pernicieux	ADJ	pernicieux
C.V.	NOUN	c.v.
.	PUNCT	.
Sa	DET	son
un	DET	un
trois	NUM	trois
de	ADP	de
avec	ADP	avec
chose	NOUN	chose
vraiment	ADV	vraiment
«	NOUN	«
.	PUNCT	.
seule	ADJ	seul
titre	NOUN	titre
services	NOUN	service
La	DET	le
la	DET	le
forme	NOUN	forme
liberté	ADJ	liberté
d'	ADP	de
sa	DET	son
façon	NOUN	façon
pour	ADP	pour
ses	DET	son
son	DET	son
préciosité	NOUN	préciosité
de	ADP	de
est	AUX	être
»	PUNCT	»
le	PRON	le
,	PUNCT	,
fait	ADJ	fait
son	DET	son
mettre	VERB	mettre
artificiel	ADJ	artificiel
bavardage	NOUN	bavardage
maîtrisé	VERB	maîtriser
Cette	DET	ce
.	PUNCT	.
,	PUNCT	,
ses	DET	son
trop	ADV	trop
quel	DET	quel
qui	PRON	qui
que	SCONJ	que
Oxford	PROPN	Oxford
mais	CCONJ	mais
faisaient	VERB	faire
filles	NOUN	fille
doute	NOUN	doute
je	PRON	je
»	PUNCT	»
raseur	NOUN	raseur
pontifiant	ADJ	pontifiant
cycle	NOUN	cycle
très	ADV	très
études	NOUN	étude
est	AUX	être
elles	PRON	lui
Il	PRON	il
pour	ADP	pour
et	CCONJ	et
si	SCONJ	si
lambda	ADJ	lambda
lequel	PRON	lequel
poursuivent	VERB	poursuivre
comme	ADP	comme
des	DET	un
n'	ADV	n'
importe	VERB	importe
parfait	VERB	parfaire
pas	ADV	pas
le	DET	le
dans	ADP	dans
universitaires	ADJ	universitaire
,	PUNCT	,
un	DET	un
,	PUNCT	,
boulot	NOUN	boulot
toutes	ADJ	tout
il	PRON	il
.	PUNCT	.
type	NOUN	type
premier	ADJ	premier
fait	VERB	faire
est	AUX	être
un	DET	un
non	ADV	non
«	VERB	«
aucun	DET	aucun
serais	AUX	être
ne	ADV	ne
je	PRON	je
,	PUNCT	,
des	DET	un
.	PUNCT	.
je	PRON	je
12	NUM	12
bon	ADJ	bon
faire	VERB	faire
magazines	ADJ	magazine
je	PRON	je
chose	NOUN	chose
à	ADP	à
dis	ADP	dis
journaux	ADJ	journal
de	ADP	de
effectivement	ADV	effectivement
Lundi	NOUN	lundi
qu'	SCONJ	que
temps	NOUN	temps
Au	ADP	au
.	PUNCT	.
à	ADP	à
derniers	ADJ	dernier
à	ADP	à
hais	VERB	haïr
cause	NOUN	cause
parfois	ADV	parfois
,	PUNCT	,
du	ADP	de
déjeuner	NOUN	déjeuner
recherches	NOUN	recherche
les	DET	le
cela	PRON	cela
laquelle	PRON	lequel
,	PUNCT	,
le	DET	le
parcours	VERB	parcourir
mai	NOUN	mai
consacre	VERB	consacre
Marjorie	NOUN	marjorie
en	ADP	en
je	PRON	je
je	PRON	je
bibliothèque	NOUN	bibliothèque
,	PUNCT	,
petit	ADJ	petit
et	CCONJ	et
vais	VERB	aller
et	CCONJ	et
aujourd'hui	ADV	aujourd'hui
vendu	VERB	vendre
quête	NOUN	quête
jours	NOUN	jour
pas	ADV	pas
boulots	NOUN	boulot
ne	ADV	ne
en	ADP	en
les	DET	le
l'	DET	le
pourraient	VERB	pouvoir
de	ADP	de
ses	DET	son
.	PUNCT	.
dernière	ADJ	dernier
emplois	NOUN	emploi
temps	NOUN	temps
qui	PRON	qui
et	CCONJ	et
.	PUNCT	.
encore	ADV	encore
mais	CCONJ	mais
Le	DET	le
Civic	PROPN	Civic
pistes	NOUN	piste
présenter	VERB	présenter
d'	ADP	de
Nous	PRON	nous
avons	AUX	avoir
partiel	ADJ	partiel
les	DET	le
où	PRON	où
Honda	PROPN	Honda
qui	PRON	qui
deux	NUM	deux
petites	ADJ	petit
se	PRON	se
la	DET	le
figurent	VERB	figurer
à	ADP	à
lundi	NOUN	lundi
Marjorie	PROPN	Marjorie
annonces	NOUN	annonce
mercredi	NOUN	mercredi
a	VERB	avoir
un	PRON	un
dans	ADP	dans
de	ADP	de
sont	AUX	être
année	NOUN	année
le	DET	le
dollars	NOUN	dollar
je	PRON	je
maintenant	ADV	maintenant
chercher	VERB	chercher
elle	PRON	lui
revenir	VERB	revenir
,	PUNCT	,
,	PUNCT	,
noir	NOUN	noir
cabinet	NOUN	cabinet
semaine	NOUN	semaine
,	PUNCT	,
Elle	PRON	lui
Le	DET	le
conduire	VERB	conduire
un	DET	un
puis	CCONJ	puis
réceptionniste	NOUN	réceptionniste
hebdomadaire	ADJ	hebdomadaire
en	ADP	en
Carney	PROPN	Carney
est	AUX	être
au	ADP	au
donc	ADV	donc
Dr	NOUN	dr
la	DET	le
de	ADP	de
cent	NUM	cent
salaire	NOUN	salaire
de	ADP	de
,	PUNCT	,
payé	VERB	payer
au	ADP	au
et	CCONJ	et
journée	NOUN	journée
du	ADP	de
,	PUNCT	,
la	DET	le
touche	VERB	touche
la	DET	le
deux	NUM	deux
.	PUNCT	.
notre	DET	notre
jours	NOUN	jour
par	ADP	par
fin	NOUN	fin
devrai	VERB	devoir
dentiste	NOUN	dentiste
.	PUNCT	.
de	ADP	de
ramener	VERB	ramener
après-midi	NOUN	après-midi
,	PUNCT	,
c'	PRON	ce
,	PUNCT	,
local	ADJ	local
samedi	NOUN	samedi
minimum	ADJ	minimum
préfère	VERB	préférer
New	PROPN	New
fois	NOUN	fois
impôts	ADJ	impôt
,	PUNCT	,
de	ADP	de
caissière	ADJ	caissièr
ne	ADV	ne
cinéma	NOUN	cinéma
elle	PRON	lui
reste	VERB	reste
est	AUX	être
notre	DET	notre
pour	ADP	pour
elle	PRON	lui
elle	PRON	lui
,	PUNCT	,
est	AUX	être
rien	PRON	rien
à	ADP	à
lui	PRON	lui
second	ADJ	second
déclaré	VERB	déclarer
Mais	CCONJ	mais
au	ADP	au
déduits	ADJ	déduire
temps	NOUN	temps
Variety	PROPN	Variety
.	PUNCT	.
,	PUNCT	,
il	PRON	il
lequel	PRON	lequel
,	PUNCT	,
partiel	ADJ	partiel
le	DET	le
et	CCONJ	et
une	DET	un
son	DET	son
,	PUNCT	,
salaire	NOUN	salaire
sortir	VERB	sortir
touche	VERB	touche
,	PUNCT	,
maison	NOUN	maison
du	ADP	de
nous	PRON	nous
centre	NOUN	centre
est	AUX	être
la	DET	le
jour	NOUN	jour
y	PRON	y
et	CCONJ	et
emmène	ADJ	emmèn
Marjorie	NOUN	marjorie
.	PUNCT	.
à	ADP	à
chose	NOUN	chose
où	PRON	où
nature	NOUN	nature
,	PUNCT	,
trouve	VERB	trouve
pouvons	VERB	pouvoir
en	ADP	en
Mais	CCONJ	mais
l'	PRON	l'
faire	VERB	faire
avantage	NOUN	avantage
quelque	DET	quelque
le	DET	le
cabinet	NOUN	cabinet
se	PRON	se
au	ADP	au
Dr	NOUN	dr
je	PRON	je
,	PUNCT	,
au	ADP	au
cinéma	NOUN	cinéma
l'	DET	le
et	CCONJ	et
que	SCONJ	que
commercial	ADJ	commercial
aujourd'hui	ADV	aujourd'hui
Carney	PROPN	Carney
gratuitement	NOUN	gratuitement
est	AUX	être
.	PUNCT	.
J'	PRON	je
aller	VERB	aller
,	PUNCT	,
le	DET	le
dépose	NOUN	dépose
c'	PRON	ce
retourne	VERB	retourne
heures	NOUN	heure
Marjorie	PROPN	Marjorie
voir	VERB	voir
Mais	CCONJ	mais
Massachusetts	PROPN	Massachusetts
dix	NUM	dix
chercher	VERB	chercher
,	PUNCT	,
heures	NOUN	heure
six	NUM	six
heures	NOUN	heure
par	ADP	par
qu'	SCONJ	que
maintenant	ADV	maintenant
abord	ADV	abord
le	DET	le
EGR	PROPN	EGR
faut	VERB	falloir
comment	ADV	comment
dans	ADP	dans
rapport	NOUN	rapport
maison	NOUN	maison
J'	PRON	je
aller	VERB	aller
ai	AUX	avoir
que	SCONJ	que
je	PRON	je
il	PRON	il
situation	NOUN	situation
au	ADP	au
la	DET	le
huit	NUM	huit
.	PUNCT	.
se	PRON	se
pour	ADP	pour
à	ADP	à
,	PUNCT	,
d'	ADP	de
à	ADP	à
centre	NOUN	centre
présente	VERB	présente
et	CCONJ	et
commercial	ADJ	commercial
à	ADP	à
la	DET	le
.	PUNCT	.
revenir	VERB	revenir
vu	VERB	voir
,	PUNCT	,
le	DET	le
Marjorie	NOUN	marjorie
,	PUNCT	,
À	ADP	à
le	DET	le
Luger	PROPN	Luger
avec	ADP	avec
drugstore	NOUN	drugstore
Puis	CCONJ	puis
ai	AUX	avoir
la	DET	le
voiture	NOUN	voiture
le	DET	le
prends	ADJ	prend
je	PRON	je
à	ADP	à
le	DET	le
un	DET	un
de	ADP	de
la	DET	le
emporter	VERB	emporter
pistolet	NOUN	pistolet
.	PUNCT	.
la	DET	le
osé	VERB	oser
voiture	NOUN	voiture
moi	PRON	moi
sur	ADP	sur
côté	NOUN	côté
,	PUNCT	,
je	PRON	je
passager	ADJ	passager
n'	ADV	n'
et	CCONJ	et
je	PRON	je
pas	ADV	pas
siège	NOUN	siège
.	PUNCT	.
pose	NOUN	pose
dans	ADP	dans
le	PRON	le
mets	VERB	mettre
plastique	ADJ	plastique
porte	VERB	porte
à	ADP	à
maison	NOUN	maison
dans	ADP	dans
du	ADP	de
je	PRON	je
sac	NOUN	sac
,	PUNCT	,
route	NOUN	route
droite	NOUN	droite
de	ADP	de
minutes	NOUN	minute
cinq	NUM	cinq
la	DET	le
à	ADP	à
pas	ADV	pas
Il	PRON	il
et	CCONJ	et
encore	ADV	encore
dans	ADP	dans
repenser	VERB	repenser
nord	NOUN	nord
à	ADP	à
-	NUM	-
,	PUNCT	,
.	PUNCT	.
trajet	NOUN	trajet
quarante	NUM	quarante
le	DET	le
arrête	VERB	arrête
direction	NOUN	direction
a	VERB	avoir
du	ADP	de
En	ADP	en
chemin	NOUN	chemin
Longholme	PROPN	Longholme
le	DET	le
à	ADP	à
n'	ADV	n'
.	PUNCT	.
trente	NUM	trente
nord	NOUN	nord
y	PRON	y
je	PRON	je
minutes	NOUN	minute
jusqu'	ADP	jusque
Massachusetts	PROPN	Massachusetts
Great	PROPN	Great
,	PUNCT	,
on	PRON	on
Barrington	PROPN	Barrington
,	PUNCT	,
vers	ADP	vers
en	ADP	en
oblique	VERB	oblique
de	ADP	de
puis	CCONJ	puis
de	ADP	de
ce	PRON	ce
aussi	ADV	aussi
me	PRON	me
aujourd'hui	ADV	aujourd'hui
et	CCONJ	et
à	ADP	à
d'	ADP	de
au	ADP	au
semaine	NOUN	semaine
autant	ADV	autant
de	ADP	de
pouvais	VERB	pouvoir
,	PUNCT	,
produit	VERB	produire
Puis	CCONJ	puis
,	PUNCT	,
de	ADP	de
tout	ADV	tout
semble	VERB	semble
Everly	PROPN	Everly
rien	PRON	rien
préposé	NOUN	préposé
s'	PRON	se
avec	ADP	avec
est	AUX	être
simplement	ADV	simplement
suivre	VERB	suivre
-je	PRON	je
que	SCONJ	que
impeccable	ADJ	impeccable
le	DET	le
la	DET	le
chance	NOUN	chance
je	PRON	je
dernière	ADJ	dernier
nouveau	ADJ	nouveau
il	PRON	il
?	PUNCT	?
espérer	VERB	espérer
.	PUNCT	.
ne	ADV	ne
propre	ADJ	propre
Aurai	PROPN	Aurai
-je	PRON	je
maintenant	ADV	maintenant
qui	PRON	qui
,	PUNCT	,
courrier	NOUN	courrier
plus	ADV	plus
essayer	VERB	essayer
me	PRON	me
ai	AUX	avoir
idée	NOUN	idée
je	PRON	je
ai	VERB	avoir
et	CCONJ	et
j'	PRON	je
.	PUNCT	.
plateau	NOUN	plateau
dernière	ADJ	dernier
,	PUNCT	,
ce	PRON	ce
n'	ADV	n'
sur	ADP	sur
qu'	SCONJ	que
n'	ADV	n'
est	AUX	être
serait	AUX	être
,	PUNCT	,
Je	PRON	je
qui	PRON	qui
découvrir	VERB	découvrir
livrer	VERB	livrer
(	PUNCT	(
EGR	PROPN	EGR
dangereux	ADJ	dangereux
d'	ADP	de
il	PRON	il
sûr	ADJ	sûr
quitté	VERB	quitter
le	PRON	le
un	DET	un
et	CCONJ	et
,	PUNCT	,
?	PUNCT	?
de	ADP	de
aucune	DET	aucun
crois	VERB	croire
s'	PRON	se
Everly	PROPN	Everly
de	ADP	de
après	ADP	après
la	DET	le
semaine	NOUN	semaine
bien	ADV	bien
faire	AUX	faire
que	SCONJ	que
Ce	PRON	ce
passé	VERB	passer
comporte	VERB	comporte
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
City	PROPN	City
rende	ADJ	rend
était	AUX	être
local	ADJ	local
locales	ADJ	local
que	SCONJ	que
région	NOUN	région
de	ADP	de
que	PRON	que
mais	CCONJ	mais
important	ADJ	important
Notre	DET	notre
Timesen	PROPN	Timesen
régulièrement	ADV	régulièrement
au	ADP	au
et	CCONJ	et
York	PROPN	York
je	PRON	je
chaînes	NOUN	chaîne
meurtre	NOUN	meurtre
New	PROPN	New
assez	ADV	assez
câble	ADJ	câbl
ne	ADV	ne
abonnement	NOUN	abonnement
seul	ADJ	seul
ne	ADV	ne
les	DET	le
pour	ADP	pour
Fall	PROPN	Fall
autre	ADJ	autre
le	DET	le
pas	ADV	pas
compte	NOUN	compte
.	PUNCT	.
lise	VERB	lire
couvre	VERB	couvrir
journal	NOUN	journal
notre	DET	notre
pas	ADV	pas
la	DET	le
le	DET	le
un	DET	un
hebdomadaire	NOUN	hebdomadaire
,	PUNCT	,
,	PUNCT	,
ondulée	NOUN	ondulée
doute	VERB	doute
Springfield	PROPN	Springfield
du	ADP	de
Berkshire	PROPN	Berkshire
atlas	NOUN	atlas
je	PRON	je
de	ADP	de
suggère	ADJ	suggèr
journal	NOUN	journal
Massachusetts	PROPN	Massachusetts
Turnpike	PROPN	Turnpike
une	DET	un
nouveau	ADJ	nouveau
fait	VERB	faire
est	AUX	être
Mon	DET	mon
kilomètres	NOUN	kilomètre
une	DET	un
Massachusetts	PROPN	Massachusetts
)	PUNCT	)
trentaine	NOUN	trentaine
qui	PRON	qui
Everly	PROPN	Everly
.	PUNCT	.
ait	AUX	avoir
ligne	NOUN	ligne
noire	ADJ	noir
encore	ADV	encore
montre	NOUN	montre
et	CCONJ	et
ce	PRON	ce
le	DET	le
.	PUNCT	.
Longholme	PROPN	Longholme
télévisé	ADJ	télévisé
-	PUNCT	-
routier	NOUN	routier
Way	PROPN	Way
de	ADP	de
au	ADP	au
à	ADP	à
l'	DET	le
nord	NOUN	nord
du	ADP	de
me	PRON	me
qu'	SCONJ	que
ouest	NOUN	ouest
à	ADP	à
à	ADP	à
passé	VERB	passer
collines	NOUN	colline
rester	VERB	rester
le	DET	le
je	PRON	je
ci	NOUN	ci
des	ADP	de
et	CCONJ	et
.	PUNCT	.
elle-même	PRON	lui-même
campagne	NOUN	campagne
,	PUNCT	,
une	DET	un
n'	ADV	n'
la	DET	le
que	SCONJ	que
-	NOUN	-
pour	ADP	pour
mérite	NOUN	mérite
nord	NOUN	nord
fois	NOUN	fois
grande	ADJ	grand
effort	NOUN	effort
partant	VERB	partir
cette	DET	ce
de	ADP	de
le	DET	le
temps	NOUN	temps
ça	DET	ça
Je	PRON	je
sur	ADP	sur
l'	DET	le
ville	NOUN	ville
mais	CCONJ	mais
dois	VERB	devoir
,	PUNCT	,
et	CCONJ	et
vers	ADP	vers
crois	VERB	croire
courbe	NOUN	courbe
les	DET	le
décrire	VERB	décrire
la	DET	le
routes	NOUN	route
de	ADP	de
.	PUNCT	.
-	PUNCT	-
ville	NOUN	ville
Il	PRON	il
éviter	VERB	éviter
mais	CCONJ	mais
,	PUNCT	,
fermes	ADJ	ferme
C'	PRON	ce
sont	AUX	être
Way	PROPN	Way
empêche	VERB	empêche
vraies	NOUN	vraie
comme	ADP	comme
je	PRON	je
Les	DET	le
maisons	NOUN	maison
par	ADP	par
les	DET	le
midi	VERB	midi
,	PUNCT	,
Berkshire	PROPN	Berkshire
et	CCONJ	et
la	DET	le
est	AUX	être
dans	ADP	dans
ici	ADV	ici
,	PUNCT	,
est	AUX	être
enfin	ADV	enfin
presque	ADV	presque
plupart	NOUN	plupart
,	PUNCT	,
pour	ADP	pour
plus	ADV	plus
sur	ADP	sur
prétention	NOUN	prétention
lorsque	SCONJ	lorsque
individuelles	ADJ	individuel
rural	ADJ	rural
tourne	VERB	tourne
sans	ADP	sans
.	PUNCT	.
grandes	ADJ	grand
,	PUNCT	,
le	DET	le
,	PUNCT	,
voit	VERB	voir
trajet	NOUN	trajet
.	PUNCT	.
franchement	ADV	franchement
il	PRON	il
quelques	DET	quelque
si	SCONJ	si
on	PRON	on
l'	DET	le
n'	ADV	n'
de	ADP	de
leurs	DET	leur
du	ADP	de
soit	VERB	être
habitants	NOUN	habitant
et	CCONJ	et
banlieue	NOUN	banlieue
devoir	VERB	devoir
du	ADP	de
désordre	NOUN	désordre
plus	ADV	plus
sans	ADP	sans
impression	NOUN	impression
.	PUNCT	.
ce	PRON	ce
avec	ADP	avec
ne	ADV	ne
voisins	NOUN	voisin
que	SCONJ	que
ouverte	ADJ	ouvert
une	DET	un
pas	ADV	pas
quoi	PRON	quoi
l'	DET	le
fait	VERB	faire
pas	ADV	pas
Cela	PRON	cela
La	DET	le
larges	PROPN	large
d'	ADP	de
de	ADP	de
boisé	ADJ	boisé
campagne	NOUN	campagne
prouver	VERB	prouver
effet	NOUN	effet
à	ADP	à
Connecticut	PROPN	Connecticut
,	PUNCT	,
vallées	VERB	valler
est	AUX	être
champs	NOUN	champ
au	ADP	au
lieu	NOUN	lieu
.	PUNCT	.
avaient	VERB	avoir
défrichés	VERB	défricher
,	PUNCT	,
des	DET	un
,	PUNCT	,
parce	SCONJ	parce
nord-est	PROPN	nord-est
,	PUNCT	,
une	DET	un
New	PROPN	New
doute	NOUN	doute
du	ADP	de
la	DET	le
petit	ADJ	petit
Way	PROPN	Way
s'	PRON	se
et	CCONJ	et
quand	SCONJ	quand
juste	ADV	juste
moderne	ADJ	moderne
de	ADP	de
les	DET	le
un	DET	un
de	ADP	de
loin	ADV	loin
de	ADP	de
de	ADP	de
c'	PRON	ce
trop	ADV	trop
est	AUX	être
plan	NOUN	plan
traditionnel	ADJ	traditionnel
avec	ADP	avec
,	PUNCT	,
.	PUNCT	.
droite	NOUN	droite
un	DET	un
avère	VERB	avérer
d'	ADP	de
peu	ADV	peu
à	ADP	à
York	PROPN	York
maison	NOUN	maison
tous	ADJ	tout
Le	DET	le
Albany	PROPN	Albany
centres	NOUN	centre
7911	NUM	7911
Berkshire	PROPN	Berkshire
Boston	PROPN	Boston
que	SCONJ	que
urbains	ADJ	urbain
route	NOUN	route
autres	ADJ	autre
de	ADP	de
arrive	VERB	arrive
baby	NOUN	baby
gars	NOUN	gars
plus	ADV	plus
quand	SCONJ	quand
j'	PRON	je
du	ADP	de
.	PUNCT	.
la	DET	le
que	SCONJ	que
cinquante	NUM	cinquante
pour	ADP	pour
suis	AUX	être
construite	ADV	construite
nous	PRON	nous
,	PUNCT	,
,	PUNCT	,
tous	ADJ	tout
sont	AUX	être
mondiale	ADJ	mondial
nous	PRON	nous
social	ADJ	social
Sans	ADP	sans
Guerre	NOUN	guerre
doute	NOUN	doute
être	AUX	être
écartés	VERB	écarter
puissions	VERB	pouvoir
à	ADP	à
-	PUNCT	-
ordre	NOUN	ordre
après	ADP	après
ans	NOUN	an
la	DET	le
Seconde	ADJ	second
l'	DET	le
les	DET	le
tard	ADV	tard
créer	VERB	créer
boom	NOUN	boom
maison	NOUN	maison
autres	ADJ	autre
,	PUNCT	,
afin	ADV	afin
rentrés	VERB	rentrer
.	PUNCT	.
enfants	NOUN	enfant
Je	PRON	je
nous	PRON	nous
comme	ADP	comme
peu	ADV	peu
d'	ADP	de
et	CCONJ	et
verts	PROPN	vert
ses	DET	son
un	DET	un
revêtement	NOUN	revêtement
à	ADP	à
déçu	ADJ	déçu
de	DET	de
faux	ADJ	faux
,	PUNCT	,
de	ADP	de
maison	NOUN	maison
et	CCONJ	et
avec	ADP	avec
n'	ADV	n'
antenne	NOUN	antenne
leurs	DET	leur
,	PUNCT	,
ce	PRON	ce
juste	ADJ	juste
par	ADP	par
EGR	PROPN	EGR
la	DET	le
satellite	AUX	satellite
visible	ADJ	visible
une	DET	un
études	NOUN	étude
aluminium	NOUN	aluminium
érection	NOUN	érection
et	CCONJ	et
volets	NOUN	volet
universitaires	ADJ	universitaire
par	ADP	par
une	DET	un
filles	NOUN	fille
,	PUNCT	,
qui	PRON	qui
jaune	ADJ	jaune
»	PUNCT	»
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
«	NOUN	«
surpris	VERB	surprendre
un	DET	un
côté	NOUN	côté
impliquait	VERB	impliquer
porte	VERB	porte
maison	NOUN	maison
été	AUX	être
et	CCONJ	et
pelouse	NOUN	pelouse
du	ADP	de
la	DET	le
a	AUX	avoir
deux	NUM	deux
plantes	NOUN	plante
qui	PRON	qui
sépare	VERB	sépare
disposés	VERB	disposer
est	AUX	être
a	VERB	avoir
du	ADP	de
base	NOUN	base
,	PUNCT	,
.	PUNCT	.
quelques	DET	quelque
la	DET	le
au	ADP	au
à	ADP	à
Il	PRON	il
à	ADP	à
y	PRON	y
La	DET	le
large	NOUN	large
bas-côté	NOUN	bas-côté
arbres	NOUN	arbre
planté	VERB	planter
garage	NOUN	garage
des	DET	un
la	DET	le
fruitiers	ADJ	fruitier
rabougries	ADJ	rabougrir
du	ADP	de
bâtiment	NOUN	bâtiment
miteuse	ADJ	miteux
hasard	PROPN	hasard
sur	ADP	sur
décoratifs	ADJ	décoratif
rien	PRON	rien
la	DET	le
ligne	NOUN	ligne
petits	ADJ	petit
.	PUNCT	.
n'	ADV	n'
places	NOUN	place
mais	CCONJ	mais
commode	ADJ	commode
quand	SCONJ	quand
.	PUNCT	.
l'	DET	le
école	NOUN	école
voiture	NOUN	voiture
remontée	VERB	remonter
rouler	VERB	rouler
.	PUNCT	.
il	PRON	il
loin	ADV	loin
,	PUNCT	,
maison	NOUN	maison
repars	VERB	repartir
,	PUNCT	,
offre	VERB	offrir
aucune	DET	aucun
.	PUNCT	.
aire	NOUN	aire
intérieur	NOUN	intérieur
a	VERB	avoir
.	PUNCT	.
demi-tour	NOUN	demi-tour
passe	VERB	passer
y	PRON	y
devant	ADP	devant
de	ADP	de
stationnement	ADV	stationnement
une	DET	un
Personne	ADJ	personn
Quatre	NUM	Quatre
faire	VERB	faire
et	CCONJ	et
une	DET	un
à	ADP	à
n'	ADV	n'
pour	ADP	pour
à	ADP	à
religieuse	ADJ	religieux
Merdum	PROPN	Merdum
cents	NOUN	cent
la	DET	le
continue	VERB	continue
mètres	ADJ	mètre
plus	ADV	plus
.	PUNCT	.
je	PRON	je
de	ADP	de
Je	PRON	je
Je	PRON	je
à	ADP	à
l'	DET	le
même	ADJ	même
garer	VERB	garer
,	PUNCT	,
où	PRON	où
dans	ADP	dans
du	ADP	de
EGR	PROPN	EGR
recherche	NOUN	recherche
que	SCONJ	que
la	DET	le
fois	NOUN	fois
prendre	VERB	prendre
à	ADP	à
serai	VERB	être
discret	ADJ	discret
boîte	NOUN	boîte
averti	VERB	avertir
.	PUNCT	.
endroit	NOUN	endroit
,	PUNCT	,
quand	SCONJ	quand
sens	NOUN	sens
un	DET	un
,	PUNCT	,
moins	ADV	moins
longtemps	ADV	longtemps
donc	ADV	donc
à	ADP	à
côté	NOUN	côté
avance	NOUN	avance
la	DET	le
maison	NOUN	maison
la	DET	le
d'	ADP	de
l'	DET	le
me	PRON	me
je	PRON	je
la	DET	le
de	ADP	de
dernière	ADJ	dernier
lettres	NOUN	lettre
la	DET	le
route	NOUN	route
Contrairement	ADV	contrairement
autre	ADJ	autre
est	AUX	être
sortira	VERB	sortir
aux	ADP	à
je	PRON	je
courrier	NOUN	courrier
facteur	NOUN	facteur
tant	ADV	tant
la	DET	le
.	PUNCT	.
son	DET	son
le	DET	le
,	PUNCT	,
il	PRON	il
passé	VERB	passer
.	PUNCT	.
son	DET	son
y	PRON	y
est	VERB	être
des	ADP	de
maison	NOUN	maison
Si	SCONJ	si
,	PUNCT	,
est	VERB	être
la	DET	le
courrier	NOUN	courrier
maintenant	ADV	maintenant
Si	SCONJ	si
à	ADP	à
tant	ADV	tant
vers	ADP	vers
laquelle	PRON	lequel
Ricks	PROPN	Ricks
il	PRON	il
ne	ADV	ne
dirige	VERB	diriger
qu'	SCONJ	que
Après	ADP	après
sorte	VERB	sortir
soit	VERB	être
me	PRON	me
Si	SCONJ	si
maison	NOUN	maison
.	PUNCT	.
soit	AUX	être
prendre	VERB	prendre
est	AUX	être
pas	ADV	pas
déjà	ADV	déjà
qu'	SCONJ	que
.	PUNCT	.
que	SCONJ	que
il	PRON	il
tant	ADV	tant
Après	ADP	après
un	DET	un
de	ADP	de
un	DET	un
un	DET	un
,	PUNCT	,
a	VERB	avoir
numéro	NOUN	numéro
y	PRON	y
arbustes	NOUN	arbuste
noir	ADJ	noir
-	PUNCT	-
-	PUNCT	-
une	DET	un
parsemé	NOUN	parsemé
proche	ADJ	proche
nains	NOUN	nain
sur	ADP	sur
la	DET	le
panneau	NOUN	panneau
pins	ADJ	pin
lettres	NOUN	lettre
il	PRON	il
vide	ADJ	vide
de	ADP	de
,	PUNCT	,
route	NOUN	route
.	PUNCT	.
de	ADP	de
À	ADP	à
téléphone	NOUN	téléphone
,	PUNCT	,
d'	ADP	de
sur	ADP	sur
vendre	VERB	vendre
et	CCONJ	et
ça	PRON	cela
avec	ADP	avec
poteau	NOUN	poteau
blanches	ADJ	blanc
rajouté	VERB	rajouter
»	PUNCT	»
rouge	NOUN	rouge
au	ADP	au
marqueur	NOUN	marqueur
«	PUNCT	«
champ	NOUN	champ
,	PUNCT	,
a	VERB	avoir
fond	NOUN	fond
appliqué	VERB	appliquer
maison	NOUN	maison
au	ADP	au
probablement	ADV	probablement
ou	CCONJ	ou
époque	NOUN	époque
autre	ADJ	autre
supplémentaires	ADJ	supplémentaire
plâtre	NOUN	plâtre
,	PUNCT	,
À	ADP	à
un	DET	un
à	ADP	à
au	ADP	au
d'	ADP	de
un	DET	un
même	ADJ	même
été	AUX	être
,	PUNCT	,
par	ADP	par
la	DET	le
laquelle	PRON	lequel
de	ADP	de
à	ADP	à
vers	ADP	vers
celle	PRON	celui
on	PRON	on
a	AUX	avoir
autre	NOUN	autre
même	ADJ	même
fil	NOUN	fil
revêtement	NOUN	revêtement
EGR	PROPN	EGR
moment	NOUN	moment
entrepreneur	NOUN	entrepreneur
construite	NOUN	construite
un	DET	un
,	PUNCT	,
à	ADP	à
ont	AUX	avoir
des	ADP	de
,	PUNCT	,
quelques	DET	quelque
ans	NOUN	an
.	PUNCT	.
le	DET	le
pareille	ADJ	pareil
chambres	NOUN	chambre
,	PUNCT	,
ajoutées	VERB	ajouter
un	DET	un
de	ADP	de
est	AUX	être
grand	ADJ	grand
pas	ADV	pas
.	PUNCT	.
lieu	NOUN	lieu
,	PUNCT	,
comme	ADP	comme
l'	PRON	l'
qui	PRON	qui
n'	ADV	n'
»	PUNCT	»
la	DET	le
et	CCONJ	et
,	PUNCT	,
courge	ADJ	courg
une	DET	un
le	DET	le
panneau	NOUN	panneau
couleur	NOUN	couleur
,	PUNCT	,
,	PUNCT	,
aluminium	NOUN	aluminium
peint	VERB	peindre
,	PUNCT	,
lieu	NOUN	lieu
a	VERB	avoir
et	CCONJ	et
«	ADJ	«
planté	VERB	planter
abandonné	VERB	abandonner
on	PRON	on
est	AUX	être
À	ADP	à
a	AUX	avoir
air	NOUN	air
Un	DET	un
tondue	VERB	tondre
d'	ADP	de
dans	ADP	dans
vendre	VERB	vendre
immobilière	ADJ	immobilier
la	DET	le
pelouse	NOUN	pelouse
métallique	ADJ	métallique
l'	DET	le
locale	ADJ	local
si	SCONJ	si
agence	NOUN	agence
que	SCONJ	que
était	AUX	être
entre	ADP	entre
proche	ADJ	proche
ressors	ADV	ressors
,	PUNCT	,
