commençait	VERB	commencer
bouches	NOUN	bouche
la	DET	le
seules	ADJ	seul
par	ADP	par
poumons	NOUN	poumon
,	PUNCT	,
vent	NOUN	vent
ondes	NOUN	onde
circonvolutions	NOUN	circonvolution
des	DET	un
,	PUNCT	,
respirations	NOUN	respiration
articulés	VERB	articuler
les	DET	le
étaient	AUX	être
gorge	NOUN	gorge
ouïes	NOUN	ouïe
humaines	ADJ	humain
les	DET	le
sur	ADP	sur
humaine	ADJ	humain
ne	ADV	ne
la	DET	le
vent	NOUN	vent
Les	DET	le
de	ADP	de
mercure	NOUN	mercure
de	ADP	de
lit	NOUN	lit
.	PUNCT	.
flancs	NOUN	flanc
ici	ADV	ici
des	DET	un
.	PUNCT	.
Le	DET	le
terre	NOUN	terre
la	DET	le
,	PUNCT	,
était	AUX	être
leur	DET	leur
astres	NOUN	astre
redouté	VERB	redouter
.	PUNCT	.
sur	ADP	sur
et	CCONJ	et
savait	VERB	savoir
malades	NOUN	malade
déréglés	ADJ	déréglé
reposaient	ADJ	reposaient
que	SCONJ	que
le	DET	le
aussi	ADV	aussi
radiations	NOUN	radiation
cet	DET	ce
On	PRON	on
comme	ADP	comme
clair	NOUN	clair
de	ADP	de
compas	NOUN	compas
.	PUNCT	.
de	ADP	de
lune	NOUN	lune
des	ADP	de
étrange	NOUN	étrange
la	DET	le
sur	ADP	sur
vaisseau	NOUN	vaisseau
cosmique	ADJ	cosmique
Les	DET	le
cerveaux	NOUN	cerveau
les	DET	le
que	SCONJ	que
ricochaient	VERB	ricocher
aucune	DET	aucun
pompait	VERB	pomper
.	PUNCT	.
dérangeait	VERB	déranger
protégés	ADJ	protéger
qu'	PRON	qu'
lune	NOUN	lune
dehors	ADP	dehors
ne	ADV	ne
restait	VERB	rester
potager	VERB	potager
,	PUNCT	,
dehors	ADP	dehors
bouleverser	VERB	bouleverser
ce	PRON	ce
les	DET	le
et	CCONJ	et
pas	ADV	pas
hauts	ADJ	haut
tous	ADJ	tout
,	PUNCT	,
n'	ADV	n'
choc	NOUN	choc
un	DET	un
force	NOUN	force
vampire	ADJ	vampire
murs	NOUN	mur
,	PUNCT	,
très	ADV	très
ordres	NOUN	ordre
Le	DET	le
de	ADP	de
qui	PRON	qui
étaient	AUX	être
.	PUNCT	.
de	ADP	de
onde	NOUN	onde
elle	PRON	lui
par	ADP	par
était	AUX	être
jardin	ADJ	jardin
Même	ADV	même
à	ADP	à
,	PUNCT	,
le	DET	le
les	DET	le
comme	ADP	comme
fait	NOUN	fait
pouvait	VERB	pouvoir
tout	ADV	tout
plus	ADV	plus
ordre	NOUN	ordre
à	ADP	à
tout	ADJ	tout
la	DET	le
à	ADP	à
l'	DET	le
apprenait	VERB	apprendre
de	ADP	de
le	DET	le
autant	ADJ	autant
que	SCONJ	que
qu'	SCONJ	que
terre	NOUN	terre
,	PUNCT	,
.	PUNCT	.
réduit	ADJ	réduit
de	ADP	de
terre	NOUN	terre
petit	ADJ	petit
était	AUX	être
un	DET	un
fait	NOUN	fait
y	PRON	y
y	PRON	y
régnait	VERB	régner
n'	ADV	n'
était	AUX	être
La	DET	le
,	PUNCT	,
se	PRON	se
à	ADP	à
et	CCONJ	et
de	ADP	de
plus	ADV	plus
ciel	NOUN	ciel
tout	ADV	tout
un	DET	un
lune	NOUN	lune
carré	NOUN	carré
méfier	NOUN	méfier
petit	ADJ	petit
.	PUNCT	.
du	ADP	de
ciel	NOUN	ciel
carré	NOUN	carré
qui	PRON	qui
On	PRON	on
la	DET	le
choux	NOUN	chou
,	PUNCT	,
on	PRON	on
de	ADP	de
et	CCONJ	et
paroles	NOUN	parole
paroles	NOUN	parole
,	PUNCT	,
et	CCONJ	et
bénéfiques	NOUN	bénéfique
,	PUNCT	,
fallait	VERB	falloir
absorber	VERB	absorber
dans	ADP	dans
Les	DET	le
des	DET	un
seules	ADJ	seul
des	DET	un
très	ADV	très
paroles	NOUN	parole
les	DET	le
,	PUNCT	,
une	DET	un
,	PUNCT	,
engraissait	VERB	engraisser
pensées	NOUN	pensée
avec	ADP	avec
étaient	AUX	être
vraies	VERB	vraier
les	DET	le
poussaient	ADV	poussaient
serpillière	NOUN	serpillière
danger	VERB	danger
mots	NOUN	mot
les	DET	le
identiques	ADJ	identique
des	DET	un
sans	ADP	sans
,	PUNCT	,
,	PUNCT	,
odeur	NOUN	odeur
mouillée	ADJ	mouiller
;	PUNCT	;
de	ADP	de
.	PUNCT	.
Il	PRON	il
légumes	NOUN	légume
l'	PRON	l'
pharmacie	NOUN	pharmacie
.	PUNCT	.
ténue	ADJ	ténu
à	ADP	à
douces	ADJ	doux
,	PUNCT	,
becquée	NOUN	becquée
une	DET	un
,	PUNCT	,
voix	NOUN	voix
exactement	ADV	exactement
silence	NOUN	silence
de	ADP	de
alimentaire	ADJ	alimentaire
,	PUNCT	,
remplaçait	VERB	remplacer
à	ADP	à
paroles	NOUN	parole
de	ADP	de
pâtée	NOUN	pâtée
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
en	ADP	en
les	DET	le
en	ADP	en
longuement	VERB	longuemer
donner	VERB	donner
les	DET	le
On	PRON	on
apprenait	VERB	apprendre
médicament	NOUN	médicament
,	PUNCT	,
comme	ADP	comme
déplacer	VERB	déplacer
avant	ADP	avant
ou	CCONJ	ou
la	DET	le
les	PRON	le
se	PRON	se
en	ADP	en
dose	NOUN	dose
paroles	NOUN	parole
une	DET	un
musique	NOUN	musique
était	AUX	être
juste	ADJ	juste
ration	NOUN	ration
Parfois	ADV	parfois
mâchaient	ADV	mâchaient
dosée	VERB	doser
,	PUNCT	,
elle	PRON	lui
On	PRON	on
plus	ADV	plus
des	DET	un
des	ADP	de
à	ADP	à
reins	NOUN	rein
ne	ADV	ne
à	ADP	à
santé	NOUN	santé
corps	NOUN	corps
l'	DET	le
imprimé	NOUN	imprimé
exacte	ADJ	exact
Le	DET	le
de	ADP	de
la	DET	le
des	ADP	de
ordres	NOUN	ordre
.	PUNCT	.
mollets	NOUN	mollet
élan	NOUN	élan
transcription	NOUN	transcription
une	DET	un
le	DET	le
l'	DET	le
poids	NOUN	poids
Dodelinant	ADJ	dodelinant
.	PUNCT	.
calligraphie	NOUN	calligraphie
on	PRON	on
lettres	NOUN	lettre
refaisait	VERB	refaire
son	DET	son
ou	CCONJ	ou
devenait	VERB	devenir
,	PUNCT	,
se	PRON	se
et	CCONJ	et
de	ADP	de
des	ADP	de
,	PUNCT	,
l'	DET	le
on	PRON	on
à	ADP	à
de	ADP	de
,	PUNCT	,
sentir	VERB	sentir
ressemblait	VERB	ressembler
.	PUNCT	.
,	PUNCT	,
temps	NOUN	temps
faiblissait	ADJ	faiblissait
corps	NOUN	corps
aube	NOUN	aube
,	PUNCT	,
même	ADV	même
vent	NOUN	vent
du	ADP	de
Ce	PRON	ce
encore	ADV	encore
chose	NOUN	chose
d'	ADP	de
passait	VERB	passer
on	PRON	on
était	AUX	être
un	DET	un
ni	CCONJ	ni
traversait	VERB	traverser
en	ADP	en
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
ce	PRON	ce
jour	NOUN	jour
n'	ADV	n'
dehors	ADP	dehors
du	ADP	de
moment	NOUN	moment
quelque	DET	quelque
de	ADP	de
soudain	ADV	soudain
pas	ADV	pas
indicible	NOUN	indicible
chose	NOUN	chose
le	DET	le
,	PUNCT	,
l'	DET	le
comme	ADP	comme
qui	PRON	qui
Catherine	NOUN	catherine
se	PRON	se
des	ADP	de
.	PUNCT	.
Quelque	DET	quelque
mais	CCONJ	mais
,	PUNCT	,
cellules	NOUN	cellule
qu'	PRON	qu'
chacune	PRON	chacun
à	ADP	à
arrivait	VERB	arriver
,	PUNCT	,
une	DET	un
amoncellements	NOUN	amoncellement
passage	NOUN	passage
n'	ADV	n'
percevait	VERB	percevoir
indéfiniment	ADV	indéfiniment
là	ADV	là
enfouissements	NOUN	enfouissement
et	CCONJ	et
cette	DET	ce
glisser	VERB	glisser
,	PUNCT	,
pierres	NOUN	pierre
Ce	DET	ce
pouvoir	NOUN	pouvoir
malgré	ADP	malgré
frontière	NOUN	frontière
.	PUNCT	.
passation	NOUN	passation
continuaient	VERB	continuer
à	ADP	à
bas	NOUN	bas
empêcher	VERB	empêcher
les	DET	le
paroles	NOUN	parole
,	PUNCT	,
deux	NUM	deux
éveillé	ADJ	éveillé
qui	PRON	qui
même	ADV	même
les	DET	le
règnes	NOUN	règne
-	ADJ	-
guérir	VERB	guérir
d'	ADP	de
de	ADP	de
de	ADP	de
,	PUNCT	,
,	PUNCT	,
qu'	SCONJ	que
malgré	ADP	malgré
les	DET	le
entre	ADP	entre
pas	ADV	pas
on	PRON	on
de	ADP	de
,	PUNCT	,
terre	NOUN	terre
les	DET	le
ses	DET	son
.	PUNCT	.
vraiment	ADV	vraiment
son	DET	son
dans	ADP	dans
sur	ADP	sur
soleil	NOUN	soleil
bascule	VERB	bascule
.	PUNCT	.
Tu	ADP	tu
Catherine	NOUN	catherine
Et	CCONJ	et
Quelque	DET	quelque
dit	VERB	dire
retient	VERB	retenir
passait	VERB	passer
,	PUNCT	,
Aina	PROPN	Aina
tout	ADV	tout
,	PUNCT	,
du	ADP	de
souterrains	ADJ	souterrain
et	CCONJ	et
.	PUNCT	.
que	SCONJ	que
la	DET	le
-elle	X	-elle
leva	VERB	lever
épaules	NOUN	épaule
autour	ADV	autour
chose	NOUN	chose
crois	NOUN	croi
et	CCONJ	et
,	PUNCT	,
tourne	ADJ	tourn
souffle	NOUN	souffle
,	PUNCT	,
qui	PRON	qui
et	CCONJ	et
rejoignit	ADJ	rejoignit
ses	DET	son
sa	DET	son
poitrine	NOUN	poitrine
se	PRON	se
canaux	NOUN	canal
mains	NOUN	main
?	PUNCT	?
doucement	ADV	doucement
--	PUNCT	--
d'	ADP	de
épaule	NOUN	épaule
Aina	PROPN	Aina
Aina	PROPN	Aina
Catherine	NOUN	catherine
rien	PRON	rien
son	DET	son
qui	PRON	qui
en	ADP	en
passe	VERB	passer
,	PUNCT	,
tira	VERB	tirer
a	AUX	avoir
Je	PRON	je
est	AUX	être
murmura	ADJ	murmura
,	PUNCT	,
plus	ADV	plus
tordit	VERB	tordre
,	PUNCT	,
devant	ADP	devant
Marie	PROPN	Marie
?	PUNCT	?
»	PUNCT	»
--	PUNCT	--
fantastique	ADJ	fantastique
.	PUNCT	.
bien	ADV	bien
cheveux	ADJ	cheveux
.	PUNCT	.
est	AUX	être
m'	PRON	me
dit	VERB	dire
,	PUNCT	,
fous	PRON	fous
C'	PRON	ce
.	PUNCT	.
,	PUNCT	,
elle	PRON	lui
Ce	PRON	ce
les	DET	le
-	PUNCT	-
qui	PRON	qui
se	PRON	se
ses	DET	son
autre	PRON	autre
dessus	VERB	dessus
t'	PRON	te
par	ADP	par
magnétisme	NOUN	magnétisme
ça	PRON	cela
lentement	ADV	lentement
et	CCONJ	et
--	PUNCT	--
de	ADP	de
dit	VERB	dire
très	ADV	très
.	PUNCT	.
.	PUNCT	.
murmura	ADJ	murmura
Catherine	NOUN	catherine
de	ADP	de
.	PUNCT	.
répondit	VERB	répondre
paraît	VERB	paraître
près	ADV	près
mains	NOUN	main
j'	PRON	je
lui	PRON	lui
assit	VERB	asseoir
ses	DET	son
Aina	PROPN	Aina
Aina	PROPN	Aina
s'	PRON	se
ne	ADV	ne
ai	VERB	avoir
du	ADP	de
que	SCONJ	que
le	DET	le
.	PUNCT	.
dit	VERB	dire
pas	ADV	pas
.	PUNCT	.
dos	NOUN	dos
Elle	PRON	lui
,	PUNCT	,
Catherine	NOUN	catherine
Il	PRON	il
deux	NUM	deux
Parfaitement	ADV	parfaitement
,	PUNCT	,
plat	NOUN	plat
bien	ADV	bien
,	PUNCT	,
frotta	ADP	frotta
?	PUNCT	?
,	PUNCT	,
Beaucoup	PROPN	Beaucoup
à	ADP	à
«	PUNCT	«
sens	NOUN	sens
remit	VERB	remettre
une	DET	un
reprirent	VERB	reprendre
arriverait	VERB	arriver
Tu	DET	tu
Catherine	NOUN	catherine
vraiment	ADV	vraiment
--	PUNCT	--
rentre	VERB	rentre
?	PUNCT	?
,	PUNCT	,
idée	NOUN	idée
Oui	PROPN	Oui
chemin	NOUN	chemin
qui	PRON	qui
»	PUNCT	»
l'	DET	le
ronde	NOUN	ronde
-ce	PRON	-ce
maintenant	ADV	maintenant
as	PRON	as
?	PUNCT	?
est	AUX	être
--	PUNCT	--
hôtel	NOUN	hôtel
.	PUNCT	.
de	ADP	de
flics	ADJ	flic
son	DET	son
n'	ADV	n'
.	PUNCT	.
Elles	PRON	lui
nous	PRON	nous
Qu'	PRON	qu'
Tu	PRON	tu
si	SCONJ	si
le	DET	le
?	PUNCT	?
chandail	NOUN	chandail
voyait	VERB	voir
Aina	PROPN	Aina
,	PUNCT	,
on	PRON	on
de	ADP	de
passer	VERB	passer
.	PUNCT	.
aucune	DET	aucun
questionna	VERB	questionner
aller	VERB	aller
ce	PRON	ce
demanderai	VERB	demander
si	SCONJ	si
de	ADP	de
loin	ADV	loin
de	ADP	de
lui	PRON	lui
un	DET	un
demanda	ADJ	demanda
de	ADP	de
l'	DET	le
un	DET	un
où	PRON	où
faire	VERB	faire
bouquin	NOUN	bouquin
Aller	VERB	aller
argent	NOUN	argent
Simplement	ADV	simplement
mon	DET	mon
--	PUNCT	--
peu	ADV	peu
dans	ADP	dans
tu	ADP	tu
.	PUNCT	.
vas	PRON	vas
de	ADP	de
quoi	PRON	quoi
.	PUNCT	.
peut	VERB	pouvoir
même	ADV	même
,	PUNCT	,
?	PUNCT	?
argent	NOUN	argent
me	PRON	me
Aina	PROPN	Aina
ailleurs	ADV	ailleurs
...	PUNCT	...
son	DET	son
d'	ADP	de
pas	ADV	pas
donner	VERB	donner
Je	PRON	je
la	DET	le
moitié	NOUN	moitié
père	NOUN	père
que	SCONJ	que
ne	ADV	ne
endroit	NOUN	endroit
...	PUNCT	...
peux	VERB	pouvoir
ne	ADV	ne
une	DET	un
Aina	PROPN	Aina
comment	ADV	comment
,	PUNCT	,
rien	PRON	rien
mettre	VERB	mettre
de	ADP	de
--	PUNCT	--
ne	ADV	ne
sais	VERB	savoir
Catherine	NOUN	catherine
,	PUNCT	,
ça	PRON	cela
dire	VERB	dire
pas	ADV	pas
J'	PRON	je
mais	CCONJ	mais
en	ADP	en
existe	VERB	existe
.	PUNCT	.
beaucoup	ADV	beaucoup
à	ADP	à
n'	ADV	n'
tout	ADJ	tout
je	PRON	je
ne	ADV	ne
,	PUNCT	,
le	DET	le
grande	ADJ	grand
étendre	VERB	étendre
...	PUNCT	...
pas	ADV	pas
bras	NOUN	bras
Ça	PROPN	Ça
pas	ADV	pas
dit	VERB	dire
te	ADV	te
--	PUNCT	--
distance	NOUN	distance
de	ADP	de
envie	NOUN	envie
.	PUNCT	.
Je	PRON	je
prenant	VERB	prendre
ressemble	VERB	ressemble
de	ADP	de
temps	NOUN	temps
ai	AUX	avoir
Tranquille	NOUN	tranquille
moi	PRON	moi
--	PUNCT	--
je	PRON	je
facile	ADJ	facile
.	PUNCT	.
entre	ADP	entre
?	PUNCT	?
peut-être	ADV	peut-être
ça	PRON	cela
--	PUNCT	--
Un	DET	un
des	DET	un
Vivre	NOUN	vivre
bas	NOUN	bas
vivre	VERB	vivre
possible	ADJ	possible
kilomètres	NOUN	kilomètre
pas	ADV	pas
voudrais	VERB	vouloir
pas	ADV	pas
milliers	NOUN	millier
,	PUNCT	,
là	ADV	là
est	AUX	être
-	ADJ	-
cher	ADJ	cher
.	PUNCT	.
,	PUNCT	,
l'	DET	le
N'	ADP	n'
Ceylan	ADV	ceylan
,	PUNCT	,
endroit	NOUN	endroit
espace	NOUN	espace
n'	ADV	n'
.	PUNCT	.
Alors	ADV	alors
à	ADP	à
de	ADP	de
importe	VERB	importe
,	PUNCT	,
tu	ADP	tu
où	ADV	où
?	PUNCT	?
de	ADP	de
et	CCONJ	et
comprends	NOUN	comprend
.	PUNCT	.
,	PUNCT	,
pas	ADV	pas
seule	ADJ	seul
un	PRON	un
an	NOUN	an
pour	ADP	pour
pendant	ADP	pendant
toute	DET	tout
quelqu'	ADP	quelqu'
,	PUNCT	,
ou	CCONJ	ou
ma	DET	mon
tête	NOUN	tête
qu'	PRON	qu'
vois	VERB	voir
maison	NOUN	maison
moment	NOUN	moment
,	PUNCT	,
pour	ADP	pour
ça	PRON	cela
ou	CCONJ	ou
plage	NOUN	plage
il	PRON	il
loin	ADV	loin
une	DET	un
une	DET	un
petite	ADJ	petit
ne	ADV	ne
va	VERB	aller
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
plus	ADV	plus
,	PUNCT	,
,	PUNCT	,
le	DET	le
sur	ADP	sur
beaucoup	ADV	beaucoup
un	DET	un
le	DET	le
faudra	VERB	falloir
autre	PRON	autre
temps	NOUN	temps
un	DET	un
...	PUNCT	...
Dans	ADP	dans
deux	NUM	deux
dans	ADP	dans
peu	ADV	peu
tu	SCONJ	tu
devenir	VERB	devenir
Catherine	NOUN	catherine
--	PUNCT	--
t'	PRON	te
ai	VERB	avoir
Elle	PRON	lui
que	SCONJ	que
.	PUNCT	.
ne	ADV	ne
une	DET	un
.	PUNCT	.
seule	ADJ	seul
.	PUNCT	.
--	PUNCT	--
sourde	ADJ	sourd
dit	VERB	dire
très	ADV	très
vraiment	ADV	vraiment
dirai	VERB	dire
le	DET	le
besoin	NOUN	besoin
crois	VERB	croire
Je	PRON	je
d'	ADP	de
-moi	PRON	moi
Je	PRON	je
,	PUNCT	,
bras	NOUN	bras
de	ADP	de
fort	ADV	fort
être	AUX	être
empêcherai	ADP	empêcherai
ajouta	ADJ	ajouta
Aina	PROPN	Aina
»	PUNCT	»
seule	ADJ	seul
--	PUNCT	--
et	CCONJ	et
j'	PRON	je
serra	VERB	serrer
ne	ADV	ne
pas	ADV	pas
.	PUNCT	.
.	PUNCT	.
d'	ADP	de
être	AUX	être
d'	ADP	de
Emmène	PROPN	Emmène
Je	PRON	je
voix	NOUN	voix
rien	PRON	rien
.	PUNCT	.
elle	PRON	lui
sa	DET	son
«	NOUN	«
je	PRON	je
inéluctable	ADJ	inéluctable
qu'	SCONJ	que
posant	VERB	poser
veux	VERB	vouloir
destin	NOUN	destin
Aina	PROPN	Aina
,	PUNCT	,
on	PRON	on
de	ADP	de
était	AUX	être
crois	VERB	croire
était	AUX	être
,	PUNCT	,
à	ADP	à
Je	PRON	je
c'	PRON	ce
me	PRON	me
ne	ADV	ne
que	SCONJ	que
que	SCONJ	que
c'	PRON	ce
ton	NOUN	ton
destin	NOUN	destin
pas	ADV	pas
aime	VERB	aime
main	NOUN	main
Tu	PROPN	Tu
leur	DET	leur
et	CCONJ	et
pas	ADV	pas
,	PUNCT	,
--	PUNCT	--
.	PUNCT	.
ne	ADV	ne
force	VERB	forcer
sur	ADP	sur
qu'	SCONJ	que
Catherine	PROPN	Catherine
celle	PRON	celui
d'	ADP	de
n'	ADV	n'
savait	VERB	savoir
en	ADP	en
pas	ADV	pas
répondit	NOUN	répondit
sers	ADJ	ser
.	PUNCT	.
dehors	ADP	dehors
seule	ADJ	seul
tu	ADP	tu
d'	ADP	de
moi	PRON	moi
trouver	VERB	trouver
.	PUNCT	.
parce	SCONJ	parce
transition	NOUN	transition
.	PUNCT	.
parce	SCONJ	parce
Elle	PRON	lui
de	ADP	de
me	PRON	me
peur	NOUN	peur
avais	VERB	avoir
,	PUNCT	,
avec	ADP	avec
avais	VERB	avoir
que	SCONJ	que
rien	PRON	rien
as	AUX	avoir
tu	ADP	tu
voulu	VERB	vouloir
je	PRON	je
ne	ADV	ne
jeter	VERB	jeter
père	ADJ	pèr
comme	ADP	comme
à	ADP	à
moi	PRON	moi
Maintenant	ADV	maintenant
,	PUNCT	,
que	SCONJ	que
plus	ADV	plus
être	AUX	être
vas	NOUN	va
tu	ADP	tu
ça	PRON	cela
et	CCONJ	et
de	ADP	de
,	PUNCT	,
sans	ADP	sans
ton	NOUN	ton
Tu	SCONJ	tu
te	PRON	te
»	PUNCT	»
peur	NOUN	peur
terre	NOUN	terre
le	DET	le
manette	NOUN	manette
harassées	VERB	harasser
aux	ADP	à
,	PUNCT	,
lâcha	PROPN	lâcher
une	DET	un
chaussures	NOUN	chaussure
continuèrent	NOUN	continuèrent
elle	PRON	lui
avait	VERB	avoir
,	PUNCT	,
se	PRON	se
,	PUNCT	,
,	PUNCT	,
silence	NOUN	silence
on	PRON	on
s'	PRON	se
.	PUNCT	.
en	ADP	en
comme	ADP	comme
ses	DET	son
de	ADP	de
marcher	VERB	marcher
Catherine	NOUN	catherine
assit	VERB	asseoir
par	ADP	par
elle	PRON	lui
vent	NOUN	vent
.	PUNCT	.
ôta	VERB	ôter
elles	PRON	lui
mal	ADV	mal
cessa	VERB	cesser
de	ADP	de
,	PUNCT	,
soudain	ADV	soudain
pieds	NOUN	pied
si	SCONJ	si
Aina	VERB	ainer
brusquement	ADV	brusquement
soudain	ADV	soudain
dit	VERB	dire
qu'	SCONJ	que
Le	DET	le
bras	NOUN	bras
baissé	VERB	baisser
et	CCONJ	et
avait	VERB	avoir
pas	ADV	pas
la	DET	le
Aina	VERB	ainer
magnétisme	ADJ	magnétism
tête	NOUN	tête
,	PUNCT	,
massa	VERB	masser
.	PUNCT	.
je	PRON	je
Ça	PRON	cela
Elle	PRON	lui
leva	VERB	lever
voix	NOUN	voix
ai	AUX	avoir
.	PUNCT	.
--	PUNCT	--
toi	NOUN	toi
sentit	ADJ	sentit
est	VERB	être
?	PUNCT	?
pour	ADP	pour
qu'	PRON	qu'
que	PRON	que
des	ADP	de
aussi	ADV	aussi
pieds	NOUN	pied
vrai	ADJ	vrai
ou	CCONJ	ou
C'	PRON	ce
Catherine	NOUN	catherine
haussa	ADP	haussa
ce	PRON	ce
--	PUNCT	--
la	DET	le
d'	ADP	de
marche	VERB	marche
,	PUNCT	,
ton	NOUN	ton
:	PUNCT	:
elle	PRON	lui
les	DET	le
une	DET	un
peu	ADV	peu
épaules	NOUN	épaule
.	PUNCT	.
demanda	ADJ	demanda
plante	NOUN	plante
hostile	ADJ	hostile
t'	PRON	te
un	DET	un
pas	ADV	pas
?	PUNCT	?
seule	ADJ	seul
tu	VERB	taire
aller	VERB	aller
Et	CCONJ	et
dit	VERB	dire
retrouver	VERB	retrouver
Non	ADV	non
vrai	ADJ	vrai
ne	ADV	ne
veux	ADJ	veux
as	NOUN	as
--	PUNCT	--
c'	PRON	ce
Paris	PROPN	Paris
.	PUNCT	.
que	SCONJ	que
Tu	ADP	tu
es	ADP	es
Catherine	PROPN	Catherine
autant	ADV	autant
.	PUNCT	.
Oui	PROPN	Oui
répondit	NOUN	répondit
,	PUNCT	,
ne	ADV	ne
veux	ADJ	veux
.	PUNCT	.
parce	SCONJ	parce
,	PUNCT	,
travailler	VERB	travailler
est	VERB	être
pas	ADV	pas
que	SCONJ	que
,	PUNCT	,
aller	VERB	aller
toi	VERB	toi
à	ADP	à
peur	NOUN	peur
et	CCONJ	et
tu	SCONJ	tu
de	ADP	de
que	SCONJ	que
tu	ADP	tu
venue	NOUN	venue
--	PUNCT	--
te	NOUN	te
?	PUNCT	?
moi	PRON	moi
allez	VERB	aller
,	PUNCT	,
,	PUNCT	,
gros	ADJ	gros
.	PUNCT	.
frottant	VERB	frotter
Oui	PROPN	Oui
Ouais	PROPN	Ouais
ce	DET	ce
»	PUNCT	»
,	PUNCT	,
soupira	VERB	soupirer
tête	NOUN	tête
.	PUNCT	.
s'	PRON	se
lui	PRON	lui
en	ADP	en
Non	ADV	non
la	DET	le
orteil	NOUN	orteil
Aina	PROPN	Aina
:	PUNCT	:
arrête	VERB	arrête
aussi	ADV	aussi
grommela	ADJ	grommela
on	PRON	on
main	NOUN	main
,	PUNCT	,
tendit	VERB	tendre
Elle	PRON	lui
on	PRON	on
,	PUNCT	,
aime	VERB	aime
Catherine	NOUN	catherine
leva	VERB	lever
,	PUNCT	,
viens	ADJ	vien
son	DET	son
Elle	PRON	lui
«	NOUN	«
s'	PRON	se
la	DET	le
»	PUNCT	»
aime	VERB	aime
»	PUNCT	»
.	PUNCT	.
mais	CCONJ	mais
--	PUNCT	--
cinéma	NOUN	cinéma
?	PUNCT	?
On	PRON	on
la	DET	le
sac	NOUN	sac
s'	PRON	se
?	PUNCT	?
forte	ADJ	fort
Elle	PRON	lui
un	DET	un
me	PRON	me
dingue	NOUN	dingue
que	SCONJ	que
tu	SCONJ	tu
me	PRON	me
!	PUNCT	!
c'	PRON	ce
tu	ADP	tu
es	ADP	es
l'	DET	le
cette	DET	ce
exclama	VERB	exclamer
tu	ADP	tu
jeter	VERB	jeter
tu	ADP	tu
,	PUNCT	,
que	SCONJ	que
mais	CCONJ	mais
tête	NOUN	tête
?	PUNCT	?
fais	NOUN	fai
.	PUNCT	.
...	PUNCT	...
que	SCONJ	que
est	AUX	être
as	NOUN	as
Tu	ADP	tu
ce	PRON	ce
dirait	VERB	dire
!	PUNCT	!
Pourquoi	ADV	pourquoi
en	ADP	en
Qu'	PRON	qu'
pourrais	ADJ	pourrai
,	PUNCT	,
est	AUX	être
-ce	PRON	-ce
Aina	PROPN	Aina
tira	VERB	tirer
comme	ADP	comme
détestes	VERB	détester
air	NOUN	air
les	DET	le
Allez	VERB	aller
Aina	PROPN	Aina
où	PRON	où
souffle	NOUN	souffle
--	PUNCT	--
--	PUNCT	--
»	PUNCT	»
coupe	NOUN	coupe
encore	ADV	encore
paralysée	NOUN	paralysé
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
y	PRON	y
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
?	PUNCT	?
marcher	VERB	marcher
gronda	NOUN	gronda
en	ADP	en
!	PUNCT	!
à	ADP	à
il	PRON	il
extatique	ADJ	extatique
,	PUNCT	,
émerveillée	VERB	émerveiller
Jusqu'	ADP	jusque
s'	PRON	se
tendus	VERB	tendre
a	VERB	avoir
le	DET	le
à	ADP	à
beaucoup	ADV	beaucoup
bras	NOUN	bras
Jusqu'	ADP	jusque
coupé	VERB	couper
Catherine	PROPN	Catherine
arrêta	VERB	arrêter
Ceylan	PROPN	Ceylan
Non	ADV	non
,	PUNCT	,
comme	ADP	comme
--	PUNCT	--
viens	ADJ	vien
!	PUNCT	!
devant	ADP	devant
--	PUNCT	--
corrects	ADJ	correct
«	NOUN	«
de	ADP	de
n'	ADV	n'
descendus	VERB	descendre
»	PUNCT	»
:	PUNCT	:
côté	NOUN	côté
costumes	NOUN	costume
--	PUNCT	--
hommes	NOUN	homme
en	PRON	en
stopper	VERB	stopper
coupés	ADJ	coupé
ça	PRON	cela
les	DET	le
!	PUNCT	!
,	PUNCT	,
.	PUNCT	.
avaient	AUX	avoir
cirque	NOUN	cirque
derrière	ADP	derrière
des	DET	un
as	AUX	avoir
ce	DET	ce
dit	VERB	dire
Deux	NUM	Deux
messieurs	NOUN	monsieur
rejoignaient	VERB	rejoindre
entendu	VERB	entendre
l'	DET	le
avec	ADP	avec
?	PUNCT	?
étaient	AUX	être
la	DET	le
Arrête	VERB	arrête
,	PUNCT	,
Elles	PRON	lui
et	CCONJ	et
elles	PRON	lui
avenue	NOUN	avenue
voiture	NOUN	voiture
l'	DET	le
.	PUNCT	.
Deux	NUM	Deux
pas	ADV	pas
Tu	ADJ	taire
autre	ADJ	autre
bien	ADV	bien
de	ADP	de
conviction	NOUN	conviction
Minces	NOUN	mince
dansé	VERB	danser
dans	ADP	dans
droite	NOUN	droite
alcools	NOUN	alcool
.	PUNCT	.
avaient	AUX	avoir
être	ADV	être
légèrement	ADV	légèrement
nonchalamment	AUX	nonchalamment
dragué	VERB	draguer
à	ADP	à
hommes	NOUN	homme
,	PUNCT	,
à	ADP	à
bons	ADJ	bon
.	PUNCT	.
