langage	NOUN	langage
financier	ADJ	financier
sont	VERB	être
.	PUNCT	.
rouleau	NOUN	rouleau
(	PUNCT	(
généralement	ADV	généralement
sembliez	VERB	sembler
ou	CCONJ	ou
.	PUNCT	.
ne	ADV	ne
correspondre	VERB	correspondre
le	DET	le
raison	NOUN	raison
Mais	CCONJ	mais
je	PRON	je
deux	PRON	deux
fois	NOUN	fois
pas	ADV	pas
Vous	PRON	vous
.	PUNCT	.
ne	ADV	ne
petit	ADJ	petit
dis	ADP	dis
-	PUNCT	-
difficile	ADJ	difficile
problème	NOUN	problème
Pourtant	ADV	pourtant
,	PUNCT	,
sourire	NOUN	sourire
expliquer	VERB	expliquer
aviez	VERB	avoir
jamais	ADV	jamais
un	DET	un
femme	NOUN	femme
.	PUNCT	.
-	PUNCT	-
lâcha	ADV	lâcha
de	ADP	de
est	AUX	être
vous	PRON	vous
Bone	ADJ	bon
n'	ADV	n'
Encore	ADV	encore
une	DET	un
démuni	VERB	démunir
rire	NOUN	rire
étiez	VERB	être
c'	PRON	ce
aucun	DET	aucun
vous	PRON	vous
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
ricanement	NOUN	ricanement
paraissiez	VERB	paraître
la	DET	le
totalement	ADV	totalement
Le	DET	le
évanouit	VERB	évanouir
muet	ADJ	muet
.	PUNCT	.
Sans	ADP	sans
que	SCONJ	que
.	PUNCT	.
à	ADP	à
s'	PRON	se
un	DET	un
mais	CCONJ	mais
Quand	SCONJ	quand
vous	PRON	vous
de	ADP	de
but	NOUN	but
,	PUNCT	,
.	PUNCT	.
aider	VERB	aider
évidence	NOUN	évidence
,	PUNCT	,
pour	ADP	pour
d'	ADP	de
une	DET	un
de	ADP	de
convaincre	VERB	convaincre
sans	ADP	sans
Vous	PRON	vous
nous	PRON	nous
ne	ADV	ne
erriez	VERB	errer
errer	VERB	errer
vous	PRON	vous
quand	SCONJ	quand
vous	PRON	vous
,	PUNCT	,
suivre	VERB	suivre
dans	ADP	dans
de	ADP	de
jamais	ADV	jamais
nous	PRON	nous
ou	CCONJ	ou
toute	DET	tout
essayer	VERB	essayer
l'	DET	le
,	PUNCT	,
refuge	NOUN	refuge
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
venions	VERB	venir
impression	NOUN	impression
toujours	ADV	toujours
vous	PRON	vous
parler	VERB	parler
donniez	VERB	donner
même	ADV	même
alerte	NOUN	alerte
d'	ADP	de
paraissiez	VERB	paraître
vous	PRON	vous
ou	CCONJ	ou
ne	ADV	ne
mais	CCONJ	mais
Vous	PRON	vous
écouter	VERB	écouter
manière	NOUN	manière
pour	ADP	pour
là	ADV	là
preniez	VERB	prendre
la	DET	le
peine	NOUN	peine
que	SCONJ	que
c'	PRON	ce
,	PUNCT	,
la	DET	le
nous	PRON	nous
uniquement	ADV	uniquement
que	SCONJ	que
en	ADP	en
de	ADP	de
c'	PRON	ce
mais	CCONJ	mais
une	DET	un
temps	NOUN	temps
autre	ADJ	autre
l'	DET	le
on	PRON	on
nourriture	NOUN	nourriture
toujours	ADV	toujours
pas	ADV	pas
,	PUNCT	,
vous	PRON	vous
.	PUNCT	.
l'	DET	le
le	DET	le
offrait	VERB	offrir
,	PUNCT	,
acceptiez	VERB	accepter
était	AUX	être
nous	PRON	nous
impression	NOUN	impression
politesse	NOUN	politesse
faire	VERB	faire
de	ADP	de
donnant	VERB	donner
d'	ADP	de
,	PUNCT	,
encore	ADV	encore
par	ADP	par
aviez	VERB	avoir
plus	ADV	plus
répondit	NOUN	répondit
notre	DET	notre
Barry	PROPN	Barry
de	ADP	de
était	AUX	être
,	PUNCT	,
,	PUNCT	,
saviez	VERB	savoir
regard	NOUN	regard
furieux	ADJ	furieux
insisté	VERB	insister
si	SCONJ	si
car	CCONJ	car
il	PRON	il
simplement	ADV	simplement
?	PUNCT	?
évident	ADJ	évident
travail	NOUN	travail
essayions	VERB	essayer
,	PUNCT	,
aide	NOUN	aide
politesse	NOUN	politesse
nous	PRON	nous
,	PUNCT	,
que	SCONJ	que
vous	PRON	vous
était	AUX	être
-	PUNCT	-
-elle	PRON	lui
d'	ADP	de
vous	PRON	vous
à	ADP	à
Pourquoi	ADV	pourquoi
que	SCONJ	que
besoin	NOUN	besoin
faire	VERB	faire
,	PUNCT	,
alors	ADV	alors
en	ADP	en
avoir	AUX	avoir
Parce	SCONJ	parce
jetant	VERB	jeter
un	DET	un
.	PUNCT	.
par	ADP	par
que	SCONJ	que
même	ADV	même
-	PUNCT	-
si	SCONJ	si
n'	ADV	n'
tous	ADJ	tout
secrets	NOUN	secret
lâchiez	VERB	lâcher
...	PUNCT	...
vous	PRON	vous
étions	VERB	être
une	DET	un
Je	PRON	je
que	SCONJ	que
vous	PRON	vous
énigme	NOUN	énigme
ou	CCONJ	ou
conscience	NOUN	conscience
.	PUNCT	.
aviez	VERB	avoir
bien	ADV	bien
étais	AUX	être
enfouis	ADV	enfouis
vous	PRON	vous
.	PUNCT	.
d'	ADP	de
aviez	VERB	avoir
que	SCONJ	que
pas	ADV	pas
convaincue	VERB	convaincre
que	SCONJ	que
J'	PRON	je
Vous	PRON	vous
intrigués	VERB	intriguer
réussissais	VERB	réussir
.	PUNCT	.
ne	ADV	ne
étiez	VERB	être
sentais	ADV	sentais
je	PRON	je
des	DET	un
jamais	ADV	jamais
Et	CCONJ	et
par	ADP	par
une	DET	un
,	PUNCT	,
cet	DET	ce
os	NOUN	os
.	PUNCT	.
en	PRON	en
nous	PRON	nous
manière	NOUN	manière
sûr	ADJ	sûr
.	PUNCT	.
une	DET	un
Est	NOUN	est
vivre	ADJ	vivr
quelque	DET	quelque
recommenceriez	VERB	recommencer
d'	ADP	de
-	PUNCT	-
de	ADP	de
,	PUNCT	,
vous	PRON	vous
souvenez	VERB	souvenir
.	PUNCT	.
réveiller	VERB	réveiller
un	DET	un
?	PUNCT	?
et	CCONJ	et
aviez	VERB	avoir
secoua	VERB	secouer
.	PUNCT	.
nous	PRON	nous
-	PUNCT	-
avant	ADP	avant
à	ADP	à
reviendriezparmi	VERB	reviendriezparmi
établir	VERB	établir
la	DET	le
tête	NOUN	tête
Il	PRON	il
esquissa	NOUN	esquissa
-ce	PRON	-ce
Rien	PRON	rien
contact	NOUN	contact
de	ADP	de
un	DET	un
vous	PRON	vous
-	PUNCT	-
à	ADP	à
chose	NOUN	chose
Vous	PRON	vous
que	SCONJ	que
sourire	NOUN	sourire
raison	NOUN	raison
...	PUNCT	...
vous	PRON	vous
Bone	ADJ	bon
autre	ADJ	autre
.	PUNCT	.
me	PRON	me
presque	ADV	presque
-vous	PRON	vous
le	DET	le
.	PUNCT	.
Vous	PRON	vous
son	DET	son
.	PUNCT	.
dans	ADP	dans
gens	NOUN	gens
demanda	ADJ	demanda
Barry	PROPN	Barry
;	PUNCT	;
il	PRON	il
police	NOUN	police
Anne	PROPN	Anne
Il	PRON	il
.	PUNCT	.
Anne	PROPN	Anne
d'	ADP	de
Qu'	PRON	qu'
savez	AUX	savoir
puis	CCONJ	puis
me	PRON	me
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
(	PUNCT	(
en	PRON	en
pensez	VERB	penser
-	PUNCT	-
évidemment	ADV	évidemment
Prindle	PROPN	Prindle
Bone	PROPN	Bone
regarda	VERB	regarder
évita	VERB	éviter
que	SCONJ	que
Prindle	PROPN	Prindle
,	PUNCT	,
)	PUNCT	)
regard	NOUN	regard
soupçonne	VERB	soupçonne
ne	ADV	ne
la	DET	le
tué	VERB	tuer
répondit	VERB	répondre
pas	ADV	pas
bien	ADV	bien
parc	NOUN	parc
des	DET	un
calmement	NOUN	calmement
avoir	VERB	avoir
vécu	VERB	vivre
-	PUNCT	-
-	ADV	-
fou	ADJ	fou
vous	PRON	vous
suis	AUX	être
.	PUNCT	.
Peut	PROPN	Peut
pendant	ADP	pendant
Il	PRON	il
connais	VERB	connaître
mieux	ADV	mieux
dont	PRON	dont
an	NOUN	an
pas	ADV	pas
je	PRON	je
je	PRON	je
un	DET	un
du	ADP	de
;	PUNCT	;
que	SCONJ	que
est	AUX	être
rue	NOUN	rue
ne	ADV	ne
évident	ADJ	évident
sais	VERB	savoir
vousqui	NOUN	vousqui
a	AUX	avoir
parle	VERB	parle
ne	ADV	ne
être	ADV	être
la	DET	le
.	PUNCT	.
que	SCONJ	que
sait	VERB	savoir
est	AUX	être
dans	ADP	dans
peut-être	ADV	peut-être
;	PUNCT	;
capable	ADJ	capable
que	SCONJ	que
ce	PRON	ce
.	PUNCT	.
je	PRON	je
vous	PRON	vous
personne	ADJ	personn
Je	PRON	je
-	PUNCT	-
un	DET	un
fou	NOUN	fou
Où	ADV	où
Vous	PRON	vous
rien	PRON	rien
ayez	AUX	avoir
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
savons	VERB	savoir
vu	VERB	voir
et	CCONJ	et
d'	ADP	de
être	AUX	être
quelqu'	DET	quelque
Anne	PROPN	Anne
calme	ADJ	calme
suis	AUX	être
pas	ADV	pas
-	PUNCT	-
bien	ADV	bien
pu	VERB	pouvoir
crois	VERB	croire
un	PRON	un
-vous	PRON	vous
toujours	ADV	toujours
ne	ADV	ne
très	ADV	très
ici	ADV	ici
.	PUNCT	.
aussi	ADV	aussi
du	ADP	de
,	PUNCT	,
avez	VERB	avoir
,	PUNCT	,
fixés	ADJ	fixé
mal	NOUN	mal
je	PRON	je
m'	PRON	me
vous	PRON	vous
je	PRON	je
.	PUNCT	.
et	CCONJ	et
à	ADP	à
n'	ADV	n'
en	ADP	en
attendant	VERB	attendre
faire	VERB	faire
étiez	VERB	être
en	PRON	en
?	PUNCT	?
Nous	PRON	nous
Ensuite	ADV	ensuite
tourna	VERB	tourner
première	ADJ	premier
-	PUNCT	-
les	DET	le
épaules	ADJ	épaule
se	PRON	se
la	DET	le
croisait	VERB	croiser
contenta	VERB	contenter
Avenue	PROPN	Avenue
,	PUNCT	,
dit	VERB	dire
peu	ADV	peu
qui	PRON	qui
et	CCONJ	et
larges	NOUN	large
vous	PRON	vous
°	NOUN	degré
Comme	SCONJ	comme
ses	DET	son
,	PUNCT	,
vous	PRON	vous
Barry	PROPN	Barry
hausser	VERB	hausser
,	PUNCT	,
Rues	PROPN	Rues
.	PUNCT	.
40	NUM	40
vous	PRON	vous
fois	NOUN	fois
on	PRON	on
se	PRON	se
entre	ADP	entre
l'	PRON	l'
de	ADP	de
,	PUNCT	,
.	PUNCT	.
35e	ADJ	35
nous	PRON	nous
dans	ADP	dans
ai	AUX	avoir
aperçu	VERB	apercevoir
la	DET	le
8e	ADJ	huitième
je	PRON	je
vers	ADP	vers
pour	ADP	pour
un	DET	un
avons	AUX	avoir
que	SCONJ	que
dans	ADP	dans
zone	NOUN	zone
Central	PROPN	Central
aimiez	ADV	aimiez
sud	NOUN	sud
partout	ADV	partout
la	DET	le
d'	DET	d'
de	ADP	de
.	PUNCT	.
Mais	CCONJ	mais
?	PUNCT	?
quartiers	NOUN	quartier
le	DET	le
,	PUNCT	,
Au	ADP	au
.	PUNCT	.
je	PRON	je
Park	PROPN	Park
-	PUNCT	-
Anne	PROPN	Anne
exploré	VERB	explorer
centre	NOUN	centre
.	PUNCT	.
et	CCONJ	et
suis	AUX	être
certaine	ADJ	certain
et	CCONJ	et
vous	PRON	vous
dans	ADP	dans
avez	AUX	avoir
bas	NOUN	bas
vous	PRON	vous
voulez	VERB	vouloir
Manhattan	PROPN	Manhattan
vous	PRON	vous
de	ADP	de
marcher	VERB	marcher
acquiesça	VERB	acquiescer
laquelle	PRON	lequel
dire	VERB	dire
C'	PRON	ce
nous	PRON	nous
patrouillons	VERB	patrouiller
,	PUNCT	,
le	DET	le
est	AUX	être
autres	ADJ	autre
-	PUNCT	-
part	NOUN	part
Manhattan	PROPN	Manhattan
venu	VERB	venir
.	PUNCT	.
ce	PRON	ce
autres	ADJ	autre
de	ADP	de
est	AUX	être
certainement	ADV	certainement
je	PRON	je
que	SCONJ	que
j'	PRON	je
où	PRON	où
mais	CCONJ	mais
voulez	VERB	vouloir
il	PRON	il
des	ADP	de
?	PUNCT	?
une	DET	un
-	PUNCT	-
auprès	ADV	auprès
je	PRON	je
Très	ADV	très
Si	SCONJ	si
renseignerai	VERB	renseigner
vous	PRON	vous
planque	ADJ	planqu
quelque	DET	quelque
appelle	VERB	appeler
.	PUNCT	.
m'	PRON	me
-	PUNCT	-
,	PUNCT	,
ai	VERB	avoir
Savez	VERB	savoir
me	PRON	me
.	PUNCT	.
équipes	NOUN	équipe
qu'	PRON	qu'
dormais	VERB	dormir
interroger	VERB	interroger
-vous	PRON	vous
inspecteur	NOUN	inspecteur
est	AUX	être
persuadé	ADJ	persuader
Merci	PROPN	Merci
.	PUNCT	.
qui	PRON	qui
,	PUNCT	,
L'	DET	le
-	PUNCT	-
doute	VERB	doute
vous	PRON	vous
ont	VERB	avoir
que	PRON	que
équipes	NOUN	équipe
je	PRON	je
,	PUNCT	,
-	PUNCT	-
se	PRON	se
profil	NOUN	profil
des	ADP	de
à	ADP	à
avons	VERB	avoir
où	PRON	où
sommes	AUX	être
autres	ADJ	autre
,	PUNCT	,
d'	ADP	de
sans	ADP	sans
Les	DET	le
vous	PRON	vous
.	PUNCT	.
quiconque	ADV	quiconque
.	PUNCT	.
sache	ADJ	sach
aider	VERB	aider
.	PUNCT	.
chargés	VERB	charger
guère	ADV	guère
ne	ADV	ne
comprends	VERB	comprendre
elle	PRON	lui
individus	NOUN	individu
prêté	VERB	prêter
trouve	VERB	trouve
Je	PRON	je
n'	ADV	n'
nous	PRON	nous
car	CCONJ	car
correspondiez	VERB	correspondre
attention	NOUN	attention
leurs	DET	leur
pas	ADV	pas
au	ADP	au
doute	NOUN	doute
que	SCONJ	que
yeux	NOUN	oeil
Nous	PRON	nous
à	ADP	à
prit	NOUN	prit
de	ADP	de
voix	NOUN	voix
-	PUNCT	-
,	PUNCT	,
Manhattan	PROPN	Manhattan
plus	ADV	plus
à	ADP	à
passion	NOUN	passion
que	SCONJ	que
s'	PRON	se
étaient	AUX	être
,	PUNCT	,
habitait	VERB	habiter
potentiels	ADJ	potentiel
pour	ADP	pour
de	ADP	de
plus	ADV	plus
première	ADJ	premier
Quarante	NUM	Quarante
secteur	NOUN	secteur
peut-être	ADV	peut-être
la	DET	le
mille	NUM	mille
notre	DET	notre
clients	NOUN	client
fois	NOUN	fois
Bone	DET	bone
la	DET	le
personnes	NOUN	personne
basse	ADJ	bas
de	ADP	de
rien	PRON	rien
détendus	VERB	détendre
,	PUNCT	,
dans	ADP	dans
conscience	NOUN	conscience
.	PUNCT	.
et	CCONJ	et
même	ADV	même
.	PUNCT	.
Bone	PROPN	Bone
ajouta	NOUN	ajouta
Ses	DET	son
traits	NOUN	trait
mille	NUM	mille
cinq	NUM	cinq
Barry	PROPN	Barry
qui	PRON	qui
,	PUNCT	,
manière	NOUN	manière
homme	NOUN	homme
les	DET	le
désir	NOUN	désir
qu'	SCONJ	que
et	CCONJ	et
cet	DET	ce
si	SCONJ	si
serait	AUX	être
jusqu'	ADP	jusque
,	PUNCT	,
Bone	PROPN	Bone
comprenait	VERB	comprendre
de	ADP	de
humanité	NOUN	humanité
aurait	AUX	avoir
méfiance	NOUN	méfiance
de	ADP	de
de	ADP	de
de	ADP	de
sa	DET	son
l'	DET	le
se	PRON	se
une	DET	un
par	ADP	par
profonde	NOUN	profonde
la	DET	le
même	ADJ	même
réagi	VERB	réagir
Anne	PROPN	Anne
rôles	NOUN	rôle
il	PRON	il
masquée	VERB	masquer
savait	VERB	savoir
.	PUNCT	.
alors	ADV	alors
,	PUNCT	,
son	DET	son
il	PRON	il
attitude	NOUN	attitude
avaient	AUX	avoir
Bone	PROPN	Bone
homme	NOUN	homme
été	AUX	être
inversés	VERB	inverser
protéger	VERB	protéger
,	PUNCT	,
;	PUNCT	;
méfié	VERB	méfier
cet	DET	ce
?	PUNCT	?
inconnu	NOUN	inconnu
trop	ADV	trop
à	ADP	à
le	DET	le
Il	PRON	il
cet	DET	ce
approchait	VERB	approcher
.	PUNCT	.
d'	ADP	de
-	PUNCT	-
C'	PRON	ce
inquiéterait	VERB	inquiéter
acquiesça	VERB	acquiescer
fou	ADJ	fou
de	ADP	de
.	PUNCT	.
qu'	SCONJ	que
à	ADP	à
se	PRON	se
os	NOUN	os
chaque	DET	chaque
Bone	PROPN	Bone
regard	NOUN	regard
gros	ADJ	gros
de	ADP	de
New	PROPN	New
York	PROPN	York
sans-abri	NOUN	sans-abri
,	PUNCT	,
près	ADV	près
enquit	VERB	enquérir
armé	VERB	armer
est	AUX	être
et	CCONJ	et
un	DET	un
s'	PRON	se
continuerait	VERB	continuer
nombre	NOUN	nombre
fois	NOUN	fois
de	ADP	de
s'	PRON	se
Winchell	PROPN	Winchell
lui	PRON	lui
.	PUNCT	.
méfier	VERB	méfier
au	ADP	au
s'	PRON	se
Barry	VERB	barry
Anne	PROPN	Anne
parfois	ADV	parfois
-	PUNCT	-
,	PUNCT	,
pour	ADP	pour
Dans	ADP	dans
prenez	VERB	prendre
.	PUNCT	.
moins	ADV	moins
épreuve	NOUN	épreuve
jour	NOUN	jour
contre	ADP	contre
vous	PRON	vous
votre	DET	votre
-	PUNCT	-
augmente	VERB	augmente
métier	NOUN	métier
vous	PRON	vous
de	ADP	de
vos	DET	votre
un	DET	un
que	PRON	que
égard	NOUN	égard
rude	ADJ	rude
le	DET	le
Ce	PRON	ce
nombre	NOUN	nombre
nerfs	NOUN	nerf
sont	AUX	être
,	PUNCT	,
de	ADP	de
n'	ADV	n'
à	ADP	à
chaque	DET	chaque
.	PUNCT	.
compassion	NOUN	compassion
.	PUNCT	.
soumis	VERB	soumettre
peut-être	ADV	peut-être
ce	DET	ce
,	PUNCT	,
est	AUX	être
à	ADP	à
part	NOUN	part
nullement	ADV	nullement
dirigé	VERB	diriger
manque	NOUN	manque
Et	CCONJ	et
du	ADP	de
.	PUNCT	.
ma	DET	mon
un	DET	un
quand	SCONJ	quand
Je	PRON	je
est	AUX	être
face	NOUN	face
et	CCONJ	et
Surtout	ADV	surtout
)	PUNCT	)
À	ADP	à
cœur	PROPN	cœur
plus	ADV	plus
que	SCONJ	que
Il	PRON	il
grande	ADJ	grand
métier	NOUN	métier
un	DET	un
,	PUNCT	,
un	DET	un
qui	PRON	qui
votre	DET	votre
Bone	PROPN	Bone
lui	PRON	lui
.	PUNCT	.
prend	VERB	prendre
répondit	NOUN	répondit
son	DET	son
est	AUX	être
peut-être	ADV	peut-être
individu	NOUN	individu
visiblement	ADV	visiblement
comprends	VERB	comprendre
psychopathe	ADJ	psychopath
à	ADP	à
réservé	VERB	réserver
.	PUNCT	.
,	PUNCT	,
tueur	NOUN	tueur
c'	PRON	ce
à	ADP	à
adressa	VERB	adresser
que	SCONJ	que
(	PUNCT	(
crispé	ADJ	crisper
vous	PRON	vous
soyez	VERB	être
cas	NOUN	cas
on	PRON	on
.	PUNCT	.
la	DET	le
sourire	ADJ	sourir
vous	PRON	vous
de	ADP	de
rien	PRON	rien
le	DET	le
demeurez	VERB	demeurer
et	CCONJ	et
surprise	NOUN	surprise
encore	ADV	encore
œil	NOUN	œil
lui	PRON	lui
attendant	VERB	attendre
,	PUNCT	,
main	NOUN	main
vous	PRON	vous
type	NOUN	type
client	NOUN	client
sourire	NOUN	sourire
La	DET	le
Je	PRON	je
lit	NOUN	lit
grand	ADJ	grand
.	PUNCT	.
l'	DET	le
,	PUNCT	,
un	DET	un
le	DET	le
continuerai	VERB	continuer
à	ADP	à
.	PUNCT	.
lui	PRON	lui
prouvé	VERB	prouver
à	ADP	à
costaud	ADJ	costaud
vous	PRON	vous
tendre	VERB	tendre
fit	VERB	faire
tenir	VERB	tenir
contourna	NOUN	contourna
notre	DET	notre
-	PUNCT	-
,	PUNCT	,
la	DET	le
n'	ADV	n'
et	CCONJ	et
en	ADP	en
pour	ADP	pour
Bone	PROPN	Bone
a	VERB	avoir
quand	SCONJ	quand
police	NOUN	police
Dr	NOUN	dr
auprès	ADV	auprès
répondit	NOUN	répondit
pas	ADV	pas
.	PUNCT	.
ne	ADV	ne
serez	VERB	être
!	PUNCT	!
aimerais	VERB	aimer
est	AUX	être
main	NOUN	main
de	ADP	de
vos	DET	votre
remercier	VERB	remercier
mais	CCONJ	mais
merci	NOUN	merci
Ça	PUNCT	ça
O.K.	NUM	O.K.
Où	ADV	où
que	SCONJ	que
.	PUNCT	.
malheurs	NOUN	malheur
j'	PRON	je
Anne	PROPN	Anne
boulot	NOUN	boulot
,	PUNCT	,
est	AUX	être
le	DET	le
.	PUNCT	.
me	PRON	me
Bone	PROPN	Bone
?	PUNCT	?
c'	PRON	ce
Barry	PROPN	Barry
moque	VERB	moque
mon	DET	mon
Hakim	PROPN	Hakim
signifie	VERB	signifier
Et	CCONJ	et
.	PUNCT	.
en	ADP	en
de	ADP	de
-	PUNCT	-
serrant	VERB	serrer
la	DET	le
je	PRON	je
d'	ADP	de
O.K.	NOUN	o.k.
le	PRON	le
?	PUNCT	?
un	DET	un
aussi	ADV	aussi
Anne	PROPN	Anne
la	DET	le
d'	ADP	de
,	PUNCT	,
lui	PRON	lui
répondit	NOUN	répondit
qu'	SCONJ	que
veux	VERB	vouloir
pour	ADP	pour
notre	DET	notre
centre	NOUN	centre
individu	NOUN	individu
,	PUNCT	,
;	PUNCT	;
Hakim	PROPN	Hakim
de	ADP	de
avons	VERB	avoir
psychiatrie	NOUN	psychiatrie
Dr	NOUN	dr
médical	ADJ	médical
certifier	ADJ	certifier
-	PUNCT	-
le	DET	le
Ali	PROPN	Ali
besoin	NOUN	besoin
d'	ADP	de
nous	PRON	nous
la	DET	le
.	PUNCT	.
pour	ADP	pour
je	PRON	je
association	NOUN	association
neurologie	NOUN	neurologie
dire	VERB	dire
psychiatre	NOUN	psychiatre
enseigne	VERB	enseigne
entraide	NOUN	entraide
universitaire	ADJ	universitaire
Il	PRON	il
au	ADP	au
York	PROPN	York
travaille	VERB	travaille
bénévolement	ADJ	bénévolement
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
un	DET	un
New	PROPN	New
présentez	VERB	présenter
un	DET	un
Vous	PRON	vous
emmener	VERB	emmener
?	PUNCT	?
pouvoir	VERB	pouvoir
représente	VERB	représente
.	PUNCT	.
habituels	ADJ	habituel
pour	ADP	pour
Pour	ADP	pour
quelle	DET	quel
suis	AUX	être
l'	DET	le
lui-même	PRON	lui-même
Il	PRON	il
de	ADP	de
il	PRON	il
que	SCONJ	que
contre	ADP	contre
avant	ADP	avant
certaine	ADJ	certain
symptômes	NOUN	symptôme
imminent	NOUN	imminent
autres	ADJ	autre
pour	ADP	pour
vous	PRON	vous
ne	ADV	ne
dit	VERB	dire
gré	NOUN	gré
l'	PRON	l'
les	DET	le
ou	CCONJ	ou
raison	NOUN	raison
.	PUNCT	.
les	DET	le
pas	ADV	pas
l'	PRON	l'
-	PUNCT	-
qu'	SCONJ	que
intriguez	VERB	intriguer
Je	PRON	je
vous	PRON	vous
.	PUNCT	.
-	PUNCT	-
son	DET	son
danger	ADJ	danger
voir	VERB	voir
de	ADP	de
viendra	VERB	venir
nous	PRON	nous
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
vous	PRON	vous
un	DET	un
amnésie	NOUN	amnésie
contraire	NOUN	contraire
.	PUNCT	.
ce	DET	ce
pense	VERB	pense
qu'	SCONJ	que
ne	ADV	ne
Ali	PROPN	Ali
spécialiste	NOUN	spécialiste
,	PUNCT	,
poussa	VERB	pousser
pas	ADV	pas
qu'	SCONJ	que
-	PUNCT	-
Bone	NOUN	bone
me	PRON	me
dit	VERB	dire
est	AUX	être
.	PUNCT	.
un	DET	un
il	PRON	il
ne	ADV	ne
bien	ADV	bien
dit	VERB	dire
intervint	VERB	intervenir
rien	PRON	rien
dans	ADP	dans
il	PRON	il
,	PUNCT	,
domaine	NOUN	domaine
ait	AUX	avoir
soupir	NOUN	soupir
croit	VERB	croire
croit	VERB	croire
Barry	PROPN	Barry
il	PRON	il
-	PUNCT	-
.	PUNCT	.
Je	PRON	je
Autrement	PROPN	Autrement
Ali	ADJ	ali
Au	ADP	au
-	PUNCT	-
.	PUNCT	.
je	PRON	je
un	DET	un
.	PUNCT	.
sur	ADP	sur
ne	ADV	ne
sa	DET	son
est	AUX	être
pas	ADV	pas
il	PRON	il
,	PUNCT	,
parlant	ADJ	parlant
,	PUNCT	,
le	DET	le
aidera	VERB	aider
,	PUNCT	,
plus	ADV	plus
posant	VERB	poser
était	AUX	être
sa	DET	son
son	DET	son
en	ADP	en
parc	NOUN	parc
qu'	SCONJ	que
très	ADV	très
Anne	PROPN	Anne
bon	ADJ	bon
responsabilité	NOUN	responsabilité
,	PUNCT	,
sous	ADP	sous
.	PUNCT	.
Bien	ADV	bien
sûre	VERB	sûre
Bone	PROPN	Bone
vous	PRON	vous
Votre	DET	votre
dit	VERB	dire
suis	AUX	être
main	NOUN	main
soyez	VERB	être
n'	ADV	n'
que	SCONJ	que
réveildans	NOUN	réveildan
le	DET	le
,	PUNCT	,
techniquement	ADV	techniquement
épaule	NOUN	épaule
homme	NOUN	homme
premier	ADJ	premier
vous	PRON	vous
que	SCONJ	que
souvenirs	NOUN	souvenir
ou	CCONJ	ou
que	SCONJ	que
.	PUNCT	.
Bone	PROPN	Bone
que	SCONJ	que
,	PUNCT	,
peut-être	ADV	peut-être
lui	PRON	lui
autre	ADJ	autre
psychopathe	ADJ	psychopath
,	PUNCT	,
j'	PRON	je
vivre	VERB	vivre
trouvera	VERB	trouver
Un	DET	un
doué	VERB	douer
certaine	ADJ	certain
.	PUNCT	.
Vous	PRON	vous
aussi	ADV	aussi
en	PRON	en
il	PRON	il
il	PRON	il
presque	ADV	presque
vous	PRON	vous
Voilà	VERB	voilà
les	DET	le
dingue	NOUN	dingue
la	DET	le
c'	PRON	ce
lesquels	PRON	lequel
un	DET	un
songea	NOUN	songea
mémoire	NOUN	mémoire
médecin	NOUN	médecin
avec	ADP	avec
lui	PRON	lui
.	PUNCT	.
suis	AUX	être
était	AUX	être
,	PUNCT	,
Pour	ADP	pour
un	DET	un
tueur	NOUN	tueur
recouvrerez	VERB	recouvrer
bien	ADV	bien
découvrir	VERB	découvrir
faudrait	VERB	falloir
.	PUNCT	.
se	PRON	se
assassiner	VERB	assassiner
sentiment	NOUN	sentiment
,	PUNCT	,
lui	PRON	lui
cette	DET	ce
:	PUNCT	:
profond	ADJ	profond
posé	VERB	poser
la	DET	le
faisait	VERB	faire
naître	ADJ	naîtr
la	DET	le
côté	NOUN	côté
leur	DET	leur
il	PRON	il
par	ADP	par
cette	DET	ce
la	DET	le
gêné	VERB	gêner
Effrayé	VERB	effrayer
main	NOUN	main
paquet	NOUN	paquet
gens	NOUN	gens
.	PUNCT	.
et	CCONJ	et
tête	NOUN	tête
et	CCONJ	et
détourna	VERB	détourner
le	DET	le
de	ADP	de
du	ADP	de
couper	VERB	couper
en	ADP	en
contact	NOUN	contact
tête	NOUN	tête
saisit	VERB	saisir
pensée	NOUN	pensée
,	PUNCT	,
de	ADP	de
vulnérabilité	NOUN	vulnérabilité
de	ADP	de
et	CCONJ	et
qu'	SCONJ	que
il	PRON	il
par	ADP	par
des	DET	un
le	DET	le
à	ADP	à
femme	NOUN	femme
autre	ADJ	autre
lui	PRON	lui
chaussures	NOUN	chaussure
,	PUNCT	,
tendant	VERB	tendre
pantalon	NOUN	pantalon
de	ADP	de
des	DET	un
que	SCONJ	que
découvrit	ADJ	découvrit
Barry	PROPN	Barry
en	ADP	en
de	ADP	de
blouse	NOUN	blouse
ouvrit	NOUN	ouvrit
second	ADJ	second
un	DET	un
-	PUNCT	-
.	PUNCT	.
des	DET	un
,	PUNCT	,
toilette	VERB	toilette
mettre	VERB	mettre
Il	PRON	il
