radiophonique	NOUN	radiophonique
émissions	NOUN	émission
studios	NOUN	studio
,	PUNCT	,
un	PRON	un
à	ADP	à
,	PUNCT	,
quitter	VERB	quitter
.	PUNCT	.
un	DET	un
le	DET	le
,	PUNCT	,
Ondes	NOUN	onde
vitre	NOUN	vitre
temps	NOUN	temps
elle	PRON	lui
petite	ADJ	petit
voulu	VERB	vouloir
le	DET	le
pour	ADP	pour
Mercadié	PROPN	Mercadié
sur	ADP	sur
je	PRON	je
des	ADP	de
écris	VERB	écrire
pouvais	VERB	pouvoir
magazine	NOUN	magazine
numéro	NOUN	numéro
lequel	PRON	lequel
,	PUNCT	,
ai	AUX	avoir
un	DET	un
choisi	VERB	choisir
pas	ADV	pas
les	PRON	le
ne	ADV	ne
édite	NOUN	édite
article	NOUN	article
yeux	NOUN	oeil
la	DET	le
feuilleter	VERB	feuilleter
Radio-Mundial	PROPN	Radio-Mundial
table	NOUN	table
des	DET	un
,	PUNCT	,
mais	CCONJ	mais
j'	PRON	je
.	PUNCT	.
et	CCONJ	et
temps	NOUN	temps
J'	PRON	je
ai	AUX	avoir
qu'	PRON	qu'
J'	PRON	je
en	ADP	en
et	CCONJ	et
de	ADP	de
,	PUNCT	,
Ils	PRON	il
lèvres	NOUN	lèvre
,	PUNCT	,
voir	VERB	voir
quelque	DET	quelque
.	PUNCT	.
des	ADP	de
d'	ADP	de
avaient	VERB	avoir
étais	AUX	être
surpris	VERB	surprendre
sons	NOUN	son
à	ADP	à
.	PUNCT	.
élever	VERB	élever
écouter	VERB	écouter
cigarette	PROPN	cigarette
volutes	NOUN	volute
mais	CCONJ	mais
d'	ADP	de
.	PUNCT	.
studio	NOUN	studio
parlaient	ADV	parlaient
air	NOUN	air
plus	ADV	plus
de	ADP	de
fumée	NOUN	fumée
les	DET	le
vitre	NOUN	vitre
de	ADP	de
ce	DET	ce
Ils	PRON	il
de	ADP	de
étouffait	VERB	étouffer
l'	DET	le
dans	ADP	dans
chose	NOUN	chose
s'	PRON	se
Une	DET	un
Mercadié	PROPN	Mercadié
les	DET	le
au	ADP	au
et	CCONJ	et
j'	PRON	je
la	DET	le
ne	ADV	ne
coin	NOUN	coin
enregistrement	NOUN	enregistrement
pendait	VERB	pendre
les	DET	le
vitre	NOUN	vitre
signe	NOUN	signe
lents	ADJ	lent
vers	ADP	vers
étaient	AUX	être
la	DET	le
en	ADP	en
que	SCONJ	que
d'	ADP	de
levait	VERB	lever
la	DET	le
entre	ADP	entre
de	ADP	de
vert	ADJ	vert
.	PUNCT	.
gestes	NOUN	geste
et	CCONJ	et
lèvres	ADJ	lèvre
.	PUNCT	.
Leurs	DET	leur
deux	NUM	deux
vite	ADV	vite
aux	ADP	à
.	PUNCT	.
murs	NOUN	mur
bougeaient	ADV	bougeaient
,	PUNCT	,
Leurs	DET	leur
tenait	VERB	tenir
d'	ADP	de
plus	ADV	plus
pâle	ADJ	pâle
tête	NOUN	tête
sa	DET	son
aquarium	NOUN	aquarium
siennes	NOUN	sienne
très	ADV	très
lui	PRON	lui
doigts	NOUN	doigt
impuissance	NOUN	impuissance
cigarette	NOUN	cigarette
les	DET	le
.	PUNCT	.
Elle	PRON	lui
Mercadié	PROPN	Mercadié
et	CCONJ	et
bras	NOUN	bras
celles	PRON	celui
écartait	VERB	écarter
.	PUNCT	.
.	PUNCT	.
est	AUX	être
impassible	ADJ	impassible
suis	AUX	être
lisse	ADJ	lisse
Mercadié	PROPN	Mercadié
Mercadié	PROPN	Mercadié
moment	NOUN	moment
le	DET	le
.	PUNCT	.
--	PUNCT	--
ouverte	VERB	ouvrir
je	PRON	je
sourcils	NOUN	sourcil
,	PUNCT	,
était	AUX	être
laissant	VERB	laisser
-t	PART	-t
.	PUNCT	.
Mercadié	PROPN	Mercadié
,	PUNCT	,
le	DET	le
fronçait	VERB	froncer
de	ADP	de
les	DET	le
-il	PRON	il
dit	VERB	dire
a	AUX	avoir
porte	VERB	porte
sorti	VERB	sortir
pour	ADP	pour
mais	CCONJ	mais
Je	PRON	je
s'	PRON	se
visage	NOUN	visage
Mais	CCONJ	mais
et	CCONJ	et
désolé	ADJ	désolé
lui	PRON	lui
à	ADP	à
est	AUX	être
passage	NOUN	passage
son	DET	son
tour	NOUN	tour
La	DET	le
Elle	PRON	lui
.	PUNCT	.
,	PUNCT	,
le	DET	le
mètres	NOUN	mètre
vois	VERB	voir
une	DET	un
n'	ADV	n'
là	ADV	là
...	PUNCT	...
ne	ADV	ne
qu'	SCONJ	que
Je	PRON	je
faire	VERB	faire
qu'	SCONJ	que
elle	PRON	lui
-t	PART	-t
que	SCONJ	que
nous	PRON	nous
bien	ADV	bien
pis	NOUN	pis
.	PUNCT	.
,	PUNCT	,
a	VERB	avoir
Tant	ADV	tant
-elle	PRON	lui
.	PUNCT	.
ce	PRON	ce
--	PUNCT	--
que	PRON	que
à	ADP	à
quelques	DET	quelque
vivante	ADJ	vivant
importance	NOUN	importance
porte	VERB	porte
moi	PRON	moi
pourrions	VERB	pouvoir
soit	VERB	être
,	PUNCT	,
.	PUNCT	.
de	ADP	de
ça	PRON	cela
,	PUNCT	,
dit	VERB	dire
s'	PRON	se
a	AUX	avoir
avait	AUX	avoir
ouvre	VERB	ouvrir
pour	ADP	pour
aucune	DET	aucun
pas	ADV	pas
suffi	VERB	suffire
crois	VERB	croire
Il	PRON	il
votre	DET	votre
aurais	AUX	avoir
restez	VERB	rester
brusquement	ADV	brusquement
.	PUNCT	.
muet	ADJ	muet
j'	PRON	je
Vous	PRON	vous
ne	ADV	ne
les	DET	le
a	AUX	avoir
demandé	VERB	demander
s'	PRON	se
jamais	ADV	jamais
impression	NOUN	impression
Oui	PROPN	Oui
film	NOUN	film
à	ADP	à
--	PUNCT	--
sortis	ADJ	sortir
un	DET	un
étaient	AUX	être
On	PRON	on
la	DET	le
d'	ADP	de
même	ADJ	même
Donnez	PROPN	Donnez
-moi	PRON	moi
.	PUNCT	.
l'	DET	le
encore	ADV	encore
.	PUNCT	.
si	SCONJ	si
Mercadié	PROPN	Mercadié
écran	NOUN	écran
personnages	NOUN	personnage
adresse	NOUN	adresse
étaient	AUX	être
--	PUNCT	--
mis	VERB	mettre
longtemps	ADV	longtemps
et	CCONJ	et
.	PUNCT	.
ici	ADV	ici
?	PUNCT	?
de	ADP	de
eu	VERB	avoir
--	PUNCT	--
sait	VERB	savoir
parler	VERB	parler
où	PRON	où
Un	DET	un
.	PUNCT	.
vous	PRON	vous
française	ADJ	français
travail	NOUN	travail
...	PUNCT	...
dit	VERB	dire
-je	PRON	je
il	PRON	il
.	PUNCT	.
Elle	PRON	lui
changer	VERB	changer
rencontrée	VERB	rencontrer
autre	PRON	autre
en	ADP	en
du	ADP	de
,	PUNCT	,
cas	NOUN	cas
...	PUNCT	...
avoir	VERB	avoir
d'	ADP	de
avais	PRON	avais
ou	CCONJ	ou
y	PRON	y
l'	DET	le
.	PUNCT	.
Mais	CCONJ	mais
tout	DET	tout
Je	PRON	je
Je	PRON	je
l'	DET	le
,	PUNCT	,
était	AUX	être
vais	VERB	aller
peut	VERB	pouvoir
donc	ADV	donc
pour	ADP	pour
,	PUNCT	,
adresse	NOUN	adresse
reviendrai	VERB	revenir
peut-être	ADV	peut-être
-t	PART	-t
vous	PRON	vous
voir	VERB	voir
--	PUNCT	--
jour	NOUN	jour
-elle	PRON	lui
déjà	ADV	déjà
a	AUX	avoir
rayures	NOUN	rayure
C'	PRON	ce
Elle	PRON	lui
.	PUNCT	.
bandoulière	NOUN	bandoulière
la	DET	le
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
rappelait	VERB	rappeler
de	ADP	de
paille	NOUN	paille
elle	PRON	lui
un	DET	un
qui	PRON	qui
un	DET	un
Pas	ADV	pas
la	DET	le
de	ADP	de
D'	ADP	de
.	PUNCT	.
a	AUX	avoir
blanches	ADJ	blanc
le	DET	le
chose	NOUN	chose
visage	NOUN	visage
marin	NOUN	marin
aux	ADP	à
chandail	NOUN	chandail
mouvement	NOUN	mouvement
portait	VERB	porter
et	CCONJ	et
me	PRON	me
en	ADP	en
désinvolte	ADJ	désinvolte
quelque	DET	quelque
bleues	ADJ	bleu
voix	NOUN	voix
,	PUNCT	,
serré	VERB	serrer
son	DET	son
,	PUNCT	,
de	ADP	de
grand	ADJ	grand
sac	NOUN	sac
un	DET	un
était	AUX	être
Mercadié	PROPN	Mercadié
et	CCONJ	et
main	NOUN	main
--	PUNCT	--
corsaire	ADJ	corsaire
dans	ADP	dans
.	PUNCT	.
vers	ADP	vers
A	ADP	à
pantalon	NOUN	pantalon
disparu	VERB	disparaître
,	PUNCT	,
a	AUX	avoir
s'	PRON	se
est	AUX	être
prêter	VERB	prêter
-t	PART	-t
revoir	VERB	revoir
,	PUNCT	,
.	PUNCT	.
attention	NOUN	attention
air	NOUN	air
Elle	PRON	lui
dit	VERB	dire
la	DET	le
dégaine	NOUN	dégaine
--	PUNCT	--
-elle	PRON	lui
Au	ADP	au
rêveur	ADJ	rêveur
:	PUNCT	:
l'	DET	le
passée	VERB	passer
l'	DET	le
sacrée	NOUN	sacrée
,	PUNCT	,
tourné	VERB	tourner
sans	ADP	sans
-t	PART	-t
Une	DET	un
bientôt	ADV	bientôt
moi	PRON	moi
moindre	ADJ	moindre
escalier	NOUN	escalier
me	PRON	me
elle	PRON	lui
.	PUNCT	.
Mercadié	PROPN	Mercadié
est	AUX	être
.	PUNCT	.
a	AUX	avoir
a	AUX	avoir
et	CCONJ	et
optique	NOUN	optique
dit	VERB	dire
sa	DET	son
plein	ADJ	plein
déserte	ADJ	désert
esplanade	NOUN	esplanade
-il	PRON	il
regard	NOUN	regard
ombre	NOUN	ombre
Radio-Mundial	PROPN	Radio-Mundial
de	ADP	de
cette	DET	ce
un	DET	un
étendait	VERB	étendre
sortie	VERB	sortir
Était	AUX	être
l'	DET	le
,	PUNCT	,
une	DET	un
soleil	NOUN	soleil
traversait	VERB	traverser
instant	NOUN	instant
son	DET	son
Elle	PRON	lui
Elle	PRON	lui
est	AUX	être
illusion	NOUN	illusion
d'	ADP	de
-ce	PRON	-ce
Je	PRON	je
silhouette	NOUN	silhouette
mais	CCONJ	mais
de	ADP	de
esplanade	NOUN	esplanade
suis	AUX	être
.	PUNCT	.
,	PUNCT	,
en	ADP	en
.	PUNCT	.
immobile	ADJ	immobile
perdue	VERB	perdre
resté	VERB	rester
suivre	VERB	suivre
au	ADP	au
milieu	NOUN	milieu
.	PUNCT	.
.	PUNCT	.
du	DET	de
s'	PRON	se
à	ADP	à
fait	VERB	faire
elle	PRON	lui
la	PRON	le
petite	ADJ	petit
,	PUNCT	,
paraître	ADJ	paraîtr
derrière	ADP	derrière
par	ADP	par
Vous	PRON	vous
longue	ADJ	long
côte	PROPN	côte
à	ADP	à
paille	NOUN	paille
?	PUNCT	?
en	ADP	en
rien	PRON	rien
faisait	VERB	faire
...	PUNCT	...
.	PUNCT	.
,	PUNCT	,
la	PRON	le
en	ADP	en
--	PUNCT	--
de	ADP	de
et	CCONJ	et
plus	ADV	plus
--	PUNCT	--
Il	PRON	il
dire	VERB	dire
son	DET	son
rejoindre	VERB	rejoindre
.	PUNCT	.
plus	ADV	plus
côte	NOUN	côte
sac	NOUN	sac
,	PUNCT	,
chaud	NOUN	chaud
si	ADV	si
sans	ADP	sans
bandoulière	NOUN	bandoulière
.	PUNCT	.
de	ADP	de
ai	AUX	avoir
Nous	PRON	nous
marchions	VERB	marcher
avec	ADP	avec
,	PUNCT	,
fini	VERB	finir
trouvez	VERB	trouver
J'	PRON	je
méfiant	VERB	méfier
m'	PRON	me
levé	VERB	lever
ma	DET	mon
considéré	VERB	considérer
jugeait	VERB	juger
Elle	PRON	lui
a	AUX	avoir
--	PUNCT	--
placide	VERB	placide
et	CCONJ	et
m'	PRON	me
--	PUNCT	--
le	PRON	le
un	DET	un
un	DET	un
elle	PRON	lui
du	ADP	de
à	ADP	à
présence	NOUN	présence
si	SCONJ	si
Vous	PRON	vous
.	PUNCT	.
répondu	VERB	répondre
comme	ADP	comme
d'	ADP	de
la	DET	le
fois	NOUN	fois
œil	NOUN	œil
ses	DET	son
son	DET	son
ironique	ADJ	ironique
ton	NOUN	ton
a	AUX	avoir
côtés	NOUN	côté
,	PUNCT	,
et	CCONJ	et
naturelle	ADJ	naturel
d'	ADP	de
cherchez	VERB	chercher
visage	NOUN	visage
.	PUNCT	.
?	PUNCT	?
vers	ADP	vers
moi	PRON	moi
à	ADP	à
avait	AUX	avoir
Elle	PRON	lui
Comment	ADV	comment
travail	NOUN	travail
crânait	VERB	crâner
-vous	NOUN	-vou
beaucoup	ADV	beaucoup
vue	VERB	voir
,	PUNCT	,
vous	PRON	vous
savez	VERB	savoir
eu	VERB	avoir
a	VERB	avoir
de	ADP	de
ton	NOUN	ton
était	AUX	être
Mercadié	PROPN	Mercadié
de	ADP	de
l'	DET	le
j'	PRON	je
Je	PRON	je
Je	PRON	je
senti	VERB	sentir
tout	ADV	tout
--	PUNCT	--
...	PUNCT	...
Mercadié	PROPN	Mercadié
Elle	PRON	lui
.	PUNCT	.
avait	VERB	avoir
qu'	SCONJ	que
elle	PRON	lui
ai	AUX	avoir
l'	DET	le
de	ADP	de
--	PUNCT	--
accent	NOUN	accent
dégagé	VERB	dégager
heure	NOUN	heure
Paris	PROPN	Paris
.	PUNCT	.
ai	AUX	avoir
mais	CCONJ	mais
--	PUNCT	--
succès	NOUN	succès
avec	ADP	avec
ai	AUX	avoir
...	PUNCT	...
Son	DET	son
à	ADP	à
?	PUNCT	?
pas	ADV	pas
peur	NOUN	peur
n'	ADV	n'
Elle	PRON	lui
des	DET	un
Qu'	PRON	qu'
aussi	ADV	aussi
genre	NOUN	genre
travaille	VERB	travaille
prendre	VERB	prendre
--	PUNCT	--
épaules	NOUN	épaule
trouver	VERB	trouver
voudriez	VERB	vouloir
faire	VERB	faire
est	AUX	être
--	PUNCT	--
pourrais	VERB	pouvoir
travail	NOUN	travail
Je	PRON	je
de	ADP	de
la	DET	le
à	ADP	à
...	PUNCT	...
très	ADV	très
les	DET	le
...	PUNCT	...
chose	NOUN	chose
Je	PRON	je
Radio	NOUN	radio
?	PUNCT	?
à	ADP	à
...	PUNCT	...
est	AUX	être
haussé	VERB	hausser
vous	PRON	vous
comme	ADP	comme
--	PUNCT	--
quelque	DET	quelque
a	AUX	avoir
moi	PRON	moi
de	ADP	de
aimable	ADJ	aimable
-ce	PRON	-ce
C'	PRON	ce
part	NOUN	part
que	SCONJ	que
vous	PRON	vous
Radio-Mundial	PROPN	Radio-Mundial
initiatives	NOUN	initiative
...	PUNCT	...
.	PUNCT	.
votre	DET	votre
intérieur	NOUN	intérieur
importe	VERB	importe
Nous	PRON	nous
--	PUNCT	--
,	PUNCT	,
Corniche	PROPN	Corniche
N'	ADV	n'
.	PUNCT	.
sommes	AUX	être
sur	ADP	sur
arrêt	NOUN	arrêt
du	ADP	de
lui	PRON	lui
sur	ADP	sur
nous	PRON	nous
petit	ADJ	petit
la	DET	le
demandé	VERB	demander
blanc	ADJ	blanc
Vous	PRON	vous
de	ADP	de
ai	AUX	avoir
nous	PRON	nous
...	PUNCT	...
route	NOUN	route
Nous	PRON	nous
à	ADP	à
l'	DET	le
bâtiment	NOUN	bâtiment
en	ADP	en
étions	VERB	être
nous	PRON	nous
engagions	VERB	engager
tramway	NOUN	tramway
ville	NOUN	ville
la	DET	le
duquel	PRON	duquel
.	PUNCT	.
un	DET	un
-je	PRON	je
arrivés	VERB	arriver
?	PUNCT	?
--	PUNCT	--
devant	ADP	devant
l'	DET	le
descendez	VERB	descendre
quoi	PRON	quoi
Oui	PROPN	Oui
assis	VERB	asseoir
.	PUNCT	.
Et	CCONJ	et
banquette	NOUN	banquette
des	DET	un
a	AUX	avoir
de	ADP	de
.	PUNCT	.
la	DET	le
:	PUNCT	:
affiche	NOUN	affiche
la	DET	le
la	DET	le
ville	NOUN	ville
.	PUNCT	.
teintes	ADJ	teindre
,	PUNCT	,
Corniche	PROPN	Corniche
fraîcheur	NOUN	fraîcheur
,	PUNCT	,
du	ADP	de
posé	VERB	poser
la	DET	le
Au	ADP	au
ancienne	ADJ	ancien
bois	NOUN	bois
et	CCONJ	et
clair	ADJ	clair
Fort	NOUN	fort
.	PUNCT	.
,	PUNCT	,
sac	NOUN	sac
photos	NOUN	photo
une	DET	un
dans	ADP	dans
,	PUNCT	,
entre	ADP	entre
pénombre	NOUN	pénombre
même	ADV	même
Elle	PRON	lui
la	DET	le
mur	NOUN	mur
du	ADP	de
nous	PRON	nous
affiches	NOUN	affiche
centre	NOUN	centre
de	ADP	de
son	DET	son
de	ADP	de
touristiques	ADJ	touristique
aux	ADP	à
quelques	DET	quelque
distrait	VERB	distraire
où	PRON	où
c'	PRON	ce
.	PUNCT	.
J'	PRON	je
son	DET	son
bistrées	ADJ	bistré
,	PUNCT	,
pris	VERB	prendre
Brooks	PROPN	Brooks
la	DET	le
machine	NOUN	machine
seule	ADJ	seul
une	DET	un
le	DET	le
prononcé	VERB	prononcer
et	CCONJ	et
vous	PRON	vous
phrase	NOUN	phrase
--	PUNCT	--
piscine	NOUN	piscine
chose	NOUN	chose
aurais	AUX	avoir
on	PRON	on
sa	DET	son
voyait	VERB	voir
du	ADP	de
ton	NOUN	ton
cette	DET	ce
crois	VERB	croire
est	AUX	être
j'	PRON	je
club	NOUN	club
.	PUNCT	.
que	SCONJ	que
avec	ADP	avec
que	SCONJ	que
restaurant	NOUN	restaurant
avais	VERB	avoir
qui	PRON	qui
de	ADP	de
la	DET	le
des	DET	un
taper	VERB	taper
à	ADP	à
Je	PRON	je
l'	DET	le
problèmes	NOUN	problème
pour	ADP	pour
pose	VERB	pose
.	PUNCT	.
sans	ADP	sans
ville	NOUN	ville
pas	ADV	pas
devant	ADP	devant
vous	PRON	vous
remarque	ADJ	remarqu
en	ADP	en
fait	VERB	faire
sont	AUX	être
je	PRON	je
passe	VERB	passer
de	ADP	de
de	ADP	de
yeux	NOUN	oeil
vitrines	NOUN	vitrine
Ne	ADV	ne
.	PUNCT	.
la	DET	le
.	PUNCT	.
--	PUNCT	--
la	DET	le
ai	AUX	avoir
.	PUNCT	.
.	PUNCT	.
Ses	DET	son
Cisneros	PROPN	Cisneros
Airways	PROPN	Airways
de	ADP	de
ne	ADV	ne
,	PUNCT	,
j'	PRON	je
se	PRON	se
toujours	ADV	toujours
suis	AUX	être
agrandis	VERB	agrandir
Et	CCONJ	et
inquiétez	VERB	inquiéter
les	DET	le
police	NOUN	police
le	DET	le
pas	ADV	pas
je	PRON	je
matin	NOUN	matin
,	PUNCT	,
Je	PRON	je
importance	NOUN	importance
descends	VERB	descendre
semblant	ADJ	semblant
Quand	SCONJ	quand
Je	PRON	je
à	ADP	à
rappelé	VERB	rappeler
a	AUX	avoir
renvoyée	VERB	renvoyer
Elle	PRON	lui
taper	VERB	taper
a	AUX	avoir
lettres	NOUN	lettre
index	NOUN	index
Ils	PRON	il
m'	PRON	me
était	AUX	être
français	NOUN	français
des	DET	un
bout	NOUN	bout
.	PUNCT	.
Ce	DET	ce
une	DET	un
souri	NOUN	souri
genou	NOUN	genou
dissipée	VERB	dissiper
des	DET	un
machine	NOUN	machine
mon	DET	mon
,	PUNCT	,
semaine	NOUN	semaine
.	PUNCT	.
d'	ADP	de
Sa	DET	son
quelqu'	DET	quelque
taper	VERB	taper
deux	NUM	deux
ont	AUX	avoir
méfiance	NOUN	méfiance
sur	ADP	sur
devais	VERB	devoir
m'	PRON	me
au	ADP	au
.	PUNCT	.
un	PRON	un
s'	PRON	se
aussi	ADV	aussi
.	PUNCT	.
--	PUNCT	--
.	PUNCT	.
la	DET	le
m'	PRON	me
en	ADP	en
sourire	VERB	sourire
nouveau	ADJ	nouveau
--	PUNCT	--
travailler	VERB	travailler
longtemps	ADV	longtemps
soleil	NOUN	soleil
êtes	AUX	être
.	PUNCT	.
pour	ADP	pour
fouillé	VERB	fouiller
Oui	PROPN	Oui
à	ADP	à
cause	NOUN	cause
mois	NOUN	mois
son	DET	son
?	PUNCT	?
Elle	PRON	lui
vous	PRON	vous
Vous	PRON	vous
a	AUX	avoir
ici	ADV	ici
Et	CCONJ	et
.	PUNCT	.
a	AUX	avoir
êtes	AUX	être
--	PUNCT	--
française	ADJ	français
souri	VERB	sourire
de	ADP	de
m'	PRON	me
--	PUNCT	--
?	PUNCT	?
elle	PRON	lui
--	PUNCT	--
du	ADP	de
Depuis	ADP	depuis
.	PUNCT	.
et	CCONJ	et
depuis	ADP	depuis
...	PUNCT	...
--	PUNCT	--
--	PUNCT	--
deux	NUM	deux
venue	VERB	venir
Non	ADV	non
...	PUNCT	...
?	PUNCT	?
Vous	PRON	vous
ici	ADV	ici
dans	ADP	dans
êtes	AUX	être
lèvres	NOUN	lèvre
.	PUNCT	.
pièces	NOUN	pièce
la	DET	le
,	PUNCT	,
,	PUNCT	,
sac	NOUN	sac
,	PUNCT	,
très	ADV	très
et	CCONJ	et
de	ADP	de
banque	NOUN	banque
épingles	ADJ	épingle
portefeuille	VERB	portefeuille
au	ADP	au
,	PUNCT	,
contenu	NOUN	contenu
,	PUNCT	,
de	ADP	de
banquette	NOUN	banquette
le	DET	le
à	ADP	à
un	DET	un
en	PRON	en
mesure	NOUN	mesure
vidait	NOUN	vidait
rouge	NOUN	rouge
à	ADP	à
tube	NOUN	tube
entre	ADP	entre
de	ADP	de
Et	CCONJ	et
fur	NOUN	fur
froissés	VERB	froisser
nous	PRON	nous
à	ADP	à
.	PUNCT	.
sur	ADP	sur
briquet	NOUN	briquet
cheveux	ADJ	cheveux
monnaie	NOUN	monnaie
:	PUNCT	:
,	PUNCT	,
,	PUNCT	,
billets	NOUN	billet
,	PUNCT	,
Elle	PRON	lui
cigarettes	NOUN	cigarette
gros	ADJ	gros
foulard	NOUN	foulard
,	PUNCT	,
crocodile	NOUN	crocodile
sur	ADP	sur
penché	VERB	pencher
le	DET	le
elle	PRON	lui
en	ADP	en
répandait	VERB	répandre
gauche	NOUN	gauche
entre	ADP	entre
elle	PRON	lui
déplaçait	VERB	déplacer
Un	DET	un
pour	ADP	pour
paru	VERB	paraître
,	PUNCT	,
Puis	CCONJ	puis
sable	ADJ	sable
gauche	NOUN	gauche
le	DET	le
.	PUNCT	.
filet	NOUN	filet
à	ADP	à
m'	PRON	me
mains	NOUN	main
a	AUX	avoir
à	ADP	à
droite	NOUN	droite
de	ADP	de
devant	ADP	devant
le	DET	le
droite	NOUN	droite
insolite	VERB	insolite
légèrement	ADV	légèrement
elle	PRON	lui
ses	DET	son
de	ADP	de
a	AUX	avoir
sac	NOUN	sac
de	ADP	de
sol	NOUN	sol
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
et	CCONJ	et
sac	NOUN	sac
qui	PRON	qui
se	PRON	se
,	PUNCT	,
coulait	VERB	couler
Elle	PRON	lui
par	ADP	par
...	PUNCT	...
?	PUNCT	?
un	DET	un
la	DET	le
dessiner	VERB	dessiner
partout	ADV	partout
l'	DET	le
--	PUNCT	--
les	DET	le
objets	NOUN	objet
terrible	ADJ	terrible
des	ADP	de
brisée	ADJ	brisé
un	DET	un
à	ADP	à
...	PUNCT	...
son	DET	son
--	PUNCT	--
souvent	ADV	souvent
ce	DET	ce
tendu	VERB	tendre
une	DET	un
allez	VERB	aller
ligne	NOUN	ligne
sac	NOUN	sac
.	PUNCT	.
dans	ADP	dans
.	PUNCT	.
Maintenant	ADV	maintenant
a	AUX	avoir
.	PUNCT	.
,	PUNCT	,
C'	PRON	ce
Vous	PRON	vous
m'	PRON	me
plage	NOUN	plage
par	ADP	par
sable	NOUN	sable
,	PUNCT	,
est	AUX	être
se	PRON	se
elle	PRON	lui
replaçait	VERB	replacer
Oui	PROPN	Oui
terre	NOUN	terre
met	VERB	mettre
une	PRON	un
Il	PRON	il
,	PUNCT	,
qu'	PRON	qu'
sa	DET	son
elle	PRON	lui
si	SCONJ	si
une	DET	un
cigarettes	NOUN	cigarette
allumé	VERB	allumer
tout	ADV	tout
banquette	NOUN	banquette
toussé	VERB	tousser
,	PUNCT	,
la	DET	le
coup	ADV	coup
sur	ADP	sur
fumait	VERB	fumer
pris	VERB	prendre
briquet	NOUN	briquet
la	DET	le
.	PUNCT	.
a	AUX	avoir
flamme	NOUN	flamme
paraissait	VERB	paraître
avait	AUX	avoir
en	PRON	en
posées	VERB	poser
première	ADJ	premier
fois	NOUN	fois
pour	ADP	pour
m'	PRON	me
cigarette	NOUN	cigarette
elle	PRON	lui
la	DET	le
comme	ADP	comme
a	AUX	avoir
et	CCONJ	et
et	CCONJ	et
pour	ADP	pour
elle	PRON	lui
du	ADP	de
.	PUNCT	.
présenté	VERB	présenter
Elle	PRON	lui
Elle	PRON	lui
a	AUX	avoir
Elle	PRON	lui
elle	PRON	lui
a	AUX	avoir
à	ADP	à
.	PUNCT	.
la	DET	le
plus	ADV	plus
français	ADJ	français
a	AUX	avoir
--	PUNCT	--
et	CCONJ	et
encore	ADV	encore
êtes	AUX	être
Je	PRON	je
jeté	VERB	jeter
-elle	PRON	lui
demandé	VERB	demander
chaussure	NOUN	chaussure
le	DET	le
a	AUX	avoir
.	PUNCT	.
terre	NOUN	terre
Vous	PRON	vous
j'	PRON	je
écrasée	VERB	écraser
par	ADP	par
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
cigarette	NOUN	cigarette
Elle	PRON	lui
ai	AUX	avoir
quitté	VERB	quitter
Mais	CCONJ	mais
bout	NOUN	bout
?	PUNCT	?
définitivement	ADV	définitivement
aussitôt	ADV	aussitôt
.	PUNCT	.
de	ADP	de
la	DET	le
France	PROPN	France
l'	PRON	l'
Oui	PROPN	Oui
--	PUNCT	--
m'	PRON	me
sa	DET	son
,	PUNCT	,
a	AUX	avoir
-t	PART	-t
du	ADP	de
jeune	ADJ	jeune
vous	PRON	vous
regrettais	VERB	regretter
aussi	ADV	aussi
Nous	PRON	nous
un	DET	un
.	PUNCT	.
prêté	VERB	prêter
et	CCONJ	et
avait	AUX	avoir
ton	NOUN	ton
crocodile	NOUN	crocodile
à	ADP	à
.	PUNCT	.
de	ADP	de
l'	DET	le
son	DET	son
de	ADP	de
cette	DET	ce
tramway	NOUN	tramway
y	PRON	y
portefeuille	NOUN	portefeuille
venait	VERB	venir
attention	NOUN	attention
n'	ADV	n'
sac	NOUN	sac
un	PRON	un
solennel	ADJ	solennel
elle	PRON	lui
de	ADP	de
pas	ADV	pas
.	PUNCT	.
ne	ADV	ne
Elle	PRON	lui
C'	PRON	ce
l'	DET	le
réponse	NOUN	réponse
après-midi	NOUN	après-midi
rangeait	VERB	ranger
Mais	CCONJ	mais
attendions	VERB	attendre
pas	ADV	pas
le	DET	le
le	DET	le
était	AUX	être
dans	ADP	dans
peau	NOUN	peau
le	DET	le
creux	PRON	creux
.	PUNCT	.
peu	ADV	peu
de	ADP	de
côté	NOUN	côté
en	ADP	en
esplanade	NOUN	esplanade
autre	PRON	autre
de	ADP	de
de	ADP	de
la	DET	le
le	DET	le
l'	DET	le
sensation	NOUN	sensation
de	ADP	de
le	DET	le
la	DET	le
sortie	NOUN	sortie
une	DET	un
route	NOUN	route
salle	NOUN	salle
,	PUNCT	,
travers	NOUN	travers
.	PUNCT	.
milieu	NOUN	milieu
toile	NOUN	toile
à	ADP	à
lumière	NOUN	lumière
long	NOUN	long
cette	DET	ce
répandait	VERB	répandre
petite	ADJ	petit
de	ADP	de
l'	DET	le
au	ADP	au
de	ADP	de
vide	NOUN	vide
le	DET	le
où	PRON	où
de	ADP	de
la	DET	le
soleil	NOUN	soleil
et	CCONJ	et
store	NOUN	store
radio	NOUN	radio
orange	ADJ	orange
me	PRON	me
fenêtre	NOUN	fenêtre
,	PUNCT	,
prenait	VERB	prendre
à	ADP	à
