plate	NOUN	plate
les	DET	le
femmes	NOUN	femme
.	PUNCT	.
qu'	SCONJ	que
à	ADP	à
les	DET	le
la	DET	le
,	PUNCT	,
les	DET	le
Par	ADP	par
-	PUNCT	-
l'	DET	le
trouvé	VERB	trouver
.	PUNCT	.
leur	PRON	leur
sauf	ADP	sauf
,	PUNCT	,
avaient	AUX	avoir
fortes	ADJ	fort
beaucoup	ADV	beaucoup
Mais	CCONJ	mais
organisation	NOUN	organisation
peut-être	ADV	peut-être
de	DET	de
de	ADP	de
l'	DET	le
hommes	NOUN	homme
et	CCONJ	et
multiples	ADJ	multiple
était	AUX	être
pour	ADP	pour
également	ADV	également
de	ADP	de
nuit	NOUN	nuit
braises	NOUN	braise
des	DET	un
avec	ADP	avec
logique	ADJ	logique
la	DET	le
délicieuse	ADJ	délicieux
tout	ADJ	tout
se	PRON	se
trouver	VERB	trouver
à	ADP	à
à	ADP	à
elles	PRON	lui
pierres	NOUN	pierre
entretenu	VERB	entretenir
chaque	DET	chaque
.	PUNCT	.
,	PUNCT	,
perpétuellement	ADV	perpétuellement
le	DET	le
boisson	NOUN	boisson
toujours	ADV	toujours
feu	NOUN	feu
avec	ADP	avec
Elles	PRON	lui
avaient	AUX	avoir
nécessaires	ADJ	nécessaire
que	SCONJ	que
,	PUNCT	,
une	DET	un
un	DET	un
dépourvu	VERB	dépourvoir
s'	PRON	se
petit	ADJ	petit
inventé	VERB	inventer
des	DET	un
dures	ADJ	dur
ranimer	VERB	ranimer
au	ADP	au
acharner	VERB	acharner
que	PRON	que
risque	NOUN	risque
de	ADP	de
plutôt	ADV	plutôt
transporter	VERB	transporter
revenait	VERB	revenir
,	PUNCT	,
fois	NOUN	fois
vêtements	NOUN	vêtement
de	ADP	de
d'	ADP	de
pouvait	VERB	pouvoir
crapouille	ADJ	crapouill
La	DET	le
base	NOUN	base
résistante	ADJ	résistant
la	DET	le
avec	ADP	avec
poissécaille	NOUN	poissécaille
ou	CCONJ	ou
outres	ADJ	outre
la	DET	le
elles	PRON	lui
Il	PRON	il
.	PUNCT	.
faites	NOUN	faite
avait	VERB	avoir
être	AUX	être
eau	NOUN	eau
»	PUNCT	»
dans	ADP	dans
écrasés	VERB	écraser
l'	DET	le
qu'	SCONJ	que
aussi	ADV	aussi
les	DET	le
y	PRON	y
dans	ADP	dans
un	DET	un
découpés	ADJ	découpé
mélangeaient	VERB	mélanger
de	ADP	de
des	DET	un
de	ADP	de
,	PUNCT	,
boisson	NOUN	boisson
.	PUNCT	.
,	PUNCT	,
organe	NOUN	organe
«	NOUN	«
la	DET	le
interne	ADJ	interne
de	ADP	de
transportée	VERB	transporter
fruits	NOUN	fruit
peau	NOUN	peau
partie	NOUN	partie
de	ADP	de
premiers	ADJ	premier
tendre	ADJ	tendre
adopté	VERB	adopter
vêtements	NOUN	vêtement
femmes	NOUN	femme
port	NOUN	port
plus	ADV	plus
avaient	AUX	avoir
végétaux	NOUN	végétal
...	PUNCT	...
confectionnés	VERB	confectionner
par	ADP	par
parmi	ADP	parmi
Les	DET	le
pauvres	NOUN	pauvre
bien	ADV	bien
du	ADP	de
,	PUNCT	,
efficaces	ADJ	efficace
n'	ADV	n'
mode	NOUN	mode
les	DET	le
des	DET	un
ventre	NOUN	ventre
la	DET	le
des	ADP	de
que	SCONJ	que
leurs	DET	leur
plus	ADV	plus
pas	ADV	pas
les	DET	le
avec	ADP	avec
crapouilles	ADJ	crapouille
les	DET	le
encore	ADV	encore
Si	SCONJ	si
essais	NOUN	essai
des	ADP	de
,	PUNCT	,
hommes	NOUN	homme
souspieds	NOUN	souspied
pris	VERB	prendre
par	ADP	par
de	ADP	de
peau	NOUN	peau
avait	AUX	avoir
du	ADP	de
contre	ADP	contre
.	PUNCT	.
tous	ADJ	tout
dut	VERB	devoir
,	PUNCT	,
soulager	VERB	soulager
une	DET	un
partout	ADV	partout
sujet	NOUN	sujet
femmes	NOUN	femme
de	ADP	de
et	CCONJ	et
,	PUNCT	,
intestins	NOUN	intestin
un	DET	un
,	PUNCT	,
fosses	NOUN	fosse
et	CCONJ	et
l'	DET	le
au	ADP	au
avaient	AUX	avoir
.	PUNCT	.
question	NOUN	question
intervenues	VERB	intervenir
les	DET	le
,	PUNCT	,
particulier	ADJ	particulier
également	ADV	également
Mara	PROPN	Mara
Cette	DET	ce
habitude	NOUN	habitude
île	NOUN	île
:	PUNCT	:
leur	DET	leur
changée	VERB	changer
Syl	PROPN	Syl
peu	ADV	peu
jusqu'	ADP	jusque
étaient	AUX	être
être	AUX	être
d'	ADP	de
dans	ADP	dans
hommes	NOUN	homme
vessie	NOUN	vessie
alors	ADV	alors
l'	DET	le
et	CCONJ	et
leurs	DET	leur
délicate	NOUN	délicat
en	ADP	en
habitude	NOUN	habitude
deux	NUM	deux
pris	VERB	prendre
«	NOUN	«
furent	AUX	être
aval	NOUN	aval
par	ADP	par
aisances	NOUN	aisance
endroit	NOUN	endroit
distinctes	NOUN	distincte
l'	DET	le
chiottes	NOUN	chiotte
l'	DET	le
nos	DET	notre
lieux	PRON	lieux
étaient	AUX	être
quoi	PRON	quoi
extrémité	NOUN	extrémité
,	PUNCT	,
un	DET	un
le	DET	le
dit	VERB	dire
des	DET	un
dans	ADP	dans
irriguées	VERB	irriguer
les	DET	le
à	ADP	à
,	PUNCT	,
une	DET	un
Mara	PROPN	Mara
.	PUNCT	.
avait	AUX	avoir
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
de	ADP	de
d'	ADP	de
Les	DET	le
île	NOUN	île
Ouais	PROPN	Ouais
dissimulé	VERB	dissimuler
»	PUNCT	»
par	ADP	par
«	PUNCT	«
fosses	NOUN	fosse
filant	ADJ	filant
Ce	PRON	ce
seront	AUX	être
plantes	NOUN	plante
creusées	VERB	creuser
vers	ADP	vers
,	PUNCT	,
courant	NOUN	courant
la	DET	le
»	PUNCT	»
la	DET	le
les	DET	le
avait	AUX	avoir
armes	NOUN	arme
!	PUNCT	!
ae	ADP	ae
lances	NOUN	lance
pour	ADP	pour
canyon	NOUN	canyon
,	PUNCT	,
les	DET	le
incomparablement	VERB	incomparablemer
.	PUNCT	.
inspecté	VERB	inspecter
des	ADP	de
Dès	ADP	dès
intérêt	NOUN	intérêt
femmes	NOUN	femme
était	AUX	être
hommes	NOUN	homme
leurs	DET	leur
répliqué	VERB	répliquer
qui	PRON	qui
Koreh	PROPN	Koreh
et	CCONJ	et
envie	VERB	envier
avec	ADP	avec
mieux	ADV	mieux
rencontre	NOUN	rencontre
de	ADP	de
Même	ADV	même
Hern	PROPN	Hern
équipées	VERB	équiper
ce	PRON	ce
pointe	NOUN	pointe
,	PUNCT	,
déjà	ADV	déjà
.	PUNCT	.
au	ADP	au
que	SCONJ	que
premiers	ADJ	premier
sein	NOUN	sein
du	ADP	de
étaient	AUX	être
avait	AUX	avoir
instants	NOUN	instant
,	PUNCT	,
les	DET	le
-elle	PRON	lui
acérée	VERB	acérer
de	ADP	de
,	PUNCT	,
les	DET	le
des	ADP	de
plus	ADV	plus
os	NOUN	os
on	PRON	on
,	PUNCT	,
sont	AUX	être
les	DET	le
ces	DET	ce
trouve	NOUN	trouve
.	PUNCT	.
faciles	ADJ	facile
groupe	NOUN	groupe
tout	ADV	tout
abattre	NOUN	abattre
avait	AUX	avoir
du	ADP	de
pointes	NOUN	pointe
Et	CCONJ	et
les	DET	le
chasseuse	NOUN	chasseur
leurs	DET	leur
,	PUNCT	,
avait	AUX	avoir
à	ADP	à
à	ADP	à
crapouille	ADJ	crapouill
.	PUNCT	.
Liv	ADV	liv
bêtes	NOUN	bête
Hern	PROPN	Hern
la	DET	le
ajouté	NOUN	ajouté
femmes	NOUN	femme
plus	ADV	plus
étaient	AUX	être
.	PUNCT	.
que	SCONJ	que
faites	ADJ	fait
-	PUNCT	-
Ce	PRON	ce
expliqué	VERB	expliquer
que	SCONJ	que
en	ADP	en
en	PRON	en
simplement	ADV	simplement
des	ADP	de
où	PRON	où
pour	ADP	pour
maximum	NOUN	maximum
des	DET	un
utilisons	NOUN	utilison
partout	ADV	partout
aussi	ADV	aussi
outils	NOUN	outil
eau	NOUN	eau
leur	DET	leur
peau	NOUN	peau
la	DET	le
leurs	DET	leur
de	ADP	de
avec	ADP	avec
les	DET	le
bien	ADV	bien
boyaux	NOUN	boyau
,	PUNCT	,
nous	PRON	nous
viande	NOUN	viande
des	DET	un
y	PRON	y
Aussi	ADV	aussi
a	VERB	avoir
,	PUNCT	,
et	CCONJ	et
leurs	DET	leur
vois	PRON	vois
faire	VERB	faire
ou	CCONJ	ou
l'	DET	le
,	PUNCT	,
...	PUNCT	...
.	PUNCT	.
armes	NOUN	arme
au	ADP	au
outres	NOUN	outre
,	PUNCT	,
des	DET	un
Pour	ADP	pour
,	PUNCT	,
vêtements	NOUN	vêtement
avec	ADP	avec
tu	SCONJ	tu
il	PRON	il
mais	CCONJ	mais
avec	ADP	avec
sûr	ADJ	sûr
elle	PRON	lui
.	PUNCT	.
Coris	PROPN	Coris
étaient	AUX	être
Ainsi	ADV	ainsi
,	PUNCT	,
os	NOUN	os
,	PUNCT	,
suite	NOUN	suite
...	PUNCT	...
la	DET	le
guérisseuse	NOUN	guérisseur
plus	ADV	plus
cette	DET	ce
très	ADV	très
était	AUX	être
enfin	ADV	enfin
une	PRON	un
nommée	NOUN	nommée
occupées	VERB	occuper
,	PUNCT	,
particulièrement	ADV	particulièrement
de	ADP	de
crapouilles	NOUN	crapouille
femmes	NOUN	femme
sont	AUX	être
.	PUNCT	.
Mais	CCONJ	mais
-elle	PRON	lui
Gorl	PROPN	Gorl
.	PUNCT	.
tout	ADV	tout
précieuses	ADJ	précieux
...	PUNCT	...
.	PUNCT	.
Les	DET	le
avait	VERB	avoir
s'	PRON	se
s'	PRON	se
l'	DET	le
-	PUNCT	-
Et	CCONJ	et
entre	ADP	entre
Je	PRON	je
suis	AUX	être
de	ADP	de
Les	DET	le
elles	PRON	lui
corrigé	NOUN	corrigé
d'	ADP	de
confectionner	VERB	confectionner
en	ADP	en
mais	CCONJ	mais
Coris	PROPN	Coris
lui-même	PRON	lui-même
guérir	VERB	guérir
affirmation	NOUN	affirmation
existence	NOUN	existence
appliquer	VERB	appliquer
moins	ADV	moins
su	VERB	savoir
trouver	VERB	trouver
ces	DET	ce
les	DET	le
Tout	ADV	tout
Elle	PRON	lui
de	ADP	de
Leng	PROPN	Leng
choisit	VERB	choisir
avait	AUX	avoir
essaie	VERB	essayer
herbes	NOUN	herbe
à	ADP	à
:	PUNCT	:
j'	PRON	je
-	PUNCT	-
certaines	PRON	certains
pour	ADP	pour
en	PRON	en
besace	NOUN	besace
qu'	SCONJ	que
cataplasmes	NOUN	cataplasme
au	ADP	au
de	ADP	de
remplie	ADJ	remplir
,	PUNCT	,
des	DET	un
...	PUNCT	...
.	PUNCT	.
dont	PRON	dont
il	PRON	il
de	ADP	de
pressenti	VERB	pressentir
n'	ADV	n'
avait	AUX	avoir
une	DET	un
ajoutant	VERB	ajouter
l'	DET	le
sur	ADP	sur
avait	AUX	avoir
temps	NOUN	temps
,	PUNCT	,
toute	DET	tout
être	AUX	être
premiers	ADJ	premier
,	PUNCT	,
plaies	NOUN	plaie
de	ADP	de
donc	ADV	donc
broyées	NOUN	broyée
Coris	PROPN	Coris
après	ADP	après
rapprochés	ADJ	rapprocher
Gorl	ADV	gorl
qui	PRON	qui
.	PUNCT	.
eau	NOUN	eau
Il	PRON	il
peut	VERB	pouvoir
administrées	VERB	administrer
d'	ADP	de
.	PUNCT	.
attendirent	VERB	attendre
d'	DET	d'
additionnées	VERB	additionner
autres	ADJ	autre
prendre	VERB	prendre
du	ADP	de
Guérir	VERB	guérir
malade	NOUN	malade
façon	NOUN	façon
Ils	PRON	il
,	PUNCT	,
les	DET	le
à	ADP	à
et	CCONJ	et
...	PUNCT	...
devaient	VERB	devoir
soins	NOUN	soin
-	PUNCT	-
,	PUNCT	,
intervalles	NOUN	intervalle
attendre	VERB	attendre
avait	AUX	avoir
dit	VERB	dire
au	ADP	au
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
faudra	VERB	falloir
qui	PRON	qui
à	ADP	à
mort	NOUN	mort
état	NOUN	état
pal	NOUN	pal
vu	VERB	voir
,	PUNCT	,
pas	ADV	pas
feu	NOUN	feu
,	PUNCT	,
à	ADP	à
tourner	VERB	tourner
,	PUNCT	,
constituerait	VERB	constituer
premier	ADJ	premier
lequel	PRON	lequel
pas	ADV	pas
moins	ADV	moins
enfilé	VERB	enfiler
s'	PRON	se
peut-être	ADV	peut-être
mais	CCONJ	mais
du	ADP	de
fin	NOUN	fin
avait	VERB	avoir
du	ADP	de
le	DET	le
poissécaille	NOUN	poissécaille
était	AUX	être
de	ADP	de
.	PUNCT	.
au-dessus	ADV	au-dessus
jour	NOUN	jour
le	DET	le
façon	NOUN	façon
n'	ADV	n'
cuisait	VERB	cuire
son	DET	son
sur	ADP	sur
au	ADP	au
Fran	NOUN	fran
perceptible	ADJ	perceptible
n'	ADV	n'
était	AUX	être
occupé	VERB	occuper
améliorer	VERB	améliorer
la	DET	le
était	AUX	être
et	CCONJ	et
il	PRON	il
instrument	NOUN	instrument
repas	NOUN	repas
bête	NOUN	bête
Lio	PROPN	Lio
Elle	PRON	lui
croustillante	ADJ	croustillant
le	DET	le
la	DET	le
louche	VERB	louche
odeur	NOUN	odeur
sa	DET	son
peau	NOUN	peau
recueillir	VERB	recueillir
La	DET	le
Une	DET	un
servait	VERB	servir
chair	NOUN	chair
fondu	NOUN	fondu
cela	PRON	cela
venait	VERB	venir
la	DET	le
le	DET	le
appelé	VERB	appeler
soir	NOUN	soir
de	ADP	de
.	PUNCT	.
d'	ADP	de
un	DET	un
pour	ADP	pour
temps	NOUN	temps
et	CCONJ	et
bois	NOUN	bois
délicieuse	ADJ	délicieux
.	PUNCT	.
à	ADP	à
montait	VERB	monter
en	ADP	en
.	PUNCT	.
se	PRON	se
gras	NOUN	gras
le	DET	le
autre	ADJ	autre
coulait	VERB	couler
reversait	NOUN	reversait
sur	ADP	sur
de	ADP	de
du	ADP	de
de	ADP	de
.	PUNCT	.
qui	PRON	qui
Ce	DET	ce
avait	AUX	avoir
avaient	AUX	avoir
que	SCONJ	que
qui	PRON	qui
très	ADV	très
louche	NOUN	louche
femmes	NOUN	femme
amoisette	NOUN	amoisette
d'	ADP	de
apprécier	NOUN	apprécier
,	PUNCT	,
songé	VERB	songer
-	PUNCT	-
la	DET	le
d'	ADP	de
fruit	NOUN	fruit
,	PUNCT	,
principes	ADJ	principe
les	DET	le
de	ADP	de
à	ADP	à
nommé	VERB	nommer
taillée	VERB	tailler
sorte	NOUN	sorte
dans	ADP	dans
nourriciers	ADJ	nourricier
.	PUNCT	.
excellents	NOUN	excellent
n'	ADV	n'
appris	VERB	apprendre
était	AUX	être
cosse	NOUN	cosse
et	CCONJ	et
auraient	AUX	avoir
une	DET	un
fruit	NOUN	fruit
dur	ADJ	dur
contenait	VERB	contenir
manger	VERB	manger
depuis	ADP	depuis
jamais	ADV	jamais
que	SCONJ	que
longtemps	ADV	longtemps
à	ADP	à
hommes	NOUN	homme
été	AUX	être
les	DET	le
.	PUNCT	.
mais	CCONJ	mais
qui	PRON	qui
encore	ADV	encore
être	AUX	être
souriait	AUX	souriait
son	DET	son
Lio	VERB	lio
Tourne	PROPN	Tourne
bientôt	ADV	bientôt
Jurgla	PROPN	Jurgla
.	PUNCT	.
.	PUNCT	.
C'	PRON	ce
rendit	VERB	rendre
espèce	NOUN	espèce
dit	VERB	dire
Stil	PROPN	Stil
.	PUNCT	.
.	PUNCT	.
la	DET	le
placidement	VERB	placidemer
exécuta	NOUN	exécuta
son	DET	son
à	ADP	à
peu	ADV	peu
s'	PRON	se
,	PUNCT	,
pêcheuse	NOUN	pêcheuse
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
cuit	ADJ	cuit
indiqué	VERB	indiquer
Lio	PROPN	Lio
est	AUX	être
il	PRON	il
Fran	NOUN	fran
avait	AUX	avoir
lui	PRON	lui
amie	NOUN	amie
sourire	NOUN	sourire
,	PUNCT	,
lui	PRON	lui
Il	PRON	il
ajouta	NOUN	ajouta
Lio	PROPN	Lio
,	PUNCT	,
un	DET	un
va	VERB	aller
cette	DET	ce
-	PUNCT	-
à	ADP	à
de	ADP	de
connaissaient	ADV	connaissaient
de	ADP	de
,	PUNCT	,
des	ADP	de
particulière	ADJ	particulier
décidément	VERB	décidémer
science	NOUN	science
C'	PRON	ce
elles	PRON	lui
connaissaient	ADV	connaissaient
connaissance	NOUN	connaissance
elles	PRON	lui
trouite	VERB	trouite
pourtant	ADV	pourtant
succulent	ADV	succulent
les	DET	le
n'	ADV	n'
la	DET	le
plus	ADV	plus
apportée	VERB	apporter
leur	DET	leur
,	PUNCT	,
le	DET	le
appelée	VERB	appeler
était	AUX	être
pas	ADV	pas
ce	DET	ce
.	PUNCT	.
tout	ADV	tout
de	ADP	de
.	PUNCT	.
tout	ADV	tout
Encore	ADV	encore
était	AUX	être
cause	NOUN	cause
habitants	NOUN	habitant
et	CCONJ	et
par	ADP	par
.	PUNCT	.
une	DET	un
,	PUNCT	,
Oui	ADV	oui
,	PUNCT	,
rivière	NOUN	rivière
poissécaille	NOUN	poissécaille
qui	PRON	qui
qu'	SCONJ	que
femmes	NOUN	femme
ressentie	VERB	ressentir
le	DET	le
rire	NOUN	rire
avaient	VERB	avoir
sur	ADP	sur
qu'	SCONJ	que
étaient	AUX	être
de	ADP	de
légère	ADJ	léger
à	ADP	à
creusait	VERB	creuser
une	DET	un
tout	ADV	tout
posait	VERB	poser
C'	PRON	ce
joue	NOUN	joue
chose	NOUN	chose
elles	PRON	lui
cette	DET	ce
en	ADP	en
quelque	DET	quelque
simplement	ADV	simplement
main	NOUN	main
précieuses	ADJ	précieux
de	ADP	de
.	PUNCT	.
étrange	NOUN	étrange
sensation	NOUN	sensation
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
une	DET	un
était	AUX	être
fossette	NOUN	fossette
ou	CCONJ	ou
cause	NOUN	cause
quand	ADP	quand
elles	PRON	lui
une	DET	un
était	AUX	être
un	DET	un
qui	PRON	qui
Un	DET	un
sourire	NOUN	sourire
qui	PRON	qui
elles	PRON	lui
plus	ADV	plus
éclat	NOUN	éclat
se	PRON	se
.	PUNCT	.
fleurs	NOUN	fleur
un	DET	un
se	PRON	se
qui	PRON	qui
,	PUNCT	,
une	DET	un
sur	ADP	sur
glorieux	ADJ	glorieux
oignaient	VERB	oindre
regarder	VERB	regarder
une	DET	un
démarche	NOUN	démarche
plus	ADV	plus
Tout	ADJ	tout
plaisir	NOUN	plaisir
bouffée	NOUN	bouffée
d'	ADP	de
à	ADP	à
ces	DET	ce
se	PRON	se
découvert	VERB	découvrir
grand	ADJ	grand
s'	PRON	se
,	PUNCT	,
globe	NOUN	globe
ce	DET	ce
parfums	NOUN	parfum
de	ADP	de
de	ADP	de
,	PUNCT	,
balancer	VERB	balancer
elles	PRON	lui
à	ADP	à
souple	ADJ	souple
ce	DET	ce
le	DET	le
dont	PRON	dont
fesse	NOUN	fesse
une	DET	un
encore	ADV	encore
au	ADP	au
plaisir	NOUN	plaisir
deux	NUM	deux
rythme	NOUN	rythme
d'	ADP	de
déhanchait	VERB	déhancher
poignet	NOUN	poignet
seins	NOUN	sein
.	PUNCT	.
suivre	VERB	suivre
Ils	PRON	il
et	CCONJ	et
tous	ADJ	tout
définissable	ADJ	définissable
,	PUNCT	,
plus	ADV	plus
cela	PRON	cela
,	PUNCT	,
mot	NOUN	mot
,	PUNCT	,
et	CCONJ	et
femmes	NOUN	femme
désormais	ADV	désormais
était	AUX	être
,	PUNCT	,
plus	ADV	plus
,	PUNCT	,
étaient	AUX	être
un	DET	un
:	PUNCT	:
chose	NOUN	chose
,	PUNCT	,
ce	DET	ce
autre	ADJ	autre
autre	ADJ	autre
chose	NOUN	chose
groupe	NOUN	groupe
.	PUNCT	.
qu'	SCONJ	que
certitude	NOUN	certitude
et	CCONJ	et
...	PUNCT	...
oui	NOUN	oui
ensemble	ADJ	ensembl
que	SCONJ	que
encore	ADV	encore
formaient	VERB	former
malaisément	ADV	malaisément
formaient	NOUN	formaient
ils	PRON	il
toutes	DET	tout
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
hommes	NOUN	homme
cette	DET	ce
encore	ADV	encore
Eux	NOUN	eu
qui	PRON	qui
complets	NOUN	complet
long	ADJ	long
à	ADP	à
.	PUNCT	.
la	DET	le
,	PUNCT	,
Fran	NOUN	fran
venu	VERB	venir
épaule	NOUN	épaule
Son	DET	son
tribu	VERB	tribu
de	ADP	de
la	DET	le
vide	NOUN	vide
s'	PRON	se
.	PUNCT	.
l'	DET	le
...	PUNCT	...
petite	ADJ	petit
à	ADP	à
tête	NOUN	tête
tribu	NOUN	tribu
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Une	DET	un
déjà	ADV	déjà
l'	DET	le
ongle	NOUN	ongle
index	NOUN	index
souriant	VERB	sourire
Il	PRON	il
Mara	PROPN	Mara
Une	DET	un
main	NOUN	main
dans	ADP	dans
.	PUNCT	.
de	ADP	de
secoua	VERB	secouer
rencontra	VERB	rencontrer
Une	DET	un
voulut	VERB	vouloir
le	DET	le
agaça	ADJ	agaça
la	PRON	le
chasser	VERB	chasser
,	PUNCT	,
Fran	PROPN	Fran
son	DET	son
sourire	NOUN	sourire
piqûre	NOUN	piqûre
répéta	VERB	répéter
et	CCONJ	et
.	PUNCT	.
,	PUNCT	,
tu	NOUN	tu
avec	ADP	avec
élargit	VERB	élargir
joues	NOUN	joue
est	AUX	être
qu'	SCONJ	que
fit	NOUN	fit
Mara	PROPN	Mara
ventre	NOUN	ventre
que	SCONJ	que
chaque	DET	chaque
?	PUNCT	?
contact	NOUN	contact
chaleur	NOUN	chaleur
Je	PRON	je
le	DET	le
en	ADP	en
et	CCONJ	et
Qu'	PRON	qu'
comme	ADP	comme
était	AUX	être
à	ADP	à
rêve	VERB	rêve
?	PUNCT	?
-	PUNCT	-
naquit	VERB	naître
-	PUNCT	-
.	PUNCT	.
fois	NOUN	fois
,	PUNCT	,
dans	ADP	dans
il	PRON	il
Fran	PROPN	Fran
elle	PRON	lui
rêves	NOUN	rêve
la	DET	le
Eh	INTJ	Eh
son	DET	son
à	ADP	à
bien	ADV	bien
,	PUNCT	,
fourmillement	NOUN	fourmillement
,	PUNCT	,
ses	DET	son
-ce	PRON	-ce
monta	NOUN	monta
tête	NOUN	tête
est	AUX	être
rêve	NOUN	rêve
qui	PRON	qui
,	PUNCT	,
des	DET	un
c'	PRON	ce
un	DET	un
manœuvrer	VERB	manœuvrer
...	PUNCT	...
pas	ADV	pas
,	PUNCT	,
nous	PRON	nous
pal	NOUN	pal
-	PUNCT	-
hommes	NOUN	homme
parfois	ADV	parfois
C'	PRON	ce
Fran	NOUN	fran
viennent	VERB	venir
a	VERB	avoir
dormons	VERB	dormir
de	ADP	de
rêver	VERB	rêver
y	PRON	y
?	PUNCT	?
secoua	VERB	secouer
la	DET	le
?	PUNCT	?
visiter	VERB	visiter
.	PUNCT	.
cesser	VERB	cesser
Oh	PROPN	Oh
vous	PRON	vous
pendant	ADP	pendant
Il	PRON	il
sans	ADP	sans
images	NOUN	image
les	DET	le
.	PUNCT	.
Vous	PRON	vous
que	SCONJ	que
cela	PRON	cela
ne	ADV	ne
rêvez	VERB	rêver
nous	PRON	nous
,	PUNCT	,
,	PUNCT	,
le	DET	le
est	AUX	être
sûr	ADJ	sûr
Il	PRON	il
ses	DET	son
mangées	VERB	manger
lèvres	NOUN	lèvre
ses	DET	son
.	PUNCT	.
de	ADP	de
.	PUNCT	.
de	ADP	de
plénitude	NOUN	plénitude
de	ADP	de
fourni	VERB	fournir
Je	PRON	je
la	DET	le
Et	CCONJ	et
sur	ADP	sur
sourcils	NOUN	sourcil
seins	NOUN	sein
de	ADP	de
ondulés	NOUN	ondulé
de	ADP	de
seins	NOUN	sein
Mara	PROPN	Mara
cheveux	ADJ	cheveux
,	PUNCT	,
,	PUNCT	,
bien	ADV	bien
ses	DET	son
,	PUNCT	,
cils	NOUN	cil
Ses	DET	son
cascade	NOUN	cascade
ses	DET	son
l'	DET	le
ses	DET	son
.	PUNCT	.
épaules	NOUN	épaule
...	PUNCT	...
ses	DET	son
battants	NOUN	battant
arc	NOUN	arc
la	DET	le
,	PUNCT	,
la	DET	le
lumière	NOUN	lumière
regardait	VERB	regarder
courbe	NOUN	courbe
-	PUNCT	-
,	PUNCT	,
était	AUX	être
crois	VERB	croire
nuit	NOUN	nuit
tout	DET	tout
est	AUX	être
,	PUNCT	,
ne	ADV	ne
La	DET	le
...	PUNCT	...
-il	PRON	il
Et	CCONJ	et
maintenant	ADV	maintenant
vient	VERB	venir
avais	VERB	avoir
décida	VERB	décider
le	DET	le
Moi	PROPN	Moi
pendant	ADP	pendant
!	PUNCT	!
cas	NOUN	cas
.	PUNCT	.
me	PRON	me
expression	NOUN	expression
,	PUNCT	,
répondre	VERB	répondre
se	PRON	se
-	PUNCT	-
C'	PRON	ce
jour	NOUN	jour
aucune	DET	aucun
,	PUNCT	,
une	DET	un
-t	PART	-t
c'	PRON	ce
image	NOUN	image
à	ADP	à
juste	ADV	juste
en	ADP	en
encore	ADV	encore
visiter	VERB	visiter
je	PRON	je
ne	ADV	ne
nuit	NOUN	nuit
dors	ADV	dors
.	PUNCT	.
,	PUNCT	,
pas	ADV	pas
.	PUNCT	.
Tu	ADV	tu
la	DET	le
ces	DET	ce
air	NOUN	air
bien	ADV	bien
toi	NOUN	toi
-moi	PRON	moi
étais	VERB	être
l'	DET	le
pourtant	ADV	pourtant
est	AUX	être
faillit	VERB	faillir
...	PUNCT	...
Mais	CCONJ	mais
cependant	ADV	cependant
?	PUNCT	?
.	PUNCT	.
ces	DET	ce
J'	PRON	je
:	PUNCT	:
de	ADP	de
.	PUNCT	.
«	NOUN	«
à	ADP	à
c'	PRON	ce
être	AUX	être
:	PUNCT	:
ailleurs	ADV	ailleurs
nuit	NOUN	nuit
,	PUNCT	,
images	NOUN	image
Il	PRON	il
ici	ADV	ici
...	PUNCT	...
Fran	PROPN	Fran
dis	ADV	dis
se	PRON	se
répondre	VERB	répondre
rêves	NOUN	rêve
avec	ADP	avec
,	PUNCT	,
murmurer	VERB	murmurer
,	PUNCT	,
borna	VERB	borner
Je	PRON	je
tu	SCONJ	tu
vois	VERB	voir
»	PUNCT	»
d'	ADP	de
suis	AUX	être
agréable	ADJ	agréable
-	PUNCT	-
trouite	NOUN	trouite
pli	NOUN	pli
voulut	VERB	vouloir
ses	DET	son
Lio	VERB	lio
épaules	NOUN	épaule
Un	DET	un
ne	ADV	ne
Aidée	VERB	aider
Mara	PROPN	Mara
des	ADP	de
rêves	NOUN	rêve
toujours	ADV	toujours
Immo	PROPN	Immo
sourcils	NOUN	sourcil
,	PUNCT	,
les	DET	le
-elle	PRON	lui
annonça	VERB	annoncer
seins	NOUN	sein
haussa	VERB	hausser
,	PUNCT	,
.	PUNCT	.
entre	ADP	entre
Elle	PRON	lui
les	DET	le
que	SCONJ	que
la	DET	le
elle	PRON	lui
.	PUNCT	.
rien	PRON	rien
cuite	VERB	cuire
de	ADP	de
.	PUNCT	.
-	PUNCT	-
.	PUNCT	.
était	AUX	être
,	PUNCT	,
revenait	VERB	revenir
fit	NOUN	fit
ajouter	VERB	ajouter
Pas	ADV	pas
Mais	CCONJ	mais
au	ADP	au
sujet	NOUN	sujet
remuèrent	ADJ	remuèrent
naquit	VERB	naître
elle	PRON	lui
par	ADP	par
.	PUNCT	.
que	SCONJ	que
elle	PRON	lui
voracité	NOUN	voracité
du	ADP	de
rosée	VERB	roser
installait	VERB	installer
,	PUNCT	,
