lestée	VERB	lester
appartement	NOUN	appartement
Athos	PROPN	Athos
mais	CCONJ	mais
aller	VERB	aller
dans	ADP	dans
dans	ADP	dans
hôtel	NOUN	hôtel
était	AUX	être
mont	PRON	mont
où	PRON	où
lequel	PRON	lequel
C'	PRON	ce
vivre	VERB	vivre
en	ADP	en
vivre	VERB	vivre
.	PUNCT	.
seul	ADJ	seul
tout	ADJ	tout
ce	PRON	ce
,	PUNCT	,
tendait	VERB	tendre
.	PUNCT	.
possède	VERB	posséder
un	DET	un
des	ADP	de
.	PUNCT	.
vide	ADJ	vide
on	PRON	on
idéal	NOUN	idéal
d'	ADP	de
au	ADP	au
Pas	ADV	pas
Autant	ADV	autant
.	PUNCT	.
le	DET	le
mont	VERB	mont
il	PRON	il
de	ADP	de
Il	PRON	il
tient	ADV	tient
Athos	PROPN	Athos
il	PRON	il
valise	PROPN	valise
avait	VERB	avoir
la	DET	le
capharnaüm	NOUN	capharnaüm
vu	VERB	voir
une	DET	un
Il	PRON	il
table	NOUN	table
jours	NOUN	jour
ses	DET	son
chambres	NOUN	chambre
savait	VERB	savoir
en	ADP	en
de	ADP	de
Dans	ADP	dans
mal	ADV	mal
faire	VERB	faire
magasin	NOUN	magasin
femme	NOUN	femme
était	AUX	être
plus	ADV	plus
une	DET	un
Au	ADP	au
il	PRON	il
bout	NOUN	bout
arabe	ADJ	arabe
,	PUNCT	,
un	DET	un
chambre	NOUN	chambre
l'	DET	le
acheté	VERB	acheter
huit	NUM	huit
en	ADP	en
qui	PRON	qui
,	PUNCT	,
avait	AUX	avoir
par	ADP	par
.	PUNCT	.
comment	ADV	comment
art	NOUN	art
ne	ADV	ne
ménage	NOUN	ménage
de	ADP	de
transformer	VERB	transformer
de	ADP	de
.	PUNCT	.
.	PUNCT	.
basse	ADJ	bas
le	DET	le
qu'	SCONJ	que
et	CCONJ	et
Il	PRON	il
avec	ADP	avec
où	PRON	où
verre	NOUN	verre
cuivre	NOUN	cuivre
.	PUNCT	.
Agnès	PROPN	Agnès
une	DET	un
hôtel	NOUN	hôtel
au	ADP	au
dieux	NOUN	dieu
sa	DET	son
vietnamien	ADJ	vietnamien
divorçait	VERB	divorcer
en	ADP	en
et	CCONJ	et
Catherine	NOUN	catherine
des	DET	un
autel	NOUN	autel
du	ADP	de
rencontre	VERB	rencontre
un	DET	un
d'	ADP	de
magasin	NOUN	magasin
et	CCONJ	et
avant	ADP	avant
avec	ADP	avec
rouges	ADJ	rouge
avait	AUX	avoir
ne	ADV	ne
,	PUNCT	,
moment	NOUN	moment
et	CCONJ	et
sorte	NOUN	sorte
il	PRON	il
opaque	ADJ	opaque
il	PRON	il
bonheur	NOUN	bonheur
vécu	VERB	vivre
les	DET	le
la	DET	le
à	ADP	à
l'	DET	le
lampes	NOUN	lampe
dans	ADP	dans
longévité	NOUN	longévité
,	PUNCT	,
de	ADP	de
famille	NOUN	famille
femme	NOUN	femme
n'	ADV	n'
.	PUNCT	.
en	PRON	en
était	AUX	être
deuxième	ADJ	deuxième
,	PUNCT	,
ce	PRON	ce
de	ADP	de
temps	NOUN	temps
de	ADP	de
amis	NOUN	ami
un	DET	un
eu	VERB	avoir
beaucoup	ADV	beaucoup
Agnès	PROPN	Agnès
son	DET	son
autres	ADJ	autre
Antoine	PROPN	Antoine
?	PUNCT	?
qu'	SCONJ	que
que	SCONJ	que
Avait	AUX	avoir
remarier	VERB	remarier
-il	PRON	il
.	PUNCT	.
Sa	DET	son
d'	ADP	de
invité	VERB	inviter
ayant	AUX	avoir
décrété	VERB	décréter
raison	NOUN	raison
s'	PRON	se
les	DET	le
se	PRON	se
avait	AUX	avoir
enceinte	ADJ	enceint
faire	VERB	faire
à	ADP	à
pas	ADV	pas
mêmes	ADJ	même
avec	ADP	avec
eu	VERB	avoir
le	DET	le
avait	AUX	avoir
.	PUNCT	.
Catherine	NOUN	catherine
serait	AUX	être
mariage	NOUN	mariage
.	PUNCT	.
qui	PRON	qui
partir	VERB	partir
étaient	AUX	être
,	PUNCT	,
et	CCONJ	et
mariage	NOUN	mariage
pour	ADP	pour
d'	ADP	de
vivaient	ADV	vivaient
.	PUNCT	.
A	ADP	à
Ils	PRON	il
dans	ADP	dans
et	CCONJ	et
avait	AUX	avoir
an	NOUN	an
des	DET	un
une	DET	un
tous	ADJ	tout
un	DET	un
avaient	AUX	avoir
côté	NOUN	côté
.	PUNCT	.
depuis	ADP	depuis
Antoine	PROPN	Antoine
fausse	NOUN	faux
couche	NOUN	couche
fait	VERB	faire
deux	NUM	deux
en	ADP	en
à	ADP	à
Agnès	PROPN	Agnès
Dublin	PROPN	Dublin
professeurs	NOUN	professeur
ensemble	ADJ	ensembl
Assis	VERB	asseoir
ils	PRON	il
Agnès	PROPN	Agnès
profité	VERB	profiter
voyage	NOUN	voyage
.	PUNCT	.
de	ADP	de
de	ADP	de
noces	NOUN	noce
les	DET	le
tiendrait	VERB	tenir
Pâques	PROPN	Pâques
elle	PRON	lui
vacances	NOUN	vacance
restée	VERB	rester
salle	NOUN	salle
regardait	VERB	regarder
Jonathan	PROPN	Jonathan
«	NOUN	«
biographie	NOUN	biographie
la	DET	le
Gulliverse	PROPN	Gulliverse
le	DET	le
lu	PROPN	lire
et	CCONJ	et
concluait	VERB	conclure
de	ADP	de
trimestre	NOUN	trimestre
lui	PRON	lui
vieux	ADJ	vieux
une	DET	un
,	PUNCT	,
»	PUNCT	»
Swift	PROPN	Swift
d'	ADP	de
sa	DET	son
tout	ADJ	tout
,	PUNCT	,
passages	NOUN	passage
Antoine	PROPN	Antoine
Agnès	PROPN	Agnès
était	AUX	être
!	PUNCT	!
à	ADP	à
attentivement	ADV	attentivement
pendant	ADP	pendant
avait	VERB	avoir
:	PUNCT	:
la	DET	le
des	DET	un
déprimée	NOUN	déprimé
de	ADP	de
Pauvre	PROPN	Pauvre
vie	NOUN	vie
dans	ADP	dans
fin	NOUN	fin
auteur	NOUN	auteur
son	DET	son
miroir	NOUN	miroir
;	PUNCT	;
commune	ADJ	commun
de	ADP	de
troisième	ADJ	troisième
l'	DET	le
une	DET	un
n'	ADV	n'
.	PUNCT	.
allés	VERB	aller
dix	NUM	dix
Ils	PRON	il
et	CCONJ	et
woogie	NOUN	woogie
?	PUNCT	?
qu'	SCONJ	que
douter	VERB	douter
que	SCONJ	que
Lewis	PROPN	Lewis
elle	PRON	lui
bonne	ADJ	bon
plus	ADV	plus
.	PUNCT	.
aimait	VERB	aimer
,	PUNCT	,
voir	VERB	voir
rentrée	NOUN	rentrée
.	PUNCT	.
bouddhisme	NOUN	bouddhisme
retrouvé	VERB	retrouver
la	DET	le
sa	DET	son
elle	PRON	lui
deviendrait	VERB	devenir
tard	ADV	tard
films	NOUN	film
Qui	PRON	qui
du	ADP	de
humeur	NOUN	humeur
,	PUNCT	,
de	ADP	de
à	ADP	à
adepte	NOUN	adepte
étaient	AUX	être
ans	NOUN	an
Elle	PRON	lui
aurait	AUX	avoir
Jerry	PROPN	Jerry
boogie	NOUN	boogie
pu	VERB	pouvoir
se	PRON	se
des	DET	un
avait	AUX	avoir
-	PUNCT	-
Qu'	PRON	qu'
le	DET	le
vivre	VERB	vivre
le	DET	le
avait	AUX	avoir
dans	ADP	dans
vallée	NOUN	vallée
se	PRON	se
chercherait	VERB	chercher
Antoine	PROPN	Antoine
une	DET	un
expliquerait	VERB	expliquer
sourire	VERB	sourire
dans	ADP	dans
Samsara	PROPN	Samsara
tibétaine	ADJ	tibétain
compassion	NOUN	compassion
incohérences	NOUN	incohérence
il	PRON	il
Lao	PROPN	Lao
Agnès	PROPN	Agnès
la	DET	le
qu'	SCONJ	que
?	PUNCT	?
dans	ADP	dans
de	ADP	de
Antoine	PROPN	Antoine
la	DET	le
était	AUX	être
partie	VERB	partir
.	PUNCT	.
sans	ADP	sans
essayé	VERB	essayer
semaines	NOUN	semaine
et	CCONJ	et
cette	DET	ce
fin	NOUN	fin
à	ADP	à
quelques	DET	quelque
fourvoyait	VERB	fourvoyer
d'	ADP	de
Tel	ADJ	tel
de	ADP	de
du	ADP	de
tseu	NOUN	tseu
garder	VERB	garder
le	DET	le
chaîne	NOUN	chaîne
chemin	NOUN	chemin
,	PUNCT	,
communauté	NOUN	communauté
-	PUNCT	-
elle	PRON	lui
Provence	NOUN	provence
le	DET	le
:	PUNCT	:
Agnès	PROPN	Agnès
films	NOUN	film
en	ADP	en
était	AUX	être
offrandes	NOUN	offrande
en	ADP	en
lamas	NOUN	lama
apprirent	VERB	apprendre
et	CCONJ	et
Bouddha	PROPN	Bouddha
le	DET	le
elle	PRON	lui
les	DET	le
.	PUNCT	.
belle	ADJ	bel
il	PRON	il
comme	ADP	comme
le	DET	le
des	DET	un
Antoine	PROPN	Antoine
,	PUNCT	,
divisait	VERB	diviser
parce	SCONJ	parce
qu'	SCONJ	que
était	AUX	être
avait	VERB	avoir
plus	ADV	plus
fait	VERB	faire
bouddhisme	NOUN	bouddhisme
à	ADP	à
le	DET	le
deux	PRON	deux
avait	AUX	avoir
pornos	ADJ	porno
qu'	PRON	qu'
soft	ADJ	soft
hard	ADJ	hard
hard	NOUN	hard
bouddhisme	NOUN	bouddhisme
.	PUNCT	.
Les	DET	le
y	PRON	y
.	PUNCT	.
tibétain	ADJ	tibétain
à	ADP	à
Le	DET	le
,	PUNCT	,
ses	DET	son
et	CCONJ	et
dur	ADJ	dur
Paris	PROPN	Paris
de	ADP	de
dans	ADP	dans
jeu	NOUN	jeu
ruban	NOUN	ruban
que	SCONJ	que
En	ADP	en
rentrant	VERB	rentrer
antérieures	ADJ	antérieur
autour	ADV	autour
Ils	PRON	il
son	DET	son
obligés	VERB	obliger
ils	PRON	il
de	ADP	de
,	PUNCT	,
,	PUNCT	,
pendant	ADP	pendant
un	DET	un
antérieures	ADJ	antérieur
pauvres	NOUN	pauvre
.	PUNCT	.
purification	NOUN	purification
tantrique	ADJ	tantrique
stage	NOUN	stage
ainsi	ADV	ainsi
insulté	VERB	insulter
portait	VERB	porter
affirmaient	VERB	affirmer
à	ADP	à
des	DET	un
les	DET	le
Agnès	PROPN	Agnès
travailler	VERB	travailler
après	ADP	après
lesquelles	PRON	lequel
leurs	DET	leur
vies	NOUN	vie
triché	VERB	tricher
parents	NOUN	parent
.	PUNCT	.
payent	NOUN	payent
vies	NOUN	vie
au	ADP	au
rouge	NOUN	rouge
ont	AUX	avoir
faire	VERB	faire
cou	NOUN	cou
un	DET	un
l'	PRON	l'
à	ADP	à
elle	PRON	lui
du	ADP	de
dans	ADP	dans
lui	PRON	lui
ce	PRON	ce
et	CCONJ	et
elle	PRON	lui
servait	VERB	servir
s'	SCONJ	s'
de	ADP	de
qu'	SCONJ	que
et	CCONJ	et
chapelet	NOUN	chapelet
ne	ADV	ne
enleva	VERB	enlever
était	AUX	être
d'	ADP	de
avec	ADP	avec
Elle	PRON	lui
c'	PRON	ce
refusa	VERB	refuser
pourrait	VERB	pouvoir
désormais	ADV	désormais
elle	PRON	lui
.	PUNCT	.
carré	NOUN	carré
amour	NOUN	amour
dire	VERB	dire
déclara	VERB	déclarer
Elle	PRON	lui
que	PRON	que
l'	DET	le
ne	ADV	ne
Antoine	PROPN	Antoine
un	DET	un
de	ADP	de
se	PRON	se
elle	PRON	lui
soie	NOUN	soie
blanche	ADJ	blanc
jamais	ADV	jamais
.	PUNCT	.
gardait	VERB	garder
que	SCONJ	que
qu'	PRON	qu'
soient	AUX	être
acceptait	VERB	accepter
possédait	VERB	posséder
corps	NOUN	corps
pensait	VERB	penser
offrait	VERB	offrir
il	PRON	il
le	PRON	le
Il	PRON	il
tous	ADJ	tout
baiser	VERB	baiser
,	PUNCT	,
était	AUX	être
aussi	ADV	aussi
plaisir	NOUN	plaisir
«	NOUN	«
Elle	PRON	lui
et	CCONJ	et
tous	ADJ	tout
parce	SCONJ	parce
.	PUNCT	.
pas	ADV	pas
»	PUNCT	»
dédier	VERB	dédier
êtres	NOUN	être
son	DET	son
les	DET	le
êtres	NOUN	être
Que	SCONJ	que
elle	PRON	lui
plus	ADV	plus
.	PUNCT	.
à	ADP	à
elle	PRON	lui
n'	ADV	n'
les	DET	le
heureux	ADJ	heureux
son	DET	son
:	PUNCT	:
attachée	NOUN	attaché
.	PUNCT	.
y	PRON	y
elle	PRON	lui
A	ADP	à
chaque	DET	chaque
qu'	SCONJ	que
de	ADP	de
ne	ADV	ne
fallait	VERB	falloir
qu'	SCONJ	que
Elle	PRON	lui
elle	PRON	lui
muscles	NOUN	muscle
des	ADP	de
elle	PRON	lui
chaque	DET	chaque
qu'	SCONJ	que
les	DET	le
la	DET	le
lamas	NOUN	lama
par	ADP	par
dire	VERB	dire
avait	AUX	avoir
,	PUNCT	,
argent	NOUN	argent
vivre	VERB	vivre
faire	VERB	faire
c'	PRON	ce
pour	ADP	pour
centaines	NOUN	centaine
devait	VERB	devoir
remarqué	VERB	remarquer
souvent	ADV	souvent
de	ADP	de
Elle	PRON	lui
l'	DET	le
méditer	VERB	méditer
.	PUNCT	.
seule	ADJ	seul
prosternations	NOUN	prosternation
.	PUNCT	.
absentait	VERB	absenter
aux	ADP	à
qu'	SCONJ	que
et	CCONJ	et
.	PUNCT	.
s'	PRON	se
jour	NOUN	jour
devait	VERB	devoir
que	SCONJ	que
Elle	PRON	lui
Antoine	PROPN	Antoine
excellent	ADJ	excellent
avait	AUX	avoir
fini	VERB	finir
de	ADP	de
envoie	VERB	envoyer
pour	ADP	pour
nuit	NOUN	nuit
était	AUX	être
jeune	ADJ	jeune
prier	VERB	prier
prosterner	VERB	prosterner
de	ADP	de
statue	NOUN	statue
du	ADP	de
allant	VERB	aller
se	PRON	se
barbu	NOUN	barbu
dernier	ADJ	dernier
couleurs	NOUN	couleur
d'	ADP	de
Antoine	PROPN	Antoine
qui	PRON	qui
installé	NOUN	installé
Bouddha	PROPN	Bouddha
tour	NOUN	tour
trouvée	VERB	trouver
compagnie	NOUN	compagnie
Seine	PROPN	Seine
une	DET	un
l'	PRON	l'
et	CCONJ	et
un	DET	un
d'	ADP	de
temple	NOUN	temple
d'	ADP	de
un	DET	un
en	ADP	en
Un	DET	un
devant	ADP	devant
maigre	ADJ	maigre
au	ADP	au
une	DET	un
jour	NOUN	jour
étage	NOUN	étage
homme	NOUN	homme
Front	NOUN	front
de	ADP	de
avait	AUX	avoir
la	DET	le
,	PUNCT	,
train	NOUN	train
photo	NOUN	photo
en	ADP	en
.	PUNCT	.
dans	ADP	dans
de	ADP	de
,	PUNCT	,
en	ADP	en
y	PRON	y
dîner	VERB	dîner
ruban	NOUN	ruban
de	ADP	de
déclaré	VERB	déclarer
eau	NOUN	eau
resta	VERB	rester
un	DET	un
ni	CCONJ	ni
de	ADP	de
.	PUNCT	.
Il	PRON	il
Le	DET	le
,	PUNCT	,
Ils	PRON	il
Antoine	PROPN	Antoine
l'	DET	le
,	PUNCT	,
«	NOUN	«
la	DET	le
à	ADP	à
garçon	NOUN	garçon
Dieu	PROPN	Dieu
eux	PRON	lui
farine	NOUN	farine
.	PUNCT	.
Il	PRON	il
n'	ADV	n'
:	PUNCT	:
de	ADP	de
rouge	NOUN	rouge
ni	CCONJ	ni
mangèrent	ADJ	mangèrent
avait	AUX	avoir
soja	NOUN	soja
la	DET	le
a	VERB	avoir
avec	ADP	avec
à	ADP	à
portait	VERB	porter
autour	ADV	autour
.	PUNCT	.
aussi	ADV	aussi
du	ADP	de
cou	NOUN	cou
sauce	NOUN	sauce
avec	ADP	avec
,	PUNCT	,
non-Dieu	NOUN	non-dieu
lui	PRON	lui
tibétains	ADJ	tibétain
toi	NOUN	toi
Vincennes	PROPN	Vincennes
»	PUNCT	»
qui	PRON	qui
amour	NOUN	amour
ni	CCONJ	ni
à	ADP	à
et	CCONJ	et
d'	DET	d'
par	ADP	par
les	DET	le
par	ADP	par
des	ADP	de
,	PUNCT	,
y	PRON	y
l'	DET	le
,	PUNCT	,
un	PRON	un
Antoine	PROPN	Antoine
juste	ADV	juste
se	PRON	se
Népal	PROPN	Népal
ni	CCONJ	ni
,	PUNCT	,
moi	PRON	moi
des	ADP	de
maîtres	NOUN	maître
accueillir	VERB	accueillir
Agnès	PROPN	Agnès
dans	ADP	dans
au	ADP	au
pas	ADV	pas
bouddhistes	NOUN	bouddhiste
avaient	AUX	avoir
ego	NOUN	ego
réfugiés	ADJ	réfugié
.	PUNCT	.
espéraient	VERB	espérer
séparer	VERB	séparer
un	DET	un
fini	VERB	finir
allant	VERB	aller
pavillon	NOUN	pavillon
loué	VERB	louer
et	CCONJ	et
,	PUNCT	,
vivre	NOUN	vivre
découvreurs	NOUN	découvreur
Agnès	PROPN	Agnès
symbole	NOUN	symbole
sacrés	VERB	sacrer
Le	DET	le
ils	PRON	il
.	PUNCT	.
afin	SCONJ	afin
textes	NOUN	texte
.	PUNCT	.
que	SCONJ	que
les	DET	le
été	AUX	être
baptisé	VERB	baptiser
à	ADP	à
nom	NOUN	nom
cachés	VERB	cacher
disait	VERB	dire
siècle	NOUN	siècle
besoins	NOUN	besoin
c'	PRON	ce
soient	AUX	être
VIIIe	ADJ	viii
mesure	NOUN	mesure
espoir	NOUN	espoir
Padmasambhava	PROPN	Padmasambhava
au	ADP	au
avait	AUX	avoir
était	AUX	être
un	DET	un
que	SCONJ	que
au	ADP	au
pavillon	NOUN	pavillon
d'	ADP	de
dans	ADP	dans
Samyé	PROPN	Samyé
fur	NOUN	fur
montagnes	NOUN	montagne
plein	ADJ	plein
qu'	SCONJ	que
Agnès	PROPN	Agnès
des	ADP	de
de	ADP	de
et	CCONJ	et
l'	DET	le
banlieue	NOUN	banlieue
avait	AUX	avoir
retrouvés	VERB	retrouver
que	SCONJ	que
humanité	NOUN	humanité
ce	DET	ce
de	ADP	de
»	PUNCT	»
Samyé	PROPN	Samyé
au	ADP	au
enseigner	VERB	enseigner
:	PUNCT	:
continué	VERB	continuer
de	ADP	de
mais	CCONJ	mais
expliquait	VERB	expliquer
au	ADP	au
en	ADP	en
leur	DET	leur
la	DET	le
les	DET	le
monastère	NOUN	monastère
Thèse	PROPN	Thèse
avait	AUX	avoir
rédiger	VERB	rédiger
antithèse	NOUN	antithèse
à	ADP	à
Elle	PRON	lui
façon	NOUN	façon
leur	DET	leur
le	DET	le
.	PUNCT	.
premier	ADJ	premier
et	CCONJ	et
foutaise	ADJ	foutais
,	PUNCT	,
élèves	NOUN	élève
lieu	NOUN	lieu
elle	PRON	lui
construit	NOUN	construit
disant	NOUN	disant
de	ADP	de
Tibet	PROPN	Tibet
,	PUNCT	,
d'	ADP	de
«	NOUN	«
de	ADP	de
de	ADP	de
première	ADJ	premier
commentaire	NOUN	commentaire
les	PRON	le
amuser	VERB	amuser
des	DET	un
rappelant	VERB	rappeler
composé	VERB	composer
que	SCONJ	que
un	DET	un
demandait	VERB	demander
écrivains	NOUN	écrivain
de	ADP	de
cycle	NOUN	cycle
rendez-vous	NOUN	rendez-vous
dans	ADP	dans
grands	ADJ	grand
voyait	VERB	voir
énergie	NOUN	énergie
tous	ADJ	tout
Elle	PRON	lui
lui	PRON	lui
et	CCONJ	et
arbres	NOUN	arbre
compassion	NOUN	compassion
des	DET	un
enfermés	VERB	enfermer
conséquences	NOUN	conséquence
et	CCONJ	et
sans	ADP	sans
sont	AUX	être
de	ADP	de
l'	DET	le
de	ADP	de
qui	PRON	qui
la	DET	le
elle	PRON	lui
lui	PRON	lui
parcs	NOUN	parc
des	ADP	de
temps	NOUN	temps
capter	VERB	capter
pour	ADP	pour
donnait	AUX	donnait
actes	NOUN	acte
ceux	PRON	celui
de	ADP	de
le	DET	le
dans	ADP	dans
leurs	DET	leur
en	ADP	en
incomplets	ADJ	incomplet
Antoine	NOUN	antoine
temps	NOUN	temps
.	PUNCT	.
fin	NOUN	fin
avaient	VERB	avoir
la	DET	le
des	ADP	de
.	PUNCT	.
Antoine	PROPN	Antoine
Quand	SCONJ	quand
avait	AUX	avoir
de	ADP	de
était	AUX	être
divorcer	VERB	divorcer
.	PUNCT	.
elle	PRON	lui
la	DET	le
n'	ADV	n'
une	DET	un
Sainteté	PROPN	Sainteté
se	PRON	se
et	CCONJ	et
,	PUNCT	,
dispenser	VERB	dispenser
à	ADP	à
un	DET	un
Suprême	NOUN	suprême
suite	NOUN	suite
pensé	VERB	penser
remarier	VERB	remarier
par	ADP	par
était	AUX	être
pas	ADV	pas
partie	VERB	partir
Enseignement	NOUN	enseignement
.	PUNCT	.
Son	DET	son
Maintenant	ADV	maintenant
rencontré	VERB	rencontrer
attristé	VERB	attrister
ils	PRON	il
tibétaine	NOUN	tibétain
Agnès	PROPN	Agnès
avaient	AUX	avoir
était	AUX	être
tout	ADV	tout
venue	VERB	venir
avec	ADP	avec
en	ADP	en
voulait	VERB	vouloir
hollandais	NOUN	hollandais
Bretagne	NOUN	bretagne
où	PRON	où
.	PUNCT	.
elle	PRON	lui
qu'	PRON	qu'
voix	NOUN	voix
bouddhiste	ADJ	bouddhiste
pour	ADP	pour
débit	NOUN	débit
pu	VERB	pouvoir
formules	NOUN	formule
prières	NOUN	prière
cœur	NOUN	cœur
le	DET	le
pas	ADV	pas
Le	DET	le
comme	ADP	comme
un	DET	un
moulin	NOUN	moulin
avait	AUX	avoir
de	ADP	de
Elle	PRON	lui
Elle	PRON	lui
par	ADP	par
.	PUNCT	.
avait	AUX	avoir
toutes	ADJ	tout
récitait	VERB	réciter
échappé	NOUN	échappé
que	SCONJ	que
Agnès	PROPN	Agnès
elle	PRON	lui
.	PUNCT	.
téléphoné	VERB	téléphoner
aujourd'hui	ADV	aujourd'hui
lui	PRON	lui
.	PUNCT	.
vivre	VERB	vivre
dire	VERB	dire
parlait	VERB	parler
à	ADP	à
Il	PRON	il
si	SCONJ	si
lui	PRON	lui
des	ADP	de
.	PUNCT	.
belle	ADJ	bel
plus	ADV	plus
l'	PRON	l'
n'	ADV	n'
longtemps	ADV	longtemps
avec	ADP	avec
faites	NOUN	faite
d'	ADP	de
aurait	AUX	avoir
Radeau	PROPN	Radeau
Il	PRON	il
sachant	VERB	savoir
Méduseexprimait	PROPN	Méduseexprimait
à	ADP	à
et	CCONJ	et
recherche	VERB	recherche
d'	ADP	de
la	DET	le
Antoine	PROPN	Antoine
plus	ADV	plus
.	PUNCT	.
.	PUNCT	.
Qu'	PRON	qu'
.	PUNCT	.
est	AUX	être
du	ADP	de
illumination	NOUN	illumination
beaucoup	ADV	beaucoup
que	SCONJ	que
lui	PRON	lui
de	ADP	de
avait	VERB	avoir
Elle	PRON	lui
but	NOUN	but
la	DET	le
y	PRON	y
douleur	NOUN	douleur
tout	PRON	tout
en	ADP	en
pour	ADP	pour
dans	ADP	dans
éliminer	VERB	éliminer
un	DET	un
Samsara	PROPN	Samsara
il	PRON	il
ce	DET	ce
Il	PRON	il
qu'	SCONJ	que
énergie	NOUN	énergie
l'	DET	le
souhaitait	VERB	souhaiter
son	DET	son
tableau	NOUN	tableau
émission	NOUN	émission
karma	NOUN	karma
négatif	ADJ	négatif
vibrations	NOUN	vibration
bien	ADV	bien
aide	VERB	aide
élevé	ADJ	élevé
cette	DET	ce
en	ADP	en
libération	NOUN	libération
avaient	VERB	avoir
rendez-vous	VERB	rendez-vous
frais	NOUN	frais
ils	PRON	il
la	DET	le
ils	PRON	il
communauté	NOUN	communauté
Elle	PRON	lui
divorcer	VERB	divorcer
.	PUNCT	.
.	PUNCT	.
bouddhistes	NOUN	bouddhiste
êtres	NOUN	être
divorce	NOUN	divorce
qu'	SCONJ	que
perdu	VERB	perdre
Agnès	PROPN	Agnès
au	ADP	au
rappelé	VERB	rappeler
Antoine	PROPN	Antoine
la	DET	le
tous	ADJ	tout
avait	AUX	avoir
les	DET	le
étaient	AUX	être
pris	VERB	prendre
d'	ADP	de
dans	ADP	dans
en	ADP	en
par	ADP	par
.	PUNCT	.
Les	DET	le
quelques	DET	quelque
lui	PRON	lui
charge	NOUN	charge
avaient	AUX	avoir
du	ADP	de
avait	AUX	avoir
effet	NOUN	effet
jours	NOUN	jour
vue	NOUN	vue
décidé	VERB	décider
de	ADP	de
tribunal	NOUN	tribunal
de	ADP	de
qu'	PRON	qu'
des	ADP	de
de	ADP	de
soit	AUX	être
avaient	AUX	avoir
au	ADP	au
qui	PRON	qui
accepté	VERB	accepter
un	DET	un
qui	PRON	qui
lotus	NOUN	lotus
sa	DET	son
.	PUNCT	.
.	PUNCT	.
Antoine	PROPN	Antoine
ses	DET	son
compagne	ADJ	compagn
un	DET	un
la	DET	le
converti	VERB	convertir
visualiser	VERB	visualiser
officielle	ADJ	officiel
voulait	VERB	vouloir
aussi	ADV	aussi
patients	NOUN	patient
avec	ADP	avec
à	ADP	à
avaient	AUX	avoir
convertir	VERB	convertir
du	ADP	de
divorce	NOUN	divorce
cause	NOUN	cause
en	ADP	en
lieu	NOUN	lieu
liaison	NOUN	liaison
avocat	NOUN	avocat
avait	AUX	avoir
demandant	VERB	demander
Ils	PRON	il
sa	DET	son
dentiste	NOUN	dentiste
que	SCONJ	que
de	ADP	de
de	ADP	de
à	ADP	à
fleurs	NOUN	fleur
les	DET	le
anesthésier	NOUN	anesthésier
opérer	VERB	opérer
réussi	ADV	réussi
de	ADP	de
nouvelle	ADJ	nouveau
des	DET	un
préférait	VERB	préférer
une	DET	un
temps	NOUN	temps
Nivea	PROPN	Nivea
touristiques	ADJ	touristique
s'	PRON	se
,	PUNCT	,
son	DET	son
un	DET	un
depuis	ADP	depuis
et	CCONJ	et
des	DET	un
dans	ADP	dans
747	DET	747
il	PRON	il
toute	ADJ	tout
Elle	PRON	lui
de	ADP	de
Europe	PROPN	Europe
Guerra	PROPN	Guerra
.	PUNCT	.
une	DET	un
rival	NOUN	rival
avec	ADP	avec
ans	NOUN	an
qui	PRON	qui
.	PUNCT	.
Antoine	PROPN	Antoine
l'	DET	le
Elle	PRON	lui
à	ADP	à
comme	ADP	comme
vivait	VERB	vivre
circuits	NOUN	circuit
travaillait	VERB	travailler
trois	NUM	trois
avoir	VERB	avoir
appelait	VERB	appeler
dans	ADP	dans
agence	NOUN	agence
repérer	VERB	repérer
maintenant	ADV	maintenant
et	CCONJ	et
des	DET	un
hôtels	NOUN	hôtel
.	PUNCT	.
Brésilienne	PROPN	Brésilienne
passait	VERB	passer
Boeing	PROPN	Boeing
voyages	NOUN	voyage
il	PRON	il
Bouddha	PROPN	Bouddha
Il	PRON	il
Hier	ADV	hier
.	PUNCT	.
Athènes	PROPN	Athènes
que	SCONJ	que
.	PUNCT	.
aujourd'hui	ADV	aujourd'hui
,	PUNCT	,
parler	VERB	parler
du	ADP	de
.	PUNCT	.
Dans	ADP	dans
ce	DET	ce
serait	AUX	être
à	ADP	à
qu'	SCONJ	que
d'	ADP	de
,	PUNCT	,
trouvait	VERB	trouver
Antoine	PROPN	Antoine
travaillé	VERB	travailler
.	PUNCT	.
se	PRON	se
En	ADP	en
apprendre	VERB	apprendre
qu'	SCONJ	que
contente	ADJ	content
était	AUX	être
avait	AUX	avoir
bien	ADV	bien
moment	NOUN	moment
Radeau	PROPN	Radeau
à	ADP	à
Nivea	PROPN	Nivea
avait	AUX	avoir
.	PUNCT	.
Elle	PRON	lui
attendait	VERB	attendre
envie	NOUN	envie
Rome	PROPN	Rome
lui	PRON	lui
de	ADP	de
lui	PRON	lui
elle	PRON	lui
lui-même	PRON	lui-même
téléphone	NOUN	téléphone
.	PUNCT	.
elle	PRON	lui
le	DET	le
immédiat	NOUN	immédiat
de	ADP	de
dépêcher	VERB	dépêcher
rien	PRON	rien
à	ADP	à
l'	DET	le
obligé	ADJ	obliger
propres	NOUN	propre
je	PRON	je
Il	PRON	il
ne	ADV	ne
imprécis	ADJ	imprécis
mais	CCONJ	mais
-il	PRON	il
plus	ADV	plus
qu'	SCONJ	que
je	PRON	je
