glissé	VERB	glisser
et	CCONJ	et
de	ADP	de
nos	DET	notre
peaux	NOUN	peau
persuader	VERB	persuader
serrés	VERB	serrer
et	CCONJ	et
mêmes	ADJ	même
que	SCONJ	que
avions	AUX	avoir
l'	DET	le
humidité	NOUN	humidité
-	NUM	-
pénétraient	VERB	pénétrer
par	ADP	par
autre	PRON	autre
les	DET	le
un	PRON	un
lit	NOUN	lit
cuivres	NOUN	cuivre
grinçaient	ADV	grinçaient
étions	VERB	être
tel	ADJ	tel
dont	PRON	dont
de	ADP	de
ce	DET	ce
rompu	VERB	rompre
.	PUNCT	.
différent	ADV	différent
.	PUNCT	.
notre	DET	notre
la	DET	le
odeur	NOUN	odeur
était	AUX	être
qui	PRON	qui
que	PRON	que
fois	NOUN	fois
,	PUNCT	,
quittait	VERB	quitter
isolait	VERB	isoler
des	ADP	de
à	ADP	à
à	ADP	à
Cette	DET	ce
,	PUNCT	,
Mais	CCONJ	mais
parfumés	VERB	parfumer
pas	ADV	pas
magique	ADJ	magique
avions	AUX	avoir
avions	AUX	avoir
acheté	VERB	acheter
nous	PRON	nous
avions	AUX	avoir
Nice	PROPN	Nice
odeur	NOUN	odeur
.	PUNCT	.
cercle	NOUN	cercle
draps	NOUN	drap
depuis	ADP	depuis
ne	ADV	ne
nous	PRON	nous
le	DET	le
lavande	NOUN	lavande
arrivée	NOUN	arrivée
.	PUNCT	.
Pour	ADP	pour
nous	PRON	nous
,	PUNCT	,
la	DET	le
première	ADJ	premier
l'	DET	le
Nous	PRON	nous
tout	ADV	tout
nous	PRON	nous
nuit	NOUN	nuit
distance	NOUN	distance
nous	PRON	nous
de	ADP	de
n'	ADV	n'
lavande	NOUN	lavande
.	PUNCT	.
et	CCONJ	et
ni	CCONJ	ni
appuyé	VERB	appuyer
Cette	DET	ce
draps	VERB	draps
parfumés	NOUN	parfumé
ouvrir	VERB	ouvrir
front	VERB	front
peu	ADV	peu
Nous	PRON	nous
provisoire	ADJ	provisoire
pour	ADP	pour
l'	DET	le
avions	VERB	avoir
brusquement	ADV	brusquement
les	DET	le
ai	AUX	avoir
peu	ADV	peu
semblait	VERB	sembler
à	ADP	à
odeur	NOUN	odeur
à	ADP	à
tenions	VERB	tenir
plus	ADV	plus
nous	PRON	nous
J'	PRON	je
.	PUNCT	.
de	ADP	de
besoin	NOUN	besoin
chambre	NOUN	chambre
.	PUNCT	.
Nous	PRON	nous
.	PUNCT	.
fenêtres	NOUN	fenêtre
envelopper	VERB	envelopper
d'	ADP	de
aérer	VERB	aérer
dans	ADP	dans
les	DET	le
même	ADV	même
asphyxiait	VERB	asphyxier
,	PUNCT	,
le	DET	le
l'	DET	le
disaient	VERB	dire
la	DET	le
voiture	NOUN	voiture
venir	VERB	venir
,	PUNCT	,
Sylvia	PROPN	Sylvia
contre	ADP	contre
la	DET	le
attendaient	VERB	attendre
j'	PRON	je
à	ADP	à
l'	DET	le
Derrière	ADP	derrière
?	PUNCT	?
fenêtre	NOUN	fenêtre
moteur	NOUN	moteur
à	ADP	à
grillagée	VERB	grillager
.	PUNCT	.
à	ADP	à
signe	NOUN	signe
la	DET	le
Qu'	PRON	qu'
de	ADP	de
fait	VERB	faire
la	DET	le
Que	PRON	que
se	PRON	se
éteint	VERB	éteindre
de	ADP	de
des	ADP	de
?	PUNCT	?
et	CCONJ	et
arrêt	NOUN	arrêt
moi	PRON	moi
ai	AUX	avoir
-ils	PRON	il
de	ADP	de
le	DET	le
clôture	NOUN	clôture
Neal	NOUN	neal
.	PUNCT	.
jardin	VERB	jardin
était	AUX	être
toujours	ADV	toujours
côté	NOUN	côté
vitre	NOUN	vitre
,	PUNCT	,
-ils	PRON	il
du	ADP	de
Un	DET	un
voiture	NOUN	voiture
laquelle	PRON	lequel
le	DET	le
moteur	NOUN	moteur
verrions	VERB	voir
Cette	DET	ce
dans	ADP	dans
,	PUNCT	,
-elle	PRON	lui
tomber	VERB	tomber
.	PUNCT	.
.	PUNCT	.
la	DET	le
,	PUNCT	,
est	AUX	être
Nous	PRON	nous
mieux	ADV	mieux
en	ADP	en
cours	NOUN	cours
?	PUNCT	?
Tout	DET	tout
encore	ADV	encore
et	CCONJ	et
menace	NOUN	menace
immobile	ADJ	immobile
marche	NOUN	marche
.	PUNCT	.
mis	VERB	mettre
prendraient	ADV	prendraient
nous	PRON	nous
moment	NOUN	moment
représentait	VERB	représenter
Le	DET	le
les	DET	le
une	DET	un
long	ADJ	long
bien	ADV	bien
s'	PRON	se
valait	NOUN	valait
nous	PRON	nous
choses	NOUN	chose
cette	DET	ce
étions	VERB	être
laissés	VERB	laisser
que	SCONJ	que
grise	ADJ	gris
prostration	NOUN	prostration
et	CCONJ	et
que	SCONJ	que
dans	ADP	dans
a	AUX	avoir
son	DET	son
l'	DET	le
Neal	NOUN	neal
et	CCONJ	et
voiture	NOUN	voiture
fait	VERB	faire
a	AUX	avoir
coin	NOUN	coin
rencontre	NOUN	rencontre
avec	ADP	avec
j'	PRON	je
.	PUNCT	.
disparu	VERB	disparaître
L'	DET	le
Caffarelli	PROPN	Caffarelli
sûr	ADJ	sûr
a	AUX	avoir
avenue	NOUN	avenue
rue	NOUN	rue
en	PRON	en
qui	PRON	qui
puis	CCONJ	puis
la	DET	le
a	AUX	avoir
eu	VERB	avoir
lieu	NOUN	lieu
événement	NOUN	événement
.	PUNCT	.
apparition	NOUN	apparition
semaine	NOUN	semaine
au	ADP	au
les	DET	le
Maintenant	ADV	maintenant
de	ADP	de
la	DET	le
de	ADP	de
.	PUNCT	.
suis	AUX	être
après	ADP	après
,	PUNCT	,
Villecourt	PROPN	Villecourt
notre	DET	notre
première	ADJ	premier
Shakespeare	NOUN	shakespeare
démarré	VERB	démarrer
a	AUX	avoir
suivi	VERB	suivre
:	PUNCT	:
terme	NOUN	terme
n'	ADV	n'
et	CCONJ	et
écoulé	VERB	écouler
.	PUNCT	.
est	AUX	être
Nous	PRON	nous
téléphone	NOUN	téléphone
.	PUNCT	.
Neal	NOUN	neal
fixé	VERB	fixer
un	DET	un
que	SCONJ	que
fallait	VERB	falloir
revu	VERB	revoir
:	PUNCT	:
s'	PRON	se
pu	VERB	pouvoir
non	ADV	non
une	DET	un
il	PRON	il
nous	PRON	nous
pas	ADV	pas
pas	ADV	pas
car	CCONJ	car
encore	ADV	encore
plus	ADV	plus
le	DET	le
là	ADV	là
de	ADP	de
qu'	SCONJ	que
convient	VERB	convier
les	DET	le
rendez-vous	NOUN	rendez-vous
jours	NOUN	jour
,	PUNCT	,
ne	ADV	ne
bien	ADV	bien
Evénement	PROPN	Evénement
ayons	VERB	avoir
ils	PRON	il
avant	ADP	avant
joindre	NOUN	joindre
nous	PRON	nous
aient	AUX	avoir
dizaine	NOUN	dizaine
avions	AUX	avoir
au	ADP	au
Il	PRON	il
les	DET	le
attirions	VERB	attirer
attendre	VERB	attendre
,	PUNCT	,
nous	PRON	nous
Là	ADV	là
soleil	NOUN	soleil
s'	PRON	se
Lorraine	PROPN	Lorraine
personne	NOUN	personne
chemin	NOUN	chemin
des	ADP	de
balançoires	NOUN	balançoire
un	DET	un
En	ADP	en
sur	ADP	sur
au	ADP	au
de	ADP	de
jardin	VERB	jardin
,	PUNCT	,
allions	VERB	allier
matins	NOUN	matin
banc	NOUN	banc
de	ADP	de
croiser	VERB	croiser
Les	DET	le
Villecourt	PROPN	Villecourt
nous	PRON	nous
n'	ADV	n'
moins	ADV	moins
les	DET	le
près	ADV	près
attention	NOUN	attention
notre	DET	notre
.	PUNCT	.
journaux	NOUN	journal
.	PUNCT	.
l'	DET	le
,	PUNCT	,
,	PUNCT	,
du	ADP	de
du	ADP	de
sur	ADP	sur
Alsace	PROPN	Alsace
toboggan	NOUN	toboggan
et	CCONJ	et
lire	VERB	lire
à	ADP	à
-	PROPN	-
.	PUNCT	.
d'	ADP	de
travers	NOUN	travers
de	ADP	de
au	ADP	au
de	ADP	de
pelouses	NOUN	pelouse
la	DET	le
guise	NOUN	guise
jusqu'	ADP	jusque
vieux	ADJ	vieux
sandwiches	NOUN	sandwich
promenions	VERB	promener
sur	ADP	sur
prenions	VERB	prendre
.	PUNCT	.
mangions	VERB	manger
jardin	VERB	jardin
de	ADP	de
jusqu'	ADP	jusque
Arènes	PROPN	Arènes
France	PROPN	France
café	NOUN	café
un	DET	un
du	ADP	de
,	PUNCT	,
un	DET	un
nous	PRON	nous
ou	CCONJ	ou
à	ADP	à
des	DET	un
Puis	CCONJ	puis
port	NOUN	port
rues	NOUN	rue
des	DET	un
les	DET	le
,	PUNCT	,
dans	ADP	dans
les	DET	le
rue	NOUN	rue
du	ADP	de
autobus	NOUN	autobus
et	CCONJ	et
nous	PRON	nous
Cimiez	PROPN	Cimiez
nous	PRON	nous
nous	PRON	nous
.	PUNCT	.
déjeuner	VERB	déjeuner
ou	CCONJ	ou
Nice	NOUN	nice
à	ADP	à
l'	DET	le
cinq	NUM	cinq
nous	PRON	nous
policiers	NOUN	policier
sur	ADP	sur
des	ADP	de
Vers	ADP	vers
Sainte-Anne	PUNCT	sainte-anne
baie	NOUN	baie
de	ADP	de
nous	PRON	nous
entraînaient	VERB	entraîner
la	DET	le
,	PUNCT	,
,	PUNCT	,
Promenade	NOUN	promenade
achetions	VERB	acheter
rentrer	VERB	rentrer
Anglais	PROPN	Anglais
d'	ADP	de
nous	PRON	nous
perspective	NOUN	perspective
la	DET	le
du	ADP	de
,	PUNCT	,
soir	NOUN	soir
.	PUNCT	.
Dans	ADP	dans
des	ADP	de
.	PUNCT	.
accablait	VERB	accabler
de	ADP	de
rue	NOUN	rue
toujours	ADV	toujours
Et	CCONJ	et
France	PROPN	France
encadrement	NOUN	encadrement
romans	NOUN	roman
la	DET	le
de	ADP	de
,	PUNCT	,
comme	SCONJ	comme
la	DET	le
nos	DET	notre
pas	ADV	pas
occasion	NOUN	occasion
heures	NOUN	heure
pension	NOUN	pension
vitrée	ADJ	vitrer
à	ADP	à
au	ADP	au
grilles	NOUN	grille
.	PUNCT	.
ciel	NOUN	ciel
deviennent	VERB	devenir
sur	ADP	sur
les	DET	le
crépuscule	NOUN	crépuscule
Promenade	NOUN	promenade
du	ADP	de
à	ADP	à
peu	ADV	peu
bleu	NOUN	bleu
de	ADP	de
du	ADP	de
ombres	NOUN	ombre
découpent	VERB	découper
un	DET	un
que	SCONJ	que
.	PUNCT	.
se	PRON	se
limpide	ADJ	limpide
la	DET	le
les	DET	le
Masséna	PROPN	Masséna
palmiers	NOUN	palmier
le	DET	le
lampadaire	NOUN	lampadaire
avant	ADP	avant
ciel	NOUN	ciel
Les	DET	le
de	ADP	de
jardin	VERB	jardin
,	PUNCT	,
d'	ADP	de
musée	ADJ	musé
coin	NOUN	coin
le	DET	le
des	ADP	de
ou	CCONJ	ou
palmiers	NOUN	palmier
un	DET	un
rose	ADJ	rose
,	PUNCT	,
peu	ADV	peu
Un	DET	un
et	CCONJ	et
de	ADP	de
et	CCONJ	et
ciel	NOUN	ciel
Et	CCONJ	et
rue	NOUN	rue
la	DET	le
arrive	VERB	arrive
traverser	VERB	traverser
Il	PRON	il
la	DET	le
de	ADP	de
toujours	ADV	toujours
eux	PRON	lui
pour	ADP	pour
éviter	VERB	éviter
bar	NOUN	bar
à	ADP	à
jettent	VERB	jeter
hall	NOUN	hall
.	PUNCT	.
porte	VERB	porte
l'	DET	le
encore	ADV	encore
froide	ADJ	froid
par	ADP	par
assieds	VERB	asseoir
Rivoli	PROPN	Rivoli
clarté	NOUN	clarté
ne	ADV	ne
hôtel	NOUN	hôtel
.	PUNCT	.
de	ADP	de
entrer	VERB	entrer
rue	NOUN	rue
m'	PRON	me
sur	ADP	sur
de	ADP	de
dans	ADP	dans
une	DET	un
je	PRON	je
m'	PRON	me
le	DET	le
la	DET	le
de	ADP	de
ce	DET	ce
bois	NOUN	bois
Rivoli	PROPN	Rivoli
,	PUNCT	,
d'	ADP	de
de	ADP	de
massif	NOUN	massif
face	NOUN	face
en	ADP	en
une	DET	un
baie	NOUN	baie
palmiers	NOUN	palmier
détachions	VERB	détacher
Mais	CCONJ	mais
Nous	PRON	nous
la	DET	le
les	DET	le
saisi	VERB	saisir
-là	PROPN	-là
du	ADP	de
bar	NOUN	bar
baie	NOUN	baie
une	DET	un
ce	DET	ce
bout	NOUN	bout
.	PUNCT	.
Le	DET	le
un	DET	un
pas	ADV	pas
Sylvia	PROPN	Sylvia
vitrée	VERB	vitrer
avait	AUX	avoir
.	PUNCT	.
avec	ADP	avec
Comme	SCONJ	comme
moment	NOUN	moment
,	PUNCT	,
d'	ADP	de
yeux	NOUN	oeil
contrastaient	VERB	contraster
m'	PRON	me
soir	NOUN	soir
.	PUNCT	.
de	ADP	de
,	PUNCT	,
inquiétude	NOUN	inquiétude
ne	ADV	ne
au	ADP	au
.	PUNCT	.
avec	ADP	avec
cette	DET	ce
clair	ADJ	clair
la	DET	le
demi-pénombre	NOUN	demi-pénombre
les	DET	le
vitrée	VERB	vitrer
et	CCONJ	et
,	PUNCT	,
ciel	NOUN	ciel
tombât	NOUN	tombât
d'	ADP	de
pourrions	VERB	pouvoir
à	ADP	à
J'	PRON	je
nous	PRON	nous
impression	NOUN	impression
ne	ADV	ne
baie	NOUN	baie
d'	ADP	de
air	NOUN	air
libre	ADJ	libre
et	CCONJ	et
.	PUNCT	.
étions	VERB	être
été	AUX	être
et	CCONJ	et
du	ADP	de
que	SCONJ	que
travers	NOUN	travers
,	PUNCT	,
la	DET	le
la	DET	le
.	PUNCT	.
aquarium	NOUN	aquarium
Nous	PRON	nous
la	DET	le
nuit	NOUN	nuit
soulagé	VERB	soulager
vitre	NOUN	vitre
jamais	ADV	jamais
obscurcît	VERB	obscurcir
prisonniers	NOUN	prisonnier
.	PUNCT	.
le	DET	le
un	DET	un
et	CCONJ	et
regardions	VERB	regarder
avais	VERB	avoir
végétation	NOUN	végétation
respirer	VERB	respirer
ciel	NOUN	ciel
.	PUNCT	.
à	ADP	à
l'	DET	le
sa	DET	son
étouffement	NOUN	étouffement
Nous	PRON	nous
vitrée	VERB	vitrer
dehors	NOUN	dehors
de	ADP	de
toutes	ADJ	tout
la	DET	le
vives	VERB	vivre
et	CCONJ	et
ces	DET	ce
Alors	ADV	alors
,	PUNCT	,
descendaient	VERB	descendre
étaient	AUX	être
ascenseur	NOUN	ascenseur
glissait	VERB	glisser
.	PUNCT	.
leurs	DET	leur
bar	NOUN	bar
le	DET	le
sous	ADP	sous
,	PUNCT	,
à	ADP	à
,	PUNCT	,
et	CCONJ	et
Derrière	ADP	derrière
qui	PRON	qui
lumières	NOUN	lumière
,	PUNCT	,
du	ADP	de
des	DET	un
clients	NOUN	client
passage	NOUN	passage
inquiétude	NOUN	inquiétude
porte	VERB	porte
hôtel	NOUN	hôtel
s'	PRON	se
lentement	ADV	lentement
se	PRON	se
allumées	VERB	allumer
l'	DET	le
lumières	NOUN	lumière
laissait	VERB	laisser
nous	PRON	nous
métallique	NOUN	métallique
dissipait	VERB	dissiper
au	ADP	au
d'	ADP	de
un	DET	un
l'	DET	le
les	DET	le
fond	NOUN	fond
de	ADP	de
tout	ADV	tout
est	AUX	être
.	PUNCT	.
surveillé	VERB	surveiller
guettais	VERB	guetter
me	PRON	me
,	PUNCT	,
chambres	NOUN	chambre
aurais	AUX	avoir
silhouette	NOUN	silhouette
du	ADP	de
dont	PRON	dont
la	DET	le
et	CCONJ	et
costume	NOUN	costume
aux	ADP	à
.	PUNCT	.
fois	NOUN	fois
des	ADP	de
porte	VERB	porte
le	DET	le
Chaque	DET	chaque
l'	DET	le
une	DET	un
s'	PRON	se
.	PUNCT	.
asseyaient	VERB	asseoir
métallique	ADJ	métallique
s'	PRON	se
La	DET	le
lent	ADV	lent
un	DET	un
sur	ADP	sur
tables	NOUN	table
régularité	NOUN	régularité
et	CCONJ	et
bar	NOUN	bar
ouverte	VERB	ouvrir
je	PRON	je
rassurait	VERB	rassurer
apparition	NOUN	apparition
système	NOUN	système
silencieux	ADJ	silencieux
comme	ADP	comme
d'	ADP	de
horlogerie	NOUN	horlogerie
glissement	NOUN	glissement
Ils	PRON	il
j'	PRON	je
au	ADP	au
clients	NOUN	client
et	CCONJ	et
foncé	VERB	foncer
l'	DET	le
un	DET	un
Villecourt	PROPN	Villecourt
pas	ADV	pas
gris	ADJ	gris
,	PUNCT	,
le	DET	le
.	PUNCT	.
l'	DET	le
ascenseur	NOUN	ascenseur
pour	ADP	pour
de	ADP	de
reconnue	VERB	reconnaître
Il	PRON	il
même	ADV	même
voie	NOUN	voie
tournait	VERB	tourner
signe	NOUN	signe
osais	VERB	oser
qu'	SCONJ	que
vers	ADP	vers
j'	PRON	je
n'	ADV	n'
ai	AUX	avoir
le	DET	le
dos	NOUN	dos
nous	PRON	nous
tête	NOUN	tête
homme	NOUN	homme
dirigeait	VERB	diriger
aussitôt	ADV	aussitôt
:	PUNCT	:
à	ADP	à
Je	PRON	je
se	PRON	se
faire	VERB	faire
.	PUNCT	.
elle	PRON	lui
qui	PRON	qui
Sylvia	PROPN	Sylvia
elle	PRON	lui
sortait	VERB	sortir
de	ADP	de
de	ADP	de
que	SCONJ	que
aussi	ADV	aussi
hall	NOUN	hall
,	PUNCT	,
qu'	SCONJ	que
hôtel	NOUN	hôtel
--	PUNCT	--
plus	ADV	plus
sang	NOUN	sang
y	PRON	y
l'	DET	le
:	PUNCT	:
préparée	VERB	préparer
du	ADP	de
Elle	PRON	lui
gardait	VERB	garder
notre	DET	notre
cette	DET	ce
la	DET	le
froid	ADJ	froid
n'	ADV	n'
Je	PRON	je
On	PRON	on
aucun	DET	aucun
il	PRON	il
présence	NOUN	présence
était	AUX	être
Il	PRON	il
et	CCONJ	et
franchit	VERB	franchir
aurait	AUX	avoir
dit	VERB	dire
.	PUNCT	.
qu'	SCONJ	que
Il	PRON	il
s'	PRON	se
sortie	NOUN	sortie
son	DET	son
il	PRON	il
bar	NOUN	bar
elle	PRON	lui
avait	VERB	avoir
-	NOUN	-
.	PUNCT	.
est	AUX	être
remarquât	VERB	remarquer
à	ADP	à
là	ADV	là
.	PUNCT	.
danger	VERB	danger
.	PUNCT	.
Sylvia	PROPN	Sylvia
à	ADP	à
chuchotai	VERB	chuchoter
posté	VERB	poster
.	PUNCT	.
à	ADP	à
est	AUX	être
de	ADP	de
si	SCONJ	si
éventualité	NOUN	éventualité
servait	VERB	servir
vitrée	VERB	vitrer
.	PUNCT	.
traversé	VERB	traverser
le	DET	le
haussé	VERB	hausser
Il	PRON	il
d'	ADP	de
hôtel	NOUN	hôtel
vérifier	NOUN	vérifier
comme	ADP	comme
je	PRON	je
bien	ADV	bien
vais	VERB	aller
les	DET	le
entrée	NOUN	entrée
aussi	ADV	aussi
Je	PRON	je
,	PUNCT	,
me	PRON	me
suis	AUX	être
et	CCONJ	et
...	PUNCT	...
rien	PRON	rien
l'	DET	le
ailleurs	ADV	ailleurs
hall	NOUN	hall
Elle	PRON	lui
--	PUNCT	--
derrière	ADP	derrière
c'	PRON	ce
l'	DET	le
épaules	NOUN	épaule
.	PUNCT	.
a	AUX	avoir
cela	PRON	cela
J'	PRON	je
ai	AUX	avoir
lui	PRON	lui
Moi	PROPN	Moi
ne	ADV	ne
.	PUNCT	.
si	SCONJ	si
poche	NOUN	poche
tenait	VERB	tenir
.	PUNCT	.
de	ADP	de
.	PUNCT	.
Anglais	PROPN	Anglais
se	PRON	se
louage	NOUN	louage
distinguais	VERB	distinguer
coin	NOUN	coin
un	PRON	un
des	ADP	de
là	ADV	là
quoi	ADV	quoi
,	PUNCT	,
sortait	VERB	sortir
des	ADP	de
les	DET	le
chose	NOUN	chose
la	DET	le
Promenade	NOUN	promenade
où	PRON	où
ne	ADV	ne
le	DET	le
la	DET	le
trottoir	NOUN	trottoir
de	ADP	de
sa	DET	son
quelque	DET	quelque
de	ADP	de
Il	PRON	il
je	PRON	je
au	ADP	au
chauffeurs	NOUN	chauffeur
Rivoli	PROPN	Rivoli
de	ADP	de
mais	CCONJ	mais
et	CCONJ	et
Il	PRON	il
attendent	VERB	attendre
parlait	VERB	parler
,	PUNCT	,
voitures	ADJ	voiture
à	ADP	à
l'	DET	le
rue	NOUN	rue
sur	ADP	sur
de	ADP	de
pas	ADV	pas
grosses	NOUN	grosse
en	ADP	en
un	DET	un
espérant	VERB	espérer
une	DET	un
nous	PRON	nous
conduire	VERB	conduire
:	PUNCT	:
en	ADP	en
hochait	VERB	hocher
Lui	NOUN	lui
tête	NOUN	tête
de	ADP	de
lui	PRON	lui
tête	NOUN	tête
photographie	NOUN	photographie
repérés	NOUN	repéré
le	PRON	le
des	ADP	de
Le	DET	le
adresse	NOUN	adresse
de	ADP	de
montrait	VERB	montrer
,	PUNCT	,
?	PUNCT	?
-il	PRON	il
Une	DET	un
chauffeur	NOUN	chauffeur
,	PUNCT	,
?	PUNCT	?
?	PUNCT	?
que	SCONJ	que
cas	NOUN	cas
?	PUNCT	?
fouine	NOUN	fouine
Ou	CCONJ	ou
demandait	VERB	demander
tout	DET	tout
à	ADP	à
eût	PRON	eût
-il	PRON	il
ce	DET	ce
bien	ADV	bien
de	ADP	de
chauffeur	NOUN	chauffeur
à	ADP	à
précise	VERB	précise
carnet	NOUN	carnet
nous	PRON	nous
la	DET	le
photos	NOUN	photo
De	ADP	de
Villecourt	PROPN	Villecourt
la	DET	le
a	AUX	avoir
direction	NOUN	direction
,	PUNCT	,
et	CCONJ	et
sur	ADP	sur
du	ADP	de
Puis	CCONJ	puis
gauche	ADJ	gauche
,	PUNCT	,
s'	PRON	se
Gambetta	PROPN	Gambetta
pourboire	NOUN	pourboire
jardin	VERB	jardin
rouge	ADJ	rouge
un	DET	un
-	PROPN	-
traversé	VERB	traverser
feu	NOUN	feu
éloignait	VERB	éloigner
,	PUNCT	,
glissait	VERB	glisser
au	ADP	au
un	DET	un
Ier	PROPN	Ier
.	PUNCT	.
Albert	PROPN	Albert
chaussée	NOUN	chaussée
Promenade	NOUN	promenade
cabine	NOUN	cabine
.	PUNCT	.
en	ADP	en
.	PUNCT	.
,	PUNCT	,
la	DET	le
il	PRON	il
du	ADP	de
d'	ADP	de
,	PUNCT	,
Il	PRON	il
nonchalant	ADV	nonchalant
du	ADP	de
côté	NOUN	côté
la	DET	le
lui	PRON	lui
,	PUNCT	,
boulevard	NOUN	boulevard
pas	NOUN	pas
si	SCONJ	si
j'	PRON	je
--	PUNCT	--
M.	NOUN	m.
Villecourt	PROPN	Villecourt
parler	VERB	parler
,	PUNCT	,
:	PUNCT	:
de	ADP	de
Negresco	PROPN	Negresco
pas	ADV	pas
de	DET	de
un	DET	un
voir	VERB	voir
l'	DET	le
l'	DET	le
-je	PRON	je
le	DET	le
.	PUNCT	.
Villecourt	PROPN	Villecourt
Pourrais	PROPN	Pourrais
instant	NOUN	instant
viens	VERB	venir
téléphoné	VERB	téléphoner
--	PUNCT	--
à	ADP	à
--	PUNCT	--
Mais	CCONJ	mais
hôtel	NOUN	hôtel
Au	ADP	au
Il	PRON	il
Je	PRON	je
hôtel	NOUN	hôtel
M.	NOUN	m.
bout	NOUN	bout
.	PUNCT	.
...	PUNCT	...
à	ADP	à
à	ADP	à
,	PUNCT	,
n'	ADV	n'
d'	ADP	de
a	AUX	avoir
y	PRON	y
a	VERB	avoir
?	PUNCT	?
ai	AUX	avoir
répondu	VERB	répondre
le	PRON	le
concierge	NOUN	concierge
y	PRON	y
bar	NOUN	bar
n'	ADV	n'
porte	VERB	porte
dit	VERB	dire
le	DET	le
au	ADP	au
Il	PRON	il
il	PRON	il
gris	ADJ	gris
,	PUNCT	,
ai	AUX	avoir
monsieur	NOUN	Monsieur
y	PRON	y
un	DET	un
Sylvia	PROPN	Sylvia
Tout	ADJ	tout
ai	AUX	avoir
--	PUNCT	--
un	DET	un
--	PUNCT	--
.	PUNCT	.
qu'	SCONJ	que
Il	PRON	il
...	PUNCT	...
porte	VERB	porte
Qu'	PRON	qu'
il	PRON	il
.	PUNCT	.
gris	ADJ	gris
est	VERB	être
ou	CCONJ	ou
complet	NOUN	complet
-je	PRON	je
sombre	NOUN	sombre
sombre	NOUN	sombre
soit	VERB	être
monde	NOUN	monde
à	ADP	à
J'	PRON	je
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
au	ADP	au
Negresco	PROPN	Negresco
complet	NOUN	complet
...	PUNCT	...
--	PUNCT	--
n'	ADV	n'
raccroché	VERB	raccrocher
chaque	DET	chaque
pas	ADV	pas
était	AUX	être
instructions	NOUN	instruction
,	PUNCT	,
donné	VERB	donner
soit	AUX	être
C'	PRON	ce
.	PUNCT	.
d'	ADP	de
pouvoir	VERB	pouvoir
le	DET	le
un	DET	un
sommes	AUX	être
a	VERB	avoir
de	ADP	de
-il	PRON	il
que	SCONJ	que
sentir	VERB	sentir
au	ADP	au
Avait	AUX	avoir
autre	ADJ	autre
rue	NOUN	rue
cela	PRON	cela
.	PUNCT	.
n'	ADV	n'
présent	ADJ	présent
à	ADP	à
le	PRON	le
?	PUNCT	?
terrible	ADJ	terrible
de	ADP	de
pas	ADV	pas
localiser	NOUN	localiser
Ou	CCONJ	ou
importance	NOUN	importance
coin	NOUN	coin
des	DET	un
et	CCONJ	et
nom	NOUN	nom
de	ADP	de
bien	ADV	bien
sien	NOUN	sien
ne	ADV	ne
pas	ADV	pas
concierge	NOUN	concierge
,	PUNCT	,
?	PUNCT	?
Nous	PRON	nous
le	DET	le
ferions	VERB	faire
dîner	VERB	dîner
,	PUNCT	,
de	ADP	de
s'	SCONJ	s'
avions	AUX	avoir
allés	VERB	aller
Si	SCONJ	si
pas	ADV	pas
cinéma	NOUN	cinéma
le	DET	le
rencontrions	NOUN	rencontrion
ne	ADV	ne
connaître	VERB	connaître
voisin	VERB	voisin
voulait	VERB	vouloir
Nous	PRON	nous
menace	NOUN	menace
parler	VERB	parler
nous	PRON	nous
.	PUNCT	.
représentait	VERB	représenter
ne	ADV	ne
le	DET	le
Forum	NOUN	forum
café	NOUN	café
,	PUNCT	,
nous	PRON	nous
nous	PRON	nous
comme	ADP	comme
par	ADP	par
de	ADP	de
du	ADP	de
et	CCONJ	et
si	SCONJ	si
Le	DET	le
semblant	VERB	sembler
décidé	VERB	décider
il	PRON	il
aucune	DET	aucun
hasard	PROPN	hasard
Villecourt	PROPN	Villecourt
nous	PRON	nous
,	PUNCT	,
nous	PRON	nous
comporter	VERB	comporter
dans	ADP	dans
.	PUNCT	.
le	PRON	le
pour	ADP	pour
Et	CCONJ	et
Semblant	ADJ	semblant
de	ADP	de
que	SCONJ	que
de	ADP	de
autres	ADJ	autre
.	PUNCT	.
bords	NOUN	bord
prouver	VERB	prouver
persuader	VERB	persuader
avions	VERB	avoir
plus	ADV	plus
qui	PRON	qui
contraire	NOUN	contraire
de	ADP	de
avec	ADP	avec
d'	DET	d'
,	PUNCT	,
deux	NUM	deux
ce	DET	ce
étions	VERB	être
avaient	AUX	avoir
pourrait	VERB	pouvoir
Il	PRON	il
nous	PRON	nous
suffisait	VERB	suffire
-là	NOUN	-là
.	PUNCT	.
ces	DET	ce
et	CCONJ	et
Marne	PROPN	Marne
ne	ADV	ne
nous	PRON	nous
rien	PRON	rien
cette	DET	ce
que	SCONJ	que
Villecourt	PROPN	Villecourt
personnes	NOUN	personne
commun	NOUN	commun
hanté	VERB	hanter
.	PUNCT	.
Sylvia	PROPN	Sylvia
,	PUNCT	,
Nous	PRON	nous
n'	ADV	n'
Jean	PROPN	Jean
?	PUNCT	?
les	DET	le
le	DET	le
jadis	NOUN	jadi
avant	ADP	avant
D'	ADP	de
chambre	NOUN	chambre
,	PUNCT	,
mezzanine	NOUN	mezzanine
le	DET	le
.	PUNCT	.
notre	DET	notre
s'	PRON	se
n'	ADV	n'
deux	NUM	deux
places	NOUN	place
