remit	VERB	remettre
.	PUNCT	.
N'	ADV	n'
dit	VERB	dire
vous	PRON	vous
par	ADP	par
d'	DET	d'
Par	ADP	par
tué	VERB	tuer
verrez	VERB	voir
,	PUNCT	,
pas	ADV	pas
de	ADP	de
Calvert	PROPN	Calvert
de	ADP	de
la	DET	le
qu'	SCONJ	que
a	AUX	avoir
balle	NOUN	balle
même	ADV	même
,	PUNCT	,
pendant	ADP	pendant
été	AUX	être
un	DET	un
cheminée	NOUN	cheminée
et	CCONJ	et
œil	NOUN	œil
un	DET	un
aidera	VERB	aider
Kirsteen	DET	kirsteen
scientifique	ADJ	scientifique
d'	ADP	de
d'	ADP	de
Amelia	PROPN	Amelia
.	PUNCT	.
cœur	NOUN	cœur
,	PUNCT	,
du	ADP	de
laissa	VERB	laisser
par	ADP	par
débitait	NOUN	débitait
police	NOUN	police
Il	PRON	il
tant	ADV	tant
peut-être	ADV	peut-être
de	ADP	de
mystère	NOUN	mystère
qu'	SCONJ	que
vous	PRON	vous
peu	ADV	peu
passerez	VERB	passer
de	ADP	de
naturel	NOUN	naturel
avec	ADP	avec
trouver	VERB	trouver
petit	ADJ	petit
chaleur	NOUN	chaleur
là	NOUN	là
mais	CCONJ	mais
la	DET	le
Un	DET	un
de	ADP	de
vous	PRON	vous
le	DET	le
.	PUNCT	.
laïus	NOUN	laïus
solution	NOUN	solution
agissait	VERB	agir
appris	VERB	apprendre
par	ADP	par
à	ADP	à
lorsque	SCONJ	lorsque
évidemment	ADV	évidemment
se	PRON	se
s'	PRON	se
,	PUNCT	,
au	ADP	au
au	ADP	au
on	PRON	on
est	AUX	être
famille	NOUN	famille
prendre	VERB	prendre
accrochés	NOUN	accroché
n'	ADV	n'
sans	ADP	sans
.	PUNCT	.
—	PUNCT	—
-elle	PRON	lui
sont	AUX	être
Ce	PRON	ce
,	PUNCT	,
de	ADP	de
du	ADP	de
Kirsteen	PROPN	Kirsteen
voit	VERB	voir
portraits	NOUN	portrait
en	ADP	en
Craig	PROPN	Craig
.	PUNCT	.
des	ADP	de
—	PUNCT	—
.	PUNCT	.
Evidemment	ADV	evidemment
répondit	NOUN	répondit
?	PUNCT	?
mur	NOUN	mur
les	DET	le
sont	AUX	être
C'	PRON	ce
demanda	ADJ	demanda
doute	NOUN	doute
tous	ADJ	tout
qu'	SCONJ	que
juste	ADV	juste
désignant	VERB	désigner
de	ADP	de
-t	PART	-t
des	ADP	de
l'	DET	le
escalier	NOUN	escalier
là	ADV	là
jeu	NOUN	jeu
tableaux	NOUN	tableau
y	PRON	y
doigt	NOUN	doigt
une	DET	un
représentés	VERB	représenter
,	PUNCT	,
œuvres	NOUN	œuvre
partie	NOUN	partie
plupart	NOUN	plupart
pas	ADV	pas
soin	NOUN	soin
goûter	NOUN	goûter
fermée	VERB	fermer
avouer	VERB	avouer
.	PUNCT	.
le	DET	le
souris	NOUN	souris
maison	NOUN	maison
détruite	VERB	détruire
la	DET	le
et	CCONJ	et
l'	DET	le
d'	ADP	de
,	PUNCT	,
grenier	NOUN	grenier
de	ADP	de
Lorsque	SCONJ	lorsque
1945	NUM	1945
la	DET	le
humidité	NOUN	humidité
,	PUNCT	,
par	ADP	par
furent	AUX	être
il	PRON	il
servit	NOUN	servit
fut	AUX	être
Une	DET	un
stockées	VERB	stocker
en	ADP	en
autre	ADJ	autre
des	ADP	de
fut	AUX	être
...	PUNCT	...
faut	VERB	falloir
dans	ADP	dans
beaucoup	ADV	beaucoup
bien	ADV	bien
l'	PRON	l'
art	ADV	art
.	PUNCT	.
de	ADP	de
aux	ADP	à
sans	ADP	sans
un	DET	un
Mais	CCONJ	mais
près	ADV	près
état	NOUN	état
une	DET	un
fidèlement	VERB	fidèlemer
.	PUNCT	.
exception	NOUN	exception
femme	NOUN	femme
sous	ADP	sous
...	PUNCT	...
Elle	PRON	lui
elle	PRON	lui
dans	ADP	dans
avez	VERB	avoir
mélodramatique	ADJ	mélodramatique
assez	ADV	assez
1870	NUM	1870
montra	VERB	montrer
de	ADP	de
restitue	VERB	restitue
était	AUX	être
de	ADP	de
que	PRON	que
yeux	NOUN	oeil
vous	PRON	vous
du	ADP	de
doigt	NOUN	doigt
et	CCONJ	et
collection	NOUN	collection
,	PUNCT	,
portrait	NOUN	portrait
là	ADV	là
marqua	VERB	marquer
telle	ADJ	tel
les	DET	le
grand	ADJ	grand
l'	DET	le
pause	ADJ	paus
en	ADP	en
mais	CCONJ	mais
qu'	SCONJ	que
à	ADP	à
de	ADP	de
taille	NOUN	taille
la	DET	le
ce	PRON	ce
une	DET	un
,	PUNCT	,
—	VERB	—
nous	PRON	nous
lourd	NOUN	lourd
peinte	VERB	peindre
la	DET	le
été	AUX	être
Craig	PROPN	Craig
un	DET	un
fut	AUX	être
que	SCONJ	que
surchargé	VERB	surcharger
mais	CCONJ	mais
nous	PRON	nous
un	DET	un
anachronisme	NOUN	anachronisme
au	ADP	au
heureux	ADJ	heureux
Martha	PROPN	Martha
.	PUNCT	.
la	PRON	le
mère	NOUN	mère
Voici	PROPN	Voici
:	PUNCT	:
dit	VERB	dire
en	ADP	en
—	PUNCT	—
bois	NOUN	bois
retrouver	VERB	retrouver
que	SCONJ	que
de	ADP	de
notre	DET	notre
qu'	SCONJ	que
sommes	AUX	être
décor	NOUN	décor
avons	AUX	avoir
suspect	NOUN	suspect
.	PUNCT	.
nous	PRON	nous
,	PUNCT	,
si	ADV	si
Jeffrey	PROPN	Jeffrey
en	ADP	en
numéro	VERB	numéro
toile	NOUN	toile
1879	NUM	1879
,	PUNCT	,
de	ADP	de
cadre	NOUN	cadre
ne	ADV	ne
,	PUNCT	,
La	DET	le
dessiné	VERB	dessiner
pas	ADV	pas
question	NOUN	question
et	CCONJ	et
permettez	VERB	permettre
.	PUNCT	.
ou	CCONJ	ou
est	AUX	être
la	DET	le
place	NOUN	place
reprit	ADJ	reprit
Kirsteen	PROPN	Kirsteen
signe	NOUN	signe
,	PUNCT	,
naturellement	ADV	naturellement
d'	ADP	de
autres	ADJ	autre
.	PUNCT	.
qu'	SCONJ	que
Peggy	PROPN	Peggy
des	ADP	de
d'	ADP	de
de	ADP	de
elle	PRON	lui
milieu	NOUN	milieu
trouvait	VERB	trouver
elle	PRON	lui
a	AUX	avoir
ajouter	VERB	ajouter
la	DET	le
de	ADP	de
jardins	NOUN	jardin
sa	DET	son
,	PUNCT	,
tête	NOUN	tête
au	ADP	au
les	DET	le
Amelia	PROPN	Amelia
-moi	PRON	moi
assentiment	NOUN	assentiment
Martha	PROPN	Martha
en	ADP	en
Puisqu'	SCONJ	puisque
Craig	PROPN	Craig
,	PUNCT	,
hochèrent	VERB	hocher
,	PUNCT	,
il	PRON	il
propriété	NOUN	propriété
—	PUNCT	—
.	PUNCT	.
c'	PRON	ce
la	DET	le
vous	PRON	vous
pas	ADV	pas
tels	ADJ	tel
que	SCONJ	que
de	ADP	de
la	DET	le
a	AUX	avoir
qui	PRON	qui
n'	ADV	n'
Certains	PRON	certains
comme	ADP	comme
qui	PRON	qui
dire	VERB	dire
restituer	VERB	restituer
comme	ADP	comme
vu	VERB	voir
pouvez	VERB	pouvoir
les	PRON	le
les	DET	le
à	ADP	à
son	DET	son
de	ADP	de
œuvre	NOUN	œuvre
la	DET	le
concurrence	NOUN	concurrence
,	PUNCT	,
admirer	VERB	admirer
région	NOUN	région
jardins	NOUN	jardin
nous	PRON	nous
est	AUX	être
aujourd'hui	ADV	aujourd'hui
permis	VERB	permettre
Des	DET	un
que	SCONJ	que
peu	ADV	peu
considèrent	NOUN	considèrent
sud-est	ADJ	sud-est
.	PUNCT	.
plus	ADV	plus
,	PUNCT	,
ce	PRON	ce
les	DET	le
est	AUX	être
beaux	ADJ	beal
française	NOUN	français
les	DET	le
de	ADP	de
nôtres	PRON	nôtres
Craig	PROPN	Craig
dans	ADP	dans
seule	ADJ	seul
car	CCONJ	car
les	DET	le
Martha	PROPN	Martha
c'	PRON	ce
en	ADP	en
:	PUNCT	:
«	NOUN	«
tout	ADV	tout
un	DET	un
du	ADP	de
qui	PRON	qui
,	PUNCT	,
son	DET	son
vraiment	ADV	vraiment
une	DET	un
xixe	PROPN	xixe
devait	VERB	devoir
,	PUNCT	,
étaient	VERB	être
au	ADP	au
pas	ADV	pas
la	DET	le
civilisation	NOUN	civilisation
distingue	VERB	distingue
du	ADP	de
avait	AUX	avoir
barbarie	NOUN	barbarie
tout	ADJ	tout
La	DET	le
Sud	PROPN	Sud
vogue	NOUN	vogue
la	DET	le
,	PUNCT	,
chose	NOUN	chose
avoir	VERB	avoir
coutume	VERB	coutume
,	PUNCT	,
.	PUNCT	.
de	ADP	de
dire	VERB	dire
plantation	NOUN	plantation
n'	ADV	n'
Mais	CCONJ	mais
est	AUX	être
utilité	NOUN	utilité
En	ADP	en
.	PUNCT	.
Peggy	PROPN	Peggy
nous	PRON	nous
-	PROPN	-
séjour	ADP	séjour
jardin	VERB	jardin
.	PUNCT	.
hôtesse	NOUN	hôtesse
pendant	ADP	pendant
de	ADP	de
temps	NOUN	temps
d'	ADP	de
apprit	VERB	apprendre
que	SCONJ	que
travaillait	VERB	travailler
votre	DET	votre
produit	NOUN	produit
la	DET	le
,	PUNCT	,
de	ADP	de
admirer	VERB	admirer
l'	DET	le
J'	PRON	je
durée	NOUN	durée
espère	VERB	espérer
Plantation	NOUN	plantation
.	PUNCT	.
à	ADP	à
prendrez	VERB	prendre
désira	VERB	désirer
,	PUNCT	,
,	PUNCT	,
Kirs	PROPN	Kirs
le	DET	le
la	DET	le
réponse	NOUN	réponse
parmi	ADP	parmi
teen	NOUN	teen
le	DET	le
savoir	VERB	savoir
temps	NOUN	temps
ses	DET	son
depuis	ADP	depuis
combien	ADV	combien
vous	PRON	vous
»	PUNCT	»
efforts	NOUN	effort
lui	PRON	lui
de	ADP	de
publicité	NOUN	publicité
elle	PRON	lui
.	PUNCT	.
hasard	PROPN	hasard
ici	ADV	ici
presque	ADV	presque
qu'	SCONJ	que
-elle	PRON	lui
comme	SCONJ	comme
Craig	PROPN	Craig
je	PRON	je
suis	AUX	être
aux	ADP	à
euh	ADJ	euh
parente	ADJ	parent
qualité	NOUN	qualité
est	AUX	être
restauration	NOUN	restauration
responsable	NOUN	responsable
que	SCONJ	que
C'	PRON	ce
travaux	NOUN	travail
,	PUNCT	,
une	DET	un
—	PUNCT	—
lointaine	NOUN	lointaine
de	ADP	de
la	DET	le
de	ADP	de
ai	AUX	avoir
Par	ADP	par
accessoirement	ADV	accessoirement
des	ADP	de
restée	VERB	rester
pris	VERB	prendre
.	PUNCT	.
et	CCONJ	et
par	ADP	par
en	ADP	en
de	ADP	de
la	DET	le
part	NOUN	part
ajouta	VERB	ajouter
suite	NOUN	suite
,	PUNCT	,
j'	PRON	je
était	AUX	être
-t	PART	-t
...	PUNCT	...
,	PUNCT	,
du	ADP	de
intendante	NOUN	intendant
de	ADP	de
-elle	PRON	lui
parlant	VERB	parler
précisa	VERB	préciser
,	PUNCT	,
organisation	NOUN	organisation
étage	NOUN	étage
-	ADV	-
.	PUNCT	.
Tout	ADJ	tout
c'	PRON	ce
Elle	PRON	lui
C'	PRON	ce
elle	PRON	lui
,	PUNCT	,
moi	PRON	moi
arrivée	VERB	arriver
en	ADP	en
dire	ADV	dire
est	VERB	être
premier	ADJ	premier
loisirs	NOUN	loisir
-	ADV	-
...	PUNCT	...
au	ADP	au
milieu	NOUN	milieu
était	AUX	être
souriant	VERB	sourire
petites	ADJ	petit
du	ADP	de
est	ADV	est
en	ADP	en
,	PUNCT	,
à	ADV	à
couloir	VERB	couloir
-t	PART	-t
,	PUNCT	,
à	ADP	à
fêtes	VERB	fêter
que	SCONJ	que
incombe	NOUN	incombe
comme	ADP	comme
celle-ci	PRON	celui-ci
leur	DET	leur
des	ADP	de
l'	DET	le
.	PUNCT	.
qu'	SCONJ	que
Nous	PRON	nous
arrêta	VERB	arrêter
sœur	ADV	sœur
dit	VERB	dire
costumes	NOUN	costume
voici	VERB	voici
s'	PRON	se
la	DET	le
part	NOUN	part
ouvrit	NOUN	ouvrit
nous	PRON	nous
.	PUNCT	.
toujours	ADV	toujours
à	ADP	à
et	CCONJ	et
attendent	VERB	attendre
y	PRON	y
chambre	NOUN	chambre
la	DET	le
-elle	PRON	lui
Nous	PRON	nous
été	AUX	être
autre	ADJ	autre
une	DET	un
—	PUNCT	—
porte	NOUN	porte
penderie	NOUN	penderie
.	PUNCT	.
dans	ADP	dans
Cette	DET	ce
aînée	ADJ	aîné
d'	DET	d'
l'	DET	le
Vos	PROPN	Vos
pièce	NOUN	pièce
.	PUNCT	.
avons	VERB	avoir
,	PUNCT	,
vous	PRON	vous
une	DET	un
,	PUNCT	,
a	AUX	avoir
celle	PRON	celui
d'	ADP	de
après	ADP	après
.	PUNCT	.
devant	ADP	devant
de	ADP	de
veillé	VERB	veiller
,	PUNCT	,
,	PUNCT	,
qu'	SCONJ	que
ravissement	NOUN	ravissement
,	PUNCT	,
incroyablement	VERB	incroyablemer
la	DET	le
ce	PRON	ce
le	DET	le
un	DET	un
...	PUNCT	...
immense	ADJ	immense
,	PUNCT	,
regard	NOUN	regard
parquet	NOUN	parquet
manque	VERB	manque
de	ADP	de
de	ADP	de
mêlaient	ADV	mêlaient
.	PUNCT	.
Peggy	PROPN	Peggy
vue	NOUN	vue
où	PRON	où
avait	VERB	avoir
ne	ADV	ne
la	DET	le
vous	PRON	vous
Au	ADP	au
sol	NOUN	sol
plafond	NOUN	plafond
Amelia	PROPN	Amelia
.	PUNCT	.
y	PRON	y
rien	PRON	rien
et	CCONJ	et
échangèrent	VERB	échanger
A	ADP	à
il	PRON	il
chambre	NOUN	chambre
haute	VERB	haute
se	PRON	se
La	DET	le
un	DET	un
surprise	NOUN	surprise
pièce	NOUN	pièce
était	AUX	être
et	CCONJ	et
il	PRON	il
et	CCONJ	et
magnifique	ADJ	magnifique
la	DET	le
le	DET	le
acajou	NOUN	acajou
la	DET	le
fenêtres	NOUN	fenêtre
armoires	NOUN	armoire
portes	NOUN	porte
d'	ADP	de
dans	ADP	dans
une	DET	un
La	DET	le
moustiquaire	ADJ	moustiquair
.	PUNCT	.
deux	NUM	deux
de	ADP	de
Hongrie	PROPN	Hongrie
se	PRON	se
deux	NUM	deux
baldaquin	NOUN	baldaquin
en	ADP	en
drapées	VERB	draper
par	ADP	par
lits	NOUN	lit
d'	ADP	de
points	NOUN	point
pénétrait	VERB	pénétrer
de	ADP	de
sentinelles	NOUN	sentinelle
contre	ADP	contre
tenaient	VERB	tenir
dentelle	NOUN	dentelle
brume	NOUN	brume
recouvert	NOUN	recouvert
.	PUNCT	.
Deux	NUM	Deux
.	PUNCT	.
lumière	NOUN	lumière
mur	NOUN	mur
-	PUNCT	-
jumelles	ADJ	jumeau
à	ADP	à
d'	ADP	de
Les	DET	le
à	ADP	à
une	DET	un
épaisse	NOUN	épaisse
de	ADP	de
en	ADP	en
moitié	VERB	moitier
tenture	NOUN	tenture
disparaissaient	VERB	disparaître
la	DET	le
vieux	ADJ	vieux
.	PUNCT	.
deux	NUM	deux
forgé	VERB	forger
que	SCONJ	que
moire	NOUN	moire
Ange	PROPN	Ange
.	PUNCT	.
du	ADP	de
pare-feu	PROPN	pare-feu
en	ADP	en
aux	ADP	à
était	AUX	être
au	ADP	au
ils	PRON	il
cheminée	NOUN	cheminée
dignes	ADJ	digne
aussi	ADV	aussi
atlantes	NOUN	atlante
la	DET	le
bustes	NOUN	buste
rideaux	NOUN	rideau
,	PUNCT	,
de	ADP	de
assortie	VERB	assortir
minutieux	ADJ	minutieux
que	SCONJ	que
étaient	AUX	être
visages	NOUN	visage
Quant	ADV	quant
des	ADP	de
marbre	NOUN	marbre
fer	NOUN	fer
fins	ADJ	fin
manteau	NOUN	manteau
dentelle	NOUN	dentelle
supportaient	ADV	supportaient
,	PUNCT	,
musculeux	ADJ	musculeux
aux	DET	aux
et	CCONJ	et
Michel	PROPN	Michel
entrelacs	NOUN	entrelacs
du	ADP	de
aux	ADP	à
rose	NOUN	rose
-	PROPN	-
C'	PRON	ce
de	ADP	de
.	PUNCT	.
la	DET	le
et	CCONJ	et
à	ADP	à
.	PUNCT	.
que	SCONJ	que
à	ADP	à
air	NOUN	air
interrupteur	NOUN	interrupteur
romantique	ADJ	romantique
un	DET	un
cri	AUX	cri
.	PUNCT	.
elle	PRON	lui
cossu	ADJ	cossu
silence	NOUN	silence
beau	ADJ	beau
une	DET	un
fit	VERB	faire
quoi	PRON	quoi
plus	ADV	plus
Elle	PRON	lui
un	DET	un
élégant	VERB	éléger
bien	ADV	bien
,	PUNCT	,
sourire	VERB	sourire
Kirsteen	PROPN	Kirsteen
admiratif	ADJ	admiratif
s'	PRON	se
se	PRON	se
basculant	VERB	basculer
et	CCONJ	et
enthousiaste	ADJ	enthousiaste
était	AUX	être
—	PUNCT	—
En	ADP	en
ce	DET	ce
Leur	DET	leur
avala	VERB	avaler
retint	NOUN	retint
attendue	VERB	attendre
goulée	NOUN	goulée
de	ADP	de
pousser	VERB	pousser
Amelia	PROPN	Amelia
fois	NOUN	fois
d'	ADP	de
,	PUNCT	,
grande	ADJ	grand
.	PUNCT	.
deux	NUM	deux
Je	PRON	je
gaz	NOUN	gaz
sommes	AUX	être
lampes	NOUN	lampe
alluma	VERB	allumer
.	PUNCT	.
il	PRON	il
s'	PRON	se
,	PUNCT	,
nous	PRON	nous
vous	PRON	vous
manquait	VERB	manquer
imitaient	VERB	imiter
à	ADP	à
petites	ADJ	petit
chambre	NOUN	chambre
vos	DET	votre
.	PUNCT	.
de	ADP	de
trouverez	VERB	trouver
s'	SCONJ	s'
électriques	ADJ	électrique
méprendre	VERB	méprendre
qui	PRON	qui
moindres	NOUN	moindre
désirs	NOUN	désir
prévenir	VERB	prévenir
J'	PRON	je
vous	PRON	vous
,	PUNCT	,
à	ADP	à
nous	PRON	nous
espère	VERB	espérer
y	PRON	y
Toutefois	ADV	toutefois
à	ADP	à
attachés	VERB	attacher
cette	DET	ce
l'	PRON	l'
que	SCONJ	que
votre	DET	votre
ai	AUX	avoir
dit	VERB	dire
—	PUNCT	—
appliques	NOUN	applique
convenance	NOUN	convenance
vous	PRON	vous
à	ADP	à
à	ADP	à
que	SCONJ	que
des	ADP	de
pendait	VERB	pendre
la	DET	le
velours	NOUN	velours
quoi	PRON	quoi
bout	NOUN	bout
,	PUNCT	,
approcha	VERB	approcher
le	DET	le
cordon	NOUN	cordon
les	DET	le
la	DET	le
Elle	PRON	lui
.	PUNCT	.
de	ADP	de
çt	NOUN	çt
n'	ADV	n'
le	DET	le
tresse	NOUN	tresse
deux	NUM	deux
et	CCONJ	et
soit	VERB	être
une	DET	un
...	PUNCT	...
aurez	VERB	avoir
qu'	SCONJ	que
Vous	PRON	vous
du	ADP	de
doigts	NOUN	doigt
dessus	ADJ	dessu
s'	PRON	se
de	ADP	de
mur	NOUN	mur
d'	ADP	de
tirer	VERB	tirer
qui	PRON	qui
sonnette	NOUN	sonnette
lits	NOUN	lit
.	PUNCT	.
entre	ADP	entre
toucha	NOUN	toucha
—	PUNCT	—
Voici	VERB	voici
long	NOUN	long
ce	PRON	ce
du	ADP	de
dans	ADP	dans
la	DET	le
»	PUNCT	»
qui	PRON	qui
nous	PRON	nous
jeta	VERB	jeter
le	DET	le
...	PUNCT	...
minute	NOUN	minute
que	SCONJ	que
autour	ADV	autour
auprès	ADV	auprès
6	NUM	6
heures	NOUN	heure
sa	DET	son
un	DET	un
un	DET	un
dit	VERB	dire
Maintenant	ADV	maintenant
—	PUNCT	—
des	ADP	de
un	DET	un
.	PUNCT	.
montre	NOUN	montre
connaissance	NOUN	connaissance
,	PUNCT	,
vous	PRON	vous
quelqu'	DET	quelque
roses	NOUN	rose
trémières	ADJ	trémière
«	ADJ	«
d'	ADP	de
nous	PRON	nous
lier	NOUN	lier
accourra	NOUN	accourra
dans	ADP	dans
œil	NOUN	œil
de	ADP	de
pour	ADP	pour
Kirsteen	PROPN	Kirsteen
jardin	ADJ	jardin
.	PUNCT	.
retrouvions	VERB	retrouver
à	ADP	à
est	AUX	être
tous	ADJ	tout
à	ADP	à
coup	NOUN	coup
suit	VERB	suivre
prévu	VERB	prévoir
d'	ADP	de
Il	PRON	il
une	DET	un
cocktail	NOUN	cocktail
.	PUNCT	.
enfiler	VERB	enfiler
vous	PRON	vous
et	CCONJ	et
bon	ADJ	bon
soudain	ADV	soudain
.	PUNCT	.
le	DET	le
faut	VERB	falloir
que	SCONJ	que
de	ADP	de
avons	AUX	avoir
laisse	VERB	laisse
!	PUNCT	!
installer	VERB	installer
,	PUNCT	,
-t	PART	-t
vos	DET	votre
vous	PRON	vous
la	DET	le
conspiratrice	NOUN	conspirateur
Cela	PRON	cela
de	ADP	de
vous	PRON	vous
-elle	PRON	lui
avec	ADP	avec
murmura	PRON	murmura
.	PUNCT	.
—	PUNCT	—
de	ADP	de
juste	ADV	juste
je	PRON	je
Arrivée	NOUN	arrivée
temps	NOUN	temps
mine	NOUN	mine
d'	ADP	de
dise	VERB	dire
porte	VERB	porte
Oh	PROPN	Oh
près	ADV	près
se	PRON	se
,	PUNCT	,
il	PRON	il
costumes	NOUN	costume
.	PUNCT	.
retourna	VERB	retourner
Nous	PRON	nous
elle	PRON	lui
est	AUX	être
des	DET	un
énigme	NOUN	énigme
nous	PRON	nous
deviner	VERB	deviner
est	VERB	être
engagé	VERB	engager
l'	DET	le
cela	PRON	cela
des	ADP	de
vous	PRON	vous
arriviez	VERB	arriver
son	DET	son
vous	PRON	vous
tenir	VERB	tenir
est	AUX	être
C'	PRON	ce
jusqu'	ADP	jusque
acteur	NOUN	acteur
demandons	VERB	demander
.	PUNCT	.
identité	NOUN	identité
,	PUNCT	,
professionnels	ADJ	professionnel
clés	ADJ	clé
pour	ADP	pour
et	CCONJ	et
qui	PRON	qui
l'	DET	le
que	SCONJ	que
soit	AUX	être
invité	NOUN	invité
quelques-uns	PRON	quelques-uns
à	ADP	à
chacun	PRON	chacun
rôles	NOUN	rôle
l'	DET	le
pourquoi	ADV	pourquoi
qui	PRON	qui
secrète	ADJ	secret
résolue	VERB	résoudre
garde	NOUN	garde
ce	PRON	ce
.	PUNCT	.
Si	SCONJ	si
26	NUM	26
comédiens	NOUN	comédien
que	SCONJ	que
pourrait	VERB	pouvoir
à	ADP	à
N'	ADV	n'
,	PUNCT	,
en	ADP	en
essayez	ADJ	essayez
la	DET	le
plaît	VERB	plaire
aider	VERB	aider
plus	ADV	plus
,	PUNCT	,
Alors	ADV	alors
.	PUNCT	.
Elle	PRON	lui
peau	NOUN	peau
vous	PRON	vous
accord	NOUN	accord
et	CCONJ	et
vous	PRON	vous
personnage	NOUN	personnage
encore	ADV	encore
de	ADP	de
il	PRON	il
de	ADP	de
que	SCONJ	que
sommes	AUX	être
s'	SCONJ	s'
d'	ADP	de
:	PUNCT	:
—	PUNCT	—
ajouta	ADJ	ajouta
entrer	VERB	entrer
ressortir	VERB	ressortir
pas	ADV	pas
?	PUNCT	?
ouvrit	VERB	ouvrir
dans	ADP	dans
,	PUNCT	,
oubliez	VERB	oublier
,	PUNCT	,
porte	NOUN	porte
votre	DET	votre
avant	ADP	avant
la	DET	le
de	ADP	de
dimanche	NOUN	dimanche
soir	NOUN	soir
bien	ADV	bien
nous	PRON	nous
ne	ADV	ne
si	SCONJ	si
et	CCONJ	et
l'	PRON	l'
besoin	NOUN	besoin
Amelia	VERB	amelier
-	AUX	-
retenait	VERB	retenir
.	PUNCT	.
avez	VERB	avoir
.	PUNCT	.
approuva	VERB	approuver
n'	ADV	n'
cri	NOUN	cri
qu'	SCONJ	que
alla	VERB	aller
en	ADP	en
,	PUNCT	,
le	DET	le
sonner	VERB	sonner
la	DET	le
.	PUNCT	.
dessus	ADV	dessus
à	ADP	à
en	ADP	en
!	PUNCT	!
quelque	DET	quelque
qu'	SCONJ	que
chose	NOUN	chose
—	PUNCT	—
Tu	ADP	tu
début	NOUN	début
elle	PRON	lui
put	PRON	put
dit	VERB	dire
vous	PRON	vous
elle	PRON	lui
s'	PRON	se
avez	VERB	avoir
as	NOUN	as
Là	ADV	là
depuis	ADP	depuis
refermant	VERB	refermer
laisser	VERB	laisser
en	PRON	en
derrière	ADP	derrière
échapper	VERB	échapper
le	DET	le
,	PUNCT	,
de	ADP	de
elle	PRON	lui
Peggy	PROPN	Peggy
porte	VERB	porte
que	SCONJ	que
des	ADP	de
Je	PRON	je
,	PUNCT	,
Ça	CCONJ	ça
à	ADP	à
battant	VERB	battre
.	PUNCT	.
toujours	ADV	toujours
.	PUNCT	.
y	PRON	y
croire	VERB	croire
la	DET	le
décrire	ADJ	décrir
petite	ADJ	petit
c'	PRON	ce
qu'	SCONJ	que
et	CCONJ	et
le	DET	le
répéta	VERB	répéter
avez	VERB	avoir
voix	NOUN	voix
ai	AUX	avoir
comme	ADP	comme
n'	ADV	n'
une	DET	un
luxe	NOUN	luxe
tel	ADJ	tel
est	AUX	être
-elle	PRON	lui
n'	ADV	n'
l'	PRON	l'
fille	NOUN	fille
!	PUNCT	!
en	ADP	en
Vous	PRON	vous
je	PRON	je
sonner	VERB	sonner
,	PUNCT	,
rauque	NOUN	rauque
arrive	VERB	arrive
imitant	VERB	imiter
de	ADP	de
pas	ADV	pas
à	ADP	à
-t	PART	-t
mains	NOUN	main
Kirsteen	PROPN	Kirsteen
entendu	VERB	entendre
étudiée	NOUN	étudiée
que	SCONJ	que
Tu	ADP	tu
s'	PRON	se
m'	PRON	me
fortune	NOUN	fortune
qu'	SCONJ	que
!	PUNCT	!
!	PUNCT	!
les	DET	le
une	DET	un
doivent	VERB	devoir
coûter	VERB	coûter
?	PUNCT	?
de	ADP	de
peux	VERB	pouvoir
Je	PRON	je
pour	ADP	pour
un	DET	un
aurais	VERB	avoir
aide	VERB	aide
chambre	NOUN	chambre
—	PUNCT	—
avaient	VERB	avoir
que	SCONJ	que
de	ADP	de
je	PRON	je
jamais	ADV	jamais
imaginé	VERB	imaginer
n'	ADV	n'
lacer	VERB	lacer
exclama	VERB	exclamer
gens	NOUN	gens
appeler	VERB	appeler
une	DET	un
mon	DET	mon
femme	NOUN	femme
des	DET	un
elle	PRON	lui
.	PUNCT	.
Regarde	PROPN	Regarde
Amelia	PROPN	Amelia
corset	NOUN	corset
ces	DET	ce
.	PUNCT	.
Ils	PRON	il
à	ADP	à
crois	NOUN	croi
meubles	NOUN	meuble
moyens	NOUN	moyen
peu	ADV	peu
que	SCONJ	que
sur	ADP	sur
des	DET	un
les	DET	le
C'	PRON	ce
pas	ADV	pas
vivre	VERB	vivre
Avec	ADP	avec
pourquoi	ADV	pourquoi
1870	NUM	1870
à	ADP	à
merci	NOUN	merci
l'	DET	le
Caroline	NOUN	caroline
pied	NOUN	pied
en	ADP	en
oublie	VERB	oublier
fit	NOUN	fit
de	ADP	de
Craig	PROPN	Craig
N'	ADV	n'
île	NOUN	île
comprend	VERB	comprendre
si	SCONJ	si
—	PUNCT	—
grand	ADJ	grand
telles	DET	tel
propriétés	NOUN	propriété
voyant	ADV	voyant
les	DET	le
serfs	NOUN	serf
on	PRON	on
en	ADP	en
...	PUNCT	...
maîtres	NOUN	maître
...	PUNCT	...
l'	DET	le
que	SCONJ	que
est	AUX	être
,	PUNCT	,
taillables	ADJ	taillable
de	ADP	de
Peggy	PROPN	Peggy
et	CCONJ	et
corvéables	ADJ	corvéable
étaient	AUX	être
un	DET	un
.	PUNCT	.
la	DET	le
remarquer	VERB	remarquer
se	PRON	se
Sud	PROPN	Sud
cette	DET	ce
et	CCONJ	et
-elle	PROPN	-elle
la	DET	le
du	ADP	de
voir	VERB	voir
large	NOUN	large
faire	VERB	faire
s'	PRON	se
écria	VERB	écrier
Ma	DET	mon
aux	ADP	à
