contemporains	ADJ	contemporain
enlevé	VERB	enlever
Joséphin	PROPN	Joséphin
vous	PRON	vous
notice	NOUN	notice
-ce	PRON	-ce
casque	NOUN	casque
dit	VERB	dire
l'	DET	le
Joséphin	PROPN	Joséphin
bien	ADV	bien
écouter	VERB	écouter
mon	DET	mon
arrière-pensée	VERB	arrière-penser
dirigea	VERB	diriger
...	PUNCT	...
est	AUX	être
—	PUNCT	—
,	PUNCT	,
faites	ADJ	fait
Qu'	PRON	qu'
mari	NOUN	mari
avec	ADP	avec
elle	PRON	lui
—	PUNCT	—
se	PRON	se
trois	NUM	trois
minutes	NOUN	minute
Bref	ADV	bref
la	DET	le
.	PUNCT	.
,	PUNCT	,
vers	ADP	vers
ma	DET	mon
voiture	NOUN	voiture
.	PUNCT	.
tard	ADV	tard
que	SCONJ	que
explicative	ADJ	explicatif
?	PUNCT	?
Si	SCONJ	si
de	ADP	de
minute	NOUN	minute
Madame	NOUN	Monsieur
veut	VERB	vouloir
dans	ADP	dans
,	PUNCT	,
,	PUNCT	,
évidente	NOUN	évidente
Une	DET	un
(	PUNCT	(
leur	PRON	leur
en	ADP	en
un	DET	un
Sibylle	PRON	sibylle
prendre	VERB	prendre
de	ADP	de
,	PUNCT	,
Sibylle	PROPN	Sibylle
,	PUNCT	,
,	PUNCT	,
ce	PRON	ce
à	ADP	à
cette	DET	ce
sur	ADP	sur
qu'	SCONJ	que
à	ADP	à
acquiesça	VERB	acquiescer
devait	VERB	devoir
petit	ADJ	petit
invitait	VERB	inviter
quoi	PRON	quoi
de	ADP	de
quelque	DET	quelque
les	PRON	le
information	NOUN	information
être	AUX	être
chiite	VERB	chiite
il	PRON	il
»	PUNCT	»
revanche	NOUN	revanche
compétence	NOUN	compétence
Nicolas	PROPN	Nicolas
dont	PRON	dont
,	PUNCT	,
Sibylle	PROPN	Sibylle
la	DET	le
«	VERB	«
conclut	VERB	conclure
Joséphin	PROPN	Joséphin
,	PUNCT	,
ce	PRON	ce
ce	PRON	ce
César	PROPN	César
déclina	ADJ	déclina
scotch	NOUN	scotch
soutirer	VERB	soutirer
que	PRON	que
en	ADP	en
et	CCONJ	et
.	PUNCT	.
me	PRON	me
sur	ADP	sur
son	DET	son
sa	DET	son
salon	NOUN	salon
matière	NOUN	matière
successivement	ADV	successivement
,	PUNCT	,
voulait	VERB	vouloir
priée	VERB	prier
de	ADP	de
,	PUNCT	,
frappée	VERB	frapper
.	PUNCT	.
,	PUNCT	,
le	DET	le
escalier	NOUN	escalier
sur	ADP	sur
appartement	NOUN	appartement
dans	ADP	dans
dans	ADP	dans
ci	NOUN	ci
pantois	ADV	pantois
emmener	VERB	emmener
)	PUNCT	)
la	DET	le
duchesse	NOUN	duchesse
puis	CCONJ	puis
,	PUNCT	,
Elisabeth	PROPN	Elisabeth
-	PRON	-
Elle	PRON	lui
rejoindre	VERB	rejoindre
en	ADP	en
les	PRON	le
Celle	PRON	celui
de	ADP	de
demoiselle	NOUN	demoiselle
l'	DET	le
qui	PRON	qui
route	NOUN	route
ils	PRON	il
fut	AUX	être
instamment	ADV	instamment
mais	CCONJ	mais
laisse	VERB	laisse
tombèrent	VERB	tomber
très	ADV	très
,	PUNCT	,
l'	DET	le
l'	DET	le
,	PUNCT	,
Joséphin	PROPN	Joséphin
où	PRON	où
rugueux	ADJ	rugueux
par	ADP	par
électrique	ADJ	électrique
,	PUNCT	,
individus	NOUN	individu
grand	ADJ	grand
salon	NOUN	salon
soixante-quatre	NOUN	soixante-quatre
que	SCONJ	que
ces	DET	ce
pouvait	VERB	pouvoir
visage	NOUN	visage
ce	DET	ce
facilement	ADV	facilement
comme	ADP	comme
le	DET	le
dents	NOUN	dent
Là	ADV	là
extérieur	ADJ	extérieur
par	ADP	par
de	ADP	de
appeler	VERB	appeler
à	ADP	à
plus	ADV	plus
le	DET	le
les	DET	le
.	PUNCT	.
deux	NUM	deux
d'	ADP	de
sourire	NOUN	sourire
,	PUNCT	,
aide	NOUN	aide
de	ADP	de
elle	PRON	lui
de	ADP	de
dirigea	NOUN	dirigea
à	ADP	à
en	ADP	en
vers	ADP	vers
le	DET	le
par	ADP	par
aspect	NOUN	aspect
bleu	NOUN	bleu
après	ADP	après
Noir	NOUN	noir
,	PUNCT	,
duchesse	NOUN	duchesse
circonvolutions	NOUN	circonvolution
une	DET	un
où	PRON	où
Joséphin	PROPN	Joséphin
la	DET	le
de	ADP	de
à	ADP	à
,	PUNCT	,
dire	VERB	dire
par	ADP	par
deux	NUM	deux
parole	NOUN	parole
au	ADP	au
se	PRON	se
pour	ADP	pour
livrèrent	VERB	livrer
Nicolas	PROPN	Nicolas
orangeade	NOUN	orangeade
versé	VERB	verser
femmes	NOUN	femme
fidèle	ADV	fidèle
été	AUX	être
scotch	NOUN	scotch
mise	VERB	mettre
.	PUNCT	.
Bravement	NOUN	bravement
trouver	VERB	trouver
César	PROPN	César
stratégiques	ADJ	stratégique
homme	NOUN	homme
courant	NOUN	courant
Joséphin	PROPN	Joséphin
,	PUNCT	,
le	DET	le
en	ADP	en
et	CCONJ	et
pouvait	VERB	pouvoir
se	PRON	se
pour	ADP	pour
les	DET	le
une	DET	un
se	PRON	se
faire	AUX	faire
pour	ADP	pour
eut	AUX	avoir
série	NOUN	série
la	DET	le
à	ADP	à
secours	NOUN	secours
,	PUNCT	,
et	CCONJ	et
d'	ADP	de
s'	PRON	se
et	CCONJ	et
donnée	VERB	donner
heure	NOUN	heure
front	VERB	front
il	PRON	il
il	PRON	il
commençait	VERB	commencer
.	PUNCT	.
,	PUNCT	,
Ciel	NOUN	ciel
,	PUNCT	,
dire	VERB	dire
après	ADP	après
vola	ADJ	vola
ailleurs	ADV	ailleurs
rien	PRON	rien
Comme	SCONJ	comme
le	DET	le
attesta	PROPN	attester
pouvait	VERB	pouvoir
le	DET	le
à	ADP	à
son	DET	son
César	PROPN	César
ne	ADV	ne
au	ADP	au
,	PUNCT	,
qu'	SCONJ	que
à	ADP	à
savait	VERB	savoir
ne	ADV	ne
et	CCONJ	et
que	SCONJ	que
empêtrer	VERB	empêtrer
,	PUNCT	,
troisième	ADJ	troisième
rien	PRON	rien
quart	NOUN	quart
scotch	NOUN	scotch
,	PUNCT	,
il	PRON	il
Joséphin	PROPN	Joséphin
d'	ADP	de
haut	ADJ	haut
un	DET	un
qu'	SCONJ	que
qu'	PRON	qu'
lui	PRON	lui
aéroport	NOUN	aéroport
Pour	ADP	pour
à	ADP	à
affirma	NOUN	affirma
sans	ADP	sans
un	DET	un
sa	DET	son
comptait	VERB	compter
prendre	VERB	prendre
,	PUNCT	,
remords	VERB	remordre
,	PUNCT	,
beauté	NOUN	beauté
Nicolas	PROPN	Nicolas
Nicolas	PROPN	Nicolas
il	PRON	il
de	ADP	de
conduit	VERB	conduire
là	ADV	là
maintenant	ADV	maintenant
avait	VERB	avoir
,	PUNCT	,
lui-même	PRON	lui-même
ajouta	VERB	ajouter
même	ADV	même
,	PUNCT	,
Charles-de-Gaulle	PROPN	Charles-de-Gaulle
dire	VERB	dire
éprouvait	VERB	éprouver
en	ADP	en
.	PUNCT	.
et	CCONJ	et
personne	NOUN	personne
il	PRON	il
l'	DET	le
la	DET	le
,	PUNCT	,
quel	DET	quel
que	SCONJ	que
avait	AUX	avoir
avion	NOUN	avion
il	PRON	il
Roissy	NOUN	roissy
il	PRON	il
quitté	VERB	quitter
vif	NOUN	vif
l'	PRON	l'
,	PUNCT	,
n'	ADV	n'
la	DET	le
n'	ADV	n'
bien	ADV	bien
,	PUNCT	,
de	ADP	de
déviait	VERB	dévier
de	ADP	de
des	ADP	de
des	ADP	de
deux	NUM	deux
mais	CCONJ	mais
profession	NOUN	profession
le	DET	le
avoir	VERB	avoir
avisée	VERB	aviser
que	SCONJ	que
moment	NOUN	moment
en	ADP	en
Fille	NOUN	fille
se	PRON	se
informa	VERB	informer
pas	ADV	pas
.	PUNCT	.
consulté	VERB	consulter
de	ADP	de
distraction	NOUN	distraction
un	DET	un
pas	ADV	pas
conversation	NOUN	conversation
s'	PRON	se
tableau	NOUN	tableau
finirait	VERB	finir
un	DET	un
départs	NOUN	départ
elle	PRON	lui
Sibylle	PRON	sibylle
par	ADP	par
disant	VERB	dire
,	PUNCT	,
mot	NOUN	mot
si	SCONJ	si
l'	DET	le
un	PRON	un
crut	NOUN	crut
avoir	VERB	avoir
elle	PRON	lui
leur	DET	leur
,	PUNCT	,
Sibylle	PROPN	Sibylle
,	PUNCT	,
gros	ADJ	gros
parler	VERB	parler
Voyons	NOUN	voyon
Enchanté	NOUN	enchanté
et	CCONJ	et
un	DET	un
d'	ADP	de
,	PUNCT	,
gros	ADJ	gros
souci	NOUN	souci
confia	ADJ	confia
sollicitude	NOUN	sollicitude
plus	ADV	plus
racontez	VERB	raconter
.	PUNCT	.
avait	AUX	avoir
ça	PRON	cela
d'	ADP	de
vie	NOUN	vie
qu'	SCONJ	que
apparence	NOUN	apparence
une	DET	un
leur	DET	leur
manière	NOUN	manière
,	PUNCT	,
dit	VERB	dire
-nous	PROPN	-nous
chose	NOUN	chose
souci	NOUN	souci
l'	DET	le
générale	ADJ	général
!	PUNCT	!
,	PUNCT	,
de	ADP	de
avec	ADP	avec
de	ADP	de
,	PUNCT	,
il	PRON	il
.	PUNCT	.
Joséphin	PROPN	Joséphin
le	DET	le
—	PUNCT	—
Un	DET	un
autre	ADJ	autre
d'	ADP	de
moment	NOUN	moment
une	DET	un
pour	ADP	pour
lui	PRON	lui
elle	PRON	lui
à	ADP	à
,	PUNCT	,
,	PUNCT	,
en	PRON	en
dont	PRON	dont
,	PUNCT	,
confusion	NOUN	confusion
remous	NOUN	remous
César	PROPN	César
.	PUNCT	.
bien	ADV	bien
être	AUX	être
le	DET	le
levant	NOUN	levant
l'	PRON	l'
.	PUNCT	.
deux	NUM	deux
je	PRON	je
On	PRON	on
,	PUNCT	,
sa	DET	son
éprouvait	VERB	éprouver
(	PUNCT	(
pas	ADV	pas
mains	NOUN	main
devant	ADP	devant
ses	DET	son
.	PUNCT	.
Joséphin	PROPN	Joséphin
manifesta	ADV	manifesta
premier	ADJ	premier
Qui	PRON	qui
)	PUNCT	)
.	PUNCT	.
,	PUNCT	,
excusera	VERB	excuser
en	ADP	en
voici	VERB	voici
,	PUNCT	,
Eh	INTJ	Eh
gros	ADJ	gros
c'	PRON	ce
était	AUX	être
pense	VERB	pense
n'	ADV	n'
souci	NOUN	souci
d'	ADP	de
Son	DET	son
il	PRON	il
cause	NOUN	cause
passer	VERB	passer
y	PRON	y
quatre	NUM	quatre
,	PUNCT	,
la	DET	le
à	ADP	à
pas	ADV	pas
être	AUX	être
dormoir	NOUN	dormoir
,	PUNCT	,
au	ADP	au
s'	PRON	se
.	PUNCT	.
une	DET	un
clandestinement	VERB	clandestinemer
après	ADP	après
si	SCONJ	si
avoir	AUX	avoir
France	PROPN	France
noir	NOUN	noir
agissait	VERB	agir
ce	DET	ce
en	ADP	en
dérangement	NOUN	dérangement
exiguë	ADJ	exigu
qu'	SCONJ	que
chambre	NOUN	chambre
de	DET	de
ses	DET	son
s'	PRON	se
Après	ADP	après
à	ADP	à
petits	ADJ	petit
entré	VERB	entrer
ne	ADV	ne
après	ADP	après
dans	ADP	dans
,	PUNCT	,
nuits	NOUN	nuit
boulots	NOUN	boulot
été	AUX	être
dans	ADP	dans
un	DET	un
vécu	VERB	vivre
de	ADP	de
réduit	ADJ	réduit
de	ADP	de
avoir	AUX	avoir
chez	ADP	chez
laisser	VERB	laisser
en	ADP	en
,	PUNCT	,
était	AUX	être
au	ADP	au
y	PRON	y
maintenant	ADV	maintenant
donc	ADV	donc
hardie	NOUN	hardie
de	ADP	de
séjour	SCONJ	séjour
craché	VERB	cracher
mesure	NOUN	mesure
(	PUNCT	(
titulaire	NOUN	titulaire
apprécia	ADJ	apprécia
)	PUNCT	)
un	DET	un
c'	PRON	ce
duchesse	NOUN	duchesse
,	PUNCT	,
était	AUX	être
les	DET	le
la	DET	le
ongles	NOUN	ongle
emploi	NOUN	emploi
stable	ADJ	stable
d'	ADP	de
du	ADP	de
possession	NOUN	possession
et	CCONJ	et
image	NOUN	image
,	PUNCT	,
Maïté	PROPN	Maïté
que	SCONJ	que
Renault	PROPN	Renault
passage	NOUN	passage
maintenant	ADV	maintenant
ça	PRON	cela
d'	ADP	de
tout	DET	tout
César	PROPN	César
un	DET	un
permis	NOUN	permis
était	AUX	être
pousser	VERB	pousser
était	AUX	être
en	ADP	en
,	PUNCT	,
(	PUNCT	(
se	PRON	se
,	PUNCT	,
,	PUNCT	,
vieux	ADJ	vieux
qu'	SCONJ	que
de	ADP	de
annonce	NOUN	annonce
aussi	ADV	aussi
Or	CCONJ	or
jeune	ADJ	jeune
et	CCONJ	et
chez	ADP	chez
qu'	PRON	qu'
décent	ADJ	décent
fidèle	ADV	fidèle
tard	ADV	tard
qui	PRON	qui
pince	NOUN	pince
s'	PRON	se
plus	ADV	plus
deux	NUM	deux
inouï	ADV	inouï
un	DET	un
pas	ADV	pas
logis	NOUN	logis
-	NOUN	-
nez	NOUN	nez
au	ADP	au
rendus	VERB	rendre
une	DET	un
est	AUX	être
.	PUNCT	.
un	DET	un
ensemble	NOUN	ensemble
,	PUNCT	,
c'	PRON	ce
hier	ADV	hier
monsieur	NOUN	Monsieur
propriétaires	NOUN	propriétaire
dame	NOUN	dame
successivement	ADV	successivement
mis	VERB	mettre
encore	ADV	encore
assez	ADV	assez
étant	AUX	être
louer	VERB	louer
une	DET	un
ce	PRON	ce
avaient	AUX	avoir
,	PUNCT	,
peut	VERB	pouvoir
embrumées	VERB	embrumer
heurtés	VERB	heurter
relents	NOUN	relent
s'	PRON	se
on	PRON	on
considérations	NOUN	considération
?	PUNCT	?
un	DET	un
cru	VERB	croire
déceler	VERB	déceler
un	DET	un
exclamait	VERB	exclamer
extraordinaires	ADJ	extraordinaire
discrimination	NOUN	discrimination
ils	PRON	il
.	PUNCT	.
.	PUNCT	.
dans	ADP	dans
,	PUNCT	,
net	ADJ	net
tolérable	ADJ	tolérable
de	DET	de
)	PUNCT	)
choses	NOUN	chose
—	PUNCT	—
Madame	NOUN	Monsieur
raciale	ADJ	racial
deux	NUM	deux
dans	ADP	dans
-ce	PRON	-ce
dans	ADP	dans
des	DET	un
cas	NOUN	cas
roman	NOUN	roman
est	AUX	être
étaient	AUX	être
de	ADP	de
refus	NOUN	refus
lesquelles	PRON	lequel
à	ADP	à
enrubanné	VERB	enrubanner
Joséphin	PROPN	Joséphin
avait	AUX	avoir
les	DET	le
rencontrer	VERB	rencontrer
de	DET	de
s'	PRON	se
Refus	NOUN	refus
Comme	ADP	comme
en	ADP	en
—	PUNCT	—
y	PRON	y
Etat	NOUN	etat
!	PUNCT	!
-il	PRON	il
:	PUNCT	:
lui	PRON	lui
la	DET	le
le	DET	le
Conseil	NOUN	conseil
Puis	CCONJ	puis
de	ADP	de
directement	ADV	directement
Et	CCONJ	et
République	NOUN	république
visage	NOUN	visage
me	PRON	me
a	VERB	avoir
En	ADP	en
,	PUNCT	,
inspiration	NOUN	inspiration
adressant	VERB	adresser
.	PUNCT	.
plus	ADV	plus
disais	VERB	dire
...	PUNCT	...
je	PRON	je
lois	NOUN	loi
Je	PRON	je
cette	DET	ce
à	ADP	à
d'	ADP	de
pourtant	ADV	pourtant
duchesse	NOUN	duchesse
si	SCONJ	si
Il	PRON	il
.	PUNCT	.
le	DET	le
compte	VERB	compte
.	PUNCT	.
de	ADP	de
en	ADP	en
saisir	VERB	saisir
des	DET	un
s'	PRON	se
résolution	NOUN	résolution
venait	VERB	venir
empreint	VERB	empreindre
pour	ADP	pour
,	PUNCT	,
Des	DET	un
au-dessus	ADV	au-dessus
ce	DET	ce
cordon	NOUN	cordon
là	ADV	là
.	PUNCT	.
Etat	NOUN	etat
regard	ADJ	regard
quelqu'	DET	quelque
un	DET	un
Je	PRON	je
Et	CCONJ	et
un	DET	un
-là	PRON	-là
à	ADP	à
...	PUNCT	...
Je	PRON	je
de	ADP	de
ancêtre	NOUN	ancêtre
me	PRON	me
d'	ADP	de
avait	AUX	avoir
l'	DET	le
eu	VERB	avoir
veux	VERB	vouloir
dire	VERB	dire
.	PUNCT	.
cheminée	NOUN	cheminée
fois	NOUN	fois
Conseil	NOUN	conseil
rapide	NOUN	rapide
dans	ADP	dans
.	PUNCT	.
pour	ADP	pour
le	DET	le
bleu	VERB	bleu
coin	NOUN	coin
disais	VERB	dire
que	SCONJ	que
—	PUNCT	—
vos	DET	votre
vous	PRON	vous
connaîtriez	VERB	connaître
la	DET	le
il	PRON	il
relations	NOUN	relation
...	PUNCT	...
Avec	ADP	avec
son	DET	son
d'	ADP	de
,	PUNCT	,
.	PUNCT	.
l'	DET	le
son	DET	son
,	PUNCT	,
instants	NOUN	instant
.	PUNCT	.
prit	VERB	prendre
la	DET	le
duchesse	NOUN	duchesse
lui	PRON	lui
y	PRON	y
,	PUNCT	,
absente	ADJ	absent
de	ADP	de
Sioux	PROPN	Sioux
Cet	DET	ce
Des	DET	un
témoin	NOUN	témoin
,	PUNCT	,
réveilla	NOUN	réveilla
autre	ADJ	autre
à	ADP	à
regard	NOUN	regard
appel	NOUN	appel
à	ADP	à
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
la	DET	le
il	PRON	il
avait	VERB	avoir
c'	PRON	ce
César	PROPN	César
autorité	NOUN	autorité
astuce	NOUN	astuce
air	NOUN	air
le	DET	le
son	DET	son
était	AUX	être
Depuis	ADP	depuis
fauteuil	NOUN	fauteuil
,	PUNCT	,
deux	PRON	deux
un	DET	un
quelques	DET	quelque
Ou	CCONJ	ou
.	PUNCT	.
,	PUNCT	,
-il	PRON	il
inattendus	VERB	inattendus
,	PUNCT	,
-elle	X	-elle
sait	VERB	savoir
avait	VERB	avoir
bien	ADV	bien
ans	NOUN	an
?	PUNCT	?
ami	ADJ	ami
,	PUNCT	,
,	PUNCT	,
Pour	ADP	pour
du	ADP	de
avec	ADP	avec
on	PRON	on
a	VERB	avoir
Conseil	NOUN	conseil
dans	ADP	dans
,	PUNCT	,
il	PRON	il
cent	NUM	cent
un	DET	un
Balzac	PROPN	Balzac
élan	NOUN	élan
d'	ADP	de
Etat	NOUN	etat
le	DET	le
âme	NOUN	âme
.	PUNCT	.
prendra	NOUN	prendra
cœur	NOUN	cœur
dit	VERB	dire
des	ADP	de
Depuis	ADP	depuis
ça	DET	ça
que	SCONJ	que
,	PUNCT	,
y	PRON	y
—	PUNCT	—
duchesses	NOUN	duchesse
des	DET	un
Mon	DET	mon
pauvre	NOUN	pauvre
l'	DET	le
là	ADV	là
sentiments	NOUN	sentiment
.	PUNCT	.
parfois	ADV	parfois
,	PUNCT	,
instant	NOUN	instant
,	PUNCT	,
du	ADP	de
vous	PRON	vous
l'	DET	le
l'	DET	le
garçon	NOUN	garçon
avec	ADP	avec
-il	PRON	il
le	PRON	le
dire	VERB	dire
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
comme	ADP	comme
avec	ADP	avec
votre	DET	votre
manches	NOUN	manche
maréchal	NOUN	maréchal
-elle	PRON	lui
De	ADP	de
présentant	VERB	présenter
de	ADP	de
poursuivit	NOUN	poursuivit
quoi	PRON	quoi
.	PUNCT	.
Evidemment	ADV	evidemment
des	DET	un
sur	ADP	sur
permettez	VERB	permettre
vous	PRON	vous
agit	VERB	agir
,	PUNCT	,
sa	DET	son
?	PUNCT	?
en	ADP	en
expression	NOUN	expression
procédez	VERB	procéder
loger	VERB	loger
-moi	PRON	moi
statue	NOUN	statue
.	PUNCT	.
de	ADP	de
vous	PRON	vous
Foch	PROPN	Foch
,	PUNCT	,
Mon	DET	mon
lui	PRON	lui
ami	NOUN	ami
un	DET	un
annoncez	VERB	annoncer
offense	NOUN	offense
des	ADP	de
seul	ADJ	seul
geste	NOUN	geste
vous	PRON	vous
d'	DET	d'
de	ADP	de
,	PUNCT	,
vous	PRON	vous
présenter	VERB	présenter
signifia	ADJ	signifia
amis	NOUN	ami
.	PUNCT	.
Vous	PRON	vous
son	DET	son
n'	ADV	n'
que	SCONJ	que
deux	NUM	deux
De	ADP	de
qu'	SCONJ	que
un	PRON	un
la	DET	le
!	PUNCT	!
couleur	NOUN	couleur
vous	PRON	vous
cherchez	PROPN	chercher
direz	VERB	dire
levées	VERB	lever
.	PUNCT	.
pour	ADP	pour
Oh	CCONJ	oh
tout	ADV	tout
,	PUNCT	,
pardon	NOUN	pardon
studio	NOUN	studio
habituel	ADJ	habituel
.	PUNCT	.
il	PRON	il
—	PUNCT	—
César	NOUN	césar
avait	VERB	avoir
Vous	PRON	vous
devez	VERB	devoir
paumes	NOUN	paume
immédiatement	ADV	immédiatement
pas	ADV	pas
vos	DET	votre
y	PRON	y
César	PROPN	César
doit	VERB	devoir
d'	ADP	de
.	PUNCT	.
—	PUNCT	—
détails	ADJ	détail
qui	PRON	qui
mois	NOUN	mois
cette	DET	ce
l'	DET	le
de	ADP	de
quoi	PRON	quoi
Non	ADV	non
qu'	SCONJ	que
jour	NOUN	jour
ai	VERB	avoir
de	DET	de
,	PUNCT	,
quoi	PRON	quoi
Vous	PRON	vous
Pas	ADV	pas
,	PUNCT	,
levant	ADV	levant
d'	ADP	de
.	PUNCT	.
un	DET	un
,	PUNCT	,
dit	VERB	dire
de	ADP	de
des	ADP	de
avance	NOUN	avance
ne	ADV	ne
à	ADP	à
?	PUNCT	?
arrhes	NOUN	arrhes
autre	PRON	autre
en	ADP	en
superflus	ADV	superflus
J'	PROPN	J'
mieux	ADV	mieux
.	PUNCT	.
.	PUNCT	.
payez	VERB	payer
Avez	ADP	avez
-vous	NOUN	-vou
versez	VERB	verser
arriver	VERB	arriver
trois	NUM	trois
fois	NOUN	fois
vous	PRON	vous
Ça	PROPN	Ça
seule	ADJ	seul
Mais	CCONJ	mais
,	PUNCT	,
le	PRON	le
Après	ADP	après
une	DET	un
—	PUNCT	—
duchesse	NOUN	duchesse
faites	VERB	faire
mois	NOUN	mois
,	PUNCT	,
la	DET	le
décision	NOUN	décision
Vous	PRON	vous
à	ADP	à
.	PUNCT	.
pourra	VERB	pouvoir
porte	NOUN	porte
quand	SCONJ	quand
reçu	NOUN	reçu
propriétaire	NOUN	propriétaire
la	DET	le
.	PUNCT	.
un	DET	un
—	PUNCT	—
.	PUNCT	.
—	PUNCT	—
la	DET	le
ami	NOUN	ami
au	ADP	au
dit	VERB	dire
vous	PRON	vous
elle	PRON	lui
arrivera	VERB	arriver
donner	VERB	donner
,	PUNCT	,
ça	PRON	cela
foutra	NOUN	foutra
ne	ADV	ne
bout	NOUN	bout
,	PUNCT	,
dire	VERB	dire
des	ADP	de
trois	NUM	trois
votre	DET	votre
paume	NOUN	paume
.	PUNCT	.
avec	ADP	avec
rien	PRON	rien
comme	ADP	comme
un	DET	un
ne	ADV	ne
faire	AUX	faire
y	PRON	y
à	ADP	à
,	PUNCT	,
il	PRON	il
La	DET	le
mois	NOUN	mois
qu'	PRON	qu'
on	PRON	on
surtout	ADV	surtout
avait	AUX	avoir
en	ADP	en
.	PUNCT	.
pas	ADV	pas
est	AUX	être
verdict	NOUN	verdict
adorer	VERB	adorer
réussit	VERB	réussir
si	SCONJ	si
.	PUNCT	.
qui	PRON	qui
ne	ADV	ne
,	PUNCT	,
était	AUX	être
tombé	VERB	tomber
Ce	DET	ce
son	DET	son
vaut	VERB	valoir
couperet	NOUN	couperet
trois	NUM	trois
s'	PRON	se
propriétaire	NOUN	propriétaire
,	PUNCT	,
un	DET	un
se	PRON	se
intéresse	VERB	intéresse
c'	PRON	ce
pas	ADV	pas
,	PUNCT	,
femme	NOUN	femme
la	DET	le
peine	NOUN	peine
par	ADP	par
garçon	NOUN	garçon
,	PUNCT	,
duchesse	NOUN	duchesse
une	DET	un
inspire	VERB	inspire
des	DET	un
voyait	VERB	voir
.	PUNCT	.
—	PUNCT	—
leurs	DET	leur
eu	VERB	avoir
il	PRON	il
.	PUNCT	.
,	PUNCT	,
quelques	DET	quelque
difficultés	NOUN	difficulté
accord	NOUN	accord
-ce	PRON	-ce
Un	DET	un
faudrait	VERB	falloir
passer	VERB	passer
Joséphin	PROPN	Joséphin
ça	PRON	cela
—	PUNCT	—
voir	VERB	voir
,	PUNCT	,
confiance	NOUN	confiance
guillotinés	ADJ	guillotiné
crut	VERB	croire
.	PUNCT	.
que	PRON	que
j'	PRON	je
pour	ADP	pour
accord	NOUN	accord
encore	ADV	encore
de	ADP	de
moment	NOUN	moment
.	PUNCT	.
,	PUNCT	,
on	PRON	on
beaucoup	ADV	beaucoup
fantômes	NOUN	fantôme
Il	PRON	il
dit	VERB	dire
dans	ADP	dans
d'	ADP	de
Mais	CCONJ	mais
cette	DET	ce
entreprise	NOUN	entreprise
D'	ADP	de
ancêtres	NOUN	ancêtre
visiblement	ADV	visiblement
Est	VERB	être
.	PUNCT	.
tenue	NOUN	tenue
je	PRON	je
la	DET	le
ces	DET	ce
avec	ADP	avec
Joséphin	PROPN	Joséphin
que	SCONJ	que
,	PUNCT	,
pas	ADV	pas
aura	VERB	avoir
En	ADP	en
effet	NOUN	effet
timidité	NOUN	timidité
soucieux	ADJ	soucieux
?	PUNCT	?
visage	NOUN	visage
chez	ADP	chez
un	DET	un
,	PUNCT	,
alternances	NOUN	alternance
,	PUNCT	,
.	PUNCT	.
même	ADV	même
inspirer	VERB	inspirer
remarqué	VERB	remarquer
confiance	NOUN	confiance
avec	ADP	avec
sa	DET	son
tourmenté	VERB	tourmenter
insolence	NOUN	insolence
duchesse	NOUN	duchesse
mécanicien	NOUN	mécanicien
On	PRON	on
,	PUNCT	,
et	CCONJ	et
déjà	ADV	déjà
de	ADP	de
,	PUNCT	,
son	DET	son
D'	ADP	de
l'	DET	le
de	ADP	de
d'	ADP	de
encadra	NOUN	encadra
.	PUNCT	.
d'	ADP	de
peux	VERB	pouvoir
expert	NOUN	expert
très	ADV	très
regard	NOUN	regard
!	PUNCT	!
son	DET	son
posait	VERB	poser
comme	ADP	comme
J'	PRON	je
Madame	NOUN	Monsieur
de	ADP	de
se	PRON	se
.	PUNCT	.
d'	ADP	de
dit	VERB	dire
-elle	PRON	lui
un	DET	un
Madame	NOUN	Monsieur
sa	DET	son
,	PUNCT	,
,	PUNCT	,
up	NOUN	up
.	PUNCT	.
s'	SCONJ	s'
Bonjour	PROPN	Bonjour
hold	NOUN	hold
Sibylle	PROPN	Sibylle
,	PUNCT	,
«	NOUN	«
avec	ADP	avec
—	PUNCT	—
Mère	PROPN	Mère
moi	PRON	moi
s'	PRON	se
.	PUNCT	.
exclama	NOUN	exclama
façon	NOUN	façon
.	PUNCT	.
agissait	VERB	agir
articuler	VERB	articuler
s'	PRON	se
»	PROPN	»
irai	VERB	aller
-	PUNCT	-
—	PUNCT	—
d'	ADP	de
la	DET	le
Bon	PROPN	Bon
!	PUNCT	!
il	PRON	il
apparence	NOUN	apparence
question	NOUN	question
—	PUNCT	—
,	PUNCT	,
taille	NOUN	taille
dit	VERB	dire
souple	NOUN	souple
tableau	NOUN	tableau
ancêtres	NOUN	ancêtre
par	ADP	par
!	PUNCT	!
grâce	NOUN	grâce
et	CCONJ	et
,	PUNCT	,
directe	ADJ	direct
de	ADP	de
il	PRON	il
baisa	NOUN	baisa
à	ADP	à
,	PUNCT	,
inspiré	VERB	inspirer
et	CCONJ	et
inclina	VERB	incliner
au-dessus	ADV	au-dessus
aussi	ADV	aussi
se	PRON	se
duchesse	NOUN	duchesse
.	PUNCT	.
lui	PRON	lui
Quant	ADV	quant
sa	DET	son
haute	NOUN	haute
il	PRON	il
la	DET	le
probablement	ADV	probablement
la	DET	le
César	PROPN	César
ses	DET	son
cheminée	NOUN	cheminée
peut-être	ADV	peut-être
devant	ADP	devant
le	DET	le
