Quelle	ADJ	quell
le	DET	le
salaud	NOUN	salaud
me	PRON	me
bondis	NOUN	bondi
armoire	NOUN	armoire
du	ADP	de
dans	ADP	dans
l'	DET	le
-	PUNCT	-
le	DET	le
battant	NOUN	battant
Je	PRON	je
hors	ADP	hors
Je	PRON	je
marches	NOUN	marche
repousse	NOUN	repousse
en	PRON	en
-	PUNCT	-
,	PUNCT	,
les	DET	le
le	DET	le
,	PUNCT	,
squelettes	NOUN	squelette
en	ADP	en
protestant	NOUN	protestant
.	PUNCT	.
il	PRON	il
,	PUNCT	,
je	PRON	je
Soudain	ADV	soudain
m'	PRON	me
votre	DET	votre
vois	VERB	voir
.	PUNCT	.
Il	PRON	il
retenir	VERB	retenir
à	ADP	à
trousses	NOUN	trousse
quatre	NUM	quatre
ophtal	ADJ	ophtal
...	PUNCT	...
suis	AUX	être
un	DET	un
violemment	NOUN	violemment
le	PRON	le
les	DET	le
.	PUNCT	.
devant	ADP	devant
aux	ADP	à
veux	VERB	vouloir
j'	PRON	je
Mais	CCONJ	mais
veut	VERB	vouloir
.	PUNCT	.
moi	PRON	moi
.	PUNCT	.
Il	PRON	il
chancelle	VERB	chanceler
surgir	VERB	surgir
quatre	NUM	quatre
Je	PRON	je
mais	CCONJ	mais
arrêter	VERB	arrêter
Je	PRON	je
en	ADP	en
-	PUNCT	-
.	PUNCT	.
bassin	NOUN	bassin
en	ADP	en
bascule	VERB	bascule
plus	ADV	plus
le	DET	le
renverse	NOUN	renverse
difficile	ADJ	difficile
avec	ADP	avec
étage	NOUN	étage
homme	NOUN	homme
à	ADP	à
et	CCONJ	et
marche	NOUN	marche
,	PUNCT	,
crâne	NOUN	crâne
Quand	SCONJ	quand
de	ADP	de
plus	ADV	plus
tuer	VERB	tuer
,	PUNCT	,
rebondissant	NOUN	rebondissant
tombe	NOUN	tombe
fendu	VERB	fendre
:	PUNCT	:
un	DET	un
le	DET	le
ce	PRON	ce
de	ADP	de
la	DET	le
un	DET	un
rejoins	NOUN	rejoin
,	PUNCT	,
viens	VERB	venir
marche	NOUN	marche
fracturé	VERB	fracturer
bas	ADJ	bas
qui	PRON	qui
un	DET	un
ne	ADV	ne
lui	PRON	lui
serait	AUX	être
je	PRON	je
arrière	NOUN	arrière
bouge	VERB	bouger
seul	ADJ	seul
il	PRON	il
assassin	NOUN	assassin
de	ADP	de
cet	DET	ce
Il	PRON	il
tueur	NOUN	tueur
:	PUNCT	:
capable	ADJ	capable
,	PUNCT	,
serrent	ADV	serrent
qui	PRON	qui
mort	VERB	mourir
,	PUNCT	,
!	PUNCT	!
près	ADV	près
mes	DET	mon
-	PUNCT	-
belle	ADJ	bel
c'	PRON	ce
mort	NOUN	mort
en	PRON	en
plus	ADV	plus
-	PUNCT	-
me	PRON	me
sauver	VERB	sauver
de	ADP	de
de	ADP	de
,	PUNCT	,
l'	DET	le
A	NOUN	a
eu	VERB	avoir
assassin	NOUN	assassin
Ils	PRON	il
poursuivants	NOUN	poursuivant
le	DET	le
un	DET	un
hurlent	VERB	hurler
!	PUNCT	!
-	PUNCT	-
!	PUNCT	!
Mais	CCONJ	mais
!	PUNCT	!
autre	NOUN	autre
un	DET	un
-	PUNCT	-
A	NOUN	a
a	AUX	avoir
me	PRON	me
tueur	NOUN	tueur
de	ADP	de
est	AUX	être
la	DET	le
Je	PRON	je
squelette	NOUN	squelette
de	ADP	de
enjoliveur	NOUN	enjoliveur
la	DET	le
.	PUNCT	.
un	DET	un
relie	NOUN	relie
marches	PROPN	marches
patte	NOUN	patte
contre	ADP	contre
dans	ADP	dans
un	DET	un
volée	NOUN	volée
mais	CCONJ	mais
trombe	VERB	trombe
,	PUNCT	,
peux	VERB	pouvoir
l'	DET	le
en	ADP	en
la	DET	le
le	DET	le
une	DET	un
franchis	NOUN	franchi
dernière	ADJ	dernier
pas	ADV	pas
voir	VERB	voir
ne	ADV	ne
,	PUNCT	,
-	NOUN	-
qui	PRON	qui
de	ADP	de
un	DET	un
me	PRON	me
,	PUNCT	,
aisse	NOUN	aisse
porte	NOUN	porte
,	PUNCT	,
rue	NOUN	rue
basset	NOUN	basset
retrouve	VERB	retrouve
de	ADP	de
levant	VERB	lever
la	DET	le
immeuble	NOUN	immeuble
saute	VERB	saute
justesse	NOUN	justesse
à	ADP	à
évite	ADV	évite
et	CCONJ	et
-	ADJ	-
freins	NOUN	frein
.	PUNCT	.
voir	VERB	voir
la	DET	le
squelette	NOUN	squelette
de	ADP	de
sous	ADP	sous
pieds	NOUN	pied
le	DET	le
temps	NOUN	temps
effroyable	ADJ	effroyable
roues	NOUN	roue
prends	NOUN	prend
calandre	NOUN	calandre
sur	ADP	sur
pneus	VERB	pneus
ma	DET	mon
Affreux	ADJ	affreux
culbute	ADV	culbute
grincement	NOUN	grincement
tombant	VERB	tomber
,	PUNCT	,
et	CCONJ	et
me	PRON	me
cage	NOUN	cage
thoracique	ADJ	thoracique
broyer	VERB	broyer
de	ADP	de
.	PUNCT	.
en	ADP	en
es	DET	es
de	ADP	de
phares	NOUN	phare
dedans	VERB	dedans
,	PUNCT	,
chaussée	NOUN	chaussée
la	DET	le
de	ADP	de
J'	PRON	je
,	PUNCT	,
terrifiant	VERB	terrifier
ai	AUX	avoir
encore	ADV	encore
éblouissement	VERB	éblouissemer
mémère	NOUN	mémère
crissement	ADV	crissement
les	DET	le
,	PUNCT	,
promptement	ADV	promptement
de	ADP	de
famille	NOUN	famille
passer	VERB	passer
,	PUNCT	,
vais	VERB	aller
,	PUNCT	,
sans	ADP	sans
de-là	NOUN	de-là
souffrance	NOUN	souffrance
d'	ADP	de
instructions	NOUN	instruction
y	PRON	y
C'	PRON	ce
éclair	NOUN	éclair
rares	ADJ	rare
je	PRON	je
Ce	DET	ce
restés	VERB	rester
!	PUNCT	!
Mais	CCONJ	mais
passe	VERB	passer
,	PUNCT	,
dans	ADP	dans
«	NOUN	«
un	DET	un
intacts	ADJ	intact
furent	AUX	être
organes	NOUN	organe
...	PUNCT	...
n'	ADV	n'
de-ci	NOUN	de-ci
de	ADP	de
contraires	ADJ	contraire
Et	CCONJ	et
:	PUNCT	:
distribués	VERB	distribuer
y	PRON	y
ses	DET	son
.	PUNCT	.
ayant	AUX	avoir
j'	PRON	je
obscur	NOUN	obscur
pas	ADV	pas
laissé	VERB	laisser
»	PUNCT	»
penser	VERB	penser
et	CCONJ	et
.	PUNCT	.
peintre	NOUN	peintre
de	ADP	de
ainsi	ADV	ainsi
-	PUNCT	-
,	PUNCT	,
parfaitement	ADV	parfaitement
à	ADP	à
est	AUX	être
:	PUNCT	:
vous	PRON	vous
sur	ADP	sur
l'	DET	le
opération	NOUN	opération
pansements	NOUN	pansement
!	PUNCT	!
ses	DET	son
!	PUNCT	!
naissance	NOUN	naissance
chirurgien	NOUN	chirurgien
la	DET	le
au	ADP	au
de	ADP	de
,	PUNCT	,
,	PUNCT	,
on	PRON	on
aveugle	NOUN	aveugle
greffa	VERB	greffer
première	ADJ	premier
fois	NOUN	fois
Pour	ADP	pour
de	ADP	de
Mon	DET	mon
vie	NOUN	vie
yeux	NOUN	oeil
a	AUX	avoir
retirer	VERB	retirer
un	DET	un
votre	DET	votre
qui	PRON	qui
réussi	ADV	réussi
le	DET	le
cher	ADJ	cher
ses	DET	son
avec	ADP	avec
monsieur	NOUN	Monsieur
,	PUNCT	,
moment	NOUN	moment
qu'	SCONJ	que
émotion	NOUN	émotion
allezvoir	VERB	allezvoir
déclara	ADJ	déclara
eût	PRON	eût
vous	PRON	vous
on	PRON	on
VOIR	VERB	voir
profiter	VERB	profiter
,	PUNCT	,
Et	CCONJ	et
quand	SCONJ	quand
Ils	PRON	il
est	AUX	être
ne	ADV	ne
pas	ADV	pas
dans	ADP	dans
profitèrent	VERB	profiter
le	DET	le
un	DET	un
FOIS	NOUN	fois
,	PUNCT	,
pareil	ADJ	pareil
...	PUNCT	...
UNE	DET	un
le	DET	le
.	PUNCT	.
voir	VERB	voir
!	PUNCT	!
comme	ADP	comme
,	PUNCT	,
c'	PRON	ce
temps	NOUN	temps
voulut	VERB	vouloir
a	VERB	avoir
con	VERB	con
monde	NOUN	monde
en	PRON	en
évidemment	ADV	évidemment
beau	ADJ	beau
été	AUX	être
POUR	ADP	pour
par	ADP	par
jardin	VERB	jardin
un	DET	un
déjeuner	VERB	déjeuner
que	SCONJ	que
jardin	NOUN	jardin
,	PUNCT	,
Il	PRON	il
allez	VERB	aller
,	PUNCT	,
en	PRON	en
parce	SCONJ	parce
du	ADP	de
en	ADP	en
rabougrie	NOUN	rabougrie
dans	ADP	dans
mort	NOUN	mort
que	SCONJ	que
donc	ADV	donc
,	PUNCT	,
comme	ADP	comme
à	ADP	à
chauve	ADJ	chauve
à	ADP	à
y	PRON	y
brute	NOUN	brute
30	NUM	30
et	CCONJ	et
alors	ADV	alors
toute	DET	tout
pour	ADP	pour
ce	DET	ce
,	PUNCT	,
avait	VERB	avoir
cognait	VERB	cogner
déjeunant	VERB	déjeuner
ombre	NOUN	ombre
par	ADP	par
vous	PRON	vous
protéger	VERB	protéger
rien	PRON	rien
,	PUNCT	,
,	PUNCT	,
qui	PRON	qui
°	NOUN	degré
moitié	ADJ	moitié
il	PRON	il
l'	DET	le
soleil	NOUN	soleil
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
d'	ADP	de
n'	ADV	n'
que	SCONJ	que
un	DET	un
poirier	NOUN	poirier
jardin	NOUN	jardin
y	PRON	y
celle	PRON	celui
une	DET	un
ombre	NOUN	ombre
son	DET	son
des	DET	un
frôlant	VERB	frôler
suçaient	VERB	sucer
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
vous	PRON	vous
lui	PRON	lui
les	DET	le
début	NOUN	début
du	ADP	de
qui	PRON	qui
le	DET	le
couraient	VERB	courir
posa	VERB	poser
mouches	NOUN	mouche
ras	NOUN	ras
bien	ADV	bien
la	DET	le
des	DET	un
bourdonnaient	VERB	bourdonner
de	ADP	de
qui	PRON	qui
,	PUNCT	,
vous	PRON	vous
sûr	ADJ	sûr
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
les	DET	le
près	ADV	près
sur	ADP	sur
déjeuner	NOUN	déjeuner
des	DET	un
jambes	NOUN	jambe
transistor	NOUN	transistor
vous	PRON	vous
il	PRON	il
au	ADP	au
mains	NOUN	main
guêpes	NOUN	guêpe
assiettes	NOUN	assiette
.	PUNCT	.
Au	ADP	au
sueur	NOUN	sueur
fourmis	NOUN	fourmi
en	ADP	en
,	PUNCT	,
des	ADP	de
table	NOUN	table
poussé	NOUN	poussé
n'	ADV	n'
de	ADP	de
quelques	DET	quelque
le	DET	le
son	DET	son
Il	PRON	il
commentateur	NOUN	commentateur
les	DET	le
habitude	NOUN	habitude
,	PUNCT	,
du	ADP	de
on	PRON	on
pour	ADP	pour
avant	ADP	avant
concernant	VERB	concerner
Moscou	PROPN	Moscou
taper	VERB	taper
l'	DET	le
pronostics	ADJ	pronostic
Spartak	PROPN	Spartak
au	ADP	au
fond	NOUN	fond
et	CCONJ	et
,	PUNCT	,
sur	ADP	sur
la	DET	le
de	ADP	de
et	CCONJ	et
écouta	VERB	écouter
criant	VERB	crier
écouter	VERB	écouter
que	SCONJ	que
les	DET	le
commentaires	NOUN	commentaire
en	ADP	en
match	NOUN	match
minutes	NOUN	minute
de	ADP	de
,	PUNCT	,
chances	NOUN	chance
Sofia	PROPN	Sofia
comme	ADP	comme
d'	ADP	de
après-midi	NOUN	après-midi
à	ADP	à
.	PUNCT	.
qu'	PRON	qu'
contre	ADP	contre
des	ADP	de
avait	VERB	avoir
mal	ADV	mal
avait	AUX	avoir
copains	NOUN	copain
un	PRON	un
n'	ADV	n'
trop	ADV	trop
des	ADP	de
des	DET	un
en	PRON	en
souvenir	VERB	souvenir
amateur	NOUN	amateur
,	PUNCT	,
de	ADP	de
l'	DET	le
quelqu'	DET	quelque
années	NOUN	année
.	PUNCT	.
dirigé	VERB	diriger
devant	ADP	devant
pendant	ADP	pendant
devenus	NOUN	devenu
le	DET	le
pareilles	ADJ	pareil
droit	NOUN	droit
La	DET	le
plupart	NOUN	plupart
époque	NOUN	époque
équipe	NOUN	équipe
,	PUNCT	,
étant	AUX	être
débiter	VERB	débiter
les	DET	le
de	ADP	de
conneries	NOUN	connerie
copains	NOUN	copain
qui	PRON	qui
de	ADP	de
des	DET	un
comme	SCONJ	comme
foot	NOUN	foot
et	CCONJ	et
devaient	VERB	devoir
s'	PRON	se
une	DET	un
pas	ADV	pas
pas	ADV	pas
confrères	NOUN	confrère
-	PROPN	-
s'	PRON	se
se	PRON	se
malades	NOUN	malade
sur	ADP	sur
hôpitaux	ADJ	hôpital
de	ADP	de
il	PRON	il
des	ADP	de
malins	NOUN	malin
à	ADP	à
leurs	DET	leur
dispensaires	NOUN	dispensaire
ils	PRON	il
se	PRON	se
de	ADP	de
la	DET	le
rotant	NOUN	rotant
soigner	VERB	soigner
,	PUNCT	,
la	DET	le
en	ADP	en
menaient	VERB	mener
assez	ADV	assez
une	DET	un
apitoyer	VERB	apitoyer
fois	NOUN	fois
faute	NOUN	faute
de	ADP	de
capitale	NOUN	capitale
de	ADP	de
à	ADP	à
montrés	VERB	montrer
plus	ADV	plus
et	CCONJ	et
fous	NOUN	fou
s'	PRON	se
être	AUX	être
mépris	NOUN	mépris
de	ADP	de
à	ADP	à
la	DET	le
qu'	PRON	qu'
la	DET	le
con	NOUN	con
dans	ADP	dans
vie	NOUN	vie
mit	VERB	mettre
chaîne	NOUN	chaîne
pour	ADP	pour
à	ADP	à
premier	ADJ	premier
envoyer	VERB	envoyer
exercer	VERB	exercer
sur	ADP	sur
,	PUNCT	,
enchaîna	VERB	enchaîner
faire	AUX	faire
d'	ADP	de
fini	VERB	finir
la	DET	le
accumulant	VERB	accumuler
,	PUNCT	,
il	PRON	il
découvrir	VERB	découvrir
,	PUNCT	,
petites	ADJ	petit
il	PRON	il
fait	AUX	faire
frauduleuses	ADJ	frauduleux
l'	DET	le
Et	CCONJ	et
s'	PRON	se
avait	AUX	avoir
comme	ADP	comme
.	PUNCT	.
lui	PRON	lui
que	SCONJ	que
le	DET	le
conneries	NOUN	connerie
astuce	NOUN	astuce
en	ADP	en
venu	VERB	venir
à	ADP	à
exprès	VERB	exprès
avec	ADP	avec
campagne	NOUN	campagne
con	NOUN	con
inévitablement	ADV	inévitablement
de	DET	de
était	AUX	être
ville	NOUN	ville
laquelle	PRON	lequel
une	DET	un
:	PUNCT	:
en	ADP	en
admirable	NOUN	admirable
,	PUNCT	,
interdiction	NOUN	interdiction
par	ADP	par
flanquer	VERB	flanquer
et	CCONJ	et
et	CCONJ	et
où	PRON	où
de	ADP	de
en	ADP	en
leur	DET	leur
,	PUNCT	,
,	PUNCT	,
pouvait	VERB	pouvoir
,	PUNCT	,
aussi	ADV	aussi
cons	NOUN	con
,	PUNCT	,
dorer	VERB	dorer
,	PUNCT	,
mais	CCONJ	mais
devant	ADP	devant
retrouvait	VERB	retrouver
moins	ADV	moins
commission	NOUN	commission
soûl	ADJ	saoûl
il	PRON	il
on	PRON	on
se	PRON	se
moitié	NOUN	moitié
présentant	VERB	présenter
nombreux	ADJ	nombreux
,	PUNCT	,
beaucoup	ADV	beaucoup
discipline	NOUN	discipline
les	DET	le
l'	DET	le
exprès	NOUN	exprès
qu'	SCONJ	que
.	PUNCT	.
à	ADP	à
où	PRON	où
connerie	NOUN	connerie
ville	NOUN	ville
se	PRON	se
malades	NOUN	malade
Résultat	NOUN	résultat
pleine	NOUN	pleine
étaient	AUX	être
tout	ADV	tout
de	ADP	de
en	PRON	en
nature	ADJ	nature
se	PRON	se
en	ADP	en
qui	PRON	qui
soleil	NOUN	soleil
se	PRON	se
des	DET	un
.	PUNCT	.
pain	NOUN	pain
au	ADP	au
il	PRON	il
lui	PRON	lui
louée	VERB	louer
comme	ADP	comme
King	PROPN	King
il	PRON	il
ces	DET	ce
avec	ADP	avec
elle	PRON	lui
de	ADP	de
s'	PRON	se
sa	DET	son
cons	NOUN	con
bouchée	NOUN	bouchée
riait	VERB	rire
avec	ADP	avec
une	DET	un
une	DET	un
maison	NOUN	maison
femme	NOUN	femme
,	PUNCT	,
,	PUNCT	,
bouseux	NOUN	bouseux
tapait	VERB	taper
vécu	VERB	vivre
jardin	AUX	jardin
Kong	PROPN	Kong
.	PUNCT	.
pour	ADP	pour
avait	AUX	avoir
à	ADP	à
Devant	ADP	devant
à	ADP	à
sur	ADP	sur
Et	CCONJ	et
,	PUNCT	,
la	DET	le
poitrine	NOUN	poitrine
de	ADP	de
dans	ADP	dans
et	CCONJ	et
toutes	ADJ	tout
étrangler	VERB	étrangler
plus	ADV	plus
et	CCONJ	et
avait	AUX	avoir
où	PRON	où
continua	VERB	continuer
trou	NOUN	trou
humiliations	NOUN	humiliation
y	PRON	y
radio	NOUN	radio
sa	DET	son
.	PUNCT	.
Et	CCONJ	et
ni	CCONJ	ni
cesser	VERB	cesser
entraînée	VERB	entraîner
jusqu'	ADP	jusque
ce	DET	ce
jardins	ADJ	jardin
dessert	NOUN	dessert
personne	PRON	personne
à	ADP	à
maisons	NOUN	maison
la	DET	le
il	PRON	il
jusqu'	ADP	jusque
avait	AUX	avoir
,	PUNCT	,
braillant	VERB	brailler
au	ADP	au
s'	PRON	se
construit	VERB	construire
que	SCONJ	que
dans	ADP	dans
il	PRON	il
arrachait	VERB	arracher
dégringolade	NOUN	dégringolade
fort	ADV	fort
pourri	VERB	pourrir
ainsi	ADV	ainsi
ni	CCONJ	ni
une	DET	un
plus	ADV	plus
qu'	SCONJ	que
centrale	NOUN	centrale
nucléaire	ADJ	nucléaire
ne	ADV	ne
qu'	SCONJ	que
on	PRON	on
sans	ADP	sans
depuis	ADP	depuis
quarts	NOUN	quart
engouffrer	VERB	engouffrer
rouge	VERB	rouge
que	SCONJ	que
sanguinolente	ADJ	sanguinolent
se	PRON	se
d'	ADP	de
vin	NOUN	vin
.	PUNCT	.
poulet	NOUN	poulet
réduction	NOUN	réduction
en	ADP	en
dans	ADP	dans
quoi	PRON	quoi
et	CCONJ	et
dont	PRON	dont
ne	ADV	ne
en	ADP	en
engloutit	VERB	engloutir
pour	ADP	pour
Il	PRON	il
du	ADP	de
cuillerées	NOUN	cuillerée
poivrons	NOUN	poivron
.	PUNCT	.
farcis	ADJ	farci
les	DET	le
trois	NUM	trois
il	PRON	il
minutieusement	ADV	minutieusement
jusqu'	ADP	jusque
deux	NUM	deux
du	ADP	de
bouillie	NOUN	bouillie
ses	DET	son
pané	ADJ	paner
en	ADP	en
tut	ADJ	tut
-	PUNCT	-
sucre	NOUN	sucre
à	ADP	à
fraises	NOUN	fraise
et	CCONJ	et
leur	DET	leur
complète	ADJ	complet
écraser	VERB	écraser
des	DET	un
du	ADP	de
Après	ADP	après
poudre	NOUN	poudre
demanda	ADJ	demanda
il	PRON	il
une	DET	un
:	PUNCT	:
Il	PRON	il
d'	ADP	de
,	PUNCT	,
venir	VERB	venir
ressentait	VERB	ressentir
se	PRON	se
des	ADP	de
foins	NOUN	foin
se	PRON	se
une	DET	un
sombre	NOUN	sombre
à	ADP	à
rites	NOUN	rite
il	PRON	il
coups	NOUN	coup
Il	PRON	il
ses	DET	son
demanda	ADJ	demanda
ne	ADV	ne
un	DET	un
à	ADP	à
air	NOUN	air
et	CCONJ	et
se	PRON	se
petits	ADJ	petit
son	DET	son
crise	NOUN	crise
il	PRON	il
et	CCONJ	et
.	PUNCT	.
assiette	NOUN	assiette
livra	VERB	livrer
s'	SCONJ	s'
après-repas	NOUN	après-repa
respira	VERB	respirer
s'	SCONJ	s'
de	ADP	de
et	CCONJ	et
sentait	VERB	sentir
son	DET	son
asthme	NOUN	asthme
repoussa	VERB	repousser
prit	VERB	prendre
pas	ADV	pas
pas	ADV	pas
ne	ADV	ne
examina	VERB	examiner
de	ADP	de
de	ADP	de
s'	SCONJ	s'
gorge	NOUN	gorge
se	PRON	se
sorte	NOUN	sorte
sorte	NOUN	sorte
.	PUNCT	.
en	ADP	en
se	PRON	se
racla	VERB	racler
à	ADP	à
il	PRON	il
Il	PRON	il
cracha	NOUN	cracha
et	CCONJ	et
du	ADP	de
son	DET	son
il	PRON	il
tête	NOUN	tête
la	DET	le
résultat	NOUN	résultat
sifflante	ADJ	sifflant
la	DET	le
.	PUNCT	.
mouchoir	NOUN	mouchoir
et	CCONJ	et
dans	ADP	dans
entendait	VERB	entendre
râle	NOUN	râle
le	DET	le
toussa	VERB	tousser
la	DET	le
pas	ADV	pas
penchant	VERB	pencher
longuement	VERB	longuemer
demanda	ADJ	demanda
,	PUNCT	,
base	NOUN	base
humide	ADJ	humide
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
n'	ADV	n'
gêne	NOUN	gêne
une	DET	un
Quand	SCONJ	quand
poumon	NOUN	poumon
dehors	ADP	dehors
demanda	ADJ	demanda
rentra	VERB	rentrer
,	PUNCT	,
parut	PRON	parut
trop	ADV	trop
se	PRON	se
et	CCONJ	et
assiettes	ADJ	assiette
d'	ADP	de
La	DET	le
cuisine	NOUN	cuisine
les	DET	le
couverts	ADJ	couvert
était	AUX	être
fraîche	ADJ	frais
peu	ADV	peu
les	DET	le
la	DET	le
elle	PRON	lui
un	DET	un
assiettes	NOUN	assiette
déposa	VERB	déposer
ce	PRON	ce
grisâtre	NOUN	grisâtre
n'	ADV	n'
fournaise	NOUN	fournaise
du	ADP	de
après	ADP	après
leva	VERB	lever
dans	ADP	dans
Elle	PRON	lui
pas	ADV	pas
lui	PRON	lui
,	PUNCT	,
un	DET	un
.	PUNCT	.
mousseux	ADJ	mousseux
presque	ADV	presque
et	CCONJ	et
la	DET	le
ramassa	ADP	ramassa
sales	ADJ	sale
maison	NOUN	maison
.	PUNCT	.
se	PRON	se
si	SCONJ	si
,	PUNCT	,
et	CCONJ	et
couverts	NOUN	couvert
,	PUNCT	,
de	ADP	de
la	DET	le
robinet	NOUN	robinet
la	DET	le
sur	ADP	sur
près	ADV	près
Par	ADP	par
monocorde	NOUN	monocorde
instant	NOUN	instant
jardin	ADJ	jardin
lui	PRON	lui
traînée	NOUN	traînée
de	ADP	de
resta	VERB	rester
du	ADP	de
main	NOUN	main
sur	ADP	sur
qui	PRON	qui
,	PUNCT	,
une	DET	un
de	ADP	de
excitation	NOUN	excitation
évier	NOUN	évier
,	PUNCT	,
et	CCONJ	et
parlait	VERB	parler
toujours	ADV	toujours
commentateur	NOUN	commentateur
autre	PRON	autre
porte-fenêtre	NOUN	porte-fenêtre
une	DET	un
un	DET	un
parvenait	VERB	parvenir
écrasant	VERB	écraser
immobile	ADJ	immobile
avec	ADP	avec
le	DET	le
voix	NOUN	voix
sueur	NOUN	sueur
donnant	VERB	donner
une	DET	un
front	NOUN	front
sur	ADP	sur
le	DET	le
l'	DET	le
l'	DET	le
.	PUNCT	.
,	PUNCT	,
son	DET	son
avait	AUX	avoir
et	CCONJ	et
assiette	NOUN	assiette
lava	NOUN	lava
.	PUNCT	.
robinet	NOUN	robinet
Sofia	PROPN	Sofia
première	ADJ	premier
,	PUNCT	,
Machinalement	ADV	machinalement
chose	NOUN	chose
y	PRON	y
,	PUNCT	,
dans	ADP	dans
tak	NOUN	tak
était	AUX	être
le	DET	le
.	PUNCT	.
assiette	NOUN	assiette
les	DET	le
ouvrit	VERB	ouvrir
les	DET	le
fraises	NOUN	fraise
Spar	PROPN	Spar
elle	PRON	lui
-	NOUN	-
où	PRON	où
il	PRON	il
l'	DET	le
,	PUNCT	,
,	PUNCT	,
ses	DET	son
.	PUNCT	.
bouger	VERB	bouger
les	DET	le
,	PUNCT	,
écrasé	VERB	écraser
,	PUNCT	,
C'	PRON	ce
cuillères	NOUN	cuillère
elle	PRON	lui
fourchettes	NOUN	fourchette
prenant	VERB	prendre
vit	VERB	voir
quelque	DET	quelque
couteaux	NOUN	couteau
du	ADP	de
la	DET	le
et	CCONJ	et
En	ADP	en
de	ADP	de
qui	PRON	qui
tourner	VERB	tourner
se	PRON	se
et	CCONJ	et
collées	VERB	coller
ce	PRON	ce
de	ADP	de
Son	DET	son
une	DET	un
pour	ADP	pour
l'	PRON	l'
obstination	NOUN	obstination
mouvement	NOUN	mouvement
sanguinolente	ADJ	sanguinolent
faire	VERB	faire
ailes	NOUN	aile
Son	DET	son
par	ADP	par
traînait	VERB	traîner
les	DET	le
résignée	VERB	résigner
.	PUNCT	.
de	ADP	de
,	PUNCT	,
bouillie	ADV	bouillie
la	DET	le
bonde	NOUN	bonde
disparaître	NOUN	disparaître
rond	VERB	rond
le	DET	le
évier	NOUN	évier
,	PUNCT	,
ébouillanter	VERB	ébouillanter
avec	ADP	avec
guêpe	NOUN	guêpe
l'	DET	le
,	PUNCT	,
la	PRON	le
.	PUNCT	.
robinet	NOUN	robinet
une	DET	un
mouvement	NOUN	mouvement
à	ADP	à
fond	NOUN	fond
en	ADP	en
restait	VERB	rester
fut	AUX	être
deuxième	ADJ	deuxième
premier	ADJ	premier
et	CCONJ	et
de	ADP	de
,	PUNCT	,
c'	PRON	ce
le	DET	le
genre	NOUN	genre
fut	AUX	être
engluées	VERB	engluer
la	DET	le
après	ADP	après
.	PUNCT	.
Elle	PRON	lui
qui	PRON	qui
quand	SCONJ	quand
là	ADV	là
brûlant	VERB	brûler
son	DET	son
laissé	VERB	laisser
un	DET	un
était	AUX	être
dans	ADP	dans
s'	PRON	se
à	ADP	à
tirer	VERB	tirer
,	PUNCT	,
de	ADP	de
filet	NOUN	filet
tiède	VERB	tiède
en	ADP	en
une	DET	un
il	PRON	il
apprêtait	VERB	apprêter
:	PUNCT	:
réduisit	VERB	réduire
pauvre	NOUN	pauvre
tout	ADV	tout
s'	PRON	se
,	PUNCT	,
jet	NOUN	jet
était	AUX	être
faut	VERB	falloir
idiote	NOUN	idiot
.	PUNCT	.
s'	PRON	se
entraider	VERB	entraider
aussi	ADV	aussi
la	PRON	le
Entre	ADP	entre
désengluer	VERB	désengluer
engluer	VERB	engluer
pourtant	ADV	pourtant
dans	ADP	dans
Elle	PRON	lui
couvrirent	VERB	couvrir
de	ADP	de
gargouillis	NOUN	gargouillis
,	PUNCT	,
.	PUNCT	.
homme	NOUN	homme
,	PUNCT	,
souleva	VERB	soulever
le	DET	le
la	DET	le
Le	DET	le
des	DET	un
porte-fenêtre	NOUN	porte-fenêtre
des	ADP	de
.	PUNCT	.
Des	DET	un
la	DET	le
,	PUNCT	,
firent	NOUN	firent
un	DET	un
jardin	VERB	jardin
couinements	NOUN	couinement
,	PUNCT	,
bruits	NOUN	bruit
inhumains	ADJ	inhumain
.	PUNCT	.
du	ADP	de
reposa	VERB	reposer
par	ADP	par
grognements	NOUN	grognement
rideau	NOUN	rideau
commentateur	NOUN	commentateur
des	DET	un
émis	VERB	émettre
,	PUNCT	,
la	DET	le
sursauter	VERB	sursauter
l'	DET	le
et	CCONJ	et
bruits	NOUN	bruit
assiette	NOUN	assiette
et	CCONJ	et
voix	NOUN	voix
le	DET	le
inhumains	ADJ	inhumain
.	PUNCT	.
Des	DET	un
se	PRON	se
.	PUNCT	.
ouverte	ADJ	ouvert
bouche	NOUN	bouche
pouvait	VERB	pouvoir
,	PUNCT	,
sien	NOUN	sien
bouche	NOUN	bouche
bouche	NOUN	bouche
,	PUNCT	,
engluée	VERB	engluer
.	PUNCT	.
.	PUNCT	.
La	DET	le
endormi	ADP	endormi
aider	VERB	aider
chaise	NOUN	chaise
,	PUNCT	,
elle	PRON	lui
grande	ADJ	grand
sa	DET	son
Elle	PRON	lui
La	DET	le
s'	PRON	se
dans	ADP	dans
était	AUX	être
,	PUNCT	,
à	ADP	à
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
Qui	PRON	qui
