fond	NOUN	fond
nature	NOUN	nature
,	PUNCT	,
,	PUNCT	,
en	ADP	en
pincement	NOUN	pincement
le	DET	le
!	PUNCT	!
de	ADP	de
dépit	NOUN	dépit
écria	VERB	écrier
ornait	VERB	orner
les	DET	le
statue	ADJ	statu
bonnes	ADJ	bon
au	ADP	au
de	ADP	de
ne	ADV	ne
cœur	NOUN	cœur
à	ADP	à
,	PUNCT	,
!	PUNCT	!
put	PRON	put
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
...	PUNCT	...
qu'	SCONJ	que
il	PRON	il
enthousiasma	ADP	enthousiasma
Jimmy	PROPN	Jimmy
est	AUX	être
parie	VERB	parier
appeler	VERB	appeler
vais	VERB	aller
pas	ADV	pas
!	PUNCT	!
le	DET	le
soir	NOUN	soir
Quand	SCONJ	quand
.	PUNCT	.
copain	NOUN	copain
notre	DET	notre
,	PUNCT	,
y	PRON	y
mon	DET	mon
toit	NOUN	toit
l'	PRON	l'
!	PUNCT	!
à	ADP	à
—	PUNCT	—
m'	PRON	me
man	VERB	man
Oh	PRON	oh
une	DET	un
il	PRON	il
peux	VERB	pouvoir
je	PRON	je
s'	PRON	se
vache	NOUN	vache
dire	VERB	dire
je	PRON	je
qu'	SCONJ	que
Scott	PROPN	Scott
de	ADP	de
ne	ADV	ne
sur	ADP	sur
,	PUNCT	,
me	PRON	me
croira	VERB	croire
a	VERB	avoir
surprenante	ADJ	surprenant
je	PRON	je
ce	DET	ce
restaurant	NOUN	restaurant
maison	NOUN	maison
pour	ADP	pour
restaurant	NOUN	restaurant
fixé	VERB	fixer
d'	ADP	de
le	DET	le
,	PUNCT	,
du	ADP	de
.	PUNCT	.
Entendu	PROPN	Entendu
petit	ADJ	petit
déjeuner	VERB	déjeuner
Viens	NOUN	vien
sortit	NOUN	sortit
?	PUNCT	?
chercher	VERB	chercher
,	PUNCT	,
allons	VERB	aller
clés	NOUN	clé
sur	ADP	sur
Hannah	PROPN	Hannah
,	PUNCT	,
Patterson	PROPN	Patterson
lui	PRON	lui
murmura	VERB	murmurer
raconter	VERB	raconter
de	ADP	de
la	DET	le
les	DET	le
horrible	NOUN	horrible
et	CCONJ	et
Mme	NOUN	mme
—	PUNCT	—
avant	ADP	avant
bovidé	ADJ	bovidé
,	PUNCT	,
chez	ADP	chez
regard	NOUN	regard
aller	VERB	aller
nous	PRON	nous
prendre	VERB	prendre
.	PUNCT	.
le	DET	le
un	DET	un
bon	ADJ	bon
l'	DET	le
tout	ADJ	tout
tour	NOUN	tour
Elle	PRON	lui
faire	VERB	faire
,	PUNCT	,
la	DET	le
immobilisa	VERB	immobiliser
Rock	PROPN	Rock
parfait	VERB	parfaire
le	DET	le
de	ADP	de
s'	PRON	se
,	PUNCT	,
Scott	PROPN	Scott
était	AUX	être
tout	ADV	tout
sur	ADP	sur
les	DET	le
suivie	NOUN	suivie
Visage	NOUN	visage
vers	ADP	vers
.	PUNCT	.
,	PUNCT	,
Café	PROPN	Café
dirigeait	VERB	diriger
le	DET	le
et	CCONJ	et
et	CCONJ	et
se	PRON	se
,	PUNCT	,
mâchoire	NOUN	mâchoire
volontaire	ADJ	volontaire
bronzé	NOUN	bronzé
un	DET	un
.	PUNCT	.
aquilin	ADJ	aquilin
de	ADP	de
simplement	ADV	simplement
homme	NOUN	homme
,	PUNCT	,
nez	NOUN	nez
Red	PROPN	Red
!	PUNCT	!
seuil	NOUN	seuil
Parfait	VERB	parfaire
apparut	ADJ	apparut
,	PUNCT	,
!	PUNCT	!
Il	PRON	il
lorsqu'	SCONJ	lorsque
voiture	NOUN	voiture
elle	PRON	lui
sous	ADP	sous
Surprise	PROPN	Surprise
café	NOUN	café
d'	ADP	de
au	ADP	au
Perdue	VERB	perdre
-il	PRON	il
soient	AUX	être
bords	NOUN	bord
était	AUX	être
cas	NOUN	cas
yeux	NOUN	oeil
.	PUNCT	.
S'	PRON	se
ne	ADV	ne
elle	PRON	lui
,	PUNCT	,
de	ADP	de
qui	PRON	qui
pas	ADV	pas
nouvelle	ADJ	nouveau
dans	ADP	dans
verts	X	vert
s'	PRON	se
ce	DET	ce
Stetson	NOUN	stetson
plus	ADV	plus
fauve	ADJ	fauve
propriétaire	NOUN	propriétaire
du	ADP	de
la	DET	le
contemplation	NOUN	contemplation
comble	NOUN	comble
Dans	ADP	dans
les	DET	le
agissait	VERB	agir
,	PUNCT	,
les	DET	le
?	PUNCT	?
...	PUNCT	...
vraiment	ADV	vraiment
aperçut	VERB	apercevoir
de	ADP	de
Hannah	PROPN	Hannah
Joe	NOUN	joe
l'	PRON	l'
étonnement	NOUN	étonnement
sa	DET	son
un	DET	un
aussi	ADV	aussi
,	PUNCT	,
que	SCONJ	que
et	CCONJ	et
environ	ADV	environ
à	ADP	à
aurait	AUX	avoir
de	ADP	de
!	PUNCT	!
avait	VERB	avoir
,	PUNCT	,
chemise	NOUN	chemise
il	PRON	il
et	CCONJ	et
au	ADP	au
voir	VERB	voir
—	PUNCT	—
moins	ADV	moins
,	PUNCT	,
imaginé	VERB	imaginer
jeune	ADJ	jeune
d'	ADP	de
-il	PRON	il
avait	AUX	avoir
arriver	VERB	arriver
large	ADJ	large
ans	NOUN	an
l'	PRON	l'
de	ADP	de
un	DET	un
jean	NOUN	jean
vêtue	NOUN	vêtue
s'	PRON	se
la	DET	le
une	DET	un
qu'	SCONJ	que
teint	NOUN	teint
attendre	VERB	attendre
ne	ADV	ne
d'	ADP	de
Comment	ADV	comment
porcelaine	NOUN	porcelaine
une	DET	un
chevelure	NOUN	chevelure
à	ADP	à
aussi	ADV	aussi
d'	ADP	de
ébène	NOUN	ébène
pu	VERB	pouvoir
trente	NUM	trente
charmante	ADJ	charmant
?	PUNCT	?
femme	NOUN	femme
un	DET	un
Greene	PROPN	Greene
bref	NOUN	bref
grave	ADJ	grave
entrée	NOUN	entrée
Sa	DET	son
Madame	NOUN	Monsieur
Un	DET	un
.	PUNCT	.
une	DET	un
imagina	VERB	imaginer
faisant	ADP	faisant
,	PUNCT	,
pensée	NOUN	pensée
-il	PRON	il
country	NOUN	country
.	PUNCT	.
caresse	NOUN	caresse
au	ADP	au
,	PUNCT	,
hésitation	NOUN	hésitation
sembla	NOUN	sembla
homme	NOUN	homme
demanda	ADJ	demanda
d'	ADP	de
-t	PART	-t
bras	NOUN	bras
d'	ADP	de
club	ADJ	club
la	DET	le
instant	NOUN	instant
bel	VERB	bel
avec	ADP	avec
son	DET	son
tonalité	NOUN	tonalité
pointe	NOUN	pointe
aussi	ADV	aussi
voix	NOUN	voix
au	ADP	au
une	DET	un
,	PUNCT	,
chaleureuse	ADJ	chaleureux
Hannah	PROPN	Hannah
elle	PRON	lui
s'	PRON	se
à	ADP	à
?	PUNCT	?
.	PUNCT	.
Cette	DET	ce
à	ADP	à
lueur	NOUN	lueur
la	DET	le
Vous	PRON	vous
-elle	PRON	lui
vrai	NOUN	vrai
,	PUNCT	,
saugrenue	VERB	saugrenue
—	PUNCT	—
le	DET	le
,	PUNCT	,
boy	NOUN	boy
?	PUNCT	?
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
interrompit	NOUN	interrompit
Greene	PROPN	Greene
mon	DET	mon
enfant	NOUN	enfant
en	ADP	en
Hannah	PROPN	Hannah
Et	CCONJ	et
dans	ADP	dans
sourire	ADJ	sourir
suis	AUX	être
.	PUNCT	.
,	PUNCT	,
une	DET	un
l'	DET	le
tendant	VERB	tendre
êtes	AUX	être
admiration	NOUN	admiration
Oui	PROPN	Oui
Un	DET	un
la	DET	le
je	PRON	je
d'	ADP	de
dit	VERB	dire
?	PUNCT	?
voici	VERB	voici
un	DET	un
main	NOUN	main
Scott	PROPN	Scott
cow	NOUN	cow
-	NOUN	-
lui	PRON	lui
fit	VERB	faire
.	PUNCT	.
regard	NOUN	regard
fils	NOUN	fils
pas	ADV	pas
Non	ADV	non
!	PUNCT	!
déçue	ADJ	déçu
les	DET	le
une	DET	un
—	PUNCT	—
shérif	ADJ	shérif
—	PUNCT	—
Aussitôt	ADV	aussitôt
!	PUNCT	!
Comme	ADP	comme
ajouter	VERB	ajouter
est	AUX	être
vrai	NOUN	vrai
!	PUNCT	!
afficha	VERB	afficher
Mais	CCONJ	mais
n'	ADV	n'
et	CCONJ	et
enfant	NOUN	enfant
:	PUNCT	:
!	PUNCT	!
pas	ADV	pas
l'	DET	le
un	DET	un
en	PRON	en
croira	NOUN	croira
Jimmy	PROPN	Jimmy
se	PRON	se
—	PUNCT	—
oreilles	NOUN	oreille
.	PUNCT	.
dans	ADP	dans
hâta	NOUN	hâta
,	PUNCT	,
ses	DET	son
mine	NOUN	mine
films	NOUN	film
—	PUNCT	—
Un	DET	un
d'	ADP	de
suis	AUX	être
vrai	ADJ	vrai
shérif	VERB	shérif
Joe	NOUN	joe
,	PUNCT	,
vraiment	ADV	vraiment
Jimmy	PROPN	Jimmy
je	PRON	je
çà	ADJ	çà
meilleur	ADJ	meilleur
l'	DET	le
un	DET	un
découvrant	VERB	découvrir
en	PRON	en
le	DET	le
de	ADP	de
mèches	NOUN	mèche
Hannah	PROPN	Hannah
son	DET	son
chapeau	NOUN	chapeau
main	NOUN	main
par	ADP	par
,	PUNCT	,
épaisse	NOUN	épaisse
m'	PRON	me
lui	PRON	lui
châtaine	ADJ	châtain
peu	ADV	peu
Je	PRON	je
qu'	PRON	qu'
des	ADP	de
de	ADP	de
—	PUNCT	—
Scott	PROPN	Scott
qu'	PRON	qu'
éclairaient	VERB	éclairer
chevelure	NOUN	chevelure
Il	PRON	il
autre	PRON	autre
là	ADV	là
expliqua	NOUN	expliqua
,	PUNCT	,
saisit	VERB	saisir
.	PUNCT	.
et	CCONJ	et
doutais	VERB	douter
une	DET	un
elle	PRON	lui
,	PUNCT	,
la	DET	le
et	CCONJ	et
il	PRON	il
souleva	VERB	soulever
!	PUNCT	!
ami	NOUN	ami
,	PUNCT	,
dorées	VERB	dorer
tendait	VERB	tendre
on	PRON	on
soleil	NOUN	soleil
m'	PRON	me
être	AUX	être
.	PUNCT	.
charme	NOUN	charme
le	DET	le
Je	PRON	je
Arizona	PROPN	Arizona
tant	ADV	tant
ajouta	ADJ	ajouta
-t	PART	-t
.	PUNCT	.
commencer	VERB	commencer
demanda	ADJ	demanda
Moi	PROPN	Moi
de	ADP	de
à	ADP	à
ma	DET	mon
réunis	VERB	réunir
et	CCONJ	et
—	PUNCT	—
en	ADP	en
Hannah	PROPN	Hannah
beauté	NOUN	beauté
se	PRON	se
mère	NOUN	mère
,	PUNCT	,
et	CCONJ	et
un	DET	un
appelle	VERB	appeler
venus	VERB	venir
comment	ADV	comment
-il	PRON	il
seul	ADJ	seul
de	ADP	de
est	AUX	être
pouvaient	VERB	pouvoir
—	PUNCT	—
Bienvenue	VERB	bienvenue
Joe	NOUN	joe
homme	NOUN	homme
Chance	NOUN	chance
Murphy	PROPN	Murphy
,	PUNCT	,
en	ADP	en
.	PUNCT	.
.	PUNCT	.
pour	ADP	pour
New	PROPN	New
le	DET	le
nouvelle	ADJ	nouveau
:	PUNCT	:
corrigea	VERB	corriger
du	ADP	de
moi	PRON	moi
une	DET	un
poursuivit	NOUN	poursuivit
.	PUNCT	.
.	PUNCT	.
les	DET	le
meilleurs	NOUN	meilleur
objection	NOUN	objection
papa	NOUN	papa
l'	DET	le
!	PUNCT	!
et	CCONJ	et
haussement	NOUN	haussement
ailleurs	ADV	ailleurs
Hannah	PROPN	Hannah
mère	NOUN	mère
d'	ADP	de
dit	NOUN	dit
,	PUNCT	,
Ma	DET	mon
confia	NOUN	confia
,	PUNCT	,
tout	ADV	tout
D'	ADP	de
Scott	PROPN	Scott
—	PUNCT	—
le	DET	le
enfant	NOUN	enfant
gâteaux	ADJ	gâteau
balaya	VERB	balayer
—	PUNCT	—
monde	NOUN	monde
,	PUNCT	,
monde	NOUN	monde
un	DET	un
Ma	DET	mon
l'	DET	le
épaules	NOUN	épaule
mère	NOUN	mère
fait	VERB	faire
.	PUNCT	.
vie	NOUN	vie
et	CCONJ	et
Et	CCONJ	et
d'	ADP	de
m'	PRON	me
même	ADV	même
avait	VERB	avoir
Ma	DET	mon
j'	PRON	je
grand-mère	NOUN	grand-mère
disait	VERB	dire
y	PRON	y
plus	ADV	plus
était	AUX	être
c'	PRON	ce
était	AUX	être
mon	DET	mon
à	ADP	à
aux	ADP	à
tout	ADV	tout
de	ADP	de
.	PUNCT	.
,	PUNCT	,
grand-mère	NOUN	grand-mère
celle	PRON	celui
grand-père	NOUN	grand-père
presque	ADV	presque
sa	DET	son
que	SCONJ	que
tarte	NOUN	tarte
je	PRON	je
ne	ADV	ne
petit	ADJ	petit
morte	VERB	mourir
mon	DET	mon
souviens	NOUN	souvien
pommes	NOUN	pomme
quand	SCONJ	quand
,	PUNCT	,
meilleure	ADJ	meilleur
en	ADP	en
.	PUNCT	.
étais	VERB	être
aussi	ADV	aussi
papa	NOUN	papa
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
mais	CCONJ	mais
est	AUX	être
que	SCONJ	que
il	PRON	il
,	PUNCT	,
Avant	ADV	avant
Mal	ADV	mal
les	DET	le
.	PUNCT	.
aussi	ADV	aussi
suis	AUX	être
mort	VERB	mourir
part	NOUN	part
maman	NOUN	maman
,	PUNCT	,
montrés	VERB	montrer
parce	SCONJ	parce
que	SCONJ	que
tous	ADJ	tout
décida	VERB	décider
m'	PRON	me
homme	NOUN	homme
est	AUX	être
seuls	ADJ	seul
la	DET	le
et	CCONJ	et
papa	NOUN	papa
les	DET	le
aise	NOUN	aise
que	PRON	que
Mon	DET	mon
maman	NOUN	maman
maison	NOUN	maison
.	PUNCT	.
de	ADP	de
,	PUNCT	,
Moi	PRON	moi
l'	DET	le
a	AUX	avoir
je	PRON	je
nous	PRON	nous
.	PUNCT	.
à	ADP	à
lui	PRON	lui
l'	DET	le
deux	NUM	deux
je	PRON	je
sommes	AUX	être
avec	ADP	avec
la	DET	le
protège	NOUN	protège
maintenant	ADV	maintenant
films	NOUN	film
ma	DET	mon
Hannah	PROPN	Hannah
,	PUNCT	,
,	PUNCT	,
mettre	VERB	mettre
à	ADP	à
fallait	VERB	falloir
par	ADP	par
.	PUNCT	.
de	ADP	de
vie	NOUN	vie
certainement	ADV	certainement
qui	PRON	qui
prit	VERB	prendre
son	DET	son
de	ADP	de
occupé	VERB	occuper
une	DET	un
main	NOUN	main
gênantes	ADJ	gênant
les	DET	le
—	PUNCT	—
à	ADP	à
plus	ADV	plus
révéler	VERB	révéler
est	AUX	être
terme	NOUN	terme
des	ADP	de
à	ADP	à
Viens	PROPN	Viens
Scott	PROPN	Scott
.	PUNCT	.
prix	NOUN	prix
cet	DET	ce
shérif	NOUN	shérif
conversation	NOUN	conversation
fils	NOUN	fils
empêcher	VERB	empêcher
devenait	VERB	devenir
le	DET	le
Il	PRON	il
la	DET	le
tous	ADJ	tout
inconnu	NOUN	inconnu
Scott	PROPN	Scott
de	ADP	de
!	PUNCT	!
Elle	PRON	lui
tout	DET	tout
un	DET	un
leur	DET	leur
très	ADV	très
détails	NOUN	détail
New	PROPN	New
moi	PRON	moi
mais	CCONJ	mais
!	PUNCT	!
shérif	NOUN	shérif
soit	AUX	être
et	CCONJ	et
aimable	ADJ	aimable
certainement	ADV	certainement
restaurant	NOUN	restaurant
cette	DET	ce
peine	NOUN	peine
vous	PRON	vous
partie	NOUN	partie
visiter	VERB	visiter
Accueillir	VERB	accueillir
elle	PRON	lui
—	PUNCT	—
nouveaux	ADJ	nouveau
songea	VERB	songer
qu'	SCONJ	que
accompagne	VERB	accompagne
fait	VERB	faire
j'	PRON	je
Pourvu	ADV	pourvu
aimerais	VERB	aimer
venus	VERB	venir
à	ADP	à
les	DET	le
.	PUNCT	.
ne	ADV	ne
ne	ADV	ne
mon	DET	mon
,	PUNCT	,
—	PUNCT	—
.	PUNCT	.
Chance	NOUN	chance
forte	ADJ	fort
.	PUNCT	.
...	PUNCT	...
vous	PRON	vous
Je	PRON	je
êtes	AUX	être
donnez	VERB	donner
pas	ADV	pas
Joe	NOUN	joe
,	PUNCT	,
très	ADV	très
pas	ADV	pas
Vous	PRON	vous
bel	VERB	bel
vos	DET	votre
Hannah	PROPN	Hannah
le	DET	le
ne	ADV	ne
lui	PRON	lui
de	ADP	de
,	PUNCT	,
de	ADP	de
Joe	NOUN	joe
peur	NOUN	peur
que	SCONJ	que
à	ADP	à
métier	NOUN	métier
Appelez	VERB	appeler
trompiez	VERB	tromper
en	ADP	en
.	PUNCT	.
vous	PRON	vous
bras	NOUN	bras
-il	PRON	il
la	DET	le
partie	NOUN	partie
.	PUNCT	.
dit	VERB	dire
—	PUNCT	—
accompagner	VERB	accompagner
fait	AUX	faire
:	PUNCT	:
la	PRON	le
,	PUNCT	,
bien	ADV	bien
-moi	PRON	moi
vous	PRON	vous
conduire	VERB	conduire
,	PUNCT	,
et	CCONJ	et
prenant	VERB	prendre
vous	PRON	vous
porte	NOUN	porte
j'	PRON	je
jusqu'	ADP	jusque
ce	DET	ce
ai	AUX	avoir
bien	ADV	bien
pour	ADP	pour
attributions	NOUN	attribution
cas	NOUN	cas
mon	DET	mon
Dans	ADP	dans
n'	ADV	n'
2	NUM	2
.	PUNCT	.
atterrée	VERB	atterrer
ses	DET	son
effroi	NOUN	effroi
.	PUNCT	.
serrer	VERB	serrer
ruines	ADJ	ruine
Les	DET	le
,	PUNCT	,
gisait	VERB	gésir
catastrophe	NOUN	catastrophe
—	PUNCT	—
non	ADV	non
:	PUNCT	:
l'	DET	le
sentit	ADJ	sentit
Red	PROPN	Red
devant	ADP	devant
par	ADP	par
,	PUNCT	,
que	SCONJ	que
—	PUNCT	—
agrandis	VERB	agrandir
Oh	PROPN	Oh
Rock	PROPN	Rock
Café	PROPN	Café
le	DET	le
ampleur	NOUN	ampleur
Son	DET	son
plus	ADV	plus
!	PUNCT	!
à	ADP	à
de	ADP	de
yeux	NOUN	oeil
était	AUX	être
,	PUNCT	,
pieds	NOUN	pied
Hannah	PROPN	Hannah
rêve	NOUN	rêve
la	DET	le
cœur	NOUN	cœur
,	PUNCT	,
brisé	VERB	briser
l'	DET	le
.	PUNCT	.
se	PRON	se
.	PUNCT	.
son	DET	son
le	DET	le
ai	AUX	avoir
et	CCONJ	et
doucement	ADV	doucement
de	ADP	de
,	PUNCT	,
J'	PRON	je
murs	NOUN	mur
la	DET	le
ne	ADV	ne
le	DET	le
carrelage	NOUN	carrelage
paraît	VERB	paraître
de	ADP	de
la	DET	le
et	CCONJ	et
endommagée	VERB	endommager
!	PUNCT	!
eau	NOUN	eau
Joe	ADJ	jo
plus	ADV	plus
difficilement	ADV	difficilement
de	ADP	de
peur	NOUN	peur
encore	ADV	encore
que	SCONJ	que
sale	ADJ	sale
,	PUNCT	,
d'	ADP	de
—	PUNCT	—
le	DET	le
détrempé	VERB	détremper
cuisine	NOUN	cuisine
couvert	ADJ	couvert
Ça	PRON	cela
soit	AUX	être
feutre	NOUN	feutre
expliqua	VERB	expliquer
suie	NOUN	suie
imaginable	ADJ	imaginable
plafond	NOUN	plafond
me	PRON	me
détailla	VERB	détailler
noircis	ADJ	noircir
,	PUNCT	,
.	PUNCT	.
bien	ADV	bien
les	DET	le
table	NOUN	table
Elle	PRON	lui
entendu	VERB	entendre
,	PUNCT	,
son	DET	son
dehors	ADP	dehors
Combien	ADV	combien
vous	PRON	vous
billard	NOUN	billard
A	ADP	à
imperceptible	ADJ	imperceptible
comme	ADP	comme
raidit	VERB	raidir
instantanément	ADV	instantanément
air	NOUN	air
compassion	NOUN	compassion
devint	VERB	devenir
fois	NOUN	fois
Venez	PROPN	Venez
fera	VERB	faire
avait	VERB	avoir
,	PUNCT	,
—	PUNCT	—
frais	ADJ	frais
quasi	VERB	quasi
son	DET	son
.	PUNCT	.
visage	NOUN	visage
-elle	PRON	lui
pas	ADV	pas
n'	ADV	n'
Joe	PROPN	Joe
ton	NOUN	ton
nuance	NOUN	nuance
blanc	ADJ	blanc
.	PUNCT	.
.	PUNCT	.
neige	NOUN	neige
cette	DET	ce
asseoir	VERB	asseoir
de	ADP	de
vous	PRON	vous
,	PUNCT	,
L'	DET	le
bien	NOUN	bien
elle	PRON	lui
se	PRON	se
suggéra	NOUN	suggéra
et	CCONJ	et
.	PUNCT	.
de	ADP	de
du	ADP	de
la	DET	le
au	ADP	au
le	DET	le
précise	VERB	précise
enfant	NOUN	enfant
cette	DET	ce
,	PUNCT	,
quitté	VERB	quitter
aventures	NOUN	aventure
?	PUNCT	?
pour	ADP	pour
entraîner	VERB	entraîner
affectueuse	VERB	affectueuse
Elle	PRON	lui
derniers	ADJ	dernier
huit	NUM	huit
pour	ADP	pour
amis	NOUN	ami
à	ADP	à
,	PUNCT	,
même	ADV	même
de	ADP	de
des	ADP	de
des	ADP	de
était	AUX	être
dix-huit	NOUN	dix-huit
peine	NOUN	peine
dans	ADP	dans
ans	NOUN	an
fuir	NOUN	fuir
Connecti	NOUN	connecti
folle	ADJ	fou
mois	NOUN	mois
un	DET	un
la	DET	le
C'	PRON	ce
plus	ADV	plus
raison	NOUN	raison
de	ADP	de
ses	DET	son
-	NOUN	-
pitié	NOUN	pitié
elle	PRON	lui
eut	NOUN	eut
,	PUNCT	,
pour	ADP	pour
cours	NOUN	cours
avait	AUX	avoir
.	PUNCT	.
qu'	PRON	qu'
pas	ADV	pas
redressa	VERB	redresser
la	DET	le
expression	NOUN	expression
un	DET	un
par	ADP	par
se	PRON	se
voir	VERB	voir
Joe	NOUN	joe
au	ADP	au
dit	VERB	dire
-elle	PRON	lui
.	PUNCT	.
son	DET	son
et	CCONJ	et
neutre	ADJ	neutre
Joe	NOUN	joe
crois	VERB	croire
Elle	PRON	lui
on	PRON	on
de	ADP	de
—	PUNCT	—
!	PUNCT	!
un	DET	un
inquiet	NOUN	inquiet
bloc	NOUN	bloc
ne	ADV	ne
manquait	VERB	manquer
.	PUNCT	.
peut	VERB	pouvoir
cuisine	NOUN	cuisine
cran	NOUN	cran
répondit	NOUN	répondit
d'	ADP	de
plus	ADV	plus
regard	NOUN	regard
de	DET	de
une	DET	un
ton	NOUN	ton
Je	PRON	je
sans	ADP	sans
calme	NOUN	calme
je	PRON	je
attendre	VERB	attendre
,	PUNCT	,
ne	ADV	ne
d'	ADP	de
préfère	VERB	préférer
repoussa	VERB	repousser
que	SCONJ	que
Croyez	NOUN	croyez
vers	ADP	vers
excuse	VERB	excuse
de	ADP	de
que	SCONJ	que
c'	PRON	ce
chapeau	NOUN	chapeau
m'	PRON	me
désastre	NOUN	désastre
contempler	NOUN	contempler
ne	ADV	ne
pense	VERB	pense
dans	ADP	dans
est	AUX	être
mieux	ADV	mieux
soit	AUX	être
,	PUNCT	,
verts	PROPN	vert
bonne	ADJ	bon
l'	DET	le
fois	NOUN	fois
ses	DET	son
le	DET	le
arrière	NOUN	arrière
cette	DET	ce
pour	ADP	pour
idée	NOUN	idée
.	PUNCT	.
une	DET	un
qu'	PRON	qu'
d'	ADP	de
,	PUNCT	,
la	DET	le
pas	ADV	pas
elle	PRON	lui
et	CCONJ	et
-moi	PRON	moi
est	AUX	être
ce	PRON	ce
yeux	NOUN	oeil
insister	VERB	insister
lut	PRON	lut
—	PUNCT	—
.	PUNCT	.
Je	PRON	je
admiration	NOUN	admiration
l'	DET	le
Je	PRON	je
y	PRON	y
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
de	ADP	de
qu'	PRON	qu'
l'	DET	le
les	DET	le
impressionnant	VERB	impressionner
peu	ADV	peu
voyez	VERB	voir
.	PUNCT	.
qui	PRON	qui
réussirait	VERB	réussir
n'	ADV	n'
,	PUNCT	,
sa	DET	son
!	PUNCT	!
toutes	ADJ	tout
de	ADP	de
Je	PRON	je
elle	PRON	lui
après	ADP	après
était	AUX	être
mais	CCONJ	mais
apprécia	VERB	apprécier
,	PUNCT	,
beaucoup	ADV	beaucoup
vous	PRON	vous
crois	VERB	croire
—	PUNCT	—
surmontées	VERB	surmonter
fumée	NOUN	fumée
,	PUNCT	,
gentillesse	NOUN	gentillesse
à	ADP	à
,	PUNCT	,
Pourtant	ADV	pourtant
shérif	NOUN	shérif
épreuves	NOUN	épreuve
ébranler	VERB	ébranler
tout	ADV	tout
et	CCONJ	et
ce	PRON	ce
pas	ADV	pas
d'	ADP	de
eau	NOUN	eau
avait	AUX	avoir
Elle	PRON	lui
un	DET	un
-vous	PRON	vous
même	ADV	même
des	ADP	de
désastre	NOUN	désastre
d'	ADP	de
donnaient	VERB	donner
bel	VERB	bel
battantes	NOUN	battant
ce	DET	ce
Murphy	PROPN	Murphy
paires	NOUN	paire
,	PUNCT	,
désastre	NOUN	désastre
y	PRON	y
ne	ADV	ne
yeux	NOUN	oeil
Sur	ADP	sur
bien	ADV	bien
portes	NOUN	porte
pas	ADV	pas
.	PUNCT	.
sur	ADP	sur
les	DET	le
pouvait	VERB	pouvoir
trois	NUM	trois
appartient	VERB	appartenir
poussa	VERB	pousser
.	PUNCT	.
Au	ADP	au
milieu	NOUN	milieu
impressionnant	ADJ	impressionnant
cuisine	NOUN	cuisine
avoir	AUX	avoir
,	PUNCT	,
ce	PRON	ce
était	AUX	être
.	PUNCT	.
elle	PRON	lui
gravats	NOUN	gravat
qui	PRON	qui
et	CCONJ	et
certainement	ADV	certainement
exagéré	VERB	exagérer
On	PRON	on
à	ADP	à
.	PUNCT	.
Le	DET	le
la	DET	le
m'	PRON	me
Joe	PROPN	Joe
d'	ADP	de
reprocher	VERB	reprocher
fixant	VERB	fixer
considéraient	VERB	considérer
lui	PRON	lui
!	PUNCT	!
un	DET	un
Bonjour	NUM	Bonjour
la	DET	le
et	CCONJ	et
ses	DET	son
efforça	VERB	efforcer
Fred	PROPN	Fred
Wiley	PROPN	Wiley
chœur	NOUN	chœur
chaussures	ADJ	chaussure
Elle	PRON	lui
«	ADJ	«
—	PUNCT	—
Potter	PROPN	Potter
»	PUNCT	»
Tous	ADJ	tout
.	PUNCT	.
.	PUNCT	.
de	ADP	de
intérêt	NOUN	intérêt
sourire	VERB	sourire
.	PUNCT	.
,	PUNCT	,
en	ADP	en
bonjour	ADP	bonjour
la	DET	le
fit	VERB	faire
pointe	NOUN	pointe
s'	PRON	se
grommela	VERB	grommeler
saluèrent	NOUN	saluèrent
de	ADP	de
la	DET	le
messieurs	NOUN	monsieur
vague	NOUN	vague
Cal	NOUN	cal
des	ADP	de
en	ADP	en
son	DET	son
courbettes	NOUN	courbette
,	PUNCT	,
trois	NUM	trois
avec	ADP	avec
chapeau	NOUN	chapeau
grosses	NOUN	grosse
ôta	VERB	ôter
lui	PRON	lui
en	ADP	en
de	ADP	de
Dan	PROPN	Dan
Murphy	PROPN	Murphy
.	PUNCT	.
et	CCONJ	et
ravi	VERB	ravir
.	PUNCT	.
enfin	ADV	enfin
madame	NOUN	Monsieur
.	PUNCT	.
.	PUNCT	.
-vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
main	NOUN	main
circonstances	NOUN	circonstance
-t	PART	-t
Murphy	PROPN	Murphy
la	DET	le
Malgré	ADP	malgré
main	NOUN	main
son	DET	son
tendit	VERB	tendre
cigare	NOUN	cigare
-elle	PRON	lui
en	ADP	en
répéta	VERB	répéter
annonça	VERB	annoncer
faire	VERB	faire
la	DET	le
Dan	ADV	dan
—	PUNCT	—
-t	PART	-t
lui	PRON	lui
serrant	VERB	serrer
—	PUNCT	—
...	PUNCT	...
les	DET	le
votre	DET	votre
-il	PRON	il
je	PRON	je
connaissance	NOUN	connaissance
,	PUNCT	,
,	PUNCT	,
mordillant	VERB	mordiller
suis	AUX	être
Seriez	VERB	être
,	PUNCT	,
,	PUNCT	,
—	PUNCT	—
sur	ADP	sur
Dan	PROPN	Dan
le	DET	le
passa	VERB	passer
