classiques	ADJ	classique
comme	ADP	comme
tous	ADJ	tout
la	DET	le
un	DET	un
-	NOUN	-
mon	DET	mon
de	ADP	de
américaine	ADJ	américain
,	PUNCT	,
univers	NOUN	univers
lot	NOUN	lot
jeune	ADJ	jeune
venait	VERB	venir
chaque	DET	chaque
son	DET	son
week	NOUN	week
une	DET	un
revue	NOUN	revue
âge	NOUN	âge
et	CCONJ	et
sa	DET	son
que	SCONJ	que
end	NOUN	end
les	DET	le
troublant	VERB	troubler
apportait	VERB	apporter
inédite	NOUN	inédite
de	ADP	de
de	ADP	de
femme	NOUN	femme
première	ADJ	premier
,	PUNCT	,
J'	PRON	je
parution	NOUN	parution
,	PUNCT	,
inconnu	VERB	inconnu
,	PUNCT	,
avais	VERB	avoir
créer	VERB	créer
.	PUNCT	.
l'	PRON	l'
dans	ADP	dans
,	PUNCT	,
les	DET	le
avec	ADP	avec
je	PRON	je
inconnu	NOUN	inconnu
appel	NOUN	appel
Cate	PROPN	Cate
s'	PRON	se
sous	ADP	sous
la	DET	le
même	ADJ	même
je	PRON	je
et	CCONJ	et
savon	NOUN	savon
laquelle	PRON	lequel
peau	NOUN	peau
,	PUNCT	,
mêmes	ADJ	même
dans	ADP	dans
velouté	NOUN	velouté
Près	ADV	près
Middle	PROPN	Middle
Playboyet	PROPN	Playboyet
West	PROPN	West
comme	ADP	comme
me	PRON	me
Ivory	PROPN	Ivory
féminines	ADJ	féminin
et	CCONJ	et
conseillé	VERB	conseiller
qui	PRON	qui
douche	NOUN	douche
,	PUNCT	,
appelait	VERB	appeler
avait	AUX	avoir
retrouvais	VERB	retrouver
le	DET	le
de	ADP	de
j'	PRON	je
le	DET	le
le	DET	le
allais	VERB	aller
souvent	ADV	souvent
rondeurs	NOUN	rondeur
le	DET	le
même	ADJ	même
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
savais	VERB	savoir
de	ADP	de
,	PUNCT	,
interrogeais	VERB	interroger
de	ADP	de
ne	ADV	ne
cas	NOUN	cas
pourquoi	ADV	pourquoi
autres	ADJ	autre
mais	CCONJ	mais
je	PRON	je
de	ADP	de
lorsqu'	SCONJ	lorsque
ou	CCONJ	ou
sur	ADP	sur
autant	ADV	autant
-là	PRON	-là
et	CCONJ	et
car	CCONJ	car
avec	ADP	avec
ces	DET	ce
demandais	VERB	demander
si	SCONJ	si
allaient	ADV	allaient
Buck	PROPN	Buck
sur	ADP	sur
Abby	PROPN	Abby
Buck	PROPN	Buck
ne	ADV	ne
cette	DET	ce
me	PRON	me
les	DET	le
m'	PRON	me
parlions	VERB	parler
freshmeny	NOUN	freshmeny
Je	PRON	je
régularité	NOUN	régularité
beaucoup	ADV	beaucoup
choses	NOUN	chose
chose	NOUN	chose
jamais	ADV	jamais
en	ADP	en
-là	PRON	-là
,	PUNCT	,
nous	PRON	nous
pas	ADV	pas
tout	DET	tout
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
a	AUX	avoir
mordre	VERB	mordre
belle	ADJ	bel
se	PRON	se
une	DET	un
on	PRON	on
y	PRON	y
Après	ADP	après
charmeur	NOUN	charmeur
,	PUNCT	,
on	PRON	on
et	CCONJ	et
,	PUNCT	,
fruit	NOUN	fruit
pas	ADV	pas
,	PUNCT	,
a	VERB	avoir
week	NOUN	week
coupe	NOUN	coupe
mûr	ADJ	mûr
qu'	SCONJ	que
.	PUNCT	.
à	ADP	à
aussi	ADV	aussi
un	DET	un
-	NOUN	-
end	NOUN	end
chaque	DET	chaque
raisin	NOUN	raisin
ou	CCONJ	ou
retrouver	VERB	retrouver
aussi	ADV	aussi
ne	ADV	ne
-	NOUN	-
et	CCONJ	et
le	PRON	le
aussi	ADV	aussi
rue	VERB	rue
on	PRON	on
d'	ADP	de
chantilly	NOUN	chantilly
droit	NOUN	droit
y	PRON	y
toucher	VERB	toucher
de	ADP	de
accès	NOUN	accès
d'	ADP	de
tout	ADV	tout
le	DET	le
on	PRON	on
n'	ADV	n'
foncer	VERB	foncer
languissait	VERB	languir
nuit	NOUN	nuit
Buck	PROPN	Buck
Genoa	PROPN	Genoa
pour	ADP	pour
soir	NOUN	soir
l'	DET	le
voiture	NOUN	voiture
toute	ADJ	tout
fille	NOUN	fille
être	AUX	être
loin	ADV	loin
on	PRON	on
si	SCONJ	si
atten	VERB	atten
au	ADP	au
tant	ADV	tant
et	CCONJ	et
,	PUNCT	,
dimanche	NOUN	dimanche
pas	ADV	pas
,	PUNCT	,
très	ADV	très
matin	NOUN	matin
,	PUNCT	,
arrive	VERB	arrive
revoir	VERB	revoir
?	PUNCT	?
le	DET	le
de	ADP	de
la	DET	le
cette	DET	ce
université	NOUN	université
repart	VERB	repartir
se	PRON	se
,	PUNCT	,
qu'	SCONJ	que
On	PRON	on
succulente	ADJ	succulent
dait	VERB	der
roule	VERB	roule
en	ADP	en
de	ADP	de
était	AUX	être
-il	PRON	il
pour	ADP	pour
-	PUNCT	-
la	DET	le
aux	ADP	à
voyages	NOUN	voyage
pour	ADP	pour
nuit	NOUN	nuit
assez	ADV	assez
présent	ADJ	présent
ces	DET	ce
chair	NOUN	chair
d'	DET	d'
bornes	NOUN	borne
dans	ADP	dans
pays	NOUN	pays
toucher	VERB	toucher
,	PUNCT	,
toute	DET	tout
étaient	AUX	être
avaient	VERB	avoir
allumée	ADJ	allumé
avoir	AUX	avoir
qui	PRON	qui
»	PUNCT	»
une	DET	un
du	ADP	de
étudiants	NOUN	étudiant
lundi	NOUN	lundi
,	PUNCT	,
à	ADP	à
radio	ADJ	radio
une	DET	un
insensés	VERB	insenser
d'	ADP	de
combien	ADV	combien
la	DET	le
fille	NOUN	fille
autres	ADJ	autre
poursuite	NOUN	poursuite
chanceux	ADJ	chanceux
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
au	ADP	au
pas	ADV	pas
deux	NUM	deux
mille	ADJ	mill
«	VERB	«
cours	NOUN	cours
fait	VERB	faire
à	ADP	à
-ils	PRON	il
il	PRON	il
d'	ADP	de
qui	PRON	qui
à	ADP	à
y	PRON	y
convenablement	ADV	convenablement
,	PUNCT	,
fraternité	NOUN	fraternité
remplaçants	NOUN	remplaçant
Apparemment	ADV	apparemment
et	CCONJ	et
je	PRON	je
Il	PRON	il
la	DET	le
embrasser	VERB	embrasser
aux	ADP	à
était	AUX	être
Delta	PROPN	Delta
du	ADP	de
la	DET	le
s'	PRON	se
appartenait	VERB	appartenir
des	ADP	de
bouche	NOUN	bouche
Buck	PROPN	Buck
à	ADP	à
repas	NOUN	repas
,	PUNCT	,
heures	NOUN	heure
d'	ADP	de
m'	PRON	me
partie	NOUN	partie
?	PUNCT	?
l'	PRON	l'
université	NOUN	université
,	PUNCT	,
faisait	VERB	faire
adapté	VERB	adapter
voyais	ADJ	voyai
à	ADP	à
invitait	PRON	invitait
.	PUNCT	.
,	PUNCT	,
souvent	ADV	souvent
,	PUNCT	,
vie	NOUN	vie
une	DET	un
une	DET	un
de	ADP	de
Upsilon	PROPN	Upsilon
première	ADJ	premier
équipe	NOUN	équipe
de	ADP	de
,	PUNCT	,
.	PUNCT	.
du	ADP	de
première	ADJ	premier
cri	NOUN	cri
autres	ADJ	autre
à	ADP	à
matchs	NOUN	match
de	ADP	de
Alleluiah	PROPN	Alleluiah
peut-être	ADV	peut-être
il	PRON	il
il	PRON	il
hymne	NOUN	hymne
et	CCONJ	et
était	AUX	être
«	NOUN	«
l'	DET	le
»	PROPN	»
les	DET	le
basket	NOUN	basket
unisson	NOUN	unisson
,	PUNCT	,
qu'	SCONJ	que
un	DET	un
n'	ADV	n'
,	PUNCT	,
ralliement	NOUN	ralliement
comme	ADP	comme
chantait	VERB	chanter
football	NOUN	football
Glory	PROPN	Glory
l'	DET	le
année	NOUN	année
Sud	PROPN	Sud
Apparemment	ADV	apparemment
,	PUNCT	,
des	DET	un
,	PUNCT	,
pousser	VERB	pousser
supporters	NOUN	supporter
aux	ADP	à
Glory	PROPN	Glory
de	ADP	de
le	DET	le
,	PUNCT	,
savait	VERB	savoir
avait	AUX	avoir
mélancolique	ADJ	mélancolique
lui	PRON	lui
après	ADP	après
taciturne	ADJ	taciturne
fut	AUX	être
plus	ADV	plus
à	ADP	à
à	ADP	à
être	AUX	être
de	ADP	de
mélancolique	NOUN	mélancolique
eut	AUX	avoir
tous	ADJ	tout
mais	CCONJ	mais
Jusque	PROPN	Jusque
ne	ADV	ne
corps	NOUN	corps
,	PUNCT	,
coup	NOUN	coup
ce	PRON	ce
découvert	VERB	découvrir
comme	ADP	comme
taciturne	ADJ	taciturne
,	PUNCT	,
,	PUNCT	,
il	PRON	il
m'	PRON	me
-là	PRON	-là
après	ADP	après
comme	ADP	comme
,	PUNCT	,
pour	ADP	pour
et	CCONJ	et
qu'	SCONJ	que
juste	ADV	juste
paru	VERB	paraître
qu'	ADV	qu'
.	PUNCT	.
son	DET	son
à	ADP	à
on	PRON	on
je	PRON	je
quelqu'	DET	quelque
un	PRON	un
,	PUNCT	,
et	CCONJ	et
pensai	VERB	penser
nous	PRON	nous
que	PRON	que
un	DET	un
rieur	ADJ	rieur
s'	PRON	se
.	PUNCT	.
conseillers	NOUN	conseiller
en	ADP	en
,	PUNCT	,
il	PRON	il
de	ADP	de
exubérant	NOUN	exubérant
est	AUX	être
un	PRON	un
que	SCONJ	que
,	PUNCT	,
timide	NOUN	timide
dormqui	PRON	dormqui
normal	NOUN	normal
a	AUX	avoir
a	AUX	avoir
Voilà	VERB	voilà
,	PUNCT	,
personne	NOUN	personne
fin	NOUN	fin
hâbleur	ADJ	hâbleur
renfermé	VERB	renfermer
et	CCONJ	et
trouvé	VERB	trouver
,	PUNCT	,
l'	PRON	l'
j'	PRON	je
était	AUX	être
en	ADP	en
,	PUNCT	,
des	ADP	de
ai	AUX	avoir
et	CCONJ	et
dimanche	NOUN	dimanche
somme	NOUN	somme
du	ADP	de
n'	ADV	n'
suicidé	VERB	suicider
dit	VERB	dire
réellement	ADV	réellement
.	PUNCT	.
C'	PRON	ce
pourquoi	ADV	pourquoi
,	PUNCT	,
pourquoi	ADV	pourquoi
journée	NOUN	journée
su	VERB	savoir
Le	DET	le
une	DET	un
l'	DET	le
faisait	VERB	faire
des	ADP	de
Le	DET	le
à	ADP	à
à	ADP	à
plus	ADV	plus
aux	ADP	à
à	ADP	à
l'	DET	le
s'	PRON	se
que	SCONJ	que
dormétait	VERB	dorméter
couloirs	NOUN	couloir
.	PUNCT	.
un	DET	un
au	ADP	au
une	DET	un
vide	ADJ	vide
était	AUX	être
raconter	VERB	raconter
où	PRON	où
quarts	NOUN	quart
le	DET	le
rez-de-chaussée	PROPN	rez-de-chaussée
.	PUNCT	.
,	PUNCT	,
de	ADP	de
une	PRON	un
devait	VERB	devoir
toujours	ADV	toujours
intersection	NOUN	intersection
routine	NOUN	routine
trois	NUM	trois
conseiller	NOUN	conseiller
conseiller	NOUN	conseiller
deux	NUM	deux
arrêté	VERB	arrêter
des	ADP	de
et	CCONJ	et
pour	ADP	pour
fontaines	NOUN	fontaine
disposée	VERB	disposer
ronde	NOUN	ronde
heure	NOUN	heure
boire	VERB	boire
tard	ADV	tard
instant	NOUN	instant
était	AUX	être
était	AUX	être
le	DET	le
qu'	SCONJ	que
calme	PROPN	calme
.	PUNCT	.
c'	PRON	ce
,	PUNCT	,
de	ADP	de
du	ADP	de
habitude	NOUN	habitude
,	PUNCT	,
à	ADP	à
qui	PRON	qui
cette	DET	ce
Mais	CCONJ	mais
alerté	VERB	alerter
,	PUNCT	,
raconta	VERB	raconter
il	PRON	il
avait	AUX	avoir
du	ADP	de
forme	NOUN	forme
silence	NOUN	silence
l'	PRON	l'
dans	ADP	dans
que	SCONJ	que
c'	PRON	ce
il	PRON	il
fallu	VERB	falloir
dortoir	NOUN	dortoir
autre	ADJ	autre
partie	NOUN	partie
fort	ADV	fort
s'	PRON	se
dormqui	PRON	dormqui
une	DET	un
Non	ADV	non
.	PUNCT	.
bruit	NOUN	bruit
était	AUX	être
attendre	VERB	attendre
le	DET	le
,	PUNCT	,
par	ADP	par
ait	AUX	avoir
le	DET	le
dimanche	NOUN	dimanche
silence	NOUN	silence
puisque	SCONJ	puisque
conseillers	NOUN	conseiller
arrêté	VERB	arrêter
intérieur	NOUN	intérieur
,	PUNCT	,
ouvrir	VERB	ouvrir
était	AUX	être
avait	AUX	avoir
l'	DET	le
pour	ADP	pour
de	ADP	de
aucune	DET	aucun
clé	NOUN	clé
rare	VERB	rare
les	DET	le
La	DET	le
l'	DET	le
Buck	PROPN	Buck
elle	PRON	lui
.	PUNCT	.
ce	PRON	ce
de	ADP	de
,	PUNCT	,
passe-partout	NOUN	passe-partout
marche	NOUN	marche
chambre	NOUN	chambre
.	PUNCT	.
Seuls	ADJ	seul
les	DET	le
extérieur	NOUN	extérieur
n'	ADV	n'
.	PUNCT	.
des	DET	un
porte	VERB	porte
pour	ADP	pour
était	AUX	être
la	DET	le
avaient	VERB	avoir
fermée	ADJ	fermé
de	ADP	de
mais	CCONJ	mais
Nous	PRON	nous
pas	ADV	pas
verrouillée	VERB	verrouiller
ne	ADV	ne
possédions	VERB	posséder
qui	PRON	qui
sa	DET	son
de	ADP	de
déverrouiller	VERB	déverrouiller
était	AUX	être
que	SCONJ	que
.	PUNCT	.
conseiller	NOUN	conseiller
dans	ADP	dans
n'	ADV	n'
voulait	VERB	vouloir
portes	NOUN	porte
Le	DET	le
le	DET	le
un	DET	un
la	DET	le
porte	NOUN	porte
fois	NOUN	fois
,	PUNCT	,
stipulaient	VERB	stipuler
rien	PRON	rien
il	PRON	il
utiliser	VERB	utiliser
rien	PRON	rien
une	DET	un
s'	SCONJ	s'
avant	ADP	avant
qui	PRON	qui
conventions	NOUN	convention
,	PUNCT	,
établies	VERB	établir
d'	ADP	de
autre	PRON	autre
-	PROPN	-
,	PUNCT	,
écouta	VERB	écouter
silence	NOUN	silence
qu'	SCONJ	que
et	CCONJ	et
frappait	VERB	frapper
conseiller	NOUN	conseiller
ce	DET	ce
entrer	VERB	entrer
entendit	VERB	entendre
d'	ADP	de
d'	ADP	de
plusieurs	DET	plusieurs
passe	NOUN	passe
abord	NOUN	abord
à	ADP	à
chambre	NOUN	chambre
Les	DET	le
.	PUNCT	.
troublait	NOUN	troublait
son	DET	son
tous	ADJ	tout
ne	ADV	ne
courts	NOUN	court
un	DET	un
la	DET	le
C'	PRON	ce
il	PRON	il
cheveux	ADJ	cheveux
Puis	CCONJ	puis
conseiller	NOUN	conseiller
.	PUNCT	.
Il	PRON	il
bavard	NOUN	bavard
ouvrit	VERB	ouvrir
.	PUNCT	.
de	ADP	de
.	PUNCT	.
nez	NOUN	nez
porte	VERB	porte
grand	ADJ	grand
Dave	PROPN	Dave
,	PUNCT	,
.	PUNCT	.
jamais	ADV	jamais
appelait	VERB	appeler
pourquoi	ADV	pourquoi
,	PUNCT	,
dans	ADP	dans
la	DET	le
fin	NOUN	fin
coupés	ADJ	coupé
sens	NOUN	sens
Le	DET	le
agita	VERB	agiter
,	PUNCT	,
s'	PRON	se
les	DET	le
était	AUX	être
poignée	NOUN	poignée
au	ADP	au
sans	ADP	sans
peu	ADV	peu
,	PUNCT	,
ordre	NOUN	ordre
réel	ADJ	réel
type	NOUN	type
saurait	VERB	savoir
aux	ADP	à
il	PRON	il
arqué	ADJ	arqué
la	DET	le
estimant	VERB	estimer
Buck	PROPN	Buck
l'	DET	le
de	ADP	de
fermée	ADJ	fermé
,	PUNCT	,
alors	ADV	alors
sortie	NOUN	sortie
logique	ADJ	logique
,	PUNCT	,
en	ADP	en
répondît	VERB	répondre
la	DET	le
était	AUX	être
,	PUNCT	,
fût	ADJ	fût
frappait	VERB	frapper
yeux	NOUN	oeil
intérieur	NOUN	intérieur
porte	VERB	porte
lorsqu'	SCONJ	lorsque
moitié	ADJ	moitié
il	PRON	il
une	DET	un
n'	ADV	n'
révulsés	VERB	révulser
et	CCONJ	et
les	DET	le
que	SCONJ	que
Kuschnick	PROPN	Kuschnick
à	ADP	à
pas	ADV	pas
pantalon	NOUN	pantalon
personne	ADJ	personn
qu'	SCONJ	que
langue	NOUN	langue
de	ADP	de
pyjama	NOUN	pyjama
on	PRON	on
,	PUNCT	,
ne	ADV	ne
Il	PRON	il
torse	ADJ	tors
nu	ADV	nu
et	CCONJ	et
qu'	SCONJ	que
découvrit	VERB	découvrir
de	ADP	de
.	PUNCT	.
tard	ADV	tard
,	PUNCT	,
mais	CCONJ	mais
avec	ADP	avec
qu'	SCONJ	que
lit	NOUN	lit
bouche	NOUN	bouche
Buck	PROPN	Buck
d'	ADP	de
aux	ADP	à
rien	PRON	rien
si	SCONJ	si
ceinture	NOUN	ceinture
«	NOUN	«
et	CCONJ	et
d'	ADP	de
du	ADP	de
autour	ADV	autour
nous	PRON	nous
deux	NUM	deux
bout	NOUN	bout
était	AUX	être
parler	VERB	parler
jambes	NOUN	jambe
du	ADP	de
tendues	ADJ	tendre
,	PUNCT	,
plus	ADV	plus
entre	ADP	entre
.	PUNCT	.
n'	ADV	n'
put	ADV	put
ligotées	ADJ	ligoter
bien	ADV	bien
Une	DET	un
barreaux	NOUN	barreau
,	PUNCT	,
,	PUNCT	,
un	PRON	un
passée	VERB	passer
était	AUX	être
troisième	ADJ	troisième
cou	NOUN	cou
rattachée	VERB	rattacher
à	ADP	à
ceintures	NOUN	ceinture
les	DET	le
de	ADP	de
une	DET	un
du	ADP	de
.	PUNCT	.
qui	PRON	qui
sans	ADP	sans
était	AUX	être
,	PUNCT	,
du	ADP	de
pendaison	NOUN	pendaison
tenter	VERB	tenter
longtemps	ADV	longtemps
»	PROPN	»
respiration	NOUN	respiration
de	ADP	de
Dave	PROPN	Dave
Buck	PROPN	Buck
pas	ADV	pas
il	PRON	il
autour	ADV	autour
abord	ADV	abord
bien	ADV	bien
fermée	ADJ	fermé
ceinture	NOUN	ceinture
desserra	VERB	desserrer
avait	VERB	avoir
en	PRON	en
La	DET	le
était	AUX	être
trop	ADV	trop
tard	ADV	tard
était	AUX	être
troisième	ADJ	troisième
doute	NOUN	doute
y	PRON	y
une	DET	un
Buck	PROPN	Buck
cran	NOUN	cran
.	PUNCT	.
Il	PRON	il
cou	NOUN	cou
mais	CCONJ	mais
d'	ADP	de
de	ADP	de
et	CCONJ	et
-là	PRON	-là
rétablir	VERB	rétablir
la	DET	le
au	ADP	au
n'	ADV	n'
pour	ADP	pour
que	SCONJ	que
celle	PRON	celui
.	PUNCT	.
parti	VERB	partir
allé	VERB	aller
en	ADP	en
m'	PRON	me
J'	PRON	je
était	AUX	être
étais	AUX	être
voiture-patrouille	NOUN	voiture-patrouille
le	DET	le
troisième	ADJ	troisième
année	NOUN	année
.	PUNCT	.
le	DET	le
Dave	X	Dave
laissé	VERB	laisser
.	PUNCT	.
du	ADP	de
rejoindre	VERB	rejoindre
même	ADJ	même
shérif	NOUN	shérif
Je	PRON	je
la	DET	le
Alors	ADV	alors
du	ADP	de
,	PUNCT	,
leur	DET	leur
fraternité	NOUN	fraternité
pour	ADP	pour
que	SCONJ	que
avec	ADP	avec
vis	VERB	voir
appela	PRON	appela
qui	PRON	qui
la	DET	le
bureau	NOUN	bureau
Je	PRON	je
arrivai	VERB	arriver
avaient	AUX	avoir
revenais	VERB	revenir
deux	NUM	deux
police	NOUN	police
où	PRON	où
étudiants	NOUN	étudiant
de	ADP	de
temps	NOUN	temps
.	PUNCT	.
j'	PRON	je
avec	ADP	avec
cinéma	NOUN	cinéma
Il	PRON	il
lumineux	ADJ	lumineux
sifflet	NOUN	sifflet
grand	ADJ	grand
45	NUM	45
dormet	VERB	dormet
gyrophare	NOUN	gyrophare
,	PUNCT	,
une	DET	un
long	NOUN	long
diverses	ADJ	divers
et	CCONJ	et
-	NOUN	-
forte	ADJ	fort
garer	VERB	garer
sortir	VERB	sortir
du	ADP	de
,	PUNCT	,
la	DET	le
personnage	NOUN	personnage
extérieur	ADJ	extérieur
boy	ADJ	boy
d'	ADP	de
action	NOUN	action
porche	NOUN	porche
se	PRON	se
voiture	NOUN	voiture
.	PUNCT	.
de	ADP	de
chapeau	NOUN	chapeau
à	ADP	à
interpella	VERB	interpeller
le	DET	le
colt	VERB	colt
de	ADP	de
du	ADP	de
m'	PRON	me
un	DET	un
,	PUNCT	,
pointu	NOUN	pointu
roulettes	NOUN	roulette
cow	NOUN	cow
de	ADP	de
,	PUNCT	,
clés	ADJ	clé
en	ADP	en
en	ADP	en
menottes	NOUN	menotte
voix	NOUN	voix
harnaché	VERB	harnacher
fit	VERB	faire
toute	DET	tout
mort	NOUN	mort
me	PRON	me
Conduis	PROPN	Conduis
Lain	PROPN	Lain
et	CCONJ	et
Quel	DET	quel
et	CCONJ	et
pays	NOUN	pays
éberlué	ADJ	éberlué
.	PUNCT	.
à	ADP	à
la	DET	le
accent	NOUN	accent
chez	ADP	chez
Mc	X	Mc
du	ADP	de
petit	ADJ	petit
dit	VERB	dire
Shérif	PROPN	Shérif
la	DET	le
,	PUNCT	,
de	ADP	de
-	PUNCT	-
l'	DET	le
Kuschnick	PROPN	Kuschnick
,	PUNCT	,
le	DET	le
,	PUNCT	,
?	PUNCT	?
shérif	NOUN	shérif
du	ADP	de
-	PUNCT	-
conduis	VERB	conduire
.	PUNCT	.
le	DET	le
,	PUNCT	,
-moi	PRON	moi
chambre	NOUN	chambre
dis	ADP	dis
-moi	PRON	moi
.	PUNCT	.
-je	PRON	je
,	PUNCT	,
-il	PRON	il
grasse	NOUN	grasse
-	PUNCT	-
de	ADP	de
mort	NOUN	mort
?	PUNCT	?
il	PRON	il
fait	VERB	faire
geste	NOUN	geste
Il	PRON	il
dormdans	NOUN	dormdan
main	NOUN	main
avait	AUX	avoir
-	PUNCT	-
me	PRON	me
fois	NOUN	fois
.	PUNCT	.
étais	VERB	être
-moi	PRON	moi
épaule	NOUN	épaule
arrivé	VERB	arriver
le	DET	le
et	CCONJ	et
chose	NOUN	chose
habile	ADJ	habile
vers	ADP	vers
une	DET	un
.	PUNCT	.
saisit	VERB	saisir
pivoter	VERB	pivoter
l'	DET	le
à	ADP	à
Buck	PROPN	Buck
quelque	DET	quelque
comme	ADP	comme
cela	PRON	cela
-je	PROPN	-je
et	CCONJ	et
-	PUNCT	-
si	SCONJ	si
fit	VERB	faire
demandai	NOUN	demandai
un	DET	un
est	AUX	être
toupie	NOUN	toupie
des	ADP	de
j'	PRON	je
s'	SCONJ	s'
centaines	NOUN	centaine
de	ADP	de
,	PUNCT	,
me	PRON	me
il	PRON	il
Conduis	PROPN	Conduis
comme	ADP	comme
,	PUNCT	,
lui	PRON	lui
me	PRON	me
étais	VERB	être
lui	PRON	lui
je	PRON	je
chez	ADP	chez
et	CCONJ	et
Il	PRON	il
venait	VERB	venir
Lâchez	PROPN	Lâchez
-moi	PRON	moi
Il	PRON	il
sa	DET	son
flic	NOUN	flic
-je	PRON	je
que	SCONJ	que
lâchait	VERB	lâcher
-	PUNCT	-
au	ADP	au
apercevoir	VERB	apercevoir
ne	ADV	ne
.	PUNCT	.
répéta	VERB	répéter
s'	PRON	se
le	DET	le
Oh	PROPN	Oh
pardon	NOUN	pardon
.	PUNCT	.
de	ADP	de
faisait	VERB	faire
-il	PRON	il
qui	PRON	qui
,	PUNCT	,
rien	PRON	rien
de	ADP	de
répondit	NOUN	répondit
n'	ADV	n'
dis	ADP	dis
me	PRON	me
mal	ADV	mal
.	PUNCT	.
l'	DET	le
.	PUNCT	.
-	PUNCT	-
courant	NOUN	courant
,	PUNCT	,
épaule	NOUN	épaule
relâcha	VERB	relâcher
pas	ADV	pas
.	PUNCT	.
.	PUNCT	.
indiqua	VERB	indiquer
aux	ADP	à
évident	ADJ	évident
loi	NOUN	loi
prise	NOUN	prise
nous	PRON	nous
voir	VERB	voir
avec	ADP	avec
.	PUNCT	.
Il	PRON	il
,	PUNCT	,
tout	ADJ	tout
première	ADJ	premier
nous	PRON	nous
la	DET	le
attendait	VERB	attendre
nous	PRON	nous
États-Unis	PROPN	États-Unis
de	ADP	de
Dave	PROPN	Dave
-moi	PRON	moi
était	AUX	être
représentant	NOUN	représentant
ma	DET	mon
y	PRON	y
adosser	VERB	adosser
devions	VERB	devoir
Dans	ADP	dans
le	DET	le
Laissez	PROPN	Laissez
rencontre	NOUN	rencontre
était	AUX	être
le	DET	le
un	DET	un
-	PUNCT	-
,	PUNCT	,
que	SCONJ	que
nous	PRON	nous
mur	NOUN	mur
couloir	NOUN	couloir
Le	DET	le
du	ADP	de
doigt	NOUN	doigt
.	PUNCT	.
C'	PRON	ce
shérif	NOUN	shérif
ça	PRON	cela
.	PUNCT	.
faisais	ADJ	faisai
.	PUNCT	.
pénétra	VERB	pénétrer
T'	DET	t'
.	PUNCT	.
Dave	PROPN	Dave
seul	ADJ	seul
et	CCONJ	et
?	PUNCT	?
-il	PRON	il
Dave	NOUN	dave
me	PRON	me
?	PUNCT	?
Rien	PROPN	Rien
,	PUNCT	,
Qu'	PRON	qu'
de	ADP	de
attendit	VERB	attendre
-ce	PRON	-ce
as	NOUN	as
adresse	NOUN	adresse
Il	PRON	il
shérif	NOUN	shérif
on	PRON	on
l'	DET	le
parle	VERB	parle
que	ADV	que
tu	ADP	tu
est	AUX	être
touché	VERB	toucher
dans	ADP	dans
le	DET	le
fit	VERB	faire
regarda	VERB	regarder
au	ADP	au
à	ADP	à
avec	ADP	avec
.	PUNCT	.
-	PUNCT	-
n'	ADV	n'
la	DET	le
moins	ADV	moins
la	DET	le
pièce	NOUN	pièce
.	PUNCT	.
rien	PRON	rien
Après	ADP	après
réponse	NOUN	réponse
-	PUNCT	-
pas	ADV	pas
est	AUX	être
dis	ADP	dis
-	PUNCT	-
chambre	NOUN	chambre
il	PRON	il
à	ADP	à
,	PUNCT	,
.	PUNCT	.
m'	PRON	me
simplement	ADV	simplement
dit	VERB	dire
Dave	PROPN	Dave
tombé	ADJ	tomber
au	ADP	au
m'	PRON	me
est	AUX	être
mener	VERB	mener
en	ADP	en
,	PUNCT	,
de	ADP	de
le	PRON	le
sur	ADP	sur
Je	PRON	je
,	PUNCT	,
de	ADP	de
il	PRON	il
il	PRON	il
s'	PRON	se
pendu	VERB	pendre
.	PUNCT	.
Buck	PROPN	Buck
.	PUNCT	.
a	AUX	avoir
,	PUNCT	,
Je	PRON	je
demandé	VERB	demander
étranglé	VERB	étrangler
la	DET	le
s'	PRON	se
lui	PRON	lui
est	AUX	être
suis	AUX	être
du	ADP	de
mort	NOUN	mort
,	PUNCT	,
Buck	PROPN	Buck
-je	PRON	je
cinéma	NOUN	cinéma
appuyai	VERB	appuyer
revenant	VERB	revenir
enregistrer	VERB	enregistrer
,	PUNCT	,
me	PRON	me
.	PUNCT	.
tut	VERB	taire
dis	ADP	dis
mur	NOUN	mur
il	PRON	il
Ça	PRON	cela
.	PUNCT	.
puis	CCONJ	puis
il	PRON	il
rien	PRON	rien
semblait	VERB	sembler
,	PUNCT	,
Je	PRON	je
?	PUNCT	?
dit	VERB	dire
arrivais	VERB	arriver
-	PUNCT	-
ça	PRON	cela
,	PUNCT	,
.	PUNCT	.
estomac	NOUN	estomac
Comment	ADV	comment
vide	ADJ	vide
pas	ADV	pas
à	ADP	à
n'	ADV	n'
n'	ADV	n'
raconta	VERB	raconter
cela	PRON	cela
incrédule	ADJ	incrédule
se	PRON	se
en	PRON	en
-	PUNCT	-
tout	DET	tout
-je	PROPN	-je
.	PUNCT	.
me	PRON	me
sa	DET	son
sais	VERB	savoir
,	PUNCT	,
découverte	NOUN	découverte
et	CCONJ	et
Je	PRON	je
l'	DET	le
puis	CCONJ	puis
me	PRON	me
Dave	PROPN	Dave
les	DET	le
.	PUNCT	.
insensiblement	ADV	insensiblement
Le	DET	le
le	PRON	le
couloir	VERB	couloir
irréel	ADJ	irréel
