bonnes	ADJ	bon
de	ADP	de
et	CCONJ	et
équilibré	CCONJ	équilibré
chose	NOUN	chose
parce	SCONJ	parce
une	DET	un
cette	DET	ce
Yard	PROPN	Yard
Townsend	NOUN	townsend
me	PRON	me
rien	PRON	rien
Scotland	PROPN	Scotland
inhumaine	ADJ	inhumain
reste	NOUN	reste
est	AUX	être
.	PUNCT	.
pas	ADV	pas
troubla	VERB	troubler
plus	ADV	plus
affirmation	NOUN	affirmation
C'	PRON	ce
,	PUNCT	,
le	DET	le
affaire	NOUN	affaire
par	ADP	par
est	AUX	être
raisonnement	NOUN	raisonnement
tout	ADJ	tout
y	PRON	y
,	PUNCT	,
,	PUNCT	,
l'	DET	le
une	DET	un
Venant	VERB	venir
homme	NOUN	homme
sceptique	ADJ	sceptique
.	PUNCT	.
n'	ADV	n'
de	ADP	de
Et	CCONJ	et
.	PUNCT	.
ait	AUX	avoir
je	PRON	je
logique	ADJ	logique
-	PUNCT	-
ami	NOUN	ami
vigoureusement	NOUN	vigoureusement
que	SCONJ	que
et	CCONJ	et
...	PUNCT	...
avis	NOUN	avis
explication	NOUN	explication
,	PUNCT	,
-je	PRON	je
vision	NOUN	vision
de	ADP	de
A	ADP	à
contredis	NOUN	contredi
trouvera	VERB	trouver
que	SCONJ	que
Allons	PROPN	Allons
le	PRON	le
.	PUNCT	.
ailes	NOUN	aile
sentais	ADV	sentais
je	PRON	je
presque	ADV	presque
l'	DET	le
assassin	NOUN	assassin
moins	ADV	moins
!	PUNCT	!
.	PUNCT	.
des	DET	un
son	DET	son
mon	DET	mon
m'	PRON	me
,	PUNCT	,
eu	VERB	avoir
.	PUNCT	.
?	PUNCT	?
On	PRON	on
-	PUNCT	-
écriai	VERB	écrier
explication	NOUN	explication
Et	CCONJ	et
quelle	DET	quel
donc	ADV	donc
me	PRON	me
normale	ADJ	normal
La	DET	le
une	DET	un
un	DET	un
-	PUNCT	-
Non	ADV	non
envolant	VERB	envoler
de	ADP	de
souris	VERB	sourire
suggérée	VERB	suggérer
-	PUNCT	-
évader	VERB	évader
,	PUNCT	,
-je	PRON	je
.	PUNCT	.
par	ADP	par
cette	DET	ce
,	PUNCT	,
.	PUNCT	.
-	ADJ	-
pour	ADP	pour
y	PRON	y
de	ADP	de
chauve	ADJ	chauve
trop	ADV	trop
s'	PRON	se
créature	NOUN	créature
gigantesque	NOUN	gigantesque
sinistre	ADJ	sinistre
a	VERB	avoir
certainement	ADV	certainement
Il	PRON	il
maison	NOUN	maison
,	PUNCT	,
de	ADP	de
meurtrière	ADJ	meurtrier
Pas	ADV	pas
-	PUNCT	-
une	DET	un
moyen	NOUN	moyen
s'	PRON	se
cauchemars	NOUN	cauchemar
fantastique	ADJ	fantastique
non	ADV	non
était	AUX	être
impressionner	VERB	impressionner
,	PUNCT	,
dis	ADP	dis
la	DET	le
une	DET	un
.	PUNCT	.
de	ADP	de
m'	PRON	me
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
La	DET	le
plus	ADV	plus
ne	ADV	ne
chambre	NOUN	chambre
tandis	ADV	tandis
insista	ADJ	insista
.	PUNCT	.
curieux	ADJ	curieux
,	PUNCT	,
là	ADV	là
-il	PRON	il
retournons	NOUN	retournon
par	ADP	par
je	PRON	je
me	PRON	me
qu'	PRON	qu'
pensée	NOUN	pensée
!	PUNCT	!
-	NUM	-
!	PUNCT	!
Alors	ADV	alors
Oh	PROPN	Oh
,	PUNCT	,
il	PRON	il
imaginait	VERB	imaginer
ce	PRON	ce
ce	PRON	ce
Williams	PROPN	Williams
Venez	PROPN	Venez
voir	VERB	voir
était	AUX	être
qui	PRON	qui
-	PUNCT	-
-	PUNCT	-
...	PUNCT	...
troublé	VERB	troubler
haut	ADJ	haut
,	PUNCT	,
gisait	VERB	gésir
malade	ADJ	malade
fait	VERB	faire
assez	ADV	assez
de	ADP	de
-	PUNCT	-
,	PUNCT	,
-t	PART	-t
rendait	VERB	rendre
la	DET	le
Tout	DET	tout
pétrifiés	NOUN	pétrifié
.	PUNCT	.
.	PUNCT	.
l'	DET	le
.	PUNCT	.
,	PUNCT	,
mains	NOUN	main
des	DET	un
était	AUX	être
plus	ADV	plus
de	ADP	de
le	DET	le
d'	ADP	de
au	ADP	au
gravîmes	VERB	gravir
,	PUNCT	,
du	ADP	de
Mais	CCONJ	mais
Nous	PRON	nous
la	DET	le
ses	DET	son
mieux	ADV	mieux
...	PUNCT	...
que	SCONJ	que
lit	NOUN	lit
,	PUNCT	,
pied	NOUN	pied
sur	ADP	sur
.	PUNCT	.
dans	ADP	dans
échafauder	VERB	échafauder
seul	ADJ	seul
le	DET	le
suppositions	NOUN	supposition
tête	NOUN	tête
escalier	NOUN	escalier
Agenouillé	VERB	agenouiller
porte	VERB	porte
Le	DET	le
seuil	NOUN	seuil
nous	PRON	nous
cadavre	NOUN	cadavre
n'	ADV	n'
,	PUNCT	,
vaut	NOUN	vaut
arrêtâmes	NOUN	arrêtâme
,	PUNCT	,
nous	PRON	nous
tent	ADV	tent
,	PUNCT	,
Il	PRON	il
leva	VERB	lever
que	SCONJ	que
présence	NOUN	présence
pasteur	NOUN	pasteur
.	PUNCT	.
étaient	AUX	être
Il	PRON	il
un	DET	un
martyr	NOUN	martyr
oublierai	VERB	oublier
et	CCONJ	et
priait	VERB	prier
tableaux	NOUN	tableau
notre	DET	notre
expression	NOUN	expression
primitifs	NOUN	primitif
les	DET	le
de	ADP	de
jamais	ADV	jamais
joues	NOUN	joue
Rider	PROPN	Rider
aperçut	VERB	apercevoir
,	PUNCT	,
la	DET	le
représen-23	NOUN	représen-23
des	ADP	de
.	PUNCT	.
évoquait	VERB	évoquer
Ses	DET	son
.	PUNCT	.
telle	ADJ	tel
Je	PRON	je
s'	PRON	se
.	PUNCT	.
et	CCONJ	et
les	DET	le
l'	DET	le
l'	DET	le
n'	ADV	n'
son	DET	son
agonie	NOUN	agonie
d'	ADP	de
yeux	NOUN	oeil
Mr	PROPN	Mr
visage	NOUN	visage
livides	NOUN	livide
de	ADP	de
raides	VERB	raider
mâchoire	NOUN	mâchoire
de	ADP	de
Rider	PROPN	Rider
se	PRON	se
.	PUNCT	.
sa	DET	son
nuance	NOUN	nuance
s'	PRON	se
ne	ADV	ne
.	PUNCT	.
Le	DET	le
ici	ADV	ici
ankylosé	VERB	ankyloser
s'	SCONJ	s'
lentement	ADV	lentement
réflexes	NOUN	réflexe
Sam	PROPN	Sam
Ses	DET	son
!	PUNCT	!
ses	DET	son
?	PUNCT	?
il	PRON	il
pendait	VERB	pendre
plus	ADV	plus
comme	ADP	comme
mouvements	NOUN	mouvement
étaient	AUX	être
.	PUNCT	.
êtes	AUX	être
suspicion	NOUN	suspicion
s'	SCONJ	s'
il	PRON	il
pasteur	NOUN	pasteur
-vous	PRON	vous
contrôlait	VERB	contrôler
comme	ADP	comme
-	PUNCT	-
releva	VERB	relever
demanda	ADJ	demanda
dans	ADP	dans
entré	VERB	entrer
avec	ADP	avec
la	DET	le
voix	NOUN	voix
Comment	ADV	comment
inferieure	VERB	inferieure
une	DET	un
était	AUX	être
Williams	PROPN	Williams
dit	VERB	dire
rester	VERB	rester
dit	VERB	dire
-il	PRON	il
-	PUNCT	-
,	PUNCT	,
à	ADP	à
?	PUNCT	?
Je	PRON	je
suis	AUX	être
ton	NOUN	ton
dur	ADJ	dur
-vous	PRON	vous
entré	VERB	entrer
-	PUNCT	-
ne	ADV	ne
temps	NOUN	temps
Comment	ADV	comment
comprends	VERB	comprendre
seulement	ADV	seulement
quelque	DET	quelque
appris	VERB	apprendre
.	PUNCT	.
agenouillé	VERB	agenouiller
depuis	ADP	depuis
:	PUNCT	:
pas	ADV	pas
,	PUNCT	,
vous	PRON	vous
-	PUNCT	-
l'	DET	le
Rider	PROPN	Rider
Je	PRON	je
.	PUNCT	.
Comment	ADV	comment
là	ADV	là
lentement	ADV	lentement
répondit	VERB	répondre
Je	PRON	je
?	PUNCT	?
avoué	NOUN	avoué
avez	AUX	avoir
-vous	PRON	vous
d'	ADP	de
un	DET	un
.	PUNCT	.
longtemps	ADV	longtemps
entré	VERB	entrer
suis	AUX	être
êtes	AUX	être
!	PUNCT	!
la	DET	le
Oui	PROPN	Oui
maître	NOUN	maître
.	PUNCT	.
,	PUNCT	,
par	ADP	par
-	PUNCT	-
elle	PRON	lui
a	AUX	avoir
regarda	VERB	regarder
le	DET	le
vous	PRON	vous
pardonnée	VERB	pardonner
Qui	PRON	qui
Pauvre	PROPN	Pauvre
Stall	PROPN	Stall
ici	ADV	ici
!	PUNCT	!
d'	ADP	de
-	PUNCT	-
êtes	AUX	être
qu'	SCONJ	que
.	PUNCT	.
?	PUNCT	?
-	PUNCT	-
pauvre	VERB	pauvre
âme	ADJ	âm
âme	ADJ	âm
.	PUNCT	.
.	PUNCT	.
espère	VERB	espérer
vous	PRON	vous
lit	NOUN	lit
-	PUNCT	-
ouvert	VERB	ouvrir
J'	PRON	je
le	DET	le
)	PUNCT	)
monté	VERB	monter
(	PUNCT	(
Et	CCONJ	et
droit	NOUN	droit
Mr	PROPN	Mr
Rider	PROPN	Rider
hôtel	NOUN	hôtel
porte	NOUN	porte
?	PUNCT	?
sera	AUX	être
tout	DET	tout
?	PUNCT	?
(	PUNCT	(
-	PUNCT	-
J'	PRON	je
sommes	AUX	être
fervente	ADJ	fervent
.	PUNCT	.
.	PUNCT	.
assassin	ADJ	assassin
voix	NOUN	voix
-vous	PRON	vous
que	SCONJ	que
pardonnés	NOUN	pardonné
inconnu	VERB	inconnu
d'	ADP	de
présence	NOUN	présence
plus	ADV	plus
Williams	PROPN	Williams
un	DET	un
espère	VERB	espérer
et	CCONJ	et
.	PUNCT	.
l'	DET	le
il	PRON	il
basse	ADJ	bas
ajouta	VERB	ajouter
crime	ADJ	crim
sauvage	NOUN	sauvage
d'	ADP	de
nous	PRON	nous
Mr	PROPN	Mr
que	SCONJ	que
une	DET	un
nous	PRON	nous
serons	VERB	être
plus	ADV	plus
Et	CCONJ	et
:)	PUNCT	:)
en	ADP	en
Sam	NOUN	sam
Rider	PROPN	Rider
tous	DET	tout
regarda	VERB	regarder
,	PUNCT	,
comprenez	ADP	comprenez
que	SCONJ	que
Et	CCONJ	et
attentivement	ADV	attentivement
reste	VERB	reste
le	DET	le
Tous	ADJ	tout
Savez	VERB	savoir
:	PUNCT	:
Rider	PROPN	Rider
péché	NOUN	péché
que	SCONJ	que
?	PUNCT	?
répondre	VERB	répondre
il	PRON	il
nous	PRON	nous
en	ADP	en
état	NOUN	état
violemment	ADV	violemment
élança	VERB	élancer
qui	PRON	qui
Nous	PRON	nous
vis	VERB	voir
il	PRON	il
tous	ADJ	tout
s'	PRON	se
Je	PRON	je
.	PUNCT	.
Et	CCONJ	et
quelque	DET	quelque
?	PUNCT	?
chose	NOUN	chose
pécheurs	NOUN	pécheur
!	PUNCT	!
sommes	AUX	être
.	PUNCT	.
-	PUNCT	-
...	PUNCT	...
puisse	VERB	pouvoir
de	ADP	de
Il	PRON	il
renseigner	VERB	renseigner
!	PUNCT	!
Mr	DET	mr
.	PUNCT	.
Mais	CCONJ	mais
Elle	PRON	lui
tremblait	VERB	trembler
contenta	VERB	contenter
est	AUX	être
morte	VERB	mourir
affolait	VERB	affoler
-vous	PRON	vous
de	ADP	de
s'	PRON	se
se	PRON	se
peut	VERB	pouvoir
de	ADP	de
-on	PRON	on
pensez	VERB	penser
,	PUNCT	,
-	PUNCT	-
hors	ADP	hors
peut	VERB	pouvoir
est	AUX	être
entendîmes	NOUN	entendîme
homme	NOUN	homme
est	AUX	être
-je	NOUN	-je
non	ADV	non
Nous	PRON	nous
entendu	VERB	entendre
.	PUNCT	.
avoué	NOUN	avoué
Mais	CCONJ	mais
-vous	PRON	vous
escalier	NOUN	escalier
à	ADP	à
il	PRON	il
chambre	NOUN	chambre
l'	DET	le
.	PUNCT	.
personne	ADJ	personn
ne	ADV	ne
.	PUNCT	.
cela	PRON	cela
en	ADP	en
s'	SCONJ	s'
l'	PRON	l'
fou	ADJ	fou
?	PUNCT	?
dévaler	VERB	dévaler
deviner	VERB	deviner
Que	PRON	que
bien	ADV	bien
l'	DET	le
penser	VERB	penser
demandai	NOUN	demandai
-	PUNCT	-
?	PUNCT	?
L'	DET	le
de	ADP	de
la	DET	le
Que	PRON	que
ou	CCONJ	ou
.	PUNCT	.
un	DET	un
à	ADP	à
te	CCONJ	te
auto	NOUN	auto
le	DET	le
,	PUNCT	,
mêlé	ADJ	mêler
amenant	VERB	amener
cadavre	NOUN	cadavre
nous	PRON	nous
au	ADP	au
village	NOUN	village
d'	ADP	de
nous	PRON	nous
Avant	ADP	avant
Beef	PROPN	Beef
recherches	NOUN	recherche
Fellowes	NOUN	fellowe
Le	DET	le
s'	PRON	se
nos	DET	notre
entrée	NOUN	entrée
du	ADP	de
histoire	NOUN	histoire
repris	VERB	reprendre
.	PUNCT	.
premier	ADJ	premier
fit	NOUN	fit
.	PUNCT	.
devant	ADP	devant
meaecm	NOUN	meaecm
examen	NOUN	examen
que	SCONJ	que
,	PUNCT	,
la	DET	le
ayons	VERB	avoir
rapide	ADJ	rapide
une	DET	un
sergent	NOUN	sergent
.	PUNCT	.
et	CCONJ	et
porte	NOUN	porte
naii	VERB	naii
te	VERB	te
policier	NOUN	policier
arrêta	VERB	arrêter
cette	DET	ce
,	PUNCT	,
et	CCONJ	et
reve-24	ADP	reve-24
pour	ADP	pour
bientôt	ADV	bientôt
je	PRON	je
affaissé	VERB	affaisser
Nous	PRON	nous
,	PUNCT	,
rejoignit	VERB	rejoindre
,	PUNCT	,
votre	DET	votre
par	ADP	par
vous	PRON	vous
coucher	VERB	coucher
Mon	DET	mon
ici	ADV	ici
Il	PRON	il
tout	ADJ	tout
Thurston	PROPN	Thurston
,	PUNCT	,
que	PRON	que
dans	ADP	dans
vers	ADP	vers
cher	ADJ	cher
mais	CCONJ	mais
bas	NOUN	bas
pencher	VERB	pencher
.	PUNCT	.
nous	PRON	nous
pourrons	VERB	pouvoir
ce	PRON	ce
fauteuil	NOUN	fauteuil
vous	PRON	vous
,	PUNCT	,
commença	VERB	commencer
.	PUNCT	.
.	PUNCT	.
se	PRON	se
vous	PRON	vous
toujours	ADV	toujours
ferons	VERB	faire
ami	NOUN	ami
ordonne	VERB	ordonne
-	PUNCT	-
dit	VERB	dire
d'	ADP	de
aller	VERB	aller
son	DET	son
en	ADP	en
-il	PRON	il
présence	NOUN	présence
lui	PRON	lui
des	ADP	de
gênerait	VERB	gêner
!	PUNCT	!
.	PUNCT	.
de	ADP	de
vous	PRON	vous
nous	PRON	nous
Stall	PROPN	Stall
Montez	VERB	monter
,	PUNCT	,
était	AUX	être
un	DET	un
obéissant	ADJ	obéissant
votre	DET	votre
en	PRON	en
maison	NOUN	maison
je	PRON	je
petit	ADJ	petit
connaissait	VERB	connaître
Thurston	PROPN	Thurston
que	PRON	que
qu'	SCONJ	que
)	PUNCT	)
Je	PRON	je
ce	PRON	ce
vous	PRON	vous
le	DET	le
nom	NOUN	nom
et	CCONJ	et
leva	VERB	lever
(	PUNCT	(
.	PUNCT	.
prie	NOUN	prie
familier	NOUN	familier
,	PUNCT	,
faites	NOUN	faite
domestiques	NOUN	domestique
dis	VERB	dire
la	DET	le
un	DET	un
Le	DET	le
aussi	ADV	aussi
.	PUNCT	.
Dr	NOUN	dr
Tate	PROPN	Tate
se	PRON	se
.	PUNCT	.
-	PUNCT	-
avec	ADP	avec
enfant	NOUN	enfant
Le	DET	le
et	CCONJ	et
je	PRON	je
et	CCONJ	et
et	CCONJ	et
se	PRON	se
maître	NOUN	maître
,	PUNCT	,
a	AUX	avoir
Avant	ADP	avant
sa	DET	son
voix	NOUN	voix
me	PRON	me
donné	VERB	donner
lui	PRON	lui
son	DET	son
Thurston	PROPN	Thurston
cordialité	NOUN	cordialité
défait	VERB	défaire
nous	PRON	nous
,	PUNCT	,
rappelant	VERB	rappeler
couteau	NOUN	couteau
soin	NOUN	soin
sortir	VERB	sortir
de	ADP	de
.	PUNCT	.
-	PUNCT	-
visage	NOUN	visage
bonsoir	VERB	bonsoir
fus	PRON	fus
de	ADP	de
.	PUNCT	.
morne	ADJ	morne
.	PUNCT	.
de	ADP	de
coup	NOUN	coup
retourna	VERB	retourner
de	ADP	de
sa	DET	son
profondément	ADV	profondément
En	ADP	en
et	CCONJ	et
ému	VERB	émouvoir
de	ADP	de
dit	VERB	dire
prenez	VERB	prendre
bruyante	ADJ	bruyant
été	AUX	être
joyeuse	ADJ	joyeux
entre	ADP	entre
une	DET	un
était	AUX	être
.	PUNCT	.
est	AUX	être
fûmes	VERB	être
avec	ADP	avec
Il	PRON	il
11	PRON	11
le	DET	le
.	PUNCT	.
)	PUNCT	)
une	DET	un
demie	NOUN	demie
nous	PRON	nous
difficile	ADJ	difficile
nous	PRON	nous
je	PRON	je
préciser	VERB	préciser
La	DET	le
quand	SCONJ	quand
demi-heure	NOUN	demi-heure
et	CCONJ	et
force	NOUN	force
Tate	PROPN	Tate
,	PUNCT	,
.	PUNCT	.
Certainement	ADV	certainement
à	ADP	à
remonte	VERB	remonte
maintenant	ADV	maintenant
heures	NOUN	heure
dit	VERB	dire
C'	PRON	ce
environ	ADV	environ
Dr	NOUN	dr
11	NUM	11
seuls	ADJ	seul
assez	ADV	assez
,	PUNCT	,
minuit	VERB	minuit
à	ADP	à
?	PUNCT	?
moins	ADV	moins
10	PRON	10
mort	NOUN	mort
grande	ADJ	grand
(	PUNCT	(
et	CCONJ	et
suppose	VERB	suppose
explications	VERB	explicatier
Qui	PRON	qui
dans	ADP	dans
en	PRON	en
le	DET	le
nous	PRON	nous
.	PUNCT	.
commis	VERB	commettre
.	PUNCT	.
n'	ADV	n'
monde	NOUN	monde
sans	ADP	sans
qu'	SCONJ	que
Mais	CCONJ	mais
?	PUNCT	?
soit	AUX	être
que	SCONJ	que
n'	ADV	n'
découvert	VERB	découvrir
savions	VERB	savoir
réalisé	VERB	réaliser
un	DET	un
incrédule	ADJ	incrédule
l'	DET	le
pas	ADV	pas
assassin	ADJ	assassin
.	PUNCT	.
Nos	DET	notre
aussitôt	ADV	aussitôt
.	PUNCT	.
cette	DET	ce
laissèrent	NOUN	laissèrent
Il	PRON	il
que	SCONJ	que
Il	PRON	il
avait	AUX	avoir
le	DET	le
n'	ADV	n'
meurtrier	NOUN	meurtrier
crime	NOUN	crime
maison	NOUN	maison
pensait	VERB	penser
pu	VERB	pouvoir
pleine	ADJ	plein
de	ADP	de
rien	PRON	rien
est	AUX	être
être	AUX	être
-	PUNCT	-
avait	AUX	avoir
Il	PRON	il
voyons	NOUN	voyon
.	PUNCT	.
Cela	PRON	cela
épaules	NOUN	épaule
Oui	PROPN	Oui
,	PUNCT	,
entra	NOUN	entra
ronde	ADJ	rond
Williams	ADJ	william
homme	NOUN	homme
carré	ADJ	carré
faits	NOUN	fait
colorée	VERB	colorer
-il	PRON	il
devait	VERB	devoir
-	PUNCT	-
.	PUNCT	.
la	DET	le
semble	VERB	semble
:	PUNCT	:
sont	AUX	être
face	NOUN	face
commença	PRON	commença
interrompit	NOUN	interrompit
-t	PART	-t
cinquantaine	NOUN	cinquantaine
.	PUNCT	.
friser	VERB	friser
.	PUNCT	.
C'	PRON	ce
une	DET	un
.	PUNCT	.
d'	ADP	de
Mais	CCONJ	mais
l'	DET	le
avait	VERB	avoir
.	PUNCT	.
qui	PRON	qui
là	ADV	là
était	AUX	être
les	DET	le
sergent	NOUN	sergent
un	DET	un
gros	ADJ	gros
impossible	ADJ	impossible
...	PUNCT	...
Beef	PROPN	Beef
et	CCONJ	et
Le	DET	le
pour	ADP	pour
de	DET	de
,	PUNCT	,
Son	DET	son
,	PUNCT	,
sel	ADJ	sel
,	PUNCT	,
corps	NOUN	corps
,	PUNCT	,
moustaches	ADJ	moustache
une	DET	un
voix	NOUN	voix
hésitante	ADJ	hésitant
et	CCONJ	et
de	ADP	de
sans	ADP	sans
et	CCONJ	et
J'	PRON	je
son	DET	son
allure	NOUN	allure
poivre	ADJ	poivr
.	PUNCT	.
justice	NOUN	justice
yeux	NOUN	oeil
,	PUNCT	,
et	CCONJ	et
ton	NOUN	ton
naoituei	ADJ	naoituei
doute	NOUN	doute
parut	ADP	parut
déclara	PRON	déclara
en	ADP	en
grosses	NOUN	grosse
sonore	ADJ	sonore
un	DET	un
tombantes	ADJ	tombant
leiiioignei	NOUN	leiiioignei
.	PUNCT	.
-	PUNCT	-
-	PUNCT	-
-t	PART	-t
peu	ADV	peu
examiné	VERB	examiner
-il	PRON	il
d'	ADP	de
me	PRON	me
petits	ADJ	petit
le	DET	le
-	PUNCT	-
ai	AUX	avoir
-	PUNCT	-
ai	AUX	avoir
les	DET	le
.	PUNCT	.
et	CCONJ	et
écria	VERB	écrier
j'	PRON	je
et	CCONJ	et
qui	PRON	qui
Vous	PRON	vous
le	DET	le
couteau	NOUN	couteau
ai	AUX	avoir
commis	VERB	commettre
.	PUNCT	.
ai	AUX	avoir
s'	PRON	se
corps	NOUN	corps
mes	DET	mon
-	PUNCT	-
?	PUNCT	?
examiné	VERB	examiner
savoir	VERB	savoir
mes	DET	mon
quoi	PRON	quoi
conclusions	NOUN	conclusion
conclusions	NOUN	conclusion
.	PUNCT	.
tiré	VERB	tirer
dis	VERB	dire
taches	NOUN	tache
croyez	VERB	croire
-	PUNCT	-
...	PUNCT	...
que	SCONJ	que
avez	VERB	avoir
Vous	PRON	vous
Williams	PROPN	Williams
j'	PRON	je
le	DET	le
de	ADP	de
j'	PRON	je
monsieur	NOUN	Monsieur
sang	NOUN	sang
et	CCONJ	et
Je	PRON	je
tiré	VERB	tirer
,	PUNCT	,
a	AUX	avoir
,	PUNCT	,
de	ADP	de
meurtre	NOUN	meurtre
le	DET	le
encore	ADV	encore
m'	PRON	me
suis	AUX	être
le	DET	le
fait	VERB	faire
rapports	NOUN	rapport
.	PUNCT	.
.	PUNCT	.
Sa	DET	son
le	DET	le
Scotland	PROPN	Scotland
,	PUNCT	,
.	PUNCT	.
en	PRON	en
.	PUNCT	.
Vous	PRON	vous
là	ADV	là
n'	ADV	n'
sergent	NOUN	sergent
en	ADP	en
dis	ADP	dis
Je	PRON	je
-je	PRON	je
feriez	VERB	faire
mieux	ADV	mieux
-	PUNCT	-
monsieur	NOUN	Monsieur
nécessaire	NOUN	nécessaire
mettre	VERB	mettre
étonné	VERB	étonner
suffisance	NOUN	suffisance
,	PUNCT	,
-	PUNCT	-
vous	PRON	vous
pas	ADV	pas
agaça	VERB	agacer
Beef	PROPN	Beef
pour	ADP	pour
admit	ADJ	admit
j'	PRON	je
le	DET	le
moment	NOUN	moment
,	PUNCT	,
?	PUNCT	?
ai	AUX	avoir
avec	ADP	avec
Mais	CCONJ	mais
Beef	PROPN	Beef
le	DET	le
Tate	PROPN	Tate
peut-être	ADV	peut-être
village	NOUN	village
ne	ADV	ne
Yard	PROPN	Yard
Dr	NOUN	dr
vanité	NOUN	vanité
-je	PRON	je
les	DET	le
habitants	NOUN	habitant
-il	PRON	il
placée	VERB	placer
,	PUNCT	,
intervint	VERB	intervenir
Ce	PRON	ce
air	NOUN	air
-	PUNCT	-
pas	ADV	pas
-	PUNCT	-
d'	ADP	de
de	ADP	de
tôt	ADV	tôt
.	PUNCT	.
possible	ADJ	possible
Allons	PROPN	Allons
,	PUNCT	,
:	PUNCT	:
,	PUNCT	,
,	PUNCT	,
pas	ADV	pas
dis	ADP	dis
du	ADP	de
répliqua	VERB	répliquer
sèchement	VERB	sèchemer
,	PUNCT	,
sera	AUX	être
,	PUNCT	,
un	DET	un
qui	PRON	qui
-t	PART	-t
.	PUNCT	.
connaissait	VERB	connaître
bien	ADV	bien
utile	ADJ	utile
plus	ADV	plus
Le	DET	le
mal	ADV	mal
important	ADJ	important
presse	VERB	presse
Ce	PRON	ce
capable	ADJ	capable
,	PUNCT	,
les	DET	le
me	PRON	me
.	PUNCT	.
sera	AUX	être
ici	ADV	ici
pour	ADP	pour
Mais	CCONJ	mais
il	PRON	il
adressant	VERB	adresser
Le	DET	le
un	DET	un
sans	ADP	sans
je	PRON	je
,	PUNCT	,
.	PUNCT	.
ajouta	ADJ	ajouta
Et	CCONJ	et
à	ADP	à
d'	ADP	de
est	AUX	être
.	PUNCT	.
pas	ADV	pas
Le	DET	le
temps	NOUN	temps
délai	NOUN	délai
-il	PRON	il
de	ADP	de
Téléphonez	PROPN	Téléphonez
cas	NOUN	cas
faut	VERB	falloir
en	PRON	en
vous	PRON	vous
.	PUNCT	.
demande	VERB	demande
avertir	VERB	avertir
nous	PRON	nous
le	DET	le
s'	PRON	se
Scotland	PROPN	Scotland
résoudre	VERB	résoudre
.	PUNCT	.
-t	PART	-t
n'	ADV	n'
Yard	PROPN	Yard
.	PUNCT	.
si	SCONJ	si
Rouge	PROPN	Rouge
ne	ADV	ne
mit	VERB	mettre
mon	DET	mon
vous	PRON	vous
Je	PRON	je
sergent	NOUN	sergent
se	PRON	se
Eh	INTJ	Eh
ses	DET	son
Je	PRON	je
suppose	VERB	suppose
-il	PRON	il
!	PUNCT	!
Il	PRON	il
passé	VERB	passer
-	PUNCT	-
.	PUNCT	.
soirée	NOUN	soirée
devoir	NOUN	devoir
.	PUNCT	.
avec	ADP	avec
.	PUNCT	.
pas	ADV	pas
yeux	NOUN	oeil
.	PUNCT	.
au	ADP	au
Lion	PROPN	Lion
la	DET	le
monsieur	NOUN	Monsieur
en	ADP	en
sergent	ADV	sergent
cligna	VERB	cligner
que	SCONJ	que
,	PUNCT	,
petits	ADJ	petit
,	PUNCT	,
connais	VERB	connaître
avez	AUX	avoir
dignité	NOUN	dignité
colère	NOUN	colère
répondit	NOUN	répondit
Dr	NOUN	dr
.	PUNCT	.
-	PUNCT	-
,	PUNCT	,
broncha	ADJ	broncha
Tate	PROPN	Tate
bien	ADV	bien
Le	DET	le
à	ADP	à
vous	PRON	vous
comme	ADP	comme
enquête	NOUN	enquête
s'	PRON	se
immédiatement	ADV	immédiatement
je	PRON	je
Faites	PROPN	Faites
ne	ADV	ne
vous	PRON	vous
le	DET	le
sergent	NOUN	sergent
ce	DET	ce
quitter	VERB	quitter
vous	PRON	vous
.	PUNCT	.
obtenir	VERB	obtenir
votre	DET	votre
je	PRON	je
sérieuse	ADJ	sérieux
pour	ADP	pour
pas	ADV	pas
de	ADP	de
que	SCONJ	que
pas	ADV	pas
si	SCONJ	si
dois	VERB	devoir
demander	VERB	demander
Mais	CCONJ	mais
je	PRON	je
vous	PRON	vous
messieurs	NOUN	monsieur
ne	ADV	ne
sans	ADP	sans
vais	VERB	aller
débrouillez	VERB	débrouiller
ces	DET	ce
une	DET	un
émouvoir	VERB	émouvoir
trouver	VERB	trouver
voudrez	VERB	vouloir
de	ADP	de
.	PUNCT	.
,	PUNCT	,
dit	VERB	dire
,	PUNCT	,
préviens	VERB	prévenir
-	PUNCT	-
pas	ADV	pas
supérieur	NOUN	supérieur
exaspérantes	ADJ	exaspérant
maison	NOUN	maison
gros	ADJ	gros
les	DET	le
26	NUM	26
matin	NOUN	matin
la	DET	le
un	DET	un
eut	AUX	avoir
domestiques	NOUN	domestique
et	CCONJ	et
lentement	ADV	lentement
vais	VERB	aller
,	PUNCT	,
pour	ADP	pour
.	PUNCT	.
demain	ADV	demain
noms	NOUN	nom
dura	VERB	durer
interrogatoires	NOUN	interrogatoire
reviendrai	VERB	revenir
prendre	VERB	prendre
il	PRON	il
Même	ADV	même
Je	PRON	je
chose	NOUN	chose
dix	NUM	dix
minutes	NOUN	minute
Cela	PRON	cela
En	ADP	en
carnet	NOUN	carnet
Quand	SCONJ	quand
les	DET	le
,	PUNCT	,
attendant	VERB	attendre
.	PUNCT	.
.	PUNCT	.
pour	ADP	pour
adresses	NOUN	adresse
