jouer	VERB	jouer
chemise	NOUN	chemise
derrière	ADP	derrière
me	PRON	me
rapprocher	VERB	rapprocher
essayais	VERB	essayer
homme	NOUN	homme
bas	NOUN	bas
Annie	PROPN	Annie
assis	VERB	asseoir
ce	PRON	ce
son	DET	son
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
une	DET	un
là	ADV	là
carreaux	NOUN	carreau
-	NUM	-
vieux	ADJ	vieux
blouson	NOUN	blouson
portait	VERB	porter
moi	PRON	moi
je	PRON	je
sur	ADP	sur
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
les	DET	le
cuir	NOUN	cuir
leurs	DET	leur
.	PUNCT	.
entendre	VERB	entendre
n'	ADV	n'
J'	PRON	je
elles	PRON	lui
osais	VERB	oser
pas	ADV	pas
sans	ADP	sans
,	PUNCT	,
disaient	ADV	disaient
d'	ADP	de
qu'	PRON	qu'
Patoche	PROPN	Patoche
Et	CCONJ	et
mur	NOUN	mur
.	PUNCT	.
Docteur	NOUN	docteur
vers	ADP	vers
.	PUNCT	.
le	DET	le
ont	AUX	avoir
directrice	NOUN	directrice
la	DET	le
rue	NOUN	rue
deux	PRON	deux
...	PUNCT	...
laissé	VERB	laisser
Dordaine	NOUN	dordaine
marché	VERB	marcher
petite	ADJ	petit
--	PUNCT	--
Nous	PRON	nous
a	AUX	avoir
par	ADP	par
t'	PRON	te
elle	PRON	lui
elle	PRON	lui
a	AUX	avoir
Mon	DET	mon
pauvre	NOUN	pauvre
.	PUNCT	.
sortis	VERB	sortir
,	PUNCT	,
Ils	PRON	il
la	DET	le
du	ADP	de
tous	ADJ	tout
et	CCONJ	et
...	PUNCT	...
moi	PRON	moi
-	PUNCT	-
la	DET	le
qui	PRON	qui
les	DET	le
percée	NOUN	percée
donnait	VERB	donner
sur	ADP	sur
sommes	AUX	être
puis	CCONJ	puis
dans	ADP	dans
renvoyé	VERB	renvoyer
porte	VERB	porte
elle	PRON	lui
avais	VERB	avoir
Tu	ADP	tu
j'	PRON	je
...	PUNCT	...
elle	PRON	lui
J'	PRON	je
--	PUNCT	--
pas	ADV	pas
en	ADP	en
...	PUNCT	...
comme	ADP	comme
.	PUNCT	.
mais	CCONJ	mais
,	PUNCT	,
,	PUNCT	,
vers	ADP	vers
m'	PRON	me
étais	AUX	être
ai	AUX	avoir
tête	NOUN	tête
Et	CCONJ	et
gronde	VERB	gronde
de	ADP	de
la	DET	le
pleurer	VERB	pleurer
rassuré	VERB	rassurer
qu'	SCONJ	que
j'	PRON	je
qu'	SCONJ	que
es	ADP	es
me	PRON	me
mais	CCONJ	mais
moi	PRON	moi
elle	PRON	lui
levant	NOUN	levant
ne	ADV	ne
,	PUNCT	,
Oui	ADV	oui
cela	PRON	cela
un	DET	un
souriait	VERB	sourire
rassuré	VERB	rassurer
mauvais	ADJ	mauvais
élève	VERB	élever
vu	VERB	voir
envie	NOUN	envie
.	PUNCT	.
,	PUNCT	,
a	AUX	avoir
ne	ADV	ne
peu	ADV	peu
,	PUNCT	,
semblait	VERB	sembler
inscrire	VERB	inscrire
qui	PRON	qui
un	DET	un
pas	ADV	pas
été	AUX	être
,	PUNCT	,
On	PRON	on
va	VERB	aller
,	PUNCT	,
mauvais	ADJ	mauvais
de	ADP	de
une	DET	un
,	PUNCT	,
--	PUNCT	--
école	NOUN	école
grave	ADJ	grave
événement	NOUN	événement
elle	PRON	lui
avoir	AUX	avoir
,	PUNCT	,
cet	DET	ce
tout	ADV	tout
...	PUNCT	...
Je	PRON	je
autre	ADJ	autre
la	DET	le
mon	DET	mon
pas	ADV	pas
même	ADV	même
t'	PRON	te
fasse	NOUN	fasse
que	SCONJ	que
crois	VERB	croire
me	PRON	me
dans	ADP	dans
.	PUNCT	.
vieux	ADJ	vieux
sourire	VERB	sourire
t'	DET	t'
Patoche	PROPN	Patoche
...	PUNCT	...
,	PUNCT	,
surpris	VERB	surprendre
inquiète	ADJ	inquiet
plus	ADV	plus
Ne	ADV	ne
et	CCONJ	et
qu'	SCONJ	que
qu'	SCONJ	que
s'	PRON	se
Annie	PROPN	Annie
d'	ADP	de
élève	VERB	élever
apercevoir	VERB	apercevoir
Neige	PROPN	Neige
de	ADP	de
ma	DET	mon
mère	NOUN	mère
ma	DET	mon
drôle	NOUN	drôle
La	DET	le
la	DET	le
-	PROPN	-
Elle	PRON	lui
Hélène	NOUN	hélène
était	AUX	être
Jeanne	PROPN	Jeanne
famille	NOUN	famille
-	PUNCT	-
autre	NOUN	autre
institution	NOUN	institution
.	PUNCT	.
,	PUNCT	,
Mathilde	PROPN	Mathilde
petite	ADJ	petit
doute	NOUN	doute
Annie	PROPN	Annie
Blanche	PROPN	Blanche
directrice	NOUN	directrice
.	PUNCT	.
renseignée	VERB	renseigner
l'	DET	le
même	ADV	même
Arc	PROPN	Arc
,	PUNCT	,
.	PUNCT	.
n'	ADV	n'
sur	ADP	sur
dû	VERB	devoir
était	AUX	être
pas	ADV	pas
sans	ADP	sans
un	DET	un
s'	PRON	se
:	PUNCT	:
avait	AUX	avoir
directrice	NOUN	directrice
famille	NOUN	famille
mensonge	NOUN	mensonge
camarades	NOUN	camarade
tout	ADV	tout
pour	ADP	pour
de	ADP	de
le	DET	le
plus	ADV	plus
je	PRON	je
avait	AUX	avoir
peut-être	ADV	peut-être
-on	PRON	on
que	SCONJ	que
craint	VERB	craindre
suite	NOUN	suite
exemple	NOUN	exemple
reprocher	VERB	reprocher
attention	NOUN	attention
de	ADP	de
dangereux	NOUN	dangereu
pu	VERB	pouvoir
paraissait	VERB	paraître
Elle	PRON	lui
un	DET	un
avait	AUX	avoir
de	ADP	de
la	DET	le
l'	DET	le
.	PUNCT	.
d'	ADP	de
Annie	NOUN	annie
que	SCONJ	que
attiré	VERB	attirer
Qu'	PRON	qu'
sois	AUX	être
:	PUNCT	:
mes	DET	mon
de	ADP	de
nous	PRON	nous
Annie	PROPN	Annie
aurait	AUX	avoir
D'	ADP	de
.	PUNCT	.
Il	PRON	il
classe	NOUN	classe
...	PUNCT	...
abord	NOUN	abord
jeune	ADJ	jeune
?	PUNCT	?
.	PUNCT	.
âge	NOUN	âge
-	PUNCT	-
ma	DET	mon
époque	NOUN	époque
elle	PRON	lui
son	DET	son
blue	NOUN	blue
comme	ADP	comme
valu	ADJ	valu
rare	VERB	rare
à	ADP	à
son	DET	son
autres	ADJ	autre
aurait	AUX	avoir
Rien	PRON	rien
qu'	SCONJ	que
cuir	NOUN	cuir
reprocher	VERB	reprocher
grande	ADJ	grand
dise	VERB	dire
blouson	NOUN	blouson
dame	NOUN	dame
et	CCONJ	et
elle	PRON	lui
il	PRON	il
à	ADP	à
Mathilde	PROPN	Mathilde
à	ADP	à
...	PUNCT	...
jean	NOUN	jean
vieille	ADJ	vieux
mieux	ADV	mieux
l'	DET	le
Et	CCONJ	et
qu'	PRON	qu'
Une	DET	un
était	AUX	être
...	PUNCT	...
de	ADP	de
délavé	VERB	délaver
puis	CCONJ	puis
surtout	ADV	surtout
,	PUNCT	,
si	SCONJ	si
sœur	ADV	sœur
,	PUNCT	,
ce	DET	ce
les	DET	le
et	CCONJ	et
:	PUNCT	:
ses	DET	son
de	ADP	de
Nîmes	PROPN	Nîmes
messe	NOUN	messe
accent	NOUN	accent
avec	ADP	avec
drôle	NOUN	drôle
cheval	NOUN	cheval
,	PUNCT	,
emmenait	VERB	emmener
à	ADP	à
petite	ADJ	petit
des	DET	un
son	DET	son
chez	ADP	chez
son	DET	son
habillait	VERB	habiller
commerçants	NOUN	commerçant
...	PUNCT	...
et	CCONJ	et
Hélène	NOUN	hélène
de	ADP	de
sombres	ADJ	sombre
camée	NOUN	camée
,	PUNCT	,
du	ADP	de
village	NOUN	village
les	DET	le
revanche	NOUN	revanche
manière	NOUN	manière
pantalon	NOUN	pantalon
corsage	NOUN	corsage
la	DET	le
,	PUNCT	,
son	DET	son
un	DET	un
de	ADP	de
ou	CCONJ	ou
s'	PRON	se
quand	SCONJ	quand
la	DET	le
d'	ADP	de
elle	PRON	lui
nous	PRON	nous
En	ADP	en
vêtements	NOUN	vêtement
une	DET	un
avec	ADP	avec
quelquefois	ADV	quelquefois
le	DET	le
,	PUNCT	,
quel	DET	quel
de	ADP	de
pourtant	ADV	pourtant
un	DET	un
bottes	NOUN	botte
devinait	VERB	deviner
aimer	NOUN	aimer
et	CCONJ	et
métier	NOUN	métier
.	PUNCT	.
un	DET	un
et	CCONJ	et
manches	ADJ	manche
le	DET	le
,	PUNCT	,
de	ADP	de
de	ADP	de
ski	DET	ski
poignets	NOUN	poignet
boléro	NOUN	boléro
l'	PRON	l'
chemisiers	NOUN	chemisier
aux	ADP	à
aux	ADP	à
journaux	NOUN	journal
et	CCONJ	et
marchand	NOUN	marchand
,	PUNCT	,
avait	AUX	avoir
semblaient	VERB	sembler
bouffantes	NOUN	bouffante
Et	CCONJ	et
ou	CCONJ	ou
serrées	VERB	serrer
pâtissier	NOUN	pâtissier
fuseau	NOUN	fuseau
,	PUNCT	,
incrusté	VERB	incruster
été	AUX	être
même	ADV	même
...	PUNCT	...
son	DET	son
ancien	ADJ	ancien
noir	NOUN	noir
des	DET	un
On	PRON	on
bien	ADV	bien
nacre	VERB	nacre
chignon	NOUN	chignon
disaient	VERB	dire
...	PUNCT	...
Au	ADP	au
-	PUNCT	-
Toch	PROPN	Toch
lui	PRON	lui
?	PUNCT	?
yeux	NOUN	oeil
:	PUNCT	:
reprocher	VERB	reprocher
à	ADP	à
Et	CCONJ	et
inspiraient	VERB	inspirer
de	ADP	de
?	PUNCT	?
mademoiselle	NOUN	mademoiselle
Toch	PROPN	Toch
silence	NOUN	silence
revoir	VERB	revoir
,	PUNCT	,
pour	ADP	pour
ses	DET	son
avec	ADP	avec
Bonjour	PROPN	Bonjour
beaucoup	ADV	beaucoup
,	PUNCT	,
son	DET	son
Son	DET	son
mademoiselle	NOUN	mademoiselle
Et	CCONJ	et
et	CCONJ	et
politesse	NOUN	politesse
Blanche	PROPN	Blanche
Toch	PROPN	Toch
--	PUNCT	--
noir	ADJ	noir
...	PUNCT	...
Neige	PROPN	Neige
mademoiselle	NOUN	mademoiselle
que	SCONJ	que
...	PUNCT	...
ce	DET	ce
pouvait	VERB	pouvoir
-on	PRON	on
,	PUNCT	,
toujours	ADV	toujours
sera	VERB	être
transparents	NOUN	transparent
,	PUNCT	,
la	DET	le
respect	NOUN	respect
et	CCONJ	et
certainement	ADV	certainement
je	PRON	je
se	PRON	se
le	DET	le
école	NOUN	école
mes	DET	mon
institution	NOUN	institution
;	PUNCT	;
et	CCONJ	et
me	PRON	me
petits	ADJ	petit
de	ADP	de
rentrais	VERB	rentraire
Arc	PROPN	Arc
la	DET	le
tout	ADV	tout
pourquoi	ADV	pourquoi
d'	ADP	de
chercher	VERB	chercher
comme	ADP	comme
La	DET	le
-	PROPN	-
directrice	NOUN	directrice
seul	ADJ	seul
à	ADP	à
pas	ADV	pas
jeune	ADJ	jeune
non	ADV	non
,	PUNCT	,
l'	DET	le
pourquoi	ADV	pourquoi
fille	NOUN	fille
Jeanne	PROPN	Jeanne
maison	NOUN	maison
demandait	VERB	demander
ne	ADV	ne
à	ADP	à
pas	ADV	pas
venait	VERB	venir
de	ADP	de
ma	DET	mon
mère	NOUN	mère
cette	DET	ce
.	PUNCT	.
l'	DET	le
autres	ADJ	autre
sortie	NOUN	sortie
bribes	NOUN	bribe
.	PUNCT	.
envers	VERB	envers
avait	AUX	avoir
avais	VERB	avoir
?	PUNCT	?
camarades	NOUN	camarade
méfiance	NOUN	méfiance
entre	ADP	entre
étions	VERB	être
même	ADV	même
,	PUNCT	,
Annie	ADJ	anni
petite	ADJ	petit
que	SCONJ	que
,	PUNCT	,
sait	VERB	savoir
elle	PRON	lui
soir	NOUN	soir
suffi	VERB	suffire
Qui	PRON	qui
pour	ADP	pour
conversation	NOUN	conversation
devait	VERB	devoir
.	PUNCT	.
penser	VERB	penser
,	PUNCT	,
quelques	DET	quelque
un	DET	un
la	DET	le
nous	PRON	nous
une	DET	un
nous	PRON	nous
j'	PRON	je
directrice	NOUN	directrice
riches	ADJ	riche
d'	ADP	de
Il	PRON	il
surpris	VERB	surprendre
qu'	SCONJ	que
.	PUNCT	.
voie	NOUN	voie
de	ADP	de
Moi	PRON	moi
-	PUNCT	-
que	SCONJ	que
Elle	PRON	lui
la	DET	le
la	DET	le
éprouve	VERB	éprouve
est	AUX	être
et	CCONJ	et
dit	VERB	dire
quatre-chevaux	NOUN	quatre-chevau
savez	VERB	savoir
dans	ADP	dans
Hélène	NOUN	hélène
avait	AUX	avoir
.	PUNCT	.
pas	ADV	pas
pensif	ADJ	pensif
.	PUNCT	.
--	PUNCT	--
Elle	PRON	lui
n'	ADV	n'
,	PUNCT	,
Paris	PROPN	Paris
capable	ADJ	capable
,	PUNCT	,
et	CCONJ	et
de	ADP	de
Elle	PRON	lui
brûlée	VERB	brûler
.	PUNCT	.
rentrée	VERB	rentrer
Annie	NOUN	annie
que	SCONJ	que
c'	PRON	ce
Linou	PROPN	Linou
paraissait	VERB	paraître
Mathilde	PROPN	Mathilde
tête	NOUN	tête
était	AUX	être
Vous	PRON	vous
inquiète	ADJ	inquiet
encore	ADV	encore
une	DET	un
sa	DET	son
bien	ADV	bien
est	AUX	être
d'	ADP	de
.	PUNCT	.
tout	ADV	tout
un	DET	un
air	NOUN	air
Mathilde	PROPN	Mathilde
Mathilde	PROPN	Mathilde
,	PUNCT	,
--	PUNCT	--
de	ADP	de
de	ADP	de
peut	VERB	pouvoir
comprenez	VERB	comprendre
.	PUNCT	.
de	ADP	de
petite	ADJ	petit
ne	ADV	ne
Vous	PRON	vous
s'	PRON	se
grave	ADJ	grave
avez	VERB	avoir
quand	ADV	quand
silencieuse	ADJ	silencieux
durci	NOUN	durci
chose	NOUN	chose
de	ADP	de
la	DET	le
avait	AUX	avoir
...	PUNCT	...
Mathilde	PROPN	Mathilde
dit	VERB	dire
et	CCONJ	et
Hélène	NOUN	hélène
faire	VERB	faire
avait	AUX	avoir
quelque	DET	quelque
Le	DET	le
visage	NOUN	visage
fréquentations	NOUN	fréquentation
restée	VERB	rester
,	PUNCT	,
petite	ADJ	petit
de	ADP	de
même	ADV	même
un	DET	un
,	PUNCT	,
la	DET	le
Hélène	NOUN	hélène
drôles	NOUN	drôle
elle	PRON	lui
Linou	PROPN	Linou
moment	NOUN	moment
:	PUNCT	:
,	PUNCT	,
vous	PRON	vous
était	AUX	être
pas	ADV	pas
--	PUNCT	--
était	AUX	être
dit	VERB	dire
air	NOUN	air
--	PUNCT	--
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
voulez	VERB	vouloir
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
Qu'	PRON	qu'
pas	ADV	pas
,	PUNCT	,
voix	NOUN	voix
n'	ADV	n'
fréquentations	NOUN	fréquentation
dit	VERB	dire
vous	PRON	vous
je	PRON	je
,	PUNCT	,
Thilda	PROPN	Thilda
que	SCONJ	que
sèche	ADJ	sec
docile	ADJ	docile
drôles	NOUN	drôle
-ce	PRON	-ce
de	ADP	de
avec	ADP	avec
un	DET	un
Mathilde	PROPN	Mathilde
Elle	PRON	lui
--	PUNCT	--
et	CCONJ	et
?	PUNCT	?
Linou	PROPN	Linou
avait	VERB	avoir
est	AUX	être
craintif	ADJ	craintif
dire	VERB	dire
avait	AUX	avoir
que	SCONJ	que
Ne	ADV	ne
une	DET	un
lui	PRON	lui
vous	PRON	vous
fâchez	VERB	fâcher
?	PUNCT	?
De	ADP	de
connaissais	VERB	connaître
Ce	PRON	ce
ne	ADV	ne
la	DET	le
plus	ADV	plus
Annie	PROPN	Annie
heureux	ADJ	heureux
pas	ADV	pas
«	NOUN	«
était	AUX	être
qu'	PRON	qu'
s.	ADV	s.
qui	PRON	qui
,	PUNCT	,
ne	ADV	ne
ce	DET	ce
faisait	VERB	faire
que	PRON	que
son	DET	son
'	PUNCT	'
,	PUNCT	,
à	ADP	à
»	PUNCT	»
d	ADP	d
jour	NOUN	jour
Carroll'	NOUN	carroll'
même	ADJ	même
traitait	VERB	traiter
femme	NOUN	femme
pleurer	VERB	pleurer
toute	ADJ	tout
temps	NOUN	temps
À	ADP	à
,	PUNCT	,
au	ADP	au
celle	PRON	celui
consacrait	VERB	consacrer
partir	VERB	partir
me	PRON	me
nuit	NOUN	nuit
imbécile	ADJ	imbécile
seulement	ADV	seulement
-là	PRON	-là
pendant	ADP	pendant
de	ADP	de
ai	AUX	avoir
ses	DET	son
absences	NOUN	absence
.	PUNCT	.
la	DET	le
pensé	VERB	penser
Elle	PRON	lui
j'	PRON	je
avais	VERB	avoir
quelque	DET	quelque
très	ADV	très
qui	PRON	qui
l'	DET	le
demandé	VERB	demander
peut-être	ADV	peut-être
de	ADP	de
Mais	CCONJ	mais
tard	ADV	tard
c'	PRON	ce
était	AUX	être
m'	PRON	me
soir	NOUN	soir
.	PUNCT	.
d'	ADP	de
ai	AUX	avoir
:	PUNCT	:
phrase	NOUN	phrase
s'	PRON	se
j'	PRON	je
a	AUX	avoir
.	PUNCT	.
de	ADP	de
quand	SCONJ	quand
grave	ADJ	grave
que	PRON	que
j'	PRON	je
une	DET	un
passé	VERB	passer
grave	ADJ	grave
entendue	ADJ	entendre
Plus	ADV	plus
comme	ADP	comme
,	PUNCT	,
,	PUNCT	,
déjà	ADV	déjà
ce	PRON	ce
écho	NOUN	écho
répondu	VERB	répondre
»	PUNCT	»
on	PRON	on
Quelque	DET	quelque
,	PUNCT	,
et	CCONJ	et
était	AUX	être
chose	NOUN	chose
chose	NOUN	chose
ce	DET	ce
«	NOUN	«
J'	PRON	je
,	PUNCT	,
ces	DET	ce
regarder	VERB	regarder
y	PRON	y
avais	VERB	avoir
-là	PROPN	-là
Derrière	ADP	derrière
à	ADP	à
»	PUNCT	»
sourire	ADJ	sourir
,	PUNCT	,
je	PRON	je
école	NOUN	école
tête	NOUN	tête
donc	ADV	donc
J'	PRON	je
trouvais	NOUN	trouvai
tête	NOUN	tête
le	DET	le
.	PUNCT	.
n'	ADV	n'
élève	VERB	élever
expression	NOUN	expression
inquiétait	VERB	inquiéter
«	ADJ	«
brûlée	VERB	brûler
?	PUNCT	?
une	DET	un
d'	ADP	de
yeux	NOUN	oeil
maintenant	ADV	maintenant
brûlée	VERB	brûler
il	PRON	il
Annie	PROPN	Annie
m'	PRON	me
étais	AUX	être
beau	NOUN	beau
avait	VERB	avoir
y	PRON	y
limpides	NOUN	limpide
,	PUNCT	,
douceur	NOUN	douceur
et	CCONJ	et
ce	DET	ce
visage	NOUN	visage
l'	DET	le
.	PUNCT	.
l'	DET	le
que	SCONJ	que
Une	DET	un
du	ADP	de
et	CCONJ	et
Arc	PROPN	Arc
mairie	NOUN	mairie
-	PROPN	-
communale	ADJ	communal
bout	NOUN	bout
fer	NOUN	fer
loin	ADV	loin
descendait	VERB	descendre
vers	ADP	vers
rue	NOUN	rue
deux	NUM	deux
peu	ADV	peu
le	DET	le
Jeanne	PROPN	Jeanne
-	PUNCT	-
à	ADP	à
.	PUNCT	.
institution	NOUN	institution
du	ADP	de
de	ADP	de
,	PUNCT	,
l'	DET	le
un	DET	un
niveau	NOUN	niveau
.	PUNCT	.
passage	NOUN	passage
fallait	VERB	falloir
traverser	VERB	traverser
porte	NOUN	porte
plus	ADV	plus
la	DET	le
suivre	VERB	suivre
que	SCONJ	que
grande	ADJ	grand
d'	ADP	de
et	CCONJ	et
Docteur	NOUN	docteur
la	DET	le
la	DET	le
jusqu'	ADP	jusque
route	NOUN	route
qui	PRON	qui
Il	PRON	il
village	NOUN	village
au	ADP	au
à	ADP	à
Dordaine	NOUN	dordaine
il	PRON	il
ouvrait	VERB	ouvrir
y	PRON	y
blouses	NOUN	blouse
.	PUNCT	.
portions	VERB	porter
battants	NOUN	battant
Il	PRON	il
chaque	DET	chaque
.	PUNCT	.
,	PUNCT	,
tout	ADV	tout
n'	ADV	n'
,	PUNCT	,
de	ADP	de
instituteur	NOUN	instituteur
nous	PRON	nous
recouverte	ADJ	recouvrir
aimait	VERB	aimer
grises	ADJ	gris
,	PUNCT	,
était	AUX	être
,	PUNCT	,
la	DET	le
aussi	ADV	aussi
cour	NOUN	cour
bien	ADV	bien
et	CCONJ	et
m'	PRON	me
mais	CCONJ	mais
avait	VERB	avoir
demandait	VERB	demander
récréation	NOUN	récréation
simplement	ADV	simplement
la	DET	le
Là	ADV	là
me	PRON	me
des	DET	un
L'	DET	le
pas	ADV	pas
de	ADP	de
cour	NOUN	cour
mâchefer	NOUN	mâchefer
la	DET	le
terre	NOUN	terre
,	PUNCT	,
sur	ADP	sur
.	PUNCT	.
matin	NOUN	matin
de	ADP	de
la	DET	le
lire	VERB	lire
portait	VERB	porter
était	AUX	être
et	CCONJ	et
petite	ADJ	petit
de	ADP	de
Elle	PRON	lui
-	PROPN	-
.	PUNCT	.
,	PUNCT	,
ses	DET	son
l'	DET	le
»	PUNCT	»
la	DET	le
veste	NOUN	veste
la	DET	le
Blanche	PROPN	Blanche
j'	PRON	je
venue	VERB	venir
,	PUNCT	,
absence	NOUN	absence
cow	NOUN	cow
poème	NOUN	poème
jour	NOUN	jour
à	ADP	à
appelais	ADJ	appelai
«	VERB	«
que	PRON	que
chercher	VERB	chercher
sa	DET	son
de	ADP	de
classe	NOUN	classe
bottes	NOUN	botte
,	PUNCT	,
Un	DET	un
Veste	NOUN	veste
Hélène	NOUN	hélène
sa	DET	son
de	ADP	de
culotte	NOUN	culotte
en	ADP	en
Neige	PROPN	Neige
de	ADP	de
cheval	NOUN	cheval
me	PRON	me
un	DET	un
.	PUNCT	.
boy	NOUN	boy
-	PUNCT	-
savions	VERB	savoir
Elle	PRON	lui
,	PUNCT	,
qu'	SCONJ	que
toujours	ADV	toujours
avait	AUX	avoir
.	PUNCT	.
poèmes	NOUN	poème
mon	DET	mon
l'	DET	le
.	PUNCT	.
Je	PRON	je
--	PUNCT	--
et	CCONJ	et
main	NOUN	main
même	ADV	même
lui	PRON	lui
lit	NOUN	lit
celui	NOUN	celui
elle	PRON	lui
elle	PRON	lui
Votre	DET	votre
,	PUNCT	,
serré	VERB	serrer
et	CCONJ	et
la	DET	le
que	PRON	que
nous	PRON	nous
,	PUNCT	,
ma	DET	mon
avait	AUX	avoir
cœur	PROPN	cœur
de	ADP	de
lisais	VERB	lire
tante	NOUN	tante
instituteur	NOUN	instituteur
par	ADP	par
dit	VERB	dire
le	DET	le
neveu	NOUN	neveu
dit	VERB	dire
.	PUNCT	.
bien	ADV	bien
l'	DET	le
instituteur	NOUN	instituteur
était	AUX	être
avait	AUX	avoir
les	DET	le
frère	NOUN	frère
très	ADV	très
matin	NOUN	matin
:	PUNCT	:
du	ADP	de
bons	ADJ	bon
pharmacien	NOUN	pharmacien
avais	VERB	avoir
moi	PRON	moi
rue	NOUN	rue
appris	VERB	apprendre
combien	ADV	combien
le	DET	le
fils	NOUN	fils
:	PUNCT	:
son	DET	son
marins	NOUN	marin
et	CCONJ	et
J'	PRON	je
du	ADP	de
me	PRON	me
camarades	NOUN	camarade
...	PUNCT	...
le	DET	le
avons	AUX	avoir
combien	ADV	combien
capitaines	NOUN	capitaine
de	ADP	de
rappelle	VERB	rappeler
le	DET	le
je	PRON	je
dans	ADP	dans
Docteur	NOUN	docteur
nous	PRON	nous
,	PUNCT	,
du	ADP	de
cette	DET	ce
de	ADP	de
où	PRON	où
de	DET	de
,	PUNCT	,
fils	NOUN	fils
-	PUNCT	-
classe	NOUN	classe
de	ADP	de
Dordaine	NOUN	dordaine
,	PUNCT	,
,	PUNCT	,
Ô	NOUN	ö
la	DET	le
que	SCONJ	que
fleuriste	NOUN	fleuriste
savait	VERB	savoir
s'	PRON	se
jusqu'	ADP	jusque
la	DET	le
ne	ADV	ne
Mets	NOUN	mets
père	NOUN	père
descendaient	VERB	descendre
avec	ADP	avec
du	ADP	de
Blanche	PROPN	Blanche
-	PUNCT	-
des	ADP	de
fils	NOUN	fils
le	DET	le
pas	ADV	pas
des	ADP	de
et	CCONJ	et
chercher	VERB	chercher
sœur	NOUN	sœur
hameau	NOUN	hameau
cheveux	ADJ	cheveux
rentrerais	VERB	rentrer
pendu	VERB	pendre
du	ADP	de
...	PUNCT	...
:	PUNCT	:
elle	PRON	lui
me	PRON	me
mon	DET	mon
aux	ADP	à
je	PRON	je
fils	NOUN	fils
Neige	PROPN	Neige
âge	NOUN	âge
boulanger	NOUN	boulanger
que	SCONJ	que
dont	PRON	dont
venait	VERB	venir
blonds	NOUN	blond
chevilles	NOUN	cheville
et	CCONJ	et
qui	PRON	qui
.	PUNCT	.
Souvent	ADV	souvent
avait	AUX	avoir
était	AUX	être
lui	PRON	lui
le	DET	le
bouclés	ADJ	bouclé
que	SCONJ	que
fleuriste	NOUN	fleuriste
devoirs	NOUN	devoir
de	ADP	de
autre	ADJ	autre
la	DET	le
du	ADP	de
de	DET	de
la	DET	le
de	ADP	de
bande	NOUN	bande
à	ADP	à
d'	ADP	de
,	PUNCT	,
était	AUX	être
du	ADP	de
À	ADP	à
nous	PRON	nous
,	PUNCT	,
l'	DET	le
.	PUNCT	.
après-midi	NOUN	après-midi
et	CCONJ	et
la	DET	le
nôtre	NOUN	nôtre
maison	NOUN	maison
plus	ADV	plus
loin	ADV	loin
village	NOUN	village
,	PUNCT	,
,	PUNCT	,
château	NOUN	château
voisine	NOUN	voisin
l'	DET	le
les	DET	le
la	DET	le
le	DET	le
sortie	NOUN	sortie
bout	NOUN	bout
où	PRON	où
nous	PRON	nous
fins	NOUN	fin
avions	VERB	avoir
allions	VERB	allier
en	ADP	en
école	NOUN	école
dont	PRON	dont
pas	ADV	pas
gare	NOUN	gare
n'	ADV	n'
là	ADV	là
au	ADP	au
,	PUNCT	,
fonctionnait	VERB	fonctionner
le	DET	le
.	PUNCT	.
jusqu'	ADP	jusque
jeudi	NOUN	jeudi
une	DET	un
en	ADP	en
frère	NOUN	frère
,	PUNCT	,
il	PRON	il
que	PRON	que
eau	NOUN	eau
de	ADP	de
Bièvre	PROPN	Bièvre
et	CCONJ	et
n'	ADV	n'
toujours	ADV	toujours
la	DET	le
semblait	VERB	sembler
était	AUX	être
moulin	NOUN	moulin
de	ADP	de
à	ADP	à
était	AUX	être
pas	ADV	pas
Frede	PROPN	Frede
,	PUNCT	,
j'	PRON	je
C'	PRON	ce
,	PUNCT	,
quand	SCONJ	quand
pourtant	ADV	pourtant
bordure	NOUN	bordure
.	PUNCT	.
Il	PRON	il
neveu	NOUN	neveu
vétuste	ADJ	vétuste
y	PRON	y
,	PUNCT	,
.	PUNCT	.
emmenais	ADJ	emmenai
mon	DET	mon
et	CCONJ	et
grand	ADJ	grand
Le	DET	le
aventure	NOUN	aventure
abandonné	VERB	abandonner
cascade	NOUN	cascade
devions	VERB	devoir
La	DET	le
nous	PRON	nous
bourdonnement	NOUN	bourdonnement
mur	NOUN	mur
nous	PRON	nous
.	PUNCT	.
frais	VERB	frer
glissions	VERB	glisser
Nous	PRON	nous
entendions	VERB	entendre
l'	DET	le
,	PUNCT	,
Nous	PRON	nous
moteur	NOUN	moteur
du	ADP	de
côté	NOUN	côté
un	DET	un
nous	PRON	nous
brèche	NOUN	brèche
un	PRON	un
faisait	VERB	faire
secrète	ADJ	secret
la	DET	le
.	PUNCT	.
fracas	NOUN	fracas
de	ADP	de
et	CCONJ	et
par	ADP	par
grande	ADJ	grand
Il	PRON	il
nous	PRON	nous
un	DET	un
terre	NOUN	terre
par	ADP	par
.	PUNCT	.
et	CCONJ	et
de	ADP	de
à	ADP	à
roue	NOUN	roue
,	PUNCT	,
l'	DET	le
tournait	VERB	tourner
.	PUNCT	.
asseyions	VERB	asseoir
garder	VERB	garder
autre	PRON	autre
ici	ADV	ici
de	ADP	de
