Halifax	PROPN	Halifax
Et	CCONJ	et
de	ADP	de
vers	ADP	vers
la	DET	le
en	PRON	en
voyait	VERB	voir
On	PRON	on
voiture	NOUN	voiture
amusante	NOUN	amusante
.	PUNCT	.
.	PUNCT	.
à	ADP	à
garée	ADJ	garer
tournèrent	ADV	tournèrent
plus	ADV	plus
Elle	PRON	lui
époque	NOUN	époque
chez	ADP	chez
petite	ADJ	petit
en	ADP	en
Une	DET	un
voiture	NOUN	voiture
ç'	PRON	ç'
une	DET	un
bas	NOUN	bas
coccinelle	NOUN	coccinelle
ne	ADV	ne
.	PUNCT	.
broussailleuse	ADJ	broussailleux
qui	PRON	qui
arrêta	VERB	arrêter
la	DET	le
.	PUNCT	.
tenait	VERB	tenir
personne	ADJ	personn
s'	PRON	se
un	DET	un
voitures	NOUN	voiture
refermer	VERB	refermer
la	DET	le
Il	PRON	il
et	CCONJ	et
genre	NOUN	genre
avait	VERB	avoir
se	PRON	se
pour	ADP	pour
barbe	NOUN	barbe
porte	NOUN	porte
homme	NOUN	homme
se	PRON	se
portait	VERB	porter
encore	ADV	encore
Un	DET	un
ce	DET	ce
noire	ADJ	noir
et	CCONJ	et
une	DET	un
la	DET	le
quand	SCONJ	quand
Il	PRON	il
de	ADP	de
grille	NOUN	grille
maison	NOUN	maison
.	PUNCT	.
.	PUNCT	.
devant	ADP	devant
Il	PRON	il
retournait	VERB	retourner
il	PRON	il
.	PUNCT	.
mais	CCONJ	mais
l'	PRON	l'
entendit	NOUN	entendit
de	ADP	de
conduisait	VERB	conduire
il	PRON	il
jean	NOUN	jean
partir	VERB	partir
connaître	VERB	connaître
chemise	NOUN	chemise
coin	NOUN	coin
dit	VERB	dire
,	PUNCT	,
Oui	PROPN	Oui
une	DET	un
au	ADP	au
vint	VERB	venir
un	DET	un
fronça	VERB	froncer
les	DET	le
yeux	NOUN	oeil
son	DET	son
lui	PRON	lui
disant	VERB	dire
-	PUNCT	-
,	PUNCT	,
elle	PRON	lui
-elle	PRON	lui
.	PUNCT	.
vers	ADP	vers
homme	NOUN	homme
.	PUNCT	.
poli	NOUN	poli
Lydia	NOUN	lydia
devait	VERB	devoir
le	DET	le
qu'	SCONJ	que
Il	PRON	il
des	ADP	de
L'	DET	le
adressa	VERB	adresser
sourcils	NOUN	sourcil
baissa	VERB	baisser
sourire	ADJ	sourir
.	PUNCT	.
?	PUNCT	?
se	PRON	se
elle	PRON	lui
lèvres	NOUN	lèvre
les	DET	le
petit	ADJ	petit
.	PUNCT	.
Lydia	NOUN	lydia
.	PUNCT	.
kaki	ADJ	kaki
sourire	ADJ	sourir
à	ADP	à
un	DET	un
se	PRON	se
.	PUNCT	.
l'	DET	le
Mon	DET	mon
,	PUNCT	,
5	NUM	5
secours	NOUN	secours
admit	ADJ	admit
la	DET	le
ton	NOUN	ton
bien	ADV	bien
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
reconnais	VERB	reconnaître
,	PUNCT	,
?	PUNCT	?
ex-mari	ADV	ex-mari
Lydia	PROPN	Lydia
ex-mari	NOUN	ex-mari
Lydia	PROPN	Lydia
-	PUNCT	-
ouvrir	VERB	ouvrir
Tu	PROPN	Tu
,	PUNCT	,
ne	ADV	ne
et	CCONJ	et
elle	PRON	lui
dit	VERB	dire
dit	VERB	dire
homme	NOUN	homme
pour	ADP	pour
pas	ADV	pas
entre	ADP	entre
Lydia	PROPN	Lydia
mari	NOUN	mari
retourna	VERB	retourner
-	PUNCT	-
Jamie	NOUN	jamie
Ton	PROPN	Ton
.	PUNCT	.
froidement	ADV	froidement
oui	NOUN	oui
-	PUNCT	-
Eh	INTJ	Eh
,	PUNCT	,
-	PUNCT	-
,	PUNCT	,
porte	NOUN	porte
,	PUNCT	,
Tu	ADP	tu
de	ADP	de
demanda	ADJ	demanda
allumant	VERB	allumer
:	PUNCT	:
salon	NOUN	salon
heureuse	NOUN	heureux
lui	PRON	lui
bière	NOUN	bière
Elle	PRON	lui
pas	ADV	pas
particulièrement	ADV	particulièrement
pour	ADP	pour
non	ADV	non
visage	NOUN	visage
Tu	ADV	tu
du	ADP	de
temps	NOUN	temps
quelque	DET	quelque
la	DET	le
chemin	NOUN	chemin
gagner	VERB	gagner
la	DET	le
dissimuler	VERB	dissimuler
le	DET	le
son	DET	son
chose	NOUN	chose
?	PUNCT	?
prends	NOUN	prend
sur	ADP	sur
,	PUNCT	,
de	ADP	de
.	PUNCT	.
hospitalier	ADJ	hospitalier
son	DET	son
prit	VERB	prendre
buvais	ADJ	buvai
,	PUNCT	,
-	PUNCT	-
du	ADP	de
sur	ADP	sur
passage	NOUN	passage
Puis	CCONJ	puis
un	DET	un
ton	NOUN	ton
lumière	NOUN	lumière
pouvoir	VERB	pouvoir
elle	PRON	lui
,	PUNCT	,
.	PUNCT	.
un	DET	un
Mais	CCONJ	mais
observait	VERB	observer
le	DET	le
.	PUNCT	.
comme	ADP	comme
?	PUNCT	?
l'	PRON	l'
eau	NOUN	eau
bois	NOUN	bois
et	CCONJ	et
plutôt	ADV	plutôt
dans	ADP	dans
ce	PRON	ce
aujourd'hui	ADV	aujourd'hui
Si	SCONJ	si
,	PUNCT	,
,	PUNCT	,
peux	NOUN	peu
monde	NOUN	monde
blanc	ADJ	blanc
le	DET	le
l'	DET	le
imagine	VERB	imagine
vin	NOUN	vin
qu'	SCONJ	que
me	PRON	me
faire	VERB	faire
tu	DET	tu
Il	PRON	il
avec	ADP	avec
à	ADP	à
tu	VERB	taire
séduisant	VERB	séduire
restait	VERB	rester
du	ADP	de
whisky	NOUN	whisky
tout	ADJ	tout
-	PUNCT	-
salon	NOUN	salon
un	DET	un
debout	ADV	debout
.	PUNCT	.
sourire	NOUN	sourire
gentil	ADJ	gentil
.	PUNCT	.
j'	PRON	je
Il	PRON	il
,	PUNCT	,
immobile	ADJ	immobile
à	ADP	à
très	ADV	très
eau	NOUN	eau
.	PUNCT	.
,	PUNCT	,
tu	SCONJ	tu
sera	AUX	être
l'	DET	le
minutes	NOUN	minute
blanc	ADJ	blanc
préparer	VERB	préparer
son	DET	son
désobligeant	NOUN	désobligeant
Elle	PRON	lui
du	ADP	de
de	ADP	de
que	SCONJ	que
sur	ADP	sur
se	PRON	se
Lydia	VERB	lydier
ce	PRON	ce
à	ADP	à
quelques	DET	quelque
.	PUNCT	.
ou	CCONJ	ou
Sinon	ADV	sinon
retrouver	VERB	retrouver
seule	ADJ	seul
pouvoir	VERB	pouvoir
trouva	VERB	trouver
.	PUNCT	.
cuisine	NOUN	cuisine
vin	NOUN	vin
whisky	NOUN	whisky
rien	PRON	rien
,	PUNCT	,
la	DET	le
as	NOUN	as
ravie	VERB	ravir
dire	VERB	dire
Elle	PRON	lui
de	ADP	de
whisky	NOUN	whisky
alla	VERB	aller
lui	PRON	lui
ne	ADV	ne
bien	ADV	bien
à	ADP	à
.	PUNCT	.
le	DET	le
J'	PRON	je
servit	VERB	servir
immenses	NOUN	immense
à	ADP	à
Alors	ADV	alors
son	DET	son
se	PRON	se
ses	DET	son
ce	DET	ce
revint	VERB	revenir
elle-même	PRON	lui-même
.	PUNCT	.
de	ADP	de
,	PUNCT	,
puis	CCONJ	puis
lui	PRON	lui
tendit	VERB	tendre
dans	ADP	dans
-elle	PRON	lui
Jamie	NOUN	jamie
,	PUNCT	,
s'	PRON	se
à	ADP	à
gin	AUX	gin
salon	NOUN	salon
tonie	NOUN	tonie
.	PUNCT	.
-	PUNCT	-
dit	VERB	dire
lui	PRON	lui
fauteuils	NOUN	fauteuil
changé	VERB	changer
elle	PRON	lui
-	PUNCT	-
fit	VERB	faire
au	ADP	au
ai	AUX	avoir
whisky	NOUN	whisky
?	PUNCT	?
installer	VERB	installer
et	CCONJ	et
signe	VERB	signe
un	PRON	un
s'	PRON	se
assit	VERB	asseoir
,	PUNCT	,
un	DET	un
de	ADP	de
point	NOUN	point
l'	DET	le
l'	DET	le
que	SCONJ	que
avait	AUX	avoir
Lydia	VERB	lydier
lui	PRON	lui
souriant	VERB	sourire
pour	ADP	pour
il	PRON	il
qui	PRON	qui
?	PUNCT	?
qu'	SCONJ	que
il	PRON	il
répondre	VERB	répondre
été	AUX	être
reconnaisses	VERB	reconnaître
pas	ADV	pas
en	ADP	en
n'	ADV	n'
grande	ADJ	grand
dut	ADV	dut
-il	PRON	il
que	SCONJ	que
Ce	PRON	ce
ne	ADV	ne
-t	PART	-t
me	PRON	me
impression	NOUN	impression
à	ADP	à
fait	VERB	faire
retenir	VERB	retenir
changé	VERB	changer
.	PUNCT	.
pas	ADV	pas
ne	ADV	ne
de	ADP	de
demanda	ADJ	demanda
époque	NOUN	époque
.	PUNCT	.
avait	AUX	avoir
ce	PRON	ce
,	PUNCT	,
lui	PRON	lui
pas	ADV	pas
mais	CCONJ	mais
plutôt	ADV	plutôt
se	PRON	se
tu	SCONJ	tu
qu'	SCONJ	que
eût	PRON	eût
était	AUX	être
Jamie	NOUN	jamie
,	PUNCT	,
donne	VERB	donne
-elle	PRON	lui
donne	VERB	donne
,	PUNCT	,
inexact	ADJ	inexact
te	ADV	te
sourire	ADJ	sourir
-	PUNCT	-
-	PUNCT	-
Cela	PRON	cela
Cela	PRON	cela
sur	ADP	sur
dire	VERB	dire
air	NOUN	air
barbe	NOUN	barbe
paraître	VERB	paraître
décidé	VERB	décider
avec	ADP	avec
ta	DET	ton
te	ADV	te
petit	ADJ	petit
plaisant	VERB	plaire
est	AUX	être
à	ADP	à
,	PUNCT	,
dit	VERB	dire
plus	ADV	plus
geste	NOUN	geste
un	DET	un
un	DET	un
.	PUNCT	.
me	PRON	me
vague	ADJ	vague
C'	PRON	ce
,	PUNCT	,
dit	VERB	dire
l'	DET	le
fait	AUX	faire
certain	ADJ	certain
.	PUNCT	.
...	PUNCT	...
genre	NOUN	genre
.	PUNCT	.
un	DET	un
mais	CCONJ	mais
Cela	PRON	cela
jouant	ADJ	jouant
plus	ADV	plus
ou	CCONJ	ou
lèvres	NOUN	lèvre
je	PRON	je
des	ADP	de
menton	NOUN	menton
barbes	NOUN	barbe
ses	DET	son
Quoique	ADJ	quoiqu
caractère	NOUN	caractère
le	DET	le
tel	ADJ	tel
type	NOUN	type
peine	NOUN	peine
Ce	PRON	ce
.	PUNCT	.
à	ADP	à
les	DET	le
ménager	VERB	ménager
sûr	ADP	sûr
mentons	NOUN	menton
que	SCONJ	que
de	ADP	de
de	ADP	de
peine	NOUN	peine
sait	VERB	savoir
visibles	ADJ	visible
la	DET	le
volonté	NOUN	volonté
coup	VERB	coup
.	PUNCT	.
ne	ADV	ne
force	NOUN	force
Tout	ADJ	tout
de	ADP	de
Pas	ADV	pas
monde	NOUN	monde
la	DET	le
cachent	ADJ	cachent
exprimerait	VERB	exprimer
me	PRON	me
vois	VERB	voir
la	DET	le
Lydia	PROPN	Lydia
pas	ADV	pas
pourquoi	ADV	pourquoi
fuyants	ADJ	fuyant
à	ADP	à
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
exister	VERB	exister
est	AUX	être
vérité	NOUN	vérité
,	PUNCT	,
s'	PRON	se
-	PUNCT	-
n'	ADV	n'
de	ADP	de
et	CCONJ	et
en	ADP	en
aucune	DET	aucun
envie	NOUN	envie
ces	DET	ce
nature	NOUN	nature
,	PUNCT	,
sur	ADP	sur
?	PUNCT	?
contiennent	VERB	contenir
rapport	NOUN	rapport
admit	NOUN	admit
tu	NOUN	tu
croyances	NOUN	croyance
menton	NOUN	menton
très	ADV	très
-	PUNCT	-
plausible	ADJ	plausible
qui	PRON	qui
pouvait	VERB	pouvoir
le	DET	le
.	PUNCT	.
.	PUNCT	.
le	DET	le
qu'	SCONJ	que
de	ADP	de
Même	ADV	même
penses	NOUN	pense
entre	ADP	entre
Effectivement	ADV	effectivement
étendre	VERB	étendre
populaires	ADJ	populaire
Elle	PRON	lui
si	SCONJ	si
une	DET	un
n'	ADV	n'
avait	VERB	avoir
Lydia	PROPN	Lydia
pas	ADV	pas
part	NOUN	part
la	DET	le
toujours	ADV	toujours
-	PUNCT	-
de	ADP	de
dois	NOUN	doi
signifiait	VERB	signifier
dit	VERB	dire
silence	NOUN	silence
profonde	ADJ	profond
Tu	SCONJ	tu
j'	PRON	je
-t	PART	-t
suis	AUX	être
là	ADV	là
qui	PRON	qui
pensé	VERB	penser
Aussi	ADV	aussi
docilement	VERB	docilemer
un	DET	un
l'	DET	le
-	PUNCT	-
clairement	ADV	clairement
installer	VERB	installer
me	PRON	me
...	PUNCT	...
ex-mari	NOUN	ex-mari
s'	PRON	se
.	PUNCT	.
Oui	PROPN	Oui
.	PUNCT	.
.	PUNCT	.
qu'	SCONJ	que
te	PRON	te
bien	ADV	bien
laissa	ADJ	laissa
?	PUNCT	?
est	AUX	être
-elle	PRON	lui
Eh	INTJ	Eh
qui	PRON	qui
Jamie	NOUN	jamie
vaut	VERB	valoir
demander	VERB	demander
-ce	PRON	-ce
?	PUNCT	?
pourquoi	ADV	pourquoi
je	PRON	je
:	PUNCT	:
son	DET	son
-	PUNCT	-
ai	AUX	avoir
honneur	NOUN	honneur
dit	VERB	dire
il	PRON	il
fauteuil	NOUN	fauteuil
la	DET	le
yeux	NOUN	oeil
retour	NOUN	retour
qu'	SCONJ	que
son	DET	son
que	ADV	que
annoncer	VERB	annoncer
aise	NOUN	aise
,	PUNCT	,
-	PUNCT	-
peu	ADV	peu
de	ADP	de
sur	ADP	sur
de	ADP	de
(	PUNCT	(
.	PUNCT	.
région	NOUN	région
suis	AUX	être
Oui	PROPN	Oui
coup	VERB	coup
plus	ADV	plus
je	PRON	je
correct	ADJ	correct
Lydia	VERB	lydier
se	PRON	se
elle	PRON	lui
-	PUNCT	-
,	PUNCT	,
à	ADP	à
t'	PRON	te
les	DET	le
Oh	PROPN	Oh
que	SCONJ	que
tout	ADV	tout
dans	ADP	dans
posés	VERB	poser
.	PUNCT	.
très	ADV	très
.	PUNCT	.
remua	VERB	remuer
à	ADP	à
son	DET	son
.	PUNCT	.
serait	AUX	être
dans	ADP	dans
très	ADV	très
Il	PRON	il
Kedgely	PROPN	Kedgely
gens	NOUN	gens
biologique	ADJ	biologique
petite	ADJ	petit
air	NOUN	air
pris	VERB	prendre
de	ADP	de
culture	NOUN	culture
ou	CCONJ	ou
lui	PRON	lui
poules	NOUN	poule
en	ADP	en
Je	PRON	je
kilomètres	NOUN	kilomètre
bien	ADV	bien
ce	DET	ce
ai	AUX	avoir
pousser	VERB	pousser
de	ADP	de
ferme	ADJ	ferme
J'	PRON	je
vais	VERB	aller
sept	NUM	sept
connaissaient	VERB	connaître
)	PUNCT	)
aussi	ADV	aussi
choses	NOUN	chose
.	PUNCT	.
genre	NOUN	genre
de	ADP	de
,	PUNCT	,
à	ADP	à
que	SCONJ	que
plein	NOUN	plein
Kedgely	PROPN	Kedgely
.	PUNCT	.
était	AUX	être
une	DET	un
,	PUNCT	,
faire	AUX	faire
j'	PRON	je
.	PUNCT	.
légumes	NOUN	légume
élèverai	VERB	élever
des	DET	un
près	ADV	près
la	DET	le
de	ADP	de
huit	NUM	huit
des	DET	un
mépris	NOUN	mépris
Bly	PROPN	Bly
les	DET	le
près	ADV	près
Il	PRON	il
habiterait	VERB	habiter
de	ADP	de
,	PUNCT	,
oui	NOUN	oui
L'	DET	le
à	ADP	à
présent	NOUN	présent
du	ADP	de
les	DET	le
colline	NOUN	colline
,	PUNCT	,
ex-mari	NOUN	ex-mari
Lydia	PROPN	Lydia
insensible	ADJ	insensible
d'	ADP	de
son	DET	son
tout	ADV	tout
Hé	NOUN	hé
sur	ADP	sur
que	SCONJ	que
une	DET	un
à	ADP	à
son	DET	son
apparemment	ADV	apparemment
ne	ADV	ne
travaux	NOUN	travail
-	PUNCT	-
.	PUNCT	.
?	PUNCT	?
plaisait	VERB	plaire
idée	NOUN	idée
.	PUNCT	.
si	ADV	si
sourit	VERB	sourire
à	ADP	à
de	ADP	de
pas	ADV	pas
-	PUNCT	-
la	DET	le
ferme	ADJ	ferme
elle	PRON	lui
,	PUNCT	,
Oh	PROPN	Oh
,	PUNCT	,
.	PUNCT	.
-	PUNCT	-
de	ADP	de
.	PUNCT	.
administration	NOUN	administration
ta	ADP	ta
,	PUNCT	,
travaux	NOUN	travail
commerce	NOUN	commerce
d'	ADP	de
fonction	NOUN	fonction
pas	ADV	pas
suivi	VERB	suivre
,	PUNCT	,
,	PUNCT	,
Après	ADP	après
carrière	NOUN	carrière
affaires	NOUN	affaire
boulot	NOUN	boulot
dit	VERB	dire
,	PUNCT	,
les	DET	le
et	CCONJ	et
succession	NOUN	succession
ferme	ADJ	ferme
,	PUNCT	,
.	PUNCT	.
Lydia	PROPN	Lydia
.	PUNCT	.
,	PUNCT	,
bouquins	NOUN	bouquin
-	PUNCT	-
longue	ADJ	long
la	DET	le
toute	ADJ	tout
d'	ADP	de
publique	ADJ	public
Ma	DET	mon
l'	DET	le
...	PUNCT	...
le	DET	le
Je	PRON	je
occasion	NOUN	occasion
représentant	NOUN	représentant
n'	ADV	n'
ai	AUX	avoir
les	DET	le
la	DET	le
de	ADP	de
échecs	NOUN	échec
de	ADP	de
mots	NOUN	mot
veux	ADJ	veux
ne	ADV	ne
Lydia	PROPN	Lydia
violence	NOUN	violence
,	PUNCT	,
tu	PRON	tu
je	PRON	je
propos	NOUN	propos
as	VERB	avoir
toi	NOUN	toi
.	PUNCT	.
rien	PRON	rien
-	PUNCT	-
Tu	PROPN	Tu
laquelle	PRON	lequel
excuser	VERB	excuser
...	PUNCT	...
avait	AUX	avoir
.	PUNCT	.
t'	DET	t'
pour	ADP	pour
son	DET	son
.	PUNCT	.
à	ADP	à
-	PUNCT	-
prononcé	VERB	prononcer
ces	DET	ce
elle	PRON	lui
n'	ADV	n'
suis	VERB	suivre
démentir	VERB	démentir
n'	ADV	n'
La	DET	le
es	ADP	es
pas	ADV	pas
semblait	VERB	sembler
dit	VERB	dire
avec	ADP	avec
moi	PRON	moi
plus	ADV	plus
plus	ADV	plus
même	ADV	même
rien	PRON	rien
pour	ADP	pour
Tu	ADP	tu
dire	VERB	dire
que	SCONJ	que
.	PUNCT	.
de	ADP	de
.	PUNCT	.
ne	ADV	ne
que	SCONJ	que
imperturbable	ADJ	imperturbable
ou	CCONJ	ou
et	CCONJ	et
Je	PRON	je
fait	NOUN	fait
jamais	ADV	jamais
Jamie	PROPN	Jamie
de	ADP	de
me	PRON	me
devants	NOUN	devant
entre	ADP	entre
,	PUNCT	,
me	PRON	me
cordial	ADJ	cordial
essayais	VERB	essayer
de	ADP	de
.	PUNCT	.
aussi	ADV	aussi
,	PUNCT	,
aurait	AUX	avoir
excusais	VERB	excuser
toujours	ADV	toujours
pas	ADV	pas
te	PRON	te
quitter	VERB	quitter
persuader	VERB	persuader
prenais	VERB	prendre
tu	ADP	tu
n'	ADV	n'
dit	VERB	dire
quitter	VERB	quitter
simplement	ADV	simplement
,	PUNCT	,
Ça	PRON	cela
apparemment	ADV	apparemment
de	ADP	de
j'	PRON	je
avais	PRON	avais
les	DET	le
souligner	VERB	souligner
eu	VERB	avoir
raison	NOUN	raison
Je	PRON	je
m'	PRON	me
le	DET	le
marché	VERB	marcher
de	ADP	de
n'	ADV	n'
.	PUNCT	.
Une	DET	un
tu	SCONJ	tu
sur	ADP	sur
compris	VERB	comprendre
nous	PRON	nous
.	PUNCT	.
première	ADJ	premier
notre	DET	notre
comme	ADP	comme
un	DET	un
tu	ADP	tu
qu'	SCONJ	que
semaine	NOUN	semaine
visage	NOUN	visage
ai	AUX	avoir
pas	ADV	pas
Lydia	PROPN	Lydia
m'	PRON	me
j'	PRON	je
n'	ADV	n'
la	DET	le
la	DET	le
,	PUNCT	,
première	ADJ	premier
.	PUNCT	.
Ce	PRON	ce
de	ADP	de
épousé	VERB	épouser
expression	NOUN	expression
pas	ADV	pas
de	ADP	de
éclair	NOUN	éclair
parce	SCONJ	parce
mariage	NOUN	mariage
était	AUX	être
que	SCONJ	que
le	DET	le
avais	VERB	avoir
de	ADP	de
que	SCONJ	que
épouser	VERB	épouser
colère	NOUN	colère
passa	NOUN	passa
avais	VERB	avoir
Dès	ADP	dès
Robert	PROPN	Robert
fois	NOUN	fois
pu	VERB	pouvoir
su	VERB	savoir
lui	PRON	lui
doublement	ADV	doublement
Robert	PROPN	Robert
pendant	ADP	pendant
d'	ADP	de
on	PRON	on
reconnaître	VERB	reconnaître
lui	PRON	lui
été	AUX	être
Elle	PRON	lui
se	PRON	se
.	PUNCT	.
dit	VERB	dire
C'	PRON	ce
instants	NOUN	instant
valorisant	ADJ	valorisant
cela	PRON	cela
-	PUNCT	-
Loxton	PROPN	Loxton
plus	ADV	plus
Mais	CCONJ	mais
de	ADP	de
cela	PRON	cela
doute	NOUN	doute
.	PUNCT	.
Robert	PROPN	Robert
a	AUX	avoir
.	PUNCT	.
son	DET	son
coupable	ADJ	coupable
parler	VERB	parler
eût	PRON	eût
tut	VERB	taire
frère	NOUN	frère
sans	ADP	sans
faire	AUX	faire
épouser	VERB	épouser
quelques	DET	quelque
admettre	VERB	admettre
de	ADP	de
Jamie	NOUN	jamie
été	AUX	être
bêtise	NOUN	bêtise
.	PUNCT	.
que	PRON	que
disait	VERB	dire
se	PRON	se
,	PUNCT	,
eût	AUX	avoir
.	PUNCT	.
,	PUNCT	,
Loxton	PROPN	Loxton
Oh	PROPN	Oh
ai	VERB	avoir
.	PUNCT	.
-elle	X	-elle
appelle	VERB	appeler
que	SCONJ	que
quelque	DET	quelque
souvent	ADV	souvent
si	SCONJ	si
je	PRON	je
est	AUX	être
a	AUX	avoir
lien	NOUN	lien
vie	NOUN	vie
gens	NOUN	gens
parenté	NOUN	parenté
ça	PRON	cela
sa	DET	son
dis	VERB	dire
dis	VERB	dire
.	PUNCT	.
de	ADP	de
Il	PRON	il
avec	ADP	avec
lui	PRON	lui
de	ADP	de
oui	NOUN	oui
,	PUNCT	,
je	PRON	je
fait	VERB	faire
j'	PRON	je
.	PUNCT	.
chose	NOUN	chose
Lorsque	SCONJ	lorsque
-	PUNCT	-
un	DET	un
aux	ADP	à
ils	PRON	il
Quand	SCONJ	quand
je	PRON	je
me	PRON	me
demandent	VERB	demander
,	PUNCT	,
prudemment	VERB	prudemmer
m'	PRON	me
c'	PRON	ce
que	PRON	que
hochement	NOUN	hochement
frère	NOUN	frère
pas	ADV	pas
Groenland	PROPN	Groenland
écrire	ADJ	écrir
est	AUX	être
mon	DET	mon
-ce	PRON	-ce
-	PUNCT	-
leur	PRON	leur
adresse	NOUN	adresse
où	PRON	où
,	PUNCT	,
,	PUNCT	,
polis	VERB	polir
Jamie	NOUN	jamie
Il	PRON	il
moment	NOUN	moment
acquiesça	VERB	acquiescer
-	PUNCT	-
-	PUNCT	-
en	ADP	en
.	PUNCT	.
les	DET	le
.	PUNCT	.
gens	NOUN	gens
d'	ADP	de
un	DET	un
Loxton	PROPN	Loxton
,	PUNCT	,
?	PUNCT	?
tête	NOUN	tête
dissimulent	VERB	dissimuler
lui	PRON	lui
en	ADP	en
étonnement	ADV	étonnement
de	ADP	de
au	ADP	au
.	PUNCT	.
ce	DET	ce
J'	PRON	je
Alaska	PROPN	Alaska
n'	ADV	n'
ai	VERB	avoir
une	DET	un
non	ADV	non
,	PUNCT	,
est	AUX	être
Oui	PROPN	Oui
,	PUNCT	,
ne	ADV	ne
est	AUX	être
quand	SCONJ	quand
deux	PRON	deux
doit	VERB	devoir
survie	VERB	survie
il	PRON	il
,	PUNCT	,
vu	VERB	voir
Denning	PROPN	Denning
région	NOUN	région
.	PUNCT	.
ça	PRON	cela
C'	PRON	ce
Avec	ADP	avec
faire	VERB	faire
de	ADP	de
s'	PRON	se
ans	NOUN	an
,	PUNCT	,
opération	NOUN	opération
.	PUNCT	.
pas	ADV	pas
Alaska	PROPN	Alaska
Une	DET	un
.	PUNCT	.
que	SCONJ	que
je	PRON	je
cinq	NUM	cinq
quelque	DET	quelque
il	PRON	il
ai	AUX	avoir
Walter	PROPN	Walter
Ça	PRON	cela
chose	NOUN	chose
.	PUNCT	.
l'	PRON	l'
à	ADP	à
bien	ADV	bien
On	PRON	on
est	VERB	être
comme	ADP	comme
à	ADP	à
dans	ADP	dans
la	DET	le
ou	CCONJ	ou
en	ADP	en
Noël	PROPN	Noël
.	PUNCT	.
écrit	VERB	écrire
cousins	NOUN	cousin
lui	PRON	lui
enfance	NOUN	enfance
paire	NOUN	paire
cousin	NOUN	cousin
fait	VERB	faire
est	AUX	être
son	DET	son
et	CCONJ	et
,	PUNCT	,
place	NOUN	place
que	PRON	que
à	ADP	à
-	PUNCT	-
dû	ADJ	devoir
y	PRON	y
auriez	VERB	avoir
Elle	PRON	lui
tenue	VERB	tenir
.	PUNCT	.
vous	PRON	vous
répondre	VERB	répondre
Robert	PROPN	Robert
tu	PRON	tu
,	PUNCT	,
aurais	ADJ	aurai
.	PUNCT	.
Ses	DET	son
avait	AUX	avoir
ne	ADV	ne
,	PUNCT	,
-	PROPN	-
épouser	VERB	épouser
son	DET	son
trouva	VERB	trouver
Lydia	PROPN	Lydia
Loxton	PROPN	Loxton
la	DET	le
Loxton	PROPN	Loxton
.	PUNCT	.
et	CCONJ	et
rien	PRON	rien
souvint	VERB	souvenir
de	ADP	de
la	DET	le
Lydia	VERB	lydier
que	SCONJ	que
de	ADP	de
Jamie	NOUN	jamie
se	PRON	se
ils	PRON	il
les	DET	le
par	ADP	par
Pendant	ADP	pendant
visites	NOUN	visite
Malton	PROPN	Malton
étaient	AUX	être
fois	NOUN	fois
.	PUNCT	.
mère	NOUN	mère
plaisir	NOUN	plaisir
que	SCONJ	que
,	PUNCT	,
père	NOUN	père
de	ADP	de
Dans	ADP	dans
à	ADP	à
voyaient	VERB	voir
années	NOUN	année
la	DET	le
habitaient	VERB	habiter
ils	PRON	il
davantage	ADV	davantage
du	ADP	de
ils	PRON	il
frère	NOUN	frère
cinquante	ADJ	cinquant
,	PUNCT	,
les	DET	le
et	CCONJ	et
an	NOUN	an
virent	VERB	voir
sa	DET	son
ces	DET	ce
juste	ADV	juste
et	CCONJ	et
se	PRON	se
.	PUNCT	.
!	PUNCT	!
se	PRON	se
,	PUNCT	,
après	ADP	après
peine	NOUN	peine
mais	CCONJ	mais
quel	DET	quel
guerre	NOUN	guerre
enfants	NOUN	enfant
deux	NUM	deux
Le	DET	le
à	ADP	à
aux	ADP	à
Lydia	PROPN	Lydia
et	CCONJ	et
florissantes	VERB	florissanter
train	NOUN	train
affaires	NOUN	affaire
de	ADP	de
Thea	PROPN	Thea
dangereux	ADJ	dangereux
confection	NOUN	confection
à	ADP	à
Malton	PROPN	Malton
.	PUNCT	.
aventureux	ADJ	aventureux
entreprise	NOUN	entreprise
pour	ADP	pour
les	DET	le
pendant	ADP	pendant
plaisir	NOUN	plaisir
en	ADP	en
et	CCONJ	et
Parfois	ADV	parfois
toujours	ADV	toujours
une	DET	un
Halifax	PROPN	Halifax
grande	ADJ	grand
de	ADP	de
participer	VERB	participer
le	DET	le
à	ADP	à
Lydia	NOUN	lydia
-	PUNCT	-
de	ADP	de
en	ADP	en
cette	DET	ce
à	ADP	à
jeux	NOUN	jeu
étaient	AUX	être
uniquement	ADV	uniquement
,	PUNCT	,
toutes	DET	tout
époque	NOUN	époque
vacances	NOUN	vacance
seules	ADJ	seul
allaient	VERB	aller
Angleterre	PROPN	Angleterre
dirigeait	VERB	diriger
,	PUNCT	,
et	CCONJ	et
les	DET	le
savait	VERB	savoir
des	ADP	de
.	PUNCT	.
le	DET	le
et	CCONJ	et
était	AUX	être
-	ADJ	-
second	ADJ	second
que	SCONJ	que
comprenait	VERB	comprendre
passé	VERB	passer
sa	DET	son
que	SCONJ	que
était	AUX	être
-	ADV	-
l'	DET	le
c'	PRON	ce
n'	ADV	n'
adulte	VERB	adulte
