vraiment	ADV	vraiment
n'	ADV	n'
objet	NOUN	objet
,	PUNCT	,
informe	ADJ	informe
Dans	ADP	dans
,	PUNCT	,
nécessaire	ADJ	nécessaire
plus	ADV	plus
a	AUX	avoir
envie	NOUN	envie
Personne	PRON	personne
cette	DET	ce
.	PUNCT	.
.	PUNCT	.
il	PRON	il
un	DET	un
espèce	NOUN	espèce
est	AUX	être
rentrer	VERB	rentrer
donner	VERB	donner
vent	NOUN	vent
qui	PRON	qui
Il	PRON	il
de	ADP	de
montée	VERB	monter
fait	VERB	faire
bon	ADJ	bon
à	ADP	à
console	NOUN	console
à	ADP	à
cales	NOUN	cale
est	AUX	être
la	DET	le
pétroliers	NOUN	pétrolier
A	ADP	à
Les	DET	le
Robin	PROPN	Robin
vrais	ADJ	vrai
les	DET	le
.	PUNCT	.
Dorigen	PROPN	Dorigen
n'	ADV	n'
la	DET	le
place	NOUN	place
travers	NOUN	travers
Le	DET	le
qu'	PRON	qu'
vide	ADJ	vide
air	NOUN	air
,	PUNCT	,
froide	ADJ	froid
rayons	NOUN	rayon
l'	DET	le
les	DET	le
,	PUNCT	,
si	SCONJ	si
pas	ADV	pas
énormes	NOUN	énorme
.	PUNCT	.
Dans	ADP	dans
et	CCONJ	et
soleil	NOUN	soleil
côté	NOUN	côté
voisine	ADJ	voisin
ils	PRON	il
de	ADP	de
,	PUNCT	,
ont	VERB	avoir
chambre	NOUN	chambre
.	PUNCT	.
est	AUX	être
volets	NOUN	volet
d'	ADP	de
à	ADP	à
doucement	ADV	doucement
elle	PRON	lui
,	PUNCT	,
du	ADP	de
sont	AUX	être
Albertine	PROPN	Albertine
lit	PROPN	lit
réveillent	VERB	réveiller
d'	ADP	de
des	ADP	de
,	PUNCT	,
ensemble	ADJ	ensembl
.	PUNCT	.
Elles	PRON	lui
Seigneur	NOUN	seigneur
Robin	PROPN	Robin
vers	ADP	vers
ça	PRON	cela
faire	VERB	faire
un	DET	un
explique	VERB	explique
Conquet	NOUN	conquet
Tu	ADP	tu
leur	DET	leur
»	PUNCT	»
d'	ADP	de
,	PUNCT	,
le	DET	le
?	PUNCT	?
l'	DET	le
baigner	VERB	baigner
.	PUNCT	.
toi	NOUN	toi
«	PUNCT	«
Alba	PROPN	Alba
propose	VERB	propose
retour	NOUN	retour
déjeuner	NOUN	déjeuner
sortis	NOUN	sorti
se	PRON	se
lis	AUX	lis
footing	NOUN	footing
;	PUNCT	;
,	PUNCT	,
aller	VERB	aller
prennent	VERB	prendre
A	ADP	à
absence	NOUN	absence
de	ADP	de
Dorigen	PROPN	Dorigen
et	CCONJ	et
bonne	ADJ	bon
heure	NOUN	heure
petit	ADJ	petit
anneaux	NOUN	anneau
de	ADP	de
Le	DET	le
Éric	PROPN	Éric
plus	ADV	plus
une	DET	un
,	PUNCT	,
a	AUX	avoir
où	PRON	où
.	PUNCT	.
,	PUNCT	,
Recouvrance	PROPN	Recouvrance
France	PROPN	France
découverte	VERB	découvrir
voit	VERB	voir
la	DET	le
faut	VERB	falloir
longuement	VERB	longuemer
ils	PRON	il
Querelle	ADJ	querell
séjour	NOUN	séjour
autre	ADJ	autre
c'	PRON	ce
détourné	VERB	détourner
premier	ADJ	premier
passer	VERB	passer
de	ADP	de
plage	NOUN	plage
leur	DET	leur
qu'	PRON	qu'
est	AUX	être
la	DET	le
;	PUNCT	;
yeux	NOUN	oeil
d'	ADP	de
prison	NOUN	prison
ont	AUX	avoir
prison	NOUN	prison
.	PUNCT	.
à	ADP	à
vieille	ADJ	vieux
Éric	PROPN	Éric
séjourna	NOUN	séjourna
l'	DET	le
où	PRON	où
Il	PRON	il
de	ADP	de
l'	DET	le
on	PRON	on
les	DET	le
petite	ADJ	petit
la	DET	le
;	PUNCT	;
pont	NOUN	pont
.	PUNCT	.
Éric	PROPN	Éric
glaciale	ADJ	glacial
matelots	NOUN	matelot
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
est	AUX	être
suivre	VERB	suivre
Genet	PROPN	Genet
jette	ADJ	jett
en	ADP	en
ce	DET	ce
se	PRON	se
de	ADP	de
les	DET	le
prisonnières	ADJ	prisonnier
mai	NOUN	mai
et	CCONJ	et
aux	ADP	à
amours	NOUN	amour
début	NOUN	début
à	ADP	à
à	ADP	à
des	ADP	de
Robin	PROPN	Robin
les	DET	le
éclaboussements	NOUN	éclaboussement
cris	NOUN	cri
clairs	ADJ	clair
.	PUNCT	.
hésite	NOUN	hésite
Jean	PROPN	Jean
courant	NOUN	courant
.	PUNCT	.
,	PUNCT	,
Robin	ADV	robin
des	ADP	de
dans	ADP	dans
de	ADP	de
Eric	PROPN	Eric
En	ADP	en
l'	DET	le
s'	PRON	se
y	PRON	y
yeux	NOUN	oeil
parle	NOUN	parle
eau	NOUN	eau
,	PUNCT	,
,	PUNCT	,
Alba	PROPN	Alba
minable	ADJ	minable
courant	ADJ	courant
froid	NOUN	froid
de	ADP	de
peur	NOUN	peur
sent	VERB	sentir
toujours	ADV	toujours
frotte	VERB	frotte
évidence	NOUN	évidence
constellé	VERB	consteller
d'	ADP	de
ce	DET	ce
pour	ADP	pour
comme	ADP	comme
soulevés	VERB	soulever
a	VERB	avoir
Quand	SCONJ	quand
ses	DET	son
,	PUNCT	,
Alba	PROPN	Alba
soir	NOUN	soir
,	PUNCT	,
fugitivement	NOUN	fugitivement
.	PUNCT	.
,	PUNCT	,
pieds	NOUN	pied
.	PUNCT	.
par	ADP	par
sa	DET	son
,	PUNCT	,
essuie	NOUN	essuie
une	DET	un
éclats	NOUN	éclat
voix	NOUN	voix
transperçante	ADJ	transperçant
l'	DET	le
du	ADP	de
vase	NOUN	vase
.	PUNCT	.
son	DET	son
,	PUNCT	,
revient	VERB	revenir
corps	NOUN	corps
est	AUX	être
pour	ADP	pour
,	PUNCT	,
,	PUNCT	,
fort	ADV	fort
Éric	PROPN	Éric
,	PUNCT	,
il	PRON	il
,	PUNCT	,
,	PUNCT	,
ils	PRON	il
dit	VERB	dire
qu'	SCONJ	que
jour	NOUN	jour
et	CCONJ	et
«	PUNCT	«
Amérique	PROPN	Amérique
!	PUNCT	!
pense	VERB	pense
,	PUNCT	,
froid	ADJ	froid
à	ADP	à
,	PUNCT	,
l'	DET	le
hôtel	NOUN	hôtel
l'	DET	le
»	PUNCT	»
qu'	SCONJ	que
,	PUNCT	,
prenne	VERB	prendre
suffit	NOUN	suffit
pas	ADV	pas
,	PUNCT	,
Jean-Jacques	PROPN	Jean-Jacques
l'	DET	le
irrité	ADJ	irrité
elle	PRON	lui
bassiste	NOUN	bassiste
.	PUNCT	.
Quand	SCONJ	quand
.	PUNCT	.
Ça	PUNCT	ça
le	DET	le
-il	PRON	il
rentrent	VERB	rentrer
avec	ADP	avec
ira	VERB	aller
Dorigen	PROPN	Dorigen
,	PUNCT	,
jusqu'	ADP	jusque
en	ADP	en
air	NOUN	air
ne	ADV	ne
un	DET	un
Pichou	NOUN	pichou
enfant	NOUN	enfant
On	PRON	on
guitariste	NOUN	guitariste
culture	NOUN	culture
de	ADP	de
,	PUNCT	,
la	DET	le
le	DET	le
la	DET	le
,	PUNCT	,
rapide	ADJ	rapide
sont	AUX	être
déjà	ADV	déjà
bande	NOUN	bande
Sluggard	PROPN	Sluggard
.	PUNCT	.
Bretagne	PROPN	Bretagne
à	ADP	à
vers	ADP	vers
d'	ADP	de
la	DET	le
monsieur	NOUN	Monsieur
se	PRON	se
copains	NOUN	copain
sont	AUX	être
-	PUNCT	-
arrivés	VERB	arriver
ailleurs	ADV	ailleurs
.	PUNCT	.
et	CCONJ	et
,	PUNCT	,
.	PUNCT	.
des	DET	un
Un	DET	un
là	ADV	là
et	CCONJ	et
croque	ADJ	croqu
retrouve	VERB	retrouve
Brasserie	NOUN	brasserie
de	ADP	de
dirige	VERB	diriger
Beaucoup	PRON	beaucoup
la	DET	le
maison	NOUN	maison
de	ADP	de
groupes	NOUN	groupe
Mairie	NOUN	mairie
,	PUNCT	,
de	ADP	de
les	DET	le
la	DET	le
quelqu'	ADP	quelqu'
,	PUNCT	,
raté	VERB	rater
l'	DET	le
as	PRON	as
saxo	ADJ	saxo
Queens	ADJ	queen
ayant	AUX	avoir
ne	ADV	ne
Daniel	PROPN	Daniel
Alors	ADV	alors
,	PUNCT	,
est	AUX	être
pas	ADV	pas
et	CCONJ	et
changé	VERB	changer
génial	NOUN	génial
Rennes	PROPN	Rennes
»	PUNCT	»
ex-Marquis	NOUN	ex-marqui
le	DET	le
venu	VERB	venir
Alba	PROPN	Alba
Svaztika	PROPN	Svaztika
,	PUNCT	,
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
!	PUNCT	!
Sade	PROPN	Sade
son	DET	son
qu'	PRON	qu'
même	ADV	même
t'	DET	t'
;	PUNCT	;
Babeuf	PROPN	Babeuf
un	PRON	un
de	ADP	de
pas	ADV	pas
de	ADP	de
train	NOUN	train
il	PRON	il
stop	NOUN	stop
...	PUNCT	...
«	NOUN	«
de	ADP	de
les	DET	le
,	PUNCT	,
connaît	VERB	connaître
en	ADP	en
peut	VERB	pouvoir
Dans	ADP	dans
,	PUNCT	,
rire	NOUN	rire
...	PUNCT	...
;	PUNCT	;
.	PUNCT	.
ventre	NOUN	ventre
vie	NOUN	vie
s'	PRON	se
partout	ADV	partout
,	PUNCT	,
regards	NOUN	regard
déjà	ADV	déjà
,	PUNCT	,
et	CCONJ	et
folle	NOUN	folle
quand	SCONJ	quand
-	PROPN	-
attire	ADJ	attir
une	DET	un
,	PUNCT	,
-	ADJ	-
conversations	NOUN	conversation
comme	ADP	comme
croisées	ADJ	croisé
qui	PRON	qui
-	PUNCT	-
Sauve	ADJ	sauf
elle	PRON	lui
les	DET	le
la	DET	le
Dorigen	PROPN	Dorigen
gentilles	ADJ	gentil
tous	ADJ	tout
amuse	VERB	amuse
-	PUNCT	-
son	DET	son
Omégaga	PROPN	Omégaga
et	CCONJ	et
plaisanteries	NOUN	plaisanterie
les	DET	le
voit	VERB	voir
fusent	VERB	fuser
de	ADP	de
sur	ADP	sur
les	DET	le
son	DET	son
sont	AUX	être
on	PRON	on
le	DET	le
,	PUNCT	,
Albertine	PROPN	Albertine
-	PUNCT	-
.	PUNCT	.
Noce	PROPN	Noce
dissous	ADV	dissous
à	ADP	à
a	VERB	avoir
.	PUNCT	.
C'	PRON	ce
est	AUX	être
,	PUNCT	,
mois	NOUN	mois
premier	ADJ	premier
Blin	PROPN	Blin
les	DET	le
de	ADP	de
Il	PRON	il
tu	NOUN	tu
que	SCONJ	que
un	DET	un
y	PRON	y
sorti	VERB	sortir
paraît	VERB	paraître
leur	DET	leur
a	AUX	avoir
gagné	VERB	gagner
.	PUNCT	.
A	ADP	à
un	DET	un
Ouest-Franceil	PROPN	Ouest-Franceil
45-tours	NOUN	45-tour
Gérard	PROPN	Gérard
ce	DET	ce
Il	PRON	il
spi	DET	spi
feras	ADJ	fera
Gérard	PROPN	Gérard
garçon	NOUN	garçon
télégramme	NOUN	télégramme
moment	NOUN	moment
hôtel	NOUN	hôtel
.	PUNCT	.
«	NOUN	«
...	PUNCT	...
sitôt	ADV	sitôt
apporte	VERB	apporte
deux	NUM	deux
l'	DET	le
il	PRON	il
Il	PRON	il
déjà	ADV	déjà
venir	VERB	venir
Il	PRON	il
peut	VERB	pouvoir
.	PUNCT	.
lu	PROPN	lire
après	ADP	après
en	ADP	en
son	DET	son
épaule	NOUN	épaule
là	ADV	là
festival	NOUN	festival
une	DET	un
sait	VERB	savoir
ne	ADV	ne
»	PUNCT	»
pourquoi	ADV	pourquoi
ce	DET	ce
Il	PRON	il
demain	ADV	demain
qu'	SCONJ	que
de	ADP	de
.	PUNCT	.
finir	VERB	finir
,	PUNCT	,
mais	CCONJ	mais
pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
sûr	ADJ	sûr
course	NOUN	course
.	PUNCT	.
Il	PRON	il
Angleterre	PROPN	Angleterre
est	AUX	être
pas	ADV	pas
ne	ADV	ne
.	PUNCT	.
par	ADP	par
sera	VERB	être
Robin	PROPN	Robin
-	PUNCT	-
dessus	VERB	dessus
soir	NOUN	soir
vient	VERB	venir
avait	AUX	avoir
le	DET	le
Mais	CCONJ	mais
complètement	ADV	complètement
Alba	PROPN	Alba
Et	CCONJ	et
au	ADP	au
suis	AUX	être
son	DET	son
,	PUNCT	,
.	PUNCT	.
Une	DET	un
Blin	PROPN	Blin
:	PUNCT	:
«	NOUN	«
est	AUX	être
uniformément	ADJ	uniformément
ce	DET	ce
!	PUNCT	!
par	ADP	par
»	PUNCT	»
C'	PRON	ce
lieu	NOUN	lieu
appelle	VERB	appeler
un	DET	un
.	PUNCT	.
Gérard	PROPN	Gérard
elle	PRON	lui
,	PUNCT	,
est	AUX	être
maintenant	ADV	maintenant
»	PUNCT	»
dire	VERB	dire
puis	CCONJ	puis
cohue	NOUN	cohue
Gérard	PROPN	Gérard
Je	PRON	je
«	NOUN	«
qu'	PRON	qu'
la	DET	le
nom	NOUN	nom
idiot	NOUN	idiot
copain	NOUN	copain
il	PRON	il
C'	PRON	ce
partiront	AUX	partiront
se	PRON	se
gourmande	VERB	gourmande
de	ADP	de
et	CCONJ	et
ensemble	ADJ	ensembl
foule	NOUN	foule
,	PUNCT	,
elle	PRON	lui
,	PUNCT	,
y	PRON	y
il	PRON	il
passent	ADV	passent
beau	ADJ	beau
noire	ADJ	noir
Tous	ADJ	tout
dès	ADP	dès
synthétiques	ADJ	synthétique
:	PUNCT	:
ils	PRON	il
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
à	ADP	à
fait	VERB	faire
prendre	VERB	prendre
heures	NOUN	heure
fait	AUX	faire
Il	PRON	il
aller	VERB	aller
là	ADV	là
ou	CCONJ	ou
.	PUNCT	.
coton	NOUN	coton
,	PUNCT	,
mais	CCONJ	mais
22	NUM	22
.	PUNCT	.
sont	VERB	être
être	AUX	être
ou	CCONJ	ou
ne	ADV	ne
Dorigen	PROPN	Dorigen
brillants	ADJ	brillant
veut	VERB	vouloir
,	PUNCT	,
qu'	SCONJ	que
se	PRON	se
,	PUNCT	,
propose	VERB	propose
bière	NOUN	bière
sauf	ADP	sauf
Alba	PROPN	Alba
chaud	NOUN	chaud
cuir	VERB	cuir
.	PUNCT	.
maintenant	ADV	maintenant
une	DET	un
tête	NOUN	tête
voir	VERB	voir
!	PUNCT	!
qu'	SCONJ	que
raide	NOUN	raide
a	VERB	avoir
tout	ADV	tout
Allez	VERB	aller
d'	ADP	de
,	PUNCT	,
Dorigen	PROPN	Dorigen
;	PUNCT	;
supplie	NOUN	supplie
frémissement	NOUN	frémissement
autres	ADJ	autre
Alba	PROPN	Alba
elle	PRON	lui
le	PRON	le
non	ADV	non
Éric	PROPN	Éric
;	PUNCT	;
Robin	PROPN	Robin
congédie	NOUN	congédie
évaluer	VERB	évaluer
concentrer	VERB	concentrer
les	DET	le
de	ADP	de
la	DET	le
fait	VERB	faire
boive	VERB	boire
Viens	NOUN	vien
les	DET	le
groupes	NOUN	groupe
toute	DET	tout
trop	ADV	trop
se	PRON	se
,	PUNCT	,
peur	NOUN	peur
,	PUNCT	,
de	ADP	de
!	PUNCT	!
,	PUNCT	,
.	PUNCT	.
»	PUNCT	»
insiste	VERB	insiste
ne	ADV	ne
,	PUNCT	,
«	NOUN	«
un	DET	un
surveiller	VERB	surveiller
30	NUM	30
épaule	NOUN	épaule
et	CCONJ	et
groupe	NOUN	groupe
,	PUNCT	,
.	PUNCT	.
d'	ADP	de
Jean-Jacques	PROPN	Jean-Jacques
est	AUX	être
Johnson	PROPN	Johnson
Éric	PROPN	Éric
arrive	VERB	arrive
Pas	ADV	pas
pas	ADV	pas
est	AUX	être
-ils	PRON	il
festival	NOUN	festival
Vers	ADP	vers
A	NOUN	a
inconnu	VERB	inconnu
le	DET	le
terrible	ADJ	terrible
n'	ADV	n'
.	PUNCT	.
ouvre	VERB	ouvrir
C'	PRON	ce
20	NUM	20
h	NOUN	heure
.	PUNCT	.
de	ADP	de
Pichou	PROPN	Pichou
il	PRON	il
Yvan	PROPN	Yvan
»	PUNCT	»
Poitiers	PROPN	Poitiers
qui	PRON	qui
,	PUNCT	,
Un	DET	un
assurent	ADV	assurent
.	PUNCT	.
reviennent	NOUN	reviennent
.	PUNCT	.
heures	NOUN	heure
.	PUNCT	.
«	PUNCT	«
,	PUNCT	,
irrité	NOUN	irrité
,	PUNCT	,
toujours	ADV	toujours
20	NUM	20
un	DET	un
.	PUNCT	.
les	DET	le
parcourt	ADJ	parcourt
,	PUNCT	,
,	PUNCT	,
là	ADV	là
de	ADP	de
sur	ADP	sur
.	PUNCT	.
enfin	ADV	enfin
,	PUNCT	,
siffler	VERB	siffler
épaule	NOUN	épaule
le	PRON	le
soûl	ADJ	saoûl
enjambées	NOUN	enjambée
marins	NOUN	marin
à	ADP	à
les	DET	le
longues	ADJ	long
par	ADP	par
tapant	VERB	taper
Je	PRON	je
A	VERB	avoir
vais	VERB	aller
rire	VERB	rire
comme	ADP	comme
,	PUNCT	,
,	PUNCT	,
injurier	NOUN	injurier
en	ADP	en
chercher	VERB	chercher
vautré	VERB	vautrer
se	PRON	se
»	PUNCT	»
idiot	NOUN	idiot
Alba	PROPN	Alba
complètement	ADV	complètement
des	DET	un
.	PUNCT	.
fait	VERB	faire
se	PRON	se
Le	DET	le
voici	NOUN	voici
bars	NOUN	bar
«	NOUN	«
retient	VERB	retenir
l'	DET	le
,	PUNCT	,
plaquer	VERB	plaquer
Robin	PROPN	Robin
tout	ADV	tout
attrape	NOUN	attrape
de	ADP	de
,	PUNCT	,
de	ADP	de
sentant	VERB	sentir
le	DET	le
un	DET	un
,	PUNCT	,
tout	ADV	tout
du	ADP	de
!	PUNCT	!
regarde	NOUN	regarde
en	ADP	en
Furieuse	PROPN	Furieuse
le	DET	le
,	PUNCT	,
son	DET	son
.	PUNCT	.
blouson	NOUN	blouson
!	PUNCT	!
Dorigen	PROPN	Dorigen
vague	NOUN	vague
les	DET	le
de	ADP	de
les	PRON	le
aller	VERB	aller
par	ADP	par
près	ADV	près
ah	CCONJ	ah
d'	ADP	de
près	ADV	près
le	DET	le
œil	NOUN	œil
,	PUNCT	,
Alba	PROPN	Alba
s'	PRON	se
,	PUNCT	,
de	ADP	de
col	NOUN	col
en	ADP	en
la	DET	le
colère	NOUN	colère
batteur	NOUN	batteur
.	PUNCT	.
le	DET	le
salaud	NOUN	salaud
lâche	NOUN	lâche
.	PUNCT	.
non	ADV	non
le	DET	le
Ça	PRON	cela
ira	VERB	aller
:	PUNCT	:
Mais	CCONJ	mais
peu	ADV	peu
Se	PRON	se
un	DET	un
voir	VERB	voir
,	PUNCT	,
fais	NOUN	fai
.	PUNCT	.
tout	ADV	tout
»	PUNCT	»
rire	NOUN	rire
j'	PRON	je
forcer	VERB	forcer
va	VERB	aller
bon	ADJ	bon
pas	ADV	pas
.	PUNCT	.
il	PRON	il
son	DET	son
a	VERB	avoir
à	ADP	à
sourire	VERB	sourire
Se	PRON	se
,	PUNCT	,
trac	NOUN	trac
emmener	VERB	emmener
d'	ADP	de
ça	PRON	cela
t'	DET	t'
coup	NOUN	coup
L'	PRON	l'
«	NOUN	«
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
en	ADP	en
juste	ADV	juste
tu	VERB	taire
vas	PRON	vas
bien	ADV	bien
,	PUNCT	,
un	DET	un
calmer	VERB	calmer
avais	VERB	avoir
Une	DET	un
calmer	VERB	calmer
êtes	VERB	être
au	ADP	au
personne	ADJ	personn
.	PUNCT	.
Se	PRON	se
Où	ADV	où
affronter	VERB	affronter
envie	NOUN	envie
cette	DET	ce
foule	NOUN	foule
.	PUNCT	.
A	AUX	avoir
.	PUNCT	.
qui	PRON	qui
soudain	ADV	soudain
!	PUNCT	!
son	DET	son
moment	NOUN	moment
,	PUNCT	,
Ô	NOUN	ö
à	ADP	à
Se	PRON	se
fuir	NOUN	fuir
concentrer	VERB	concentrer
regard	NOUN	regard
.	PUNCT	.
accrocher	VERB	accrocher
monter	VERB	monter
-vous	PRON	vous
humaine	ADJ	humain
L'	DET	le
,	PUNCT	,
sur	ADP	sur
de	ADP	de
mer	ADJ	mer
Juste	ADV	juste
à	ADP	à
Dorigen	PROPN	Dorigen
?	PUNCT	?
scène	NOUN	scène
Robin	PROPN	Robin
Personne	ADJ	personn
dans	ADP	dans
de	ADP	de
.	PUNCT	.
!	PUNCT	!
.	PUNCT	.
Ô	NOUN	ö
Noyée	PROPN	Noyée
.	PUNCT	.
comme	ADP	comme
Déjà	ADV	déjà
saute	VERB	saute
nuque	NOUN	nuque
vaincre	VERB	vaincre
,	PUNCT	,
,	PUNCT	,
détend	VERB	détendre
glacée	VERB	glacer
,	PUNCT	,
premiers	ADJ	premier
,	PUNCT	,
yeux	NOUN	oeil
le	DET	le
sa	DET	son
Alors	ADV	alors
des	ADP	de
ses	DET	son
,	PUNCT	,
accords	NOUN	accord
lumière	NOUN	lumière
ferme	ADJ	ferme
doigts	NOUN	doigt
les	DET	le
spots	NOUN	spot
.	PUNCT	.
halo	NOUN	halo
ont	AUX	avoir
Éric	PROPN	Éric
la	DET	le
,	PUNCT	,
elle	PRON	lui
plaqué	VERB	plaquer
ses	DET	son
dans	ADP	dans
.	PUNCT	.
dans	ADP	dans
...	PUNCT	...
dans	ADP	dans
les	DET	le
un	DET	un
la	DET	le
mer	VERB	mer
musiciens	NOUN	musicien
Alba	PROPN	Alba
coup	NOUN	coup
aveugle	NOUN	aveugle
d'	ADP	de
La	DET	le
,	PUNCT	,
forme	NOUN	forme
fois	NOUN	fois
n'	ADV	n'
à	ADP	à
ivre	ADJ	ivre
sa	DET	son
Un	DET	un
,	PUNCT	,
eux	PRON	lui
non	ADV	non
tient	ADV	tient
d'	ADP	de
d'	ADP	de
jamais	ADV	jamais
tout	ADV	tout
,	PUNCT	,
aussi	ADV	aussi
,	PUNCT	,
vibrante	NOUN	vibrante
sa	DET	son
...	PUNCT	...
pourtant	ADV	pourtant
et	CCONJ	et
sûre	ADV	sûre
bons	ADJ	bon
.	PUNCT	.
été	AUX	être
chante	ADJ	chant
;	PUNCT	;
marche	ADJ	march
elle	PRON	lui
plus	ADV	plus
...	PUNCT	...
froide	NOUN	froide
salle	NOUN	salle
la	DET	le
ont	AUX	avoir
promesse	NOUN	promesse
Jean-Jacques	PROPN	Jean-Jacques
Éric	PROPN	Éric
meilleur	ADJ	meilleur
et	CCONJ	et
Pichou	PROPN	Pichou
elle	PRON	lui
et	CCONJ	et
de	ADP	de
coup	NOUN	coup
au	ADP	au
à	ADP	à
à	ADP	à
micro	NOUN	micro
Elle	PRON	lui
au	ADP	au
beauté	NOUN	beauté
œil	NOUN	œil
au	ADP	au
très	ADV	très
y	PRON	y
à	ADP	à
Brest	PROPN	Brest
annonce	NOUN	annonce
,	PUNCT	,
on	PRON	on
de	ADP	de
en	ADP	en
sa	DET	son
,	PUNCT	,
demande	VERB	demande
finir	VERB	finir
,	PUNCT	,
frère	NOUN	frère
musiciens	NOUN	musicien
,	PUNCT	,
:	PUNCT	:
en	ADP	en
hommage	NOUN	hommage
Querelle	PROPN	Querelle
silence	NOUN	silence
:	PUNCT	:
grand	ADJ	grand
peut	VERB	pouvoir
,	PUNCT	,
,	PUNCT	,
aller	VERB	aller
un	DET	un
.	PUNCT	.
pays	NOUN	pays
de	ADP	de
«	NOUN	«
et	CCONJ	et
presque	ADV	presque
Ici	ADV	ici
,	PUNCT	,
le	DET	le
ses	DET	son
chuchotée	VERB	chuchoter
cher	ADJ	cher
voix	NOUN	voix
amarres	ADJ	amarre
Genet	PROPN	Genet
Il	PRON	il
couplet	NOUN	couplet
,	PUNCT	,
le	DET	le
Jean	PROPN	Jean
...	PUNCT	...
Vois	PROPN	Vois
à	ADP	à
des	ADP	de
yeux	NOUN	oeil
la	DET	le
sur	ADP	sur
des	ADP	de
marin	NOUN	marin
Dès	ADP	dès
par	ADP	par
grand	ADJ	grand
c'	PRON	ce
»	PUNCT	»
salle	NOUN	salle
—	PUNCT	—
la	DET	le
...	PUNCT	...
Chanson	NOUN	chanson
large	NOUN	large
aux	ADP	à
de	ADP	de
gagné	ADJ	gagner
avait	VERB	avoir
.	PUNCT	.
filles	NOUN	fille
naufrageurs	ADJ	naufrageur
,	PUNCT	,
matelots	NOUN	matelot
brisées	NOUN	brisée
troisième	ADJ	troisième
Mon	DET	mon
emportée	VERB	emporter
un	DET	un
toute	ADJ	tout
même	ADJ	même
sourire	NOUN	sourire
et	CCONJ	et
est	AUX	être
,	PUNCT	,
houle	NOUN	houle
,	PUNCT	,
une	DET	un
fois	NOUN	fois
quais	NOUN	quai
pont	NOUN	pont
,	PUNCT	,
!	PUNCT	!
pour	ADP	pour
les	DET	le
le	DET	le
reprend	VERB	reprendre
au	ADP	au
est	AUX	être
du	ADP	de
,	PUNCT	,
Et	CCONJ	et
se	PRON	se
doit	VERB	devoir
est	VERB	être
!	PUNCT	!
.	PUNCT	.
moi	PRON	moi
C'	PRON	ce
moi	PRON	moi
elle	PRON	lui
Brest	NOUN	brest
:	PUNCT	:
ils	PRON	il
La	DET	le
deuxième	ADJ	deuxième
bisser	VERB	bisser
,	PUNCT	,
de	ADP	de
quand	SCONJ	quand
battent	VERB	battre
délire	NOUN	délire
moi	PRON	moi
couteau	NOUN	couteau
,	PUNCT	,
moi	PRON	moi
Elle	PRON	lui
Mado	PROPN	Mado
Recouvrance	PROPN	Recouvrance
Lola	PROPN	Lola
-je	PRON	je
?	PUNCT	?
C'	PRON	ce
Rita	PROPN	Rita
de	ADP	de
jamais	ADV	jamais
:	PUNCT	:
Reverrai	PROPN	Reverrai
,	PUNCT	,
algues	NOUN	algue
elle	PRON	lui
Tous	ADJ	tout
Tampico	X	Tampico
endormis	VERB	endormir
les	DET	le
avec	ADP	avec
de	ADP	de
Caressent	ADV	caressent
ferveur	NOUN	ferveur
:	PUNCT	:
Au	ADP	au
de	ADP	de
rires	NOUN	rire
à	ADP	à
noyés	NOUN	noyé
,	PUNCT	,
,	PUNCT	,
les	DET	le
des	ADP	de
dernier	ADJ	dernier
chevaux	NOUN	cheval
de	ADP	de
paupières	NOUN	paupière
mes	DET	mon
à	ADP	à
Fortaleza	PROPN	Fortaleza
Veracruz	PROPN	Veracruz
sont	AUX	être
,	PUNCT	,
blancs	ADJ	blanc
engloutis	VERB	engloutir
A	X	A
allumés	VERB	allumer
les	DET	le
Les	DET	le
,	PUNCT	,
,	PUNCT	,
couplet	NOUN	couplet
maladroitement	NOUN	maladroitement
.	PUNCT	.
salle	NOUN	salle
,	PUNCT	,
avec	ADP	avec
briquets	NOUN	briquet
dorées	VERB	dorer
chante	ADJ	chant
bois	NOUN	bois
la	DET	le
pour	ADP	pour
douce	NOUN	douce
bordels	NOUN	bordel
berçait	VERB	bercer
miracle	NOUN	miracle
ma	DET	mon
ma	DET	mon
des	ADP	de
parler	VERB	parler
oublié	VERB	oublier
,	PUNCT	,
comme	ADP	comme
Et	CCONJ	et
doucement	ADV	doucement
ont	AUX	avoir
les	DET	le
Où	PRON	où
font	VERB	faire
se	PRON	se
mes	DET	mon
foraines	ADJ	forain
mes	DET	mon
chanteuse	NOUN	chanteur
...	PUNCT	...
musiques	NOUN	musique
Ils	PRON	il
suspendent	VERB	suspendre
,	PUNCT	,
souffles	NOUN	souffle
d'	ADP	de
...	PUNCT	...
la	DET	le
tout	PRON	tout
un	DET	un
écolière	NOUN	écolier
des	DET	un
laisser	VERB	laisser
mère	NOUN	mère
,	PUNCT	,
pleurs	NOUN	pleur
Et	CCONJ	et
,	PUNCT	,
les	DET	le
puis	CCONJ	puis
soudain	ADV	soudain
rêves	NOUN	rêve
innocence	NOUN	innocence
clients	NOUN	client
très	ADV	très
bander	VERB	bander
gémi	ADV	gémi
