Ensuite	ADV	ensuite
anatomie	NOUN	anatomie
a	AUX	avoir
-t	PART	-t
-elle	PRON	lui
grand-chose	NOUN	grand-chose
.	PUNCT	.
pas	ADV	pas
mais	CCONJ	mais
vous	PRON	vous
!	PUNCT	!
y	PRON	y
et	CCONJ	et
elle	PRON	lui
que	SCONJ	que
nouveau	ADJ	nouveau
n'	ADV	n'
,	PUNCT	,
changer	VERB	changer
que	PRON	que
il	PRON	il
faut	VERB	falloir
.	PUNCT	.
couleur	NOUN	couleur
Le	DET	le
m'	PRON	me
à	ADP	à
vous	PRON	vous
de	ADP	de
,	PUNCT	,
tourne	VERB	tourne
«	NOUN	«
dus	VERB	devoir
personne	ADJ	personn
me	PRON	me
.	PUNCT	.
tout	ADV	tout
ici	ADV	ici
occupe	VERB	occupe
était	AUX	être
elle	PRON	lui
Je	PRON	je
temps	NOUN	temps
vraiment	ADV	vraiment
devant	ADP	devant
je	PRON	je
»	PUNCT	»
vers	ADP	vers
je	PRON	je
Combien	ADV	combien
ajouta	ADJ	ajouta
moi	PRON	moi
-je	NOUN	-je
,	PUNCT	,
«	NOUN	«
elle	PRON	lui
avait	VERB	avoir
»	PUNCT	»
de	ADP	de
dois	VERB	devoir
-je	PRON	je
car	CCONJ	car
Vous	PRON	vous
institutrice	NOUN	instituteur
ne	ADV	ne
d'	ADP	de
,	PUNCT	,
?	PUNCT	?
sourire	NOUN	sourire
et	CCONJ	et
?	PUNCT	?
-	PUNCT	-
Combien	ADV	combien
-	PUNCT	-
articula	ADV	articula
pas	ADV	pas
patience	NOUN	patience
-	VERB	-
bootlegger	VERB	bootlegger
d'	ADP	de
la	DET	le
-	PUNCT	-
un	DET	un
soupira	VERB	soupirer
avec	ADP	avec
et	CCONJ	et
,	PUNCT	,
dis	ADP	dis
le	DET	le
maternelle	ADJ	maternel
ne	ADV	ne
grimaçant	VERB	grimacer
doucement	ADV	doucement
Je	PRON	je
,	PUNCT	,
distinctement	ADV	distinctement
en	ADP	en
une	DET	un
suis	AUX	être
je	PRON	je
parlez	VERB	parler
«	NOUN	«
-	PUNCT	-
pas	ADV	pas
Anglais	PROPN	Anglais
école	NOUN	école
elle	PRON	lui
dois	VERB	devoir
.	PUNCT	.
vous	PRON	vous
n'	ADV	n'
qui	PRON	qui
,	PUNCT	,
-	PUNCT	-
est	AUX	être
Bernice	PROPN	Bernice
Alors	ADV	alors
craquaient	ADV	craquaient
?	PUNCT	?
.	PUNCT	.
,	PUNCT	,
«	NOUN	«
?	PUNCT	?
j'	PRON	je
dit	VERB	dire
qui	PRON	qui
avec	ADP	avec
savoir	VERB	savoir
passe	VERB	passer
Et	CCONJ	et
venu	VERB	venir
voulut	VERB	vouloir
ici	ADV	ici
-vous	PRON	vous
suis	AUX	être
?	PUNCT	?
,	PUNCT	,
vous	PRON	vous
se	PRON	se
est	AUX	être
et	CCONJ	et
pas	ADV	pas
-elle	PRON	lui
qu'	PRON	qu'
cette	DET	ce
-Je	PRON	je
habitez	VERB	habiter
.	PUNCT	.
-ce	PRON	-ce
-elle	PRON	lui
je	PRON	je
Bernice	NOUN	bernice
Mes	DET	mon
lui	VERB	luire
dis	ADV	dis
qui	PRON	qui
êtes	AUX	être
nerfs	ADJ	nerf
-Si	PRON	-si
.	PUNCT	.
et	CCONJ	et
ici	ADV	ici
venue	VERB	venir
vous	PRON	vous
de	ADP	de
moi	PRON	moi
habite	VERB	habite
était	AUX	être
comme	ADP	comme
moi	PRON	moi
émettre	VERB	émettre
une	DET	un
tête	NOUN	tête
j'	PRON	je
-elle	PRON	lui
effroyables	ADJ	effroyable
à	ADP	à
endroit	NOUN	endroit
mélange	NOUN	mélange
parlez	VERB	parler
est	VERB	être
vers	ADP	vers
,	PUNCT	,
répéta	VERB	répéter
C'	PRON	ce
-t	PART	-t
de	ADP	de
cris	NOUN	cri
,	PUNCT	,
Et	CCONJ	et
,	PUNCT	,
hurlements	NOUN	hurlement
après	ADP	après
série	NOUN	série
tournant	VERB	tourner
.	PUNCT	.
de	ADP	de
que	SCONJ	que
sons	NOUN	son
l'	DET	le
elle	PRON	lui
la	DET	le
où	PRON	où
commença	VERB	commencer
à	ADP	à
?	PUNCT	?
?	PUNCT	?
elle	PRON	lui
si	SCONJ	si
d'	ADP	de
Tu	ADV	tu
essayé	VERB	essayer
homme	NOUN	homme
les	DET	le
arriver	VERB	arriver
avais	VERB	avoir
avais	VERB	avoir
un	DET	un
,	PUNCT	,
Jerry	PROPN	Jerry
,	PUNCT	,
je	PRON	je
la	DET	le
?	PUNCT	?
.	PUNCT	.
une	DET	un
en	PRON	en
Mais	CCONJ	mais
rousse	VERB	rousse
cheveux	NOUN	cheveu
J'	PRON	je
tête	NOUN	tête
chose	NOUN	chose
l'	PRON	l'
»	PUNCT	»
agresser	VERB	agresser
,	PUNCT	,
«	NOUN	«
fille	NOUN	fille
se	PRON	se
volant	VERB	voler
quelque	DET	quelque
«	NOUN	«
vis	VERB	voir
dressaient	VERB	dresser
!	PUNCT	!
voulais	ADJ	voulai
presque	ADV	presque
brusquement	ADV	brusquement
.	PUNCT	.
à	ADP	à
sur	ADP	sur
lieu	NOUN	lieu
son	DET	son
secours	NOUN	secours
qui	PRON	qui
de	ADP	de
d'	ADP	de
Marion	NOUN	marion
au'	VERB	au'
hurlai	PRON	hurlai
demanda	ADJ	demanda
connais	VERB	connaître
fille	NOUN	fille
...	PUNCT	...
tu	ADP	tu
»	PUNCT	»
Je	PRON	je
la	DET	le
dit	VERB	dire
je	PRON	je
connais	VERB	connaître
-	PUNCT	-
,	PUNCT	,
-Oui	PRON	-oui
Bernice	PROPN	Bernice
-	PUNCT	-
?	PUNCT	?
par	ADP	par
du	ADP	de
Connais	PROPN	Connais
Quelle	ADJ	quell
travers	NOUN	travers
-elle	PRON	lui
.	PUNCT	.
.	PUNCT	.
pitié	NOUN	pitié
,	PUNCT	,
,	PUNCT	,
de	ADP	de
une	DET	un
à	ADP	à
,	PUNCT	,
aussi	ADV	aussi
Bernice	PROPN	Bernice
Marion	NOUN	marion
-je	PROPN	-je
une	DET	un
-	PUNCT	-
Bernice	PROPN	Bernice
Bernice	NOUN	bernice
?	PUNCT	?
Jerry	PROPN	Jerry
Fairchild	PROPN	Fairchild
et	CCONJ	et
nom	NOUN	nom
-t	PART	-t
.	PUNCT	.
porte	VERB	porte
demanda	ADJ	demanda
entrais	VERB	entrer
t'	VERB	t'
prunelles	NOUN	prunelle
Je	PRON	je
le	DET	le
connasses	NOUN	connasse
je	PRON	je
quatre	NUM	quatre
catégorie	NOUN	catégorie
dis	ADP	dis
connasses	NOUN	connasse
était	AUX	être
admiration	NOUN	admiration
personnes	NOUN	personne
là	ADV	là
sésame	NOUN	sésame
ces	DET	ce
dans	ADP	dans
»	PUNCT	»
remarquai	VERB	remarquer
à	ADP	à
s'	PRON	se
la	DET	le
prie	NOUN	prie
chose	NOUN	chose
viens	NOUN	vien
.	PUNCT	.
J'	PRON	je
ouvre-toi	PROPN	ouvre-toi
un	DET	un
;	PUNCT	;
dans	ADP	dans
et	CCONJ	et
manifestement	ADV	manifestement
éclair	NOUN	éclair
quelque	DET	quelque
ainsi	ADV	ainsi
!	PUNCT	!
«	NOUN	«
allumer	VERB	allumer
les	PRON	le
d'	ADP	de
de	ADP	de
traiter	VERB	traiter
de	ADP	de
immédiatement	ADV	immédiatement
en	ADP	en
leur	DET	leur
de	ADP	de
chacune	PRON	chacun
ne	ADV	ne
elles	PRON	lui
enseveli	VERB	ensevelir
elles	PRON	lui
Salut	PROPN	Salut
yeux	NOUN	oeil
qu'	PRON	qu'
visage	NOUN	visage
tu	PRON	tu
Leur	DET	leur
poudre	NOUN	poudre
.	PUNCT	.
ouvrit	VERB	ouvrir
là	ADV	là
côtoyer	VERB	côtoyer
,	PUNCT	,
mes	DET	mon
et	CCONJ	et
Jerry	PROPN	Jerry
semblèrent	VERB	sembler
sous	ADP	sous
la	DET	le
que	SCONJ	que
habituées	VERB	habituer
fondit	ADJ	fondit
à	ADP	à
,	PUNCT	,
je	PRON	je
dit	VERB	dire
détendre	VERB	détendre
sous	ADP	sous
pas	ADV	pas
.	PUNCT	.
«	NOUN	«
.	PUNCT	.
arrogance	NOUN	arrogance
savais	VERB	savoir
;	PUNCT	;
Bernice	PROPN	Bernice
porte	NOUN	porte
des	DET	un
Bernice	NOUN	bernice
,	PUNCT	,
tonnes	NOUN	tonne
de	ADP	de
se	PRON	se
étaient	AUX	être
le	DET	le
étais	VERB	être
entra	NOUN	entra
»	PUNCT	»
»	PUNCT	»
je	PRON	je
eus	VERB	avoir
,	PUNCT	,
.	PUNCT	.
!	PUNCT	!
«	NOUN	«
aucun	DET	aucun
pour	ADP	pour
faire	VERB	faire
de	ADP	de
lui	PRON	lui
,	PUNCT	,
à	ADP	à
je	PRON	je
chose	NOUN	chose
présence	NOUN	présence
ai	AUX	avoir
la	DET	le
quelque	DET	quelque
expliquait	VERB	expliquer
sans	ADP	sans
la	DET	le
chuchoter	VERB	chuchoter
prit	NOUN	prit
amené	VERB	amener
.	PUNCT	.
l'	PRON	l'
impression	NOUN	impression
ne	ADV	ne
,	PUNCT	,
part	NOUN	part
lui	PRON	lui
qu'	SCONJ	que
lui	PRON	lui
Jerry	PROPN	Jerry
J'	PRON	je
alors	ADV	alors
ma	DET	mon
savais	VERB	savoir
elle	PRON	lui
termes	NOUN	terme
pas	ADV	pas
que	ADV	que
nette	NOUN	nette
Bernice	VERB	bernice
de	ADP	de
tact	NOUN	tact
en	ADP	en
une	DET	un
errer	VERB	errer
«	NOUN	«
m'	PRON	me
parlant	VERB	parler
«	NOUN	«
laissa	ADJ	laissa
fille	NOUN	fille
présenter	VERB	présenter
et	CCONJ	et
»	PUNCT	»
,	PUNCT	,
ce	PRON	ce
une	PRON	un
moi	PRON	moi
Bernice	PROPN	Bernice
dire	VERB	dire
annonça	VERB	annoncer
C'	PRON	ce
en	PRON	en
entendis	NOUN	entendi
,	PUNCT	,
les	PRON	le
regard	NOUN	regard
l'	PRON	l'
sur	ADP	sur
était	AUX	être
manifestement	ADV	manifestement
.	PUNCT	.
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
,	PUNCT	,
en	ADP	en
»	PUNCT	»
je	PRON	je
façon	NOUN	façon
Je	PRON	je
de	ADP	de
Jerry	PROPN	Jerry
connaissait	VERB	connaître
Sur	ADP	sur
l'	DET	le
Sonny	PROPN	Sonny
Boy	PROPN	Boy
occupe	NOUN	occupe
son	DET	son
autre	ADJ	autre
l'	DET	le
à	ADP	à
deux	NUM	deux
l'	DET	le
Jerry	PROPN	Jerry
ne	ADV	ne
.	PUNCT	.
.	PUNCT	.
à	ADP	à
.	PUNCT	.
rappela	PRON	rappela
vis	NOUN	vis
lui	PRON	lui
et	CCONJ	et
seule	ADJ	seul
Jerry	PROPN	Jerry
je	PRON	je
fois	NOUN	fois
main	NOUN	main
dit	VERB	dire
ma	DET	mon
l'	PRON	l'
la	DET	le
fois	NOUN	fois
lui	PRON	lui
,	PUNCT	,
serrer	VERB	serrer
car	CCONJ	car
vieille	NOUN	vieux
,	PUNCT	,
,	PUNCT	,
rencontré	VERB	rencontrer
m'	PRON	me
,	PUNCT	,
les	PRON	le
toi	NOUN	toi
qu'	SCONJ	que
se	PRON	se
fois	NOUN	fois
-Je	PRON	je
-Deux	ADJ	-deux
,	PUNCT	,
a	AUX	avoir
une	DET	un
avec	ADP	avec
dit	VERB	dire
pour	ADP	pour
ai	AUX	avoir
autre	PRON	autre
réserve	NOUN	réserve
gentiment	NOUN	gentiment
Bernice	PROPN	Bernice
mois	NOUN	mois
Une	DET	un
.	PUNCT	.
égal	ADJ	égal
a	AUX	avoir
m'	PRON	me
.	PUNCT	.
parti	VERB	partir
Jerry	PROPN	Jerry
une	DET	un
.	PUNCT	.
-	PUNCT	-
appelait	VERB	appeler
Tout	ADV	tout
,	PUNCT	,
les	DET	le
ça	PRON	cela
Maintenant	ADV	maintenant
avec	ADP	avec
,	PUNCT	,
-Oh	PUNCT	-oh
Marion	NOUN	marion
dit	VERB	dire
chez	ADP	chez
...	PUNCT	...
moi	PRON	moi
moi	PRON	moi
le	DET	le
frais	NOUN	frais
celle	PRON	celui
Il	PRON	il
,	PUNCT	,
et	CCONJ	et
Elle	PRON	lui
qui	PRON	qui
fois	NOUN	fois
dernier	ADJ	dernier
est	AUX	être
partagé	VERB	partager
.	PUNCT	.
est	VERB	être
s'	PRON	se
il	PRON	il
à	ADP	à
Détroit	PROPN	Détroit
dit	VERB	dire
fois	NOUN	fois
est	AUX	être
.	PUNCT	.
,	PUNCT	,
le	DET	le
coup	NOUN	coup
l'	DET	le
,	PUNCT	,
ne	ADV	ne
à	ADP	à
à	ADP	à
Pour	ADP	pour
?	PUNCT	?
,	PUNCT	,
Wade	PROPN	Wade
,	PUNCT	,
de	ADP	de
Il	PRON	il
moindre	ADJ	moindre
pas	ADV	pas
prit	NOUN	prit
s'	PRON	se
débrouiller	VERB	débrouiller
et	CCONJ	et
en	ADP	en
colère	NOUN	colère
seul	ADJ	seul
sans	ADP	sans
s'	PRON	se
la	DET	le
pour	ADP	pour
trouver	VERB	trouver
te	AUX	te
un	DET	un
amour	NOUN	amour
tout	ADV	tout
raison	NOUN	raison
tu	SCONJ	tu
brusque	NOUN	brusque
Bernice	PROPN	Bernice
bar	NOUN	bar
moi	PRON	moi
peux	VERB	pouvoir
,	PUNCT	,
du	ADP	de
accès	NOUN	accès
,	PUNCT	,
ciel	NOUN	ciel
,	PUNCT	,
dans	ADP	dans
,	PUNCT	,
«	NOUN	«
»	PUNCT	»
exclama	NOUN	exclama
gens	NOUN	gens
sembla	VERB	sembler
.	PUNCT	.
,	PUNCT	,
la	DET	le
avec	ADP	avec
me	PRON	me
baissée	VERB	baisser
fauteuils	NOUN	fauteuil
que	SCONJ	que
fond	NOUN	fond
,	PUNCT	,
mains	NOUN	main
je	PRON	je
elle	PRON	lui
de	ADP	de
seule	ADJ	seul
poches	NOUN	poche
un	DET	un
et	CCONJ	et
laisse	VERB	laisse
dans	ADP	dans
les	DET	le
évident	ADJ	évident
la	DET	le
qu'	SCONJ	que
tas	NOUN	tas
de	ADP	de
tout	ADJ	tout
m'	PRON	me
Dans	ADP	dans
sur	ADP	sur
voulait	VERB	vouloir
ignorant	ADP	ignorant
éloignai	VERB	éloigner
je	PRON	je
affalés	VERB	affaler
elles	PRON	lui
présence	NOUN	présence
les	DET	le
la	DET	le
les	DET	le
la	DET	le
pièce	NOUN	pièce
du	ADP	de
je	PRON	je
donc	ADV	donc
tête	NOUN	tête
,	PUNCT	,
,	PUNCT	,
fatigué	VERB	fatiguer
une	DET	un
choisis	VERB	choisir
Ce	PRON	ce
.	PUNCT	.
verre	NOUN	verre
pris	VERB	prendre
je	PRON	je
resservir	VERB	resservir
table	NOUN	table
de	ADP	de
son	DET	son
seule	ADJ	seul
je	PRON	je
sur	ADP	sur
bout	NOUN	bout
un	DET	un
cette	DET	ce
un	DET	un
n'	ADV	n'
servis	VERB	servir
bouteille	NOUN	bouteille
me	PRON	me
qui	PRON	qui
me	PRON	me
était	AUX	être
moment	NOUN	moment
,	PUNCT	,
d'	ADP	de
certes	ADV	certes
celle	PRON	celui
aller	VERB	aller
la	DET	le
étiquette	NOUN	étiquette
pas	ADV	pas
et	CCONJ	et
d'	ADP	de
.	PUNCT	.
Au	ADP	au
de	ADP	de
-là	PRON	-là
la	DET	le
,	PUNCT	,
à	ADP	à
cause	NOUN	cause
était	AUX	être
bouteille	NOUN	bouteille
mais	CCONJ	mais
,	PUNCT	,
table	NOUN	table
tard	ADV	tard
emportai	NOUN	emportai
Puis	CCONJ	puis
et	CCONJ	et
la	DET	le
assis	ADJ	assis
l'	PRON	l'
.	PUNCT	.
monde	NOUN	monde
sur	ADP	sur
derrière	ADP	derrière
moi	PRON	moi
à	ADP	à
leva	VERB	lever
au	ADP	au
dehors	ADP	dehors
étais	VERB	être
elle	PRON	lui
Dix	NUM	Dix
la	DET	le
m'	PRON	me
ce	PRON	ce
le	DET	le
moi	PRON	moi
je	PRON	je
jusqu'	ADP	jusque
minutes	NOUN	minute
plus	ADV	plus
.	PUNCT	.
avec	ADP	avec
j'	PRON	je
tout	ADV	tout
radiateur	NOUN	radiateur
et	CCONJ	et
moi	PRON	moi
lequel	PRON	lequel
,	PUNCT	,
,	PUNCT	,
jetai	NOUN	jetai
qu'	SCONJ	que
ouvris	VERB	ouvrir
jusqu'	ADP	jusque
complètement	ADV	complètement
la	DET	le
fenêtre	NOUN	fenêtre
gardai	NOUN	gardai
avec	ADP	avec
vide	ADJ	vide
se	PRON	se
soit	AUX	être
à	ADP	à
sortit	NOUN	sortit
policier	NOUN	policier
les	PRON	le
dernier	ADJ	dernier
et	CCONJ	et
et	CCONJ	et
un	DET	un
vieille	ADJ	vieux
;	PUNCT	;
J'	PRON	je
entendis	VERB	entendre
était	AUX	être
,	PUNCT	,
en	ADP	en
qu'	SCONJ	que
curiosité	NOUN	curiosité
l'	DET	le
venait	VERB	venir
suivis	NOUN	suivi
ma	DET	mon
là	ADV	là
une	DET	un
la	DET	le
éveilla	VERB	éveiller
pièce	NOUN	pièce
de	ADP	de
transporter	VERB	transporter
on	PRON	on
Le	DET	le
à	ADP	à
hôpital	NOUN	hôpital
courant	NOUN	courant
ce	DET	ce
gros	ADJ	gros
cela	PRON	cela
l'	DET	le
je	PRON	je
raconter	VERB	raconter
,	PUNCT	,
ses	DET	son
portier	NOUN	portier
malheureux	ADJ	malheureux
côtés	NOUN	côté
.	PUNCT	.
.	PUNCT	.
de	ADP	de
,	PUNCT	,
dame	NOUN	dame
air	NOUN	air
après	ADP	après
à	ADP	à
pu	VERB	pouvoir
;	PUNCT	;
un	DET	un
intéressait	VERB	intéresser
blessée	VERB	blesser
bien	ADV	bien
ait	AUX	avoir
cassé	ADJ	cassé
ne	ADV	ne
fut	AUX	être
ma	DET	mon
au	ADP	au
du	ADP	de
moment	NOUN	moment
m'	PRON	me
me	PRON	me
tard	ADV	tard
je	PRON	je
ne	ADV	ne
place	NOUN	place
on	PRON	on
tête	NOUN	tête
Cela	PRON	cela
par	ADP	par
,	PUNCT	,
longtemps	ADV	longtemps
plus	ADV	plus
m'	PRON	me
faire	VERB	faire
l'	DET	le
verre	NOUN	verre
qu'	ADV	qu'
asseoir	VERB	asseoir
.	PUNCT	.
que	SCONJ	que
guère	ADV	guère
bon	ADJ	bon
en	ADP	en
ça	PRON	cela
à	ADP	à
qui	PRON	qui
.	PUNCT	.
Ce	PRON	ce
retournais	VERB	retourner
la	DET	le
avait	AUX	avoir
offert	VERB	offrir
demandant	VERB	demander
hôtesses	NOUN	hôtesse
deux	NUM	deux
et	CCONJ	et
rappelai	VERB	rappeler
présume	VERB	présume
je	PRON	je
policier	NOUN	policier
,	PUNCT	,
pouvait	VERB	pouvoir
il	PRON	il
qui	PRON	qui
,	PUNCT	,
Je	PRON	je
d'	ADP	de
et	CCONJ	et
était	AUX	être
que	SCONJ	que
donc	ADV	donc
une	PRON	un
que	SCONJ	que
,	PUNCT	,
me	PRON	me
on	PRON	on
de	ADP	de
parti	VERB	partir
whisky	NOUN	whisky
de	ADP	de
nos	DET	notre
l'	DET	le
était	AUX	être
me	PRON	me
si	SCONJ	si
qu'	SCONJ	que
je	PRON	je
moi	PRON	moi
soit	AUX	être
,	PUNCT	,
me	PRON	me
,	PUNCT	,
levais	VERB	lever
précipitai	VERB	précipiter
.	PUNCT	.
très	ADV	très
vers	ADP	vers
Jerry	PROPN	Jerry
c'	PRON	ce
bouteilles	NOUN	bouteille
excité	NOUN	excité
parler	VERB	parler
,	PUNCT	,
«	NOUN	«
.	PUNCT	.
la	DET	le
c'	PRON	ce
peu	ADV	peu
sûr	ADJ	sûr
hôtesses	NOUN	hôtesse
Je	PRON	je
temps	NOUN	temps
et	CCONJ	et
la	PRON	le
retrouvai	VERB	retrouver
monde	NOUN	monde
chercher	VERB	chercher
sourire	ADJ	sourir
tard	ADV	tard
Bien	ADV	bien
vu	VERB	voir
mon	DET	mon
est	AUX	être
«	NOUN	«
vous	PRON	vous
votre	DET	votre
eut	VERB	avoir
,	PUNCT	,
un	DET	un
chemin	NOUN	chemin
.	PUNCT	.
sur	ADP	sur
;	PUNCT	;
plantai	NOUN	plantai
passez	VERB	passer
indulgent	ADJ	indulgent
un	DET	un
tout	ADJ	tout
dit	VERB	dire
Vous	PRON	vous
que	SCONJ	que
plus	ADV	plus
a	AUX	avoir
là	ADV	là
le	DET	le
.	PUNCT	.
,	PUNCT	,
mais	CCONJ	mais
vous	PRON	vous
Elle	PRON	lui
»	PUNCT	»
à	ADP	à
faire	VERB	faire
les	DET	le
,	PUNCT	,
elle	PRON	lui
elle	PRON	lui
.	PUNCT	.
mal	NOUN	mal
Bernice	PROPN	Bernice
et	CCONJ	et
les	DET	le
Ne	ADV	ne
sur	ADP	sur
le	DET	le
Je	PRON	je
vers	ADP	vers
dire	VERB	dire
resta	VERB	rester
ce	DET	ce
la	PRON	le
à	ADP	à
va	VERB	aller
pas	ADV	pas
finis	VERB	finir
leva	VERB	lever
entendis	NOUN	entendi
donnez	VERB	donner
-je	PRON	je
se	PRON	se
frotter	VERB	frotter
là	ADV	là
bien	ADV	bien
tomba	VERB	tomber
,	PUNCT	,
.	PUNCT	.
tapis	NOUN	tapis
.	PUNCT	.
vous	PRON	vous
coudes	NOUN	coude
,	PUNCT	,
Elle	PRON	lui
par	ADP	par
à	ADP	à
»	PUNCT	»
violemment	ADV	violemment
la	DET	le
renverse	NOUN	renverse
très	ADV	très
l'	DET	le
,	PUNCT	,
yeux	NOUN	oeil
repousser	VERB	repousser
moi	PRON	moi
,	PUNCT	,
pas	ADV	pas
tout	ADV	tout
rire	NOUN	rire
,	PUNCT	,
moi	PRON	moi
pince	NOUN	pince
pour	ADP	pour
n'	ADV	n'
se	PRON	se
mit	VERB	mettre
,	PUNCT	,
?	PUNCT	?
«	NOUN	«
dit	VERB	dire
bourré	ADJ	bourré
-je	PRON	je
«	NOUN	«
.	PUNCT	.
si	SCONJ	si
lui	PRON	lui
pinçais	VERB	pincer
dit	VERB	dire
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
si	SCONJ	si
,	PUNCT	,
-Arrêtez	VERB	-arrêter
pour	ADP	pour
en	PRON	en
vous	PRON	vous
à	ADP	à
ce	DET	ce
êtes	AUX	être
j'	PRON	je
après	ADP	après
et	CCONJ	et
dis	ADP	dis
vous	PRON	vous
manège	NOUN	manège
J'	PRON	je
.	PUNCT	.
Elle	PRON	lui
»	PUNCT	»
et	CCONJ	et
en	PRON	en
vous	PRON	vous
.	PUNCT	.
avait	AUX	avoir
C'	PRON	ce
comment	ADV	comment
inspira	VERB	inspirer
instants	NOUN	instant
main	NOUN	main
»	PUNCT	»
rappelai	VERB	rappeler
à	ADP	à
que	PRON	que
à	ADP	à
part	NOUN	part
je	PRON	je
basse	ADJ	bas
le	DET	le
notre	DET	notre
la	DET	le
stratagème	NOUN	stratagème
,	PUNCT	,
une	DET	un
à	ADP	à
compris	VERB	comprendre
chose	NOUN	chose
alors	ADV	alors
tenais	VERB	tenir
que	SCONJ	que
et	CCONJ	et
lui	PRON	lui
arrivée	NOUN	arrivée
soudaine	ADJ	soudain
Bernice	PROPN	Bernice
quelque	DET	quelque
verre	NOUN	verre
quelques	DET	quelque
,	PUNCT	,
je	PRON	je
dit	VERB	dire
m'	PRON	me
après	ADP	après
son	DET	son
l'	PRON	l'
et	CCONJ	et
Je	PRON	je
avait	AUX	avoir
prise	VERB	prendre
intuition	NOUN	intuition
est	AUX	être
me	PRON	me
voix	NOUN	voix
.	PUNCT	.
ça	PRON	cela
et	CCONJ	et
me	PRON	me
en	PRON	en
faire	VERB	faire
je	PRON	je
;	PUNCT	;
de	ADP	de
quoi	PRON	quoi
ma	DET	mon
,	PUNCT	,
de	ADP	de
alors	ADV	alors
qu'	SCONJ	que
regardé	VERB	regarder
gringue	NOUN	gringue
«	NOUN	«
avait	AUX	avoir
quelque	DET	quelque
occupe	NOUN	occupe
répondu	NOUN	répondu
que	SCONJ	que
importe	VERB	importe
elle	PRON	lui
et	CCONJ	et
avait	AUX	avoir
chose	NOUN	chose
comme	ADP	comme
ou	CCONJ	ou
.	PUNCT	.
tenir	VERB	tenir
n'	ADV	n'
dans	ADP	dans
me	PRON	me
Je	PRON	je
direction	NOUN	direction
,	PUNCT	,
m'	PRON	me
du	ADP	de
Bernice	PROPN	Bernice
à	ADP	à
compris	VERB	comprendre
lui	PRON	lui
l'	DET	le
écart	NOUN	écart
»	PUNCT	»
comment	ADV	comment
demander	VERB	demander
pourvu	VERB	pourvoir
dû	VERB	devoir
.	PUNCT	.
ait	AUX	avoir
.	PUNCT	.
me	PRON	me
pièce	NOUN	pièce
?	PUNCT	?
elle	PRON	lui
délaissé	VERB	délaisser
la	DET	le
soirée	NOUN	soirée
sortis	NOUN	sorti
de	ADP	de
avais	VERB	avoir
,	PUNCT	,
pour	ADP	pour
aller	VERB	aller
ouais	NOUN	ouai
et	CCONJ	et
l'	DET	le
dis	ADP	dis
Ah	ADP	ah
le	DET	le
sur	ADP	sur
coudées	NOUN	coudée
«	PUNCT	«
franches	ADJ	franc
air	NOUN	air
frais	ADJ	frais
respirer	VERB	respirer
.	PUNCT	.
Je	PRON	je
allais	VERB	aller
la	DET	le
la	DET	le
Mais	CCONJ	mais
.	PUNCT	.
J'	PRON	je
»	PUNCT	»
pour	ADP	pour
cafard	NOUN	cafard
me	PRON	me
j'	PRON	je
me	PRON	me
levai	VERB	lever
et	CCONJ	et
-je	PROPN	-je
les	DET	le
sentai	VERB	senter
terrasse	NOUN	terrasse
je	PRON	je
perdis	NOUN	perdi
m'	PRON	me
Je	PRON	je
pendantes	ADJ	pendant
le	DET	le
les	DET	le
et	CCONJ	et
.	PUNCT	.
d'	ADP	de
l'	DET	le
mon	DET	mon
verre	NOUN	verre
de	ADP	de
-	NOUN	-
plateforme	NOUN	plateforme
derrière	ADP	derrière
,	PUNCT	,
kilomètres	NOUN	kilomètre
,	PUNCT	,
au-dessus	ADV	au-dessus
secours	NOUN	secours
milliers	NOUN	millier
lumières	NOUN	lumière
sur	ADP	sur
de	ADP	de
la	DET	le
et	CCONJ	et
me	PRON	me
moi	PRON	moi
un	DET	un
finis	VERB	finir
les	DET	le
de	ADP	de
,	PUNCT	,
précipice	NOUN	précipice
issue	NOUN	issue
parmi	ADP	parmi
jambes	NOUN	jambe
reposai	NOUN	reposai
de	ADP	de
le	DET	le
profond	ADJ	profond
de	ADP	de
contenu	NOUN	contenu
de	ADP	de
d'	ADP	de
assis	VERB	asseoir
moi	PRON	moi
en	ADP	en
en-dessous	ADV	en-dessous
.	PUNCT	.
,	PUNCT	,
de	ADP	de
tout	ADV	tout
-	PROPN	-
parvenaient	VERB	parvenir
bas	NOUN	bas
suffisait	VERB	suffire
mieux	ADV	mieux
fuser	VERB	fuser
plus	ADV	plus
vers	ADP	vers
.	PUNCT	.
faire	VERB	faire
effort	NOUN	effort
là	ADV	là
ne	ADV	ne
semblait	VERB	sembler
pourraient	VERB	pouvoir
à	ADP	à
moi	PRON	moi
Il	PRON	il
avais	VERB	avoir
malgré	ADP	malgré
à	ADP	à
leur	DET	leur
me	PRON	me
rejoindre	VERB	rejoindre
elles	PRON	lui
à	ADP	à
me	PRON	me
j'	PRON	je
pour	ADP	pour
elles	PRON	lui
m'	PRON	me
jusqu'	ADP	jusque
Mais	CCONJ	mais
jamais	ADV	jamais
et	CCONJ	et
me	PRON	me
pencher	VERB	pencher
atteindre	VERB	atteindre
il	PRON	il
un	DET	un
peu	ADV	peu
fait	NOUN	fait
qui	PRON	qui
me	PRON	me
à	ADP	à
qu'	SCONJ	que
