attaques	NOUN	attaque
sa	DET	son
Domonet	NOUN	domonet
effectuée	VERB	effectuer
Un	DET	un
,	PUNCT	,
est	AUX	être
conforme	ADJ	conforme
,	PUNCT	,
coulisse	VERB	coulisse
1499	NUM	1499
votre	DET	votre
de	ADP	de
exacte	ADJ	exact
et	CCONJ	et
.	PUNCT	.
robliv	NOUN	robliv
l'	DET	le
.	PUNCT	.
prix	NOUN	prix
le	DET	le
de	ADP	de
valider	VERB	valider
la	DET	le
commande	NOUN	commande
commande	NOUN	commande
l'	DET	le
svp	NOUN	svp
UI	NOUN	ui
.	PUNCT	.
est	AUX	être
émet	VERB	émettre
,	PUNCT	,
voix	NOUN	voix
prendre	VERB	prendre
adresse	NOUN	adresse
heure	NOUN	heure
créditée	VERB	créditer
la	DET	le
:	PUNCT	:
tout	ADV	tout
La	DET	le
au	ADP	au
livraison	NOUN	livraison
plateau	NOUN	plateau
,	PUNCT	,
surface	ADJ	surfac
le	DET	le
Vous	PRON	vous
couvercle	NOUN	couvercle
valider	VERB	valider
,	PUNCT	,
sur	ADP	sur
—	PUNCT	—
sommet	NOUN	sommet
présente	VERB	présente
vérifier	NOUN	vérifier
.	PUNCT	.
—	PUNCT	—
sa	DET	son
engin	NOUN	engin
je	PRON	je
plat	ADJ	plat
?	PUNCT	?
prie	VERB	prier
frappé	NOUN	frappé
rectangulaire	ADJ	rectangulaire
Une	DET	un
au	ADP	au
de	ADP	de
emballage	NOUN	emballage
l'	DET	le
.	PUNCT	.
Une	DET	un
vous	PRON	vous
logo	NOUN	logo
avez	VERB	avoir
clignote	NOUN	clignote
,	PUNCT	,
Veuillez	VERB	vouloir
Domonet	PROPN	Domonet
un	DET	un
tactile	NOUN	tactile
au	ADP	au
,	PUNCT	,
robe	NOUN	robe
le	DET	le
.	PUNCT	.
je	PRON	je
droit	NOUN	droit
de	ADP	de
du	ADP	de
flanc	NOUN	flanc
...	PUNCT	...
de	ADP	de
Mais	CCONJ	mais
bondit	VERB	bondir
porte-instruments	ADJ	porte-instrument
—	DET	—
voit	VERB	voir
la	DET	le
,	PUNCT	,
tourelle	NOUN	tourelle
faufiler	VERB	faufiler
heurte	NOUN	heurte
pose	VERB	pose
irisée	ADJ	irisé
,	PUNCT	,
emballage	NOUN	emballage
corps	NOUN	corps
elle	PRON	lui
a	AUX	avoir
identification	NOUN	identification
,	PUNCT	,
tranchée	VERB	trancher
soudain	ADV	soudain
pour	ADP	pour
se	PRON	se
—	VERB	—
Alors	ADV	alors
paume	NOUN	paume
qu'	SCONJ	que
...	PUNCT	...
Minilys	PROPN	Minilys
été	AUX	être
couvercle	NOUN	couvercle
une	DET	un
arrière	NOUN	arrière
y	PRON	y
dont	PRON	dont
de	ADP	de
la	DET	le
en	ADP	en
elle	PRON	lui
boucle	NOUN	boucle
soulever	VERB	soulever
ceinture	NOUN	ceinture
l'	DET	le
ceinture	NOUN	ceinture
souple	ADJ	souple
et	CCONJ	et
le	DET	le
.	PUNCT	.
se	PRON	se
le	DET	le
une	DET	un
à	ADP	à
Bill	PROPN	Bill
.	PUNCT	.
—	PUNCT	—
fer	NOUN	fer
robliv	NOUN	robliv
de	ADP	de
rogue	ADJ	rogue
ses	DET	son
pas	ADV	pas
une	DET	un
poigne	NOUN	poigne
tournevis	NOUN	tournevis
,	PUNCT	,
n'	ADV	n'
La	DET	le
le	DET	le
Bill	PROPN	Bill
du	ADP	de
Heureusement	ADV	heureusement
avertit	ADJ	avertit
,	PUNCT	,
de	ADP	de
—	PUNCT	—
,	PUNCT	,
Ce	PRON	ce
tournevis	NOUN	tournevis
brille	ADJ	brill
lame	NOUN	lame
j'	PRON	je
Il	PRON	il
centimètres	NOUN	centimètre
est	AUX	être
de	ADP	de
ai	VERB	avoir
terminé	VERB	terminer
quelques	DET	quelque
.	PUNCT	.
.	PUNCT	.
répète	ADJ	répèt
maintient	ADV	maintient
mon	DET	mon
un	DET	un
Minilys	PROPN	Minilys
dans	ADP	dans
,	PUNCT	,
.	PUNCT	.
ton	NOUN	ton
yeux	NOUN	oeil
d'	ADP	de
à	ADP	à
comme	ADP	comme
croix	PROPN	croix
d'	ADP	de
mot	NOUN	mot
,	PUNCT	,
effilée	VERB	effiler
la	DET	le
Virus	PROPN	Virus
sur	ADP	sur
et	CCONJ	et
compose	VERB	compose
.	PUNCT	.
Ça	PROPN	Ça
Il	PRON	il
CVIERKIULER	PROPN	CVIERKIULER
halluciné	ADJ	halluciné
T	NOUN	t
se	PRON	se
un	DET	un
regard	NOUN	regard
Sur	ADP	sur
05	NUM	05
rasoir	NOUN	rasoir
un	DET	un
.	PUNCT	.
met	VERB	mettre
derechef	ADJ	derechef
Minilys	PROPN	Minilys
torve	NOUN	torve
rouge	NOUN	rouge
.	PUNCT	.
darde	VERB	darde
un	DET	un
et	CCONJ	et
elle	PRON	lui
hurler	NOUN	hurler
accompagné	VERB	accompagner
:	PUNCT	:
son	DET	son
saigne	ADJ	saign
grimaçant	NOUN	grimaçant
shirt	ADJ	shirt
,	PUNCT	,
coule	ADJ	coul
sourire	ADJ	sourir
un	DET	un
,	PUNCT	,
—	PUNCT	—
-	NOUN	-
matelas	NOUN	matelas
est	VERB	être
meublée	VERB	meubler
devant	ADP	devant
-	ADV	-
.	PUNCT	.
y	PRON	y
«	ADJ	«
et	CCONJ	et
murmure	NOUN	murmure
est	ADV	est
-	ADV	-
provient	VERB	provenir
coffre	NOUN	coffre
suis	AUX	être
vide	NOUN	vide
court	ADJ	court
éclairage	NOUN	éclairage
à	ADP	à
son	DET	son
souffle	ADJ	souffl
le	DET	le
micro-ondes	NOUN	micro-onde
j'	PRON	je
,	PUNCT	,
y	PRON	y
part	NOUN	part
un	DET	un
,	PUNCT	,
,	PUNCT	,
zen	NOUN	zen
un	DET	un
,	PUNCT	,
à	ADV	à
d'	ADP	de
Virus	PROPN	Virus
,	PUNCT	,
Assise	PROPN	Assise
dire	VERB	dire
seul	ADJ	seul
»	PUNCT	»
où	PRON	où
sa	DET	son
(	PUNCT	(
c'	PRON	ce
matos	NOUN	matos
,	PUNCT	,
pièce	NOUN	pièce
un	DET	un
de	ADP	de
est	AUX	être
linge	NOUN	linge
de	ADP	de
Dataglove	PROPN	Dataglove
de	ADP	de
et	CCONJ	et
à	ADP	à
semaine	NOUN	semaine
cracker	NOUN	cracker
console	NOUN	console
simédit	NOUN	simédit
MAYA	PROPN	MAYA
cyberspace	NOUN	cyberspace
jeux	NOUN	jeu
à	ADP	à
ses	DET	son
Virtuavision	NOUN	virtuavision
s'	PRON	se
cybergames	NOUN	cybergame
datant	VERB	dater
casque	NOUN	casque
,	PUNCT	,
:	PUNCT	:
,	PUNCT	,
un	DET	un
connectée	VERB	connecter
.	PUNCT	.
C'	PRON	ce
nouveaux	ADJ	nouveau
la	DET	le
cracker	NOUN	cracker
spécialité	NOUN	spécialité
sa	DET	son
afin	ADV	afin
préhistoire	NOUN	préhistoire
par	ADP	par
sa	DET	son
un	DET	un
copier	NOUN	copier
Virus	PROPN	Virus
les	DET	le
du	ADP	de
depuis	ADP	depuis
protections	NOUN	protection
du	ADP	de
de	ADP	de
)	PUNCT	)
une	DET	un
des	ADP	de
efforce	VERB	efforcer
,	PUNCT	,
70	NUM	70
échange	NOUN	échange
leurs	DET	leur
les	DET	le
ou	CCONJ	ou
(	PUNCT	(
en	ADP	en
raids	NOUN	raid
Réalité	PROPN	Réalité
.	PUNCT	.
Elle	PRON	lui
à	ADP	à
Flood	PROPN	Flood
en	ADP	en
elle-même	PRON	lui-même
booster	VERB	booster
son	DET	son
fois	NOUN	fois
limiters	NOUN	limiter
les	DET	le
Mégabyte	PROPN	Mégabyte
des	DET	un
du	ADP	de
,	PUNCT	,
flux	NOUN	flux
plus	ADV	plus
cher	ADJ	cher
cinq	NUM	cinq
puis	CCONJ	puis
de	ADP	de
lancer	VERB	lancer
Haute	PROPN	Haute
pourrait	VERB	pouvoir
les	PRON	le
)	PUNCT	)
ou	CCONJ	ou
déplomber	VERB	déplomber
dealer	VERB	dealer
et	CCONJ	et
D	NOUN	d
fourguer	VERB	fourguer
Chaos	PROPN	Chaos
-	PUNCT	-
Lite	PROPN	Lite
,	PUNCT	,
%	NOUN	pourcent
Logics	PROPN	Logics
sur	ADP	sur
flyer	NOUN	flyer
ne	ADV	ne
Monet	PROPN	Monet
D	NOUN	d
elle	PRON	lui
Haute	PROPN	Haute
Tant	ADV	tant
ou	CCONJ	ou
de	ADP	de
personne	ADJ	personn
Virus	PROPN	Virus
peut	VERB	pouvoir
fonctionner	VERB	fonctionner
payer	VERB	payer
C'	PRON	ce
thune	ADJ	thun
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
là	ADV	là
a	VERB	avoir
fout	NOUN	fout
le	DET	le
ni	CCONJ	ni
mais	CCONJ	mais
en	ADP	en
la	DET	le
,	PUNCT	,
elle	PRON	lui
Et	CCONJ	et
quoi	PRON	quoi
-	PUNCT	-
rien	PRON	rien
,	PUNCT	,
en	ADP	en
bouffer	NOUN	bouffer
s'	PRON	se
craint	VERB	craindre
qu'	SCONJ	que
Réalité	PROPN	Réalité
jus	NOUN	jus
Lite	PROPN	Lite
,	PUNCT	,
provision	NOUN	provision
,	PUNCT	,
elle	PRON	lui
de	ADP	de
,	PUNCT	,
quotidienne	VERB	quotidienne
.	PUNCT	.
sa	DET	son
elle	PRON	lui
parce	SCONJ	parce
à	ADP	à
outzone	VERB	outzone
matos	NOUN	matos
perdure	VERB	perdure
est	AUX	être
intéresser	VERB	intéresser
en	ADP	en
de	DET	de
ou	CCONJ	ou
à	ADP	à
ses	DET	son
)	PUNCT	)
a	VERB	avoir
(	PUNCT	(
elle	PRON	lui
.	PUNCT	.
tellement	ADV	tellement
,	PUNCT	,
qu'	PRON	qu'
faibles	ADJ	faible
s'	PRON	se
elle	PRON	lui
besoins	NOUN	besoin
n'	ADV	n'
bidouillé	NOUN	bidouillé
qu'	SCONJ	que
et	CCONJ	et
sa	DET	son
ses	DET	son
sait	VERB	savoir
pas	ADV	pas
son	DET	son
solitude	NOUN	solitude
gros	ADJ	gros
seule	ADJ	seul
en	ADP	en
antédiluvien	NOUN	antédiluvien
défenses	NOUN	défense
maigres	ADJ	maigre
et	CCONJ	et
pourrait	VERB	pouvoir
biens	NOUN	bien
,	PUNCT	,
malgré	ADP	malgré
qu'	SCONJ	que
s'	PRON	se
servir	VERB	servir
Qui	PRON	qui
n'	ADV	n'
alors	ADV	alors
Bang	PROPN	Bang
violer	NOUN	violer
d'	ADP	de
?	PUNCT	?
,	PUNCT	,
Gang	PROPN	Gang
reine	NOUN	reine
est	AUX	être
s'	PRON	se
est	AUX	être
est	AUX	être
cybersexe	NOUN	cybersexe
quel	ADV	quel
.	PUNCT	.
elle	PRON	lui
même	ADV	même
outre	NOUN	outre
,	PUNCT	,
qu'	SCONJ	que
tout	ADV	tout
une	DET	un
n'	ADV	n'
équipé	VERB	équiper
importe	VERB	importe
,	PUNCT	,
elle	PRON	lui
En	ADP	en
maquer	VERB	maquer
de	ADP	de
pas	ADV	pas
inner	VERB	inner
entiché	VERB	enticher
?	PUNCT	?
mieux	ADV	mieux
est	AUX	être
La	DET	le
elle	PRON	lui
de	ADP	de
Clou	PROPN	Clou
Virus	PROPN	Virus
par	ADP	par
,	PUNCT	,
qui	PRON	qui
la	DET	le
que	SCONJ	que
le	DET	le
du	ADP	de
protégée	VERB	protéger
ont	AUX	avoir
petite	ADJ	petit
fouine	NOUN	fouine
tignasse	NOUN	tignasse
déconnectée	NOUN	déconnectée
,	PUNCT	,
:	PUNCT	:
de	ADP	de
yeux	NOUN	oeil
pain	NOUN	pain
l'	PRON	l'
ont	AUX	avoir
salve	NOUN	salve
en	ADP	en
planche	NOUN	planche
certains	PRON	certains
chiffons	NOUN	chiffon
noirs	ADJ	noir
comme	ADP	comme
brune	ADJ	brun
de	ADP	de
de	ADP	de
ses	DET	son
frêle	ADJ	frêle
fringuée	VERB	fringuer
genre	ADJ	genr
Clou	PROPN	Clou
—	PROPN	—
—	NOUN	—
vrac	NOUN	vrac
...	PUNCT	...
sur	ADP	sur
à	ADP	à
vue	VERB	voir
,	PUNCT	,
,	PUNCT	,
flashé	VERB	flasher
une	DET	un
,	PUNCT	,
points	NOUN	point
Parmi	ADP	parmi
une	DET	un
son	DET	son
ceux	PRON	celui
qui	PRON	qui
en	ADP	en
et	CCONJ	et
minois	NOUN	minois
verts	PROPN	vert
sur	ADP	sur
si	SCONJ	si
,	PUNCT	,
peut	VERB	pouvoir
Or	CCONJ	or
ni	CCONJ	ni
charme	NOUN	charme
amande	NOUN	amande
ne	ADV	ne
est	AUX	être
Lite	PROPN	Lite
avoir	AUX	avoir
jamais	ADV	jamais
distante	ADJ	distant
souvenir	NOUN	souvenir
D	NOUN	d
embrassée	VERB	embrasser
son	DET	son
sim	NOUN	sim
(	PUNCT	(
Virus	PROPN	Virus
réside	VERB	réside
qu'	SCONJ	que
c'	PRON	ce
par	ADP	par
là	ADV	là
le	DET	le
En	ADP	en
fait	NOUN	fait
.	PUNCT	.
en	ADP	en
se	PRON	se
mais	CCONJ	mais
-	PUNCT	-
baisée	VERB	baiser
amour	NOUN	amour
:	PUNCT	:
,	PUNCT	,
...	PUNCT	...
même	ADJ	même
un	DET	un
vanter	VERB	vanter
aussi	ADV	aussi
:	PUNCT	:
de	ADP	de
l'	PRON	l'
est	AUX	être
illuminés	VERB	illuminer
nul	ADJ	nul
un	DET	un
désactivé	ADJ	désactiver
-il	PRON	il
elle	PRON	lui
encore	ADV	encore
lui	PRON	lui
qui	PRON	qui
que	SCONJ	que
qu'	PRON	qu'
pas	ADV	pas
?	PUNCT	?
C'	PRON	ce
des	DET	un
avances	NOUN	avance
platonique	NOUN	platonique
le	DET	le
...	PUNCT	...
invariablement	ADV	invariablement
amour	NOUN	amour
qu'	SCONJ	que
.	PUNCT	.
porte	VERB	porte
l'	DET	le
,	PUNCT	,
résigner	VERB	résigner
laisser	VERB	laisser
pourquoi	ADV	pourquoi
enfoui	NOUN	enfoui
Finira	ADV	finira
-t	PART	-t
repoussées	VERB	repousser
peut	VERB	pouvoir
:	PUNCT	:
se	PRON	se
)	PUNCT	)
maladroites	ADJ	maladroit
être	AUX	être
est	VERB	être
par	ADP	par
Clou	PROPN	Clou
sont	AUX	être
bien	ADV	bien
il	PRON	il
que	SCONJ	que
ne	ADV	ne
tente	VERB	tente
parfois	ADV	parfois
ne	ADV	ne
préfère	VERB	préférer
renonce	NOUN	renonce
Pour	ADP	pour
il	PRON	il
entre	ADP	entre
,	PUNCT	,
main	NOUN	main
à	ADP	à
s'	PRON	se
-	PUNCT	-
moment	NOUN	moment
la	DET	le
et	CCONJ	et
Clou	PROPN	Clou
Dataglove	PROPN	Dataglove
,	PUNCT	,
,	PUNCT	,
-	PUNCT	-
pas	ADV	pas
avec	ADP	avec
D	NOUN	d
dans	ADP	dans
prudence	NOUN	prudence
s'	PRON	se
de	ADP	de
les	DET	le
pièges	NOUN	piège
ne	ADV	ne
Chargée	VERB	charger
pense	VERB	pense
de	ADP	de
serpent	NOUN	serpent
une	DET	un
péter	VERB	péter
droite	NOUN	droite
multiples	ADJ	multiple
à	ADP	à
elle	PRON	lui
les	DET	le
.	PUNCT	.
les	DET	le
Lite	PROPN	Lite
immisce	VERB	immiscer
yeux	NOUN	oeil
engoncée	VERB	engoncer
synapses	NOUN	synapse
Virtuavision	NOUN	virtuavision
dans	ADP	dans
son	DET	son
en	PRON	en
Virus	PROPN	Virus
et	CCONJ	et
chausse	VERB	chausse
son	DET	son
et	CCONJ	et
qui	PRON	qui
clairvoyance	NOUN	clairvoyance
que	PRON	que
un	DET	un
suivant	VERB	suivre
trapes	ADJ	trape
une	DET	un
,	PUNCT	,
de	ADP	de
elle	PRON	lui
rebondit	VERB	rebondir
Car	PROPN	Car
tout	ADV	tout
niveau	NOUN	niveau
dans	ADP	dans
,	PUNCT	,
-	PUNCT	-
cybers	NOUN	cyber
lui	PRON	lui
Réalité	PROPN	Réalité
le	DET	le
capte	ADV	capte
MAYA	VERB	mayer
Haute	PROPN	Haute
au	ADP	au
-	NOUN	-
pace	NOUN	pace
le	DET	le
sa	DET	son
.	PUNCT	.
,	PUNCT	,
technique	ADJ	technique
tel	ADJ	tel
clairvoyance	NOUN	clairvoyance
la	DET	le
voit	VERB	voir
ce	PRON	ce
photon	NOUN	photon
D	NOUN	d
Pure	NOUN	pur
.	PUNCT	.
lui	PRON	lui
conscience	NOUN	conscience
,	PUNCT	,
suggère	ADJ	suggèr
protègent	VERB	protéger
procure	VERB	procure
pénètre	ADJ	pénètr
Lite	PROPN	Lite
sophistiqué	ADJ	sophistiquer
difficulté	VERB	difficulter
des	DET	un
approche	NOUN	approche
cassent	VERB	casser
selon	ADP	selon
sans	ADP	sans
pénétrer	VERB	pénétrer
veut	VERB	vouloir
,	PUNCT	,
autres	ADJ	autre
hackers	NOUN	hacker
les	DET	le
que	SCONJ	que
au	ADP	au
neurones	NOUN	neurone
,	PUNCT	,
et	CCONJ	et
malgré	ADP	malgré
chaotique	ADJ	chaotique
intuition	NOUN	intuition
plus	ADV	plus
Elle	PRON	lui
Elle	PRON	lui
Y	DET	y
fonctionne	VERB	fonctionne
leur	DET	leur
matos	NOUN	matos
,	PUNCT	,
squeeze	VERB	squeeze
réseaux	NOUN	réseau
(	PUNCT	(
feeling	NOUN	feeling
se	PRON	se
les	DET	le
à	ADP	à
.	PUNCT	.
une	DET	un
les	DET	le
complexes	ADJ	complexe
sur	ADP	sur
algorithmes	NOUN	algorithme
permet	VERB	permettre
lesquels	PRON	lequel
les	DET	le
qui	PRON	qui
.	PUNCT	.
de	ADP	de
croire	VERB	croire
lui	PRON	lui
de	ADP	de
est	AUX	être
il	PRON	il
au	ADP	au
est	AUX	être
elle	PRON	lui
c'	PRON	ce
,	PUNCT	,
demande	NOUN	demande
D	NOUN	d
.	PUNCT	.
)	PUNCT	)
tout	ADJ	tout
Mégabyte	PROPN	Mégabyte
par	ADP	par
qu'	SCONJ	que
mais	CCONJ	mais
elle	PRON	lui
les	DET	le
fond	NOUN	fond
,	PUNCT	,
ça	PRON	cela
la	DET	le
talent	NOUN	talent
Lite	PROPN	Lite
révélé	VERB	révéler
coulisses	NOUN	coulisse
techniques	ADJ	technique
explorant	VERB	explorer
lui	PRON	lui
est	AUX	être
à	ADP	à
le	DET	le
C'	PRON	ce
a	AUX	avoir
-	PUNCT	-
Domonet	NOUN	domonet
sait	VERB	savoir
ainsi	ADV	ainsi
:	PUNCT	:
mort	NOUN	mort
appris	VERB	apprendre
l'	DET	le
pour	ADP	pour
elle	PRON	lui
qui	PRON	qui
un	DET	un
oublier	NOUN	oublier
de	ADP	de
doit	VERB	devoir
ensemble	NOUN	ensemble
elle	PRON	lui
dont	PRON	dont
ses	DET	son
savait	VERB	savoir
un	PRON	un
,	PUNCT	,
lumière	NOUN	lumière
»	PUNCT	»
»	PUNCT	»
fil	NOUN	fil
:	PUNCT	:
C'	PRON	ce
elle	PRON	lui
«	NOUN	«
lequel	PRON	lequel
d'	ADP	de
une	DET	un
pour	ADP	pour
entrepôts	NOUN	entrepôt
électrique	ADJ	électrique
était	AUX	être
Intuitivement	PROPN	Intuitivement
eu	VERB	avoir
réseau	NOUN	réseau
la	DET	le
court-circuiter	VERB	court-circuiter
l'	DET	le
tirer	VERB	tirer
Banlieue	PROPN	Banlieue
elle	PRON	lui
«	NOUN	«
vision	NOUN	vision
elle	PRON	lui
Nord	PROPN	Nord
du	ADP	de
.	PUNCT	.
de	ADP	de
sur	ADP	sur
comme	ADP	comme
pouvait	VERB	pouvoir
.	PUNCT	.
nasse	ADJ	nass
suivre	VERB	suivre
chaque	DET	chaque
en	ADP	en
a	AUX	avoir
de	ADP	de
,	PUNCT	,
immense	NOUN	immense
pas	ADV	pas
pigé	VERB	piger
condition	NOUN	condition
le	DET	le
pour	ADP	pour
bloquerait	VERB	bloquer
a	AUX	avoir
la	DET	le
est	AUX	être
au	ADP	au
et	CCONJ	et
son	DET	son
fourgué	VERB	fourguer
sexuellement	NOUN	sexuellement
les	DET	le
exécuter	VERB	exécuter
ouverture	NOUN	ouverture
à	ADP	à
ce	PRON	ce
système	NOUN	système
l'	DET	le
le	DET	le
elle	PRON	lui
faire	AUX	faire
de	ADP	de
sauter	VERB	sauter
n'	ADV	n'
est	AUX	être
:	PUNCT	:
Elle	PRON	lui
qu'	SCONJ	que
qu'	SCONJ	que
portes	NOUN	porte
gang	NOUN	gang
a	AUX	avoir
moment	NOUN	moment
parce	SCONJ	parce
tout	ADV	tout
l'	DET	le
plan	NOUN	plan
il	PRON	il
donc	ADV	donc
,	PUNCT	,
embauche	VERB	embauche
Clou	NOUN	clou
.	PUNCT	.
que	ADV	que
à	ADP	à
inerte	VERB	inerte
Mégabyte	PROPN	Mégabyte
trouvé	VERB	trouver
elle	PRON	lui
—	PRON	—
elle	PRON	lui
et	CCONJ	et
...	PUNCT	...
qu'	SCONJ	que
enfin	ADV	enfin
elle	PRON	lui
fleur	NOUN	fleur
semaine	NOUN	semaine
d'	ADP	de
sa	DET	son
comment	ADV	comment
faire	VERB	faire
approches	NOUN	approche
temps	NOUN	temps
maya	NOUN	maya
—	VERB	—
a	AUX	avoir
en	ADP	en
pénétration	NOUN	pénétration
,	PUNCT	,
peut	VERB	pouvoir
temps	NOUN	temps
pas	ADV	pas
elle	PRON	lui
a	AUX	avoir
prudentes	NOUN	prudent
,	PUNCT	,
au	ADP	au
faille	NOUN	faille
une	DET	un
étude	NOUN	étude
obnubilée	VERB	obnubiler
de	ADP	de
la	DET	le
Puis	CCONJ	puis
d'	ADP	de
de	ADP	de
bout	NOUN	bout
par	ADP	par
Et	CCONJ	et
d'	ADP	de
une	DET	un
oublié	VERB	oublier
ne	ADV	ne
aujourd'hui	ADV	aujourd'hui
sait	VERB	savoir
.	PUNCT	.
visuel	NOUN	visuel
.	PUNCT	.
par	ADP	par
dérange	NOUN	dérange
,	PUNCT	,
ne	ADV	ne
procéder	VERB	procéder
filmée	VERB	filmer
le	DET	le
essentiel	VERB	essentiel
porte	NOUN	porte
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
c'	PRON	ce
incruste	VERB	incruste
on	PRON	on
tête	NOUN	tête
coin	NOUN	coin
pas	ADV	pas
qu'	SCONJ	que
quand	SCONJ	quand
fronce	VERB	froncer
hyper-concentration	NOUN	hyper-concentration
Surtout	ADV	surtout
,	PUNCT	,
de	ADP	de
son	DET	son
au	ADP	au
C'	PRON	ce
la	DET	le
Virus	PROPN	Virus
est	AUX	être
entrée	NOUN	entrée
est	VERB	être
.	PUNCT	.
,	PUNCT	,
la	DET	le
s'	PRON	se
la	DET	le
surveillance	NOUN	surveillance
pourquoi	ADV	pourquoi
Clou	PROPN	Clou
de	ADP	de
sa	DET	son
!	PUNCT	!
Une	DET	un
,	PUNCT	,
nez	NOUN	nez
de	ADP	de
spectre	ADJ	spectr
.	PUNCT	.
curieusement	VERB	curieusemer
—	PUNCT	—
d'	ADP	de
-elle	PRON	lui
contrariée	VERB	contrarier
voix	NOUN	voix
logs	ADJ	log
faire	AUX	faire
situation	NOUN	situation
,	PUNCT	,
Clou	PROPN	Clou
,	PUNCT	,
de	ADP	de
,	PUNCT	,
dit	VERB	dire
écouteurs	NOUN	écouteur
,	PUNCT	,
Virus	PROPN	Virus
se	PRON	se
dans	ADP	dans
et	CCONJ	et
connard	NOUN	connard
,	PUNCT	,
risque	NOUN	risque
analyseurs	NOUN	analyseur
de	ADP	de
capteurs	NOUN	capteur
ouvre-moi	PROPN	ouvre-moi
geignarde	ADJ	geignard
vaccins	NOUN	vaccin
tout	ADV	tout
environnée	NOUN	environnée
!	PUNCT	!
foirer	VERB	foirer
,	PUNCT	,
.	PUNCT	.
alarmes	NOUN	alarme
ses	DET	son
.	PUNCT	.
profère	NOUN	profère
d'	ADP	de
Dans	ADP	dans
sa	DET	son
,	PUNCT	,
Ce	DET	ce
une	DET	un
anti-cracking	NOUN	anti-cracking
,	PUNCT	,
tape	ADJ	tap
n'	ADV	n'
et	CCONJ	et
la	DET	le
main	NOUN	main
reliée	VERB	relier
elle	PRON	lui
écho	NOUN	écho
le	DET	le
intermédiaire	NOUN	intermédiaire
.	PUNCT	.
De	ADP	de
)	PUNCT	)
:	PUNCT	:
par	ADP	par
,	PUNCT	,
(	PUNCT	(
crainte	NOUN	crainte
connectée	VERB	connecter
domotique	NOUN	domotique
console	NOUN	console
,	PUNCT	,
sur	ADP	sur
lui	PRON	lui
sa	DET	son
répondre	VERB	répondre
,	PUNCT	,
elle	PRON	lui
non	ADV	non
de	ADP	de
d'	ADP	de
jugé	VERB	juger
l'	DET	le
sa	DET	son
son	DET	son
de	ADP	de
au	ADP	au
à	ADP	à
gauche	ADJ	gauche
de	ADP	de
être	AUX	être
conapt	NOUN	conapt
produire	VERB	produire
aussitôt	ADV	aussitôt
repérée	VERB	repérer
rudimentaire	NOUN	rudimentaire
ose	PRON	ose
un	DET	un
tactile	NOUN	tactile
de	ADP	de
,	PUNCT	,
TU	PROPN	TU
tâtonne	VERB	tâtonne
moniteur	NOUN	moniteur
blocs	NOUN	bloc
sur	ADP	sur
SI	SCONJ	si
main	NOUN	main
-	PUNCT	-
Message	PROPN	Message
d'	ADP	de
appareils	NOUN	appareil
pas	ADV	pas
vides	NOUN	vide
ME	NOUN	me
mémoires	NOUN	mémoire
direct	ADJ	direct
réseau	NOUN	réseau
reliefs	NOUN	relief
—	ADJ	—
envoie	VERB	envoyer
par	ADP	par
D	NOUN	d
DEREBGE	VERB	derebge
elle	PRON	lui
TY	NOUN	ty
de	ADP	de
repas	NOUN	repas
,	PUNCT	,
il	PRON	il
sur	ADP	sur
de	ADP	de
TU	NOUN	tu
,	PUNCT	,
ne	ADV	ne
qu'	PRON	qu'
plaquettes	NOUN	plaquette
son	DET	son
-	NOUN	-
un	DET	un
la	DET	le
passe	VERB	passer
Puis	CCONJ	puis
table	NOUN	table
encombrée	VERB	encombrer
ainsi	ADV	ainsi
ME	PROPN	ME
sa	DET	son
Lite	NOUN	lite
.	PUNCT	.
de	ADP	de
trouve	VERB	trouve
ligne	NOUN	ligne
Et	CCONJ	et
entre	ADP	entre
entrée	NOUN	entrée
,	PUNCT	,
,	PUNCT	,
a	AUX	avoir
ouverture	NOUN	ouverture
de	ADP	de
code	NOUN	code
Clou	PROPN	Clou
s'	PRON	se
déclenche	VERB	déclenche
mailles	NOUN	maille
d'	ADP	de
reprend	VERB	reprendre
réseau	NOUN	réseau
sans	ADP	sans
porte	NOUN	porte
,	PUNCT	,
Clou	PROPN	Clou
télécommande	NOUN	télécommande
la	DET	le
et	CCONJ	et
de	ADP	de
défense	NOUN	défense
du	ADP	de
se	PRON	se
de	ADP	de
.	PUNCT	.
l'	DET	le
,	PUNCT	,
soucier	VERB	soucier
de	ADP	de
maya	NOUN	maya
.	PUNCT	.
les	DET	le
Virus	PROPN	Virus
code	NOUN	code
de	ADP	de
patient	NOUN	patient
par	ADP	par
ligne	NOUN	ligne
plus	ADV	plus
la	DET	le
forage	ADJ	forag
failli	VERB	faillir
son	DET	son
,	PUNCT	,
quand	SCONJ	quand
.	PUNCT	.
et	CCONJ	et
Virus	PROPN	Virus
ouverte	VERB	ouvrir
affaler	VERB	affaler
plus	ADV	plus
dans	ADP	dans
s'	PRON	se
piaule	ADJ	piaul
Spartiate	PROPN	Spartiate
il	PRON	il
casque	NOUN	casque
laquelle	PRON	lequel
Assise	PROPN	Assise
brusquement	ADV	brusquement
il	PRON	il
son	DET	son
il	PRON	il
est	AUX	être
tombe	VERB	tombe
prise	ADJ	pris
porte	VERB	porte
s'	PRON	se
contre	ADP	contre
fatras	NOUN	fatras
informatique	ADJ	informatique
