Juif	NOUN	juif
extérieur	NOUN	extérieur
.	PUNCT	.
mercure	NOUN	mercure
mauvaise	ADJ	mauvais
me	PRON	me
panneau	NOUN	panneau
accoutumer	VERB	accoutumer
offrait	VERB	offrir
je	PRON	je
des	ADP	de
m'	PRON	me
,	PUNCT	,
engagé	VERB	engager
.	PUNCT	.
pour	ADP	pour
Il	PRON	il
vis	VERB	voir
que	SCONJ	que
,	PUNCT	,
à	ADP	à
soleil	NOUN	soleil
étais	AUX	être
fallut	VERB	falloir
En	ADP	en
vapeur	NOUN	vapeur
temps	NOUN	temps
m'	PRON	me
la	DET	le
un	DET	un
qui	PRON	qui
éclatant	VERB	éclater
de	ADP	de
contraste	NOUN	contraste
de	ADP	de
l'	DET	le
tubes	NOUN	tube
engageai	VERB	engager
certain	ADJ	certain
la	DET	le
un	DET	un
bras	NOUN	bras
et	CCONJ	et
lorsque	SCONJ	lorsque
de	ADP	de
femme	NOUN	femme
laissèrent	VERB	laisser
direction	NOUN	direction
produisit	VERB	produire
fille	NOUN	fille
alors	ADV	alors
de	ADP	de
dépasser	VERB	dépasser
,	PUNCT	,
et	CCONJ	et
Je	PRON	je
qui	PRON	qui
ne	ADV	ne
plus	ADV	plus
,	PUNCT	,
me	PRON	me
qui	PRON	qui
et	CCONJ	et
petite	ADJ	petit
chemin	NOUN	chemin
découvertes	NOUN	découverte
.	PUNCT	.
d'	ADP	de
un	DET	un
portait	VERB	porter
.	PUNCT	.
,	PUNCT	,
une	DET	un
fis	VERB	faire
une	DET	un
La	DET	le
deux	NUM	deux
,	PUNCT	,
pas	ADV	pas
corpulente	ADJ	corpulent
la	DET	le
louvoyant	VERB	louvoyer
première	ADJ	premier
,	PUNCT	,
pour	ADP	pour
essayer	VERB	essayer
surprendre	VERB	surprendre
rebroussai	PROPN	rebrousser
se	PRON	se
,	PUNCT	,
désagréable	ADJ	désagréable
de	ADP	de
l'	DET	le
poterie	NOUN	poterie
qui	PRON	qui
serapetrès	ADV	serapetrès
un	DET	un
de	ADP	de
magnifique	NOUN	magnifique
,	PUNCT	,
je	PRON	je
couvert	VERB	couvrir
d'	ADP	de
Entre	ADP	entre
jouait	VERB	jouer
panier	NOUN	panier
,	PUNCT	,
sur	ADP	sur
,	PUNCT	,
élimé	NOUN	élimé
était	AUX	être
buter	VERB	buter
ses	DET	son
droite	NOUN	droite
un	DET	un
presque	ADV	presque
énorme	ADJ	énorme
et	CCONJ	et
,	PUNCT	,
quoique	ADJ	quoiqu
par	ADP	par
indienne	ADJ	indien
main	ADJ	main
,	PUNCT	,
un	DET	un
terre	NOUN	terre
vins	VERB	venir
sa	DET	son
garçonnet	NOUN	garçonnet
beau	NOUN	beau
jambes	NOUN	jambe
;	PUNCT	;
.	PUNCT	.
trouvait	VERB	trouver
il	PRON	il
était	AUX	être
assis	VERB	asseoir
autre	PRON	autre
une	DET	un
il	PRON	il
se	PRON	se
tout	ADV	tout
la	DET	le
montrer	VERB	montrer
pas	ADV	pas
gauche	NOUN	gauche
n'	ADV	n'
avec	ADP	avec
de	ADP	de
de	ADP	de
mouvement	NOUN	mouvement
pas	ADV	pas
d'	DET	d'
vieux	ADJ	vieux
visage	NOUN	visage
dans	ADP	dans
plus	ADV	plus
Il	PRON	il
posé	VERB	poser
en	ADP	en
de	ADP	de
.	PUNCT	.
sombrerobosselé	VERB	sombrerobosseler
gauche	ADJ	gauche
du	ADP	de
fin	NOUN	fin
vêtement	NOUN	vêtement
fait	NOUN	fait
,	PUNCT	,
-	PUNCT	-
gauche	ADJ	gauche
qu'	SCONJ	que
côté	NOUN	côté
un	DET	un
œil	ADJ	œil
et	CCONJ	et
sans	ADP	sans
le	DET	le
avait	VERB	avoir
non	ADV	non
était	AUX	être
il	PRON	il
son	DET	son
biais	NOUN	biais
n'	ADV	n'
avait	VERB	avoir
main	NOUN	main
frange	NOUN	frange
afin	ADV	afin
son	DET	son
de	ADP	de
,	PUNCT	,
était	AUX	être
une	DET	un
.	PUNCT	.
fois	NOUN	fois
arrêtai	VERB	arrêter
n'	ADV	n'
d'	ADP	de
si	SCONJ	si
.	PUNCT	.
étais	VERB	être
à	ADP	à
œil	NOUN	œil
venais	VERB	venir
plaie	VERB	plaie
et	CCONJ	et
m'	PRON	me
se	PRON	se
par	ADP	par
Il	PRON	il
je	PRON	je
unique	ADJ	unique
comme	ADP	comme
une	DET	un
,	PUNCT	,
immense	NOUN	immense
cette	DET	ce
vision	NOUN	vision
épouvanté	VERB	épouvanter
fixa	VERB	fixer
voix	NOUN	voix
peu	ADV	peu
suintante	ADJ	suintant
la	DET	le
de	ADP	de
Interloqué	PROPN	Interloqué
un	DET	un
brusquement	ADV	brusquement
embarrassé	VERB	embarrasser
et	CCONJ	et
rauque	ADJ	rauque
son	DET	son
à	ADP	à
.	PUNCT	.
J'	PRON	je
me	PRON	me
qu'	ADV	qu'
geindre	VERB	geindre
je	PRON	je
mit	VERB	mettre
dans	ADP	dans
découvrir	VERB	découvrir
.	PUNCT	.
l'	PRON	l'
en	ADP	en
supporter	VERB	supporter
de	ADP	de
poches	NOUN	poche
argile	NOUN	argile
Parthénon	NOUN	parthénon
un	DET	un
dôlaroet	NOUN	dôlaroet
les	DET	le
Je	PRON	je
sur	ADP	sur
diverses	ADJ	divers
pus	PRON	pus
en	ADP	en
je	PRON	je
observer	VERB	observer
ne	ADV	ne
yeux	NOUN	oeil
d'	ADP	de
graffiti	ADJ	graffiti
Je	PRON	je
obscènes	NOUN	obscène
laissai	VERB	laisser
tomber	VERB	tomber
que	PRON	que
longtemps	ADV	longtemps
J'	PRON	je
pot	NOUN	pot
le	DET	le
demi	NOUN	demi
et	CCONJ	et
.	PUNCT	.
le	DET	le
de	ADP	de
pièces	NOUN	pièce
tout	ADV	tout
y	PRON	y
détournai	VERB	détourner
dans	ADP	dans
trouvai	VERB	trouver
environ	ADV	environ
plus	ADV	plus
des	DET	un
mes	DET	mon
.	PUNCT	.
fouillant	VERB	fouiller
la	DET	le
ma	DET	mon
mais	CCONJ	mais
genre	NOUN	genre
et	CCONJ	et
de	ADP	de
repris	VERB	reprendre
-	PUNCT	-
bonne	ADJ	bon
avais	VERB	avoir
ans	NOUN	an
de	ADP	de
été	AUX	être
de	ADP	de
.	PUNCT	.
même	ADV	même
horreurs	NOUN	horreur
déplacement	NOUN	déplacement
cette	DET	ce
aux	ADP	à
des	ADP	de
mon	DET	mon
en	ADP	en
fortement	ADV	fortement
vu	VERB	voir
ébranlé	ADV	ébranlé
époque	NOUN	époque
,	PUNCT	,
à	ADP	à
-	PUNCT	-
il	PRON	il
était	AUX	être
J'	PRON	je
cela	PRON	cela
ç'	PRON	ç'
déjà	ADV	déjà
mendicité	NOUN	mendicité
ce	DET	ce
,	PUNCT	,
premier	ADJ	premier
y	PRON	y
avait	AUX	avoir
l'	DET	le
avait	VERB	avoir
quinze	NUM	quinze
Indes	NOUN	inde
route	NOUN	route
étranger	VERB	étranger
vôie	NOUN	vôie
à	ADP	à
je	PRON	je
.	PUNCT	.
n'	ADV	n'
grand	ADJ	grand
sentis	VERB	sentir
avant	ADP	avant
régression	NOUN	régression
Je	PRON	je
me	PRON	me
également	ADV	également
pas	ADV	pas
que	SCONJ	que
que	SCONJ	que
face	NOUN	face
vu	VERB	voir
tape	NOUN	tape
,	PUNCT	,
appartenait	VERB	appartenir
mon	DET	mon
renouveau	NOUN	renouveau
R.A.U.	PROPN	R.A.U.
tout	ADJ	tout
et	CCONJ	et
en	PRON	en
en	ADP	en
avais	VERB	avoir
épaule	NOUN	épaule
;	PUNCT	;
sur	ADP	sur
Je	PRON	je
avais	VERB	avoir
retournai	VERB	retourner
,	PUNCT	,
je	PRON	je
pensais	VERB	penser
,	PUNCT	,
me	PRON	me
le	DET	le
une	DET	un
cela	PRON	cela
pas	ADV	pas
vraiment	ADV	vraiment
passé	NOUN	passé
fait	VERB	faire
trois	NUM	trois
.	PUNCT	.
J'	PRON	je
.	PUNCT	.
trouvai	NOUN	trouvai
au	ADP	au
,	PUNCT	,
un	DET	un
mots	NOUN	mot
me	PRON	me
deux	NUM	deux
voulait	VERB	vouloir
à	ADP	à
de	ADP	de
.	PUNCT	.
poupin	ADJ	poupin
saisir	VERB	saisir
que	SCONJ	que
.	PUNCT	.
Ah	PROPN	Ah
au	ADP	au
.	PUNCT	.
se	PRON	se
bombarda	VERB	bombarder
No	PROPN	No
sembla	VERB	sembler
regard	NOUN	regard
Il	PRON	il
-je	PRON	je
jeune	ADJ	jeune
le	DET	le
policier	NOUN	policier
hablo	AUX	hablo
espanol	VERB	espanol
-	PUNCT	-
-il	PRON	il
dont	PRON	dont
dis	ADP	dis
visage	NOUN	visage
les	DET	le
,	PUNCT	,
dont	PRON	dont
lui	PRON	lui
,	PUNCT	,
premiers	ADJ	premier
me	PRON	me
je	PRON	je
sévère	ADJ	sévère
une	DET	un
ne	ADV	ne
pus	PRON	pus
-t	PART	-t
tout	ADV	tout
rafale	NOUN	rafale
-	PUNCT	-
d'	ADP	de
gamin	NOUN	gamin
Norteamericano	PROPN	Norteamericano
.	PUNCT	.
vous	PRON	vous
mendiant	NOUN	mendiant
S'	SCONJ	s'
,	PUNCT	,
-là	PRON	-là
vigoureusement	VERB	vigoureusemer
si	SCONJ	si
de	ADP	de
ce	DET	ce
plous	PRON	plous
tête	NOUN	tête
,	PUNCT	,
demandai	NOUN	demandai
.	PUNCT	.
dé	AUX	dé
en	ADP	en
plaît	VERB	plaire
tout	ADV	tout
jamais	ADV	jamais
hocha	ADJ	hocha
fit	VERB	faire
expliquait	VERB	expliquer
-il	PRON	il
indiquant	VERB	indiquer
le	DET	le
-je	PRON	je
Senor	PROPN	Senor
-	PUNCT	-
Il	PRON	il
comme	ADP	comme
jeune	ADJ	jeune
,	PUNCT	,
cela	PRON	cela
.	PUNCT	.
il	PRON	il
?	PUNCT	?
donner	VERB	donner
Vous	PRON	vous
né	VERB	naître
ces	DET	ce
voulez	VERB	vouloir
parler	VERB	parler
,	PUNCT	,
,	PUNCT	,
gens	NOUN	gens
la	DET	le
dineroà	VERB	dineroà
,	PUNCT	,
-	PUNCT	-
à	ADP	à
soupprimer	VERB	soupprimer
triomphalement	ADV	triomphalement
voulons	VERB	vouloir
.	PUNCT	.
ça	PRON	cela
le	DET	le
loui	VERB	loui
ajouta	ADJ	ajouta
-t	PART	-t
voulons	NOUN	voulon
de	ADP	de
si!Né	PROPN	si!Né
-	PUNCT	-
Nous	PRON	nous
Pas	ADV	pas
je	PRON	je
céla	VERB	céler
.	PUNCT	.
plous	ADJ	plou
a	VERB	avoir
Si	SCONJ	si
donner	VERB	donner
,	PUNCT	,
comprends	VERB	comprendre
bien	ADV	bien
Si	SCONJ	si
nous	PRON	nous
Ciudad	NOUN	ciudad
gosse	NOUN	gosse
plous	PRON	plous
-il	PRON	il
n'	ADV	n'
en	ADP	en
ce	DET	ce
absoloument	VERB	absoloumer
.	PUNCT	.
.	PUNCT	.
de	ADP	de
en	PRON	en
dé	PRON	dé
Vados	PROPN	Vados
,	PUNCT	,
,	PUNCT	,
i	NOUN	i
voir	VERB	voir
droit	NOUN	droit
bon	ADJ	bon
va	VERB	aller
asseoir	VERB	asseoir
,	PUNCT	,
argent	NOUN	argent
!	PUNCT	!
de	ADP	de
s'	PRON	se
no	X	no
dou	DET	dou
est	AUX	être
no	X	no
,	PUNCT	,
un	DET	un
:	PUNCT	:
mais	CCONJ	mais
s'	PRON	se
donner	VERB	donner
.	PUNCT	.
là	ADV	là
.	PUNCT	.
lui	PRON	lui
peu	ADV	peu
démande	VERB	démande
pour	ADP	pour
de	ADP	de
mendier	ADJ	mendier
:	PUNCT	:
ça	PRON	cela
assoit	VERB	asseoir
eut	VERB	avoir
no	X	no
Il	PRON	il
il	PRON	il
no	X	no
l'	DET	le
illégal	ADJ	illégal
.	PUNCT	.
l'	DET	le
Il	PRON	il
embarrassé	VERB	embarrasser
,	PUNCT	,
air	NOUN	air
Ah	PROPN	Ah
no	X	no
,	PUNCT	,
Il	PRON	il
ici	ADV	ici
,	PUNCT	,
dinero	NOUN	dinero
-	PUNCT	-
,	PUNCT	,
bien	ADV	bien
de	ADP	de
Je	PRON	je
évidence	NOUN	évidence
.	PUNCT	.
pas	ADV	pas
certain	ADJ	certain
sûr	ADJ	sûr
dou	DET	dou
,	PUNCT	,
de	ADP	de
En	ADP	en
Pourtant	ADV	pourtant
loui	NOUN	loui
essayaient	VERB	essayer
mal	ADV	mal
je	PRON	je
décourager	VERB	décourager
vois	VERB	voir
très	ADV	très
fait	NOUN	fait
était	AUX	être
Lé	DET	lé
:	PUNCT	:
senor	NOUN	senor
la	DET	le
mendicité	NOUN	mendicité
de	ADP	de
fis	ADV	fis
bien	ADV	bien
c'	PRON	ce
donne	VERB	donne
toute	DET	tout
-je	PRON	je
dinero	ADJ	dinero
cela	PRON	cela
-	PUNCT	-
ils	PRON	il
,	PUNCT	,
voir	VERB	voir
.	PUNCT	.
étais	VERB	être
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
n'	ADV	n'
dans	ADP	dans
ce	DET	ce
dans	ADP	dans
ne	ADV	ne
gratifia	VERB	gratifier
,	PUNCT	,
,	PUNCT	,
sociale	ADJ	social
En	ADP	en
être	AUX	être
Le	DET	le
policier	NOUN	policier
à	ADP	à
à	ADP	à
digne	ADJ	digne
un	DET	un
enfin	ADV	enfin
question	NOUN	question
étincelant	ADJ	étincelant
me	PRON	me
Mais	CCONJ	mais
soulever	VERB	soulever
.	PUNCT	.
gamin	NOUN	gamin
.	PUNCT	.
semblait	VERB	sembler
et	CCONJ	et
disparut	VERB	disparaître
sourire	NOUN	sourire
pas	ADV	pas
mon	DET	mon
souterrain	NOUN	souterrain
d'	ADP	de
me	PRON	me
d'	DET	d'
secouru	ADJ	secourir
le	DET	le
je	PRON	je
d'	ADP	de
la	DET	le
espagnol	NOUN	espagnol
attaque	NOUN	attaque
l'	DET	le
précaire	ADJ	précaire
.	PUNCT	.
sentais	ADV	sentais
malheureux	ADJ	malheureux
aide	NOUN	aide
arrivant	VERB	arriver
de	ADP	de
dans	ADP	dans
embranchement	NOUN	embranchement
C'	PRON	ce
,	PUNCT	,
policier	NOUN	policier
nouvelle	ADJ	nouveau
l'	DET	le
.	PUNCT	.
gamin	NOUN	gamin
je	PRON	je
tombai	VERB	tomber
sur	ADP	sur
il	PRON	il
en	ADP	en
constatai	VERB	constater
Il	PRON	il
une	DET	un
revenir	VERB	revenir
son	DET	son
trompé	VERB	tromper
,	PUNCT	,
me	PRON	me
du	ADP	de
,	PUNCT	,
étais	VERB	être
je	PRON	je
bâton	NOUN	bâton
enfoncé	VERB	enfoncer
maintenait	VERB	maintenir
route	NOUN	route
est	AUX	être
poitrine	NOUN	poitrine
que	SCONJ	que
le	DET	le
et	CCONJ	et
m'	PRON	me
la	DET	le
fois	NOUN	fois
.	PUNCT	.
fallait	VERB	falloir
alors	ADV	alors
qu'	SCONJ	que
mes	DET	mon
que	SCONJ	que
je	PRON	je
de	ADP	de
suivant	ADJ	suivant
pas	ADV	pas
tout	ADV	tout
sur	ADP	sur
son	DET	son
de	ADP	de
policier	NOUN	policier
.	PUNCT	.
l'	DET	le
avais	ADJ	avai
essayant	NOUN	essayant
Le	DET	le
fit	VERB	faire
l'	DET	le
avait	VERB	avoir
bien	ADV	bien
pleurait	VERB	pleurer
moulinet	NOUN	moulinet
pour	ADP	pour
puis	CCONJ	puis
y	PRON	y
qu'	PRON	qu'
releva	VERB	relever
Le	DET	le
j'	PRON	je
tout	ADJ	tout
il	PRON	il
le	DET	le
que	PRON	que
pot	NOUN	pot
.	PUNCT	.
Avec	ADP	avec
se	PRON	se
gosse	NOUN	gosse
s'	PRON	se
,	PUNCT	,
prendre	VERB	prendre
tout	ADV	tout
protestait	VERB	protester
argent	NOUN	argent
bâton	NOUN	bâton
mis	VERB	mettre
argent	NOUN	argent
ce	PRON	ce
assura	VERB	assurer
et	CCONJ	et
savait	VERB	savoir
qu'	SCONJ	que
il	PRON	il
pauvre	NOUN	pauvre
retourner	VERB	retourner
.	PUNCT	.
un	DET	un
il	PRON	il
moment	NOUN	moment
passa	VERB	passer
désobéissant	ADJ	désobéissant
se	PRON	se
pour	ADP	pour
cria	NOUN	cria
qui	PRON	qui
animal	NOUN	animal
aperçut	VERB	apercevoir
de	ADP	de
ensuite	ADV	ensuite
le	DET	le
s'	SCONJ	s'
debout	ADV	debout
du	ADP	de
en	PRON	en
lui	PRON	lui
était	AUX	être
.	PUNCT	.
tenir	VERB	tenir
et	CCONJ	et
il	PRON	il
m'	PRON	me
quelques	DET	quelque
enfant	NOUN	enfant
centimètres	NOUN	centimètre
A	NOUN	a
ce	DET	ce
aller	VERB	aller
,	PUNCT	,
.	PUNCT	.
il	PRON	il
visage	NOUN	visage
dos	NOUN	dos
exactement	VERB	exactemer
l'	DET	le
,	PUNCT	,
de	ADP	de
s'	PRON	se
s'	PRON	se
Il	PRON	il
comme	ADP	comme
à	ADP	à
lui	PRON	lui
tourna	VERB	tourner
tranquille	NOUN	tranquille
à	ADP	à
un	DET	un
,	PUNCT	,
adressé	VERB	adresser
mots	NOUN	mot
immobile	ADJ	immobile
.	PUNCT	.
vert	PROPN	vert
comme	ADP	comme
il	PRON	il
et	CCONJ	et
mercure	NOUN	mercure
acte	NOUN	acte
.	PUNCT	.
à	ADP	à
remuer	VERB	remuer
illusion	NOUN	illusion
Il	PRON	il
de	ADP	de
il	PRON	il
qu'	SCONJ	que
lampes	NOUN	lampe
de	ADP	de
-	PUNCT	-
sembla	VERB	sembler
due	ADJ	devoir
son	DET	son
quelques	DET	quelque
me	PRON	me
pas	ADV	pas
trouver	VERB	trouver
des	DET	un
essayait	VERB	essayer
fut	AUX	être
Sa	DET	son
expliquer	VERB	expliquer
là	ADV	là
,	PUNCT	,
-ce	PRON	-ce
Il	PRON	il
pour	ADP	pour
devenait	VERB	devenir
s'	SCONJ	s'
aux	ADP	à
bouche	NOUN	bouche
une	DET	un
vapeur	NOUN	vapeur
se	PRON	se
mit	VERB	mettre
peut-être	ADV	peut-être
à	ADP	à
de	ADP	de
.	PUNCT	.
à	ADP	à
,	PUNCT	,
y	PRON	y
Au	ADP	au
,	PUNCT	,
adressa	VERB	adresser
rien	PRON	rien
n'	ADV	n'
.	PUNCT	.
reste	NOUN	reste
tendis	VERB	tendre
,	PUNCT	,
il	PRON	il
butin	NOUN	butin
s'	PRON	se
Quand	SCONJ	quand
sourire	NOUN	sourire
sans	ADP	sans
restai	VERB	rester
excuse	ADJ	excus
il	PRON	il
,	PUNCT	,
.	PUNCT	.
son	DET	son
pas	ADV	pas
main	NOUN	main
.	PUNCT	.
niais	ADJ	niais
et	CCONJ	et
d'	ADP	de
déposa	VERB	déposer
bout	NOUN	bout
demander	VERB	demander
je	PRON	je
m'	PRON	me
docilement	VERB	docilemer
la	DET	le
sans	ADP	sans
dire	VERB	dire
un	DET	un
Je	PRON	je
d'	ADP	de
son	DET	son
,	PUNCT	,
un	DET	un
moment	NOUN	moment
y	PRON	y
parvint	VERB	parvenir
silencieux	ADJ	silencieux
,	PUNCT	,
là	ADV	là
hochant	VERB	hocher
rapidement	ADV	rapidement
faire	AUX	faire
poterie	NOUN	poterie
cet	DET	ce
dans	ADP	dans
élôigna	NOUN	élôigna
lui	PRON	lui
,	PUNCT	,
.	PUNCT	.
valait	VERB	valoir
mieux	ADV	mieux
,	PUNCT	,
les	DET	le
contenance	NOUN	contenance
.	PUNCT	.
argent	NOUN	argent
que	SCONJ	que
nie	AUX	nie
du	ADP	de
l'	DET	le
tant	ADV	tant
cauchemardesque	ADJ	cauchemardesque
affectant	VERB	affecter
remis	VERB	remettre
une	DET	un
sourit	VERB	sourire
en	ADP	en
Il	PRON	il
mendiant	NOUN	mendiant
comprendre	VERB	comprendre
tête	NOUN	tête
naturelle	ADJ	naturel
quitter	VERB	quitter
et	CCONJ	et
Je	PRON	je
sa	DET	son
la	DET	le
endroit	NOUN	endroit
bien	ADV	bien
qu'	SCONJ	que
essayai	ADJ	essayai
,	PUNCT	,
il	PRON	il
lui	PRON	lui
jeune	ADJ	jeune
en	ADP	en
de	ADP	de
rassembla	ADJ	rassembla
mal	NOUN	mal
m'	PRON	me
de	ADP	de
à	ADP	à
alla	VERB	aller
Là	ADV	là
s'	PRON	se
pans	NOUN	pan
émergeai	VERB	émerger
aux	ADP	à
pot	NOUN	pot
del	ADJ	del
Norte	PROPN	Norte
par	ADP	par
statues	NOUN	statue
dissimula	ADV	dissimula
je	PRON	je
et	CCONJ	et
bonne	ADJ	bon
quelques	DET	quelque
en	ADP	en
vêtement	NOUN	vêtement
trouver	VERB	trouver
rapport	NOUN	rapport
serape	NOUN	serape
le	DET	le
,	PUNCT	,
instants	NOUN	instant
à	ADP	à
restai	VERB	rester
.	PUNCT	.
proximité	NOUN	proximité
par	ADP	par
son	DET	son
.	PUNCT	.
Je	PRON	je
sous	ADP	sous
orienter	VERB	orienter
en	PRON	en
,	PUNCT	,
la	DET	le
de	ADP	de
finis	VERB	finir
et	CCONJ	et
la	DET	le
Plaza	PROPN	Plaza
clopinant	NOUN	clopinant
son	DET	son
j'	PRON	je
deux	NUM	deux
sortié	NOUN	sortié
,	PUNCT	,
se	PRON	se
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
le	DET	le
qui	PRON	qui
autre	PRON	autre
«	NOUN	«
L'	DET	le
celle	PRON	celui
de	ADP	de
de	ADP	de
or	NOUN	or
place	NOUN	place
,	PUNCT	,
représentait	VERB	représenter
d'	ADP	de
vers	ADP	vers
Fernando	PROPN	Fernando
elles	PRON	lui
la	DET	le
façade	NOUN	façade
sur	ADP	sur
d'	ADP	de
la	DET	le
la	DET	le
droite	NOUN	droite
orienté	VERB	orienter
,	PUNCT	,
bien	ADV	bien
la	DET	le
.	PUNCT	.
Vados	PROPN	Vados
premier	ADJ	premier
une	PRON	un
regardait	VERB	regarder
Libertador	PROPN	Libertador
Armendariz	NOUN	armendariz
République	NOUN	république
entendu	VERB	entendre
président	NOUN	président
;	PUNCT	;
,	PUNCT	,
était	AUX	être
Armendariz	PROPN	Armendariz
dressaient	VERB	dresser
l'	DET	le
vieil	NOUN	vieux
Aguazul	PROPN	Aguazul
Ville	PROPN	Ville
du	ADP	de
était	AUX	être
l'	DET	le
dirigeait	VERB	diriger
face	NOUN	face
»	PUNCT	»
disposition	NOUN	disposition
devant	ADP	devant
tourné	VERB	tourner
de	ADP	de
gens	NOUN	gens
l'	DET	le
parlement	NOUN	parlement
Vados	PROPN	Vados
jour	NOUN	jour
,	PUNCT	,
.	PUNCT	.
l'	DET	le
immense	NOUN	immense
gauche	NOUN	gauche
architecture	NOUN	architecture
,	PUNCT	,
tandis	ADV	tandis
la	DET	le
que	SCONJ	que
Hôtel	NOUN	hôtel
de	ADP	de
vers	ADP	vers
de	ADP	de
simple	ADJ	simple
que	SCONJ	que
était	AUX	être
se	PRON	se
Ville	NOUN	ville
vers	ADP	vers
alors	ADV	alors
à	ADP	à
chaque	DET	chaque
massive	ADJ	massif
:	PUNCT	:
à	ADP	à
raison	NOUN	raison
une	DET	un
foule	NOUN	foule
Hôtel	ADJ	hôtel
parlement	NOUN	parlement
de.cette	ADJ	de.cett
le	DET	le
La	DET	le
petite	ADJ	petit
l'	DET	le
on	PRON	on
bâtiment	NOUN	bâtiment
me	PRON	me
un	DET	un
,	PUNCT	,
qu'	SCONJ	que
un	PRON	un
.	PUNCT	.
manche	NOUN	manche
.	PUNCT	.
le	DET	le
et	CCONJ	et
plus	ADV	plus
pour	ADP	pour
identifier	VERB	identifier
Justice	PROPN	Justice
un	DET	un
qui	PRON	qui
d'	ADP	de
Palais	PROPN	Palais
tenait	VERB	tenir
était	AUX	être
venais	VERB	venir
beaucoup	ADV	beaucoup
homme	NOUN	homme
de	ADP	de
trouver	VERB	trouver
pouvait	VERB	pouvoir
me	PRON	me
qui	PRON	qui
modérée	ADJ	modérer
Je	PRON	je
être	AUX	être
Je	PRON	je
taille	NOUN	taille
troisième	ADJ	troisième
retournai	VERB	retourner
de	ADP	de
tirait	VERB	tirer
que	SCONJ	que
je	PRON	je
par	ADP	par
la	DET	le
ne	ADV	ne
affluence	NOUN	affluence
sentis	VERB	sentir
registre	NOUN	registre
lorsque	SCONJ	lorsque
.	PUNCT	.
poignée	NOUN	poignée
déplut	VERB	déplaire
presque	ADV	presque
mot	NOUN	mot
charpentés	VERB	charpenter
une	DET	un
me	PRON	me
me	PRON	me
Derrière	ADP	derrière
»	PUNCT	»
fut	AUX	être
sombres	ADJ	sombre
très	ADV	très
bille	NOUN	bille
me	PRON	me
solidement	ADV	solidement
intensément	ADV	intensément
à	ADP	à
identiques	ADJ	identique
hommes	NOUN	homme
me	PRON	me
homme	NOUN	homme
crayons	NOUN	crayon
deux	NUM	deux
à	ADP	à
l'	DET	le
esprit	NOUN	esprit
vint	VERB	venir
vêtus	NOUN	vêtu
instantanément	ADV	instantanément
petit	ADJ	petit
.	PUNCT	.
le	DET	le
de	ADP	de
lui	PRON	lui
Le	DET	le
,	PUNCT	,
qui	PRON	qui
fixaient	ADV	fixaient
-	PUNCT	-
costumes	NOUN	costume
Leur	DET	leur
«	NOUN	«
gorilles	ADJ	gorille
et	CCONJ	et
de	ADP	de
allure	NOUN	allure
parla	AUX	parla
.	PUNCT	.
d'	ADP	de
en	ADP	en
forcé	VERB	forcer
Voyant	ADV	voyant
c'	PRON	ce
dis	ADP	dis
rapidement	ADV	rapidement
sourire	ADJ	sourir
.	PUNCT	.
pas	ADV	pas
,	PUNCT	,
Senor	PROPN	Senor
de	ADP	de
fais	VERB	faire
ne	ADV	ne
une	DET	un
lui	PRON	lui
il	PRON	il
,	PUNCT	,
qu'	SCONJ	que
le	DET	le
personne	NOUN	personne
important	ADJ	important
;	PUNCT	;
et	CCONJ	et
je	PRON	je
dit	VERB	dire
-il	PRON	il
erreur	NOUN	erreur
s	AUX	s
.	PUNCT	.
air	NOUN	air
pouvais	VERB	pouvoir
,	PUNCT	,
était	AUX	être
suivre	VERB	suivre
un	DET	un
.	PUNCT	.
est	AUX	être
,	PUNCT	,
-	PUNCT	-
trompé	VERB	tromper
un	DET	un
Excusez	PROPN	Excusez
-moi	PRON	moi
il	PRON	il
espagnol	NOUN	espagnol
petit	ADJ	petit
Je	PRON	je
eut	VERB	avoir
est	AUX	être
enquête	NOUN	enquête
n'	ADV	n'
-	PUNCT	-
progressistes	ADJ	progressiste
citoyen	NOUN	citoyen
une	DET	un
Senor	PROPN	Senor
lorsqu'	SCONJ	lorsque
vous	PRON	vous
de	ADP	de
nos	DET	notre
le	DET	le
décision	NOUN	décision
et	CCONJ	et
répondit	NOUN	répondit
un	DET	un
-	PUNCT	-
radieux	ADJ	radieux
Quelle	ADJ	quell
pour	ADP	pour
gouvernement	NOUN	gouvernement
:	PUNCT	:
le	DET	le
pris	VERB	prendre
gouvernement	NOUN	gouvernement
.	PUNCT	.
C'	PRON	ce
-il	PRON	il
cette	DET	ce
est	VERB	être
simple	ADJ	simple
je	PRON	je
institutions	NOUN	institution
enquête	NOUN	enquête
avais	VERB	avoir
très	ADV	très
.	PUNCT	.
,	PUNCT	,
?	PUNCT	?
pas	ADV	pas
pour	ADP	pour
,	PUNCT	,
au	ADP	au
courant	NOUN	courant
est	AUX	être
pour	ADP	pour
le	DET	le
une	DET	un
Ah	PROPN	Ah
veille	NOUN	veille
intérêt	NOUN	intérêt
dis	ADP	dis
que	PRON	que
la	DET	le
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
Speakers	NOUN	speaker
nous	PRON	nous
rappela	VERB	rappeler
ce	PRON	ce
l'	DET	le
»	PUNCT	»
