annonçait	VERB	annoncer
bout	NOUN	bout
défendant	VERB	défendre
Elle	PRON	lui
Laura	PROPN	Laura
était	AUX	être
se	PRON	se
sa	DET	son
à	ADP	à
.	PUNCT	.
sauvage	NOUN	sauvage
jusqu'	ADP	jusque
couvée	NOUN	couvée
exprimait	VERB	exprimer
nichée	NOUN	nichée
prédateur	NOUN	prédateur
une	DET	un
mortelle	NOUN	mortel
mère	NOUN	mère
?	PUNCT	?
plus	ADV	plus
,	PUNCT	,
un	DET	un
.	PUNCT	.
des	DET	un
vous	PRON	vous
Que	SCONJ	que
jusqu'	ADP	jusque
seul	ADJ	seul
ai	VERB	avoir
que	SCONJ	que
une	DET	un
ai	AUX	avoir
non	ADV	non
plus	ADV	plus
,	PUNCT	,
affaire	NOUN	affaire
.	PUNCT	.
ce	PRON	ce
tout	ADV	tout
ne	ADV	ne
je	PRON	je
vous	PRON	vous
déductions	NOUN	déduction
la	DET	le
est	AUX	être
pour	ADP	pour
mes	DET	mon
voir	VERB	voir
vienne	VERB	venir
ici	ADV	ici
que	SCONJ	que
croyiez	NOUN	croyiez
existiez	VERB	exister
C'	PRON	ce
J'	PRON	je
,	PUNCT	,
ou	CCONJ	ou
fait	VERB	faire
—	PUNCT	—
...	PUNCT	...
à	ADP	à
Carltonworld	NOUN	carltonworld
,	PUNCT	,
non	ADV	non
même	ADV	même
ni	CCONJ	ni
moi	PRON	moi
le	DET	le
yeux	NOUN	oeil
pas	ADV	pas
grosse	ADJ	gros
savait	VERB	savoir
Il	PRON	il
la	DET	le
lire	VERB	lire
halo	NOUN	halo
—	PUNCT	—
au-delà	ADV	au-delà
,	PUNCT	,
pouvait	VERB	pouvoir
sa	DET	son
visage	NOUN	visage
ses	DET	son
yeux	NOUN	oeil
homme	NOUN	homme
une	DET	un
tourna	VERB	tourner
est	AUX	être
,	PUNCT	,
trop	ADV	trop
énorme	ADJ	énorme
de	ADP	de
ombre	NOUN	ombre
en	PRON	en
dans	ADP	dans
?	PUNCT	?
l'	DET	le
Laura	VERB	laurer
multinationale	ADJ	multinational
...	PUNCT	...
une	DET	un
lampe	NOUN	lampe
à	ADP	à
avait	VERB	avoir
son	DET	son
.	PUNCT	.
.	PUNCT	.
vers	ADP	vers
y	PRON	y
du	ADP	de
C'	PRON	ce
savait	VERB	savoir
livre	NOUN	livre
Cet	DET	ce
,	PUNCT	,
ouvert	VERB	ouvrir
dans	ADP	dans
la	DET	le
Carltonworld	PROPN	Carltonworld
il	PRON	il
voix	NOUN	voix
long	ADJ	long
une	DET	un
de	ADP	de
restât	NOUN	restât
est	AUX	être
il	PRON	il
et	CCONJ	et
nuance	NOUN	nuance
en	PRON	en
de	ADP	de
légitime	NOUN	légitime
il	PRON	il
expliqua	VERB	expliquer
!	PUNCT	!
...	PUNCT	...
peut	VERB	pouvoir
avait	VERB	avoir
,	PUNCT	,
s'	PRON	se
la	DET	le
moi	PRON	moi
oui	NOUN	oui
»	PUNCT	»
que	SCONJ	que
qu'	SCONJ	que
«	NOUN	«
on	PRON	on
direction	NOUN	direction
toute	ADJ	tout
à	ADP	à
l'	PRON	l'
éloigné	VERB	éloigner
et	CCONJ	et
juger	VERB	juger
qu'	SCONJ	que
ai	AUX	avoir
:	PUNCT	:
équipe	NOUN	équipe
c'	PRON	ce
y	PRON	y
Elle	PRON	lui
aussi	ADV	aussi
construite	ADV	construite
qu'	SCONJ	que
longtemps	ADV	longtemps
;	PUNCT	;
qui	PRON	qui
fierté	NOUN	fierté
il	PRON	il
plus	ADV	plus
étonna	VERB	étonner
donc	ADV	donc
De	ADP	de
ne	ADV	ne
pas	ADV	pas
—	PUNCT	—
n'	ADV	n'
—	PUNCT	—
elle	PRON	lui
à	ADP	à
fait	VERB	faire
y	PRON	y
répondre	VERB	répondre
lui	PRON	lui
agréable	NOUN	agréable
—	PUNCT	—
venant	VERB	venir
je	PRON	je
sourire	ADJ	sourir
,	PUNCT	,
pris	VERB	prendre
que	SCONJ	que
adressa	VERB	adresser
utile	NOUN	utile
?	PUNCT	?
années	NOUN	année
...	PUNCT	...
j'	PRON	je
espérais	VERB	espérer
ici	ADV	ici
vacances	NOUN	vacance
put	PRON	put
l'	DET	le
Cela	PRON	cela
.	PUNCT	.
.	PUNCT	.
des	ADP	de
allier	ADJ	allier
ai	AUX	avoir
En	ADP	en
un	DET	un
s'	PRON	se
Robert	PROPN	Robert
touchant	VERB	toucher
empêcher	VERB	empêcher
d'	ADP	de
de	ADP	de
plus	ADV	plus
qu'	SCONJ	que
l'	DET	le
si	ADV	si
comme	ADP	comme
associer	VERB	associer
se	PRON	se
fallu	VERB	falloir
air	NOUN	air
il	PRON	il
,	PUNCT	,
Laura	PROPN	Laura
tandis	ADV	tandis
...	PUNCT	...
Tu	ADJ	taire
as	AUX	avoir
gâcher	VERB	gâcher
il	PRON	il
les	DET	le
,	PUNCT	,
!	PUNCT	!
instant	NOUN	instant
lui	PRON	lui
que	SCONJ	que
hélas	INTJ	héler
...	PUNCT	...
,	PUNCT	,
loisirs	NOUN	loisir
fois	NOUN	fois
et	CCONJ	et
souris	VERB	sourire
,	PUNCT	,
tu	ADP	tu
débarque	ADJ	débarqu
maudissait	VERB	maudire
niaise	NOUN	niais
affaires	NOUN	affaire
l'	DET	le
pour	ADP	pour
Trois	NUM	Trois
une	DET	un
a	AUX	avoir
fine	NOUN	fine
L'	DET	le
elle-même	PRON	lui-même
tout	DET	tout
après	ADP	après
:	PUNCT	:
«	NOUN	«
Stacey	PROPN	Stacey
les	DET	le
,	PUNCT	,
qu'	SCONJ	que
d'	ADP	de
ne	ADV	ne
a	VERB	avoir
?	PUNCT	?
.	PUNCT	.
il	PRON	il
tes	ADJ	te
n'	ADV	n'
sais	NOUN	sai
ce	PRON	ce
:	PUNCT	:
,	PUNCT	,
supposons	NOUN	supposon
mijote	NOUN	mijote
il	PRON	il
en	ADP	en
en	ADP	en
dans	ADP	dans
-ce	PRON	-ce
,	PUNCT	,
Qu'	PRON	qu'
nez	NOUN	nez
?	PUNCT	?
savoir	VERB	savoir
une	DET	un
son	DET	son
idée	NOUN	idée
et	CCONJ	et
nous	PRON	nous
aille	NOUN	aille
-ce	PRON	-ce
D'	ADP	de
plus	ADV	plus
tête	NOUN	tête
qu'	SCONJ	que
qu'	SCONJ	que
fourrer	VERB	fourrer
pourrons	VERB	pouvoir
affaires	NOUN	affaire
s'	PRON	se
Est	NOUN	est
un	DET	un
il	PRON	il
je	PRON	je
autre	ADJ	autre
côté	NOUN	côté
est	AUX	être
qu'	ADV	qu'
le	PRON	le
qu'	PRON	qu'
que	SCONJ	que
été	AUX	être
.	PUNCT	.
les	DET	le
c'	PRON	ce
une	DET	un
échecs	NOUN	échec
trame	VERB	trame
et	CCONJ	et
...	PUNCT	...
savoir	VERB	savoir
l'	DET	le
apparence	NOUN	apparence
difficilement	ADV	difficilement
dois	VERB	devoir
mais	CCONJ	mais
...	PUNCT	...
d'	ADP	de
d'	ADP	de
n'	ADV	n'
est	AUX	être
jeu	NOUN	jeu
une	DET	un
échecs	NOUN	échec
faut	VERB	falloir
Au	ADP	au
ruser	VERB	ruser
ai	AUX	avoir
jamais	ADV	jamais
Je	PRON	je
:	PUNCT	:
pièges	NOUN	piège
aux	ADP	à
comment	ADV	comment
d'	ADP	de
on	PRON	on
?	PUNCT	?
bonne	ADJ	bon
,	PUNCT	,
étourderie	NOUN	étourderie
erreur	NOUN	erreur
magnifiques	ADJ	magnifique
reconnaît	VERB	reconnaître
coup	NOUN	coup
ont	AUX	avoir
souvent	ADV	souvent
pareil	ADJ	pareil
Il	PRON	il
,	PUNCT	,
Je	PRON	je
un	DET	un
elle	PRON	lui
décider	VERB	décider
secondes	NOUN	seconde
ses	DET	son
un	DET	un
et	CCONJ	et
me	PRON	me
quelques	DET	quelque
Je	PRON	je
de	ADP	de
les	DET	le
dés	NOUN	dé
pile	NOUN	pile
heureuse	VERB	heureuse
me	PRON	me
mystérieux	ADJ	mystérieux
,	PUNCT	,
.	PUNCT	.
été	AUX	être
jolis	ADJ	joli
sourire	ADJ	sourir
ou	CCONJ	ou
—	PUNCT	—
et	CCONJ	et
beau	NOUN	beau
sans	ADP	sans
jetés	VERB	jeter
,	PUNCT	,
avaient	AUX	avoir
...	PUNCT	...
,	PUNCT	,
:	PUNCT	:
soucier	VERB	soucier
d'	ADP	de
Tirons	NOUN	tiron
son	DET	son
déclara	VERB	déclarer
de	ADP	de
jeu	NOUN	jeu
face	NOUN	face
puis	CCONJ	puis
à	ADP	à
Elle	PRON	lui
comme	ADP	comme
si	SCONJ	si
yeux	NOUN	oeil
,	PUNCT	,
hésita	VERB	hésiter
serais	AUX	être
»	PUNCT	»
permettiez	VERB	permettre
vous	PRON	vous
à	ADP	à
cœur	NOUN	cœur
ravi	VERB	ravir
fond	NOUN	fond
si	SCONJ	si
remontré	VERB	remontrer
petit	ADJ	petit
Il	PRON	il
—	PUNCT	—
Je	PRON	je
,	PUNCT	,
ou	CCONJ	ou
Merveilleux	PROPN	Merveilleux
à	ADP	à
du	ADP	de
moment	NOUN	moment
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
sur	ADP	sur
un	DET	un
.	PUNCT	.
épanouissait	VERB	épanouir
—	PUNCT	—
vous	PRON	vous
me	PRON	me
condition	NOUN	condition
.	PUNCT	.
celui	PRON	celui
faire	VERB	faire
!	PUNCT	!
serais	AUX	être
Son	DET	son
s'	PRON	se
de	ADP	de
du	ADP	de
;	PUNCT	;
le	DET	le
d'	ADP	de
sourire	NOUN	sourire
en	PRON	en
Ulysse	PROPN	Ulysse
!	PUNCT	!
apparemment	ADV	apparemment
restiez	VERB	rester
aurait	AUX	avoir
changement	NOUN	changement
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
Quel	DET	quel
.	PUNCT	.
...	PUNCT	...
deux	PRON	deux
temporairement	ADV	temporairement
sais	VERB	savoir
en	ADP	en
,	PUNCT	,
bien	ADV	bien
—	PUNCT	—
si	SCONJ	si
puisse	VERB	pouvoir
Moi	PROPN	Moi
bureau	NOUN	bureau
,	PUNCT	,
je	PRON	je
genre	NOUN	genre
mon	DET	mon
Par	ADP	par
ne	ADV	ne
que	SCONJ	que
avec	ADP	avec
je	PRON	je
veux	VERB	vouloir
bien	ADV	bien
,	PUNCT	,
petits	ADJ	petit
et	CCONJ	et
je	PRON	je
rester	VERB	rester
entendu	VERB	entendre
changements	NOUN	changement
contact	NOUN	contact
mais	CCONJ	mais
—	NOUN	—
—	PUNCT	—
exemple	NOUN	exemple
à	ADP	à
?	PUNCT	?
téléphone	NOUN	téléphone
mes	DET	mon
frais	NOUN	frais
de	ADP	de
pour	ADP	pour
;	PUNCT	;
pas	ADV	pas
un	DET	un
...	PUNCT	...
est	AUX	être
?	PUNCT	?
,	PUNCT	,
donc	ADV	donc
tant	ADV	tant
c'	PRON	ce
bon	ADJ	bon
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
Vous	PRON	vous
en	ADP	en
-t	PART	-t
Si	SCONJ	si
sûr	ADJ	sûr
,	PUNCT	,
...	PUNCT	...
rester	VERB	rester
mais	CCONJ	mais
possible	ADJ	possible
ville	NOUN	ville
rien	PRON	rien
.	PUNCT	.
pas	ADV	pas
—	PUNCT	—
?	PUNCT	?
—	PUNCT	—
de	ADP	de
me	PRON	me
Laura	PROPN	Laura
de	ADP	de
ça	PRON	cela
étiez	VERB	être
suis	AUX	être
est	AUX	être
Sûr	PROPN	Sûr
pis	NOUN	pis
si	SCONJ	si
et	CCONJ	et
était	AUX	être
renseigné	VERB	renseigner
Ah	PROPN	Ah
redevenue	VERB	redevenir
soupçonneuse	ADJ	soupçonneux
je	PRON	je
possible	ADJ	possible
!	PUNCT	!
assura	ADJ	assura
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
bien	ADV	bien
de	ADP	de
tout	ADJ	tout
l'	DET	le
-il	PRON	il
aime	VERB	aime
le	DET	le
plutôt	ADV	plutôt
.	PUNCT	.
—	PUNCT	—
l'	DET	le
,	PUNCT	,
je	PRON	je
monde	NOUN	monde
donneriez	VERB	donner
rester	VERB	rester
aime	VERB	aime
partir	VERB	partir
me	PRON	me
idée	NOUN	idée
tout	ADJ	tout
vérité	NOUN	vérité
vous	PRON	vous
,	PUNCT	,
bien	ADV	bien
aussi	ADV	aussi
vous	PRON	vous
Mais	CCONJ	mais
tout	ADJ	tout
Absolument	PROPN	Absolument
pensais	VERB	penser
Et	CCONJ	et
je	PRON	je
que	SCONJ	que
—	PUNCT	—
ordre	NOUN	ordre
le	DET	le
de	ADP	de
le	DET	le
préférais	VERB	préférer
que	SCONJ	que
monde	NOUN	monde
ici	ADV	ici
.	PUNCT	.
En	ADP	en
j'	PRON	je
monde	NOUN	monde
parce	SCONJ	parce
du	ADP	de
est	VERB	être
-	PUNCT	-
leçon	NOUN	leçon
amie	NOUN	amie
fit	VERB	faire
c'	PRON	ce
Ressaisis	NOUN	ressaisi
cet	DET	ce
baissa	VERB	baisser
aussi	ADV	aussi
une	DET	un
trente	NUM	trente
,	PUNCT	,
rougit	VERB	rougir
le	PRON	le
se	PRON	se
-elle	PRON	lui
jusqu'	ADP	jusque
:	PUNCT	:
et	CCONJ	et
ans	NOUN	an
dans	ADP	dans
?	PUNCT	?
tête	NOUN	tête
Laura	PROPN	Laura
au	ADP	au
bout	NOUN	bout
suit	VERB	suivre
Une	DET	un
toi	NOUN	toi
,	PUNCT	,
,	PUNCT	,
petite	ADJ	petit
femme	NOUN	femme
la	DET	le
monde	NOUN	monde
la	DET	le
qui	PRON	qui
agit	VERB	agir
!	PUNCT	!
de	ADP	de
ça	PRON	cela
Il	PRON	il
a	VERB	avoir
«	NOUN	«
vrai	ADJ	vrai
?	PUNCT	?
hôtel	NOUN	hôtel
comme	ADP	comme
invite	VERB	invite
quatre	NUM	quatre
pas	ADV	pas
dehors	ADP	dehors
«	NOUN	«
y	PRON	y
à	ADP	à
risque	VERB	risque
avec	ADP	avec
—	PUNCT	—
peu	ADV	peu
trop	ADV	trop
lune	NOUN	lune
?	PUNCT	?
.	PUNCT	.
»	PUNCT	»
il	PRON	il
-ce	PRON	-ce
si	SCONJ	si
un	DET	un
qu'	SCONJ	que
.	PUNCT	.
admirer	VERB	admirer
d'	ADP	de
crois	VERB	croire
ici	ADV	ici
je	PRON	je
vous	PRON	vous
,	PUNCT	,
beau	ADJ	beau
de	ADP	de
l'	DET	le
»	PUNCT	»
...	PUNCT	...
clair	ADJ	clair
Je	PRON	je
à	ADP	à
a	VERB	avoir
romantique	ADJ	romantique
Est	VERB	être
vous	PRON	vous
de	ADP	de
je	PRON	je
paraître	VERB	paraître
un	DET	un
très	ADV	très
pas	ADV	pas
ne	ADV	ne
moi	PRON	moi
que	SCONJ	que
ce	PRON	ce
Ici	NOUN	ici
nous	PRON	nous
Que	PRON	que
sensé	VERB	senser
soirs	NOUN	soir
—	PUNCT	—
,	PUNCT	,
qu'	SCONJ	que
clair	NOUN	clair
.	PUNCT	.
C'	PRON	ce
?	PUNCT	?
stratagème	NOUN	stratagème
a	VERB	avoir
bien	ADV	bien
les	DET	le
nous	PRON	nous
Laura	PROPN	Laura
pourrait	VERB	pouvoir
tous	ADJ	tout
—	PUNCT	—
aussi	ADV	aussi
il	PRON	il
lune	NOUN	lune
y	PRON	y
sût	ADJ	sût
que	SCONJ	que
que	SCONJ	que
de	ADP	de
ne	ADV	ne
était	AUX	être
un	DET	un
était	AUX	être
plus	ADV	plus
de	ADP	de
n'	ADV	n'
...	PUNCT	...
,	PUNCT	,
Si	SCONJ	si
le	DET	le
celui-ci	PRON	celui-ci
y	PRON	y
saurons	NOUN	sauron
jamais	ADV	jamais
avoir	VERB	avoir
,	PUNCT	,
allons	VERB	aller
un	DET	un
n'	ADV	n'
,	PUNCT	,
Elle	PRON	lui
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
accrocha	ADJ	accrocha
.	PUNCT	.
et	CCONJ	et
nulle	NOUN	nulle
lui	PRON	lui
de	ADP	de
l'	DET	le
;	PUNCT	;
lune	NOUN	lune
qu'	SCONJ	que
lune	NOUN	lune
y	PRON	y
lâcha	VERB	lâcher
sous	ADP	sous
Ils	PRON	il
s'	PRON	se
alors	ADV	alors
à	ADP	à
la	DET	le
et	CCONJ	et
main	NOUN	main
les	DET	le
Tropiques	PROPN	Tropiques
,	PUNCT	,
ainsi	ADV	ainsi
posa	VERB	poser
semblable	ADJ	semblable
il	PRON	il
épaule	NOUN	épaule
quelques	DET	quelque
tendait	VERB	tendre
est	AUX	être
désespérément	VERB	désespérémer
La	DET	le
il	PRON	il
le	DET	le
pas	ADV	pas
main	NOUN	main
bras	NOUN	bras
autour	ADV	autour
firent	VERB	faire
accepta	VERB	accepter
,	PUNCT	,
autre	ADJ	autre
la	DET	le
chose	NOUN	chose
monde	NOUN	monde
sont	AUX	être
Et	CCONJ	et
sans	ADP	sans
vivante	ADJ	vivant
au	ADP	au
étoiles	NOUN	étoile
Laura	PROPN	Laura
,	PUNCT	,
d'	ADP	de
un	DET	un
qu'	PRON	qu'
la	DET	le
plus	ADV	plus
.	PUNCT	.
plus	ADV	plus
habite	VERB	habite
Quelle	ADJ	quell
dans	ADP	dans
,	PUNCT	,
elle	PRON	lui
disait	VERB	dire
Elle	PRON	lui
énorme	ADJ	énorme
paraît	VERB	paraître
drôle	NOUN	drôle
de	ADP	de
«	NOUN	«
portion	NOUN	portion
d'	ADP	de
se	PRON	se
proche	ADJ	proche
éclat	NOUN	éclat
du	ADP	de
plus	ADV	plus
,	PUNCT	,
.	PUNCT	.
pareil	NOUN	pareil
n'	ADV	n'
une	DET	un
ciel	NOUN	ciel
,	PUNCT	,
grosseur	NOUN	grosseur
et	CCONJ	et
la	DET	le
.	PUNCT	.
les	DET	le
,	PUNCT	,
pas	ADV	pas
qui	PRON	qui
abandonnée	VERB	abandonner
—	PUNCT	—
an	NOUN	an
Robert	PROPN	Robert
a	VERB	avoir
tête	NOUN	tête
»	PUNCT	»
se	PRON	se
son	DET	son
filante	ADJ	filant
,	PUNCT	,
je	PRON	je
à	ADP	à
épaule	VERB	épaule
—	PUNCT	—
y	PRON	y
jamais	ADV	jamais
voyez	VERB	voir
que	SCONJ	que
il	PRON	il
n'	ADV	n'
à	ADP	à
la	DET	le
,	PUNCT	,
puissante	NOUN	puissante
un	DET	un
avion	NOUN	avion
Vous	PRON	vous
suis	AUX	être
Je	PRON	je
apprête	VERB	apprête
de	ADP	de
murmura	VERB	murmurer
ici	ADV	ici
compagnon	NOUN	compagnon
s'	PRON	se
un	DET	un
.	PUNCT	.
avais	VERB	avoir
vois	VERB	voir
et	CCONJ	et
cela	PRON	cela
une	DET	un
étoile	NOUN	étoile
je	PRON	je
sur	ADP	sur
.	PUNCT	.
poser	VERB	poser
remarqué	VERB	remarquer
lui	PRON	lui
,	PUNCT	,
guise	PROPN	guise
qui	PRON	qui
petit	ADJ	petit
quelqu'	DET	quelque
Saint-Martin	PROPN	Saint-Martin
en	ADP	en
enlaçait	VERB	enlacer
ton	NOUN	ton
Elle	PRON	lui
poussa	VERB	pousser
lui	PRON	lui
d'	ADP	de
sur	ADP	sur
;	PUNCT	;
à	ADP	à
lobe	NOUN	lobe
se	PRON	se
croit	VERB	croire
penseur	NOUN	penseur
embrassa	VERB	embrasser
l'	PRON	l'
Laura	PROPN	Laura
libre	ADJ	libre
,	PUNCT	,
tourna	VERB	tourner
vers	ADP	vers
puis	CCONJ	puis
fées	NOUN	fée
de	ADP	de
Il	PRON	il
le	DET	le
un	DET	un
.	PUNCT	.
du	ADP	de
.	PUNCT	.
un	PRON	un
cri	NOUN	cri
le	DET	le
douces	NOUN	douce
Il	PRON	il
l'	DET	le
représailles	ADJ	représaille
.	PUNCT	.
aux	ADP	à
dit	VERB	dire
oreille	NOUN	oreille
déjà	ADV	déjà
de	ADP	de
tendre	ADJ	tendre
bras	NOUN	bras
fût	ADJ	fût
poitrine	NOUN	poitrine
la	DET	le
contre	ADP	contre
un	DET	un
ce	PRON	ce
Délicieusement	ADV	délicieusement
se	PRON	se
sa	DET	son
joue	VERB	joue
s'	PRON	se
comme	ADP	comme
jeune	ADJ	jeune
de	ADP	de
retenue	VERB	retenir
;	PUNCT	;
.	PUNCT	.
de	ADP	de
et	CCONJ	et
en	PRON	en
.	PUNCT	.
Et	CCONJ	et
prise	ADJ	pris
la	DET	le
C'	PRON	ce
était	AUX	être
soie	NOUN	soie
homme	NOUN	homme
désagréable	ADJ	désagréable
bouleversant	ADJ	bouleversant
femme	NOUN	femme
sur	ADP	sur
.	PUNCT	.
trouva	VERB	trouver
et	CCONJ	et
la	DET	le
chemise	NOUN	chemise
voulait	VERB	vouloir
,	PUNCT	,
Elle	PRON	lui
pas	ADV	pas
elle	PRON	lui
appuyait	VERB	appuyer
l'	DET	le
.	PUNCT	.
que	SCONJ	que
sucré	VERB	sucrer
non	ADV	non
Leurs	DET	leur
sorbet	NOUN	sorbet
menton	NOUN	menton
compte	NOUN	compte
la	DET	le
sur	ADP	sur
un	DET	un
le	DET	le
;	PUNCT	;
frissonna	VERB	frissonner
ce	DET	ce
visage	NOUN	visage
nuit	NOUN	nuit
ne	ADV	ne
.	PUNCT	.
un	DET	un
mit	NOUN	mit
la	DET	le
entrouverte	ADJ	entrouvert
de	ADP	de
le	PRON	le
.	PUNCT	.
touchèrent	VERB	toucher
une	DET	un
Elle	PRON	lui
liqueur	NOUN	liqueur
palpitait	VERB	palpiter
.	PUNCT	.
peu	ADV	peu
fraîcheur	NOUN	fraîcheur
et	CCONJ	et
se	PRON	se
Elle	PRON	lui
où	PRON	où
de	ADP	de
.	PUNCT	.
lèvres	NOUN	lèvre
le	DET	le
bouche	NOUN	bouche
Robert	PROPN	Robert
releva	ADJ	releva
la	DET	le
doucement	ADV	doucement
vers	ADP	vers
lui	PRON	lui
la	DET	le
ou	CCONJ	ou
par	ADP	par
elle	PRON	lui
saisit	NOUN	saisit
avait	AUX	avoir
défendit	VERB	défendre
nuit	NOUN	nuit
tellement	ADV	tellement
si	SCONJ	si
,	PUNCT	,
se	PRON	se
la	DET	le
ce	DET	ce
d'	ADP	de
Robert	PROPN	Robert
.	PUNCT	.
jamais	ADV	jamais
magique	ADJ	magique
ne	ADV	ne
seule	ADJ	seul
effleurement	NOUN	effleurement
était	AUX	être
de	ADP	de
léger	ADJ	léger
un	DET	un
si	SCONJ	si
incarner	VERB	incarner
.	PUNCT	.
qu'	SCONJ	que
Ce	PRON	ce
son	DET	son
désir	NOUN	désir
force	NOUN	force
Laura	PROPN	Laura
ou	CCONJ	ou
pour	ADP	pour
fut	AUX	être
Ou	CCONJ	ou
ne	ADV	ne
abord	ADV	abord
suffi	ADJ	suffi
et	CCONJ	et
la	DET	le
c'	PRON	ce
les	DET	le
sut	VERB	savoir
vent	NOUN	vent
lèvres	NOUN	lèvre
de	ADP	de
que	SCONJ	que
plus	ADV	plus
de	ADP	de
baiser	NOUN	baiser
le	DET	le
,	PUNCT	,
La	DET	le
.	PUNCT	.
elle	PRON	lui
ses	DET	son
abattait	VERB	abattre
.	PUNCT	.
sensuelles	ADJ	sensuel
l'	DET	le
comme	ADP	comme
le	DET	le
mouvement	NOUN	mouvement
que	SCONJ	que
qui	PRON	qui
ce	PRON	ce
sur	ADP	sur
s'	PRON	se
humaines	ADJ	humain
nuque	NOUN	nuque
;	PUNCT	;
foudre	NOUN	foudre
des	DET	un
que	SCONJ	que
fois	NOUN	fois
la	DET	le
,	PUNCT	,
de	ADP	de
Robert	PROPN	Robert
la	DET	le
était	AUX	être
Laura	VERB	laurer
empêcher	VERB	empêcher
fut	AUX	être
de	ADP	de
bien	ADV	bien
si	SCONJ	si
ni	CCONJ	ni
sur	ADP	sur
doigts	NOUN	doigt
lèvres	NOUN	lèvre
ne	ADV	ne
plus	ADV	plus
chaudes	NOUN	chaude
pouvait	VERB	pouvoir
arrêter	VERB	arrêter
c'	PRON	ce
seconde	ADJ	second
et	CCONJ	et
agitation	NOUN	agitation
,	PUNCT	,
lèvres	NOUN	lèvre
emparait	VERB	emparer
palpitaient	VERB	palpiter
de	ADP	de
sur	ADP	sur
une	DET	un
s'	PRON	se
Laura	PROPN	Laura
de	ADP	de
son	DET	son
Elle	PRON	lui
se	PRON	se
serra	VERB	serrer
,	PUNCT	,
ne	ADV	ne
pointe	NOUN	pointe
hésita	VERB	hésiter
;	PUNCT	;
pieds	NOUN	pied
seconde	ADJ	second
Robert	PROPN	Robert
plus	ADV	plus
lèvres	NOUN	lèvre
son	DET	son
.	PUNCT	.
corps	NOUN	corps
,	PUNCT	,
ses	DET	son
des	ADP	de
Puis	CCONJ	puis
contre	ADP	contre
aux	ADP	à
gagne	VERB	gagne
mit	VERB	mettre
il	PRON	il
esprit	NOUN	esprit
scellées	VERB	sceller
fraction	NOUN	fraction
la	DET	le
fort	ADV	fort
sa	DET	son
la	PRON	le
seins	NOUN	sein
poitrine	NOUN	poitrine
.	PUNCT	.
.	PUNCT	.
de	ADP	de
de	ADP	de
Robert	PROPN	Robert
les	DET	le
n'	ADV	n'
sous	ADP	sous
artifice	NOUN	artifice
elle	PRON	lui
couleurs	NOUN	couleur
oreilles	NOUN	oreille
extatique	ADJ	extatique
d'	ADP	de
premier	ADJ	premier
place	NOUN	place
mille	NOUN	mille
et	CCONJ	et
voix	NOUN	voix
Mais	CCONJ	mais
à	ADP	à
ses	DET	son
ses	DET	son
imaginaires	ADJ	imaginaire
closes	ADJ	clos
entendait	VERB	entendre
de	ADP	de
séraphiques	ADJ	séraphique
en	ADP	en
caresses	NOUN	caresse
bourdonnement	NOUN	bourdonnement
:	PUNCT	:
.	PUNCT	.
Nul	ADJ	nul
paupières	NOUN	paupière
un	DET	un
royal	VERB	royal
parler	VERB	parler
la	DET	le
une	DET	un
chœur	NOUN	chœur
du	ADP	de
osait	VERB	oser
,	PUNCT	,
derrière	ADP	derrière
et	CCONJ	et
faisait	VERB	faire
de	ADP	de
un	DET	un
exploser	VERB	exploser
ses	DET	son
comme	ADP	comme
les	DET	le
feu	NOUN	feu
.	PUNCT	.
,	PUNCT	,
fontaines	ADJ	fontaine
la	DET	le
une	DET	un
sentit	ADJ	sentit
,	PUNCT	,
Laura	PROPN	Laura
lorsque	SCONJ	lorsque
était	AUX	être
avec	ADP	avec
poser	VERB	poser
confins	NOUN	confins
du	ADP	de
pesanteur	NOUN	pesanteur
pour	ADP	pour
revint	VERB	revenir
par	ADP	par
,	PUNCT	,
lui	VERB	luire
éclat	NOUN	éclat
de	ADP	de
sienne	NOUN	sienne
.	PUNCT	.
,	PUNCT	,
de	ADP	de
la	DET	le
Robert	PROPN	Robert
de	ADP	de
gigantesques	NOUN	gigantesque
l'	DET	le
arrachée	NOUN	arrachée
voyageuse	ADJ	voyageur
lumière	NOUN	lumière
se	PRON	se
cosmos	NOUN	cosmos
à	ADP	à
sur	ADP	sur
de	ADP	de
se	PRON	se
aveuglée	VERB	aveugler
Il	PRON	il
sidérale	ADJ	sidéral
la	DET	le
qu'	PRON	qu'
,	PUNCT	,
aux	ADP	à
nouveau	ADJ	nouveau
bouche	NOUN	bouche
elle	PRON	lui
Robert	PROPN	Robert
sembla	NOUN	sembla
ses	DET	son
.	PUNCT	.
traînait	VERB	traîner
-vous	PRON	vous
les	DET	le
—	PUNCT	—
guide	NOUN	guide
qui	PRON	qui
quand	SCONJ	quand
cuisine	NOUN	cuisine
nounours	NOUN	nounours
préféré	ADJ	préférer
mère	NOUN	mère
la	DET	le
de	ADP	de
avec	ADP	avec
.	PUNCT	.
petite	ADJ	petit
.	PUNCT	.
en	ADP	en
bruyamment	ADV	bruyamment
?	PUNCT	?
dérober	VERB	dérober
la	DET	le
