six	NUM	six
terre	NOUN	terre
Je	PRON	je
tandis	ADV	tandis
Je	PRON	je
,	PUNCT	,
penser	VERB	penser
apparemment	ADV	apparemment
me	PRON	me
Catherine	PROPN	Catherine
que	SCONJ	que
passait	VERB	passer
servait	VERB	servir
la	DET	le
ces	DET	ce
sac	NOUN	sac
la	DET	le
mis	VERB	mettre
et	CCONJ	et
pour	ADP	pour
à	ADP	à
d'	ADP	de
suis	AUX	être
une	DET	un
-	PUNCT	-
nouveau	ADJ	nouveau
constante	ADJ	constant
-	PUNCT	-
parlait	VERB	parler
ville	NOUN	ville
est	AUX	être
bruit	NOUN	bruit
n'	ADV	n'
Victoria	PROPN	Victoria
où	PRON	où
.	PUNCT	.
foule	NOUN	foule
cochons	NOUN	cochon
trop	ADV	trop
York	PROPN	York
,	PUNCT	,
.	PUNCT	.
écoute	NOUN	écoute
New	PROPN	New
,	PUNCT	,
se	PRON	se
battent	VERB	battre
les	DET	le
pour	ADP	pour
une	DET	un
empiffrer	VERB	empiffrer
Hollis	PROPN	Hollis
devenue	VERB	devenir
supporter	VERB	supporter
de	ADP	de
s'	PRON	se
Je	PRON	je
auge	NOUN	auge
la	DET	le
agression	NOUN	agression
le	DET	le
la	DET	le
.	PUNCT	.
La	DET	le
vieille	ADJ	vieux
l'	DET	le
menace	NOUN	menace
Vous	PRON	vous
et	CCONJ	et
,	PUNCT	,
allez	VERB	aller
qui	PRON	qui
rendue	VERB	rendre
Mais	CCONJ	mais
y	PRON	y
y	PRON	y
privilège	NOUN	privilège
d'	ADP	de
-je	PRON	je
d'	ADP	de
inconfort	NOUN	inconfort
pour	ADP	pour
.	PUNCT	.
m'	PRON	me
ne	ADV	ne
m'	PRON	me
.	PUNCT	.
ferait	VERB	faire
il	PRON	il
Je	PRON	je
écouter	VERB	écouter
chose	NOUN	chose
jamais	ADV	jamais
-	PUNCT	-
?	PUNCT	?
y	PRON	y
retourner	VERB	retourner
me	PRON	me
a	VERB	avoir
valait	VERB	valoir
une	DET	un
enquis	VERB	enquérir
.	PUNCT	.
quelques	DET	quelque
.	PUNCT	.
sinon	ADV	sinon
suis	AUX	être
rien	PRON	rien
Casais	PROPN	Casais
bien	ADV	bien
années	NOUN	année
est	AUX	être
un	DET	un
peu	ADV	peu
y	PRON	y
donc	ADV	donc
un	DET	un
importance	NOUN	importance
C'	PRON	ce
nous	PRON	nous
Quelle	ADJ	quell
Parfois	ADV	parfois
le	DET	le
moi	PRON	moi
vivre	ADJ	vivr
-	PUNCT	-
-	PUNCT	-
du	ADP	de
.	PUNCT	.
se	PRON	se
tournant	VERB	tourner
,	PUNCT	,
siècle	NOUN	siècle
écria	VERB	écrier
j'	PRON	je
bien	ADV	bien
intima	ADJ	intima
l'	DET	le
Tennessee	PROPN	Tennessee
aussi	ADV	aussi
Elizabeth	PROPN	Elizabeth
famille	NOUN	famille
!	PUNCT	!
pourrais	PRON	pourrais
s'	PRON	se
impression	NOUN	impression
que	SCONJ	que
ai	VERB	avoir
-	PUNCT	-
,	PUNCT	,
une	DET	un
Catherine	PROPN	Catherine
vers	ADP	vers
Ton	PROPN	Ton
Tu	ADP	tu
sommes	AUX	être
dans	ADP	dans
,	PUNCT	,
!	PUNCT	!
poursuivit	NOUN	poursuivit
dos	ADJ	do
Hollis	PROPN	Hollis
Catherine	PROPN	Catherine
en	ADP	en
!	PUNCT	!
honte	ADJ	hont
.	PUNCT	.
XIXe	ADJ	xix
Mrs	PROPN	Mrs
guérir	VERB	guérir
dos	NOUN	dos
Je	PRON	je
suis	AUX	être
et	CCONJ	et
ne	ADV	ne
au	ADP	au
.	PUNCT	.
à	ADP	à
Quel	DET	quel
de	ADP	de
la	DET	le
souciée	VERB	soucier
deux	NUM	deux
baguette	NOUN	baguette
bonnes	ADJ	bon
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
-	PUNCT	-
du	ADP	de
maux	NOUN	mal
comme	ADP	comme
!	PUNCT	!
une	DET	un
Elles	PRON	lui
peuvent	VERB	pouvoir
manières	NOUN	manière
ma	DET	mon
ne	ADV	ne
de	ADP	de
.	PUNCT	.
santé	NOUN	santé
vie	NOUN	vie
formalisme	NOUN	formalisme
beaucoup	ADV	beaucoup
me	PRON	me
des	ADP	de
formalisme	NOUN	formalisme
me	PRON	me
,	PUNCT	,
Mrs	PROPN	Mrs
préoccupe	VERB	préoccupe
que	SCONJ	que
de	ADP	de
droit	ADJ	droit
Hollis	PROPN	Hollis
elles	PRON	lui
rétorqua	VERB	rétorquer
le	DET	le
Les	DET	le
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
l'	DET	le
.	PUNCT	.
créent	VERB	créer
qu'	SCONJ	que
l'	DET	le
!	PUNCT	!
protesta	ADJ	protesta
en	ADP	en
est	VERB	être
d'	ADP	de
image	NOUN	image
de	ADP	de
l'	DET	le
un	DET	un
Les	DET	le
profit	NOUN	profit
fonction	NOUN	fonction
ce	PRON	ce
ont	AUX	avoir
au	ADP	au
tort	VERB	tort
individu	NOUN	individu
est	AUX	être
d'	ADP	de
tendent	ADV	tendent
-	PUNCT	-
de	ADP	de
ignorer	VERB	ignorer
Catherine	NOUN	catherine
à	ADP	à
extérieur	NOUN	extérieur
résultat	NOUN	résultat
intérieur	NOUN	intérieur
L'	DET	le
de	ADP	de
Enfin	PROPN	Enfin
vivre	VERB	vivre
qu'	PRON	qu'
,	PUNCT	,
maman	ADJ	maman
gens	NOUN	gens
psychologues	NOUN	psychologue
ils	PRON	il
il	PRON	il
image	NOUN	image
et	CCONJ	et
non	ADV	non
C'	PRON	ce
sont	AUX	être
je	PRON	je
Les	DET	le
,	PUNCT	,
-	PUNCT	-
se	PRON	se
à	ADP	à
Elizabeth	PROPN	Elizabeth
,	PUNCT	,
qu'	SCONJ	que
bien	ADV	bien
-	PUNCT	-
de	ADP	de
.	PUNCT	.
l'	PRON	l'
Œil	NOUN	œil
étroitement	ADV	étroitement
point	NOUN	point
on	PRON	on
ils	PRON	il
fondement	NOUN	fondement
certain	ADJ	certain
.	PUNCT	.
de	ADP	de
lynx	ADJ	lynx
panser	VERB	panser
.	PUNCT	.
est	VERB	être
,	PUNCT	,
Jusqu'	ADP	jusque
quand	SCONJ	quand
Je	PRON	je
un	DET	un
Radar	PROPN	Radar
deux	PRON	deux
viens	VERB	venir
ne	ADV	ne
vrai	ADJ	vrai
souhaiterais	VERB	souhaiter
pas	ADV	pas
,	PUNCT	,
intervint	VERB	intervenir
liés	VERB	lier
le	DET	le
.	PUNCT	.
comportent	VERB	comporter
oublie	VERB	oublier
gavage	NOUN	gavage
que	SCONJ	que
!	PUNCT	!
je	PRON	je
!	PUNCT	!
,	PUNCT	,
mieux	ADV	mieux
merveille	ADJ	merveill
la	DET	le
Catherine	NOUN	catherine
-	PUNCT	-
Servez	PROPN	Servez
secours	NOUN	secours
!	PUNCT	!
sales	ADJ	sale
-t	PART	-t
ratatiner	VERB	ratatiner
La	DET	le
.	PUNCT	.
me	PRON	me
se	PRON	se
.	PUNCT	.
-il	PRON	il
ils	PRON	il
à	ADP	à
sont	AUX	être
Ainsi	ADV	ainsi
le	DET	le
-elle	PRON	lui
timidement	ADV	timidement
Elle	PRON	lui
-t	PART	-t
.	PUNCT	.
-vous	ADV	-vous
à	ADP	à
commença	ADJ	commença
récompense	NOUN	récompense
et	CCONJ	et
insista	ADJ	insista
-	PUNCT	-
rayonna	VERB	rayonner
son	DET	son
est	AUX	être
aussitôt	ADV	aussitôt
.	PUNCT	.
portai	NOUN	portai
lorsqu'	SCONJ	lorsque
une	DET	un
vertu	NOUN	vertu
quiche	NOUN	quiche
par	ADP	par
Et	CCONJ	et
-	PUNCT	-
de	ADP	de
aimerais	VERB	aimer
Je	PRON	je
-	PUNCT	-
.	PUNCT	.
des	DET	un
?	PUNCT	?
-je	PROPN	-je
.	PUNCT	.
sentais	ADV	sentais
et	CCONJ	et
Mrs	PROPN	Mrs
tous	ADJ	tout
.	PUNCT	.
découverte	NOUN	découverte
tranquillisants	NOUN	tranquillisant
me	PRON	me
Hollis	PROPN	Hollis
avant	ADP	avant
,	PUNCT	,
promenade	NOUN	promenade
Mrs	PROPN	Mrs
,	PUNCT	,
du	ADP	de
monde	NOUN	monde
les	DET	le
comment	ADV	comment
Un	DET	un
arbres	NOUN	arbre
Rome	PROPN	Rome
J'	PRON	je
je	PRON	je
demanda	ADJ	demanda
des	DET	un
tentai	VERB	tenter
remplacer	VERB	remplacer
la	DET	le
délice	NOUN	délice
me	PRON	me
l'	PRON	l'
,	PUNCT	,
répondis	ADJ	répondi
remémorer	VERB	remémorer
votre	DET	votre
éraflure	NOUN	éraflure
ruisseaux	NOUN	ruisseau
de	ADP	de
sort	NOUN	sort
prairies	NOUN	prairie
.	PUNCT	.
Mr	PROPN	Mr
est	AUX	être
.	PUNCT	.
des	ADP	de
Catherine	ADJ	catherin
le	DET	le
par	ADP	par
formidable	ADJ	formidable
?	PUNCT	?
vous	PRON	vous
.	PUNCT	.
prendre	VERB	prendre
régulier	ADJ	régulier
repas	NOUN	repas
Mr	PROPN	Mr
le	DET	le
Chanin	PROPN	Chanin
les	DET	le
avez	AUX	avoir
soit	VERB	être
et	CCONJ	et
avant	ADP	avant
en	PRON	en
facteur	NOUN	facteur
et	CCONJ	et
que	SCONJ	que
-	PUNCT	-
N'	ADV	n'
que	SCONJ	que
trois	NUM	trois
Il	PRON	il
Oh	PROPN	Oh
jour	NOUN	jour
quel	ADJ	quel
Comme	SCONJ	comme
plus	ADV	plus
rencontré	VERB	rencontrer
est	AUX	être
,	PUNCT	,
?	PUNCT	?
-il	PRON	il
pas	ADV	pas
.	PUNCT	.
,	PUNCT	,
coassa	NOUN	coassa
temps	NOUN	temps
Chanin	PROPN	Chanin
.	PUNCT	.
Je	PRON	je
Je	PRON	je
Il	PRON	il
!	PUNCT	!
Hollis	PROPN	Hollis
-	PUNCT	-
-	PUNCT	-
avant	ADV	avant
l'	DET	le
n'	ADV	n'
existent	VERB	exister
glisser	VERB	glisser
on	PRON	on
lui	PRON	lui
Elizabeth	PROPN	Elizabeth
Mrs	PROPN	Mrs
plaque	NOUN	plaque
une	DET	un
pourrait	VERB	pouvoir
dit	VERB	dire
sur	ADP	sur
d'	ADP	de
inquiète	VERB	inquiéter
,	PUNCT	,
pour	ADP	pour
chaleur	NOUN	chaleur
soudaine	NOUN	soudaine
avec	ADP	avec
un	DET	un
voudrais	VERB	vouloir
minute	NOUN	minute
,	PUNCT	,
pas	ADV	pas
accident	NOUN	accident
hiver	VERB	hiver
La	DET	le
.	PUNCT	.
fit	NOUN	fit
une	DET	un
que	SCONJ	que
...	PUNCT	...
glace	NOUN	glace
les	DET	le
accidents	NOUN	accident
avoir	VERB	avoir
m'	PRON	me
...	PUNCT	...
,	PUNCT	,
de	ADP	de
il	PRON	il
heureux	ADJ	heureux
?	PUNCT	?
tandis	ADV	tandis
un	DET	un
sa	DET	son
est	AUX	être
-il	PRON	il
fille	NOUN	fille
...	PUNCT	...
-	PUNCT	-
tu	AUX	tu
trois	PRON	trois
dans	ADP	dans
d'	ADP	de
?	PUNCT	?
avec	ADP	avec
Qu'	PRON	qu'
Non	ADV	non
que	SCONJ	que
affaira	VERB	affairer
.	PUNCT	.
une	DET	un
et	CCONJ	et
s'	PRON	se
celle	PRON	celui
.	PUNCT	.
Mais	CCONJ	mais
-	PUNCT	-
la	DET	le
interrogea	NOUN	interrogea
a	VERB	avoir
après	ADP	après
eu	VERB	avoir
regardions	NOUN	regardion
Elle	PRON	lui
y	PRON	y
fourchette	NOUN	fourchette
accident	NOUN	accident
-	PUNCT	-
Catherine	NOUN	catherine
toutes	ADJ	tout
a	AUX	avoir
.	PUNCT	.
As	NOUN	as
nous	PRON	nous
,	PUNCT	,
-t	PART	-t
,	PUNCT	,
y	PRON	y
,	PUNCT	,
classe	NOUN	classe
à	ADP	à
de	ADP	de
un	DET	un
en	ADP	en
ma	DET	mon
était	AUX	être
l'	DET	le
bouchée	NOUN	bouchée
soir	NOUN	soir
,	PUNCT	,
a	VERB	avoir
,	PUNCT	,
...	PUNCT	...
l'	PRON	l'
resta	VERB	rester
,	PUNCT	,
renversé	VERB	renverser
la	DET	le
me	PRON	me
un	DET	un
à	ADP	à
Marjorie	NOUN	marjorie
quiche	NUM	quiche
Kittell	PROPN	Kittell
.	PUNCT	.
Maintenant	ADV	maintenant
a	AUX	avoir
.	PUNCT	.
vélo	PROPN	vélo
est	VERB	être
Ma	DET	mon
et	CCONJ	et
-	PUNCT	-
de	ADP	de
il	PRON	il
travers	NOUN	travers
chauffard	NOUN	chauffard
frère	NOUN	frère
,	PUNCT	,
Elle	PRON	lui
.	PUNCT	.
l'	DET	le
autre	ADJ	autre
gorge	NOUN	gorge
...	PUNCT	...
Il	PRON	il
hôpital	NOUN	hôpital
Peter	PROPN	Peter
morceau	NOUN	morceau
le	DET	le
demanda	ADJ	demanda
devint	VERB	devenir
-	PUNCT	-
Victoria	PROPN	Victoria
dans	ADP	dans
elle	PRON	lui
-	PUNCT	-
fruit	NOUN	fruit
-ce	PRON	-ce
arrivé	VERB	arriver
Il	PRON	il
se	PRON	se
-ce	PRON	-ce
soir	NOUN	soir
ou	CCONJ	ou
un	DET	un
J'	PRON	je
-elle	PRON	lui
imagination	NOUN	imagination
y	PRON	y
.	PUNCT	.
.	PUNCT	.
mon	DET	mon
Fut	PRON	fut
avalai	VERB	avaler
le	DET	le
.	PUNCT	.
très	ADV	très
:	PUNCT	:
quiche	NOUN	quiche
le	DET	le
?	PUNCT	?
pâle	ADJ	pâle
de	ADP	de
de	ADP	de
Hollis	PROPN	Hollis
Mardi	NOUN	mardi
eut	VERB	avoir
-	PUNCT	-
?	PUNCT	?
,	PUNCT	,
Quand	SCONJ	quand
est	AUX	être
soudain	ADV	soudain
coma	NOUN	coma
puis	CCONJ	puis
Il	PRON	il
silence	NOUN	silence
avec	ADP	avec
,	PUNCT	,
jeta	VERB	jeter
qui	PRON	qui
Je	PRON	je
est	AUX	être
trouve	VERB	trouve
me	PRON	me
que	SCONJ	que
connais	VERB	connaître
toute	DET	tout
expression	NOUN	expression
et	CCONJ	et
pus	VERB	pouvoir
que	SCONJ	que
brièvement	VERB	brièvemer
C'	PRON	ce
exclamèrent	ADV	exclamèrent
aventure	NOUN	aventure
l'	PRON	l'
.	PUNCT	.
Catherine	PROPN	Catherine
tact	NOUN	tact
-je	PRON	je
enfant	NOUN	enfant
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
l'	DET	le
découvert	VERB	découvrir
un	DET	un
de	ADP	de
je	PRON	je
.	PUNCT	.
.	PUNCT	.
l'	DET	le
autant	ADV	autant
moi	PRON	moi
résumai	VERB	résumer
s'	PRON	se
regard	NOUN	regard
Elizabeth	NOUN	elizabeth
Mrs	PROPN	Mrs
dénué	ADJ	dénué
de	ADP	de
ai	AUX	avoir
observai	PROPN	observer
Hollis	PROPN	Hollis
je	PRON	je
;	PUNCT	;
questions	NOUN	question
j'	PRON	je
De	ADP	de
intéresse	VERB	intéresse
travail	NOUN	travail
sujet	NOUN	sujet
,	PUNCT	,
.	PUNCT	.
intérieurement	ADV	intérieurement
médecins	NOUN	médecin
dévia	VERB	dévier
sur	ADP	sur
a	VERB	avoir
je	PRON	je
sur	ADP	sur
Reporter	PROPN	Reporter
un	DET	un
sur	ADP	sur
je	PRON	je
tout	ADJ	tout
est	AUX	être
son	DET	son
,	PUNCT	,
une	DET	un
C'	PRON	ce
discussion	NOUN	discussion
répondis	VERB	répondre
aux	ADP	à
et	CCONJ	et
monde	NOUN	monde
là	ADV	là
que	SCONJ	que
les	DET	le
mon	DET	mon
;	PUNCT	;
.	PUNCT	.
cependant	ADV	cependant
qui	PRON	qui
au	ADP	au
opinion	NOUN	opinion
,	PUNCT	,
chacun	PRON	chacun
profession	NOUN	profession
la	DET	le
conversation	NOUN	conversation
le	DET	le
entamai	VERB	entamer
médicale	ADJ	médical
,	PUNCT	,
la	DET	le
une	DET	un
que	SCONJ	que
photos	NOUN	photo
Mais	CCONJ	mais
étage	NOUN	étage
point	NOUN	point
désirais	VERB	désirer
ses	DET	son
une	DET	un
que	SCONJ	que
deux	NUM	deux
à	ADP	à
Hollis	PROPN	Hollis
de	ADP	de
fin	NOUN	fin
et	CCONJ	et
le	DET	le
Catherine	NOUN	catherine
la	PRON	le
après	ADP	après
faire	VERB	faire
proposa	VERB	proposer
d'	ADP	de
déjeuner	ADJ	déjeuner
pusse	VERB	pouvoir
prît	VERB	prendre
suivis	VERB	suivre
dans	ADP	dans
je	PRON	je
café	NOUN	café
.	PUNCT	.
meublée	VERB	meubler
pour	ADP	pour
l'	DET	le
,	PUNCT	,
je	PRON	je
pièce	NOUN	pièce
.	PUNCT	.
,	PUNCT	,
à	ADP	à
Nous	PRON	nous
Mrs	PROPN	Mrs
me	PRON	me
montâmes	VERB	monter
toutes	DET	tout
le	DET	le
le	PRON	le
montrer	VERB	montrer
table	NOUN	table
de	ADP	de
saisir	VERB	saisir
,	PUNCT	,
grande	ADJ	grand
chambre	NOUN	chambre
une	DET	un
d'	ADP	de
travail	NOUN	travail
ma	DET	mon
tout	ADJ	tout
pourvue	NOUN	pourvue
que	SCONJ	que
Catherine	PROPN	Catherine
liège	NOUN	liège
sur	ADP	sur
tabouret	NOUN	tabouret
photographe	NOUN	photographe
équipement	NOUN	équipement
d'	ADP	de
Elle	PRON	lui
noire	ADJ	noir
l'	PRON	l'
étaient	AUX	être
de	ADP	de
un	DET	un
tout	ADJ	tout
haut	ADJ	haut
avait	AUX	avoir
su	VERB	savoir
.	PUNCT	.
Les	DET	le
surprise	NOUN	surprise
essence	NOUN	essence
et	CCONJ	et
était	AUX	être
murs	NOUN	mur
de	ADP	de
l'	DET	le
une	DET	un
excellente	ADJ	excellent
couverts	VERB	couvrir
,	PUNCT	,
de	ADP	de
.	PUNCT	.
je	PRON	je
découvris	VERB	découvrir
.	PUNCT	.
d'	ADP	de
A	ADP	à
ce	PRON	ce
agrandissements	NOUN	agrandissement
de	ADP	de
elle	PRON	lui
un	DET	un
Andrew	PROPN	Andrew
rideau	NOUN	rideau
neige	NOUN	neige
quoi	PRON	quoi
d'	ADP	de
endormi	ADP	endormi
les	DET	le
Andrew	PROPN	Andrew
derrière	ADP	derrière
Chanin	PROPN	Chanin
un	DET	un
objectif	NOUN	objectif
pluie	NOUN	pluie
la	DET	le
,	PUNCT	,
Elizabeth	PROPN	Elizabeth
scrutant	VERB	scruter
dans	ADP	dans
en	ADP	en
Julian	PROPN	Julian
braqué	VERB	braquer
chevaux	NOUN	cheval
son	DET	son
montant	ADJ	montant
Œil	NOUN	œil
,	PUNCT	,
horizon	NOUN	horizon
pommier	NOUN	pommier
,	PUNCT	,
-	PUNCT	-
un	DET	un
,	PUNCT	,
deux	NUM	deux
lynx	PROPN	lynx
,	PUNCT	,
de	ADP	de
silhouette	NOUN	silhouette
en	ADP	en
Mr	PROPN	Mr
pétales	ADJ	pétale
fleur	NOUN	fleur
,	PUNCT	,
l'	DET	le
avait	AUX	avoir
tombés	ADJ	tomber
dans	ADP	dans
six	NUM	six
ne	ADV	ne
,	PUNCT	,
.	PUNCT	.
l'	DET	le
nerveusement	NOUN	nerveusement
est	AUX	être
hamac	NOUN	hamac
silencieuse	ADJ	silencieux
petites	ADJ	petit
A	ADP	à
(	PUNCT	(
Catherine	NOUN	catherine
un	DET	un
sentimentales	ADJ	sentimental
...	PUNCT	...
parut	ADP	parut
c'	PRON	ce
d'	ADP	de
.	PUNCT	.
art	NOUN	art
,	PUNCT	,
bon	ADJ	bon
de	DET	de
nouveau	ADJ	nouveau
avis	NOUN	avis
Andrew	PROPN	Andrew
)	PUNCT	)
Ce	PRON	ce
effrayée	NOUN	effrayée
remarquai	PROPN	remarquer
-	PUNCT	-
que	SCONJ	que
-	PUNCT	-
rit	VERB	rire
-je	PRON	je
mon	DET	mon
sont	VERB	être
de	ADP	de
et	CCONJ	et
quart	NOUN	quart
Oh	PROPN	Oh
après	ADP	après
d'	ADP	de
non	ADV	non
!	PUNCT	!
,	PUNCT	,
de	ADP	de
admiration	NOUN	admiration
photos	NOUN	photo
heure	NOUN	heure
suffit	VERB	suffire
-	PUNCT	-
nouvelle	ADJ	nouveau
répondre	VERB	répondre
de	ADP	de
elle	PRON	lui
!	PUNCT	!
une	DET	un
photos	NOUN	photo
?	PUNCT	?
n'	ADV	n'
a	VERB	avoir
Cependant	ADV	cependant
Ansel	PROPN	Ansel
dit	VERB	dire
le	PRON	le
qu'	SCONJ	que
se	PRON	se
.	PUNCT	.
:	PUNCT	:
parié	ADV	parié
,	PUNCT	,
les	DET	le
vous	PRON	vous
aurais	VERB	avoir
a	AUX	avoir
Il	PRON	il
me	PRON	me
dire	VERB	dire
Julian	PROPN	Julian
fois	NOUN	fois
regarder	VERB	regarder
ça	PRON	cela
besoin	NOUN	besoin
.	PUNCT	.
J'	PRON	je
de	ADP	de
allait	VERB	aller
me	PRON	me
elle	PRON	lui
.	PUNCT	.
»	PUNCT	»
de	ADP	de
-	PUNCT	-
Personne	PROPN	Personne
«	NOUN	«
Qui	PRON	qui
rire	VERB	rire
d'	ADP	de
contenta	VERB	contenter
j'	PRON	je
ou	CCONJ	ou
quelqu'	DET	quelque
J'	PRON	je
amis	NOUN	ami
Dieu	PROPN	Dieu
Adams	PROPN	Adams
à	ADP	à
Oh	PROPN	Oh
De	ADP	de
un	DET	un
ou	CCONJ	ou
parcourir	VERB	parcourir
!	PUNCT	!
Bresson	PROPN	Bresson
-	PUNCT	-
Grand	ADJ	grand
Les	DET	le
des	DET	un
ai	AUX	avoir
?	PUNCT	?
!	PUNCT	!
-	PUNCT	-
Cartier	PROPN	Cartier
art	NOUN	art
-	PROPN	-
professionnels	NOUN	professionnel
,	PUNCT	,
A	NOUN	a
du	ADP	de
un	PRON	un
.	PUNCT	.
.	PUNCT	.
deux	NUM	deux
chemin	NOUN	chemin
l'	DET	le
entends	VERB	entendre
!	PUNCT	!
...	PUNCT	...
-	PUNCT	-
?	PUNCT	?
à	ADP	à
-vous	PRON	vous
-	PUNCT	-
A	NOUN	a
encore	ADV	encore
de	ADP	de
montrées	VERB	montrer
non	ADV	non
avez	AUX	avoir
un	DET	un
...	PUNCT	...
montrer	VERB	montrer
de	ADP	de
charmant	ADJ	charmant
d'	ADP	de
Jul	PRON	jul
lui	PRON	lui
Il	PRON	il
prête	ADJ	prêt
est	AUX	être
un	DET	un
Si	SCONJ	si
impressionné	VERB	impressionner
sens	VERB	sentir
bien	ADV	bien
ex-mari	NOUN	ex-mari
rendez-vous	NOUN	rendez-vous
il	PRON	il
mes	DET	mon
L'	DET	le
je	PRON	je
.	PUNCT	.
ne	ADV	ne
-	PUNCT	-
me	PRON	me
ait	AUX	avoir
été	AUX	être
qu'	SCONJ	que
est	AUX	être
vos	DET	votre
détestable	ADJ	détestable
pas	ADV	pas
garçon	NOUN	garçon
photographe	ADJ	photograph
!	PUNCT	!
mari	NOUN	mari
une	DET	un
,	PUNCT	,
prends	ADJ	prend
photos	NOUN	photo
.	PUNCT	.
irez	ADJ	irez
?	PUNCT	?
C'	PRON	ce
amies	NOUN	amie
Je	PRON	je
-vous	PRON	vous
sera	AUX	être
,	PUNCT	,
.	PUNCT	.
ou	CCONJ	ou
de	ADP	de
veux	VERB	vouloir
et	CCONJ	et
Je	PRON	je
...	PUNCT	...
instar	NOUN	instar
salle	NOUN	salle
-	PUNCT	-
le	PRON	le
contacter	VERB	contacter
Sottises	NOUN	sottise
bains	NOUN	bain
fort	ADV	fort
avez	AUX	avoir
...	PUNCT	...
-je	PRON	je
à	ADP	à
pas	ADV	pas
Jul	NOUN	jul
!	PUNCT	!
la	DET	le
me	PRON	me
!	PUNCT	!
trompe	VERB	trompe
être	AUX	être
prête	ADJ	prêt
intérêt	VERB	intérêt
déranger	VERB	déranger
Greenfield	PROPN	Greenfield
est	AUX	être
.	PUNCT	.
,	PUNCT	,
!	PUNCT	!
Impossible	NOUN	impossible
Où	ADV	où
ne	ADV	ne
vous	PRON	vous
fis	VERB	faire
.	PUNCT	.
-	PUNCT	-
à	ADP	à
Je	PRON	je
vais	VERB	aller
le	PRON	le
je	PRON	je
l'	DET	le
de	ADP	de
,	PUNCT	,
coup	NOUN	coup
Partagée	VERB	partager
passai	VERB	passer
ajoutant	VERB	ajouter
tapissée	VERB	tapisser
conduisit	VERB	conduire
?	PUNCT	?
je	PRON	je
remarquai	PROPN	remarquer
allégresse	NOUN	allégresse
d'	ADP	de
une	DET	un
bas	NOUN	bas
un	DET	un
et	CCONJ	et
livres	NOUN	livre
y	PRON	y
regagnant	VERB	regagner
Je	PRON	je
qu'	SCONJ	que
m'	PRON	me
.	PUNCT	.
et	CCONJ	et
la	DET	le
Catherine	PROPN	Catherine
crainte	NOUN	crainte
risquai	VERB	risquer
un	DET	un
.	PUNCT	.
m'	PRON	me
devant	ADP	devant
œil	NOUN	œil
l'	DET	le
pièce	NOUN	pièce
attendait	VERB	attendre
,	PUNCT	,
d'	ADP	de
,	PUNCT	,
de	ADP	de
En	ADP	en
la	DET	le
en	ADP	en
escalier	NOUN	escalier
porte	NOUN	porte
ouverte	ADJ	ouvert
elle	PRON	lui
entre	ADP	entre
,	PUNCT	,
également	ADV	également
l'	DET	le
mangeait	VERB	manger
à	ADP	à
L'	DET	le
je	PRON	je
Mr	PROPN	Mr
avouer	VERB	avouer
râtelier	NOUN	râtelier
.	PUNCT	.
entre	ADP	entre
Julian	PROPN	Julian
détails	ADJ	détail
supplémentaires	ADJ	supplémentaire
je	PRON	je
repas	NOUN	repas
bureau	NOUN	bureau
.	PUNCT	.
dois	VERB	devoir
seuil	NOUN	seuil
abord	NOUN	abord
suis	AUX	être
Je	PRON	je
franchis	VERB	franchir
Way	PROPN	Way
.	PUNCT	.
?	PUNCT	?
Le	DET	le
,	PUNCT	,
il	PRON	il
D'	ADP	de
élevée	ADJ	élevé
endroit	NOUN	endroit
Milky	PROPN	Milky
de	ADP	de
sur	ADP	sur
,	PUNCT	,
Trager	PROPN	Trager
des	ADP	de
que	SCONJ	que
Trager	PROPN	Trager
le	DET	le
m'	PRON	me
car	CCONJ	car
une	DET	un
apprit	VERB	apprendre
quelques	DET	quelque
mal	ADV	mal
pipes	NOUN	pipe
hésitation	NOUN	hésitation
les	DET	le
sans	ADP	sans
avait	VERB	avoir
des	DET	un
-	PUNCT	-
avait	VERB	avoir
chevelu	VERB	chevelu
,	PUNCT	,
-	NOUN	-
fou	ADJ	fou
dans	ADP	dans
de	ADP	de
d'	ADP	de
un	DET	un
mariage	NOUN	mariage
pays	NOUN	pays
le	DET	le
contre	ADP	contre
Ensuite	ADV	ensuite
neveu	NOUN	neveu
palmier	NOUN	palmier
un	DET	un
.	PUNCT	.
ou	CCONJ	ou
correspondant	NOUN	correspondant
froissés	VERB	froisser
sous-main	NOUN	sous-main
parsemaient	VERB	parsemer
.	PUNCT	.
Il	PRON	il
un	DET	un
d'	ADP	de
j'	PRON	je
un	DET	un
buvard	NOUN	buvard
adolescent	NOUN	adolescent
un	DET	un
son	DET	son
aussi	ADV	aussi
il	PRON	il
affalé	NOUN	affalé
un	DET	un
aperçus	VERB	apercevoir
précédent	NOUN	précédent
il	PRON	il
un	DET	un
instantané	NOUN	instantané
fils	NOUN	fils
papiers	NOUN	papier
était	AUX	être
un	DET	un
dont	PRON	dont
dans	ADP	dans
-	PUNCT	-
Et	CCONJ	et
un	DET	un
affichée	VERB	afficher
munie	NOUN	munie
lointain	ADJ	lointain
.	PUNCT	.
cent	NUM	cent
près	ADV	près
une	DET	un
devise	NOUN	devise
et	CCONJ	et
ailleurs	ADV	ailleurs
pâle	ADJ	pâle
mur	NOUN	mur
