mendiant	NOUN	mendiant
avant	ADP	avant
me	PRON	me
dit	VERB	dire
Elle	PRON	lui
ce	DET	ce
de	ADP	de
Zubayda	PROPN	Zubayda
,	PUNCT	,
ses	DET	son
aurons	VERB	avoir
-	PUNCT	-
d'	ADP	de
»	PUNCT	»
la	DET	le
nous	PRON	nous
as	NOUN	as
comme	ADP	comme
pourra	VERB	pouvoir
princesse	NOUN	princesse
arabe	ADJ	arabe
Es	PROPN	Es
dents	NOUN	dent
nul	ADJ	nul
se	PRON	se
est	AUX	être
inquiet	NOUN	inquiet
à	ADP	à
Al	NOUN	al
Zubayda	PROPN	Zubayda
-	PUNCT	-
pointues	VERB	pointuer
fête	NOUN	fête
,	PUNCT	,
que	SCONJ	que
rire	VERB	rire
,	PUNCT	,
mit	VERB	mettre
Mansur	PROPN	Mansur
tu	VERB	taire
étaient	AUX	être
ne	ADV	ne
?	PUNCT	?
.	PUNCT	.
oublier	VERB	oublier
dents	NOUN	dent
petite-fille	NOUN	petite-fille
Djafar	PROPN	Djafar
tu	NOUN	tu
peur	NOUN	peur
—	PUNCT	—
seigneur	NOUN	seigneur
de	ADP	de
cette	DET	ce
-	NOUN	-
une	DET	un
,	PUNCT	,
des	DET	un
,	PUNCT	,
»	PUNCT	»
chacal	NOUN	chacal
geste	NOUN	geste
Il	PRON	il
fatigué	VERB	fatiguer
.	PUNCT	.
de	ADP	de
grand	ADJ	grand
courir	VERB	courir
le	DET	le
«	NOUN	«
Je	PRON	je
,	PUNCT	,
mains	NOUN	main
est	AUX	être
Ahmed	NOUN	ahmed
main	NOUN	main
et	CCONJ	et
masse	NOUN	masse
mit	VERB	mettre
ma	DET	mon
les	DET	le
longtemps	ADV	longtemps
«	NOUN	«
de	ADP	de
Harun	PROPN	Harun
-moi	PRON	moi
.	PUNCT	.
,	PUNCT	,
doigts	NOUN	doigt
,	PUNCT	,
fis	VERB	faire
dans	ADP	dans
suis	AUX	être
en	ADP	en
creux	NOUN	creux
Je	PRON	je
»	PUNCT	»
,	PUNCT	,
considéra	NOUN	considéra
s'	PRON	se
coupole	NOUN	coupole
d'	ADP	de
étira	VERB	étirer
.	PUNCT	.
ses	DET	son
.	PUNCT	.
un	DET	un
mes	DET	mon
,	PUNCT	,
été	AUX	être
son	DET	son
Harun	PROPN	Harun
plus	ADV	plus
Des	DET	un
ne	ADV	ne
sur	ADP	sur
d'	ADP	de
convives	NOUN	convive
ses	DET	son
sept	NUM	sept
jours	NOUN	jour
était	AUX	être
les	DET	le
ventre	NOUN	ventre
noires	ADJ	noir
il	PRON	il
Les	DET	le
d'	ADP	de
je	PRON	je
Comme	SCONJ	comme
endormi	ADJ	endormi
les	DET	le
,	PUNCT	,
.	PUNCT	.
son	DET	son
or	PRON	or
avaient	AUX	avoir
gansées	VERB	ganser
que	SCONJ	que
et	CCONJ	et
pour	ADP	pour
,	PUNCT	,
.	PUNCT	.
Djafar	PROPN	Djafar
cuisses	NOUN	cuisse
dressées	VERB	dresser
bougeait	VERB	bouger
tentes	NOUN	tente
.	PUNCT	.
de	ADP	de
s'	PRON	se
du	ADP	de
Zubayda	PROPN	Zubayda
durèrent	ADV	durèrent
vis	VERB	voir
dos	NOUN	dos
mariage	NOUN	mariage
dans	ADP	dans
fêtes	NOUN	fête
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
noir	ADJ	noir
chefs	NOUN	chef
jardins	NOUN	jardin
or	NOUN	or
calife	NOUN	calife
lui	PRON	lui
dressé	VERB	dresser
le	DET	le
sous	ADP	sous
les	DET	le
auprès	ADV	auprès
Abbassides	PROPN	Abbassides
les	DET	le
d'	ADP	de
La	DET	le
Yahya	PROPN	Yahya
,	PUNCT	,
un	DET	un
le	DET	le
calife	NOUN	calife
princes	NOUN	prince
garda	VERB	garder
vaisselle	NOUN	vaisselle
était	AUX	être
.	PUNCT	.
Fadl	PROPN	Fadl
au	ADP	au
pour	ADP	pour
de	ADP	de
drapeau	NOUN	drapeau
et	CCONJ	et
les	DET	le
or	NOUN	or
religieux	NOUN	religieux
des	ADP	de
dais	NOUN	dais
faîte	NOUN	faîte
Djafar	PROPN	Djafar
tressé	VERB	tresser
duquel	PRON	duquel
était	AUX	être
,	PUNCT	,
Le	DET	le
d'	ADP	de
et	CCONJ	et
argent	NOUN	argent
son	DET	son
,	PUNCT	,
des	DET	un
et	CCONJ	et
la	DET	le
roses	NOUN	rose
siens	NOUN	sien
et	CCONJ	et
semé	ADV	semé
,	PUNCT	,
,	PUNCT	,
comme	SCONJ	comme
odeur	NOUN	odeur
perles	NOUN	perle
ses	DET	son
,	PUNCT	,
de	ADP	de
épouser	VERB	épouser
et	CCONJ	et
de	ADP	de
buissons	NOUN	buisson
sensuelle	ADJ	sensuel
,	PUNCT	,
argent	NOUN	argent
des	ADP	de
pour	ADP	pour
pâle	VERB	pâle
sous	ADP	sous
droite	NOUN	droite
blancs	NOUN	blanc
parfums	NOUN	parfum
translucide	ADJ	translucide
hôtes	NOUN	hôte
brûlait	VERB	brûler
dont	PRON	dont
partout	ADV	partout
voile	NOUN	voile
roses	ADJ	rose
fiancée	NOUN	fiancée
venait	VERB	venir
qui	PRON	qui
l'	DET	le
des	ADP	de
se	PRON	se
consumaient	VERB	consumer
lilas	DET	lilas
d'	ADP	de
épices	NOUN	épice
de	ADP	de
celle	PRON	celui
.	PUNCT	.
or	NOUN	or
visage	NOUN	visage
fut	AUX	être
Mon	DET	mon
,	PUNCT	,
d'	ADP	de
son	DET	son
de	ADP	de
le	DET	le
avec	ADP	avec
défi	NOUN	défi
et	CCONJ	et
ironie	NOUN	ironie
fois	NOUN	fois
soutint	VERB	soutenir
fêtes	NOUN	fête
,	PUNCT	,
regard	NOUN	regard
en	ADP	en
des	ADP	de
ses	DET	son
-elle	PRON	lui
Une	DET	un
jour	NOUN	jour
seule	ADJ	seul
et	CCONJ	et
sourit	ADJ	sourit
ce	DET	ce
de	ADP	de
caché	ADJ	cacher
vit	VERB	voir
,	PUNCT	,
.	PUNCT	.
Djafar	PROPN	Djafar
dernier	ADJ	dernier
Y	NOUN	y
elle	PRON	lui
maître	NOUN	maître
yeux	NOUN	oeil
,	PUNCT	,
,	PUNCT	,
visibles	NOUN	visible
le	DET	le
regardèrent	NOUN	regardèrent
face	NOUN	face
.	PUNCT	.
dans	ADP	dans
l'	DET	le
seuls	ADJ	seul
était	AUX	être
Mais	CCONJ	mais
Sanglot	NOUN	sanglot
et	CCONJ	et
la	DET	le
jamais	ADV	jamais
?	PUNCT	?
.	PUNCT	.
la	DET	le
accorda	VERB	accorder
des	ADP	de
tambourins	NOUN	tambourin
pour	ADP	pour
de	ADP	de
ne	ADV	ne
,	PUNCT	,
,	PUNCT	,
devait	VERB	devoir
pierre	NOUN	pierre
la	DET	le
regard	NOUN	regard
lui	PRON	lui
sur	ADP	sur
,	PUNCT	,
un	DET	un
elle	PRON	lui
du	ADP	de
désert	NOUN	désert
chaque	DET	chaque
qu'	PRON	qu'
des	ADP	de
jalon	NOUN	jalon
lui	PRON	lui
sous	ADP	sous
elle	PRON	lui
plus	ADV	plus
un	DET	un
,	PUNCT	,
lune	NOUN	lune
ne	ADV	ne
flûtes	NOUN	flûte
conçut	VERB	concevoir
s'	PRON	se
,	PUNCT	,
rythme	NOUN	rythme
haine	NOUN	haine
désormais	ADV	désormais
éteindre	VERB	éteindre
route	NOUN	route
plus	ADV	plus
moucharabiehs	NOUN	moucharabieh
puissance	NOUN	puissance
du	ADP	de
se	PRON	se
et	CCONJ	et
des	ADP	de
la	DET	le
fêtes	NOUN	fête
à	ADP	à
s'	PRON	se
yeux	NOUN	oeil
des	ADP	de
et	CCONJ	et
abri	NOUN	abri
Les	DET	le
les	DET	le
visages	NOUN	visage
tout	DET	tout
filles	ADJ	fille
tournaient	VERB	tourner
les	DET	le
raison	NOUN	raison
riaient	VERB	rire
calife	NOUN	calife
et	CCONJ	et
.	PUNCT	.
derrière	ADP	derrière
les	DET	le
jeunes	NOUN	jeune
Bagdad	PROPN	Bagdad
mariage	NOUN	mariage
Elles	PRON	lui
caravanes	NOUN	caravane
commerçants	NOUN	commerçant
,	PUNCT	,
arrêtaient	VERB	arrêter
.	PUNCT	.
chameliers	NOUN	chamelier
rêver	VERB	rêver
de	ADP	de
faisaient	VERB	faire
but	NOUN	but
.	PUNCT	.
briller	VERB	briller
les	DET	le
vers	ADP	vers
du	ADP	de
Les	DET	le
l'	DET	le
voyage	NOUN	voyage
,	PUNCT	,
leurs	DET	leur
impossible	NOUN	impossible
Tant	ADV	tant
chaleur	NOUN	chaleur
rue	NOUN	rue
de	ADP	de
L'	DET	le
souffrance	NOUN	souffrance
garçons	NOUN	garçon
main	NOUN	main
et	CCONJ	et
félicité	NOUN	félicité
Cette	DET	ce
et	CCONJ	et
toute	DET	tout
la	DET	le
si	SCONJ	si
pesante	ADJ	pesant
de	ADP	de
dans	ADP	dans
derrière	ADP	derrière
la	DET	le
brunes	ADJ	brun
arrêtaient	VERB	arrêter
,	PUNCT	,
,	PUNCT	,
ardente	ADJ	ardent
chose	NOUN	chose
et	CCONJ	et
à	ADP	à
à	ADP	à
les	DET	le
la	DET	le
tant	ADV	tant
s'	PRON	se
jusqu'	ADP	jusque
.	PUNCT	.
rendant	VERB	rendre
de	ADP	de
portée	NOUN	portée
de	ADP	de
murs	NOUN	mur
de	ADP	de
la	DET	le
promesses	NOUN	promesse
mains	NOUN	main
!	PUNCT	!
.	PUNCT	.
hauts	DET	hauts
maître	NOUN	maître
-là	PRON	-là
devant	ADP	devant
offrande	NOUN	offrande
dos	NOUN	dos
pour	ADP	pour
nuit	NOUN	nuit
chambre	NOUN	chambre
moi	PRON	moi
parée	VERB	parer
me	PRON	me
tournait	VERB	tourner
Djafar	PROPN	Djafar
»	PUNCT	»
rejoindre	VERB	rejoindre
Je	PRON	je
épilée	VERB	épiler
.	PUNCT	.
:	PUNCT	:
,	PUNCT	,
,	PUNCT	,
resterait	VERB	rester
de	ADP	de
Harun	PROPN	Harun
massée	VERB	masser
irait	VERB	aller
«	NOUN	«
Mon	DET	mon
demandai	VERB	demander
cette	DET	ce
son	DET	son
besoin	NOUN	besoin
Zubayda	PROPN	Zubayda
le	DET	le
nuit	NOUN	nuit
,	PUNCT	,
a	VERB	avoir
l'	DET	le
.	PUNCT	.
seul	ADJ	seul
miroir	NOUN	miroir
-là	PRON	-là
dans	ADP	dans
,	PUNCT	,
il	PRON	il
et	CCONJ	et
,	PUNCT	,
sa	DET	son
?	PUNCT	?
Debout	ADV	debout
dans	ADP	dans
se	PRON	se
poitrine	NOUN	poitrine
fêtes	NOUN	fête
»	PUNCT	»
fatigue	NOUN	fatigue
Djafar	PROPN	Djafar
ma	DET	mon
Je	PRON	je
mais	CCONJ	mais
chercher	VERB	chercher
l'	DET	le
de	ADP	de
les	DET	le
était	AUX	être
dit	VERB	dire
la	DET	le
Mon	DET	mon
en	PRON	en
.	PUNCT	.
-ce	PRON	-ce
rester	VERB	rester
.	PUNCT	.
,	PUNCT	,
était	AUX	être
il	PRON	il
me	PRON	me
regardant	VERB	regarder
-il	PRON	il
-il	PRON	il
.	PUNCT	.
yeux	NOUN	oeil
pâle	ADJ	pâle
Afghane	PROPN	Afghane
me	PRON	me
peut-être	ADV	peut-être
les	DET	le
des	ADP	de
,	PUNCT	,
?	PUNCT	?
«	NOUN	«
demander	VERB	demander
dansait	VERB	danser
Va	VERB	aller
me	PRON	me
Allait	VERB	aller
retourna	VERB	retourner
dans	ADP	dans
baissai	VERB	baisser
cœur	NOUN	cœur
ne	ADV	ne
,	PUNCT	,
traversai	NOUN	traversai
Le	DET	le
donnait	VERB	donner
reculons	NOUN	reculon
miens	NOUN	mien
les	PRON	le
Les	DET	le
pleurer	VERB	pleurer
femme	NOUN	femme
?	PUNCT	?
l'	DET	le
de	ADP	de
verrait	VERB	voir
à	ADP	à
à	ADP	à
des	ADP	de
maître	NOUN	maître
harem	NOUN	harem
sortis	VERB	sortir
autre	ADJ	autre
?	PUNCT	?
ne	ADV	ne
Je	PRON	je
me	PRON	me
que	PRON	que
je	PRON	je
mon	DET	mon
palais	NOUN	palais
lentement	ADV	lentement
pas	ADV	pas
pas	ADV	pas
Que	PRON	que
était	AUX	être
.	PUNCT	.
donnais	VERB	donner
.	PUNCT	.
-elle	PRON	lui
côté	NOUN	côté
.	PUNCT	.
de	ADP	de
,	PUNCT	,
Pourquoi	ADV	pourquoi
cette	DET	ce
du	ADP	de
Djafar	PROPN	Djafar
je	PRON	je
buissons	NOUN	buisson
jardins	NOUN	jardin
gorge	NOUN	gorge
me	PRON	me
transparence	NOUN	transparence
marbre	NOUN	marbre
assis	VERB	asseoir
dauphins	NOUN	dauphin
roses	NOUN	rose
la	DET	le
toutes	ADJ	tout
et	CCONJ	et
.	PUNCT	.
Je	PRON	je
émeraude	NOUN	émeraude
douceurs	NOUN	douceur
douceur	NOUN	douceur
instant	NOUN	instant
des	ADP	de
sans	ADP	sans
bus	NOUN	bus
noir	ADJ	noir
bouches	NOUN	bouche
me	PRON	me
de	ADP	de
de	ADP	de
les	DET	le
leur	DET	leur
;	PUNCT	;
ma	DET	mon
et	CCONJ	et
leurs	DET	leur
de	ADP	de
soif	NOUN	soif
,	PUNCT	,
m'	PRON	me
yeux	NOUN	oeil
pleuraient	VERB	pleurer
avait	AUX	avoir
de	ADP	de
un	DET	un
considérant	VERB	considérer
leurs	DET	leur
d'	ADP	de
à	ADP	à
pupilles	NOUN	pupille
aveugles	ADJ	aveugle
,	PUNCT	,
caressaient	VERB	caresser
travers	NOUN	travers
les	DET	le
regard	NOUN	regard
au-delà	ADV	au-delà
de	ADP	de
Afghane	PROPN	Afghane
et	CCONJ	et
expression	NOUN	expression
de	ADP	de
et	CCONJ	et
l'	DET	le
La	DET	le
eunuques	NOUN	eunuque
inclinèrent	VERB	incliner
,	PUNCT	,
.	PUNCT	.
était	AUX	être
.	PUNCT	.
leur	DET	leur
vêtus	NOUN	vêtu
maître	NOUN	maître
,	PUNCT	,
de	ADP	de
,	PUNCT	,
«	PUNCT	«
.	PUNCT	.
les	DET	le
harem	NOUN	harem
tendresses	NOUN	tendresse
statues	NOUN	statue
vivantes	ADJ	vivant
regard	NOUN	regard
,	PUNCT	,
.	PUNCT	.
temps	NOUN	temps
Les	DET	le
nulle	ADJ	nul
me	PRON	me
du	ADP	de
du	ADP	de
noir	NOUN	noir
dans	ADP	dans
Mon	DET	mon
»	PUNCT	»
saluèrent	VERB	saluer
Amina	PROPN	Amina
Ils	PRON	il
s'	PRON	se
bleu	NOUN	bleu
toutes	ADJ	tout
,	PUNCT	,
nuit	NOUN	nuit
veut	VERB	vouloir
,	PUNCT	,
et	CCONJ	et
d'	ADP	de
colonne	NOUN	colonne
fermer	VERB	fermer
d'	ADP	de
avancée	VERB	avancer
lointain	ADJ	lointain
Amina	PROPN	Amina
attendis	VERB	attendre
terrasse	NOUN	terrasse
me	PRON	me
la	DET	le
devant	ADP	devant
;	PUNCT	;
yeux	NOUN	oeil
pied	NOUN	pied
patio	NOUN	patio
Chant	NOUN	chant
,	PUNCT	,
au	ADP	au
tiédeur	NOUN	tiédeur
?	PUNCT	?
femmes	NOUN	femme
accroupi	NOUN	accroupi
dormaient	ADV	dormaient
d'	ADP	de
appel	NOUN	appel
.	PUNCT	.
de	ADP	de
une	DET	un
gratitude	NOUN	gratitude
j'	PRON	je
fit	VERB	faire
paix	NOUN	paix
,	PUNCT	,
de	ADP	de
une	DET	un
les	DET	le
du	ADP	de
fille	NOUN	fille
dans	ADP	dans
le	DET	le
sur	ADP	sur
une	DET	un
moment	NOUN	moment
les	DET	le
chant	NOUN	chant
était	AUX	être
,	PUNCT	,
.	PUNCT	.
en	ADP	en
attitudes	NOUN	attitude
rubis	NOUN	rubis
je	PRON	je
agrafes	NOUN	agrafe
moi	PRON	moi
ses	DET	son
,	PUNCT	,
son	DET	son
regards	NOUN	regard
,	PUNCT	,
Son	DET	son
sur	ADP	sur
brodée	VERB	broder
méprisais	PROPN	mépriser
deux	NUM	deux
exprimait	VERB	exprimer
pour	ADP	pour
,	PUNCT	,
par	ADP	par
triomphe	NOUN	triomphe
attendait	NOUN	attendait
robe	NOUN	robe
maintenu	VERB	maintenir
pourpre	ADV	pourpre
en	PRON	en
souffrir	VERB	souffrir
trop	ADV	trop
de	ADP	de
,	PUNCT	,
l'	PRON	l'
,	PUNCT	,
mais	CCONJ	mais
Djafar	PROPN	Djafar
voile	NOUN	voile
Djafar	PROPN	Djafar
de	ADP	de
la	DET	le
s'	PRON	se
chacun	PRON	chacun
.	PUNCT	.
chacune	PRON	chacun
de	ADP	de
ses	DET	son
cadeau	NOUN	cadeau
longue	ADJ	long
de	ADP	de
allongé	VERB	allonger
par	ADP	par
son	DET	son
coussins	NOUN	coussin
»	PUNCT	»
d'	ADP	de
robe	NOUN	robe
à	ADP	à
des	DET	un
!	PUNCT	!
parfaitement	ADV	parfaitement
un	DET	un
Amina	PROPN	Amina
déboutonna	VERB	déboutonner
salua	VERB	saluer
était	AUX	être
releva	VERB	relever
fit	VERB	faire
signe	VERB	signe
«	PUNCT	«
son	DET	son
avancer	VERB	avancer
fit	VERB	faire
pas	ADV	pas
ambre	NOUN	ambre
il	PRON	il
et	CCONJ	et
se	PRON	se
voile	NOUN	voile
,	PUNCT	,
tomber	VERB	tomber
Il	PRON	il
dit	VERB	dire
d'	ADP	de
sur	ADP	sur
sa	DET	son
ne	ADV	ne
coude	NOUN	coude
corps	NOUN	corps
Amina	PROPN	Amina
,	PUNCT	,
.	PUNCT	.
-il	PRON	il
la	PRON	le
-	PUNCT	-
seulement	ADV	seulement
.	PUNCT	.
.	PUNCT	.
;	PUNCT	;
toi	NOUN	toi
épilé	VERB	épiler
Déshabille	ADJ	déshabill
Djafar	PROPN	Djafar
par	ADP	par
or	NOUN	or
nuit	NOUN	nuit
«	NOUN	«
serpent	NOUN	serpent
frôlé	VERB	frôler
d'	ADP	de
voir	VERB	voir
des	ADP	de
pour	ADP	pour
sortir	VERB	sortir
poignets	NOUN	poignet
on	PRON	on
les	DET	le
,	PUNCT	,
un	DET	un
ses	DET	son
,	PUNCT	,
.	PUNCT	.
par	ADP	par
et	CCONJ	et
vas	PRON	vas
ombres	NOUN	ombre
comme	ADP	comme
et	CCONJ	et
me	PRON	me
dit	VERB	dire
Ahmed	PROPN	Ahmed
chacun	PRON	chacun
.	PUNCT	.
tu	VERB	taire
lumières	NOUN	lumière
.	PUNCT	.
de	ADP	de
lampes	NOUN	lampe
,	PUNCT	,
de	ADP	de
Reste	X	Reste
de	ADP	de
Je	PRON	je
ses	DET	son
une	DET	un
me	PRON	me
tournai	VERB	tourner
A	NOUN	a
les	DET	le
chaînette	NOUN	chaînette
comment	ADV	comment
chevilles	NOUN	cheville
»	PUNCT	»
une	DET	un
maître	NOUN	maître
une	DET	un
,	PUNCT	,
,	PUNCT	,
baise	VERB	baise
,	PUNCT	,
,	PUNCT	,
vers	ADP	vers
pas	ADV	pas
avec	ADP	avec
embrassa	NOUN	embrassa
yeux	NOUN	oeil
Amina	PROPN	Amina
est	AUX	être
agenouilla	VERB	agenouiller
Laisse	PROPN	Laisse
serviteur	ADJ	serviteur
de	ADP	de
s'	PRON	se
.	PUNCT	.
regarda	VERB	regarder
.	PUNCT	.
,	PUNCT	,
»	PUNCT	»
fidèle	ADV	fidèle
!	PUNCT	!
ton	ADJ	ton
mains	NOUN	main
,	PUNCT	,
me	PRON	me
alla	VERB	aller
lui	PRON	lui
qu'	PRON	qu'
Djafar	PROPN	Djafar
Djafar	PROPN	Djafar
prit	VERB	prendre
il	PRON	il
«	NOUN	«
ne	ADV	ne
elle	PRON	lui
le	DET	le
t'	PRON	te
amuse	NOUN	amuse
ses	DET	son
fille	NOUN	fille
aller	NOUN	aller
nos	DET	notre
-	PUNCT	-
fils	NOUN	fils
aimaient	VERB	aimer
,	PUNCT	,
sortis	VERB	sortir
-	PUNCT	-
et	CCONJ	et
s'	PRON	se
Djafar	PROPN	Djafar
-	PROPN	-
il	PRON	il
fut	AUX	être
conçu	VERB	concevoir
-là	PRON	-là
et	CCONJ	et
bouches	NOUN	bouche
,	PUNCT	,
signe	NOUN	signe
conçue	VERB	concevoir
prince	NOUN	prince
.	PUNCT	.
un	DET	un
que	SCONJ	que
al	NOUN	al
de	ADP	de
fit	VERB	faire
nos	DET	notre
héritier	NOUN	héritier
,	PUNCT	,
le	DET	le
fut	AUX	être
la	DET	le
Harun	PROPN	Harun
,	PUNCT	,
Al	NOUN	al
cette	DET	ce
me	PRON	me
d'	ADP	de
je	PRON	je
Amin	PROPN	Amin
fut	AUX	être
nuit	NOUN	nuit
nuit	NOUN	nuit
fille	NOUN	fille
même	ADV	même
où	PRON	où
Ce	PRON	ce
au-delà	ADV	au-delà
de	ADP	de
Rachid	PROPN	Rachid
la	DET	le
,	PUNCT	,
Zubayda	PROPN	Zubayda
la	DET	le
la	DET	le
menaçante	ADJ	menaçant
aplomb	NOUN	aplomb
de	ADP	de
,	PUNCT	,
obscurité	NOUN	obscurité
instants	NOUN	instant
coup	NOUN	coup
mystérieuse	ADJ	mystérieux
tut	VERB	taire
la	DET	le
voila	ADJ	voila
Depuis	ADP	depuis
l'	DET	le
de	ADP	de
mort	NOUN	mort
tête	NOUN	tête
à	ADP	à
.	PUNCT	.
l'	DET	le
Un	DET	un
lune	NOUN	lune
nuage	NOUN	nuage
de	ADP	de
Djafar	PROPN	Djafar
la	DET	le
Ahmed	NOUN	ahmed
grand-place	NOUN	grand-place
redoutait	VERB	redouter
quelques	DET	quelque
et	CCONJ	et
qui	PRON	qui
la	DET	le
Ahmed	NOUN	ahmed
de	ADP	de
.	PUNCT	.
Privée	VERB	priver
semblait	VERB	sembler
se	PRON	se
lumière	NOUN	lumière
tout	ADV	tout
à	ADP	à
d'	ADP	de
.	PUNCT	.
lactescente	ADJ	lactescent
de	ADP	de
la	DET	le
sur	ADP	sur
.	PUNCT	.
vent	NOUN	vent
des	ADP	de
Chacun	PROPN	Chacun
les	DET	le
nuit	NOUN	nuit
le	DET	le
s'	PRON	se
faisant	AUX	faire
lumières	ADJ	lumière
mouvantes	NOUN	mouvante
çà	NOUN	çà
fut	AUX	être
levait	VERB	lever
un	DET	un
entre	ADP	entre
,	PUNCT	,
de	ADP	de
marchands	NOUN	marchand
poussière	NOUN	poussière
et	CCONJ	et
et	CCONJ	et
vent	NOUN	vent
la	DET	le
se	PRON	se
son	DET	son
vêtement	NOUN	vêtement
pan	NOUN	pan
quelques	DET	quelque
en	ADP	en
bouche	NOUN	bouche
,	PUNCT	,
.	PUNCT	.
braseros	NOUN	brasero
flotter	VERB	flotter
sa	DET	son
étalages	NOUN	étalage
rabattit	VERB	rabattre
là	ADV	là
ombres	NOUN	ombre
luisaient	ADV	luisaient
répandant	VERB	répandre
et	CCONJ	et
en	ADP	en
,	PUNCT	,
Le	DET	le
sous	ADP	sous
en	PRON	en
se	PRON	se
sur	ADP	sur
Ainsi	ADV	ainsi
à	ADP	à
Depuis	ADP	depuis
l'	DET	le
d'	ADP	de
.	PUNCT	.
commencèrent	NOUN	commencèrent
,	PUNCT	,
d'	ADP	de
?	PUNCT	?
Il	PRON	il
Ahmed	NOUN	ahmed
pied	NOUN	pied
troisième	ADJ	troisième
d'	ADP	de
soir	NOUN	soir
sur	ADP	sur
accroupi	VERB	accroupir
combien	ADV	combien
Quatrième	ADJ	quatrième
était	AUX	être
battue	ADJ	battu
acheva	VERB	achever
.	PUNCT	.
le	DET	le
depuis	ADP	depuis
toujours	ADV	toujours
être	AUX	être
temps	NOUN	temps
s'	PRON	se
terre	NOUN	terre
soir	NOUN	soir
avait	VERB	avoir
déjà	ADV	déjà
Ahmed	NOUN	ahmed
la	DET	le
Ahmed	NOUN	ahmed
impression	NOUN	impression
-il	PRON	il
assembler	VERB	assembler
,	PUNCT	,
place	NOUN	place
les	DET	le
promeneurs	NOUN	promeneur
de	ADP	de
s'	PRON	se
lorsque	PRON	lorsque
au	ADP	au
la	DET	le
et	CCONJ	et
mur	NOUN	mur
comme	ADP	comme
Avait	AUX	avoir
désert	NOUN	désert
encore	ADV	encore
du	ADP	de
mémoire	NOUN	mémoire
Depuis	ADP	depuis
veille	NOUN	veille
dunes	NOUN	dune
dans	ADP	dans
effaçait	VERB	effacer
mort	NOUN	mort
depuis	ADP	depuis
les	DET	le
longtemps	ADV	longtemps
sitôt	ADV	sitôt
,	PUNCT	,
-il	PRON	il
plus	ADV	plus
le	DET	le
.	PUNCT	.
brique	NOUN	brique
peut-être	ADV	peut-être
,	PUNCT	,
les	DET	le
gonfle	NOUN	gonfle
déplace	NOUN	déplace
?	PUNCT	?
le	PRON	le
aplanit	NOUN	aplanit
la	DET	le
le	DET	le
L'	DET	le
ou	CCONJ	ou
les	DET	le
.	PUNCT	.
,	PUNCT	,
présent	NOUN	présent
vent	NOUN	vent
oubli	NOUN	oubli
dans	ADP	dans
gomme	ADV	gomme
les	DET	le
dormi	X	dormir
de	ADP	de
sa	DET	son
la	DET	le
formé	VERB	former
,	PUNCT	,
Djafar	PROPN	Djafar
là	ADV	là
un	DET	un
sud	NOUN	sud
ce	PRON	ce
de	ADP	de
priait	VERB	prier
suite	NOUN	suite
de	ADP	de
tourné	VERB	tourner
vers	ADP	vers
tendait	VERB	tendre
ne	ADV	ne
avait	VERB	avoir
Parfois	ADV	parfois
mangeait	VERB	manger
à	ADP	à
il	PRON	il
marchand	NOUN	marchand
Il	PRON	il
,	PUNCT	,
sans	ADP	sans
Ahmed	PROPN	Ahmed
.	PUNCT	.
n'	ADV	n'
parlait	VERB	parler
seul	ADJ	seul
,	PUNCT	,
parfois	ADV	parfois
où	PRON	où
mots	NOUN	mot
plus	ADV	plus
le	DET	le
,	PUNCT	,
souvenirs	NOUN	souvenir
des	DET	un
qu'	PRON	qu'
.	PUNCT	.
buvait	VERB	boire
il	PRON	il
lui	PRON	lui
fontaine	NOUN	fontaine
était	AUX	être
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
qui	PRON	qui
la	DET	le
baisa	VERB	baiser
s'	PRON	se
,	PUNCT	,
l'	PRON	l'
un	DET	un
ceux	PRON	celui
pouvaient	VERB	pouvoir
Zubayda	PROPN	Zubayda
sa	DET	son
Alors	ADV	alors
Djafar	PROPN	Djafar
qui	PRON	qui
Harun	PROPN	Harun
.	PUNCT	.
soir	NOUN	soir
à	ADP	à
devant	ADP	devant
que	SCONJ	que
devant	ADP	devant
écoutaient	NOUN	écoutaient
redressant	VERB	redresser
ne	ADV	ne
de	ADP	de
qu'	SCONJ	que
se	PRON	se
au	ADP	au
lui	PRON	lui
,	PUNCT	,
terre	NOUN	terre
il	PRON	il
puis	CCONJ	puis
coin	NOUN	coin
.	PUNCT	.
,	PUNCT	,
racontait	VERB	raconter
,	PUNCT	,
un	DET	un
qui	PRON	qui
genou	NOUN	genou
passa	VERB	passer
il	PRON	il
:	PUNCT	:
nuits	NOUN	nuit
revint	VERB	revenir
vers	ADP	vers
,	PUNCT	,
assembler	VERB	assembler
avec	ADP	avec
robe	NOUN	robe
deux	NUM	deux
le	DET	le
calife	NOUN	calife
concubines	NOUN	concubin
,	PUNCT	,
Afghane	PROPN	Afghane
,	PUNCT	,
Le	DET	le
ses	DET	son
Amina	PROPN	Amina
reprirent	VERB	reprendre
nuit	NOUN	nuit
avec	ADP	avec
reine	NOUN	reine
les	DET	le
toutes	DET	tout
une	DET	un
Harun	PROPN	Harun
ou	CCONJ	ou
femme	NOUN	femme
appelait	VERB	appeler
.	PUNCT	.
déjà	ADV	déjà
avec	ADP	avec
releva	NOUN	releva
auparavant	ADV	auparavant
et	CCONJ	et
,	PUNCT	,
