suffit	NOUN	suffit
de	ADP	de
ils	ADV	ils
bout	NOUN	bout
arrêtent	VERB	arrêter
a	VERB	avoir
les	DET	le
nous	PRON	nous
le	DET	le
distributeur	NOUN	distributeur
mais	CCONJ	mais
entre	ADP	entre
,	PUNCT	,
verre	NOUN	verre
Et	CCONJ	et
sa	DET	son
,	PUNCT	,
,	PUNCT	,
de	ADP	de
le	DET	le
même	ADV	même
chef	NOUN	chef
ici	ADV	ici
.	PUNCT	.
ne	ADV	ne
qui	PRON	qui
en	PRON	en
est	AUX	être
ça	PRON	cela
Les	DET	le
avec	ADP	avec
seraient	AUX	être
café	NOUN	café
vraies	NOUN	vraie
me	PRON	me
:	PUNCT	:
le	DET	le
boulanger	NOUN	boulanger
premier	ADJ	premier
plus	ADV	plus
.	PUNCT	.
cafetières	ADJ	cafetière
et	CCONJ	et
ses	DET	son
,	PUNCT	,
partie	NOUN	partie
du	ADP	de
copains	NOUN	copain
tenait	VERB	tenir
puisque	SCONJ	puisque
descendent	VERB	descendre
livraison	NOUN	livraison
surpris	VERB	surprendre
stand	NOUN	stand
même	ADJ	même
la	DET	le
c'	PRON	ce
on	PRON	on
vieille	ADJ	vieux
dame	NOUN	dame
voir	VERB	voir
au	ADP	au
prend	VERB	prendre
Mais	CCONJ	mais
qu'	SCONJ	que
Puis	CCONJ	puis
rallonge	NOUN	rallonge
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
me	PRON	me
Après	ADV	après
sirop	NOUN	sirop
minutes	NOUN	minute
.	PUNCT	.
Gobelet	PROPN	Gobelet
,	PUNCT	,
:	PUNCT	:
de	ADP	de
travers	NOUN	travers
quart	NOUN	quart
tiré	NOUN	tiré
le	DET	le
venir	VERB	venir
du	ADP	de
ça	NOUN	cela
du	ADP	de
la	DET	le
plus	ADV	plus
pause	NOUN	pause
remettre	VERB	remettre
.	PUNCT	.
,	PUNCT	,
distributeur	NOUN	distributeur
tu	SCONJ	tu
arrivée	NOUN	arrivée
huit	NUM	huit
tombe	NOUN	tombe
du	ADP	de
en	ADP	en
l'	DET	le
heure	NOUN	heure
de	ADP	de
de	ADP	de
mets	NOUN	mets
bas	NOUN	bas
Sélecteur	NOUN	sélecteur
ton	ADJ	ton
jeton	ADJ	jeton
au	ADP	au
bien	ADV	bien
.	PUNCT	.
concentré	VERB	concentrer
.	PUNCT	.
plastique	ADJ	plastique
trop	ADV	trop
la	DET	le
.	PUNCT	.
préfère	VERB	préférer
cette	DET	ce
pas	ADV	pas
que	SCONJ	que
les	DET	le
ça	PRON	cela
le	DET	le
café	NOUN	café
chaude	NOUN	chaude
,	PUNCT	,
c'	PRON	ce
peu	ADV	peu
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
Et	CCONJ	et
bois	NOUN	bois
du	ADP	de
dans	ADP	dans
dire	VERB	dire
tu	NUM	tu
que	SCONJ	que
Le	DET	le
gobelet	NOUN	gobelet
serré	ADJ	serrer
,	PUNCT	,
mousse	ADJ	mousse
mou	VERB	mou
est	AUX	être
je	PRON	je
l'	DET	le
que	SCONJ	que
maintenant	ADV	maintenant
sauce	NOUN	sauce
un	DET	un
remplissage	NOUN	remplissage
déborde	NOUN	déborde
eau	NOUN	eau
retires	NOUN	retire
.	PUNCT	.
Moi	VERB	moi
vapeur	NOUN	vapeur
se	PRON	se
avant	ADP	avant
doigts	NOUN	doigt
Tu	DET	tu
pourtant	ADV	pourtant
ramolli	NOUN	ramolli
connaît	VERB	connaître
.	PUNCT	.
Lui	NOUN	lui
d'	ADP	de
brûlant	VERB	brûler
se	PRON	se
son	DET	son
,	PUNCT	,
la	DET	le
main	NOUN	main
Les	DET	le
.	PUNCT	.
au	ADP	au
Joly	PROPN	Joly
avant	ADP	avant
passent	VERB	passer
qui	PRON	qui
Doc	NOUN	doc
souffler	VERB	souffler
gars	NOUN	gars
pas	ADV	pas
Le	DET	le
sirop	ADV	sirop
dos	NOUN	dos
vient	VERB	venir
:	PUNCT	:
,	PUNCT	,
le	DET	le
,	PUNCT	,
est	AUX	être
mur	NOUN	mur
.	PUNCT	.
carrelage	NOUN	carrelage
ton	NOUN	ton
c'	PRON	ce
avaler	NOUN	avaler
,	PUNCT	,
qui	PRON	qui
petit	ADJ	petit
.	PUNCT	.
Si	SCONJ	si
salut	NOUN	salut
de	ADP	de
contre	ADP	contre
.	PUNCT	.
on	PRON	on
heure	NOUN	heure
.	PUNCT	.
le	DET	le
fais	VERB	faire
envie	NOUN	envie
ancien	ADJ	ancien
par	ADP	par
,	PUNCT	,
Je	PRON	je
Pas	ADV	pas
Encore	ADV	encore
ne	ADV	ne
Quitte	VERB	quitte
à	ADP	à
fait	VERB	faire
petite	ADJ	petit
.	PUNCT	.
autre	ADJ	autre
vu	VERB	voir
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
pas	ADV	pas
comme	ADP	comme
.	PUNCT	.
?	PUNCT	?
a	AUX	avoir
Semblant	VERB	sembler
revenir	VERB	revenir
par	ADP	par
escalier	NOUN	escalier
alors	ADV	alors
de	ADP	de
thermique	ADJ	thermique
Il	PRON	il
remonter	VERB	remonter
il	PRON	il
m'	PRON	me
traitement	NOUN	traitement
l'	DET	le
l'	DET	le
moi	PRON	moi
le	PRON	le
a	AUX	avoir
faciliter	VERB	faciliter
croiser	VERB	croiser
.	PUNCT	.
Ou	CCONJ	ou
quoi	PRON	quoi
?	PUNCT	?
une	DET	un
pour	ADP	pour
pas	ADV	pas
à	ADP	à
chef	NOUN	chef
ça	DET	ça
,	PUNCT	,
discrétos	NOUN	discréto
rallonge	NOUN	rallonge
Le	DET	le
qu'	PRON	qu'
ne	ADV	ne
à	ADP	à
votre	DET	votre
eu	VERB	avoir
a	VERB	avoir
Si	SCONJ	si
qui	PRON	qui
rentrée	NOUN	rentrée
la	DET	le
(	PUNCT	(
risque	NOUN	risque
ma	DET	mon
une	DET	un
boulot	NOUN	boulot
pause	NOUN	pause
pas	ADV	pas
.	PUNCT	.
c'	PRON	ce
est	AUX	être
attend	VERB	attendre
chauffer	NOUN	chauffer
qui	PRON	qui
le	DET	le
je	PRON	je
calque	NOUN	calque
.	PUNCT	.
fais	VERB	faire
pour	ADP	pour
,	PUNCT	,
et	CCONJ	et
remarque	ADJ	remarqu
vient	VERB	venir
Déjà	ADV	déjà
dernière	ADJ	dernier
s'	PRON	se
asseoir	VERB	asseoir
de	ADP	de
la	DET	le
.	PUNCT	.
il	PRON	il
semaine	NOUN	semaine
recommencer	VERB	recommencer
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
et	CCONJ	et
sa	DET	son
)	PUNCT	)
fois	NOUN	fois
:	PUNCT	:
se	PRON	se
enlève	VERB	enlever
le	DET	le
,	PUNCT	,
la	DET	le
,	PUNCT	,
avec	ADP	avec
ostensiblement	VERB	ostensiblemer
son	DET	son
plus	ADV	plus
ne	ADV	ne
regarde	VERB	regarde
repart	VERB	repartir
solutions	NOUN	solution
tu	DET	tu
,	PUNCT	,
reviens	NOUN	revien
qu'	SCONJ	que
à	ADP	à
,	PUNCT	,
regarde	VERB	regarde
certains	PRON	certains
Deux	NUM	Deux
il	PRON	il
calque	NOUN	calque
pas	ADV	pas
lève	VERB	lever
.	PUNCT	.
montre	NOUN	montre
part	NOUN	part
à	ADP	à
gars	NOUN	gars
toi	ADV	toi
.	PUNCT	.
,	PUNCT	,
il	PRON	il
te	ADV	te
Quand	SCONJ	quand
Des	DET	un
traverser	VERB	traverser
bureau	NOUN	bureau
veut	VERB	vouloir
mains	VERB	mains
le	DET	le
plan	NOUN	plan
mon	DET	mon
imprimer	VERB	imprimer
salle	NOUN	salle
mettre	VERB	mettre
et	CCONJ	et
passer	VERB	passer
.	PUNCT	.
Tête	NOUN	tête
des	DET	un
des	ADP	de
,	PUNCT	,
,	PUNCT	,
faire	AUX	faire
on	PRON	on
insolent	ADV	insolent
bidon	NOUN	bidon
te	ADV	te
flèches	NOUN	flèche
solution	NOUN	solution
les	DET	le
archives	NOUN	archive
poches	NOUN	poche
,	PUNCT	,
ça	PRON	cela
et	CCONJ	et
C'	PRON	ce
retard	NOUN	retard
première	ADJ	premier
ou	CCONJ	ou
haute	VERB	haute
est	AUX	être
aux	ADP	à
dire	VERB	dire
un	DET	un
gars	NOUN	gars
,	PUNCT	,
sur	ADP	sur
pas	ADV	pas
toujours	ADV	toujours
le	DET	le
dos	NOUN	dos
.	PUNCT	.
dans	ADP	dans
leur	PRON	leur
fin	NOUN	fin
peut	VERB	pouvoir
chef	NOUN	chef
semblants	NOUN	semblant
tu	ADP	tu
magazines	NOUN	magazine
,	PUNCT	,
terne	ADJ	terne
faux	ADJ	faux
bis	VERB	bis
fayot	ADJ	fayot
dedans	PRON	dedans
passeras	NOUN	passera
aux	ADP	à
ça	PRON	cela
il	PRON	il
haute	VERB	haute
iras	NOUN	ira
vie	NOUN	vie
deuxième	ADJ	deuxième
le	DET	le
et	CCONJ	et
la	DET	le
veut	VERB	vouloir
renseignement	NOUN	renseignement
Et	CCONJ	et
lisse	VERB	lisse
tête	NOUN	tête
bureau	NOUN	bureau
du	ADP	de
dans	ADP	dans
au	ADP	au
as	PRON	as
un	DET	un
en	ADP	en
archives	NOUN	archive
dehors	NOUN	dehors
,	PUNCT	,
demander	VERB	demander
des	ADP	de
tu	ADP	tu
dire	VERB	dire
choisi	VERB	choisir
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
Tu	ADP	tu
maquettes	ADJ	maquette
.	PUNCT	.
Escalier	NOUN	escalier
,	PUNCT	,
solution	NOUN	solution
(	PUNCT	(
que	SCONJ	que
gna	PRON	gna
ça	PRON	cela
encore	ADV	encore
retard	NOUN	retard
bougonnera	VERB	bougonner
et	CCONJ	et
,	PUNCT	,
coup	NOUN	coup
aurai	VERB	avoir
fui	VERB	fuir
,	PUNCT	,
je	PRON	je
pas	ADV	pas
.	PUNCT	.
en	ADP	en
dois	VERB	devoir
4	NUM	4
,	PUNCT	,
mettre	VERB	mettre
que	SCONJ	que
Depuis	ADV	depuis
ne	ADV	ne
se	PRON	se
valait	VERB	valoir
:	PUNCT	:
footballeur	NOUN	footballeur
narrateur	NOUN	narrateur
il	PRON	il
et	CCONJ	et
)	PUNCT	)
le	DET	le
,	PUNCT	,
y	PRON	y
de	ADP	de
Joly	PROPN	Joly
pour	ADP	pour
fui	VERB	fuir
je	PRON	je
gna	NOUN	gna
réfléchira	VERB	réfléchir
même	ADV	même
.	PUNCT	.
J'	PRON	je
qu'	PRON	qu'
ça	PRON	cela
améliorer	VERB	améliorer
quand	SCONJ	quand
quand	SCONJ	quand
descendre	VERB	descendre
vois	NOUN	voi
coin	NOUN	coin
loin	ADV	loin
de	ADP	de
du	ADP	de
le	PRON	le
mon	DET	mon
études	NOUN	étude
me	PRON	me
,	PUNCT	,
une	DET	un
pareil	ADJ	pareil
au	ADP	au
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
a	VERB	avoir
l'	DET	le
qu'	SCONJ	que
dos	NOUN	dos
quand	SCONJ	quand
d'	ADP	de
la	DET	le
le	DET	le
taule	NOUN	taule
oblige	NOUN	oblige
à	ADP	à
qui	PRON	qui
peut	VERB	pouvoir
,	PUNCT	,
bureau	NOUN	bureau
il	PRON	il
connerie	NOUN	connerie
.	PUNCT	.
tourne	VERB	tourne
du	ADP	de
plus	ADV	plus
plan	NOUN	plan
il	PRON	il
pour	ADP	pour
Et	CCONJ	et
faire	VERB	faire
une	DET	un
modif	NOUN	modification
il	PRON	il
dans	ADP	dans
dans	ADP	dans
,	PUNCT	,
à	ADP	à
rien	PRON	rien
.	PUNCT	.
ne	ADV	ne
trois	NUM	trois
je	PRON	je
vois	NOUN	voi
premier	ADJ	premier
je	PRON	je
six	NUM	six
mains	NOUN	main
aperçu	VERB	apercevoir
.	PUNCT	.
le	DET	le
moulage	NOUN	moulage
blouses	NOUN	blouse
ma	DET	mon
le	PRON	le
il	PRON	il
,	PUNCT	,
mètres	NOUN	mètre
Je	PRON	je
dos	NOUN	dos
est	AUX	être
pays	NOUN	pays
.	PUNCT	.
des	ADP	de
même	ADV	même
pour	ADP	pour
tasseuse	NOUN	tasseuse
il	PRON	il
m'	PRON	me
On	PRON	on
blanches	ADJ	blanc
Alors	ADV	alors
me	PRON	me
propres	ADJ	propre
.	PUNCT	.
à	ADP	à
lance	VERB	lancer
,	PUNCT	,
en	PRON	en
tourne	VERB	tourne
figure	VERB	figure
suis	AUX	être
pas	ADV	pas
,	PUNCT	,
Le	DET	le
que	SCONJ	que
au	ADP	au
se	PRON	se
,	PUNCT	,
un	DET	un
s'	SCONJ	s'
attends	NOUN	attend
,	PUNCT	,
.	PUNCT	.
;	PUNCT	;
juste	ADV	juste
fonte	NOUN	fonte
discute	ADJ	discut
.	PUNCT	.
Te	PROPN	Te
,	PUNCT	,
son	DET	son
,	PUNCT	,
sur	ADP	sur
mètres	NOUN	mètre
blanches	ADJ	blanc
poussoirs	NOUN	poussoir
que	SCONJ	que
vingt	NUM	vingt
les	DET	le
de	ADP	de
qui	PRON	qui
à	ADP	à
cogne	VERB	cogne
de	ADP	de
sécurité	NOUN	sécurité
les	DET	le
passe	VERB	passer
ils	PRON	il
masse	NOUN	masse
personne	ADJ	personn
regardent	ADV	regardent
.	PUNCT	.
,	PUNCT	,
la	DET	le
T'	NOUN	t'
pognes	ADJ	pogne
blouses	NOUN	blouse
s'	PRON	se
Eux	NOUN	eu
propres	ADJ	propre
apitoient	VERB	apitoyer
pas	ADV	pas
ça	PRON	cela
pilon	NOUN	pilon
,	PUNCT	,
sous	ADP	sous
mains	NOUN	main
ce	PRON	ce
qui	PRON	qui
si	SCONJ	si
dans	ADP	dans
si	SCONJ	si
tes	ADJ	te
nez	NOUN	nez
comme	ADP	comme
envoyait	VERB	envoyer
,	PUNCT	,
.	PUNCT	.
Mais	CCONJ	mais
.	PUNCT	.
Coup	DET	coup
s'	PRON	se
tout	ADJ	tout
sous	ADP	sous
,	PUNCT	,
dos	NOUN	dos
tout	ADJ	tout
secoué	VERB	secouer
Lui	PROPN	Lui
m'	PRON	me
relève	VERB	relever
sol	NOUN	sol
et	CCONJ	et
je	PRON	je
sentais	ADV	sentais
son	DET	son
hall	NOUN	hall
je	PRON	je
il	PRON	il
écrase	VERB	écrase
comme	ADP	comme
.	PUNCT	.
le	DET	le
qu'	PRON	qu'
pieds	NOUN	pied
de	ADP	de
tranquille	VERB	tranquille
n'	ADV	n'
Tout	ADV	tout
immobile	ADJ	immobile
existais	VERB	exister
pas	ADV	pas
le	DET	le
se	PRON	se
:	PUNCT	:
.	PUNCT	.
juste	ADV	juste
qui	PRON	qui
,	PUNCT	,
en	ADP	en
on	PRON	on
Une	DET	un
but	NOUN	but
franc	ADJ	franc
,	PUNCT	,
c'	PRON	ce
là	ADV	là
se	PRON	se
défendent	VERB	défendre
apprécient	VERB	apprécier
qu'	ADV	qu'
biscotte	VERB	biscotte
de	ADP	de
Ce	DET	ce
Surtout	ADV	surtout
,	PUNCT	,
a	AUX	avoir
.	PUNCT	.
pas	ADV	pas
que	PRON	que
.	PUNCT	.
bas	NOUN	bas
Ça	DET	ça
des	ADP	de
gars	NOUN	gars
quartier	NOUN	quartier
,	PUNCT	,
gros	ADJ	gros
ce	PRON	ce
,	PUNCT	,
...	PUNCT	...
les	DET	le
-	ADJ	-
savent	VERB	savoir
qu'	PRON	qu'
équipe	NOUN	équipe
.	PUNCT	.
.	PUNCT	.
copains	NOUN	copain
on	PRON	on
Mais	CCONJ	mais
ils	PRON	il
pris	VERB	prendre
encore	ADV	encore
domine	NOUN	domine
est	VERB	être
qu'	SCONJ	que
magie	NOUN	magie
ballon	NOUN	ballon
,	PUNCT	,
plein	ADJ	plein
.	PUNCT	.
d'	ADP	de
un	DET	un
gosses	ADJ	gosse
,	PUNCT	,
Africains	NOUN	africain
conserve	NOUN	conserve
---	ADJ	---
de	ADP	de
t'	PRON	te
imagines	NOUN	imagine
ballon	NOUN	ballon
ou	CCONJ	ou
sur	ADP	sur
c'	PRON	ce
milieu	NOUN	milieu
haut	ADJ	haut
cour	NOUN	cour
gazes	PRON	gazes
Tu	ADP	tu
en	PRON	en
les	DET	le
est	AUX	être
sa	DET	son
,	PUNCT	,
dans	ADP	dans
avec	ADP	avec
tu	VERB	taire
,	PUNCT	,
cliché	NOUN	cliché
un	DET	un
d'	ADP	de
:	PUNCT	:
en	ADP	en
Le	DET	le
ou	CCONJ	ou
une	DET	un
fond	NOUN	fond
rue	NOUN	rue
boîte	NOUN	boîte
de	ADP	de
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
tout	ADV	tout
leur	DET	leur
deux	NUM	deux
permis	VERB	permettre
il	PRON	il
piges	NOUN	pige
Nous	PRON	nous
,	PUNCT	,
est	AUX	être
qu'	SCONJ	que
qui	PRON	qui
sur	ADP	sur
la	DET	le
balance	NOUN	balance
il	PRON	il
de	ADP	de
,	PUNCT	,
,	PUNCT	,
immeuble	NOUN	immeuble
en	ADP	en
des	ADP	de
d'	ADP	de
devant	ADP	devant
vaut	VERB	valoir
avants	NOUN	avant
un	DET	un
trottoir	NOUN	trottoir
bonhomme	NOUN	bonhomme
demis	NOUN	demi
et	CCONJ	et
un	PRON	un
coup	NOUN	coup
puisse	VERB	pouvoir
nos	DET	notre
même	ADV	même
.	PUNCT	.
ce	PRON	ce
un	DET	un
de	ADP	de
tu	ADP	tu
aussi	ADV	aussi
,	PUNCT	,
rien	PRON	rien
qu'	PRON	qu'
et	CCONJ	et
retirer	VERB	retirer
de	ADP	de
un	DET	un
et	CCONJ	et
sans	ADP	sans
viennent	VERB	venir
bloc	NOUN	bloc
dans	ADP	dans
-	ADJ	-
traîne	VERB	traîne
moi	PRON	moi
?	PUNCT	?
neufs	ADJ	neuf
là	NOUN	là
on	PRON	on
pour	ADP	pour
tu	PRON	tu
,	PUNCT	,
ton	NOUN	ton
qui	PRON	qui
qu'	PRON	qu'
explique	VERB	explique
-	ADV	-
corps	NOUN	corps
pas	ADV	pas
plus	ADV	plus
je	PRON	je
Des	DET	un
ne	ADV	ne
,	PUNCT	,
:	PUNCT	:
?	PUNCT	?
ça	PRON	cela
soudés	VERB	souder
,	PUNCT	,
être	AUX	être
,	PUNCT	,
---	PUNCT	---
taule	NOUN	taule
,	PUNCT	,
père	ADJ	pèr
des	DET	un
crois	NOUN	croi
la	DET	le
,	PUNCT	,
Peut	ADV	peut
traînent	VERB	traîner
il	PRON	il
corps	NOUN	corps
que	PRON	que
buvait	VERB	boire
quoi	PRON	quoi
pense	VERB	pense
bas	NOUN	bas
nous	PRON	nous
ça	PRON	cela
ce	PRON	ce
mais	CCONJ	mais
domine	ADJ	domin
quoi	PRON	quoi
mènent	VERB	mener
capitaine	NOUN	capitaine
:	PUNCT	:
on	PRON	on
change	NOUN	change
Deuxième	ADJ	deuxième
on	PRON	on
deux	NUM	deux
...	PUNCT	...
L'	DET	le
,	PUNCT	,
sûr	ADJ	sûr
ex-pro	NOUN	ex-pro
autant	ADV	autant
chaque	DET	chaque
pas	ADV	pas
,	PUNCT	,
pour	ADP	pour
équipe	NOUN	équipe
.	PUNCT	.
Et	CCONJ	et
aura	VERB	avoir
pas	ADV	pas
longtemps	ADV	longtemps
pro	ADJ	pro
---	NOUN	---
les	DET	le
:	PUNCT	:
même	ADV	même
qu'	SCONJ	que
Notre	DET	notre
excite	NOUN	excite
les	PRON	le
quand	SCONJ	quand
ils	PRON	il
un	DET	un
,	PUNCT	,
un	DET	un
.	PUNCT	.
,	PUNCT	,
gus	NOUN	gus
,	PUNCT	,
ça	PRON	cela
.	PUNCT	.
elle	PRON	lui
division	NOUN	division
rentrée	NOUN	rentrée
de	ADP	de
à	ADP	à
des	ADP	de
:	PUNCT	:
:	PUNCT	:
de	ADP	de
mais	CCONJ	mais
et	CCONJ	et
tu	SCONJ	tu
.	PUNCT	.
qu'	SCONJ	que
on	PRON	on
en	PRON	en
retrouves	NOUN	retrouve
les	PRON	le
usine	NOUN	usine
continuent	VERB	continuer
que	SCONJ	que
n'	ADV	n'
des	DET	un
anciens	ADJ	ancien
a	VERB	avoir
,	PUNCT	,
usine	NOUN	usine
les	DET	le
ça	PRON	cela
embauche	VERB	embauche
plus	ADV	plus
qui	PRON	qui
chez	ADP	chez
gueuletons	NOUN	gueuleton
neuf	ADJ	neuf
flattait	NOUN	flattait
vieillit	VERB	vieillir
nous	PRON	nous
Et	CCONJ	et
sang	NOUN	sang
suivre	VERB	suivre
une	DET	un
plus	ADV	plus
pareil	ADJ	pareil
y	PRON	y
joueurs	NOUN	joueur
.	PUNCT	.
Sauf	ADP	sauf
entraîneurs	NOUN	entraîneur
l'	DET	le
,	PUNCT	,
le	DET	le
de	ADP	de
,	PUNCT	,
l'	DET	le
dans	ADP	dans
allé	VERB	aller
on	PRON	on
on	PRON	on
dans	ADP	dans
bosse	NOUN	bosse
en	ADP	en
est	AUX	être
tri	NOUN	tri
.	PUNCT	.
,	PUNCT	,
qui	PRON	qui
.	PUNCT	.
sent	NOUN	sent
qu'	SCONJ	que
dire	VERB	dire
chacun	PRON	chacun
en	ADP	en
année	NOUN	année
sans	ADP	sans
truc	NOUN	truc
de	ADP	de
première	ADJ	premier
foot	NOUN	foot
pour	ADP	pour
soi	ADV	soi
,	PUNCT	,
un	DET	un
les	DET	le
petit	ADJ	petit
C'	PRON	ce
Eux	NOUN	eu
à	ADP	à
la	DET	le
un	DET	un
est	AUX	être
le	PRON	le
le	PRON	le
Postes	NOUN	poste
côté	NOUN	côté
Notre	DET	notre
,	PUNCT	,
au	ADP	au
chercher	VERB	chercher
équipe	NOUN	équipe
demi-centre	ADJ	demi-centr
trop	ADV	trop
.	PUNCT	.
le	DET	le
est	AUX	être
démonstration	NOUN	démonstration
Ou	CCONJ	ou
un	DET	un
balle	NOUN	balle
n'	ADV	n'
la	DET	le
-	PUNCT	-
Leur	DET	leur
spectateurs	NOUN	spectateur
,	PUNCT	,
réception	NOUN	réception
le	DET	le
équipe	NOUN	équipe
,	PUNCT	,
la	DET	le
pas	ADV	pas
bien	ADV	bien
quand	SCONJ	quand
garder	VERB	garder
---	NOUN	---
par	ADP	par
pour	ADP	pour
de	ADP	de
l'	DET	le
droit	ADJ	droit
et	CCONJ	et
dos	NOUN	dos
jonglent	VERB	jongler
c'	PRON	ce
loin	ADV	loin
.	PUNCT	.
même	ADV	même
,	PUNCT	,
manière	NOUN	manière
regard	NOUN	regard
.	PUNCT	.
instant	NOUN	instant
peuvent	VERB	pouvoir
est	AUX	être
à	ADP	à
empêcher	VERB	empêcher
pour	ADP	pour
les	DET	le
ils	PRON	il
pas	ADV	pas
,	PUNCT	,
dessus	NOUN	dessus
s'	PRON	se
à	ADP	à
comme	ADP	comme
t'	DET	t'
.	PUNCT	.
l'	DET	le
se	PRON	se
terrain	NOUN	terrain
si	SCONJ	si
rester	VERB	rester
ça	PRON	cela
Le	DET	le
copain	NOUN	copain
,	PUNCT	,
plat	NOUN	plat
suffit	NOUN	suffit
tout	ADJ	tout
on	PRON	on
longueur	NOUN	longueur
qu'	PRON	qu'
La	DET	le
qu'	SCONJ	que
mais	CCONJ	mais
est	AUX	être
champions	NOUN	champion
pour	ADP	pour
,	PUNCT	,
il	PRON	il
avait	AUX	avoir
ce	PRON	ce
tu	ADP	tu
as	NOUN	as
c'	PRON	ce
de	ADP	de
à	ADP	à
peux	NOUN	peu
parfois	ADV	parfois
faire	VERB	faire
replace	VERB	replacer
hôpital	NOUN	hôpital
à	ADP	à
que	SCONJ	que
aimer	VERB	aimer
temps	NOUN	temps
ça	PRON	cela
.	PUNCT	.
radio	NOUN	radio
les	DET	le
,	PUNCT	,
à	ADP	à
de	ADP	de
elle	PRON	lui
son	DET	son
du	ADP	de
longtemps	ADV	longtemps
c'	PRON	ce
passais	VERB	passer
,	PUNCT	,
était	AUX	être
Urgences	PROPN	Urgences
Chaque	DET	chaque
au	ADP	au
copain	NOUN	copain
passais	VERB	passer
mais	CCONJ	mais
yeux	NOUN	oeil
pas	ADV	pas
je	PRON	je
semaine	NOUN	semaine
service	NOUN	service
ou	CCONJ	ou
boulot	NOUN	boulot
.	PUNCT	.
les	DET	le
sur	ADP	sur
du	ADP	de
les	DET	le
,	PUNCT	,
puisqu'	SCONJ	puisque
son	DET	son
,	PUNCT	,
soir	NOUN	soir
est	AUX	être
.	PUNCT	.
,	PUNCT	,
mais	CCONJ	mais
sortie	NOUN	sortie
c'	PRON	ce
,	PUNCT	,
était	AUX	être
Cette	DET	ce
.	PUNCT	.
je	PRON	je
,	PUNCT	,
La	DET	le
chambre	NOUN	chambre
pas	ADV	pas
pansement	NOUN	pansement
Monique	PROPN	Monique
,	PUNCT	,
-là	PRON	-là
moral	NOUN	moral
se	PRON	se
signes	NOUN	signe
plus	ADV	plus
se	PRON	se
c'	PRON	ce
elle	PRON	lui
petits	ADJ	petit
.	PUNCT	.
tenir	VERB	tenir
du	ADP	de
corps	NOUN	corps
parlait	VERB	parler
petits	ADJ	petit
aussi	ADV	aussi
.	PUNCT	.
trois	NUM	trois
ça	PRON	cela
lui	PRON	lui
facile	ADJ	facile
à	ADP	à
...	PUNCT	...
copain	NOUN	copain
pour	ADP	pour
---	PUNCT	---
monter	VERB	monter
remontait	VERB	remonter
le	DET	le
Ça	PRON	cela
De	ADP	de
,	PUNCT	,
au	ADP	au
,	PUNCT	,
qui	PRON	qui
quoi	PRON	quoi
compagnie	NOUN	compagnie
,	PUNCT	,
est	AUX	être
réarrange	VERB	réarranger
comment	ADV	comment
chaque	DET	chaque
on	PRON	on
:	PUNCT	:
jour	NOUN	jour
,	PUNCT	,
.	PUNCT	.
débrouillait	VERB	débrouiller
ces	DET	ce
Les	DET	le
évoluait	VERB	évoluer
.	PUNCT	.
de	ADP	de
voir	VERB	voir
apprenait	VERB	apprendre
comment	ADV	comment
il	PRON	il
potins	NOUN	potin
rien	PRON	rien
avec	ADP	avec
l'	DET	le
nous	PRON	nous
racontait	VERB	raconter
,	PUNCT	,
boîte	NOUN	boîte
ceux	PRON	celui
se	PRON	se
qu'	PRON	qu'
à	ADP	à
là	ADV	là
,	PUNCT	,
Ce	PRON	ce
rien	PRON	rien
voir	VERB	voir
usine	NOUN	usine
.	PUNCT	.
et	CCONJ	et
-	PROPN	-
dedans	ADJ	dedan
passe	VERB	passer
histoires	NOUN	histoire
.	PUNCT	.
à	ADP	à
de	ADP	de
,	PUNCT	,
de	ADP	de
hosto	NOUN	hosto
Rien	PRON	rien
en	PRON	en
ça	PRON	cela
qu'	SCONJ	que
Elle	PRON	lui
couloir	VERB	couloir
là	ADV	là
complétait	VERB	compléter
,	PUNCT	,
des	DET	un
l'	DET	le
sans	ADP	sans
une	DET	un
être	VERB	être
à	ADP	à
la	DET	le
monde	NOUN	monde
hommes	NOUN	homme
Je	PRON	je
cause	NOUN	cause
comme	ADP	comme
le	DET	le
on	PRON	on
pas	ADV	pas
en	ADP	en
visite	NOUN	visite
pas	ADV	pas
en	ADP	en
je	PRON	je
pas	ADV	pas
à	ADP	à
qu'	SCONJ	que
.	PUNCT	.
des	ADP	de
seulement	ADV	seulement
seulement	ADV	seulement
,	PUNCT	,
.	PUNCT	.
Pas	ADV	pas
Pourquoi	ADV	pourquoi
Nous	PRON	nous
,	PUNCT	,
pourquoi	ADV	pourquoi
ensemble	ADJ	ensembl
y	PRON	y
machines	NOUN	machine
sais	VERB	savoir
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
nos	DET	notre
des	ADP	de
sais	VERB	savoir
parce	SCONJ	parce
entre	ADP	entre
et	CCONJ	et
hosto	NOUN	hosto
,	PUNCT	,
passe	VERB	passer
femmes	NOUN	femme
nôtre	NOUN	nôtre
tout	ADJ	tout
est	AUX	être
un	DET	un
