bruitage	NOUN	bruitage
prêtais	VERB	prêter
bouleversaient	NOUN	bouleversaient
ni	CCONJ	ni
distance	NOUN	distance
auxquelles	PRON	auxquelles
de	ADP	de
.	PUNCT	.
alors	ADV	alors
me	PRON	me
horoscope	NOUN	horoscope
est	AUX	être
étais	VERB	être
la	DET	le
journaux	NOUN	journal
pas	ADV	pas
c'	PRON	ce
j'	PRON	je
prenait	VERB	prendre
j'	PRON	je
.	PUNCT	.
dans	ADP	dans
Les	DET	le
envie	NOUN	envie
»	PUNCT	»
je	PRON	je
ne	ADV	ne
et	CCONJ	et
d'	ADP	de
seule	ADJ	seul
de	ADP	de
chansons	NOUN	chanson
me	PRON	me
,	PUNCT	,
sûre	ADV	sûre
animal	NOUN	animal
abord	ADV	abord
l'	DET	le
lisais	VERB	lire
éprouver	VERB	éprouver
en	ADP	en
il	PRON	il
,	PUNCT	,
les	DET	le
cela	PRON	cela
étais	VERB	être
.	PUNCT	.
être	AUX	être
féminins	ADJ	féminin
accompagnaient	VERB	accompagner
train	NOUN	train
.	PUNCT	.
ce	PRON	ce
de	ADP	de
vivre	ADJ	vivr
à	ADP	à
fatal	ADJ	fatal
que	PRON	que
l'	DET	le
légitimaient	VERB	légitimer
argent	NOUN	argent
voir	VERB	voir
jouait	NOUN	jouait
histoire	NOUN	histoire
sensd'	PROPN	sensd'
contenait	VERB	contenir
de	ADP	de
le	DET	le
aux	ADP	à
j'	PRON	je
L'	DET	le
empire	NOUN	empire
lorsqu'	SCONJ	lorsque
assis	VERB	asseoir
film	NOUN	film
.	PUNCT	.
il	PRON	il
ancien	ADJ	ancien
donnais	VERB	donner
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
et	CCONJ	et
délai	NOUN	délai
persuadée	VERB	persuader
tel	ADJ	tel
de	ADP	de
l'	DET	le
je	PRON	je
déçue	ADJ	déçu
nulle	VERB	nulle
hommes	NOUN	homme
dont	PRON	dont
des	ADP	de
si	SCONJ	si
étais	AUX	être
aux	ADP	à
mon	DET	mon
Oshima	PROPN	Oshima
était	AUX	être
part	NOUN	part
,	PUNCT	,
on	PRON	on
,	PUNCT	,
comme	ADP	comme
très	ADV	très
sans	ADP	sans
ne	ADV	ne
femmes	NOUN	femme
,	PUNCT	,
habituelle	ADJ	habituel
les	DET	le
il	PRON	il
soir	NOUN	soir
je	PRON	je
appelle	VERB	appeler
dans	ADP	dans
s'	SCONJ	s'
je	PRON	je
le	DET	le
une	DET	un
date	NOUN	date
d'	ADP	de
facilement	ADV	facilement
en	ADP	en
.	PUNCT	.
m'	PRON	me
francs	NOUN	franc
à	ADP	à
au	ADP	au
il	PRON	il
envoyer	VERB	envoyer
,	PUNCT	,
du	ADP	de
qu'	PRON	qu'
métro	NOUN	métro
ma	DET	mon
façon	NOUN	façon
Contrairement	ADV	contrairement
.	PUNCT	.
venait	VERB	venir
vivre	NOUN	vivre
faisant	VERB	faire
que	PRON	que
Je	PRON	je
vœu	NOUN	vœu
de	ADP	de
le	DET	le
fixais	VERB	fixer
200	NUM	200
me	PRON	me
promettais	VERB	promettre
Secours	PROPN	Secours
voir	VERB	voir
avant	ADP	avant
téléphone	NOUN	téléphone
couloirs	NOUN	couloir
populaire	ADJ	populaire
jetais	VERB	jeter
au	ADP	au
corps	NOUN	corps
argent	NOUN	argent
du	ADP	de
générale	ADJ	général
et	CCONJ	et
une	DET	un
l'	DET	le
celle	PRON	celui
amour	NOUN	amour
me	PRON	me
perdais	VERB	perdre
en	ADP	en
ma	DET	mon
en	ADP	en
.	PUNCT	.
,	PUNCT	,
d'	ADP	de
A.	PROPN	A.
naturellement	ADV	naturellement
,	PUNCT	,
partie	NOUN	partie
passion	NOUN	passion
l'	DET	le
les	DET	le
faire	VERB	faire
fenêtres	NOUN	fenêtre
celle	PRON	celui
du	ADP	de
et	CCONJ	et
,	PUNCT	,
temps	NOUN	temps
faire	VERB	faire
Cela	PRON	cela
rêveries	NOUN	rêverie
inséparable	ADJ	inséparable
semblait	VERB	sembler
:	PUNCT	:
dépense	NOUN	dépense
attente	ADJ	attent
pour	ADP	pour
,	PUNCT	,
de	ADP	de
incluant	VERB	inclure
que	SCONJ	que
je	PRON	je
nécessaire	ADJ	nécessaire
par	ADP	par
aussi	ADV	aussi
à	ADP	à
,	PUNCT	,
à	ADP	à
de	ADP	de
un	DET	un
est	AUX	être
ai	AUX	avoir
(	PUNCT	(
tituber	NOUN	tituber
)	PUNCT	)
posant	VERB	poser
était	AUX	être
là	ADV	là
,	PUNCT	,
n'	ADV	n'
une	DET	un
si	SCONJ	si
le	DET	le
.	PUNCT	.
la	DET	le
du	ADP	de
-ce	PRON	-ce
fois	NOUN	fois
est	AUX	être
en	ADP	en
,	PUNCT	,
dernière	ADJ	dernier
comme	ADP	comme
living	NOUN	living
jusqu'	ADP	jusque
tapis	NOUN	tapis
assure	VERB	assure
après-midi	NOUN	après-midi
trame	NOUN	trame
c'	PRON	ce
j'	PRON	je
que	SCONJ	que
la	DET	le
la	DET	le
Qu'	PRON	qu'
brûlé	VERB	brûler
pas	ADV	pas
où	PRON	où
ce	PRON	ce
fois	NOUN	fois
il	PRON	il
était	AUX	être
qui	PRON	qui
fatigue	NOUN	fatigue
?	PUNCT	?
dessus	VERB	dessus
dernière	ADJ	dernier
me	PRON	me
bouillante	ADJ	bouillant
lui	PRON	lui
j'	PRON	je
ne	ADV	ne
fois	NOUN	fois
cafetière	NOUN	cafetière
avec	ADP	avec
d'	ADP	de
.	PUNCT	.
la	DET	le
vie	NOUN	vie
étais	AUX	être
grève	NOUN	grève
était	AUX	être
irritaient	VERB	irriter
chaque	DET	chaque
me	PRON	me
.	PUNCT	.
apercevais	VERB	apercevoir
à	ADP	à
heureuse	ADJ	heureux
souciée	VERB	soucier
Cela	PRON	cela
,	PUNCT	,
m'	PRON	me
Je	PRON	je
ne	ADV	ne
pas	ADV	pas
marque	NOUN	marque
.	PUNCT	.
pas	ADV	pas
indifférent	NOUN	indifférent
quotidienne	ADJ	quotidien
,	PUNCT	,
Même	ADV	même
suis	AUX	être
que	SCONJ	que
m'	PRON	me
en	ADP	en
les	DET	le
j'	PRON	je
cet	DET	ce
désagréments	NOUN	désagrément
de	ADP	de
cette	DET	ce
.	PUNCT	.
après-midi	NOUN	après-midi
une	DET	un
rappelant	VERB	rappeler
pas	ADV	pas
deux	NUM	deux
tranquillement	ADV	tranquillement
de	ADP	de
de	ADP	de
envoyait	VERB	envoyer
de	ADP	de
attendais	VERB	attendre
rechigné	VERB	rechigner
courrier	NOUN	courrier
à	ADP	à
un	DET	un
prudence	NOUN	prudence
un	DET	un
distribution	NOUN	distribution
,	PUNCT	,
m'	PRON	me
marié	ADJ	marier
ne	ADV	ne
lettres	NOUN	lettre
ne	ADV	ne
d'	ADP	de
accueil	NOUN	accueil
dans	ADP	dans
A.	PROPN	A.
la	DET	le
m'	PRON	me
agaçais	VERB	agacer
et	CCONJ	et
sans	ADP	sans
dans	ADP	dans
l'	DET	le
du	ADP	de
guichet	NOUN	guichet
doute	NOUN	doute
puisque	SCONJ	puisque
de	ADP	de
pas	ADV	pas
banque	NOUN	banque
homme	NOUN	homme
les	DET	le
par	ADP	par
.	PUNCT	.
embouteillages	NOUN	embouteillage
,	PUNCT	,
(	PUNCT	(
mois	NOUN	mois
J'	PRON	je
d'	ADP	de
)	PUNCT	)
un	DET	un
.	PUNCT	.
marginaux	NOUN	marginal
un	DET	un
des	ADP	de
des	ADP	de
employé	NOUN	employé
les	DET	le
je	PRON	je
J'	PRON	je
,	PUNCT	,
les	DET	le
douleur	NOUN	douleur
aurais	VERB	avoir
impatientait	VERB	impatienter
,	PUNCT	,
égard	NOUN	égard
fraternité	NOUN	fraternité
voyageuse	ADJ	voyageur
mélange	NOUN	mélange
l'	DET	le
et	CCONJ	et
mais	CCONJ	mais
ne	ADV	ne
à	ADP	à
m'	PRON	me
plongée	NOUN	plongée
dans	ADP	dans
une	DET	un
compassion	NOUN	compassion
allongés	ADJ	allongé
(	PUNCT	(
.	PUNCT	.
clients	NOUN	client
,	PUNCT	,
éprouvais	VERB	éprouver
Harlequin	PROPN	Harlequin
gens	NOUN	gens
prostituées	NOUN	prostitué
de	ADP	de
sur	ADP	sur
de	ADP	de
Je	PRON	je
les	DET	le
bancs	NOUN	banc
de	ADP	de
Rien	PRON	rien
comprenais	VERB	comprendre
n'	ADV	n'
.	PUNCT	.
,	PUNCT	,
su	VERB	savoir
,	PUNCT	,
.	PUNCT	.
seules	ADJ	seul
ressemblait	VERB	ressembler
pas	ADV	pas
réfrigérateur	NOUN	réfrigérateur
le	DET	le
avait	VERB	avoir
les	DET	le
femmes	NOUN	femme
chercher	VERB	chercher
de	ADP	de
il	PRON	il
mariées	NOUN	marié
leur	PRON	leur
,	PUNCT	,
mères	NOUN	mère
une	DET	un
qui	PRON	qui
,	PUNCT	,
dans	ADP	dans
ce	PRON	ce
moi	PRON	moi
qu'	PRON	qu'
de	ADP	de
famille	NOUN	famille
,	PUNCT	,
,	PUNCT	,
je	PRON	je
,	PUNCT	,
y	PRON	y
,	PUNCT	,
en	ADP	en
en	ADP	en
qui	PRON	qui
)	PUNCT	)
ou	CCONJ	ou
nue	ADV	nue
me	PRON	me
allant	VERB	aller
bières	NOUN	bière
suis	AUX	être
rappelé	VERB	rappeler
fois	NOUN	fois
dire	VERB	dire
au	ADP	au
quartier	NOUN	quartier
des	DET	un
nettoyer	VERB	nettoyer
enfance	NOUN	enfance
avoir	VERB	avoir
—	PROPN	—
du	ADP	de
s'	PRON	se
mon	DET	mon
pas	ADV	pas
.	PUNCT	.
homme	NOUN	homme
consacrer	VERB	consacrer
les	DET	le
si	SCONJ	si
pensais	VERB	penser
cachette	NOUN	cachette
au	ADP	au
tout	ADV	tout
leur	DET	leur
au	ADP	au
il	PRON	il
(	PUNCT	(
le	DET	le
)	PUNCT	)
recevaient	VERB	recevoir
après-midi	NOUN	après-midi
en	ADP	en
lieu	NOUN	lieu
de	ADP	de
plaisir	NOUN	plaisir
impossible	ADJ	impossible
de	ADP	de
vitres	NOUN	vitre
un	DET	un
heures	NOUN	heure
de	ADP	de
l'	DET	le
leurs	DET	leur
écoutait	VERB	écouter
jour	NOUN	jour
voisinage	NOUN	voisinage
conduite	NOUN	conduite
démêler	VERB	démêler
de	ADP	de
ou	CCONJ	ou
de	ADP	de
était	AUX	être
,	PUNCT	,
ne	ADV	ne
Je	PRON	je
reprochait	NOUN	reprochait
celui	VERB	celui
elles	PRON	lui
sais	VERB	savoir
l'	DET	le
je	PRON	je
ai	AUX	avoir
à	ADP	à
ne	ADV	ne
voire	CCONJ	voire
Tout	ADJ	tout
sur	ADP	sur
quel	DET	quel
sur	ADP	sur
la	DET	le
satisfaction	NOUN	satisfaction
écris	VERB	écrire
j'	PRON	je
romanesque	NOUN	romanesque
si	SCONJ	si
impression	NOUN	impression
,	PUNCT	,
le	DET	le
,	PUNCT	,
une	DET	un
temps	NOUN	temps
profonde	NOUN	profonde
c'	PRON	ce
est	AUX	être
,	PUNCT	,
vivre	VERB	vivre
pas	ADV	pas
témoignage	NOUN	témoignage
.	PUNCT	.
mode	NOUN	mode
ma	DET	mon
ce	DET	ce
du	ADP	de
eu	VERB	avoir
l'	PRON	l'
mode	NOUN	mode
,	PUNCT	,
passion	NOUN	passion
mais	CCONJ	mais
maintenant	ADV	maintenant
,	PUNCT	,
de	ADP	de
avec	ADP	avec
je	PRON	je
de	ADP	de
,	PUNCT	,
m'	PRON	me
telle	ADJ	tel
pas	ADV	pas
ou	CCONJ	ou
ne	ADV	ne
du	ADP	de
confidence	NOUN	confidence
fais	VERB	faire
moitié	NOUN	moitié
les	DET	le
liaison	NOUN	liaison
,	PUNCT	,
du	ADP	de
avec	ADP	avec
pratique	VERB	pratique
pas	ADV	pas
celui	NOUN	celui
texte	NOUN	texte
histoire	NOUN	histoire
du	ADP	de
,	PUNCT	,
commentaire	NOUN	commentaire
la	DET	le
elle	PRON	lui
féminins	ADJ	féminin
se	PRON	se
(	PUNCT	(
qui	PRON	qui
une	DET	un
,	PUNCT	,
le	DET	le
pour	ADP	pour
dans	ADP	dans
je	PRON	je
ou	CCONJ	ou
journaux	NOUN	journal
échappe	VERB	échappe
manifeste	NOUN	manifeste
raconte	VERB	raconte
de	ADP	de
récit	NOUN	récit
même	ADV	même
Je	PRON	je
d'	ADP	de
une	DET	un
procès-verbal	PROPN	procès-verbal
qu'	SCONJ	que
ne	ADV	ne
)	PUNCT	)
.	PUNCT	.
J'	PRON	je
chronologie	NOUN	chronologie
moi	PRON	moi
,	PUNCT	,
que	SCONJ	que
ou	CCONJ	ou
une	DET	un
pour	ADP	pour
signes	NOUN	signe
le	DET	le
je	PRON	je
ne	ADV	ne
.	PUNCT	.
une	DET	un
il	PRON	il
présence	NOUN	présence
,	PUNCT	,
y	PRON	y
l'	DET	le
«	NOUN	«
»	PUNCT	»
Il	PRON	il
les	DET	le
,	PUNCT	,
novembre	NOUN	novembre
«	NOUN	«
absence	NOUN	absence
.	PUNCT	.
ou	CCONJ	ou
semaines	NOUN	semaine
dans	ADP	dans
seulement	ADV	seulement
vint	VERB	venir
connaissais	PRON	connaissais
passèrent	ADV	passèrent
11	NUM	11
accumule	VERB	accumule
approximative	NOUN	approximative
la	DET	le
n'	ADV	n'
cette	DET	ce
»	PUNCT	»
avait	VERB	avoir
relation	NOUN	relation
,	PUNCT	,
des	ADP	de
précise	VERB	précise
pas	ADV	pas
d'	ADP	de
en	PRON	en
des	ADP	de
,	PUNCT	,
passion	NOUN	passion
,	PUNCT	,
,	PUNCT	,
jour	NOUN	jour
passion	NOUN	passion
cette	DET	ce
ironie	NOUN	ironie
toujours	ADV	toujours
a	VERB	avoir
naturellement	ADV	naturellement
me	PRON	me
dérision	NOUN	dérision
entre	ADP	entre
l'	DET	le
un	DET	un
atteindre	VERB	atteindre
et	CCONJ	et
comme	ADP	comme
«	VERB	«
permettre	VERB	permettre
ni	CCONJ	ni
sans	ADP	sans
et	CCONJ	et
cesse	NOUN	cesse
la	DET	le
description	NOUN	description
énumération	NOUN	énumération
cet	DET	ce
.	PUNCT	.
,	PUNCT	,
«	NOUN	«
ici	ADV	ici
inventaire	NOUN	inventaire
»	PUNCT	»
faits	NOUN	fait
»	PUNCT	»
dans	ADP	dans
d'	ADP	de
Il	PRON	il
allait	VERB	aller
réalité	NOUN	réalité
n'	ADV	n'
y	PRON	y
si	SCONJ	si
oscillant	VERB	osciller
de	ADP	de
ni	CCONJ	ni
la	DET	le
de	ADP	de
qui	PRON	qui
.	PUNCT	.
-	NOUN	-
,	PUNCT	,
à	ADP	à
,	PUNCT	,
moment	NOUN	moment
mon	DET	mon
les	DET	le
de	ADP	de
ma	DET	mon
,	PUNCT	,
lointaine	ADJ	lointain
de	ADP	de
n'	ADV	n'
ou	CCONJ	ou
les	PRON	le
pas	ADV	pas
même	ADV	même
autres	PRON	autre
non	ADV	non
dans	ADP	dans
des	DET	un
aux	ADP	à
façons	NOUN	façon
l'	DET	le
intention	NOUN	intention
ai	VERB	avoir
les	PRON	le
Quant	ADV	quant
chercher	VERB	chercher
raconter	VERB	raconter
passion	NOUN	passion
avoir	AUX	avoir
choses	NOUN	chose
la	PRON	le
soi	ADV	soi
je	PRON	je
de	ADP	de
à	ADP	à
vécues	NOUN	vécue
sur	ADP	sur
l'	DET	le
origine	NOUN	origine
après	ADP	après
sont	AUX	être
le	DET	le
histoire	NOUN	histoire
éprouver	VERB	éprouver
complexe	NOUN	complexe
celle	PRON	celui
en	ADP	en
les	DET	le
de	ADP	de
ni	CCONJ	ni
,	PUNCT	,
Autant	ADV	autant
.	PUNCT	.
psychanalyste	NOUN	psychanalyste
Phèdreou	ADP	phèdreou
les	DET	le
m'	PRON	me
ne	ADV	ne
reconstituer	VERB	reconstituer
sont	AUX	être
,	PUNCT	,
depuis	ADP	depuis
décisifs	ADJ	décisif
modèles	NOUN	modèle
récente	ADJ	récent
ont	AUX	avoir
)	PUNCT	)
me	PRON	me
ou	CCONJ	ou
ferait	VERB	faire
que	SCONJ	que
le	DET	le
aussi	ADV	aussi
du	ADP	de
emporte	VERB	emporte
Œdipe	NOUN	œdipe
un	DET	un
chansons	NOUN	chanson
sentiment	NOUN	sentiment
,	PUNCT	,
d'	ADP	de
dans	ADP	dans
Piaf	NOUN	piaf
influencée	VERB	influencer
le	DET	le
qui	PRON	qui
enfance	NOUN	enfance
vent	NOUN	vent
,	PUNCT	,
culturels	ADJ	culturel
que	SCONJ	que
(	PUNCT	(
Je	PRON	je
l'	DET	le
temps	NOUN	temps
pas	ADV	pas
Les	DET	le
ou	CCONJ	ou
en	ADP	en
une	DET	un
veux	ADJ	veux
.	PUNCT	.
dont	PRON	dont
reviendrait	VERB	revenir
,	PUNCT	,
à	ADP	à
se	PRON	se
ai	AUX	avoir
-	PUNCT	-
,	PUNCT	,
comme	ADP	comme
mais	CCONJ	mais
matérielles	ADJ	matériel
un	DET	un
considérer	VERB	considérer
justifier	VERB	justifier
liberté	NOUN	liberté
ma	DET	mon
la	PRON	le
passion	NOUN	passion
,	PUNCT	,
le	DET	le
seraient	AUX	être
dont	PRON	dont
seules	ADJ	seul
la	DET	le
cela	PRON	cela
prendre	VERB	prendre
il	PRON	il
à	ADP	à
et	CCONJ	et
erreur	NOUN	erreur
compte	NOUN	compte
-	PUNCT	-
données	NOUN	donnée
faut	VERB	falloir
l'	PRON	l'
,	PUNCT	,
peut-être	ADV	peut-être
désordre	NOUN	désordre
expliquer	VERB	expliquer
exposer	VERB	exposer
j'	PRON	je
simplement	ADV	simplement
habillé	VERB	habiller
disposer	VERB	disposer
,	PUNCT	,
Cerruti	PROPN	Cerruti
la	DET	le
les	DET	le
pu	VERB	pouvoir
phares	NOUN	phare
dominante	ADJ	dominant
aimait	VERB	aimer
entièrement	ADV	entièrement
livré	VERB	livrer
Il	PRON	il
une	DET	un
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
,	PUNCT	,
libre	ADJ	libre
et	CCONJ	et
Saint-Laurent	PROPN	Saint-Laurent
conduisait	VERB	conduire
situation	NOUN	situation
vivre	VERB	vivre
costumes	NOUN	costume
cela	PRON	cela
,	PUNCT	,
bien	ADV	bien
être	AUX	être
grosses	NOUN	grosse
sans	ADP	sans
en	ADP	en
Il	PRON	il
à	ADP	à
voitures	ADJ	voiture
les	DET	le
,	PUNCT	,
cravates	NOUN	cravate
sensation	NOUN	sensation
vite	ADV	vite
parler	VERB	parler
.	PUNCT	.
appels	NOUN	appel
,	PUNCT	,
comme	ADP	comme
les	DET	le
pour	ADP	pour
de	ADP	de
sur	ADP	sur
avec	ADP	avec
—	NOUN	—
française	ADJ	français
autant	ADV	autant
appréciait	VERB	apprécier
lorsqu'	SCONJ	lorsque
.	PUNCT	.
autoroute	NOUN	autoroute
—	PROPN	—
était	AUX	être
un	DET	un
faire	VERB	faire
avec	ADP	avec
ressemblance	NOUN	ressemblance
attiré	VERB	attirer
venait	VERB	venir
s'	PRON	se
Est	NOUN	est
Delon	PROPN	Delon
d'	ADP	de
qu'	SCONJ	que
l'	DET	le
avec	ADP	avec
n'	ADV	n'
lui	PRON	lui
de	ADP	de
qui	PRON	qui
un	DET	un
étranger	NOUN	étranger
agit	VERB	agir
lui	PRON	lui
qu'	SCONJ	que
il	PRON	il
d'	ADP	de
justesse	NOUN	justesse
trouve	VERB	trouve
pays	NOUN	pays
qu'	SCONJ	que
Il	PRON	il
il	PRON	il
Alain	PROPN	Alain
on	PRON	on
une	DET	un
Je	PRON	je
puisse	VERB	pouvoir
le	PRON	le
on	PRON	on
,	PUNCT	,
devinais	VERB	deviner
pas	ADV	pas
.	PUNCT	.
A.	PROPN	A.
les	DET	le
cela	PRON	cela
.	PUNCT	.
que	SCONJ	que
lui	PRON	lui
par	ADP	par
Tout	ADJ	tout
comme	ADP	comme
malgré	ADP	malgré
Sans	ADP	sans
doute	NOUN	doute
préférait	VERB	préférer
différences	NOUN	différence
artistiques	ADJ	artistique
pouvais	VERB	pouvoir
elles	PRON	lui
et	CCONJ	et
les	DET	le
A	ADP	à
qu'	SCONJ	que
les	DET	le
,	PUNCT	,
intellectuelles	ADJ	intellectuel
respect	NOUN	respect
et	CCONJ	et
goûts	NOUN	goût
de	ADP	de
considérer	VERB	considérer
télévision	NOUN	télévision
m'	PRON	me
étranger	VERB	étranger
,	PUNCT	,
parce	SCONJ	parce
,	PUNCT	,
le	DET	le
,	PUNCT	,
inspiraient	VERB	inspirer
je	PRON	je
jeux	NOUN	jeu
était	AUX	être
il	PRON	il
Barbara	PROPN	Barbara
égal	ADJ	égal
.	PUNCT	.
la	DET	le
choses	NOUN	chose
.	PUNCT	.
des	DET	un
Santa	PROPN	Santa
même	ADV	même
avant	ADP	avant
plaisir	NOUN	plaisir
apparus	ADJ	apparu
plus	ADV	plus
me	PRON	me
culturelles	ADJ	culturel
-je	PRON	je
été	AUX	être
un	DET	un
la	DET	le
partie	NOUN	partie
sociales	ADJ	social
adolescente	NOUN	adolescent
que	SCONJ	que
parvenue	VERB	parvenir
goûts	NOUN	goût
,	PUNCT	,
de	ADP	de
d'	ADP	de
mêmes	ADJ	même
.	PUNCT	.
avais	VERB	avoir
,	PUNCT	,
ces	DET	ce
alors	ADV	alors
moi	PRON	moi
-	PUNCT	-
»	PUNCT	»
comme	ADP	comme
à	ADP	à
j'	PRON	je
chez	ADP	chez
la	DET	le
des	DET	un
Français	NOUN	français
:	PUNCT	:
seraient	AUX	être
«	ADJ	«
Ou	CCONJ	ou
retrouver	VERB	retrouver
différences	NOUN	différence
,	PUNCT	,
en	ADP	en
A.	PROPN	A.
abord	ADV	abord
tout	ADV	tout
avais	VERB	avoir
une	DET	un
peut-être	ADV	peut-être
les	DET	le
de	ADP	de
»	PUNCT	»
parmi	ADP	parmi
qu'	SCONJ	que
ces	DET	ce
avide	ADJ	avide
privé	ADJ	priver
occidentales	ADJ	occidental
de	ADP	de
,	PUNCT	,
n'	ADV	n'
—	VERB	—
.	PUNCT	.
disques	ADJ	disque
posséder	VERB	posséder
de	ADP	de
image	NOUN	image
belles	NOUN	beau
des	DET	un
privée	VERB	priver
à	ADP	à
vitrines	NOUN	vitrine
,	PUNCT	,
,	PUNCT	,
de	ADP	de
chemises	ADJ	chemise
et	CCONJ	et
les	DET	le
qui	PRON	qui
avec	ADP	avec
des	ADP	de
et	CCONJ	et
aspirant	VERB	aspirer
les	PRON	le
voyages	NOUN	voyage
magnétoscopes	NOUN	magnétoscope
biens	NOUN	bien
à	ADP	à
l'	DET	le
tout	ADJ	tout
avaient	VERB	avoir
A.	PROPN	A.
son	DET	son
peuple	NOUN	peuple
camarades	NOUN	camarade
robes	NOUN	robe
«	NOUN	«
1	NUM	1
de	ADP	de
il	PRON	il
homme	NOUN	homme
«	VERB	«
pas	ADV	pas
c'	ADV	c'
ne	ADV	ne
Cet	DET	ce
Il	PRON	il
pas	ADV	pas
dans	ADP	dans
avec	ADP	avec
détermination	NOUN	détermination
des	DET	un
lui	PRON	lui
quelque	DET	quelque
-	ADV	-
Je	PRON	je
de	ADP	de
-	ADV	-
le	DET	le
.	PUNCT	.
signes	NOUN	signe
a	VERB	avoir
de	ADP	de
monde	NOUN	monde
vivre	VERB	vivre
dire	ADV	dire
qu'	SCONJ	que
à	ADV	à
davantage	ADV	davantage
fait	VERB	faire
y	PRON	y
part	NOUN	part
,	PUNCT	,
,	PUNCT	,
le	DET	le
n'	ADV	n'
peux	VERB	pouvoir
est	ADV	est
susceptibles	ADJ	susceptible
sa	DET	son
fournir	VERB	fournir
identifier	NOUN	identifier
vie	NOUN	vie
»	PUNCT	»
décrire	ADJ	décrir
continue	VERB	continue
.	PUNCT	.
pour	ADP	pour
l'	DET	le
buvait	VERB	boire
œuvre	NOUN	œuvre
a	AUX	avoir
autrement	ADV	autrement
mais	CCONJ	mais
en	PRON	en
d'	ADP	de
n'	ADV	n'
l'	DET	le
cette	DET	ce
dans	ADP	dans
mon	DET	mon
pas	ADV	pas
des	ADP	de
élaborer	VERB	élaborer
dans	ADP	dans
il	PRON	il
sa	DET	son
existence	NOUN	existence
pour	ADP	pour
Qu'	PRON	qu'
à	ADP	à
selon	ADP	selon
importante	ADJ	important
.	PUNCT	.
à	ADP	à
.	PUNCT	.
Il	PRON	il
mon	DET	mon
ne	ADV	ne
pas	ADV	pas
,	PUNCT	,
que	SCONJ	que
livre	NOUN	livre
m'	PRON	me
vie	NOUN	vie
beaucoup	ADV	beaucoup
aille	VERB	aller
seulement	ADV	seulement
dévoiler	VERB	dévoiler
choisi	VERB	choisir
autorise	VERB	autorise
.	PUNCT	.
de	ADP	de
figurer	VERB	figurer
moi	PRON	moi
plus	ADV	plus
Il	PRON	il
usage	NOUN	usage
personne	NOUN	personne
j'	PRON	je
de	ADP	de
lui	PRON	lui
en	ADP	en
en	ADP	en
accident	NOUN	accident
pays	NOUN	pays
il	PRON	il
être	AUX	être
effrayait	VERB	effrayer
ou	CCONJ	ou
d'	ADP	de
ne	ADV	ne
à	ADP	à
Cela	PRON	cela
embrassant	VERB	embrasser
un	DET	un
pas	ADV	pas
Au	ADP	au
repartant	VERB	repartir
d'	ADP	de
me	PRON	me
d'	ADP	de
Est	NOUN	est
cause	NOUN	cause
.	PUNCT	.
contraire	NOUN	contraire
,	PUNCT	,
.	PUNCT	.
l'	DET	le
arrivait	VERB	arriver
heureuse	NOUN	heureux
m'	PRON	me
éructer	VERB	éructer
autoroute	NOUN	autoroute
à	ADP	à
étais	AUX	être
possible	ADJ	possible
m'	PRON	me
répugnait	VERB	répugner
de	ADP	de
mais	CCONJ	mais
Même	ADV	même
tituber	NOUN	tituber
,	PUNCT	,
sur	ADP	sur
l'	DET	le
s'	SCONJ	s'
unie	VERB	unir
.	PUNCT	.
ai	AUX	avoir
dans	ADP	dans
indices	NOUN	indice
était	AUX	être
en	ADP	en
quelle	DET	quel
lui	PRON	lui
certains	DET	certain
fou	NOUN	fou
Je	PRON	je
et	CCONJ	et
son	DET	son
Au	ADP	au
venir	VERB	venir
abjection	NOUN	abjection
regardant	VERB	regarder
de	DET	de
j'	PRON	je
dire	VERB	dire
sa	DET	son
pas	ADV	pas
début	NOUN	début
un	DET	un
début	NOUN	début
savais	VERB	savoir
d'	ADP	de
«	NOUN	«
j'	PRON	je
,	PUNCT	,
avec	ADP	avec
-	PUNCT	-
comme	ADP	comme
.	PUNCT	.
silence	NOUN	silence
moi	PRON	moi
ne	ADV	ne
roulé	VERB	rouler
nature	NOUN	nature
me	PRON	me
,	PUNCT	,
son	DET	son
.	PUNCT	.
déduit	VERB	déduire
air	NOUN	air
heureux	ADJ	heureux
relation	NOUN	relation
un	DET	un
de	ADP	de
pour	ADP	pour
avais	VERB	avoir
père	NOUN	père
,	PUNCT	,
moins	ADV	moins
moi	PRON	moi
suffisait	VERB	suffire
passion	NOUN	passion
»	PUNCT	»
,	PUNCT	,
qu'	PRON	qu'
qu'	SCONJ	que
-	PUNCT	-
mais	CCONJ	mais
vacillé	VERB	vaciller
cueillait	VERB	cueillir
enfance	NOUN	enfance
il	PRON	il
même	ADJ	même
me	PRON	me
parle	VERB	parle
.	PUNCT	.
la	DET	le
.	PUNCT	.
framboises	NOUN	framboise
raconter	VERB	raconter
éprouvait	VERB	éprouver
son	DET	son
de	ADP	de
son	DET	son
me	PRON	me
certitude	NOUN	certitude
enclin	ADJ	enclin
des	DET	un
—	ADJ	—
il	PRON	il
avait	AUX	avoir
il	PRON	il
,	PUNCT	,
que	SCONJ	que
qu'	SCONJ	que
Il	PRON	il
à	ADP	à
ensuite	ADV	ensuite
plus	ADV	plus
se	PRON	se
livrer	VERB	livrer
Cette	DET	ce
me	PRON	me
réservé	VERB	réserver
il	PRON	il
