jean	PROPN	jean
moi	PRON	moi
-elle	PRON	lui
:	PUNCT	:
il	PRON	il
un	DET	un
...	PUNCT	...
qu'	PRON	qu'
un	DET	un
Et	CCONJ	et
besoin	NOUN	besoin
Malgré	ADP	malgré
est	AUX	être
reconnaître	VERB	reconnaître
des	DET	un
lui	PRON	lui
des	ADP	de
elle	PRON	lui
la	DET	le
il	PRON	il
avait	AUX	avoir
rougi	VERB	rougir
monsieur	NOUN	Monsieur
,	PUNCT	,
sembla	NOUN	sembla
foudre	VERB	foudre
,	PUNCT	,
du	ADP	de
en	ADP	en
étaient	AUX	être
regarder	VERB	regarder
,	PUNCT	,
à	ADP	à
il	PRON	il
ils	PRON	il
récolta	VERB	récolter
Emily	NOUN	emily
à	ADP	à
l'	DET	le
s'	PRON	se
sa	DET	son
Edmont	NOUN	edmont
ils	PRON	il
moment	NOUN	moment
après	ADP	après
rappelèrent	VERB	rappeler
dans	ADP	dans
long	ADJ	long
assurant	VERB	assurer
qui	PRON	qui
un	DET	un
un	DET	un
.	PUNCT	.
la	DET	le
présence	NOUN	présence
se	PRON	se
yeux	NOUN	oeil
tout	ADV	tout
,	PUNCT	,
et	CCONJ	et
autre	PRON	autre
,	PUNCT	,
demeurèrent	ADV	demeurèrent
garçon	NOUN	garçon
se	PRON	se
puis	CCONJ	puis
qu'	SCONJ	que
dévoués	VERB	dévouer
en	ADP	en
événements	NOUN	événement
l'	DET	le
un	PRON	un
les	DET	le
voyait	VERB	voir
,	PUNCT	,
alors	ADV	alors
ces	DET	ce
souhaite	VERB	souhaite
de	ADP	de
vous	PRON	vous
Manuel	PROPN	Manuel
à	ADP	à
!	PUNCT	!
part	NOUN	part
Avant	ADP	avant
serve	VERB	servir
de	ADP	de
osé	VERB	oser
tenir	VERB	tenir
posant	VERB	poser
leçon	NOUN	leçon
La	DET	le
pirate	NOUN	pirate
messeigneurs	NOUN	monseigneur
sur	ADP	sur
Lefort	PROPN	Lefort
,	PUNCT	,
,	PUNCT	,
un	DET	un
lui	PRON	lui
.	PUNCT	.
maison	NOUN	maison
—	PUNCT	—
.	PUNCT	.
Je	PRON	je
de	ADP	de
sourire	ADJ	sourir
,	PUNCT	,
cela	PRON	cela
tournée	NOUN	tournée
tête	NOUN	tête
,	PUNCT	,
la	DET	le
que	SCONJ	que
annonça	VERB	annoncer
ce	DET	ce
pichet	NOUN	pichet
nul	ADJ	nul
en	ADP	en
table	NOUN	table
n'	ADV	n'
avait	AUX	avoir
tout	ADV	tout
louanges	NOUN	louange
.	PUNCT	.
de	ADP	de
une	DET	un
rester	VERB	rester
qu'	SCONJ	que
:	PUNCT	:
l'	DET	le
difficile	ADJ	difficile
ferez	VERB	faire
et	CCONJ	et
inutilement	NOUN	inutilement
en	ADP	en
ma	DET	mon
il	PRON	il
eût	PRON	eût
nous	PRON	nous
compagnie	NOUN	compagnie
plus	ADV	plus
empêcher	VERB	empêcher
Nous	PRON	nous
?	PUNCT	?
jeune	ADJ	jeune
honneur	NOUN	honneur
—	PUNCT	—
,	PUNCT	,
peu	ADV	peu
ne	ADV	ne
.	PUNCT	.
vienne	VERB	venir
femme	NOUN	femme
de	ADP	de
la	DET	le
vous	PRON	vous
à	ADP	à
un	DET	un
terroriser	VERB	terroriser
été	AUX	être
asseoir	VERB	asseoir
clientèle	NOUN	clientèle
encore	ADV	encore
-vous	PRON	vous
d'	ADP	de
madame	NOUN	Monsieur
l'	DET	le
avec	ADP	avec
Edmont	NOUN	edmont
évidence	NOUN	évidence
,	PUNCT	,
de	ADP	de
il	PRON	il
—	NOUN	—
sa	DET	son
interrogea	NOUN	interrogea
laquelle	PRON	lequel
—	PUNCT	—
affirmation	NOUN	affirmation
Je	PRON	je
sang	NOUN	sang
charmant	ADJ	charmant
.	PUNCT	.
cette	DET	ce
couteau	NOUN	couteau
-t	PART	-t
élocution	NOUN	élocution
,	PUNCT	,
fille	NOUN	fille
étaient	AUX	être
,	PUNCT	,
froid	ADJ	froid
sourire	ADJ	sourir
.	PUNCT	.
l'	DET	le
ne	ADV	ne
un	DET	un
du	ADP	de
le	DET	le
-moi	PRON	moi
avec	ADP	avec
Emily	NOUN	emily
habileté	NOUN	habileté
avec	ADP	avec
et	CCONJ	et
qu'	ADV	qu'
sonnait	VERB	sonner
lançait	VERB	lancer
implora	VERB	implorer
son	DET	son
une	DET	un
-elle	PRON	lui
elle	PRON	lui
.	PUNCT	.
-	NOUN	-
peuple	NOUN	peuple
faux	ADJ	faux
simple	ADJ	simple
Yann	PROPN	Yann
.	PUNCT	.
Son	DET	son
suis	AUX	être
Appelez	PROPN	Appelez
,	PUNCT	,
n'	ADV	n'
Selon	ADP	selon
discussion	NOUN	discussion
typiques	ADJ	typique
lent	ADV	lent
—	NOUN	—
par	ADP	par
de	ADP	de
guère	ADV	guère
peu	ADV	peu
où	PRON	où
ne	ADV	ne
dernier	ADJ	dernier
verre	NOUN	verre
avait	AUX	avoir
ressortit	VERB	ressortir
Le	DET	le
aubergiste	NOUN	aubergiste
compte	NOUN	compte
il	PRON	il
ils	PRON	il
mais	CCONJ	mais
rendre	VERB	rendre
dit	VERB	dire
d'	ADP	de
paysannes	NOUN	paysan
se	PRON	se
.	PUNCT	.
entamèrent	VERB	entamer
une	DET	un
,	PUNCT	,
comme	SCONJ	comme
.	PUNCT	.
,	PUNCT	,
chevalier	NOUN	chevalier
offert	VERB	offrir
il	PRON	il
parut	PROPN	paraître
badine	NOUN	badine
rien	PRON	rien
l'	DET	le
,	PUNCT	,
En	ADP	en
l'	PRON	l'
parfois	ADV	parfois
buvant	VERB	boire
le	DET	le
,	PUNCT	,
des	DET	un
un	DET	un
il	PRON	il
était	AUX	être
.	PUNCT	.
tous	ADJ	tout
ceux	PRON	celui
pour	ADP	pour
que	SCONJ	que
tous	ADJ	tout
que	SCONJ	que
que	SCONJ	que
cas	NOUN	cas
,	PUNCT	,
étaient	AUX	être
aussi	ADV	aussi
Le	DET	le
nous	PRON	nous
en	ADP	en
siens	NOUN	sien
—	NOUN	—
été	AUX	être
ceux	PRON	celui
visiter	VERB	visiter
coïncidence	NOUN	coïncidence
garçon	NOUN	garçon
ce	DET	ce
se	PRON	se
—	VERB	—
rendaient	VERB	rendre
d'	ADP	de
Edmont	PROPN	Edmont
et	CCONJ	et
parents	NOUN	parent
de	ADP	de
En	ADP	en
Angleterre	PROPN	Angleterre
fictifs	ADJ	fictif
éloignés	ADJ	éloigné
et	CCONJ	et
—	PUNCT	—
trois	PRON	trois
les	DET	le
eût	ADP	eût
la	DET	le
.	PUNCT	.
à	ADP	à
belle	ADJ	bel
inconnue	NOUN	inconnue
des	DET	un
trois	PRON	trois
parier	NOUN	parier
,	PUNCT	,
prêt	ADJ	prêt
.	PUNCT	.
peut-être	ADV	peut-être
voile	NOUN	voile
déjà	ADV	déjà
—	PUNCT	—
Avez	VERB	avoir
pourrons	VERB	pouvoir
la	DET	le
a	VERB	avoir
ce	DET	ce
acquiesça	VERB	acquiescer
Emily	NOUN	emily
Sur	ADP	sur
pas	ADV	pas
,	PUNCT	,
jours	NOUN	jour
.	PUNCT	.
,	PUNCT	,
s'	PRON	se
réservé	VERB	réserver
ravi	VERB	ravir
la	DET	le
y	PRON	y
de	ADP	de
,	PUNCT	,
conserve	NOUN	conserve
étrangla	VERB	étrangler
Yann	PROPN	Yann
?	PUNCT	?
passage	NOUN	passage
dans	ADP	dans
n'	ADV	n'
fit	VERB	faire
.	PUNCT	.
?	PUNCT	?
dernier	ADJ	dernier
Il	PRON	il
-vous	PRON	vous
Trois	NUM	Trois
Bonaventure	PROPN	Bonaventure
trois	NUM	trois
—	PUNCT	—
met	VERB	mettre
jours	NOUN	jour
,	PUNCT	,
votre	DET	votre
voyager	VERB	voyager
à	ADP	à
donc	ADV	donc
qui	PRON	qui
désolé	ADJ	désolé
navire	NOUN	navire
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
avait	VERB	avoir
de	ADP	de
.	PUNCT	.
Yann	PROPN	Yann
—	PUNCT	—
!	PUNCT	!
Nous	PRON	nous
,	PUNCT	,
Il	PRON	il
tôt	ADV	tôt
le	DET	le
en	PRON	en
est	AUX	être
.	PUNCT	.
je	PRON	je
y	PRON	y
ce	PRON	ce
,	PUNCT	,
parte	VERB	partir
il	PRON	il
plus	ADV	plus
Je	PRON	je
suis	AUX	être
chevalier	NOUN	chevalier
prendrais	NOUN	prendrai
Eh	INTJ	Eh
toi	NOUN	toi
?	PUNCT	?
attendrons	VERB	attendre
.	PUNCT	.
S'	SCONJ	s'
pour	ADP	pour
un	PRON	un
conclut	VERB	conclure
n'	ADV	n'
bien	ADV	bien
Hélas	INTJ	Hélas
le	DET	le
,	PUNCT	,
soit	CCONJ	soit
le	DET	le
qui	PRON	qui
cas	NOUN	cas
.	PUNCT	.
pas	ADV	pas
.	PUNCT	.
avait	VERB	avoir
avaient	AUX	avoir
oublié	VERB	oublier
pas	ADV	pas
même	ADV	même
n'	ADV	n'
rôles	NOUN	rôle
Frankenstein	PROPN	Frankenstein
moins	ADV	moins
compagnon	NOUN	compagnon
n'	ADV	n'
ce	PRON	ce
pleuvait	VERB	pleuvoir
désolé	VERB	désoler
cœur	NOUN	cœur
paraissait	VERB	paraître
aurait	AUX	avoir
lui	PRON	lui
ses	DET	son
,	PUNCT	,
qu'	PRON	qu'
Victor	X	Victor
l'	DET	le
monde	NOUN	monde
air	NOUN	air
en	PRON	en
vouloir	VERB	vouloir
de	ADP	de
.	PUNCT	.
été	AUX	être
X	NOUN	x
le	DET	le
eut	VERB	avoir
En	ADP	en
du	ADP	de
CHAPITRE	NOUN	chapitre
avoir	AUX	avoir
le	DET	le
il	PRON	il
inversés	VERB	inverser
imaginant	VERB	imaginer
si	SCONJ	si
,	PUNCT	,
son	DET	son
angoisses	NOUN	angoisse
pas	ADV	pas
les	DET	le
Il	PRON	il
ressenti	VERB	ressentir
île	NOUN	île
Londres	PROPN	Londres
Plutôt	ADV	plutôt
l'	DET	le
bac	NOUN	bac
nuit	NOUN	nuit
sur	ADP	sur
?	PUNCT	?
avec	ADP	avec
dominaient	VERB	dominer
au	ADP	au
fond	NOUN	fond
palais	NOUN	palais
les	DET	le
nuages	ADJ	nuage
l'	PRON	l'
la	DET	le
épaisses	ADJ	épais
sur	ADP	sur
éclat	NOUN	éclat
privaient	VERB	priver
d'	ADP	de
contemplait	VERB	contempler
Les	DET	le
ville	NOUN	ville
lourds	NOUN	lourd
la	DET	le
petite	ADJ	petit
emmenait	VERB	emmener
et	CCONJ	et
une	DET	un
Marion	NOUN	marion
qui	PRON	qui
du	ADP	de
nimbaient	ADV	nimbaient
la	DET	le
,	PUNCT	,
de	ADP	de
qui	PRON	qui
ombres	NOUN	ombre
forteresse	NOUN	forteresse
le	DET	le
Un	DET	un
.	PUNCT	.
Assise	VERB	asseoir
lunaire	ADJ	lunaire
.	PUNCT	.
palais	NOUN	palais
angoisse	NOUN	angoisse
.	PUNCT	.
.	PUNCT	.
noires	ADJ	noir
Cet	DET	ce
de	ADP	de
elle	PRON	lui
façade	NOUN	façade
murailles	NOUN	muraille
.	PUNCT	.
obtenu	VERB	obtenir
au-dessus	ADV	au-dessus
son	DET	son
inconscience	NOUN	inconscience
deux	NUM	deux
soumission	NOUN	soumission
intérieure	NOUN	intérieure
cru	VERB	croire
la	DET	le
toit	NOUN	toit
plus	ADV	plus
l'	DET	le
découpait	VERB	découper
tourelles	NOUN	tourelle
avait	AUX	avoir
la	DET	le
se	PRON	se
cour	NOUN	cour
jamais	ADV	jamais
revoir	VERB	revoir
ne	ADV	ne
,	PUNCT	,
édifice	NOUN	édifice
il	PRON	il
,	PUNCT	,
,	PUNCT	,
flanquée	VERB	flanquer
desquelles	ADJ	desquelle
Quand	SCONJ	quand
massive	ADJ	massif
avait	AUX	avoir
à	ADP	à
que	SCONJ	que
de	ADP	de
ardoises	ADJ	ardoise
,	PUNCT	,
dans	ADP	dans
édifice	NOUN	édifice
entourant	VERB	entourer
conique	ADJ	conique
la	DET	le
d'	ADP	de
Alain	PROPN	Alain
la	DET	le
du	ADP	de
près	ADV	près
,	PUNCT	,
ville	NOUN	ville
de	ADP	de
jouissance	NOUN	jouissance
le	PRON	le
ses	DET	son
lui	PRON	lui
par	ADP	par
avait	AUX	avoir
de	ADP	de
après	ADP	après
d'	DET	d'
la	DET	le
la	DET	le
par	ADP	par
de	ADP	de
assiégé	VERB	assiéger
laissé	VERB	laisser
qui	PRON	qui
Victoria	PROPN	Victoria
eurent	ADV	eurent
,	PUNCT	,
morgue	NOUN	morgue
.	PUNCT	.
autres	ADJ	autre
mois	NOUN	mois
palais	NOUN	palais
,	PUNCT	,
que	SCONJ	que
courtoisie	NOUN	courtoisie
,	PUNCT	,
créatures	NOUN	créature
Carrère	PROPN	Carrère
pendant	ADP	pendant
selon	ADP	selon
à	ADP	à
royal	VERB	royal
Frankenstein	PROPN	Frankenstein
déchue	VERB	déchoir
—	VERB	—
selon	ADP	selon
dix	NUM	dix
jeune	ADJ	jeune
la	DET	le
qualifiait	NOUN	qualifiait
souveraine	NOUN	souverain
était	AUX	être
,	PUNCT	,
résoudre	VERB	résoudre
imaginait	VERB	imaginer
connu	VERB	connaître
.	PUNCT	.
mégalomane	NOUN	mégalomane
se	PRON	se
,	PUNCT	,
le	DET	le
des	DET	un
murs	NOUN	mur
lui-même	PRON	lui-même
Londres	ADJ	londre
sa	DET	son
autres	ADJ	autre
mot	NOUN	mot
baron	NOUN	baron
.	PUNCT	.
que	SCONJ	que
ce	DET	ce
,	PUNCT	,
conquête	NOUN	conquête
expliqué	VERB	expliquer
de	ADP	de
à	ADP	à
L'	DET	le
Angleterre	PROPN	Angleterre
maîtres	NOUN	maître
trop	ADV	trop
à	ADP	à
dernière	ADJ	dernier
fille	NOUN	fille
ayant	AUX	avoir
imbu	NOUN	imbu
sens	NOUN	sens
sa	DET	son
Elle	PRON	lui
d'	DET	d'
le	DET	le
s'	PRON	se
de	ADP	de
avait	AUX	avoir
installer	VERB	installer
en	ADP	en
,	PUNCT	,
avait	AUX	avoir
pu	VERB	pouvoir
et	CCONJ	et
n'	ADV	n'
honneurs	NOUN	honneur
ville	NOUN	ville
manquait	VERB	manquer
il	PRON	il
pouvoir	NOUN	pouvoir
raison	NOUN	raison
la	DET	le
ne	ADV	ne
—	VERB	—
plus	ADV	plus
C'	PRON	ce
était	AUX	être
de	ADP	de
efficacité	NOUN	efficacité
résisté	VERB	résister
intéressait	VERB	intéresser
cette	DET	ce
empire	ADJ	empire
,	PUNCT	,
en	PRON	en
Pour	ADP	pour
son	DET	son
titres	NOUN	titre
lui	PRON	lui
.	PUNCT	.
avait	AUX	avoir
pas	ADV	pas
les	DET	le
Frankenstein	PROPN	Frankenstein
fait	VERB	faire
qu'	SCONJ	que
les	DET	le
le	DET	le
le	DET	le
la	DET	le
longtemps	ADV	longtemps
et	CCONJ	et
,	PUNCT	,
qui	PRON	qui
vaste	NOUN	vaste
un	DET	un
capitale	NOUN	capitale
auquel	NOUN	auquel
sacre	NOUN	sacre
.	PUNCT	.
avait	AUX	avoir
qui	PRON	qui
il	PRON	il
l'	DET	le
,	PUNCT	,
esprit	NOUN	esprit
pas	ADV	pas
Serpentine	PROPN	Serpentine
architecture	NOUN	architecture
,	PUNCT	,
par	ADP	par
,	PUNCT	,
lac	DET	lac
le	DET	le
d'	ADP	de
de	ADP	de
Hyde	PROPN	Hyde
était	AUX	être
ne	ADV	ne
un	DET	un
pour	ADP	pour
ambiguïté	ADV	ambiguïté
sur	ADP	sur
imprimer	VERB	imprimer
du	ADP	de
sans	ADP	sans
fait	NOUN	fait
que	SCONJ	que
beauté	NOUN	beauté
reflété	ADV	reflété
,	PUNCT	,
dans	ADP	dans
l'	DET	le
bien	ADV	bien
qu'	SCONJ	que
,	PUNCT	,
peuple	NOUN	peuple
état	NOUN	état
Park	PROPN	Park
il	PRON	il
esprit	NOUN	esprit
du	ADP	de
l'	DET	le
comme	ADP	comme
construire	VERB	construire
au	ADP	au
s'	PRON	se
îlot	NOUN	îlot
beau	NOUN	beau
milieu	NOUN	milieu
palais	NOUN	palais
la	DET	le
du	ADP	de
gouvernement	NOUN	gouvernement
cet	DET	ce
partie	NOUN	partie
plus	ADV	plus
,	PUNCT	,
Marion	NOUN	marion
faire	VERB	faire
Mircalla	PROPN	Mircalla
résidait	VERB	résider
maussade	NOUN	maussade
dépourvue	NOUN	dépourvue
le	DET	le
s'	PRON	se
appliquaient	VERB	appliquer
Elles	PRON	lui
incident	NOUN	incident
Dès	ADP	dès
la	DET	le
,	PUNCT	,
par	ADP	par
.	PUNCT	.
en	ADP	en
accosté	VERB	accoster
furent	AUX	être
,	PUNCT	,
Westminster	PROPN	Westminster
eut	NOUN	eut
.	PUNCT	.
La	DET	le
seconde	ADJ	second
diligence	NOUN	diligence
du	ADP	de
dont	PRON	dont
voyage	NOUN	voyage
que	SCONJ	que
à	ADP	à
palais	NOUN	palais
bac	NOUN	bac
du	ADP	de
entraîna	VERB	entraîner
débarquer	VERB	débarquer
suivies	VERB	suivre
les	DET	le
.	PUNCT	.
capitaine	NOUN	capitaine
soldats	NOUN	soldat
survivants	ADJ	survivant
direction	NOUN	direction
à	ADP	à
Hinds	ADV	hinds
d'	ADP	de
un	DET	un
manquerait	VERB	manquer
,	PUNCT	,
robe	NOUN	robe
après	ADP	après
de	ADP	de
humiliation	NOUN	humiliation
notable	ADJ	notable
la	DET	le
déconsidérer	VERB	déconsidérer
l'	DET	le
—	NOUN	—
un	DET	un
garous	ADJ	garou
de	ADP	de
effacé	VERB	effacer
—	ADJ	—
l'	DET	le
s'	SCONJ	s'
la	DET	le
l'	DET	le
militaire	NOUN	militaire
.	PUNCT	.
le	PRON	le
avait	VERB	avoir
du	ADP	de
pas	ADV	pas
comtesse	NOUN	comtesse
ne	ADV	ne
,	PUNCT	,
des	ADP	de
qu'	PRON	qu'
de	ADP	de
dans	ADP	dans
camouflet	NOUN	camouflet
loups	NOUN	loup
esprit	NOUN	esprit
pas	ADV	pas
infligée	VERB	infliger
plus	ADV	plus
Même	ADV	même
elle	PRON	lui
-	NUM	-
lui	PRON	lui
avait	AUX	avoir
exigée	VERB	exiger
attaque	NOUN	attaque
n'	ADV	n'
offrait	VERB	offrir
auprès	ADV	auprès
il	PRON	il
grand-porte	NOUN	grand-porte
,	PUNCT	,
d'	ADP	de
propre	ADJ	propre
tandis	ADV	tandis
à	ADP	à
Frankenstein	PROPN	Frankenstein
avant	ADP	avant
se	PRON	se
jour	NOUN	jour
au	ADP	au
baron	NOUN	baron
en	ADP	en
vers	ADP	vers
.	PUNCT	.
les	DET	le
prendrait	VERB	prendre
la	DET	le
femmes	NOUN	femme
jeu	NOUN	jeu
la	PRON	le
pénétrant	VERB	pénétrer
pour	ADP	pour
le	PRON	le
il	PRON	il
savait	VERB	savoir
négligeaient	ADV	négligeaient
la	DET	le
deux	NUM	deux
songea	VERB	songer
aller	VERB	aller
palais	NOUN	palais
Un	DET	un
,	PUNCT	,
-t	PART	-t
,	PUNCT	,
du	ADP	de
son	DET	son
que	SCONJ	que
dans	ADP	dans
faire	VERB	faire
-il	PRON	il
intérieure	NOUN	intérieure
son	DET	son
rapport	NOUN	rapport
,	PUNCT	,
il	PRON	il
,	PUNCT	,
diriger	VERB	diriger
cour	NOUN	cour
.	PUNCT	.
entrée	NOUN	entrée
Taisez	PROPN	Taisez
bras	NOUN	bras
Mircalla	PROPN	Mircalla
,	PUNCT	,
une	DET	un
—	PUNCT	—
emmène	VERB	emmener
emmenez	VERB	emmener
idiote	NOUN	idiot
,	PUNCT	,
acier	NOUN	acier
vous	PRON	vous
Où	ADV	où
toutes	DET	tout
Marion	NOUN	marion
me	PRON	me
de	ADP	de
enserré	VERB	enserrer
interrogea	NOUN	interrogea
.	PUNCT	.
vous	PRON	vous
.	PUNCT	.
?	PUNCT	?
—	PUNCT	—
civilité	NOUN	civilité
enfuies	VERB	enfuir
traces	NOUN	trace
une	DET	un
-vous	X	-vous
je	PRON	je
m'	PRON	me
siffla	ADJ	siffla
poigne	NOUN	poigne
-vous	PRON	vous
Où	ADV	où
le	DET	le
,	PUNCT	,
Vous	PRON	vous
donc	ADV	donc
d'	ADP	de
mal	ADV	mal
,	PUNCT	,
petite	ADJ	petit
par	ADP	par
latérale	ADJ	latéral
!	PUNCT	!
,	PUNCT	,
faites	VERB	faire
vampire	NOUN	vampire
verrez	NOUN	verrez
à	ADP	à
leur	DET	leur
colimaçon	NOUN	colimaçon
porte	VERB	porte
le	DET	le
,	PUNCT	,
de	ADP	de
garde	NOUN	garde
étroit	NOUN	étroit
escalier	ADJ	escalier
éclairé	VERB	éclairer
charge	NOUN	charge
.	PUNCT	.
dans	ADP	dans
petite	ADJ	petit
torches	NOUN	torche
obscurité	NOUN	obscurité
ouvrit	NOUN	ouvrit
la	DET	le
par	ADP	par
porte-torche	NOUN	porte-torche
assez	ADV	assez
devant	ADP	devant
tôt	ADV	tôt
.	PUNCT	.
Le	DET	le
l'	DET	le
révélant	VERB	révéler
l'	DET	le
un	DET	un
Le	DET	le
en	ADP	en
un	DET	un
posté	VERB	poster
délesta	PROPN	délester
la	DET	le
descendait	VERB	descendre
des	DET	un
entrée	NOUN	entrée
couloir	NOUN	couloir
aux	ADP	à
duquel	PRON	duquel
un	DET	un
,	PUNCT	,
bien	ADV	bien
murs	NOUN	mur
sa	DET	son
fixées	VERB	fixer
pût	PRON	pût
contraignit	NOUN	contraignit
de	ADP	de
Marion	NOUN	marion
,	PUNCT	,
pierre	NOUN	pierre
et	CCONJ	et
laboratoire	NOUN	laboratoire
un	DET	un
engager	VERB	engager
dans	ADP	dans
les	DET	le
on	PRON	on
chemin	NOUN	chemin
à	ADP	à
si	SCONJ	si
de	ADP	de
jusqu'	ADP	jusque
ignorait	VERB	ignorer
crut	VERB	croire
marches	NOUN	marche
l'	PRON	l'
par	ADP	par
jeune	ADJ	jeune
les	DET	le
fille	NOUN	fille
qu'	SCONJ	que
on	PRON	on
elle	PRON	lui
d'	ADP	de
son	DET	son
accéder	VERB	accéder
s'	PRON	se
sous-sols	NOUN	sous-sol
abord	ADV	abord
sur	ADP	sur
y	PRON	y
.	PUNCT	.
même	ADV	même
escortait	VERB	escorter
père	NOUN	père
qu'	SCONJ	que
l'	DET	le
,	PUNCT	,
situé	VERB	situer
tout	ADV	tout
la	DET	le
ancien	ADJ	ancien
tel	ADJ	tel
à	ADP	à
,	PUNCT	,
Très	ADV	très
sur	ADP	sur
pour	ADP	pour
,	PUNCT	,
trop	ADV	trop
.	PUNCT	.
reflétaient	VERB	refléter
température	NOUN	température
lui	PRON	lui
en	ADP	en
plus	ADV	plus
.	PUNCT	.
peu	ADV	peu
,	PUNCT	,
de	ADP	de
descendait	VERB	descendre
de	ADP	de
plaques	NOUN	plaque
que	SCONJ	que
elle	PRON	lui
Les	DET	le
la	DET	le
,	PUNCT	,
qu'	SCONJ	que
cependant	ADV	cependant
de	ADP	de
mousse	ADJ	mousse
grandes	ADJ	grand
fût	PRON	fût
des	DET	un
que	SCONJ	que
il	PRON	il
humides	NOUN	humide
le	DET	le
apparut	VERB	apparaître
tandis	ADV	tandis
profond	ADJ	profond
frangées	ADJ	franger
flammes	NOUN	flamme
parois	NOUN	paroi
cas	NOUN	cas
torche	NOUN	torche
de	ADP	de
plus	ADV	plus
ce	PRON	ce
vite	ADV	vite
se	PRON	se
baissait	VERB	baisser
la	DET	le
avait	AUX	avoir
peu	ADV	peu
cadenassées	NOUN	cadenassée
couloir	VERB	couloir
,	PUNCT	,
un	DET	un
à	ADP	à
,	PUNCT	,
cachots	NOUN	cachot
elle	PRON	lui
judas	NOUN	judas
.	PUNCT	.
ouvraient	VERB	ouvrir
palais	NOUN	palais
minutes	NOUN	minute
jeune	ADJ	jeune
d'	ADP	de
portes	VERB	porter
comprit	VERB	comprendre
sombre	NOUN	sombre
sein	NOUN	sein
de	ADP	de
des	DET	un
Après	ADP	après
au	ADP	au
plusieurs	DET	plusieurs
:	PUNCT	:
elle	PRON	lui
fille	NOUN	fille
le	DET	le
,	PUNCT	,
parler	VERB	parler
,	PUNCT	,
Enfin	ADV	enfin
long	ADJ	long
déboucha	VERB	déboucher
entendu	VERB	entendre
interminable	ADJ	interminable
la	DET	le
solides	NOUN	solide
et	CCONJ	et
duquel	PRON	duquel
,	PUNCT	,
munies	NOUN	munie
de	ADP	de
,	PUNCT	,
.	PUNCT	.
barrées	VERB	barrer
du	ADP	de
métalliques	ADJ	métallique
arrêtait	VERB	arrêter
où	PRON	où
à	ADP	à
les	PRON	le
qu'	PRON	qu'
qu'	SCONJ	que
,	PUNCT	,
jusqu'	ADP	jusque
portes	NOUN	porte
voulait	VERB	vouloir
soumettent	ADV	soumettent
—	PRON	—
obscurité	NOUN	obscurité
fond	NOUN	fond
qu'	PRON	qu'
meurent	NOUN	meurent
disait	VERB	dire
eau	NOUN	eau
Comme	SCONJ	comme
y	PRON	y
On	PRON	on
,	PUNCT	,
des	ADP	de
enfermait	VERB	enfermer
.	PUNCT	.
ceux	PRON	celui
Mircalla	PROPN	Mircalla
s'	PRON	se
.	PUNCT	.
enchaînés	VERB	enchaîner
ce	PRON	ce
une	DET	un
il	PRON	il
ou	CCONJ	ou
dans	ADP	dans
briser	VERB	briser
devant	ADP	devant
il	PRON	il
ils	PRON	il
sans	ADP	sans
qu'	PRON	qu'
l'	DET	le
nourriture	NOUN	nourriture
ils	PRON	il
se	PRON	se
abandonnait	VERB	abandonner
Frankenstein	PROPN	Frankenstein
,	PUNCT	,
du	ADP	de
ni	CCONJ	ni
Tenez	PROPN	Tenez
entreprenait	VERB	entreprendre
!	PUNCT	!
échapper	VERB	échapper
exige	VERB	exiger
fois	NOUN	fois
et	CCONJ	et
baron	NOUN	baron
ou	CCONJ	ou
,	PUNCT	,
,	PUNCT	,
on	PRON	on
Arrêtez	VERB	arrêter
vous	PRON	vous
la	DET	le
,	PUNCT	,
nouvelle	ADJ	nouveau
exige	VERB	exiger
la	DET	le
à	ADP	à
une	DET	un
!	PUNCT	!
,	PUNCT	,
en	PRON	en
tenta	VERB	tenter
ôter	VERB	ôter
comtesse	NOUN	comtesse
.	PUNCT	.
répliqua	VERB	répliquer
étreinte	NOUN	étreinte
—	PUNCT	—
tranquille	NOUN	tranquille
barre	NOUN	barre
n'	ADV	n'
.	PUNCT	.
Marion	NOUN	marion
-vous	PRON	vous
d'	ADP	de
pas	ADV	pas
J'	PRON	je
Dans	ADP	dans
—	PUNCT	—
parler	VERB	parler
votre	DET	votre
situation	NOUN	situation
son	DET	son
d'	ADP	de
au	ADP	au
je	PRON	je
de	ADP	de
propulsa	VERB	propulser
que	SCONJ	que
battant	NOUN	battant
exhiba	VERB	exhiber
D'	ADP	de
,	PUNCT	,
jure	VERB	jure
Le	DET	le
—	PUNCT	—
posé	VERB	poser
obscurité	NOUN	obscurité
absolue	ADJ	absolu
de	ADP	de
amitiés	NOUN	amitié
.	PUNCT	.
brusque	NOUN	brusque
sol	NOUN	sol
ouvrit	VERB	ouvrir
,	PUNCT	,
une	DET	un
au	ADP	au
laquelle	PRON	lequel
.	PUNCT	.
vous	PRON	vous
barre	NOUN	barre
assomme	ADJ	assomm
Mircalla	PROPN	Mircalla
y	PRON	y
poussée	VERB	pousser
à	ADP	à
pivota	NOUN	pivota
captive	NOUN	captif
Ayant	AUX	avoir
.	PUNCT	.
l'	DET	le
la	DET	le
sa	DET	son
elle	PRON	lui
une	DET	un
elle	PRON	lui
pour	ADP	pour
aide	NOUN	aide
cadenas	NOUN	cadenas
révéler	VERB	révéler
une	DET	un
clef	NOUN	clef
je	PRON	je
.	PUNCT	.
Mes	DET	mon
le	DET	le
enfermée	VERB	enfermer
