bord	NOUN	bord
en	ADP	en
trop	ADV	trop
quoi	PRON	quoi
de	ADP	de
?	PUNCT	?
ouvrit	VERB	ouvrir
?	PUNCT	?
est	AUX	être
la	DET	le
bouche	NOUN	bouche
,	PUNCT	,
récit	NOUN	récit
alors	ADV	alors
dit	VERB	dire
C'	PRON	ce
la	DET	le
sa	DET	son
travaux	NOUN	travail
ces	DET	ce
répéta	VERB	répéter
Ryan	PROPN	Ryan
à	ADP	à
les	DET	le
baissa	VERB	baisser
sévère	ADJ	sévère
histoires	NOUN	histoire
?	PUNCT	?
bien	ADV	bien
yeux	NOUN	oeil
un	DET	un
,	PUNCT	,
Mme	NOUN	mme
soucis	VERB	soucis
se	PRON	se
vieilles	ADJ	vieux
inquiéter	VERB	inquiéter
assez	ADV	assez
qui	PRON	qui
,	PUNCT	,
Pourquoi	ADV	pourquoi
d'	ADP	de
tournant	VERB	tourner
vers	ADP	vers
en	ADP	en
?	PUNCT	?
!	PUNCT	!
,	PUNCT	,
ton	NOUN	ton
»	PUNCT	»
Elle	PRON	lui
.	PUNCT	.
cuisinière	NOUN	cuisinière
avec	ADP	avec
Jessica	PROPN	Jessica
de	ADP	de
—	PUNCT	—
a	AUX	avoir
ça	PRON	cela
De	DET	de
vieilles	ADJ	vieux
histoires	NOUN	histoire
femme	NOUN	femme
avec	ADP	avec
les	DET	le
comme	ADP	comme
régna	VERB	régner
ses	DET	son
avec	ADP	avec
veulent	VERB	vouloir
Pendant	ADP	pendant
qu'	PRON	qu'
sur	ADP	sur
rapport	NOUN	rapport
,	PUNCT	,
?	PUNCT	?
arrivé	VERB	arriver
?	PUNCT	?
maison	NOUN	maison
Roger	PROPN	Roger
Quellesvieilles	DET	quellesvieilles
moment	NOUN	moment
-ce	PRON	-ce
a	AUX	avoir
un	DET	un
parler	VERB	parler
est	AUX	être
de	ADP	de
pièce	NOUN	pièce
.	PUNCT	.
,	PUNCT	,
«	PUNCT	«
silence	NOUN	silence
tendu	VERB	tendre
,	PUNCT	,
Foster	VERB	foster
ce	PRON	ce
la	DET	le
histoires	NOUN	histoire
»	PUNCT	»
?	PUNCT	?
Roger	PROPN	Roger
dans	ADP	dans
ils	PRON	il
un	DET	un
poupée	NOUN	poupée
qui	PRON	qui
Cette	DET	ce
-elle	PRON	lui
leur	PRON	leur
est	AUX	être
des	ADP	de
casseroles	NOUN	casserole
un	DET	un
puis	CCONJ	puis
-t	PART	-t
poupée	NOUN	poupée
d'	ADP	de
aujourd'hui	ADV	aujourd'hui
de	ADP	de
,	PUNCT	,
pas	ADV	pas
répondit	VERB	répondre
sérieux	NOUN	sérieux
il	PRON	il
Oh	CCONJ	oh
mère	NOUN	mère
a	AUX	avoir
Mais	CCONJ	mais
a	VERB	avoir
:	PUNCT	:
touristes	NOUN	touriste
a	VERB	avoir
les	PRON	le
adorercette	ADJ	adorercett
racontars	NOUN	racontar
y	PRON	y
personne	VERB	personne
S'	SCONJ	s'
voix	NOUN	voix
il	PRON	il
mielleuse	ADJ	mielleux
maison	NOUN	maison
de	ADP	de
vont	VERB	aller
ce	DET	ce
,	PUNCT	,
—	PUNCT	—
«	NOUN	«
raison	NOUN	raison
sujet	NOUN	sujet
!	PUNCT	!
!	PUNCT	!
mal	ADV	mal
les	DET	le
ne	ADV	ne
évidemment	ADV	évidemment
.	PUNCT	.
plus	ADV	plus
.	PUNCT	.
Votre	DET	votre
à	ADP	à
une	DET	un
au	ADP	au
y	PRON	y
prend	VERB	prendre
un	DET	un
légendes	NOUN	légende
côté	NOUN	côté
Margaret	PROPN	Margaret
des	ADP	de
!	PUNCT	!
certaines	DET	certain
à	ADP	à
pour	ADP	pour
devons	VERB	devoir
à	ADP	à
la	DET	le
dans	ADP	dans
faire	VERB	faire
,	PUNCT	,
.	PUNCT	.
Roger	PROPN	Roger
brochure	NOUN	brochure
de	ADP	de
Ryan	PROPN	Ryan
,	PUNCT	,
une	DET	un
surnaturel	ADJ	surnaturel
cette	DET	ce
connaître	VERB	connaître
maquette	NOUN	maquette
tel	ADJ	tel
qu'	SCONJ	que
Rien	PRON	rien
Nous	PRON	nous
de	ADP	de
de	ADP	de
nous	PRON	nous
disposition	NOUN	disposition
les	DET	le
les	PRON	le
peu	ADV	peu
intervint	VERB	intervenir
visiteurs	NOUN	visiteur
petite	ADJ	petit
la	DET	le
reprendrons	NOUN	reprendron
nous	PRON	nous
vitrine	NOUN	vitrine
,	PUNCT	,
.	PUNCT	.
sur	ADP	sur
laisserons	VERB	laisser
se	PRON	se
que	SCONJ	que
fabriqué	VERB	fabriquer
clientèle	NOUN	clientèle
bibliothèque	NOUN	bibliothèque
sur	ADP	sur
Harbor	PROPN	Harbor
un	DET	un
une	DET	un
la	DET	le
où	PRON	où
,	PUNCT	,
de	ADP	de
Pride'	NOUN	pride'
être	AUX	être
était	AUX	être
ma	DET	mon
Il	PRON	il
pencher	VERB	pencher
tu	SCONJ	tu
savoir	VERB	savoir
la	DET	le
te	CCONJ	te
trouveras	VERB	trouver
,	PUNCT	,
Jessica	PROPN	Jessica
devrais	PROPN	devoir
,	PUNCT	,
qui	PRON	qui
a	AUX	avoir
faudrait	VERB	falloir
!	PUNCT	!
,	PUNCT	,
jouet	NOUN	jouet
chérie	NOUN	chéri
s	NOUN	s
Peut	ADV	peut
tu	SCONJ	tu
ce	DET	ce
peu	ADV	peu
?	PUNCT	?
-	PUNCT	-
ou	CCONJ	ou
-	ADV	-
chose	NOUN	chose
au	ADP	au
musée	VERB	muser
question	NOUN	question
!	PUNCT	!
à	ADP	à
il	PRON	il
quelque	DET	quelque
cet	DET	ce
,	PUNCT	,
je	PRON	je
Mme	NOUN	mme
,	PUNCT	,
?	PUNCT	?
installé	VERB	installer
que	PRON	que
caisse	NOUN	caisse
de	ADP	de
maugréa	NOUN	maugréa
-t	PART	-t
dos	NOUN	dos
laissez	ADJ	laissez
ce	DET	ce
un	DET	un
vois	VERB	voir
N'	ADV	n'
péremptoire	ADJ	péremptoire
Grinch	PROPN	Grinch
tu	SCONJ	tu
.	PUNCT	.
sa	DET	son
début	NOUN	début
,	PUNCT	,
—	NOUN	—
.	PUNCT	.
Remettez	VERB	remettre
ton	NOUN	ton
tourna	VERB	tourner
vous	PRON	vous
dans	ADP	dans
genre	NOUN	genre
-elle	PRON	lui
ostensiblement	NOUN	ostensiblement
détails	NOUN	détail
objet	NOUN	objet
»	PUNCT	»
d'	ADP	de
«	NOUN	«
ai	AUX	avoir
le	DET	le
pas	ADV	pas
dit	VERB	dire
!	PUNCT	!
leur	DET	leur
au	ADP	au
ce	PRON	ce
et	CCONJ	et
oubliez	VERB	oublier
Roger	PROPN	Roger
le	DET	le
le	DET	le
transportez	VERB	transporter
,	PUNCT	,
Ou	CCONJ	ou
-	PROPN	-
sera	AUX	être
la	DET	le
!	PUNCT	!
enfin	ADV	enfin
la	DET	le
,	PUNCT	,
en	ADP	en
du	ADP	de
cette	DET	ce
.	PUNCT	.
-	PROPN	-
!	PUNCT	!
-	PRON	-
le	PROPN	le
et	CCONJ	et
descendirent	VERB	descendre
un	DET	un
-	PROPN	-
coin	NOUN	coin
»	PUNCT	»
Quand	SCONJ	quand
demeure	NOUN	demeure
sur	ADP	sur
seul	ADJ	seul
Josh	PROPN	Josh
grenier	NOUN	grenier
paix	NOUN	paix
la	DET	le
Oubliez	PROPN	Oubliez
et	CCONJ	et
alors	ADV	alors
dans	ADP	dans
brûlez	VERB	brûler
moyen	NOUN	moyen
plage	NOUN	plage
!	PUNCT	!
d'	ADP	de
avoir	VERB	avoir
le	DET	le
dans	ADP	dans
Ce	PRON	ce
maquette	NOUN	maquette
le	DET	le
fille	NOUN	fille
d'	ADP	de
ne	ADV	ne
Salon	NOUN	salon
chez	ADP	chez
dans	ADP	dans
fin	NOUN	fin
je	PRON	je
avait	AUX	avoir
sur	ADP	sur
ils	PRON	il
soient	AUX	être
étaient	AUX	être
là	ADV	là
la	DET	le
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
Margaret	PROPN	Margaret
de	ADP	de
table	NOUN	table
déjà	ADV	déjà
elle	PRON	lui
,	PUNCT	,
longue	ADJ	long
et	CCONJ	et
à	ADP	à
sa	DET	son
avoua	VERB	avouer
,	PUNCT	,
suis	AUX	être
Si	SCONJ	si
posèrent	NOUN	posèrent
rentrés	VERB	rentrer
les	DET	le
une	DET	un
.	PUNCT	.
le	DET	le
eux	PRON	lui
partis	NOUN	parti
pas	ADV	pas
Grinch	PROPN	Grinch
Honnêtement	ADV	honnêtement
mécontente	VERB	mécontente
qu'	PRON	qu'
Musique	NOUN	musique
après-midi	NOUN	après-midi
,	PUNCT	,
été	AUX	être
«	PUNCT	«
maison	NOUN	maison
notre	DET	notre
velours	NOUN	velours
anecdote	NOUN	anecdote
que	SCONJ	que
quelque	DET	quelque
,	PUNCT	,
de	ADP	de
poussaient	VERB	pousser
pas	ADV	pas
fenêtres	NOUN	fenêtre
,	PUNCT	,
!	PUNCT	!
table	NOUN	table
n'	ADV	n'
deux	NUM	deux
raconter	VERB	raconter
ouvrit	VERB	ouvrir
installaient	VERB	installer
au	ADP	au
nous	PRON	nous
»	PUNCT	»
et	CCONJ	et
Lily	PROPN	Lily
de	ADP	de
Grinch	PROPN	Grinch
précautionneusement	VERB	précautionneusemer
la	DET	le
garçons	NOUN	garçon
de	ADP	de
rouge	NOUN	rouge
poupée	NOUN	poupée
aurait	AUX	avoir
tandis	ADV	tandis
cette	DET	ce
manqué	VERB	manquer
de	ADP	de
effroyable	ADJ	effroyable
les	DET	le
Elle	PRON	lui
qui	PRON	qui
merveille	NOUN	merveille
lourds	NOUN	lourd
masquaient	VERB	masquer
les	DET	le
sujet	NOUN	sujet
chère	NOUN	chère
rideaux	ADJ	rideal
la	DET	le
les	DET	le
est	AUX	être
le	DET	le
.	PUNCT	.
pour	ADP	pour
,	PUNCT	,
était	AUX	être
contre	ADP	contre
Roger	PROPN	Roger
peu	ADV	peu
l'	DET	le
de	DET	de
mauvaises	NOUN	mauvais
pas	ADV	pas
,	PUNCT	,
avait	AUX	avoir
savez	VERB	savoir
emplacement	NOUN	emplacement
tante	NOUN	tante
Disons	NOUN	dison
elle	PRON	lui
cet	DET	ce
attention	NOUN	attention
un	DET	un
.	PUNCT	.
que	SCONJ	que
On	PRON	on
qu'	PRON	qu'
elle	PRON	lui
.	PUNCT	.
«	PUNCT	«
Elle	PRON	lui
...	PUNCT	...
vraiment	ADV	vraiment
intentions	ADJ	intention
Ne	ADV	ne
impression	NOUN	impression
seulement	ADV	seulement
fait	VERB	faire
vous	PRON	vous
à	ADP	à
n'	ADV	n'
faites	VERB	faire
,	PUNCT	,
a	VERB	avoir
pas	ADV	pas
.	PUNCT	.
mur	NOUN	mur
dit	VERB	dire
superstitieuse	ADJ	superstitieux
Lily	PROPN	Lily
j'	PRON	je
beaucoup	ADV	beaucoup
promis	VERB	promettre
-il	PRON	il
magasin	NOUN	magasin
ajouta	ADJ	ajouta
comme	ADP	comme
ai	AUX	avoir
Joshua	PROPN	Joshua
la	DET	le
je	PRON	je
fermerais	VERB	fermer
d'	ADP	de
tu	ADP	tu
,	PUNCT	,
ce	DET	ce
,	PUNCT	,
sa	DET	son
;	PUNCT	;
,	PUNCT	,
Bon	ADJ	bon
œil	NOUN	œil
.	PUNCT	.
gens	NOUN	gens
.	PUNCT	.
âgés	ADJ	âgé
faut	VERB	falloir
que	SCONJ	que
soir	NOUN	soir
jetant	VERB	jeter
à	ADP	à
aille	ADJ	aill
dans	ADP	dans
le	DET	le
un	DET	un
région	NOUN	région
y	PRON	y
-t	PART	-t
,	PUNCT	,
à	ADP	à
ma	DET	mon
coup	NOUN	coup
,	PUNCT	,
mère	NOUN	mère
que	PRON	que
en	ADP	en
de	ADP	de
j'	PRON	je
,	PUNCT	,
montre	NOUN	montre
C'	PRON	ce
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
trouva	VERB	trouver
mon	DET	mon
veux	PRON	veux
voiture	NOUN	voiture
il	PRON	il
passage	NOUN	passage
.	PUNCT	.
»	PUNCT	»
l'	DET	le
tenait	VERB	tenir
,	PUNCT	,
l'	DET	le
ai	VERB	avoir
la	DET	le
de	ADP	de
merci	NOUN	merci
J'	PRON	je
attacher	VERB	attacher
s'	SCONJ	s'
te	VERB	te
—	PUNCT	—
dépose	NOUN	dépose
Roger	PROPN	Roger
.	PUNCT	.
insistance	NOUN	insistance
—	PUNCT	—
si	SCONJ	si
comme	ADP	comme
au	ADP	au
Jessica	PROPN	Jessica
On	PRON	on
?	PUNCT	?
était	AUX	être
vélo	NOUN	vélo
bizarre	ADJ	bizarre
sur	ADP	sur
ça	PRON	cela
peut	VERB	pouvoir
de	ADP	de
te	AUX	te
dit	VERB	dire
.	PUNCT	.
je	PRON	je
la	DET	le
ne	ADV	ne
galerie	NOUN	galerie
,	PUNCT	,
à	ADP	à
air	NOUN	air
retrouve	VERB	retrouve
bonne	ADJ	bon
On	PRON	on
pas	ADV	pas
l'	DET	le
La	DET	le
seul	ADJ	seul
vous	PRON	vous
prépare	VERB	prépare
fermement	VERB	fermemer
s'	PRON	se
camarade	NOUN	camarade
de	ADP	de
«	NOUN	«
s'	PRON	se
,	PUNCT	,
demain	ADV	demain
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
que	SCONJ	que
elles	PRON	lui
son	DET	son
mes	DET	mon
enfants	NOUN	enfant
chocolat	NOUN	chocolat
,	PUNCT	,
mécontent	NOUN	mécontent
Margaret	PROPN	Margaret
restât	ADJ	restât
une	DET	un
fit	VERB	faire
avec	ADP	avec
décréta	NOUN	décréta
se	PRON	se
tasse	NOUN	tasse
Roger	PROPN	Roger
.	PUNCT	.
Joshua	PROPN	Joshua
alla	NOUN	alla
«	NOUN	«
Je	PRON	je
»	PUNCT	»
ce	PRON	ce
,	PUNCT	,
température	NOUN	température
en	PRON	en
bronzer	NOUN	bronzer
rafraîchie	VERB	rafraîchir
Ryan	PROPN	Ryan
gens	NOUN	gens
qu'	SCONJ	que
surprend	VERB	surprendre
est	AUX	être
Mme	NOUN	mme
,	PUNCT	,
est	VERB	être
.	PUNCT	.
Ils	PRON	il
Joshua	PROPN	Joshua
dans	ADP	dans
—	PUNCT	—
vont	VERB	aller
climat	NOUN	climat
jeune	ADJ	jeune
leurs	DET	leur
de	ADP	de
notre	DET	notre
à	ADP	à
plage	NOUN	plage
non	ADV	non
que	SCONJ	que
?	PUNCT	?
vacances	NOUN	vacance
à	ADP	à
passer	VERB	passer
ville	NOUN	ville
eut	AUX	avoir
la	DET	le
C'	PRON	ce
croient	VERB	croire
,	PUNCT	,
vrai	ADJ	vrai
sur	ADP	sur
les	DET	le
ils	PRON	il
la	DET	le
quitté	VERB	quitter
expliqua	VERB	expliquer
,	PUNCT	,
la	DET	le
pièce	NOUN	pièce
la	DET	le
,	PUNCT	,
quand	SCONJ	quand
comme	ADP	comme
fille	NOUN	fille
»	PUNCT	»
Sud	NOUN	sud
...	PUNCT	...
chance	NOUN	chance
règne	VERB	régner
beaucoup	ADV	beaucoup
le	DET	le
journée	NOUN	journée
petit	ADJ	petit
ils	PRON	il
,	PUNCT	,
le	DET	le
nez	NOUN	nez
.	PUNCT	.
,	PUNCT	,
maître	NOUN	maître
ont	VERB	avoir
ou	CCONJ	ou
la	DET	le
si	SCONJ	si
ils	PRON	il
une	DET	un
un	DET	un
la	DET	le
qu'	SCONJ	que
Californie	PROPN	Californie
région	NOUN	région
.	PUNCT	.
sur	ADP	sur
soleil	NOUN	soleil
Le	DET	le
étouffa	VERB	étouffer
et	CCONJ	et
brouillard	NOUN	brouillard
pointe	VERB	pointe
découvrent	VERB	découvrir
Jessica	PROPN	Jessica
de	ADP	de
en	ADP	en
heure	NOUN	heure
reste	NOUN	reste
son	DET	son
dans	ADP	dans
du	ADP	de
temps	NOUN	temps
le	DET	le
de	ADP	de
la	DET	le
rire	NOUN	rire
deux	NUM	deux
ici	ADV	ici
Je	PRON	je
d'	ADP	de
tombée	VERB	tomber
.	PUNCT	.
je	PRON	je
«	NOUN	«
ai	AUX	avoir
qu'	SCONJ	que
-elle	PROPN	-elle
maillots	NOUN	maillot
de	ADP	de
j'	PRON	je
sortir	VERB	sortir
avoua	VERB	avouer
étais	AUX	être
,	PUNCT	,
ma	DET	mon
qu'	SCONJ	que
dans	ADP	dans
aussi	ADV	aussi
ai	AUX	avoir
aurais	VERB	avoir
coupable	ADJ	coupable
Moi	PROPN	Moi
,	PUNCT	,
en	ADP	en
arrivant	VERB	arriver
persuadée	VERB	persuader
panneau	NOUN	panneau
abord	ADV	abord
n'	ADV	n'
-t	PART	-t
bain	NOUN	bain
!	PUNCT	!
.	PUNCT	.
je	PRON	je
suis	AUX	être
J'	PRON	je
préparé	VERB	préparer
pensé	VERB	penser
Quand	SCONJ	quand
,	PUNCT	,
à	ADP	à
mes	DET	mon
le	DET	le
plaide	VERB	plaide
j'	PRON	je
à	ADP	à
valise	ADJ	valis
?	PUNCT	?
la	DET	le
assez	ADV	assez
,	PUNCT	,
instant	NOUN	instant
les	DET	le
de	ADP	de
été	AUX	être
-il	PRON	il
l'	DET	le
garçon	NOUN	garçon
hésita	VERB	hésiter
,	PUNCT	,
Et	CCONJ	et
plonger	VERB	plonger
«	PUNCT	«
Entre	ADP	entre
que	SCONJ	que
on	PRON	on
le	DET	le
—	PUNCT	—
je	PRON	je
-t	PART	-t
et	CCONJ	et
!	PUNCT	!
à	ADP	à
se	PRON	se
tutoyait	VERB	tutoyer
Si	SCONJ	si
et	CCONJ	et
mouvementée	VERB	mouvementer
demanda	ADJ	demanda
dans	ADP	dans
un	DET	un
les	DET	le
océan	NOUN	océan
»	PUNCT	»
rochers	NOUN	rocher
.	PUNCT	.
crois	VERB	croire
.	PUNCT	.
requins	NOUN	requin
baignade	NOUN	baignade
»	PUNCT	»
Le	DET	le
ressac	NOUN	ressac
voiture	NOUN	voiture
aurait	AUX	avoir
.	PUNCT	.
votre	DET	votre
après-midi	NOUN	après-midi
Jessica	PROPN	Jessica
de	ADP	de
:	PUNCT	:
tente	VERB	tente
il	PRON	il
comme	ADP	comme
trentaine	NOUN	trentaine
qu'	SCONJ	que
tête	NOUN	tête
Si	SCONJ	si
ça	PRON	cela
belle	ADJ	bel
fasse	VERB	faire
signe	NOUN	signe
nous	PRON	nous
,	PUNCT	,
sable	NOUN	sable
y	PRON	y
«	NOUN	«
souriant	VERB	sourire
plage	NOUN	plage
condition	NOUN	condition
d'	ADP	de
en	ADP	en
un	DET	un
aller	VERB	aller
dimanche	NOUN	dimanche
pourrions	VERB	pouvoir
je	PRON	je
kilomètres	NOUN	kilomètre
à	ADP	à
de	ADP	de
te	PRON	te
connais	VERB	connaître
,	PUNCT	,
—	PROPN	—
reprit	VERB	reprendre
,	PUNCT	,
de	ADP	de
d'	ADP	de
une	DET	un
à	ADP	à
ici	ADV	ici
.	PUNCT	.
Mais	CCONJ	mais
acquiesçait	VERB	acquiescer
une	DET	un
il	PRON	il
,	PUNCT	,
du	DET	de
,	PUNCT	,
Elle	PRON	lui
joyeusement	NOUN	joyeusement
velours	NOUN	velours
répondit	VERB	répondre
beau	NOUN	beau
.	PUNCT	.
Je	PRON	je
une	DET	un
le	DET	le
divan	NOUN	divan
constater	VERB	constater
demandais	VERB	demander
C'	PRON	ce
les	DET	le
»	PUNCT	»
s'	PRON	se
garçons	NOUN	garçon
.	PUNCT	.
!	PUNCT	!
que	SCONJ	que
«	NOUN	«
.	PUNCT	.
idée	NOUN	idée
—	PUNCT	—
avaient	AUX	avoir
descendu	VERB	descendre
deux	NUM	deux
était	AUX	être
se	PRON	se
.	PUNCT	.
est	AUX	être
de	ADP	de
enchantée	VERB	enchanter
excellente	ADJ	excellent
grenier	NOUN	grenier
-elle	PRON	lui
que	SCONJ	que
Joshua	PROPN	Joshua
laissa	VERB	laisser
de	ADP	de
à	ADP	à
tomber	VERB	tomber
sur	ADP	sur
Jessica	PROPN	Jessica
évidemment	ADV	évidemment
elle	PRON	lui
me	PRON	me
intéressait	VERB	intéresser
m'	PRON	me
quoi	PRON	quoi
la	DET	le
n'	ADV	n'
la	DET	le
.	PUNCT	.
à	ADP	à
dans	ADP	dans
disparaît	VERB	disparaître
leurs	DET	leur
semble	VERB	semble
pas	ADV	pas
à	ADP	à
—	PUNCT	—
coin	NOUN	coin
.	PUNCT	.
-elle	PRON	lui
fille	NOUN	fille
fois	NOUN	fois
ai	AUX	avoir
dit	VERB	dire
part	NOUN	part
elle	PRON	lui
jeunes	NOUN	jeune
...	PUNCT	...
du	ADP	de
que	SCONJ	que
je	PRON	je
Chaque	DET	chaque
rencontré	VERB	rencontrer
crique	NOUN	crique
,	PUNCT	,
occupaient	VERB	occuper
rechercher	VERB	rechercher
personne	ADJ	personn
loisirs	NOUN	loisir
approche	VERB	approche
Je	PRON	je
compagnie	NOUN	compagnie
une	DET	un
.	PUNCT	.
—	VERB	—
curieuse	ADJ	curieux
Elle	PRON	lui
ne	ADV	ne
encore	ADV	encore
les	DET	le
,	PUNCT	,
!	PUNCT	!
plutôt	ADV	plutôt
de	ADP	de
mes	DET	mon
bout	NOUN	bout
expliqua	VERB	expliquer
pas	ADV	pas
ans	NOUN	an
Quand	SCONJ	quand
au	ADP	au
trou	NOUN	trou
,	PUNCT	,
de	ADP	de
patinoire	NOUN	patinoire
San	PROPN	San
!	PUNCT	!
installés	VERB	installer
supermarché	NOUN	supermarché
deux	NUM	deux
J'	PRON	je
pas	ADV	pas
Joshua	PROPN	Joshua
a	VERB	avoir
Diego	PROPN	Diego
Quel	DET	quel
se	PRON	se
y	PRON	y
sont	AUX	être
d'	ADP	de
équipe	NOUN	équipe
,	PUNCT	,
nous	PRON	nous
du	ADP	de
.	PUNCT	.
ici	ADV	ici
,	PUNCT	,
venions	VERB	venir
il	PRON	il
football	NOUN	football
,	PUNCT	,
de	ADP	de
.	PUNCT	.
monde	NOUN	monde
de	ADP	de
cru	VERB	croire
.	PUNCT	.
Pas	ADV	pas
,	PUNCT	,
parents	NOUN	parent
débarquer	VERB	débarquer
sinistre	ADJ	sinistre
ai	AUX	avoir
tu	SCONJ	tu
Il	PRON	il
autres	ADJ	autre
jugea	VERB	juger
océan	NOUN	océan
que	SCONJ	que
»	PUNCT	»
d'	DET	d'
les	DET	le
lui	PRON	lui
hiver	VERB	hiver
,	PUNCT	,
j'	PRON	je
en	ADP	en
ses	DET	son
réserve	VERB	réserve
enfantin	NOUN	enfantin
qu'	SCONJ	que
quelque	DET	quelque
fort	ADV	fort
air	NOUN	air
ai	AUX	avoir
remonter	VERB	remonter
,	PUNCT	,
un	DET	un
et	CCONJ	et
surprise	NOUN	surprise
;	PUNCT	;
toujours	ADV	toujours
.	PUNCT	.
activités	NOUN	activité
aussi	ADV	aussi
fossettes	NOUN	fossette
l'	DET	le
«	PUNCT	«
donnèrent	VERB	donner
peux	VERB	pouvoir
Jessica	PROPN	Jessica
te	CCONJ	te
découvert	VERB	découvrir
...	PUNCT	...
Mais	CCONJ	mais
existait	VERB	exister
Eté	NOUN	eté
comme	ADP	comme
attirant	VERB	attirer
sourit	VERB	sourire
beaucoup	ADV	beaucoup
rivières	NOUN	rivière
il	PRON	il
reste	VERB	reste
,	PUNCT	,
des	DET	un
sont	AUX	être
es	ADP	es
.	PUNCT	.
canoë	VERB	canoë
sur	ADP	sur
Pride'	NOUN	pride'
de	ADP	de
Et	CCONJ	et
quand	SCONJ	quand
nous	PRON	nous
Harbor	PROPN	Harbor
les	DET	le
du	ADP	de
arrière-pays	NOUN	arrière-pays
l'	DET	le
air	NOUN	air
magnifiques	VERB	magnifiquer
l'	DET	le
,	PUNCT	,
de	ADP	de
ramper	VERB	ramper
de	ADP	de
dans	ADP	dans
,	PUNCT	,
il	PRON	il
grand	ADJ	grand
Beaucoup	PRON	beaucoup
bateaux	NOUN	bateau
cinéma	NOUN	cinéma
forêts	NOUN	forêt
tu	ADP	tu
d'	ADP	de
séquoias	NOUN	séquoia
le	DET	le
Elles	PRON	lui
fatigué	NOUN	fatigué
à	ADP	à
de	ADP	de
entre	ADP	entre
,	PUNCT	,
pêche	NOUN	pêche
.	PUNCT	.
.	PUNCT	.
et	CCONJ	et
travaillons	NOUN	travaillon
s	NOUN	s
école	NOUN	école
de	ADP	de
Il	PRON	il
absolument	ADV	absolument
films	NOUN	film
est	AUX	être
mais	CCONJ	mais
.	PUNCT	.
faut	VERB	falloir
à	ADP	à
un	PRON	un
récente	ADJ	récent
,	PUNCT	,
un	DET	un
Kelly	PROPN	Kelly
a	VERB	avoir
possible	ADJ	possible
,	PUNCT	,
Et	CCONJ	et
rouler	VERB	rouler
n'	ADV	n'
accord	NOUN	accord
an	NOUN	an
jusqu'	ADP	jusque
y	PRON	y
d'	ADP	de
en	PRON	en
une	DET	un
cinquantaine	NOUN	cinquantaine
de	ADP	de
jamais	ADV	jamais
de	ADP	de
,	PUNCT	,
qu'	SCONJ	que
il	PRON	il
plus	ADV	plus
,	PUNCT	,
kilomètres	NOUN	kilomètre
les	DET	le
toujours	ADV	toujours
...	PUNCT	...
la	DET	le
d'	ADP	de
il	PRON	il
pellicule	NOUN	pellicule
plus	ADV	plus
ont	AUX	avoir
n'	ADV	n'
te	VERB	te
Fort	ADV	fort
s'	SCONJ	s'
bâtisse	NOUN	bâtisse
où	PRON	où
avez	AUX	avoir
Jessica	PROPN	Jessica
raconter	VERB	raconter
,	PUNCT	,
,	PUNCT	,
vous	PRON	vous
Margaret	PROPN	Margaret
»	PUNCT	»
attendre	VERB	attendre
,	PUNCT	,
,	PUNCT	,
revenant	VERB	revenir
deuxsalles	ADJ	deuxsalle
histoires	NOUN	histoire
rire	NOUN	rire
en	PRON	en
sur	ADP	sur
l'	DET	le
de	ADP	de
je	PRON	je
exclama	ADJ	exclama
y	PRON	y
éclata	VERB	éclater
a	VERB	avoir
cette	DET	ce
vieille	ADJ	vieux
effrayantes	ADJ	effrayant
.	PUNCT	.
commencé	VERB	commencer
s'	PRON	se
...	PUNCT	...
à	ADP	à
«	PUNCT	«
Il	PRON	il
!	PUNCT	!
et	CCONJ	et
des	DET	un
vous	VERB	vous
,	PUNCT	,
Josh	PROPN	Josh
beaucoup	ADV	beaucoup
sans	ADP	sans
m'	PRON	me
imita	NOUN	imita
il	PRON	il
si	SCONJ	si
en	ADP	en
voudrai	VERB	vouloir
C'	PRON	ce
un	DET	un
pas	ADV	pas
s'	PRON	se
par	ADP	par
d'	ADP	de
avec	ADP	avec
comprends	VERB	comprendre
y	PRON	y
un	DET	un
semblé	VERB	sembler
si	SCONJ	si
Je	PRON	je
beaucoup	ADV	beaucoup
lequel	PRON	lequel
maison	NOUN	maison
,	PUNCT	,
aussi	ADV	aussi
poupée	NOUN	poupée
échappait	VERB	échapper
faïence	NOUN	faïence
veuxles	ADJ	veuxle
il	PRON	il
plateau	NOUN	plateau
de	ADP	de
sur	ADP	sur
!	PUNCT	!
—	PUNCT	—
de	ADP	de
odeur	NOUN	odeur
pourquoi	ADV	pourquoi
qu'	SCONJ	que
fumait	VERB	fumer
bouleversée	VERB	bouleverser
alléchante	ADJ	alléchant
pot	NOUN	pot
est	VERB	être
où	PRON	où
notre	DET	notre
entendre	VERB	entendre
Mme	NOUN	mme
.	PUNCT	.
Je	PRON	je
Grinch	PROPN	Grinch
a	AUX	avoir
une	DET	un
grand	ADJ	grand
ne	ADV	ne
a	VERB	avoir
!	PUNCT	!
—	PUNCT	—
légendes	NOUN	légende
jeune	ADJ	jeune
Jessica	PROPN	Jessica
ce	PRON	ce
côté	NOUN	côté
de	ADP	de
la	DET	le
au	ADP	au
Josh	PROPN	Josh
que	SCONJ	que
tu	SCONJ	tu
—	PUNCT	—
de	ADP	de
,	PUNCT	,
est	AUX	être
