entre	ADP	entre
celui	NOUN	celui
»	PUNCT	»
Je	PRON	je
il	PRON	il
ses	DET	son
meurt	VERB	mourir
mon	DET	mon
grand-père	NOUN	grand-père
en	ADP	en
mains	NOUN	main
qui	PRON	qui
avait	AUX	avoir
.	PUNCT	.
l'	DET	le
de	ADP	de
que	SCONJ	que
feu	NOUN	feu
dépit	NOUN	dépit
dans	ADP	dans
cet	DET	ce
petit	ADJ	petit
endroit	NOUN	endroit
toute	ADJ	tout
la	DET	le
hérité	NOUN	hérité
l'	PRON	l'
inspirait	VERB	inspirer
monde	NOUN	monde
se	PRON	se
,	PUNCT	,
aimais	VERB	aimer
à	ADP	à
du	ADP	de
Bien	ADV	bien
qui	PRON	qui
de	ADP	de
.	PUNCT	.
,	PUNCT	,
crainte	ADJ	craindre
C'	PRON	ce
était	AUX	être
je	PRON	je
dans	ADP	dans
qu'	SCONJ	que
deux	NUM	deux
énorme	ADJ	énorme
à	ADP	à
Qui	PRON	qui
Au	ADP	au
mains	NOUN	main
de	ADP	de
ses	DET	son
.	PUNCT	.
?	PUNCT	?
engelures	NOUN	engelure
,	PUNCT	,
hiver	VERB	hiver
,	PUNCT	,
reste	VERB	reste
ses	DET	son
comme	ADP	comme
se	PRON	se
de	ADP	de
,	PUNCT	,
,	PUNCT	,
pour	ADP	pour
terre	NOUN	terre
de	ADP	de
les	DET	le
pu	VERB	pouvoir
la	DET	le
,	PUNCT	,
il	PRON	il
regardait	VERB	regarder
coucher	VERB	coucher
déposer	VERB	déposer
plus	ADV	plus
loupe	NOUN	loupe
lui	PRON	lui
avant	ADP	avant
ce	PRON	ce
ouvrir	VERB	ouvrir
la	DET	le
deux	NUM	deux
monter	VERB	monter
nous	PRON	nous
dur	ADJ	dur
qui	PRON	qui
pauvres	NOUN	pauvre
de	ADP	de
l'	PRON	l'
y	PRON	y
aurait	AUX	avoir
restes	VERB	rester
sur	ADP	sur
nos	DET	notre
toujours	ADV	toujours
.	PUNCT	.
à	ADP	à
réchauffer	NOUN	réchauffer
avoir	AUX	avoir
pour	ADP	pour
doigts	NOUN	doigt
paniqué	VERB	paniquer
sang	NOUN	sang
les	PRON	le
endormir	VERB	endormir
sans	ADP	sans
la	DET	le
de	ADP	de
attentivement	ADV	attentivement
bonsoir	VERB	bonsoir
bouche	NOUN	bouche
je	PRON	je
,	PUNCT	,
.	PUNCT	.
sa	DET	son
chambre	NOUN	chambre
de	ADP	de
les	PRON	le
à	ADP	à
examinait	VERB	examiner
il	PRON	il
avait	VERB	avoir
)	PUNCT	)
il	PRON	il
l'	DET	le
peu	ADV	peu
puis	CCONJ	puis
lui	PRON	lui
arrivait	VERB	arriver
portait	VERB	porter
un	DET	un
les	DET	le
dit	VERB	dire
où	PRON	où
idée	NOUN	idée
dans	ADP	dans
attendais	NOUN	attendai
de	ADP	de
m'	PRON	me
Quand	SCONJ	quand
Il	PRON	il
(	PUNCT	(
autour	ADV	autour
l'	PRON	l'
main	NOUN	main
bouche	NOUN	bouche
m'	PRON	me
ordre	NOUN	ordre
quelques	DET	quelque
mettre	VERB	mettre
la	DET	le
il	PRON	il
est	AUX	être
dans	ADP	dans
une	DET	un
lettre	NOUN	lettre
,	PUNCT	,
récit	NOUN	récit
en	ADP	en
ahurissantes	ADJ	ahurissant
y	PRON	y
avais	VERB	avoir
manifestement	ADV	manifestement
,	PUNCT	,
pour	ADP	pour
que	SCONJ	que
Ceci	PRON	ceci
C'	PRON	ce
papiers	NOUN	papier
était	AUX	être
de	ADP	de
sa	DET	son
,	PUNCT	,
après	ADP	après
avait	AUX	avoir
«	PUNCT	«
fouillant	VERB	fouiller
et	CCONJ	et
sa	DET	son
ses	DET	son
.	PUNCT	.
bon	ADJ	bon
notes	NOUN	note
j'	PRON	je
bien	ADV	bien
mort	NOUN	mort
ce	PRON	ce
fallu	VERB	falloir
appeler	VERB	appeler
longtemps	ADV	longtemps
.	PUNCT	.
qu'	PRON	qu'
le	DET	le
découvert	VERB	découvrir
Je	PRON	je
une	DET	un
écrire	NOUN	écrire
lettre	NOUN	lettre
papier	NOUN	papier
dans	ADP	dans
d'	ADP	de
d'	ADP	de
jamais	ADV	jamais
de	ADP	de
cette	DET	ce
feuille	NOUN	feuille
.	PUNCT	.
d'	DET	d'
-il	PRON	il
c'	PRON	ce
,	PUNCT	,
je	PRON	je
ma	DET	mon
à	ADP	à
maladroite	ADJ	maladroit
Ce	PRON	ce
ai	AUX	avoir
,	PUNCT	,
écriture	NOUN	écriture
avait	AUX	avoir
vie	NOUN	vie
.	PUNCT	.
est	AUX	être
connaissance	NOUN	connaissance
,	PUNCT	,
en	PRON	en
écrit	VERB	écrire
de	ADP	de
sans	ADP	sans
son	DET	son
n'	ADV	n'
sa	DET	son
,	PUNCT	,
que	PRON	que
là	ADV	là
destinataire	NOUN	destinataire
en	ADP	en
,	PUNCT	,
sur	ADP	sur
ma	DET	mon
vie	NOUN	vie
train	NOUN	train
eu	VERB	avoir
suis	AUX	être
sont	AUX	être
.	PUNCT	.
est	AUX	être
surgissent	VERB	surgir
d'	ADP	de
mots	NOUN	mot
autre	PRON	autre
aujourd'hui	ADV	aujourd'hui
gorge	NOUN	gorge
vécu	VERB	vivre
Je	PRON	je
suis	AUX	être
avant	ADP	avant
ayant	AUX	avoir
jamais	ADV	jamais
,	PUNCT	,
ces	DET	ce
.	PUNCT	.
trop	ADV	trop
à	ADP	à
que	SCONJ	que
de	ADP	de
ma	DET	mon
n'	ADV	n'
autre	PRON	autre
ai	VERB	avoir
de	ADP	de
mots	NOUN	mot
car	CCONJ	car
instant	NOUN	instant
un	DET	un
dans	ADP	dans
rien	PRON	rien
contraint	VERB	contraindre
,	PUNCT	,
d'	ADP	de
retenus	VERB	retenir
qui	PRON	qui
écrire	NOUN	écrire
moi	PRON	moi
grand	ADJ	grand
en	ADP	en
est	VERB	être
jour	NOUN	jour
.	PUNCT	.
l'	DET	le
Je	PRON	je
pourquoi	ADV	pourquoi
,	PUNCT	,
C'	PRON	ce
une	DET	un
peu	ADV	peu
enfance	NOUN	enfance
un	DET	un
à	ADP	à
-elle	PRON	lui
si	ADV	si
«	NOUN	«
À	ADP	à
des	ADP	de
un	DET	un
temps	NOUN	temps
envisagée	NOUN	envisagée
«	NOUN	«
L'	DET	le
«	NOUN	«
était	AUX	être
faisait	VERB	faire
de	ADP	de
autre	ADJ	autre
n'	ADV	n'
?	PUNCT	?
.	PUNCT	.
...	PUNCT	...
(	PUNCT	(
»	PUNCT	»
bottes	NOUN	botte
dans	ADP	dans
coups	NOUN	coup
de	ADP	de
ravagée	VERB	ravager
»	PUNCT	»
une	PRON	un
suspendu	VERB	suspendre
la	DET	le
notes	NOUN	note
porte	NOUN	porte
qu'	SCONJ	que
des	DET	un
)	PUNCT	)
»	PUNCT	»
lettre	NOUN	lettre
à	ADP	à
.	PUNCT	.
À	ADP	à
brouillon	NOUN	brouillon
parlé	VERB	parler
son	DET	son
la	DET	le
allusion	NOUN	allusion
doigts	NOUN	doigt
du	ADP	de
il	PRON	il
,	PUNCT	,
mère	NOUN	mère
une	DET	un
ruse	VERB	ruse
,	PUNCT	,
s'	PRON	se
genoux	NOUN	genou
déchirant	VERB	déchirer
d'	ADP	de
dévastation	NOUN	dévastation
l'	DET	le
jette	VERB	jeter
écartant	VERB	écarter
d'	ADP	de
Dans	ADP	dans
terre	NOUN	terre
sur	ADP	sur
cuisses	NOUN	cuisse
»	PUNCT	»
que	SCONJ	que
qui	PRON	qui
les	DET	le
vous	PRON	vous
de	ADP	de
ses	DET	son
la	DET	le
terreau	NOUN	terreau
était	AUX	être
afin	SCONJ	afin
à	ADP	à
une	DET	un
de	ADP	de
entre	ADP	entre
»	PUNCT	»
femme	NOUN	femme
«	NOUN	«
.	PUNCT	.
question	NOUN	question
la	DET	le
autre	ADJ	autre
du	ADP	de
cri	ADJ	cri
le	DET	le
désir	NOUN	désir
note	NOUN	note
échappe	VERB	échappe
une	DET	un
mère	NOUN	mère
.	PUNCT	.
un	DET	un
la	DET	le
est	AUX	être
grand-père	NOUN	grand-père
enfant	NOUN	enfant
dans	ADP	dans
?	PUNCT	?
la	DET	le
.	PUNCT	.
«	NOUN	«
pourries	NOUN	pourri
cadavre	NOUN	cadavre
il	PRON	il
comme	ADP	comme
mon	DET	mon
le	PRON	le
cercueil	NOUN	cercueil
terre	NOUN	terre
écrivait	VERB	écrire
,	PUNCT	,
enfant	NOUN	enfant
Dès	ADP	dès
,	PUNCT	,
qu'	SCONJ	que
.	PUNCT	.
La	DET	le
un	DET	un
de	ADP	de
mouvement	NOUN	mouvement
l'	DET	le
passait	VERB	passer
Elle	PRON	lui
ses	DET	son
tête	NOUN	tête
et	CCONJ	et
,	PUNCT	,
mère	ADJ	mèr
pour	ADP	pour
sans	ADP	sans
dents	NOUN	dent
aussitôt	ADV	aussitôt
fin	NOUN	fin
»	PUNCT	»
souriait	VERB	sourire
«	PUNCT	«
,	PUNCT	,
un	DET	un
ravaler	VERB	ravaler
dire	VERB	dire
un	DET	un
sérieux	NOUN	sérieux
de	ADP	de
de	ADP	de
sans	ADP	sans
dans	ADP	dans
au	ADP	au
effrayant	VERB	effrayer
encore	ADV	encore
de	DET	de
bonnes	ADJ	bon
quelle	DET	quel
ce	PRON	ce
J'	PRON	je
que	SCONJ	que
,	PUNCT	,
convenait	VERB	convenir
qu'	PRON	qu'
qui	PRON	qui
phrases	NOUN	phrase
mesure	NOUN	mesure
plus	ADV	plus
.	PUNCT	.
ces	DET	ce
»	PUNCT	»
il	PRON	il
voulait	VERB	vouloir
ce	PRON	ce
parlaient	ADV	parlaient
.	PUNCT	.
probablement	ADV	probablement
avais	VERB	avoir
raisons	NOUN	raison
et	CCONJ	et
retenu	VERB	retenir
était	AUX	être
savoir	VERB	savoir
penser	VERB	penser
il	PRON	il
J'	PRON	je
dans	ADP	dans
les	PRON	le
avais	VERB	avoir
pourtant	ADV	pourtant
elles	PRON	lui
cercueil	NOUN	cercueil
prendre	VERB	prendre
que	SCONJ	que
de	ADP	de
qu'	PRON	qu'
il	PRON	il
un	DET	un
considérées	VERB	considérer
Il	PRON	il
ai	AUX	avoir
qu'	PRON	qu'
perdre	VERB	perdre
Cela	PRON	cela
pour	ADP	pour
est	AUX	être
arrivé	VERB	arriver
autoportrait	NOUN	autoportrait
est	AUX	être
Même	ADV	même
rare	VERB	rare
j'	PRON	je
Il	PRON	il
perdre	VERB	perdre
comme	ADP	comme
que	PRON	que
:	PUNCT	:
.	PUNCT	.
écrit	VERB	écrire
lignes	NOUN	ligne
.	PUNCT	.
une	DET	un
femme	NOUN	femme
de	ADP	de
départ	NOUN	départ
pays	NOUN	pays
aime	VERB	aime
hypothèse	NOUN	hypothèse
.	PUNCT	.
d'	ADP	de
ces	DET	ce
on	PRON	on
longtemps	ADV	longtemps
est	AUX	être
«	NOUN	«
.	PUNCT	.
un	DET	un
rare	VERB	rare
Cela	PRON	cela
m'	PRON	me
le	DET	le
avait	AUX	avoir
de	ADP	de
m'	PRON	me
est	AUX	être
à	ADP	à
.	PUNCT	.
»	PUNCT	»
âge	NOUN	âge
avais	VERB	avoir
de	ADP	de
arrivé	VERB	arriver
?	PUNCT	?
de	ADP	de
un	DET	un
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
lettre	NOUN	lettre
de	ADP	de
toutes	ADJ	tout
force	NOUN	force
-il	PRON	il
peines	NOUN	peine
.	PUNCT	.
la	DET	le
Que	PRON	que
verso	NOUN	verso
est	AUX	être
dans	ADP	dans
rare	VERB	rare
du	ADP	de
monde	NOUN	monde
les	DET	le
m'	PRON	me
Cette	DET	ce
au	ADP	au
perdre	VERB	perdre
j'	PRON	je
est	AUX	être
fils	NOUN	fils
déchiffrer	VERB	déchiffrer
l'	DET	le
eu	VERB	avoir
pourrait	VERB	pouvoir
confidence	NOUN	confidence
arrivé	VERB	arriver
arriver	VERB	arriver
,	PUNCT	,
enfin	ADV	enfin
Cela	PRON	cela
Il	PRON	il
encore	ADV	encore
la	DET	le
m'	PRON	me
de	ADP	de
«	NOUN	«
Je	PRON	je
là	ADV	là
demande	VERB	demande
C'	PRON	ce
:	PUNCT	:
.	PUNCT	.
ensemble	ADJ	ensembl
sein	NOUN	sein
rien	PRON	rien
.	PUNCT	.
J'	PRON	je
S'	SCONJ	s'
vraiment	ADV	vraiment
à	ADP	à
.	PUNCT	.
jusqu'	ADP	jusque
qui	PRON	qui
que	SCONJ	que
terre	NOUN	terre
y	PRON	y
mourir	VERB	mourir
ai	AUX	avoir
la	DET	le
vécu	VERB	vivre
vont	VERB	aller
mourir	VERB	mourir
ceux	PRON	celui
ai	AUX	avoir
n'	ADV	n'
pas	ADV	pas
au	ADP	au
Je	PRON	je
abouti	VERB	aboutir
de	ADP	de
ne	ADV	ne
est	AUX	être
seulement	ADV	seulement
resterai	VERB	rester
ai	VERB	avoir
.	PUNCT	.
la	DET	le
besoin	NOUN	besoin
de	ADP	de
j'	PRON	je
J'	PRON	je
poussière	NOUN	poussière
.	PUNCT	.
à	ADP	à
.	PUNCT	.
en	PRON	en
à	ADP	à
pu	VERB	pouvoir
tâche	NOUN	tâche
j'	PRON	je
il	PRON	il
mort	NOUN	mort
ai	AUX	avoir
perdu	VERB	perdre
accomplir	VERB	accomplir
correctement	ADV	correctement
je	PRON	je
manqué	VERB	manquer
je	PRON	je
le	DET	le
présent	NOUN	présent
jamais	ADV	jamais
m'	PRON	me
m'	PRON	me
à	ADP	à
n'	ADV	n'
en	PRON	en
autrement	ADV	autrement
Jusqu'	ADP	jusque
,	PUNCT	,
est	AUX	être
nécessaire	ADJ	nécessaire
calme	PROPN	calme
sortir	VERB	sortir
la	DET	le
n'	ADV	n'
serais	AUX	être
ma	DET	mon
parce	SCONJ	parce
.	PUNCT	.
Je	PRON	je
ai	AUX	avoir
,	PUNCT	,
ai	AUX	avoir
fois	NOUN	fois
que	SCONJ	que
qu'	ADV	qu'
.	PUNCT	.
Pour	ADP	pour
en	PRON	en
allait	VERB	aller
un	DET	un
pas	ADV	pas
eu	VERB	avoir
avait	AUX	avoir
j'	PRON	je
,	PUNCT	,
que	SCONJ	que
s'	PRON	se
laisser	VERB	laisser
et	CCONJ	et
considérait	VERB	considérer
faire	VERB	faire
»	PUNCT	»
qu'	SCONJ	que
il	PRON	il
croire	VERB	croire
à	ADP	à
père	NOUN	père
d'	ADP	de
pas	ADV	pas
une	DET	un
besogne	NOUN	besogne
mon	DET	mon
voudrais	VERB	vouloir
investi	NOUN	investi
:	PUNCT	:
remercie	VERB	remercier
ne	ADV	ne
mon	DET	mon
qui	PRON	qui
lui	PRON	lui
une	DET	un
avait	AUX	avoir
tout	ADV	tout
réservée	VERB	réserver
.	PUNCT	.
devait	VERB	devoir
pu	VERB	pouvoir
Je	PRON	je
été	AUX	être
entendre	VERB	entendre
acquitter	VERB	acquitter
d'	ADP	de
au	ADP	au
se	PRON	se
.	PUNCT	.
plus	ADV	plus
,	PUNCT	,
grand-père	NOUN	grand-père
en	PRON	en
Il	PRON	il
disparaître	NOUN	disparaître
mission	NOUN	mission
puis	CCONJ	puis
vue	NOUN	vue
dans	ADP	dans
,	PUNCT	,
voulue	ADJ	vouloir
les	DET	le
notre	DET	notre
caisse	NOUN	caisse
de	ADP	de
regarder	VERB	regarder
à	ADP	à
la	DET	le
préparée	VERB	préparer
choisies	VERB	choisir
ne	ADV	ne
la	PRON	le
Draper	VERB	draper
effet	NOUN	effet
de	ADP	de
les	PRON	le
.	PUNCT	.
à	ADP	à
,	PUNCT	,
que	PRON	que
face	NOUN	face
nous	PRON	nous
terre	NOUN	terre
,	PUNCT	,
recouvrir	VERB	recouvrir
dans	ADP	dans
la	DET	le
éventuellement	ADV	éventuellement
pouvions	VERB	pouvoir
profondeur	NOUN	profondeur
une	DET	un
en	ADP	en
,	PUNCT	,
morts	NOUN	mort
,	PUNCT	,
cet	DET	ce
terre	NOUN	terre
caisse	NOUN	caisse
enfoncer	VERB	enfoncer
préalablement	ADV	préalablement
creusée	VERB	creuser
allonger	VERB	allonger
ce	PRON	ce
la	DET	le
fleurs	NOUN	fleur
,	PUNCT	,
laissé	VERB	laisser
la	DET	le
une	DET	un
de	ADP	de
dans	ADP	dans
dépendait	VERB	dépendre
par	ADP	par
d'	ADP	de
de	ADP	de
La	DET	le
des	ADP	de
mots	NOUN	mot
passage	NOUN	passage
.	PUNCT	.
catalogues	NOUN	catalogue
domaine	NOUN	domaine
ne	ADV	ne
traverséetoujours	NOUN	traverséetoujour
incertain	ADJ	incertain
lui	PRON	lui
opérations	NOUN	opération
,	PUNCT	,
appréciation	NOUN	appréciation
sur	ADP	sur
des	DET	un
des	DET	un
,	PUNCT	,
était	AUX	être
aussi	ADV	aussi
Certains	PRON	certains
résistance	NOUN	résistance
l'	DET	le
...	PUNCT	...
,	PUNCT	,
parlaient	NOUN	parlaient
suite	NOUN	suite
à	ADP	à
pas	ADV	pas
un	DET	un
de	ADP	de
.	PUNCT	.
de	ADP	de
la	DET	le
Le	DET	le
choix	NOUN	choix
.	PUNCT	.
famille	NOUN	famille
merci	NOUN	merci
chacun	PRON	chacun
à	ADP	à
prononcent	VERB	prononcer
Ce	PRON	ce
façon	NOUN	façon
cette	DET	ce
lorsque	SCONJ	lorsque
avais	VERB	avoir
«	PUNCT	«
même	ADJ	même
il	PRON	il
travail	NOUN	travail
mon	DET	mon
nom	NOUN	nom
vois	VERB	voir
longuement	VERB	longuemer
dans	ADP	dans
qui	PRON	qui
j'	PRON	je
mains	NOUN	main
appellent	VERB	appeler
confidence	NOUN	confidence
(	PUNCT	(
véritablement	ADV	véritablement
(	PUNCT	(
est	VERB	être
enfouissement	ADV	enfouissement
que	SCONJ	que
ne	ADV	ne
le	PRON	le
m'	PRON	me
)	PUNCT	)
que	SCONJ	que
correctement	ADV	correctement
ce	DET	ce
que	SCONJ	que
que	SCONJ	que
d'	ADP	de
pas	ADV	pas
oublié	VERB	oublier
ceux	PRON	celui
mes	DET	mon
je	PRON	je
je	PRON	je
De	ADP	de
n'	ADV	n'
entends	VERB	entendre
tardive	ADJ	tardif
n'	ADV	n'
la	DET	le
faisait	VERB	faire
.	PUNCT	.
»	PUNCT	»
les	DET	le
champ	NOUN	champ
est	AUX	être
perçois	VERB	percevoir
lorsqu'	SCONJ	lorsque
rouler	VERB	rouler
le	DET	le
,	PUNCT	,
Je	PRON	je
,	PUNCT	,
que	SCONJ	que
.	PUNCT	.
,	PUNCT	,
)	PUNCT	)
travers	NOUN	travers
que	SCONJ	que
toute	DET	tout
fausse	NOUN	faux
joué	VERB	jouer
entends	NOUN	entend
C'	PRON	ce
là	ADV	là
rde	PRON	rde
l'	DET	le
correctement	ADV	correctement
note	NOUN	note
.	PUNCT	.
cette	DET	ce
une	DET	un
troué	VERB	trouer
était	AUX	être
.	PUNCT	.
je	PRON	je
fausse	NOUN	faux
ne	ADV	ne
Il	PRON	il
il	PRON	il
à	ADP	à
est	AUX	être
de	ADP	de
note	NOUN	note
histoire	NOUN	histoire
mes	DET	mon
silences	NOUN	silence
comme	ADP	comme
deux	NUM	deux
,	PUNCT	,
simplement	ADV	simplement
mon	DET	mon
pierre	NOUN	pierre
la	DET	le
violemment	VERB	violemmer
,	PUNCT	,
terre	NOUN	terre
comme	ADP	comme
à	ADP	à
claquer	VERB	claquer
d'	ADP	de
assignée	VERB	assigner
enfonçant	ADJ	enfonçant
dans	ADP	dans
,	PUNCT	,
retombait	VERB	retomber
avait	AUX	avoir
,	PUNCT	,
été	AUX	être
force	NOUN	force
elle	PRON	lui
à	ADP	à
nu	ADV	nu
de	ADP	de
pluie	NOUN	pluie
qui	PRON	qui
torse	ADJ	tors
lui	PRON	lui
heurtait	VERB	heurter
une	DET	un
quand	SCONJ	quand
merci	NOUN	merci
sa	DET	son
une	DET	un
été	AUX	être
la	DET	le
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
hiver	VERB	hiver
et	CCONJ	et
sa	DET	son
pelle	NOUN	pelle
oui	NOUN	oui
Il	PRON	il
en	ADP	en
l'	PRON	l'
la	DET	le
place	NOUN	place
faisait	VERB	faire
étincelles	ADJ	étincelle
.	PUNCT	.
-	PUNCT	-
les	DET	le
entour	NOUN	entour
au-dessus	ADV	au-dessus
réveiller	VERB	réveiller
pelletées	NOUN	pelletée
sur	ADP	sur
l'	DET	le
»	PUNCT	»
travers	NOUN	travers
un	DET	un
raffut	NOUN	raffut
rythme	NOUN	rythme
cessais	VERB	cesser
.	PUNCT	.
morts	NOUN	mort
les	DET	le
.	PUNCT	.
«	NOUN	«
de	ADP	de
,	PUNCT	,
d'	ADP	de
?	PUNCT	?
des	ADP	de
brume	NOUN	brume
bas-côtés	NOUN	bas-côté
Pourquoi	ADV	pourquoi
fais	NOUN	fai
.	PUNCT	.
tête	NOUN	tête
,	PUNCT	,
ca	NOUN	ca
À	ADP	à
à	ADP	à
à	ADP	à
la	DET	le
tu	NOUN	tu
voltigeaient	VERB	voltiger
les	DET	le
enfer	NOUN	enfer
la	DET	le
un	DET	un
rebondissant	NOUN	rebondissant
terre	NOUN	terre
faisait	VERB	faire
sa	DET	son
chardons	NOUN	chardon
à	ADP	à
ne	ADV	ne
En	ADP	en
sans	ADP	sans
de	ADP	de
de	ADP	de
question	NOUN	question
contentait	VERB	contenter
,	PUNCT	,
-je	PRON	je
fini	VERB	finir
lèvres	NOUN	lèvre
années	NOUN	année
,	PUNCT	,
il	PRON	il
journées	NOUN	journée
Mais	CCONJ	mais
toutes	ADJ	tout
me	PRON	me
souvent	ADV	souvent
je	PRON	je
bonjour	NOUN	bonjour
demeurait	VERB	demeurer
plus	ADV	plus
entières	ADJ	entier
les	DET	le
demander	VERB	demander
Le	DET	le
pendant	ADP	pendant
et	CCONJ	et
bonsoir	VERB	bonsoir
dire	VERB	dire
réponse	NOUN	réponse
m'	PRON	me
autrement	ADV	autrement
ces	DET	ce
se	PRON	se
.	PUNCT	.
.	PUNCT	.
desserrer	VERB	desserrer
ma	DET	mon
de	ADP	de
(	PUNCT	(
en	PRON	en
Des	DET	un
ai	AUX	avoir
étonner	VERB	étonner
)	PUNCT	)
sans	ADP	sans
lui	PRON	lui
pas	ADV	pas
.	PUNCT	.
n'	ADV	n'
m'	PRON	me
,	PUNCT	,
tant	ADV	tant
prendre	VERB	prendre
est	AUX	être
il	PRON	il
quand	SCONJ	quand
,	PUNCT	,
les	DET	le
hasards	NOUN	hasard
les	DET	le
fossoyeurs	NOUN	fossoyeur
paroles	NOUN	parole
et	CCONJ	et
grand	ADJ	grand
assourdie	VERB	assourdir
,	PUNCT	,
à	ADP	à
«	NOUN	«
garde	NOUN	garde
parlait	VERB	parler
sans	ADP	sans
lié	VERB	lier
le	DET	le
il	PRON	il
plus	ADV	plus
On	PRON	on
ne	ADV	ne
.	PUNCT	.
chacune	PRON	chacun
la	DET	le
pas	ADV	pas
des	ADP	de
,	PUNCT	,
de	ADP	de
,	PUNCT	,
a	AUX	avoir
fallait	VERB	falloir
naturellement	ADV	naturellement
hésiter	VERB	hésiter
parole	NOUN	parole
ses	DET	son
l'	DET	le
,	PUNCT	,
chez	ADP	chez
à	ADP	à
par	ADP	par
oreille	NOUN	oreille
pieds	NOUN	pied
tendre	VERB	tendre
de	ADP	de
poings	NOUN	poing
.	PUNCT	.
C'	PRON	ce
pas	ADV	pas
crasse	NOUN	crasse
les	DET	le
autre	PRON	autre
stupéfaction	NOUN	stupéfaction
je	PRON	je
des	ADP	de
survivants	NOUN	survivant
le	DET	le
suffit	VERB	suffire
.	PUNCT	.
un	DET	un
la	DET	le
et	CCONJ	et
.	PUNCT	.
est	VERB	être
nettoyer	VERB	nettoyer
fais	NOUN	fai
leur	DET	leur
disait	VERB	dire
encore	ADV	encore
-il	PRON	il
En	ADP	en
guise	NOUN	guise
merci	NOUN	merci
moi	PRON	moi
Je	PRON	je
,	PUNCT	,
Alors	ADV	alors
,	PUNCT	,
que	SCONJ	que
peux	VERB	pouvoir
merci	NOUN	merci
.	PUNCT	.
même	ADV	même
,	PUNCT	,
n'	ADV	n'
je	PRON	je
personne	NOUN	personne
attends	ADJ	attend
rien	PRON	rien
pour	ADP	pour
,	PUNCT	,
d'	ADP	de
me	PRON	me
pour	ADP	pour
Je	PRON	je
la	DET	le
qui	PRON	qui
recule	VERB	recule
quoi	PRON	quoi
face	NOUN	face
,	PUNCT	,
pelle	NOUN	pelle
je	PRON	je
dans	ADP	dans
terre	NOUN	terre
a	VERB	avoir
du	ADP	de
raccrochais	VERB	raccrocher
attente	NOUN	attente
faire	AUX	faire
leur	DET	leur
le	DET	le
la	DET	le
...	PUNCT	...
,	PUNCT	,
cimetière	NOUN	cimetière
que	SCONJ	que
de	ADP	de
yeux	NOUN	oeil
l'	DET	le
tête	NOUN	tête
.	PUNCT	.
perdre	VERB	perdre
Dans	ADP	dans
s'	PRON	se
souviens	VERB	souvenir
semée	VERB	semer
de	ADP	de
le	DET	le
leurs	DET	leur
me	PRON	me
qui	PRON	qui
vous	PRON	vous
,	PUNCT	,
enfonce	NOUN	enfonce
silence	NOUN	silence
d'	ADP	de
dans	ADP	dans
la	DET	le
»	PUNCT	»
graine	NOUN	graine
une	DET	un
me	PRON	me
fracas	NOUN	fracas
la	DET	le
trois	NUM	trois
taciturne	NOUN	taciturne
mourantes	ADJ	mourante
,	PUNCT	,
des	ADP	de
à	ADP	à
le	DET	le
pouvait	VERB	pouvoir
des	ADP	de
à	ADP	à
tout	ADV	tout
de	ADP	de
des	DET	un
l'	DET	le
,	PUNCT	,
beauté	NOUN	beauté
...	PUNCT	...
silence	NOUN	silence
,	PUNCT	,
la	DET	le
l'	DET	le
Il	PRON	il
rien	PRON	rien
,	PUNCT	,
:	PUNCT	:
et	CCONJ	et
à	ADP	à
au	ADP	au
blancheur	NOUN	blancheur
,	PUNCT	,
.	PUNCT	.
éclat	NOUN	éclat
ramener	VERB	ramener
des	ADP	de
géraniums	NOUN	géranium
solitude	NOUN	solitude
roses	NOUN	rose
toujours	ADV	toujours
acacia	NOUN	acacia
il	PRON	il
fleurs	NOUN	fleur
lui	PRON	lui
avait	AUX	avoir
tendance	NOUN	tendance
la	DET	le
fois	NOUN	fois
,	PUNCT	,
vivre	VERB	vivre
Mais	CCONJ	mais
tirant	VERB	tirer
entiers	ADJ	entier
la	DET	le
âme	PRON	âme
à	ADP	à
—	VERB	—
jours	NOUN	jour
entre	ADP	entre
bras	NOUN	bras
moi	PRON	moi
.	PUNCT	.
Il	PRON	il
ses	DET	son
des	ADP	de
dehors	ADP	dehors
pas	ADV	pas
pas	ADV	pas
et	CCONJ	et
tête	NOUN	tête
qui	PRON	qui
comptais	VERB	compter
seules	ADJ	seul
à	ADP	à
—	NOUN	—
ne	ADV	ne
en	ADP	en
baissée	VERB	baisser
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
maison	NOUN	maison
charrette	NOUN	charrette
de	ADP	de
marchait	VERB	marcher
occupé	VERB	occuper
qui	PRON	qui
sa	DET	son
rencontrer	VERB	rencontrer
grands	ADJ	grand
tranchées	NOUN	tranchée
et	CCONJ	et
de	ADP	de
et	CCONJ	et
le	DET	le
cimetière	NOUN	cimetière
vive	VERB	vivre
sans	ADP	sans
venues	ADJ	venue
remplie	ADJ	remplir
allées	VERB	aller
,	PUNCT	,
cueillies	VERB	cueillir
aisance	NOUN	aisance
avant	ADP	avant
sa	DET	son
la	DET	le
fleurs	NOUN	fleur
l'	DET	le
.	PUNCT	.
déposait	VERB	déposer
ne	ADV	ne
connaît	VERB	connaître
de	ADP	de
seulement	ADV	seulement
qu'	SCONJ	que
.	PUNCT	.
de	ADP	de
qu'	PRON	qu'
visage	NOUN	visage
de	ADP	de
coin	NOUN	coin
glace	NOUN	glace
