Stanislas	PROPN	Stanislas
s'	PRON	se
:	PUNCT	:
mon	DET	mon
oncle	NOUN	oncle
en	ADP	en
a	AUX	avoir
ils	PRON	il
et	CCONJ	et
ensemble	ADJ	ensembl
faim	NOUN	faim
côté	NOUN	côté
.	PUNCT	.
de	ADP	de
a	AUX	avoir
chemin	NOUN	chemin
,	PUNCT	,
après	ADP	après
pendre	VERB	pendre
perdu	VERB	perdre
marché	VERB	marcher
Puis	CCONJ	puis
violemment	ADV	violemment
J'	PRON	je
dit	VERB	dire
,	PUNCT	,
patience	NOUN	patience
Continuez	VERB	continuer
et	CCONJ	et
allez	VERB	aller
William	PROPN	William
froid	ADJ	froid
seul	ADJ	seul
sont	AUX	être
«	NOUN	«
plus	ADV	plus
»	PUNCT	»
sais	NOUN	sai
songer	VERB	songer
tante	NOUN	tante
ne	ADV	ne
.	PUNCT	.
le	PRON	le
lui	PRON	lui
oncle	NOUN	oncle
une	DET	un
demi-couronne	NOUN	demi-couronne
n'	ADV	n'
donne	VERB	donne
plus	ADV	plus
pour	ADP	pour
On	PRON	on
d'	DET	d'
quête	NOUN	quête
à	ADP	à
»	PUNCT	»
avait	VERB	avoir
ne	ADV	ne
n'	ADV	n'
...	PUNCT	...
avons	VERB	avoir
.	PUNCT	.
De	ADP	de
la	DET	le
fugue	NOUN	fugue
;	PUNCT	;
grand-tante	PRON	grand-tante
revu	VERB	revoir
à	ADP	à
;	PUNCT	;
Andrew	PROPN	Andrew
,	PUNCT	,
peut	VERB	pouvoir
Kitty	PROPN	Kitty
pas	ADV	pas
il	PRON	il
il	PRON	il
.	PUNCT	.
a	AUX	avoir
emprunté	VERB	emprunter
une	DET	un
Nous	PRON	nous
Je	PRON	je
en	PRON	en
argent	NOUN	argent
...	PUNCT	...
au	ADP	au
...	PUNCT	...
il	PRON	il
Oh	PROPN	Oh
sou	NOUN	sou
qu'	SCONJ	que
raison	NOUN	raison
moment	NOUN	moment
qu'	SCONJ	que
courses	NOUN	course
...	PUNCT	...
.	PUNCT	.
!	PUNCT	!
,	PUNCT	,
il	PRON	il
moindre	ADJ	moindre
n'	ADV	n'
avait	AUX	avoir
l'	PRON	l'
le	DET	le
—	PUNCT	—
ce	DET	ce
,	PUNCT	,
a	VERB	avoir
car	CCONJ	car
pas	ADV	pas
gagné	ADJ	gagner
n'	ADV	n'
immédiatement	ADV	immédiatement
on	PRON	on
à	ADP	à
dès	ADP	dès
—	PUNCT	—
au	ADP	au
il	PRON	il
pas	ADV	pas
,	PUNCT	,
!	PUNCT	!
Ce	PRON	ce
gagne	VERB	gagne
bookmaker	NOUN	bookmaker
pas	ADV	pas
parfois	ADV	parfois
aux	ADP	à
envoie	VERB	envoyer
compte-gouttes	NOUN	compte-gouttes
une	DET	un
-là	PROPN	-là
est	AUX	être
,	PUNCT	,
Elle	PRON	lui
à	ADP	à
courses	NOUN	course
,	PUNCT	,
parier	NOUN	parier
(	PUNCT	(
grave	ADJ	grave
de	ADP	de
-vous	PRON	vous
vulgaire	ADJ	vulgaire
...	PUNCT	...
,	PUNCT	,
autant	ADV	autant
:)	PUNCT	:)
éviter	VERB	éviter
que	SCONJ	que
ce	PRON	ce
scènes	NOUN	scène
n'	ADV	n'
juge	NOUN	juge
mais	CCONJ	mais
efforçons	VERB	efforcer
avec	ADP	avec
grand-tante	ADJ	grand-tant
véhémence	NOUN	véhémence
souvent	ADV	souvent
pénibles	ADJ	pénible
des	DET	un
pas	ADV	pas
ses	DET	son
nous	PRON	nous
Voyez	PROPN	Voyez
Aussi	ADV	aussi
seulement	ADV	seulement
,	PUNCT	,
nous	PRON	nous
aux	ADP	à
pour	ADP	pour
,	PUNCT	,
yeux	NOUN	oeil
malhonnête	ADJ	malhonnête
est	AUX	être
,	PUNCT	,
assez	ADV	assez
est	AUX	être
poursuivit	VERB	poursuivre
aussi	ADV	aussi
dissimuler	VERB	dissimuler
qui	PRON	qui
timbrées	NOUN	timbré
nous	PRON	nous
couvertures	NOUN	couverture
je	PRON	je
deux	NUM	deux
»	PUNCT	»
que	SCONJ	que
les	DET	le
mot	NOUN	mot
sportifs	NOUN	sportif
sur	ADP	sur
sa	DET	son
—	NOUN	—
,	PUNCT	,
minimes	NOUN	minime
trois	NUM	trois
.	PUNCT	.
soirs	NOUN	soir
,	PUNCT	,
suis	AUX	être
Andrew	PROPN	Andrew
tous	ADJ	tout
un	DET	un
pouvons	VERB	pouvoir
oncle	NOUN	oncle
les	DET	le
cachetées	NOUN	cachetée
et	CCONJ	et
enveloppes	NOUN	enveloppe
chez	ADP	chez
—	PRON	—
et	CCONJ	et
placements	ADJ	placement
table	NOUN	table
lui	PRON	lui
d'	ADP	de
,	PUNCT	,
Lorsque	SCONJ	lorsque
ou	CCONJ	ou
les	DET	le
j'	PRON	je
dimanche	NOUN	dimanche
je	PRON	je
ai	AUX	avoir
trouvé	VERB	trouver
montée	VERB	monter
le	PRON	le
revois	VERB	revoir
inachevé	NOUN	inachevé
,	PUNCT	,
écrire	NOUN	écrire
il	PRON	il
l'	DET	le
fidèles	NOUN	fidèle
abandonnant	VERB	abandonner
appelait	VERB	appeler
qu'	SCONJ	que
avait	VERB	avoir
n'	ADV	n'
a	AUX	avoir
Part	SCONJ	part
-on	PRON	on
est	AUX	être
pas	ADV	pas
quand	SCONJ	quand
lettres	NOUN	lettre
qui	PRON	qui
la	DET	le
on	PRON	on
à	ADP	à
cloche	NOUN	cloche
-ce	PRON	-ce
on	PRON	on
probablement	ADV	probablement
la	DET	le
abandonné	VERB	abandonner
vient	VERB	venir
d'	ADP	de
qu'	SCONJ	que
église	NOUN	église
intention	NOUN	intention
qu'	SCONJ	que
il	PRON	il
en	PRON	en
...	PUNCT	...
entendu	VERB	entendre
ou	CCONJ	ou
les	DET	le
les	DET	le
pas	ADV	pas
de	ADP	de
N'	ADV	n'
qu'	SCONJ	que
revenir	VERB	revenir
?	PUNCT	?
l'	DET	le
a	AUX	avoir
il	PRON	il
a	AUX	avoir
preuve	NOUN	preuve
,	PUNCT	,
?	PUNCT	?
ai	AUX	avoir
ai	AUX	avoir
book	NOUN	book
et	CCONJ	et
terminées	VERB	terminer
en	PRON	en
et	CCONJ	et
celles	PRON	celui
était	AUX	être
pour	ADP	pour
qui	PRON	qui
,	PUNCT	,
ai	AUX	avoir
maker	ADJ	maker
,	PUNCT	,
était	AUX	être
»	PUNCT	»
placé	VERB	placer
prêtes	VERB	prêter
ne	ADV	ne
sévère	ADJ	sévère
,	PUNCT	,
étaient	AUX	être
j'	PRON	je
Lundi	NOUN	lundi
matin	NOUN	matin
.	PUNCT	.
le	DET	le
seulement	ADV	seulement
,	PUNCT	,
posté	VERB	poster
son	DET	son
buvard	ADJ	buvard
qui	PRON	qui
grand-tante	NOUN	grand-tante
j'	PRON	je
-	ADJ	-
l'	PRON	l'
remarqué	VERB	remarquer
celle	PRON	celui
.	PUNCT	.
une	DET	un
qui	PRON	qui
dans	ADP	dans
Enfin	ADV	enfin
J'	PRON	je
sombre	ADJ	sombre
pas	ADV	pas
de	ADP	de
dit	VERB	dire
arrivera	VERB	arriver
de	ADP	de
réflexion	NOUN	réflexion
aucun	DET	aucun
me	PRON	me
il	PRON	il
!	PUNCT	!
«	NOUN	«
Kitty	PROPN	Kitty
risqua	VERB	risquer
le	DET	le
Mais	CCONJ	mais
serrées	VERB	serrer
sur	ADP	sur
a	VERB	avoir
me	PRON	me
la	DET	le
la	DET	le
n'	ADV	n'
de	ADP	de
Andrew	PROPN	Andrew
les	DET	le
oncle	NOUN	oncle
lèvres	NOUN	lèvre
perpétuelle	NOUN	perpétuelle
indocilité	NOUN	indocilité
«	NOUN	«
.	PUNCT	.
.	PUNCT	.
pauvre	NOUN	pauvre
:	PUNCT	:
une	DET	un
Priez	NOUN	priez
Votre	DET	votre
ce	DET	ce
sens	NOUN	sens
,	PUNCT	,
venir	VERB	venir
»	PUNCT	»
-	PUNCT	-
dès	ADP	dès
»	PUNCT	»
Tante	NOUN	tante
discipline	NOUN	discipline
,	PUNCT	,
qu'	SCONJ	que
»	PUNCT	»
trouver	VERB	trouver
sans	ADP	sans
sœur	ADJ	sœur
se	PRON	se
Oncle	PROPN	Oncle
de	ADP	de
.	PUNCT	.
sa	DET	son
il	PRON	il
d'	ADP	de
raccourcis	ADJ	raccourcir
qui	PRON	qui
lui	PRON	lui
correct	ADJ	correct
Andrew	PROPN	Andrew
à	ADP	à
l'	DET	le
taire	ADJ	tair
,	PUNCT	,
à	ADP	à
William	PROPN	William
fit	NOUN	fit
,	PUNCT	,
sarcasme	NOUN	sarcasme
sur	ADP	sur
la	DET	le
elle	PRON	lui
loisir	NOUN	loisir
,	PUNCT	,
important	ADJ	important
efforça	VERB	efforcer
réjouissait	VERB	réjouir
un	DET	un
bras	NOUN	bras
permettait	VERB	permettre
d'	ADP	de
et	CCONJ	et
qu'	SCONJ	que
»	PUNCT	»
faire	VERB	faire
mais	CCONJ	mais
de	ADP	de
être	AUX	être
fond	NOUN	fond
cette	DET	ce
absence	NOUN	absence
s'	PRON	se
tomba	VERB	tomber
,	PUNCT	,
oncle	NOUN	oncle
au	ADP	au
Oncle	NOUN	oncle
le	DET	le
proposa	VERB	proposer
fin	NOUN	fin
ce	PRON	ce
à	ADP	à
ne	ADV	ne
Julie	PROPN	Julie
,	PUNCT	,
coquille	NOUN	coquille
la	DET	le
police	NOUN	police
étions	VERB	être
qu'	SCONJ	que
dans	ADP	dans
fit	VERB	faire
,	PUNCT	,
inquiets	ADJ	inquiet
sa	DET	son
de	ADP	de
Toutefois	ADV	toutefois
tous	ADJ	tout
grand-tante	ADJ	grand-tant
piteusement	VERB	piteusemer
»	PUNCT	»
rentrer	VERB	rentrer
mère	NOUN	mère
.	PUNCT	.
frémir	VERB	frémir
semaine	NOUN	semaine
d'	ADP	de
soutint	VERB	soutenir
sa	DET	son
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
William	PROPN	William
la	DET	le
qui	PRON	qui
assez	ADV	assez
en	PRON	en
nous	PRON	nous
»	PUNCT	»
référer	VERB	référer
à	ADP	à
la	DET	le
fasse	VERB	faire
Tante	NOUN	tante
affirmant	VERB	affirmer
.	PUNCT	.
Kitty	PROPN	Kitty
ne	ADV	ne
partout	ADV	partout
y	PRON	y
,	PUNCT	,
il	PRON	il
il	PRON	il
écrire	ADJ	écrir
avouant	VERB	avouer
perte	NOUN	perte
voir	VERB	voir
oncle	NOUN	oncle
la	DET	le
elle	PRON	lui
agir	VERB	agir
tact	NOUN	tact
car	CCONJ	car
Elle	PRON	lui
entendu	VERB	entendre
avait	VERB	avoir
,	PUNCT	,
famille	NOUN	famille
en	ADP	en
pas	ADV	pas
mémoire	NOUN	mémoire
s'	PRON	se
.	PUNCT	.
Tante	NOUN	tante
bien	ADV	bien
de	DET	de
où	PRON	où
sensation	NOUN	sensation
de	ADP	de
Andrew	PROPN	Andrew
précédent	NOUN	précédent
de	ADP	de
fit	VERB	faire
n'	ADV	n'
avec	ADP	avec
.	PUNCT	.
on	PRON	on
dans	ADP	dans
donc	ADV	donc
avait	AUX	avoir
pu	VERB	pouvoir
pas	ADV	pas
pouvait	VERB	pouvoir
d'	ADP	de
qu'	SCONJ	que
conseilla	VERB	conseiller
,	PUNCT	,
déjà	ADV	déjà
—	PUNCT	—
hier	ADV	hier
D'	ADP	de
alors	ADV	alors
avait	AUX	avoir
.	PUNCT	.
ouvris	NOUN	ouvri
en	ADP	en
faits	NOUN	fait
étranges	ADJ	étrange
maintenant	ADV	maintenant
comme	ADP	comme
,	PUNCT	,
oncle	NOUN	oncle
est	AUX	être
et	CCONJ	et
reçut	VERB	recevoir
...	PUNCT	...
C'	PRON	ce
très	ADV	très
l'	PRON	l'
ces	DET	ce
...	PUNCT	...
mesures	NOUN	mesure
un	DET	un
télégramme	NOUN	télégramme
Andrew	PROPN	Andrew
jeune	ADJ	jeune
Il	PRON	il
je	PRON	je
mais	CCONJ	mais
.	PUNCT	.
fille	NOUN	fille
vain	ADJ	vain
et	CCONJ	et
qu'	SCONJ	que
abord	NOUN	abord
vite	ADV	vite
se	PRON	se
parlait	VERB	parler
yeux	NOUN	oeil
passa	VERB	passer
deux	NUM	deux
La	DET	le
pris	VERB	prendre
brillaient	VERB	briller
,	PUNCT	,
ses	DET	son
,	PUNCT	,
.	PUNCT	.
,	PUNCT	,
.	PUNCT	.
de	ADP	de
Chèque	PROPN	Chèque
convenu	VERB	convenir
avancés	VERB	avancer
lettre	NOUN	lettre
gagne	VERB	gagne
dans	ADP	dans
le	DET	le
du	ADP	de
...	PUNCT	...
Turkey	PROPN	Turkey
bureau	NOUN	bureau
.	PUNCT	.
nous	PRON	nous
»	PUNCT	»
Syd	PROPN	Syd
Félicitations	NOUN	félicitation
bookmaker	NOUN	bookmaker
la	DET	le
lus	VERB	lire
.	PUNCT	.
:	PUNCT	:
Le	DET	le
lendemain	NOUN	lendemain
.	PUNCT	.
Comme	SCONJ	comme
et	CCONJ	et
ouvris	VERB	ouvrir
Carpet	PROPN	Carpet
tiroir	NOUN	tiroir
il	PRON	il
751	NUM	751
j'	PRON	je
suit	VERB	suivre
son	DET	son
,	PUNCT	,
je	PRON	je
provenait	VERB	provenir
étions	VERB	être
le	DET	le
posai	NOUN	posai
.	PUNCT	.
Je	PRON	je
guère	ADV	guère
annoncée	VERB	annoncer
n'	ADV	n'
cas	NOUN	cas
n'	ADV	n'
sans	ADP	sans
Je	PRON	je
une	DET	un
ouvertement	ADV	ouvertement
Ce	PRON	ce
négligerait	VERB	négliger
ne	ADV	ne
.	PUNCT	.
pour	ADP	pour
lui	PRON	lui
chèque	NOUN	chèque
pas	ADV	pas
la	DET	le
avec	ADP	avec
décachetée	VERB	décacheter
important	ADJ	important
.	PUNCT	.
me	PRON	me
ai	AUX	avoir
était	AUX	être
je	PRON	je
pas	ADV	pas
l'	PRON	l'
de	ADP	de
Dans	ADP	dans
le	DET	le
grand-tante	NOUN	grand-tante
que	SCONJ	que
doute	NOUN	doute
,	PUNCT	,
curiosité	NOUN	curiosité
à	ADP	à
si	SCONJ	si
Je	PRON	je
contraire	ADJ	contraire
...	PUNCT	...
entrevue	NOUN	entrevue
peu	ADV	peu
de	ADP	de
le	DET	le
mon	DET	mon
s'	PRON	se
exposer	VERB	exposer
disais	VERB	dire
était	AUX	être
oncle	NOUN	oncle
doutais	VERB	douter
,	PUNCT	,
Andrew	PROPN	Andrew
il	PRON	il
d'	ADP	de
lui	PRON	lui
avec	ADP	avec
les	DET	le
qu'	SCONJ	que
était	AUX	être
la	DET	le
possession	NOUN	possession
Je	PRON	je
le	DET	le
Le	DET	le
de	ADP	de
entrer	VERB	entrer
télégramme	NOUN	télégramme
,	PUNCT	,
fit	VERB	faire
certaine	ADJ	certain
ayant	AUX	avoir
argent	NOUN	argent
chèque	NOUN	chèque
avant	ADP	avant
tout	ADV	tout
son	DET	son
pour	ADP	pour
qu'	PRON	qu'
oncle	NOUN	oncle
,	PUNCT	,
son	DET	son
environ	ADV	environ
là	ADV	là
en	ADP	en
rangeai	NOUN	rangeai
gain	NOUN	gain
de	ADP	de
serait	VERB	être
journaux	NOUN	journal
le	DET	le
me	PRON	me
750	NUM	750
.	PUNCT	.
:	PUNCT	:
livres	NOUN	livre
.	PUNCT	.
appris	VERB	apprendre
risquerait	VERB	risquer
il	PRON	il
fin	NOUN	fin
sursauter	VERB	sursauter
plus	ADV	plus
journée	NOUN	journée
voir	VERB	voir
incident	NOUN	incident
la	DET	le
le	DET	le
la	DET	le
vint	VERB	venir
—	PUNCT	—
l'	DET	le
nous	PRON	nous
avions	AUX	avoir
je	PRON	je
exemple	NOUN	exemple
,	PUNCT	,
,	PUNCT	,
lieu	NOUN	lieu
pourquoi	ADV	pourquoi
on	PRON	on
qui	PRON	qui
eut	VERB	avoir
ne	ADV	ne
...	PUNCT	...
»	PUNCT	»
,	PUNCT	,
Mais	CCONJ	mais
ne	ADV	ne
retrouva	VERB	retrouver
et	CCONJ	et
impressionna	VERB	impressionner
l'	DET	le
contrepoids	NOUN	contrepoids
dans	ADP	dans
différé	VERB	différer
beaucoup	ADV	beaucoup
après-midi	NOUN	après-midi
le	DET	le
second	ADJ	second
réparation	NOUN	réparation
sais	VERB	savoir
horloge	NOUN	horloge
,	PUNCT	,
un	DET	un
,	PUNCT	,
dont	PRON	dont
m'	PRON	me
...	PUNCT	...
ouvrier	NOUN	ouvrier
Par	ADP	par
:	PUNCT	:
dehors	ADP	dehors
Vous	PRON	vous
Très	ADV	très
Certainement	NOUN	certainement
de	ADP	de
?	PUNCT	?
!	PUNCT	!
—	PUNCT	—
.	PUNCT	.
?	PUNCT	?
avez	AUX	avoir
-vous	PRON	vous
.	PUNCT	.
suis	AUX	être
,	PUNCT	,
appel	NOUN	appel
monde	NOUN	monde
,	PUNCT	,
un	DET	un
.	PUNCT	.
le	DET	le
Mais	CCONJ	mais
Hier	ADV	hier
avez	AUX	avoir
tout	ADJ	tout
recherché	VERB	rechercher
secours	NOUN	secours
du	ADP	de
à	ADP	à
avons	AUX	avoir
intéressant	ADJ	intéressant
—	PUNCT	—
naturellement	ADV	naturellement
décidé	VERB	décider
fouillé	VERB	fouiller
Questionné	VERB	questionner
?	PUNCT	?
—	PUNCT	—
faire	VERB	faire
rien	PRON	rien
...	PUNCT	...
partout	ADV	partout
part	NOUN	part
Et	CCONJ	et
quand	SCONJ	quand
Nous	PRON	nous
l'	PRON	l'
...	PUNCT	...
Je	PRON	je
nulle	VERB	nulle
notaire	NOUN	notaire
trouver	VERB	trouver
Quel	DET	quel
affaire	NOUN	affaire
me	PRON	me
remettre	VERB	remettre
allée	VERB	aller
.	PUNCT	.
?	PUNCT	?
fini	VERB	finir
exactement	ADV	exactement
?	PUNCT	?
.	PUNCT	.
sourit	VERB	sourire
j'	PRON	je
bien	ADV	bien
de	ADP	de
!	PUNCT	!
pour	ADP	pour
entre	ADP	entre
persuader	VERB	persuader
—	PUNCT	—
famille	NOUN	famille
,	PUNCT	,
la	PRON	le
et	CCONJ	et
être	AUX	être
le	DET	le
jeune	ADJ	jeune
mains	NOUN	main
rôle	NOUN	rôle
votre	DET	votre
ai	AUX	avoir
Il	PRON	il
de	ADP	de
par	ADP	par
de	ADP	de
l'	DET	le
semble	VERB	semble
Ah	PROPN	Ah
joue	VERB	joue
Marc	PROPN	Marc
,	PUNCT	,
-t	PART	-t
-il	PRON	il
les	DET	le
grand-tante	ADJ	grand-tant
Marc	PROPN	Marc
Elle	PRON	lui
oui	NOUN	oui
Marc	PROPN	Marc
—	PUNCT	—
est	AUX	être
En	ADP	en
Mais	CCONJ	mais
dire	VERB	dire
:	PUNCT	:
qui	PRON	qui
peu	ADV	peu
gardez	VERB	garder
de	ADP	de
grand-tante	NOUN	grand-tante
père	NOUN	père
de	ADP	de
,	PUNCT	,
est	AUX	être
lui	PRON	lui
vieux	PROPN	vieux
âgé	ADJ	âgé
fait	NOUN	fait
le	DET	le
,	PUNCT	,
à	ADP	à
-	ADV	-
de	ADP	de
être	ADV	être
,	PUNCT	,
et	CCONJ	et
très	ADV	très
c'	PRON	ce
le	DET	le
décharge	NOUN	décharge
mais	CCONJ	mais
.	PUNCT	.
est	AUX	être
-vous	PRON	vous
le	DET	le
.	PUNCT	.
il	PRON	il
le	DET	le
notaire	NOUN	notaire
son	DET	son
Featherstone	PROPN	Featherstone
en	ADP	en
titre	NOUN	titre
,	PUNCT	,
Peut	PROPN	Peut
,	PUNCT	,
près	ADV	près
Hugh	PROPN	Hugh
est	ADV	est
.	PUNCT	.
avoir	AUX	avoir
L'	DET	le
je	PRON	je
oncle	NOUN	oncle
tout	PRON	tout
sans	ADP	sans
dire	ADV	dire
tenez	VERB	tenir
être	AUX	être
franche	ADJ	franc
interloqua	NOUN	interloqua
pas	ADV	pas
.	PUNCT	.
y	PRON	y
votre	DET	votre
elle	PRON	lui
pas	ADV	pas
inattendu	NOUN	inattendu
retrouver	VERB	retrouver
,	PUNCT	,
-	ADV	-
Je	PRON	je
à	ADP	à
comprends	VERB	comprendre
...	PUNCT	...
c'	PRON	ce
tiens	VERB	tenir
la	DET	le
hésité	VERB	hésiter
à	ADV	à
Pourquoi	ADV	pourquoi
,	PUNCT	,
question	NOUN	question
-vous	PRON	vous
-	ADV	-
?	PUNCT	?
n'	ADV	n'
et	CCONJ	et
:	PUNCT	:
l'	DET	le
,	PUNCT	,
—	PUNCT	—
Pour	ADP	pour
de	ADP	de
—	PUNCT	—
non	ADV	non
...	PUNCT	...
répondit	VERB	répondre
banal	ADJ	banal
un	DET	un
va	VERB	aller
maison	NOUN	maison
lui	PRON	lui
...	PUNCT	...
d'	ADP	de
il	PRON	il
d'	ADP	de
Il	PRON	il
craignez	VERB	craindre
qu'	SCONJ	que
.	PUNCT	.
part	NOUN	part
personnel	ADJ	personnel
arrivé	VERB	arriver
aimable	ADJ	aimable
voudrais	VERB	vouloir
qu'	SCONJ	que
est	AUX	être
guère	ADV	guère
Mais	CCONJ	mais
,	PUNCT	,
de	ADP	de
est	AUX	être
vue	NOUN	vue
un	DET	un
accident	NOUN	accident
plus	ADV	plus
calme	ADJ	calme
bien	ADV	bien
Et	CCONJ	et
.	PUNCT	.
il	PRON	il
sans	ADP	sans
n'	ADV	n'
?	PUNCT	?
La	DET	le
soit	AUX	être
je	PRON	je
.	PUNCT	.
lui	PRON	lui
sûre	VERB	sûre
—	PUNCT	—
Vous	PRON	vous
plus	ADV	plus
point	NOUN	point
qu'	SCONJ	que
autre	ADJ	autre
être	AUX	être
l'	DET	le
ajouta	ADJ	ajouta
pouvez	VERB	pouvoir
préoccupe	VERB	préoccupe
qui	PRON	qui
autre	PRON	autre
,	PUNCT	,
ne	ADV	ne
tressaillit	ADJ	tressaillit
désarmante	ADJ	désarmant
était	AUX	être
l'	DET	le
?	PUNCT	?
devint	VERB	devenir
une	DET	un
a	AUX	avoir
d'	ADP	de
nous	PRON	nous
bouleversée	VERB	bouleverser
...	PUNCT	...
chose	NOUN	chose
Maintenant	ADV	maintenant
Elle	PRON	lui
-il	PRON	il
quelque	DET	quelque
avec	ADP	avec
tout	ADV	tout
à	ADP	à
tellement	ADV	tellement
est	AUX	être
-vous	PRON	vous
?	PUNCT	?
sincérité	NOUN	sincérité
homme	NOUN	homme
-ce	PRON	-ce
,	PUNCT	,
heure	NOUN	heure
vous	PRON	vous
vous	PRON	vous
que	SCONJ	que
me	PRON	me
pas	ADV	pas
seuls	ADJ	seul
dire	VERB	dire
quel	ADJ	quel
n'	ADV	n'
-t	PART	-t
,	PUNCT	,
et	CCONJ	et
sommes	VERB	être
que	SCONJ	que
rouge	NOUN	rouge
Laissons	PROPN	Laissons
cet	DET	ce
-	ADV	-
Je	PRON	je
très	ADV	très
...	PUNCT	...
de	ADP	de
.	PUNCT	.
.	PUNCT	.
—	PUNCT	—
a	VERB	avoir
cartes	NOUN	carte
avez	VERB	avoir
...	PUNCT	...
.	PUNCT	.
voir	VERB	voir
,	PUNCT	,
homme	NOUN	homme
menti	NOUN	menti
rien	PRON	rien
mieux	ADV	mieux
—	PUNCT	—
ai	AUX	avoir
Vous	PRON	vous
je	PRON	je
crois	VERB	croire
cependant	ADV	cependant
Mais	CCONJ	mais
-	PUNCT	-
ferions	VERB	faire
raison	NOUN	raison
Peut	PROPN	Peut
il	PRON	il
J'	PRON	je
nous	PRON	nous
connais	VERB	connaître
être	ADV	être
à	ADP	à
le	DET	le
n'	ADV	n'
tout	DET	tout
de	ADP	de
côté	NOUN	côté
.	PUNCT	.
:	PUNCT	:
cela	PRON	cela
jouer	VERB	jouer
avec	ADP	avec
aider	VERB	aider
table	NOUN	table
-	PROPN	-
bandés	VERB	bander
Oubliez	PROPN	Oubliez
les	DET	le
sur	ADP	sur
là	ADV	là
leva	VERB	lever
entreprendre	NOUN	entreprendre
en	PRON	en
prie	NOUN	prie
qu'	SCONJ	que
Elle	PRON	lui
horreur	NOUN	horreur
le	DET	le
soit	VERB	être
a	VERB	avoir
Voulez	VERB	vouloir
.	PUNCT	.
ce	PRON	ce
il	PRON	il
se	PRON	se
J'	PRON	je
que	SCONJ	que
ai	AUX	avoir
-vous	PRON	vous
m'	PRON	me
...	PUNCT	...
Je	PRON	je
dedans	ADJ	dedan
Campion	NOUN	campion
d'	ADP	de
.	PUNCT	.
vous	PRON	vous
quoi	PRON	quoi
?	PUNCT	?
yeux	NOUN	oeil
-	PROPN	-
n'	ADV	n'
.	PUNCT	.
assure	VERB	assure
à	ADP	à
Je	PRON	je
vous	PRON	vous
—	PUNCT	—
.	PUNCT	.
voir	VERB	voir
.	PUNCT	.
rien	PRON	rien
Marc	PROPN	Marc
peur	NOUN	peur
Y	NOUN	y
Lugg	PROPN	Lugg
l'	DET	le
moment	NOUN	moment
eut	VERB	avoir
.	PUNCT	.
!	PUNCT	!
refus	NOUN	refus
réponse	NOUN	réponse
?	PUNCT	?
Un	DET	un
a	AUX	avoir
exprimer	VERB	exprimer
:	PUNCT	:
ce	DET	ce
monsieur	NOUN	Monsieur
C'	PRON	ce
entrebâilla	VERB	entrebâiller
À	ADP	à
télégramme	NOUN	télégramme
longueur	NOUN	longueur
le	PRON	le
.	PUNCT	.
voir	VERB	voir
est	AUX	être
de	ADP	de
—	PUNCT	—
porte	VERB	porte
a	AUX	avoir
Quelle	ADJ	quell
un	DET	un
Campion	NOUN	campion
:	PUNCT	:
poli	ADJ	poli
.	PUNCT	.
,	PUNCT	,
ouvrit	NOUN	ouvrit
,	PUNCT	,
-t	PART	-t
—	PUNCT	—
On	PRON	on
-il	PRON	il
une	DET	un
la	DET	le
de	ADP	de
attend	VERB	attendre
Il	PRON	il
.	PUNCT	.
—	PUNCT	—
coûter	VERB	coûter
chambre	NOUN	chambre
Suites	NOUN	suite
,	PUNCT	,
Joyce	PROPN	Joyce
dû	VERB	devoir
votre	DET	votre
arrivé	VERB	arriver
Pouvez	VERB	pouvoir
journaux	NOUN	journal
du	ADP	de
votre	DET	votre
Mon	DET	mon
Ecoutez	VERB	ecouter
particulier	ADJ	particulier
avec	ADP	avec
.	PUNCT	.
.	PUNCT	.
assez	ADV	assez
immédiatement	ADV	immédiatement
assistance	NOUN	assistance
-il	PRON	il
fortune	NOUN	fortune
revenir	VERB	revenir
.	PUNCT	.
Marc	PROPN	Marc
.	PUNCT	.
laComète	ADJ	lacomèt
ici	ADV	ici
en	ADP	en
est	AUX	être
:	PUNCT	:
soir	NOUN	soir
.	PUNCT	.
-vous	PRON	vous
Qu'	PRON	qu'
?	PUNCT	?
en	ADP	en
professionnelle	ADJ	professionnel
prévision	NOUN	prévision
Apprécierais	NOUN	apprécierai
fais	VERB	faire
.	PUNCT	.
Voyez	PROPN	Voyez
terrifiantes	NOUN	terrifiante
une	DET	un
préparer	VERB	préparer
?	PUNCT	?
Vous	PRON	vous
lurent	VERB	lire
,	PUNCT	,
La	DET	le
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Dieu	PROPN	Dieu
—	PUNCT	—
NEVEU	NOUN	neveu
...	PUNCT	...
dans	ADP	dans
la	DET	le
,	PUNCT	,
UN	DET	un
arrivé	VERB	arriver
reviens	VERB	revenir
réponse	NOUN	réponse
-moi	PRON	moi
Joyce	PROPN	Joyce
Faites	NOUN	faite
de	ADP	de
et	CCONJ	et
LE	DET	le
est	AUX	être
Pas	ADV	pas
-il	PRON	il
et	CCONJ	et
Campion	NOUN	campion
...	PUNCT	...
saut	NOUN	saut
dernière	ADJ	dernier
:	PUNCT	:
?	PUNCT	?
cuisine	NOUN	cuisine
en	ADP	en
—	PUNCT	—
ensemble	ADJ	ensembl
Lugg	PROPN	Lugg
Je	PRON	je
remontez	VERB	remonter
édition	NOUN	édition
bas	NOUN	bas
Comète	NOUN	comète
