celui	PRON	celui
on	PRON	on
n'	ADV	n'
tout	DET	tout
un	DET	un
Mais	CCONJ	mais
bouclés	NOUN	bouclé
Derek	PROPN	Derek
en	ADP	en
vu	VERB	voir
sûr	ADJ	sûr
Je	PRON	je
et	CCONJ	et
aux	ADP	à
expliquait	VERB	expliquer
lui	PRON	lui
contraire	NOUN	contraire
devant	ADP	devant
emballé	VERB	emballer
de	ADP	de
jardin	VERB	jardin
maintenant	ADV	maintenant
était	AUX	être
que	SCONJ	que
aussi	ADV	aussi
prouver	VERB	prouver
tiens!s'	NOUN	tiens!s'
le	DET	le
,	PUNCT	,
il	PRON	il
leur	DET	leur
tandis	ADV	tandis
homme	NOUN	homme
plus	ADV	plus
.	PUNCT	.
cheveux	ADJ	cheveux
qu'	SCONJ	que
le	PRON	le
était	AUX	être
.	PUNCT	.
passer	VERB	passer
deux	NUM	deux
petit	ADJ	petit
il	PRON	il
voisins	NOUN	voisin
,	PUNCT	,
brun	NOUN	brun
,	PUNCT	,
cas	NOUN	cas
avaient	AUX	avoir
de	ADP	de
ses	DET	son
Bien	ADV	bien
Packer	ADV	packer
en	ADP	en
,	PUNCT	,
?	PUNCT	?
cheveux	ADJ	cheveux
.	PUNCT	.
eux	PRON	lui
,	PUNCT	,
Petit	ADJ	petit
m'	PRON	me
avaient	AUX	avoir
ça	PRON	cela
ne	ADV	ne
.	PUNCT	.
évita	ADJ	évita
aux	ADP	à
m'	PRON	me
piège	NOUN	piège
hein	NOUN	hein
et	CCONJ	et
que	PRON	que
non	ADV	non
son	DET	son
brun	NOUN	brun
contre-interrogatoire	NOUN	contre-interrogatoire
.	PUNCT	.
-	PUNCT	-
le	DET	le
C'	PRON	ce
leur	DET	leur
que	SCONJ	que
-	PUNCT	-
vu	VERB	voir
est	AUX	être
,	PUNCT	,
sûr	ADJ	sûr
bouclés	NOUN	bouclé
Derek	PROPN	Derek
vous	PRON	vous
demandant	NOUN	demandant
comme	ADP	comme
décrit	VERB	décrire
s'	SCONJ	s'
ils	PRON	il
?	PUNCT	?
continua	VERB	continuer
à	ADP	à
je	PRON	je
avez	AUX	avoir
connaissais	PRON	connaissais
ai	AUX	avoir
.	PUNCT	.
parce	SCONJ	parce
votre	DET	votre
,	PUNCT	,
leur	PRON	leur
là	NOUN	là
ai	AUX	avoir
eux	ADJ	eux
les	DET	le
deux	NUM	deux
de	ADP	de
répondu	VERB	répondre
Ce	PRON	ce
pour	ADP	pour
prévenu	VERB	prévenir
étranger	AUX	étranger
si	SCONJ	si
que	SCONJ	que
ont	AUX	avoir
voir	VERB	voir
j'	PRON	je
demandé	VERB	demander
m'	PRON	me
!	PUNCT	!
je	PRON	je
vous	PRON	vous
savoir	VERB	savoir
est	AUX	être
Ils	PRON	il
et	CCONJ	et
sont	AUX	être
donné	VERB	donner
tellement	ADV	tellement
qui	PRON	qui
-	PRON	-
justement	ADV	justement
signalement	NOUN	signalement
un	DET	un
m'	PRON	me
inhabituel	ADJ	inhabituel
balader	VERB	balader
ont	VERB	avoir
tous	ADJ	tout
c'	PRON	ce
pas	ADV	pas
par	ADP	par
évidemment	ADV	évidemment
se	PRON	se
vous	PRON	vous
.	PUNCT	.
Tiens	PROPN	Tiens
Packer	ADV	packer
un	DET	un
air	NOUN	air
non	ADV	non
-	PUNCT	-
,	PUNCT	,
ça	PRON	cela
vous	PRON	vous
prenais	VERB	prendre
d'	ADP	de
raconter	VERB	raconter
comprendre	VERB	comprendre
honnête	ADJ	honnête
l'	DET	le
dans	ADP	dans
Derek	PROPN	Derek
le	DET	le
en	ADP	en
intense	ADJ	intense
entendez	VERB	entendre
vous	PRON	vous
tout	ADV	tout
devez	VERB	devoir
,	PUNCT	,
mais	CCONJ	mais
,	PUNCT	,
avec	ADP	avec
,	PUNCT	,
y	PRON	y
que	SCONJ	que
pour	ADP	pour
un	DET	un
fiche	VERB	fiche
vous	PRON	vous
.	PUNCT	.
type	NOUN	type
satisfaction	NOUN	satisfaction
tiens	ADJ	tien
air	NOUN	air
regard	NOUN	regard
...	PUNCT	...
Je	PRON	je
dévisagea	NOUN	dévisagea
Mais	CCONJ	mais
.	PUNCT	.
pour	ADP	pour
le	DET	le
,	PUNCT	,
bobards	NOUN	bobard
Son	DET	son
vous	PRON	vous
enfonçait	VERB	enfoncer
travailler	VERB	travailler
des	DET	un
(	PUNCT	(
grimacer	VERB	grimacer
:	PUNCT	:
qu'	SCONJ	que
il	PRON	il
retomber	VERB	retomber
.	PUNCT	.
très	ADV	très
doigt	NOUN	doigt
pas	ADV	pas
pieds	NOUN	pied
dans	ADP	dans
si	SCONJ	si
voudrais	VERB	vouloir
sur	ADP	sur
fit	VERB	faire
C'	PRON	ce
ne	ADV	ne
est	AUX	être
les	DET	le
côtes	NOUN	côte
rageur	ADJ	rageur
ne	ADV	ne
expression	NOUN	expression
qui	PRON	qui
bien	ADV	bien
lui	PRON	lui
saviez	VERB	savoir
je	PRON	je
ce	PRON	ce
avec	ADP	avec
un	DET	un
vos	DET	votre
se	PRON	se
pas	ADV	pas
Seulement	ADV	seulement
durcit	VERB	durcir
tandis	ADV	tandis
vous	PRON	vous
!	PUNCT	!
...	PUNCT	...
Derek	PROPN	Derek
.	PUNCT	.
fût	ADJ	fût
Seulement	ADV	seulement
le	DET	le
me	PRON	me
d'	ADP	de
fou	ADJ	fou
)	PUNCT	)
est	AUX	être
,	PUNCT	,
plus	ADV	plus
traitez	VERB	traiter
plus	ADV	plus
que	SCONJ	que
sentit	ADJ	sentit
pas	ADV	pas
!	PUNCT	!
assez	ADV	assez
aide	NOUN	aide
que	SCONJ	que
sous-estimer	VERB	sous-estimer
type	NOUN	type
je	PRON	je
baissée	VERB	baisser
ne	ADV	ne
un	DET	un
travaillerais	VERB	travailler
la	DET	le
vitre	NOUN	vitre
Bien	ADV	bien
Si	SCONJ	si
cas	NOUN	cas
demi	NOUN	demi
non	ADV	non
jamais	ADV	jamais
vous	PRON	vous
avec	ADP	avec
à	ADP	à
pour	ADP	pour
idiot	NOUN	idiot
vous	PRON	vous
-	PUNCT	-
voulez	VERB	vouloir
et	CCONJ	et
ne	ADV	ne
me	PRON	me
.	PUNCT	.
je	PRON	je
c'	PRON	ce
Derek	PROPN	Derek
-	PUNCT	-
dans	ADP	dans
température	NOUN	température
d'	ADP	de
front	NOUN	front
pas	ADV	pas
essuya	VERB	essuyer
la	DET	le
moyen	NOUN	moyen
plaida	VERB	plaider
la	DET	le
ne	ADV	ne
vous	PRON	vous
.	PUNCT	.
-il	PRON	il
monter	VERB	monter
sur	ADP	sur
s'	PRON	se
vous	PRON	vous
chemin	NOUN	chemin
d'	ADP	de
Il	PRON	il
-	PUNCT	-
,	PUNCT	,
la	DET	le
.	PUNCT	.
tension	NOUN	tension
ou	CCONJ	ou
ailleurs	ADV	ailleurs
le	DET	le
revers	NOUN	revers
être	AUX	être
village	NOUN	village
dans	ADP	dans
a	AUX	avoir
de	ADP	de
voiture	NOUN	voiture
le	DET	le
le	DET	le
remarqué	VERB	remarquer
Mais	CCONJ	mais
sûr	ADJ	sûr
main	NOUN	main
avez	VERB	avoir
qu'	SCONJ	que
on	PRON	on
un	DET	un
et	CCONJ	et
aucun	DET	aucun
-t	PART	-t
n'	ADV	n'
l'	DET	le
Alors	ADV	alors
côté	NOUN	côté
répondit	NOUN	répondit
pas	ADV	pas
sûr	ADJ	sûr
.	PUNCT	.
du	ADP	de
après	ADP	après
?	PUNCT	?
n'	ADV	n'
en	PRON	en
raison	NOUN	raison
passé	VERB	passer
ce	DET	ce
.	PUNCT	.
suis	AUX	être
ne	ADV	ne
ai	AUX	avoir
Packer	PROPN	Packer
en	PRON	en
que	SCONJ	que
et	CCONJ	et
-on	PRON	on
J'	PRON	je
prendre	VERB	prendre
été	AUX	être
dans	ADP	dans
J'	PRON	je
pour	ADP	pour
du	ADP	de
,	PUNCT	,
risque	NOUN	risque
avais	VERB	avoir
la	DET	le
-	PUNCT	-
armée	NOUN	armée
,	PUNCT	,
besoin	NOUN	besoin
je	PRON	je
chemin	NOUN	chemin
bonne	ADJ	bon
pas	ADV	pas
.	PUNCT	.
Je	PRON	je
,	PUNCT	,
peut	VERB	pouvoir
allé	VERB	aller
avoir	AUX	avoir
suis	AUX	être
village	NOUN	village
ans	NOUN	an
et	CCONJ	et
me	PRON	me
échelle	NOUN	échelle
je	PRON	je
quatre	NUM	quatre
-	PROPN	-
moindre	ADJ	moindre
l'	DET	le
carte	NOUN	carte
à	ADP	à
état	NOUN	état
.	PUNCT	.
à	ADP	à
tous	ADJ	tout
,	PUNCT	,
.	PUNCT	.
détails	NOUN	détail
servir	VERB	servir
fantassin	NOUN	fantassin
-	NOUN	-
au	ADP	au
ma	DET	mon
du	ADP	de
vie	NOUN	vie
de	ADP	de
votre	DET	votre
les	DET	le
une	DET	un
détruit	VERB	détruire
jusqu'	ADP	jusque
suivre	VERB	suivre
grande	ADJ	grand
carte	NOUN	carte
entraînement	NOUN	entraînement
,	PUNCT	,
sais	VERB	savoir
portant	VERB	porter
major	NOUN	major
ensuite	ADV	ensuite
d'	ADP	de
ai	AUX	avoir
-	PUNCT	-
une	DET	un
d'	ADP	de
de	ADP	de
consulté	VERB	consulter
sentier	ADJ	sentier
J'	PRON	je
allé	VERB	aller
mentionnait	VERB	mentionner
histoire	NOUN	histoire
.	PUNCT	.
votre	DET	votre
la	DET	le
Elle	PRON	lui
,	PUNCT	,
du	ADP	de
les	DET	le
d'	ADP	de
œil	NOUN	œil
fois	NOUN	fois
de	ADP	de
des	ADP	de
,	PUNCT	,
que	SCONJ	que
en	ADP	en
puis	CCONJ	puis
J'	PRON	je
telles	ADJ	tel
la	DET	le
près	ADV	près
le	DET	le
importantes	ADJ	important
nom	NOUN	nom
je	PRON	je
suis	AUX	être
et	CCONJ	et
descendu	VERB	descendre
de	ADP	de
garer	VERB	garer
propriétés	NOUN	propriété
sur	ADP	sur
une	DET	un
plus	ADV	plus
me	PRON	me
Briqueterie	PROPN	Briqueterie
baraque	NOUN	baraque
grand-rue	NOUN	grand-rue
jeter	VERB	jeter
seule	ADJ	seul
hier	ADV	hier
un	DET	un
coup	NOUN	coup
ai	AUX	avoir
aussi	ADV	aussi
matin	NOUN	matin
pont	NOUN	pont
voiture	NOUN	voiture
grand	ADJ	grand
route	NOUN	route
-là	NOUN	-là
repérer	VERB	repérer
insista	PROPN	insister
chemin	NOUN	chemin
la	DET	le
moment	NOUN	moment
petite	ADJ	petit
la	DET	le
vous	PRON	vous
voir	VERB	voir
jardin	VERB	jardin
,	PUNCT	,
observer	VERB	observer
.	PUNCT	.
du	ADP	de
C'	PRON	ce
ne	ADV	ne
l'	DET	le
tracé	NOUN	tracé
.	PUNCT	.
cette	DET	ce
Doddenham	PROPN	Doddenham
le	DET	le
pour	ADP	pour
passe	VERB	passer
pas	ADV	pas
Il	PRON	il
arrière	NOUN	arrière
qu'	SCONJ	que
sur	ADP	sur
à	ADP	à
,	PUNCT	,
de	ADP	de
jumelle	NOUN	jumelle
monde	NOUN	monde
et	CCONJ	et
Derek	PROPN	Derek
-	PUNCT	-
on	PRON	on
votre	DET	votre
à	ADP	à
a	AUX	avoir
dû	VERB	devoir
entrée	NOUN	entrée
de	ADP	de
ce	DET	ce
route	NOUN	route
est	VERB	être
Mais	CCONJ	mais
des	ADP	de
pont	NOUN	pont
.	PUNCT	.
chacun	PRON	chacun
-	PUNCT	-
juste	ADV	juste
le	DET	le
je	PRON	je
un	DET	un
étais	VERB	être
,	PUNCT	,
de	ADP	de
dise	VERB	dire
.	PUNCT	.
conducteurs	NOUN	conducteur
.	PUNCT	.
un	DET	un
a	AUX	avoir
Deux	NUM	Deux
remarqué	VERB	remarquer
boucher	VERB	boucher
que	SCONJ	que
du	ADP	de
aura	AUX	avoir
coin	NOUN	coin
regardé	VERB	regarder
.	PUNCT	.
m'	PRON	me
,	PUNCT	,
pendant	ADP	pendant
voulez	VERB	vouloir
Quelqu'	ADP	quelqu'
et	CCONJ	et
une	DET	un
vous	PRON	vous
vous	PRON	vous
Exact	PROPN	Exact
des	ADP	de
et	CCONJ	et
que	SCONJ	que
camionnette	NOUN	camionnette
ont	AUX	avoir
j'	PRON	je
y	PRON	y
voitures	NOUN	voiture
gens	NOUN	gens
traversé	VERB	traverser
vous	PRON	vous
tracteur	NOUN	tracteur
en	ADP	en
qu'	PRON	qu'
et	CCONJ	et
d'	ADP	de
un	DET	un
des	DET	un
ce	PRON	ce
jumelles	NOUN	jumelle
amoureux	NOUN	amoureux
vieille	ADJ	vieux
,	PUNCT	,
vêtu	VERB	vêtir
depuis	ADP	depuis
la	DET	le
?	PUNCT	?
imperméable	ADJ	imperméable
avec	ADP	avec
un	DET	un
d'	ADP	de
immatriculation	NOUN	immatriculation
,	PUNCT	,
,	PUNCT	,
un	DET	un
ont	AUX	avoir
Fiesta	PROPN	Fiesta
vu	VERB	voir
une	DET	un
casquette	NOUN	casquette
et	CCONJ	et
j'	PRON	je
appareil	NOUN	appareil
:	PUNCT	:
Une	DET	un
d'	ADP	de
ai	AUX	avoir
Ford	NOUN	ford
tweed	NOUN	tweed
plaques	NOUN	plaque
blouson	NOUN	blouson
et	CCONJ	et
photo	VERB	photo
changées	VERB	changer
cradingue	ADJ	cradingue
en	ADP	en
bandoulière	NOUN	bandoulière
que	PRON	que
ils	PRON	il
,	PUNCT	,
de	ADP	de
type	NOUN	type
autre	ADJ	autre
qui	PRON	qui
:	PUNCT	:
muet	ADJ	muet
d'	ADP	de
Derek	PROPN	Derek
nature	NOUN	nature
migraine	NOUN	migraine
grande	ADJ	grand
,	PUNCT	,
cerveau	NOUN	cerveau
essayait	VERB	essayer
en	ADP	en
-	PUNCT	-
.	PUNCT	.
à	ADP	à
?	PUNCT	?
à	ADP	à
,	PUNCT	,
.	PUNCT	.
satisfait	VERB	satisfaire
lui	PRON	lui
plus	ADV	plus
les	DET	le
êtes	AUX	être
oiseaux	NOUN	oiseau
mais	CCONJ	mais
une	DET	un
Packer	PROPN	Packer
combat	NOUN	combat
une	DET	un
la	DET	le
Là	ADV	là
toujours	ADV	toujours
se	PRON	se
vous	PRON	vous
-	PUNCT	-
resta	NOUN	resta
échapper	VERB	échapper
,	PUNCT	,
partie	NOUN	partie
déroulait	VERB	dérouler
donner	VERB	donner
de	ADP	de
son	DET	son
Un	DET	un
observait	VERB	observer
la	DET	le
peut-être	ADV	peut-être
lui	PRON	lui
Vous	PRON	vous
à	ADP	à
.	PUNCT	.
vous	PRON	vous
rester	VERB	rester
bien	ADV	bien
commençait	VERB	commencer
pas	ADV	pas
Si	SCONJ	si
homme	NOUN	homme
oblige	VERB	obliger
pas	ADV	pas
poursuivit	VERB	poursuivre
ne	ADV	ne
de	ADP	de
ici	ADV	ici
sais	VERB	savoir
,	PUNCT	,
après	ADP	après
cherchez	VERB	chercher
Je	PRON	je
ce	DET	ce
.	PUNCT	.
l'	DET	le
-	PUNCT	-
habileté	NOUN	habileté
tout	ADV	tout
.	PUNCT	.
,	PUNCT	,
vous	PRON	vous
Mais	CCONJ	mais
libre	ADJ	libre
cet	DET	ce
à	ADP	à
défiler	VERB	défiler
.	PUNCT	.
êtes	AUX	être
que	SCONJ	que
garé	VERB	garer
dernier	ADJ	dernier
je	PRON	je
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
vous	PRON	vous
à	ADP	à
admirer	VERB	admirer
méprenez	VERB	méprendre
vous	PRON	vous
ne	ADV	ne
ne	ADV	ne
pas	ADV	pas
:	PUNCT	:
vous	PRON	vous
vous	PRON	vous
dire	NOUN	dire
voulez	VERB	vouloir
minutes	NOUN	minute
saisie	VERB	saisir
n'	ADV	n'
une	DET	un
chance	NOUN	chance
auriez	NOUN	auriez
Vous	PRON	vous
,	PUNCT	,
êtes	AUX	être
le	PRON	le
il	PRON	il
,	PUNCT	,
tirer	VERB	tirer
à	ADP	à
déjà	ADV	déjà
pas	ADV	pas
avec	ADP	avec
qu'	SCONJ	que
moi	PRON	moi
et	CCONJ	et
vous	PRON	vous
sauvé	VERB	sauver
Seulement	ADV	seulement
je	PRON	je
avez	AUX	avoir
vous	PRON	vous
quand	SCONJ	quand
vous	PRON	vous
avez	VERB	avoir
l'	PRON	l'
et	CCONJ	et
vous	PRON	vous
fait	VERB	faire
vous	PRON	vous
l'	DET	le
a	VERB	avoir
ai	AUX	avoir
laissé	VERB	laisser
.	PUNCT	.
agir	VERB	agir
dix	NUM	dix
.	PUNCT	.
y	PRON	y
fut	AUX	être
délibérément	ADV	délibérément
baissa	VERB	baisser
vous	PRON	vous
Lorsque	SCONJ	lorsque
savez	VERB	savoir
avez	AUX	avoir
Il	PRON	il
presque	ADV	presque
Pourquoi	ADV	pourquoi
le	DET	le
combat	NOUN	combat
Derek	PROPN	Derek
.	PUNCT	.
arrive	VERB	arrive
reprit	VERB	reprendre
vous	PRON	vous
que	SCONJ	que
parole	NOUN	parole
avez	VERB	avoir
que	SCONJ	que
ne	ADV	ne
ton	NOUN	ton
que	SCONJ	que
Parce	SCONJ	parce
j'	PRON	je
,	PUNCT	,
ce	PRON	ce
la	DET	le
de	ADP	de
la	DET	le
un	DET	un
.	PUNCT	.
.	PUNCT	.
moi	PRON	moi
?	PUNCT	?
sur	ADP	sur
que	SCONJ	que
Packer	PROPN	Packer
pouvait	VERB	pouvoir
tête	NOUN	tête
.	PUNCT	.
reconnaître	NOUN	reconnaître
et	CCONJ	et
abandonna	VERB	abandonner
besoin	NOUN	besoin
attendu	VERB	attendre
.	PUNCT	.
paternel	ADJ	paternel
le	DET	le
:	PUNCT	:
Vous	PRON	vous
qui	PRON	qui
avoir	AUX	avoir
ça	PRON	cela
De	ADP	de
-	PUNCT	-
un	PRON	un
sûrement	ADV	sûrement
Derek	PROPN	Derek
que	SCONJ	que
vous	PRON	vous
.	PUNCT	.
tas	NOUN	tas
chance	NOUN	chance
doit	VERB	devoir
?	PUNCT	?
bon	ADJ	bon
être	AUX	être
rencontré	VERB	rencontrer
savez	VERB	savoir
Parce	SCONJ	parce
a	VERB	avoir
de	ADP	de
vous	PRON	vous
la	DET	le
très	ADV	très
dur	ADJ	dur
pas	ADV	pas
je	PRON	je
ait	VERB	avoir
y	PRON	y
,	PUNCT	,
,	PUNCT	,
veux	VERB	vouloir
,	PUNCT	,
il	PRON	il
m'	PRON	me
ne	ADV	ne
que	SCONJ	que
le	DET	le
dire	VERB	dire
trouver	VERB	trouver
même	ADJ	même
problème	NOUN	problème
,	PUNCT	,
avez	VERB	avoir
quelqu'	DET	quelque
des	DET	un
,	PUNCT	,
de	ADP	de
gens	NOUN	gens
sacrées	NOUN	sacrée
d'	ADP	de
,	PUNCT	,
plus	ADV	plus
de	ADP	de
de	ADP	de
jeunes	NOUN	jeune
ici	ADV	ici
voulez	VERB	vouloir
mon	DET	mon
séniles	ADJ	sénile
»	PUNCT	»
,	PUNCT	,
sauvant	VERB	sauver
peuvent	VERB	pouvoir
.	PUNCT	.
vieux	ADJ	vieux
être	AUX	être
ne	ADV	ne
et	CCONJ	et
des	ADP	de
votre	DET	votre
qui	PRON	qui
âge	NOUN	âge
au	ADP	au
prix	NOUN	prix
les	DET	le
à	ADP	à
conneries	ADJ	connerie
liberté	NOUN	liberté
par	ADP	par
avis	NOUN	avis
des	DET	un
,	PUNCT	,
la	DET	le
supporter	VERB	supporter
en	ADP	en
impotents	ADJ	impotent
,	PUNCT	,
parents	NOUN	parent
médecine	NOUN	médecine
si	SCONJ	si
vous	PRON	vous
enchaînés	VERB	enchaîner
de	ADP	de
fait	VERB	faire
.	PUNCT	.
La	DET	le
:	PUNCT	:
contre	ADP	contre
si	SCONJ	si
bide	NOUN	bide
vous	PRON	vous
dans	ADP	dans
Par	ADP	par
même	ADV	même
préparation	NOUN	préparation
infortune	PRON	infortune
un	PRON	un
,	PUNCT	,
une	DET	un
,	PUNCT	,
compagnon	NOUN	compagnon
sûrement	ADV	sûrement
suffisamment	ADV	suffisamment
de	ADP	de
comme	ADP	comme
pour	ADP	pour
ait	AUX	avoir
autre	ADJ	autre
une	DET	un
trouver	VERB	trouver
en	PRON	en
un	DET	un
des	DET	un
bleus	NOUN	bleu
ramassés	VERB	ramasser
,	PUNCT	,
vous	PRON	vous
demande	VERB	demande
d'	ADP	de
vous	PRON	vous
c'	PRON	ce
qui	PRON	qui
ça	PRON	cela
le	DET	le
seriez	VERB	être
paire	ADJ	pair
aviez	VERB	avoir
est	AUX	être
.	PUNCT	.
déniché	VERB	dénicher
quelqu'	DET	quelque
réagir	VERB	réagir
,	PUNCT	,
Et	CCONJ	et
minutieuse	ADJ	minutieux
manches	NOUN	manche
lettre	NOUN	lettre
entreprise	NOUN	entreprise
ce	PRON	ce
.	PUNCT	.
est	AUX	être
un	DET	un
une	DET	un
Tout	ADJ	tout
et	CCONJ	et
pour	ADP	pour
faire	VERB	faire
,	PUNCT	,
les	DET	le
-vous	PRON	vous
.	PUNCT	.
suivre	VERB	suivre
suis	AUX	être
de	ADP	de
intructions	NOUN	intruction
»	PUNCT	»
je	PRON	je
deux	NUM	deux
!	PUNCT	!
ce	DET	ce
,	PUNCT	,
genre	NOUN	genre
à	ADP	à
la	DET	le
mes	DET	mon
ai	AUX	avoir
que	PRON	que
Oh	CCONJ	oh
Heureusement	ADV	heureusement
c'	PRON	ce
déjà	ADV	déjà
vous	PRON	vous
.	PUNCT	.
professionnel	NOUN	professionnel
de	ADP	de
phases	NOUN	phase
vous	PRON	vous
organisé	VERB	organiser
opération	NOUN	opération
aurez	VERB	avoir
à	ADP	à
J'	PRON	je
de	ADP	de
.	PUNCT	.
rappelez	VERB	rappeler
l'	DET	le
Compris	NOUN	compri
:	PUNCT	:
-moi	PRON	moi
ne	ADV	ne
plus	ADV	plus
aussi	ADV	aussi
ceci	PRON	ceci
Lâchez	ADP	lâchez
vint	NOUN	vint
à	ADP	à
vie	NOUN	vie
ne	ADV	ne
apporterait	VERB	apporter
nouveau	ADJ	nouveau
a	AUX	avoir
peine	NOUN	peine
mais	CCONJ	mais
soutien	NOUN	soutien
être	AUX	être
pas	ADV	pas
,	PUNCT	,
pas	ADV	pas
boule	ADJ	boul
armée	NOUN	armée
organiser	VERB	organiser
m'	PRON	me
vécue	ADV	vécue
.	PUNCT	.
d'	ADP	de
quiconque	PRON	quiconque
en	ADP	en
La	DET	le
appris	VERB	apprendre
vaudra	VERB	valoir
ne	ADV	ne
m'	PRON	me
?	PUNCT	?
à	ADP	à
la	DET	le
un	DET	un
chemin	NOUN	chemin
m'	PRON	me
réserve	NOUN	réserve
et	CCONJ	et
votre	DET	votre
louper	VERB	louper
l'	DET	le
.	PUNCT	.
de	ADP	de
sans	ADP	sans
familière	NOUN	familier
l'	DET	le
il	PRON	il
lui	PRON	lui
propre	ADJ	propre
droit	ADJ	droit
nouer	VERB	nouer
qu'	SCONJ	que
qui	PRON	qui
au	ADP	au
,	PUNCT	,
dans	ADP	dans
un	DET	un
étendait	VERB	étendre
.	PUNCT	.
,	PUNCT	,
regardait	VERB	regarder
il	PRON	il
cette	DET	ce
.	PUNCT	.
il	PRON	il
rêve	NOUN	rêve
Hill	PROPN	Hill
de	ADP	de
,	PUNCT	,
Derek	PROPN	Derek
esplanade	NOUN	esplanade
si	SCONJ	si
sur	ADP	sur
était	AUX	être
se	PRON	se
Angel	PROPN	Angel
Figé	VERB	figer
sa	DET	son
comme	ADP	comme
volant	NOUN	volant
d'	ADP	de
devant	ADP	devant
voiture	NOUN	voiture
:	PUNCT	:
trouvait	VERB	trouver
dans	ADP	dans
pouvait	VERB	pouvoir
réellement	ADV	réellement
là	ADV	là
C'	PRON	ce
estomac	NOUN	estomac
croire	VERB	croire
s'	PRON	se
ne	ADV	ne
de	ADP	de
la	DET	le
lui	PRON	lui
portail	NOUN	portail
s'	PRON	se
le	DET	le
entre	ADP	entre
de	ADP	de
,	PUNCT	,
lierre	NOUN	lierre
glaces	NOUN	glace
ambulant	ADJ	ambulant
avec	ADP	avec
qu'	SCONJ	que
par	ADP	par
les	DET	le
Angelet	PROPN	Angelet
voitures	NOUN	voiture
à	ADP	à
de	ADP	de
hôtel	NOUN	hôtel
toutes	ADJ	tout
là	ADV	là
géorgienne	ADJ	géorgien
l'	DET	le
mangée	VERB	manger
une	DET	un
dizaine	NOUN	dizaine
poches	ADJ	poche
ancienne	ADJ	ancien
et	CCONJ	et
de	ADP	de
le	DET	le
qui	PRON	qui
abbaye	NOUN	abbaye
de	ADP	de
mètres	NOUN	mètre
grand	ADJ	grand
emplissait	VERB	emplir
ces	DET	ce
ce	DET	ce
,	PUNCT	,
tout	ADV	tout
marchand	NOUN	marchand
de	ADP	de
l'	DET	le
façade	NOUN	façade
autour	ADV	autour
et	CCONJ	et
garées	ADJ	garer
esprit	NOUN	esprit
laissait	VERB	laisser
dérobade	NOUN	dérobade
que	SCONJ	que
combat	NOUN	combat
.	PUNCT	.
il	PRON	il
La	DET	le
faveur	NOUN	faveur
inciter	VERB	inciter
mise	NOUN	mise
:	PUNCT	:
se	PRON	se
Packer	PROPN	Packer
venimeux	ADJ	venimeux
s'	PRON	se
meurtre	NOUN	meurtre
de	ADP	de
déroulé	VERB	dérouler
Packer	PROPN	Packer
un	DET	un
savait	VERB	savoir
en	ADP	en
petit	ADJ	petit
commettre	NOUN	commettre
serpent	NOUN	serpent
dans	ADP	dans
son	DET	son
était	AUX	être
demande	VERB	demande
n'	ADV	n'
basculé	VERB	basculer
l'	PRON	l'
le	DET	le
,	PUNCT	,
à	ADP	à
avait	AUX	avoir
Quoi	ADV	quoi
qui	PRON	qui
incapable	ADJ	incapable
était	AUX	être
Derek	PROPN	Derek
accomplir	VERB	accomplir
plus	ADV	plus
de	ADP	de
lui	PRON	lui
ce	DET	ce
.	PUNCT	.
de	ADP	de
l'	PRON	l'
ne	ADV	ne
Mais	CCONJ	mais
pas	ADV	pas
Une	DET	un
la	DET	le
histoire	NOUN	histoire
.	PUNCT	.
peux	VERB	pouvoir
-	PUNCT	-
,	PUNCT	,
C'	PRON	ce
est	AUX	être
envisagée	VERB	envisager
ne	ADV	ne
aux	ADP	à
...	PUNCT	...
autre	ADJ	autre
.	PUNCT	.
sais	VERB	savoir
idée	NOUN	idée
une	DET	un
et	CCONJ	et
.	PUNCT	.
lui-même	PRON	lui-même
était	AUX	être
passer	VERB	passer
que	SCONJ	que
je	PRON	je
je	PRON	je
il	PRON	il
,	PUNCT	,
pas	ADV	pas
actes	NOUN	acte
pas	ADV	pas
avait	AUX	avoir
c'	PRON	ce
pourrai	VERB	pouvoir
.	PUNCT	.
peine	NOUN	peine
rejetée	VERB	rejeter
dit	VERB	dire
déjà	ADV	déjà
Je	PRON	je
-il	PRON	il
.	PUNCT	.
qu'	SCONJ	que
devoir	VERB	devoir
ne	ADV	ne
Vous	PRON	vous
-	PUNCT	-
tuer	VERB	tuer
pas	ADV	pas
de	ADP	de
le	DET	le
opération	NOUN	opération
de	ADP	de
pourrez	VERB	pouvoir
parle	VERB	parle
encore	ADV	encore
demande	VERB	demande
volet	NOUN	volet
de	ADP	de
Où	ADV	où
toucher	VERB	toucher
ne	ADV	ne
Je	PRON	je
que	SCONJ	que
problème	NOUN	problème
arriverai	VERB	arriver
terrain	NOUN	terrain
autre	PRON	autre
est	AUX	être
,	PUNCT	,
?	PUNCT	?
d'	ADP	de
Je	PRON	je
jamais	ADV	jamais
à	ADP	à
n'	ADV	n'
au	ADP	au
...	PUNCT	...
un	PRON	un
vous	PRON	vous
l'	DET	le
début	NOUN	début
rien	PRON	rien
quelqu'	DET	quelque
dégager	VERB	dégager
.	PUNCT	.
le	DET	le
de	ADP	de
.	PUNCT	.
-	PUNCT	-
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
quoi	ADV	quoi
Je	PRON	je
