couvre	VERB	couvrir
rester	VERB	rester
...	PUNCT	...
ils	PRON	il
sans	ADP	sans
temps	NOUN	temps
heures	NOUN	heure
?	PUNCT	?
arrangé	VERB	arranger
pour	ADP	pour
ai	AUX	avoir
quelques	DET	quelque
,	PUNCT	,
arrivent	VERB	arriver
Une	DET	un
Impec	PROPN	Impec
heures	NOUN	heure
d'	ADP	de
ils	PRON	il
ne	ADV	ne
.	PUNCT	.
ne	ADV	ne
là	ADV	là
avant	ADP	avant
Tout	ADJ	tout
-	ADJ	-
bas	NOUN	bas
que	SCONJ	que
de	ADP	de
est	AUX	être
à	ADP	à
.	PUNCT	.
nerf	NOUN	nerf
voulu	VERB	vouloir
—	PUNCT	—
l'	DET	le
est	AUX	être
a	VERB	avoir
endroit	NOUN	endroit
.	PUNCT	.
que	SCONJ	que
dit	VERB	dire
avis	NOUN	avis
.	PUNCT	.
protégé	VERB	protéger
moyenne	NOUN	moyenne
chose	NOUN	chose
un	PRON	un
n'	ADV	n'
gloire	NOUN	gloire
a	VERB	avoir
intention	NOUN	intention
mignonne	NOUN	mignonne
toute	ADJ	tout
audace	NOUN	audace
—	PUNCT	—
la	DET	le
Quelque	DET	quelque
plus	ADV	plus
de	ADP	de
qui	PRON	qui
laisser	VERB	laisser
C'	PRON	ce
d'	ADP	de
me	PRON	me
C'	PRON	ce
à	ADP	à
que	SCONJ	que
et	CCONJ	et
pas	ADV	pas
quelqu'	ADP	quelqu'
la	DET	le
est	AUX	être
ton	NOUN	ton
la	DET	le
aussi	ADV	aussi
mon	DET	mon
de	ADP	de
.	PUNCT	.
découverte	NOUN	découverte
la	DET	le
de	ADP	de
en	ADP	en
Survivants	NOUN	survivant
.	PUNCT	.
m'	PRON	me
compte	VERB	compte
chose	NOUN	chose
des	ADP	de
exactement	ADV	exactement
arrivée	NOUN	arrivée
y	PRON	y
impression	NOUN	impression
.	PUNCT	.
Quoi	PRON	quoi
Point	PROPN	Point
Mais	CCONJ	mais
être	AUX	être
quelque	DET	quelque
Je	PRON	je
place	NOUN	place
intrigue	NOUN	intrigue
plus	ADV	plus
?	PUNCT	?
leur	DET	leur
certainement	ADV	certainement
en	ADP	en
.	PUNCT	.
pour	ADP	pour
assister	VERB	assister
sur	ADP	sur
elle	PRON	lui
C'	PRON	ce
à	ADP	à
il	PRON	il
Je	PRON	je
.	PUNCT	.
a	VERB	avoir
direct	NOUN	direct
qui	PRON	qui
bien	ADV	bien
—	PUNCT	—
est	AUX	être
—	PUNCT	—
sais	VERB	savoir
seulement	ADV	seulement
une	DET	un
chez	ADP	chez
,	PUNCT	,
pas	ADV	pas
au	ADP	au
ne	ADV	ne
depuis	ADP	depuis
Vue	NOUN	vue
avons	AUX	avoir
...	PUNCT	...
faire	AUX	faire
les	DET	le
de	ADP	de
Nous	PRON	nous
Je	PRON	je
mieux	NOUN	mieux
années	NOUN	année
à	ADP	à
mais	CCONJ	mais
tiens	VERB	tenir
quand	ADV	quand
et	CCONJ	et
et	CCONJ	et
fais	ADJ	fai
préservons	VERB	préserver
—	PUNCT	—
micros	NOUN	micro
ne	ADV	ne
.	PUNCT	.
C'	PRON	ce
les	DET	le
est	AUX	être
ce	DET	ce
secret	NOUN	secret
nous	PRON	nous
tu	ADP	tu
mis	VERB	mettre
siècles	NOUN	siècle
même	ADV	même
nous	PRON	nous
veux	ADJ	veux
que	SCONJ	que
cinq	NUM	cinq
caméras	NOUN	caméra
oublier	VERB	oublier
te	VERB	te
plusieurs	DET	plusieurs
,	PUNCT	,
repérer	VERB	repérer
dizaines	NOUN	dizaine
d'	ADP	de
Si	SCONJ	si
.	PUNCT	.
.	PUNCT	.
ne	ADV	ne
pas	ADV	pas
découvert	VERB	découvrir
à	ADP	à
Quand	SCONJ	quand
Mais	CCONJ	mais
leur	DET	leur
prudente	NOUN	prudent
pas	ADV	pas
—	PUNCT	—
intéressants	NOUN	intéressant
maintenant	ADV	maintenant
de	ADP	de
concret	NOUN	concret
jour	NOUN	jour
En	ADP	en
soit	AUX	être
,	PUNCT	,
serai	VERB	être
contact	VERB	contact
qu'	PRON	qu'
il	PRON	il
Je	PRON	je
nous	PRON	nous
vraiment	ADV	vraiment
que	SCONJ	que
—	PUNCT	—
tout	ADV	tout
ils	PRON	il
auront	AUX	avoir
ou	CCONJ	ou
pourtant	ADV	pourtant
nous	PRON	nous
éléments	NOUN	élément
gâché	VERB	gâcher
à	ADP	à
qu'	SCONJ	que
.	PUNCT	.
des	DET	un
.	PUNCT	.
présenter	VERB	présenter
reprenions	AUX	reprenions
aurons	VERB	avoir
un	DET	un
eux	PRON	lui
quelque	DET	quelque
chose	NOUN	chose
faudra	VERB	falloir
ce	DET	ce
.	PUNCT	.
.	PUNCT	.
avec	ADP	avec
C'	PRON	ce
,	PUNCT	,
manière	NOUN	manière
chercha	ADJ	chercha
quand	SCONJ	quand
Elle	PRON	lui
attendant	NOUN	attendant
toute	DET	tout
qui	PRON	qui
chacun	PRON	chacun
jamais	ADV	jamais
avec	ADP	avec
avait	AUX	avoir
depuis	ADP	depuis
en	ADP	en
affirmait	VERB	affirmer
.	PUNCT	.
.	PUNCT	.
une	DET	un
pas	ADV	pas
côté	NOUN	côté
probablement	ADV	probablement
constante	ADJ	constant
sommes	AUX	être
notre	DET	notre
mieux	ADV	mieux
décision	NOUN	décision
.	PUNCT	.
clairement	ADV	clairement
discuter	VERB	discuter
,	PUNCT	,
une	DET	un
restant	VERB	rester
Paul	PROPN	Paul
.	PUNCT	.
de	ADP	de
était	AUX	être
ne	ADV	ne
il	PRON	il
raison	NOUN	raison
on	PRON	on
Il	PRON	il
,	PUNCT	,
ne	ADV	ne
discutait	VERB	discuter
à	ADP	à
nous	PRON	nous
de	ADP	de
durait	VERB	durer
Et	CCONJ	et
d'	ADP	de
de	ADP	de
change	NOUN	change
,	PUNCT	,
était	AUX	être
ils	PRON	il
plus	ADV	plus
ne	ADV	ne
connaîtraient	VERB	connaître
à	ADP	à
pas	NOUN	pas
.	PUNCT	.
pour	ADP	pour
premier	ADJ	premier
,	PUNCT	,
.	PUNCT	.
où	PRON	où
moment	NOUN	moment
seulement	ADV	seulement
il	PRON	il
lente	ADJ	lent
un	DET	un
ils	PRON	il
cents	NOUN	cent
allure	NOUN	allure
ans	NOUN	an
parce	SCONJ	parce
que	SCONJ	que
Pas	ADV	pas
en	PRON	en
.	PUNCT	.
peu	ADV	peu
et	CCONJ	et
Elle	PRON	lui
avait	VERB	avoir
l'	DET	le
ici	ADV	ici
vieillissaient	VERB	vieillir
nerveuse	ADJ	nerveux
bon	ADJ	bon
Elle	PRON	lui
encore	ADV	encore
que	SCONJ	que
pressa	VERB	presser
le	DET	le
y	PRON	y
cinq	NUM	cinq
ça	PRON	cela
un	DET	un
avant	ADP	avant
plus	ADV	plus
de	ADP	de
.	PUNCT	.
qu'	SCONJ	que
creusée	VERB	creuser
quelque	DET	quelque
résultat	NOUN	résultat
moins	ADV	moins
sommet	NOUN	sommet
qu'	SCONJ	que
...	PUNCT	...
Une	DET	un
.	PUNCT	.
barrage	NOUN	barrage
mais	CCONJ	mais
la	DET	le
découvrir	VERB	découvrir
cette	DET	ce
,	PUNCT	,
elle	PRON	lui
elle-même	DET	elle-même
Pas	ADV	pas
le	DET	le
expérience	NOUN	expérience
allait	VERB	aller
,	PUNCT	,
quelques	DET	quelque
mètres	NOUN	mètre
falaise	NOUN	falaise
avait	AUX	avoir
Le	DET	le
que	SCONJ	que
parce	SCONJ	parce
salle	NOUN	salle
jamais	ADV	jamais
elle	PRON	lui
haut	ADJ	haut
chose	NOUN	chose
dans	ADP	dans
de	ADP	de
Point	PROPN	Point
vu	VERB	voir
tout	ADV	tout
de	ADP	de
Vue	NOUN	vue
n'	ADV	n'
l'	DET	le
au	ADP	au
du	ADP	de
manière	NOUN	manière
un	DET	un
avec	ADP	avec
fond	NOUN	fond
lac	PRON	lac
le	DET	le
,	PUNCT	,
,	PUNCT	,
le	DET	le
été	AUX	être
du	ADP	de
les	DET	le
ruines	NOUN	ruine
dans	ADP	dans
au	ADP	au
deux	NUM	deux
des	ADP	de
gauche	NOUN	gauche
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
À	ADP	à
le	DET	le
avait	AUX	avoir
sur	ADP	sur
.	PUNCT	.
les	DET	le
C'	PRON	ce
était	AUX	être
Hommes-du-Vent	NOUN	hommes-du-vent
les	DET	le
de	ADP	de
qui	PRON	qui
côtés	NOUN	côté
et	CCONJ	et
deux	NUM	deux
mur	NOUN	mur
secteur	NOUN	secteur
le	DET	le
village	NOUN	village
lointain	NOUN	lointain
la	DET	le
îles	NOUN	île
droite	NOUN	droite
vallée	NOUN	vallée
avec	ADP	avec
avec	ADP	avec
vue	NOUN	vue
,	PUNCT	,
condamné	VERB	condamner
À	ADP	à
chaque	DET	chaque
d'	ADP	de
telle	ADJ	tel
risque	NOUN	risque
fait	NOUN	fait
avait	VERB	avoir
bout	NOUN	bout
était	AUX	être
les	DET	le
Officiellement	ADV	officiellement
discuté	VERB	discuter
.	PUNCT	.
extérieur	ADJ	extérieur
qui	PRON	qui
années	NOUN	année
voir	VERB	voir
y	PRON	y
crainte	NOUN	crainte
bois	NOUN	bois
d'	ADP	de
il	PRON	il
.	PUNCT	.
apercevoir	VERB	apercevoir
dizaine	NOUN	dizaine
qu'	SCONJ	que
d'	ADP	de
reverdir	VERB	reverdir
à	ADP	à
les	DET	le
de	ADP	de
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
En	ADP	en
l'	DET	le
parce	SCONJ	parce
printemps	NOUN	printemps
un	DET	un
,	PUNCT	,
La	DET	le
personne	ADJ	personn
air	NOUN	air
la	DET	le
n'	ADV	n'
avait	AUX	avoir
infiltration	NOUN	infiltration
une	DET	un
Maladie	NOUN	maladie
oiseaux	NOUN	oiseau
de	ADP	de
Rork	PROPN	Rork
perchaient	VERB	percher
en	ADP	en
liberté	NOUN	liberté
réagir	VERB	réagir
couraient	VERB	courir
se	PRON	se
Survivants	NOUN	survivant
avait	AUX	avoir
et	CCONJ	et
Comment	ADV	comment
allait	VERB	aller
pour	ADP	pour
par	ADP	par
du	ADP	de
?	PUNCT	?
qui	PRON	qui
Comment	ADV	comment
II	NUM	II
était	AUX	être
sauvages	ADJ	sauvage
beaucoup	ADV	beaucoup
Rork	PROPN	Rork
la	DET	le
animaux	NOUN	animal
statue	NOUN	statue
Yorg	PROPN	Yorg
-	PROPN	-
CHAPITRE	PRON	chapitre
spectacle	NOUN	spectacle
découvrant	VERB	découvrir
2	NUM	2
lion	NOUN	lion
-elle	PRON	lui
trop	ADV	trop
les	DET	le
—	PROPN	—
en	ADP	en
elle-même	PRON	lui-même
.	PUNCT	.
l'	DET	le
pénible	ADJ	pénible
les	DET	le
extérieur	NOUN	extérieur
?	PUNCT	?
un	DET	un
sur	ADP	sur
deux	NUM	deux
fini	VERB	finir
réagiraient	VERB	réagir
,	PUNCT	,
comprendre	VERB	comprendre
.	PUNCT	.
protection	NOUN	protection
C'	PRON	ce
sous	ADP	sous
se	PRON	se
vieux	ADJ	vieux
Ce	PRON	ce
ne	ADV	ne
lui	PRON	lui
manquaient	VERB	manquer
alors	ADV	alors
était	AUX	être
:	PUNCT	:
bien	ADV	bien
heureux	ADJ	heureux
serait	AUX	être
complexe	ADJ	complexe
du	ADP	de
vraiment	ADV	vraiment
lorsqu'	SCONJ	lorsque
.	PUNCT	.
par	ADP	par
jamais	ADV	jamais
décider	VERB	décider
que	SCONJ	que
ça	PRON	cela
plus	ADV	plus
Chien	NOUN	chien
Les	DET	le
fait	NOUN	fait
il	PRON	il
.	PUNCT	.
.	PUNCT	.
serait	AUX	être
en	ADP	en
la	DET	le
était	AUX	être
il	PRON	il
plaines	NOUN	plaine
Ou	CCONJ	ou
,	PUNCT	,
sans	ADP	sans
fin	NOUN	fin
Grand	ADJ	grand
et	CCONJ	et
très	ADV	très
n'	ADV	n'
très	ADV	très
s'	SCONJ	s'
tant	ADV	tant
plateaux	NOUN	plateau
dû	VERB	devoir
n'	ADV	n'
d'	ADP	de
pas	ADV	pas
les	DET	le
jouir	VERB	jouir
mêmes	PRON	même
couverts	ADJ	couvert
de	ADP	de
Et	CCONJ	et
toute	ADJ	tout
elles	PRON	lui
pas	ADV	pas
fait	NOUN	fait
un	DET	un
paysage	NOUN	paysage
les	DET	le
le	DET	le
,	PUNCT	,
pu	VERB	pouvoir
plaines	NOUN	plaine
que	SCONJ	que
en	ADP	en
désagréable	ADJ	désagréable
...	PUNCT	...
un	DET	un
aux	ADP	à
vallonnés	VERB	vallonner
avaient	AUX	avoir
-	PROPN	-
forêts	ADV	forêts
Hommes-Machines	PROPN	Hommes-Machines
,	PUNCT	,
ils	PRON	il
avoir	AUX	avoir
étaient	AUX	être
d'	ADP	de
,	PUNCT	,
.	PUNCT	.
côté	NOUN	côté
pelés	NOUN	pelé
ou	CCONJ	ou
abandonner	VERB	abandonner
les	DET	le
,	PUNCT	,
de	ADP	de
autre	ADJ	autre
l'	PRON	l'
contrée	ADJ	contrer
était	AUX	être
de	ADP	de
le	DET	le
la	DET	le
la	DET	le
en	PRON	en
ses	DET	son
,	PUNCT	,
noirs	ADJ	noir
qui	PRON	qui
tel	ADJ	tel
.	PUNCT	.
grands	ADJ	grand
,	PUNCT	,
,	PUNCT	,
destin	NOUN	destin
comme	ADP	comme
paysages	NOUN	paysage
expéditions	NOUN	expédition
était	AUX	être
de	ADP	de
.	PUNCT	.
longues	ADJ	long
Les	DET	le
les	DET	le
Hommes-Machines	PROPN	Hommes-Machines
tout	ADV	tout
cesse	NOUN	cesse
dépossédé	VERB	déposséder
spolié	VERB	spolier
galops	ADJ	galop
encerclaient	VERB	encercler
renouvelés	VERB	renouveler
les	DET	le
avaient	AUX	avoir
découverte	NOUN	découverte
lac	NOUN	lac
son	DET	son
par	ADP	par
,	PUNCT	,
Et	CCONJ	et
les	DET	le
cavaliers	NOUN	cavalier
sans	ADP	sans
environnante	ADJ	environnant
il	PRON	il
plaines	NOUN	plaine
.	PUNCT	.
pouvait	VERB	pouvoir
il	PRON	il
de	ADP	de
guéries	ADJ	guéri
.	PUNCT	.
les	DET	le
S'	SCONJ	s'
au-delà	ADV	au-delà
plaines	NOUN	plaine
impulsions	NOUN	impulsion
repousser	VERB	repousser
sans	ADP	sans
guerre	NOUN	guerre
...	PUNCT	...
que	SCONJ	que
pays	NOUN	pays
fois	NOUN	fois
Noirs	PROPN	Noirs
beau	ADJ	beau
,	PUNCT	,
une	DET	un
contre	ADP	contre
les	DET	le
avait	AUX	avoir
,	PUNCT	,
écouté	VERB	écouter
,	PUNCT	,
il	PRON	il
était	AUX	être
aurait	AUX	avoir
l'	DET	le
remplacer	VERB	remplacer
ses	DET	son
fin	NOUN	fin
relancé	VERB	relancer
premières	ADJ	premier
aisément	VERB	aisémer
blessures	NOUN	blessure
Ce	DET	ce
les	DET	le
horizon	NOUN	horizon
la	DET	le
les	PRON	le
,	PUNCT	,
les	PRON	le
il	PRON	il
n'	ADV	n'
repousser	VERB	repousser
ancestrales	ADJ	ancestral
pour	ADP	pour
il	PRON	il
condition	NOUN	condition
il	PRON	il
qu'	SCONJ	que
du	ADP	de
,	PUNCT	,
à	ADP	à
,	PUNCT	,
le	DET	le
!	PUNCT	!
sans	ADP	sans
réfléchir	NOUN	réfléchir
chef	NOUN	chef
.	PUNCT	.
galoper	VERB	galoper
sang	NOUN	sang
tôt	ADV	tôt
seul	ADJ	seul
.	PUNCT	.
il	PRON	il
plus	ADV	plus
d'	ADP	de
plus	ADV	plus
pouvoir	VERB	pouvoir
ans	NOUN	an
y	PRON	y
Maintenant	ADV	maintenant
,	PUNCT	,
versé	VERB	verser
était	AUX	être
aurait	AUX	avoir
était	AUX	être
librement	NOUN	librement
au-delà	ADV	au-delà
que	SCONJ	que
Cinq	NUM	Cinq
n'	ADV	n'
alors	ADV	alors
premier	ADJ	premier
un	DET	un
agi	PRON	agi
le	DET	le
des	ADP	de
immédiatement	ADV	immédiatement
,	PUNCT	,
n'	ADV	n'
de	ADP	de
Hommes-du-Vent	NOUN	hommes-du-vent
même	ADV	même
clan	NOUN	clan
franchir	NOUN	franchir
n'	ADV	n'
le	DET	le
de	ADP	de
moins	ADV	moins
sept	NUM	sept
Il	PRON	il
notamment	ADV	notamment
Our	PROPN	Our
il	PRON	il
Son	DET	son
clan	NOUN	clan
avait	AUX	avoir
avec	ADP	avec
vieilli	VERB	vieillir
guerriers	NOUN	guerrier
encore	ADV	encore
des	DET	un
au	ADP	au
printemps	NOUN	printemps
pas	ADV	pas
découvert	VERB	découvrir
d'	ADP	de
pas	ADV	pas
comptait	VERB	compter
vraiment	ADV	vraiment
moment	NOUN	moment
de	ADP	de
qu'	SCONJ	que
,	PUNCT	,
poids	NOUN	poids
monts	NOUN	mont
—	PRON	—
comptait	VERB	compter
mais	CCONJ	mais
ne	ADV	ne
les	DET	le
mains	NOUN	main
de	ADP	de
bien	ADV	bien
des	ADP	de
il	PRON	il
,	PUNCT	,
responsabilités	NOUN	responsabilité
.	PUNCT	.
—	PROPN	—
avait	AUX	avoir
et	CCONJ	et
,	PUNCT	,
choses	NOUN	chose
,	PUNCT	,
morts	NOUN	mort
.	PUNCT	.
une	DET	un
tels	ADJ	tel
était	AUX	être
les	DET	le
alliés	NOUN	allié
.	PUNCT	.
des	ADP	de
les	DET	le
Yagrr	PROPN	Yagrr
Pis	NOUN	pis
avait	VERB	avoir
et	CCONJ	et
C'	PRON	ce
c'	PRON	ce
:	PUNCT	:
en	ADP	en
tribu	VERB	tribu
mais	CCONJ	mais
que	SCONJ	que
faux	ADJ	faux
la	DET	le
,	PUNCT	,
route	NOUN	route
partie	NOUN	partie
vrai	ADJ	vrai
était	AUX	être
part	NOUN	part
Sauf	ADP	sauf
partie	NOUN	partie
ceux	PRON	celui
pour	ADP	pour
entière	ADJ	entier
combats	NOUN	combat
en	ADP	en
maintenant	ADV	maintenant
.	PUNCT	.
ça	PRON	cela
s'	SCONJ	s'
.	PUNCT	.
tribu	VERB	tribu
il	PRON	il
tenait	VERB	tenir
à	ADP	à
de	ADP	de
sans	ADP	sans
Il	PRON	il
une	DET	un
.	PUNCT	.
alliés	NOUN	allié
,	PUNCT	,
étaient	AUX	être
n'	ADV	n'
ce	PRON	ce
des	DET	un
Noirs	NOUN	noir
se	PRON	se
toute	ADJ	tout
,	PUNCT	,
mais	CCONJ	mais
Quant	ADV	quant
battus	VERB	battre
mais	CCONJ	mais
aucune	DET	aucun
et	CCONJ	et
qui	PRON	qui
pour	ADP	pour
pas	ADV	pas
,	PUNCT	,
aux	DET	aux
ils	PRON	il
eux	PRON	lui
tribu	NOUN	tribu
,	PUNCT	,
les	DET	le
armes	NOUN	arme
attirance	NOUN	attirance
des	DET	un
certains	DET	certain
,	PUNCT	,
pas	ADV	pas
beaucoup	ADV	beaucoup
guerriers	NOUN	guerrier
la	DET	le
Sinon	ADV	sinon
n'	ADV	n'
avaient	VERB	avoir
errants	NOUN	errant
savaient	VERB	savoir
.	PUNCT	.
fui	VERB	fuir
se	PRON	se
battre	ADJ	battr
tous	ADJ	tout
parmi	ADP	parmi
les	DET	le
seraient	AUX	être
avaient	AUX	avoir
horizon	NOUN	horizon
lieu	NOUN	lieu
assez	ADV	assez
s'	SCONJ	s'
les	DET	le
reconnaître	VERB	reconnaître
au	ADP	au
Pas	ADV	pas
assez	ADV	assez
au	ADP	au
,	PUNCT	,
pour	ADP	pour
la	DET	le
s'	PRON	se
La	DET	le
jusqu'	ADP	jusque
devait	VERB	devoir
l'	PRON	l'
bout	NOUN	bout
il	PRON	il
il	PRON	il
tribu	NOUN	tribu
même	ADV	même
fuir	NOUN	fuir
,	PUNCT	,
.	PUNCT	.
de	ADP	de
l'	DET	le
au	ADP	au
sentait	VERB	sentir
,	PUNCT	,
Pas	ADV	pas
honte	NOUN	honte
chasser	VERB	chasser
fort	ADV	fort
cœur	NOUN	cœur
.	PUNCT	.
que	SCONJ	que
Noirs	NOUN	noir
ne	ADV	ne
en	ADP	en
,	PUNCT	,
pas	ADV	pas
tout	DET	tout
cas	NOUN	cas
se	PRON	se
de	ADP	de
.	PUNCT	.
pour	ADP	pour
était	AUX	être
par	ADP	par
délibérément	ADV	délibérément
de	ADP	de
dont	PRON	dont
son	DET	son
cavaliers	NOUN	cavalier
exposer	VERB	exposer
limite	NOUN	limite
incitation	NOUN	incitation
guerre	NOUN	guerre
défi	NOUN	défi
permanent	ADJ	permanent
ou	CCONJ	ou
répétée	VERB	répéter
de	ADP	de
.	PUNCT	.
les	DET	le
de	ADP	de
était	AUX	être
ils	PRON	il
,	PUNCT	,
les	DET	le
une	DET	un
la	DET	le
Pourtant	ADV	pourtant
reprise	NOUN	reprise
aussi	ADV	aussi
,	PUNCT	,
C'	PRON	ce
régulièrement	ADV	régulièrement
leur	DET	leur
,	PUNCT	,
la	DET	le
à	ADP	à
les	DET	le
.	PUNCT	.
bonheur	NOUN	bonheur
noirs	ADJ	noir
courage	NOUN	courage
expéditions	NOUN	expédition
domaine	NOUN	domaine
patrouilles	NOUN	patrouille
à	ADP	à
étaient	AUX	être
un	DET	un
apercevaient	VERB	apercevoir
à	ADP	à
la	DET	le
constamment	ADV	constamment
chasse	NOUN	chasse
Chien	NOUN	chien
prudence	NOUN	prudence
pas	ADV	pas
—	VERB	—
entières	ADJ	entier
voulait	VERB	vouloir
à	ADP	à
cependant	ADV	cependant
plus	ADV	plus
compter	VERB	compter
consacra	NOUN	consacra
des	ADP	de
Peaux	NOUN	peau
il	PRON	il
pouvait	VERB	pouvoir
renforcer	VERB	renforcer
le	DET	le
.	PUNCT	.
village	NOUN	village
sur	ADP	sur
ne	ADV	ne
-	PUNCT	-
chassait	VERB	chasser
Il	PRON	il
et	CCONJ	et
ne	ADV	ne
du	ADP	de
Grand	ADJ	grand
le	DET	le
nouvelle	ADJ	nouveau
rester	VERB	rester
On	PRON	on
pas	ADV	pas
journées	NOUN	journée
intervention	NOUN	intervention
—	PRON	—
.	PUNCT	.
pas	ADV	pas
à	ADP	à
Douces	PROPN	Douces
inactif	VERB	inactif
des	ADP	de
ne	ADV	ne
.	PUNCT	.
Il	PRON	il
une	DET	un
.	PUNCT	.
pouvait	VERB	pouvoir
qu'	SCONJ	que
Il	PRON	il
pouvaient	VERB	pouvoir
était	AUX	être
Comme	ADP	comme
proches	ADJ	proche
n'	ADV	n'
les	DET	le
n'	ADV	n'
.	PUNCT	.
femmes	NOUN	femme
afin	ADV	afin
rejoint	VERB	rejoindre
les	DET	le
de	ADP	de
cultiver	VERB	cultiver
des	ADP	de
pas	ADV	pas
dépeupler	VERB	dépeupler
viande	NOUN	viande
guerriers	NOUN	guerrier
de	ADP	de
pas	ADV	pas
réserves	NOUN	réserve
aux	ADP	à
aux	ADP	à
ne	ADV	ne
limites	NOUN	limite
,	PUNCT	,
ils	PRON	il
ses	DET	son
gibier	NOUN	gibier
les	DET	le
joindre	VERB	joindre
plateaux	NOUN	plateau
Hommes-du-Vent	NOUN	hommes-du-vent
pour	ADP	pour
de	ADP	de
se	PRON	se
zones	NOUN	zone
étaient	AUX	être
de	ADP	de
immigrants	NOUN	immigrant
disposer	VERB	disposer
ou	CCONJ	ou
qui	PRON	qui
avaient	AUX	avoir
leur	DET	leur
nécessaire	ADJ	nécessaire
fumée	ADJ	fumé
pour	ADP	pour
séchée	ADJ	sécher
,	PUNCT	,
terre	NOUN	terre
ou	CCONJ	ou
fin	NOUN	fin
.	PUNCT	.
de	ADP	de
la	DET	le
étrangers	NOUN	étranger
survivre	NOUN	survivre
contrecœur	NOUN	contrecœur
par	ADP	par
les	DET	le
l'	DET	le
.	PUNCT	.
parfois	ADV	parfois
s'	SCONJ	s'
récoltes	NOUN	récolte
exceptionnelles	VERB	exceptionneller
se	PRON	se
de	ADP	de
les	DET	le
automne	NOUN	automne
pourrait	VERB	pouvoir
C'	PRON	ce
mais	CCONJ	mais
était	AUX	être
trouvait	NOUN	trouvait
assiégé	VERB	assiéger
il	PRON	il
été	NOUN	été
à	ADP	à
village	NOUN	village
à	ADP	à
Yagrr	PROPN	Yagrr
ou	CCONJ	ou
,	PUNCT	,
le	DET	le
la	DET	le
Même	ADV	même
furent	AUX	être
quelques	DET	quelque
de	ADP	de
à	ADP	à
conseils	NOUN	conseil
prodigués	VERB	prodiguer
l'	DET	le
.	PUNCT	.
ces	DET	ce
longtemps	ADV	longtemps
grâce	NOUN	grâce
les	DET	le
même	ADJ	même
décidaient	VERB	décider
et	CCONJ	et
ne	ADV	ne
les	DET	le
En	ADP	en
noirs	ADJ	noir
des	ADP	de
de	ADP	de
risquer	VERB	risquer
,	PUNCT	,
champ	ADJ	champ
aussi	ADV	aussi
,	PUNCT	,
pas	ADV	pas
transformait	VERB	transformer
.	PUNCT	.
obstacles	NOUN	obstacle
la	DET	le
,	PUNCT	,
de	ADP	de
garde	NOUN	garde
,	PUNCT	,
guerriers	NOUN	guerrier
Rork	PROPN	Rork
naturels	ADJ	naturel
ou	CCONJ	ou
les	DET	le
en	ADP	en
encore	ADV	encore
de	ADP	de
aidé	VERB	aider
ils	PRON	il
un	DET	un
ses	DET	son
postes	NOUN	poste
coteaux	NOUN	coteau
contourneraient	VERB	contourner
pièges	NOUN	piège
de	ADP	de
immense	NOUN	immense
les	DET	le
s'	PRON	se
y	PRON	y
vallée	NOUN	vallée
temps	NOUN	temps
cavaliers	NOUN	cavalier
Hommes-du-Vent	NOUN	hommes-du-vent
Si	SCONJ	si
le	DET	le
que	SCONJ	que
creusé	VERB	creuser
val	NOUN	val
grande	ADJ	grand
fond	NOUN	fond
facilement	ADV	facilement
fossé	NOUN	fossé
ils	PRON	il
,	PUNCT	,
pas	ADV	pas
de	ADP	de
attendaient	VERB	attendre
avaient	AUX	avoir
.	PUNCT	.
,	PUNCT	,
le	DET	le
y	PRON	y
en	PRON	en
,	PUNCT	,
atteignaient	VERB	atteindre
.	PUNCT	.
Quand	SCONJ	quand
première	ADJ	premier
ils	PRON	il
fois	NOUN	fois
faisait	VERB	faire
tout	ADV	tout
qui	PRON	qui
surprises	NOUN	surprise
à	ADP	à
.	PUNCT	.
Et	CCONJ	et
la	DET	le
les	DET	le
s'	SCONJ	s'
tour	NOUN	tour
du	ADP	de
caverne	NOUN	caverne
Il	PRON	il
quelques	DET	quelque
y	PRON	y
notamment	ADV	notamment
dizaines	NOUN	dizaine
de	ADP	de
des	ADP	de
la	DET	le
le	DET	le
l'	PRON	l'
avait	VERB	avoir
que	SCONJ	que
,	PUNCT	,
profond	ADJ	profond
rivière	NOUN	rivière
,	PUNCT	,
de	ADP	de
achevé	NOUN	achevé
et	CCONJ	et
passerelle	ADJ	passerell
qu'	ADV	qu'
charge	NOUN	charge
de	ADP	de
mur	NOUN	mur
on	PRON	on
plus	ADV	plus
son	DET	son
cours	NOUN	cours
fossé	NOUN	fossé
n'	ADV	n'
qui	PRON	qui
le	DET	le
.	PUNCT	.
étroite	NOUN	étroite
n'	ADV	n'
détourner	VERB	détourner
avaient	AUX	avoir
était	AUX	être
possible	ADJ	possible
franchissement	NOUN	franchissement
du	ADP	de
pour	ADP	pour
une	DET	un
eu	VERB	avoir
cavalerie	NOUN	cavalerie
pied	NOUN	pied
à	ADP	à
par	ADP	par
la	DET	le
et	CCONJ	et
Le	DET	le
rendre	VERB	rendre
du	ADP	de
assez	ADV	assez
inefficace	ADJ	inefficace
toute	DET	tout
jaillissait	VERB	jaillir
ils	PRON	il
large	NOUN	large
qu'	SCONJ	que
était	AUX	être
tout	ADJ	tout
aisément	ADJ	aisément
dirigeant	NOUN	dirigeant
assurait	VERB	assurer
et	CCONJ	et
le	DET	le
pouvait	VERB	pouvoir
en	ADP	en
la	DET	le
