Daniels	PROPN	Daniels
toute	ADJ	tout
partait	VERB	partir
pour	ADP	pour
qu'	SCONJ	que
quitté	VERB	quitter
Certains	PRON	certains
C'	PRON	ce
nuit	NOUN	nuit
savait	VERB	savoir
définitivement	ADV	définitivement
seul	ADJ	seul
.	PUNCT	.
après	ADP	après
lui-même	PRON	lui-même
Personne	ADJ	personn
prétendent	VERB	prétendre
leur	DET	leur
su	VERB	savoir
qu'	SCONJ	que
il	PRON	il
a	AUX	avoir
avait	AUX	avoir
pour	ADP	pour
possible	ADJ	possible
a	AUX	avoir
,	PUNCT	,
,	PUNCT	,
la	DET	le
comme	ADP	comme
s'	PRON	se
un	DET	un
Moi	PRON	moi
à	ADP	à
plus	ADV	plus
je	PRON	je
ainsi	ADV	ainsi
...	PUNCT	...
des	ADP	de
,	PUNCT	,
affirmer	VERB	affirmer
changée	VERB	changer
connu	VERB	connaître
il	PRON	il
statue	ADJ	statu
le	DET	le
jamais	ADV	jamais
racontars	NOUN	racontar
pouvait	VERB	pouvoir
peux	VERB	pouvoir
ai	AUX	avoir
t'	PRON	te
.	PUNCT	.
Glacée	ADV	glacée
en	ADP	en
.	PUNCT	.
folie	NOUN	folie
ne	ADV	ne
que	SCONJ	que
Rebecca	PROPN	Rebecca
En	ADP	en
n'	ADV	n'
elle	PRON	lui
chagrin	NOUN	chagrin
était	AUX	être
,	PUNCT	,
pour	ADP	pour
dépit	NOUN	dépit
aimer	VERB	aimer
la	PRON	le
pleurer	VERB	pleurer
sien	NOUN	sien
je	PRON	je
Mara	PROPN	Mara
parler	VERB	parler
devait	VERB	devoir
être	NOUN	être
à	ADP	à
pas	ADV	pas
un	DET	un
l'	PRON	l'
semblait	VERB	sembler
osait	VERB	oser
contrôlait	VERB	contrôler
d'	ADP	de
s'	PRON	se
,	PUNCT	,
il	PRON	il
de	ADP	de
les	DET	le
peur	NOUN	peur
pas	ADV	pas
lui	PRON	lui
si	SCONJ	si
De	ADP	de
cri	AUX	cri
Il	PRON	il
sa	DET	son
refusait	VERB	refuser
respirer	VERB	respirer
.	PUNCT	.
de	ADP	de
tout	ADJ	tout
son	DET	son
!	PUNCT	!
angoisse	NOUN	angoisse
.	PUNCT	.
Rebecca	PROPN	Rebecca
de	ADP	de
ne	ADV	ne
allait	VERB	aller
effondrer	VERB	effondrer
,	PUNCT	,
qu'	SCONJ	que
aimait	VERB	aimer
gorge	NOUN	gorge
Non	ADV	non
jaillir	VERB	jaillir
ne	ADV	ne
!	PUNCT	!
non	ADV	non
d'	ADP	de
peine	NOUN	peine
se	PRON	se
accepter	VERB	accepter
elle	PRON	lui
avait	AUX	avoir
de	ADP	de
étaient	AUX	être
elle	PRON	lui
contraint	VERB	contraindre
années	NOUN	année
révélations	NOUN	révélation
rumeurs	NOUN	rumeur
Vicky	PROPN	Vicky
pas	ADV	pas
épousé	VERB	épouser
Mara	PROPN	Mara
se	PRON	se
c'	PRON	ce
n'	ADV	n'
forcé	VERB	forcer
ces	DET	ce
cette	DET	ce
et	CCONJ	et
n'	ADV	n'
Toutes	ADJ	tout
cramponnant	VERB	cramponner
prétendait	VERB	prétendre
.	PUNCT	.
.	PUNCT	.
Il	PRON	il
s'	SCONJ	s'
il	PRON	il
,	PUNCT	,
survécu	VERB	survivre
vraies	VERB	vraier
comme	ADP	comme
aimait	VERB	aimer
,	PUNCT	,
qu'	SCONJ	que
Mara	PROPN	Mara
souffert	VERB	souffrir
,	PUNCT	,
et	CCONJ	et
à	ADP	à
.	PUNCT	.
en	ADP	en
.	PUNCT	.
Il	PRON	il
avait	AUX	avoir
avait	AUX	avoir
Vicky	PROPN	Vicky
Les	DET	le
,	PUNCT	,
certitude	NOUN	certitude
différence	NOUN	différence
à	ADP	à
Lui	VERB	luire
croyait	VERB	croire
l'	PRON	l'
Elle	PRON	lui
était	AUX	être
.	PUNCT	.
Mara	PROPN	Mara
aiguillonnait	VERB	aiguillonner
scrupule	NOUN	scrupule
,	PUNCT	,
toutes	ADJ	tout
avait	AUX	avoir
qui	PRON	qui
séduite	ADJ	séduire
!	PUNCT	!
filles	ADJ	fille
Mais	CCONJ	mais
amoureuse	ADJ	amoureux
Mara	PROPN	Mara
les	DET	le
,	PUNCT	,
du	ADP	de
Pauvre	PROPN	Pauvre
remords	NOUN	remords
à	ADP	à
la	DET	le
...	PUNCT	...
Ken	PROPN	Ken
en	PRON	en
Rebecca	PROPN	Rebecca
l'	PRON	l'
il	PRON	il
,	PUNCT	,
!	PUNCT	!
de	ADP	de
se	PRON	se
avait	AUX	avoir
jeunes	NOUN	jeune
avait	AUX	avoir
comme	ADP	comme
la	DET	le
profité	VERB	profiter
sans	ADP	sans
de	ADP	de
cause	NOUN	cause
région	NOUN	région
n'	ADV	n'
de	ADP	de
fierté	ADJ	fierté
fui	VERB	fuir
mariage	NOUN	mariage
la	DET	le
.	PUNCT	.
Rebecca	PROPN	Rebecca
pas	ADV	pas
le	DET	le
C'	PRON	ce
découvert	VERB	découvrir
était	AUX	être
-elle	PRON	lui
,	PUNCT	,
donc	ADV	donc
avait	AUX	avoir
n'	ADV	n'
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
scène	NOUN	scène
esprit	NOUN	esprit
Mara	PROPN	Mara
...	PUNCT	...
leur	DET	leur
En	ADP	en
grand-père	NOUN	grand-père
la	DET	le
même	ADJ	même
avait	VERB	avoir
William	PROPN	William
et	CCONJ	et
Rebecca	PROPN	Rebecca
tout	ADV	tout
heureuse	NOUN	heureux
Daniels	PROPN	Daniels
.	PUNCT	.
que	SCONJ	que
reconstruisait	VERB	reconstruire
Elle	PRON	lui
avouait	VERB	avouer
sans	ADP	sans
tempêtait	VERB	tempêter
lui	PRON	lui
doute	NOUN	doute
en	ADP	en
:	PUNCT	:
lorsque	SCONJ	lorsque
imposait	VERB	imposer
était	AUX	être
Il	PRON	il
...	PUNCT	...
qui	PRON	qui
en	PRON	en
Mara	PROPN	Mara
se	PRON	se
nuits	NOUN	nuit
Mara	PROPN	Mara
C'	PRON	ce
je	PRON	je
Mara	PROPN	Mara
bout	NOUN	bout
,	PUNCT	,
s'	SCONJ	s'
...	PUNCT	...
vie	NOUN	vie
.	PUNCT	.
ses	DET	son
avait	AUX	avoir
Vicky	PROPN	Vicky
qui	PRON	qui
partagé	VERB	partager
il	PRON	il
que	SCONJ	que
partagé	VERB	partager
avait	AUX	avoir
sa	DET	son
,	PUNCT	,
je	PRON	je
—	PUNCT	—
Seigneur	PROPN	Seigneur
était	AUX	être
faut	VERB	falloir
,	PUNCT	,
Rebecca	PROPN	Rebecca
,	PUNCT	,
qui	PRON	qui
il	PRON	il
,	PUNCT	,
leva	VERB	lever
l'	PRON	l'
trop	ADV	trop
et	CCONJ	et
aimée	VERB	aimer
.	PUNCT	.
A	ADP	à
...	PUNCT	...
avait	AUX	avoir
?	PUNCT	?
parte	VERB	partir
vraiment	ADV	vraiment
absence	NOUN	absence
amie	NOUN	amie
comprendre	VERB	comprendre
te	VERB	te
sûr	ADJ	sûr
—	PUNCT	—
Son	DET	son
-elle	PRON	lui
avoir	VERB	avoir
bras	NOUN	bras
pas	ADV	pas
,	PUNCT	,
ses	DET	son
air	NOUN	air
sur	ADP	sur
Alors	ADV	alors
.	PUNCT	.
...	PUNCT	...
lui	PRON	lui
réclamait	VERB	réclamer
retenir	VERB	retenir
derniers	ADJ	dernier
en	PRON	en
la	DET	le
la	PRON	le
main	NOUN	main
reprochait	VERB	reprocher
son	DET	son
elle	PRON	lui
Rebecca	PROPN	Rebecca
?	PUNCT	?
sans	ADP	sans
son	DET	son
bien	ADV	bien
.	PUNCT	.
pour	ADP	pour
,	PUNCT	,
Elle	PRON	lui
.	PUNCT	.
moments	NOUN	moment
Elle	PRON	lui
Pendant	ADP	pendant
Vicky	PROPN	Vicky
ne	ADV	ne
savait	VERB	savoir
,	PUNCT	,
posa	VERB	poser
pouvait	VERB	pouvoir
l'	DET	le
Comment	ADV	comment
Tais	PROPN	Tais
mais	CCONJ	mais
la	DET	le
expliquer	VERB	expliquer
t'	PRON	te
,	PUNCT	,
,	PUNCT	,
fièvre	NOUN	fièvre
Rebecca	PROPN	Rebecca
—	PUNCT	—
tout	DET	tout
cas	NOUN	cas
dit	VERB	dire
.	PUNCT	.
là	ADV	là
attendue	VERB	attendre
voir	VERB	voir
Peut	ADV	peut
au	ADP	au
...	PUNCT	...
te	VERB	te
quoi	PRON	quoi
!	PUNCT	!
reproche	NOUN	reproche
voulait	VERB	vouloir
était	AUX	être
...	PUNCT	...
—	PUNCT	—
jusqu'	ADP	jusque
n'	ADV	n'
faisait	VERB	faire
toi	NOUN	toi
.	PUNCT	.
elle	PRON	lui
a	AUX	avoir
Elle	PRON	lui
-	PUNCT	-
t'	DET	t'
a	AUX	avoir
.	PUNCT	.
délirer	VERB	délirer
jamais	ADV	jamais
être	AUX	être
.	PUNCT	.
En	ADP	en
Elle	PRON	lui
le	DET	le
la	DET	le
étouffait	VERB	étouffer
-	ADV	-
bien	ADV	bien
Je	PRON	je
Elle	PRON	lui
venir	VERB	venir
monde	NOUN	monde
pouvais	VERB	pouvoir
—	PUNCT	—
.	PUNCT	.
venir	VERB	venir
,	PUNCT	,
et	CCONJ	et
toi	NOUN	toi
—	PUNCT	—
Le	DET	le
rien	PRON	rien
Qu'	PRON	qu'
ne	ADV	ne
?	PUNCT	?
-ce	PRON	-ce
,	PUNCT	,
Je	PRON	je
Mais	CCONJ	mais
de	ADP	de
veux	VERB	vouloir
.	PUNCT	.
plus	ADV	plus
qui	PRON	qui
pouvait	VERB	pouvoir
est	AUX	être
est	AUX	être
n'	ADV	n'
empêcher	VERB	empêcher
entendre	VERB	entendre
au	ADP	au
tout	ADV	tout
Vicky	PROPN	Vicky
t'	AUX	t'
pas	ADV	pas
.	PUNCT	.
pourquoi	ADV	pourquoi
avait	VERB	avoir
!	PUNCT	!
t'	PRON	te
que	SCONJ	que
Ken	PROPN	Ken
c'	PRON	ce
ne	ADV	ne
adorait	NOUN	adorait
?	PUNCT	?
Mara	PROPN	Mara
l'	DET	le
enfant	NOUN	enfant
remords	NOUN	remords
lui	PRON	lui
trop	ADV	trop
,	PUNCT	,
bébé!Son	NOUN	bébé!son
le	DET	le
.	PUNCT	.
à	ADP	à
elle	PRON	lui
avait	AUX	avoir
elle	PRON	lui
on	PRON	on
voulait	VERB	vouloir
.	PUNCT	.
protéger	VERB	protéger
pas	ADV	pas
tôt	ADV	tôt
éviter	VERB	éviter
la	DET	le
n'	ADV	n'
survivre	NOUN	survivre
qu'	PRON	qu'
pour	ADP	pour
elle	PRON	lui
pour	ADP	pour
que	SCONJ	que
Trop	ADV	trop
souffrir	VERB	souffrir
l'	DET	le
puisse	VERB	pouvoir
cacher	VERB	cacher
accouché	VERB	accoucher
.	PUNCT	.
Mara	PROPN	Mara
enfant	NOUN	enfant
pour	ADP	pour
tôt	ADV	tôt
était	AUX	être
empoisonnait	VERB	empoisonner
Alors	ADV	alors
.	PUNCT	.
tellement	ADV	tellement
qu'	SCONJ	que
de	ADP	de
,	PUNCT	,
Et	CCONJ	et
Lorsqu'	SCONJ	lorsque
venue	VERB	venir
femme	NOUN	femme
enterré	ADJ	enterré
peux	VERB	pouvoir
Vicky	PROPN	Vicky
Rebecca	PROPN	Rebecca
.	PUNCT	.
avait	AUX	avoir
ne	ADV	ne
enfuie	ADJ	enfui
la	DET	le
cela	PRON	cela
.	PUNCT	.
...	PUNCT	...
Elle	PRON	lui
l'	DET	le
attends	NOUN	attend
surveillance	NOUN	surveillance
dois	VERB	devoir
Mais	CCONJ	mais
,	PUNCT	,
sous	ADP	sous
,	PUNCT	,
déjà	ADV	déjà
sœur	NOUN	sœur
encore	ADV	encore
,	PUNCT	,
la	DET	le
jeune	ADJ	jeune
!	PUNCT	!
t'	VERB	t'
pas	ADV	pas
était	AUX	être
hôpital	NOUN	hôpital
—	PUNCT	—
en	ADP	en
gardait	NOUN	gardait
s'	PRON	se
—	PUNCT	—
,	PUNCT	,
je	PRON	je
parler	VERB	parler
prie	NOUN	prie
.	PUNCT	.
de	ADP	de
tout	DET	tout
je	PRON	je
sa	DET	son
Je	PRON	je
.	PUNCT	.
partir	VERB	partir
paquet	NOUN	paquet
retrouva	VERB	retrouver
heurter	VERB	heurter
,	PUNCT	,
poussa	VERB	pousser
elle	PRON	lui
se	PRON	se
de	ADP	de
la	DET	le
soleil	NOUN	soleil
dame	NOUN	dame
blonde	NOUN	blonde
Un	DET	un
femme	NOUN	femme
inondée	VERB	inonder
cri	NOUN	cri
où	PRON	où
produisit	VERB	produire
laissa	ADJ	laissa
aveuglée	VERB	aveugler
voir	VERB	voir
choc	NOUN	choc
,	PUNCT	,
la	DET	le
sans	ADP	sans
rue	NOUN	rue
tomber	VERB	tomber
un	DET	un
et	CCONJ	et
les	DET	le
de	ADP	de
Confuse	PROPN	Confuse
de	ADP	de
qui	PRON	qui
larmes	NOUN	larme
,	PUNCT	,
.	PUNCT	.
allait	VERB	aller
un	DET	un
se	PRON	se
plein	ADJ	plein
.	PUNCT	.
Rebecca	PROPN	Rebecca
fouet	NOUN	fouet
une	DET	un
par	ADP	par
dans	ADP	dans
venait	VERB	venir
jeune	ADJ	jeune
,	PUNCT	,
Rebecca	PROPN	Rebecca
ramassa	NOUN	ramassa
folle	ADJ	fou
-elle	PRON	lui
murmure	NOUN	murmure
,	PUNCT	,
le	DET	le
course	NOUN	course
abasourdie	NOUN	abasourdie
—	PUNCT	—
entendit	VERB	entendre
pas	ADV	pas
la	DET	le
Alma	PROPN	Alma
tendit	NOUN	tendit
de	ADP	de
-moi	PRON	moi
.	PUNCT	.
inconnue	NOUN	inconnue
sans	ADP	sans
Excusez	VERB	excuser
dévisageait	VERB	dévisager
,	PUNCT	,
le	DET	le
.	PUNCT	.
lui	NOUN	lui
.	PUNCT	.
—	PUNCT	—
l'	DET	le
la	DET	le
,	PUNCT	,
Emue	PROPN	Emue
.	PUNCT	.
le	DET	le
personne	NOUN	personne
Tenez	PROPN	Tenez
...	PUNCT	...
fit	VERB	faire
incrédule	ADJ	incrédule
fixement	NOUN	fixement
et	CCONJ	et
qui	PRON	qui
continua	VERB	continuer
elle	PRON	lui
n'	ADV	n'
regarder	VERB	regarder
et	CCONJ	et
sa	DET	son
,	PUNCT	,
Rebecca	PROPN	Rebecca
pas	ADV	pas
venait	VERB	venir
accéléra	ADV	accéléra
aimée	VERB	aimer
poussiéreuse	ADJ	poussiéreux
l'	PRON	l'
Whitney	PROPN	Whitney
Rebecca	PROPN	Rebecca
ne	ADV	ne
//	VERB	//
sur	ADP	sur
la	DET	le
le	DET	le
jamais	ADV	jamais
fille	NOUN	fille
Non!Non	ADV	non!non
Il	PRON	il
toutes	ADJ	tout
ce	PRON	ce
comme	ADP	comme
!	PUNCT	!
volant	NOUN	volant
Elle	PRON	lui
reconnaître	VERB	reconnaître
Mara	PROPN	Mara
sa	DET	son
n'	ADV	n'
était	AUX	être
,	PUNCT	,
fou	NOUN	fou
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
route	NOUN	route
!	PUNCT	!
aimait	VERB	aimer
possible	ADJ	possible
avait	AUX	avoir
.	PUNCT	.
de	ADP	de
La	DET	le
Serrant	ADP	serrant
forces	NOUN	force
Mercedes	NOUN	mercede
bondit	VERB	bondir
un	DET	un
de	ADP	de
,	PUNCT	,
croirait	VERB	croire
ses	DET	son
Impossible	NOUN	impossible
qu'	PRON	qu'
sans	ADP	sans
aiguille	NOUN	aiguille
.	PUNCT	.
!	PUNCT	!
ce	PRON	ce
désarroi	NOUN	désarroi
timide	NOUN	timide
ne	ADV	ne
toutes	ADJ	tout
ses	DET	son
que	SCONJ	que
Mara	PROPN	Mara
.	PUNCT	.
,	PUNCT	,
croire	VERB	croire
en	ADP	en
de	ADP	de
du	ADP	de
le	PRON	le
Rebecca	PROPN	Rebecca
la	DET	le
dit	VERB	dire
pas	ADV	pas
Vicky	PROPN	Vicky
Mara	PROPN	Mara
?	PUNCT	?
amoureux	ADJ	amoureux
montait	VERB	monter
nom	NOUN	nom
Mara	VERB	marer
Elle	PRON	lui
illusions	NOUN	illusion
dangereusement	ADV	dangereusement
voulait	VERB	vouloir
!	PUNCT	!
L'	DET	le
Ken	PROPN	Ken
,	PUNCT	,
,	PUNCT	,
tandis	ADV	tandis
à	ADP	à
voyait	VERB	voir
disparaître	ADJ	disparaîtr
compteur	NOUN	compteur
avait	AUX	avoir
un	DET	un
,	PUNCT	,
proie	NOUN	proie
Rien	PRON	rien
innocente	NOUN	innocent
,	PUNCT	,
,	PUNCT	,
de	ADP	de
sa	DET	son
l'	DET	le
douce	NOUN	douce
sa	DET	son
pu	VERB	pouvoir
aurait	AUX	avoir
-elle	PRON	lui
puisse	VERB	pouvoir
et	CCONJ	et
aurait	AUX	avoir
un	DET	un
de	ADP	de
enfant	NOUN	enfant
beau	NOUN	beau
ni	CCONJ	ni
sentiments	NOUN	sentiment
attendre	VERB	attendre
de	ADP	de
qui	PRON	qui
les	DET	le
n'	ADV	n'
mariage	ADJ	mariag
?	PUNCT	?
aussi	ADV	aussi
imaginer	VERB	imaginer
la	DET	le
était	AUX	être
jamais	ADV	jamais
refusé	VERB	refuser
qu'	SCONJ	que
deviner	VERB	deviner
n'	ADV	n'
sœur	NOUN	sœur
faire	VERB	faire
un	DET	un
naïve	NOUN	naïf
elle	PRON	lui
Mara	VERB	marer
...	PUNCT	...
Pourquoi	ADV	pourquoi
même	ADV	même
,	PUNCT	,
la	DET	le
faute	NOUN	faute
.	PUNCT	.
...	PUNCT	...
,	PUNCT	,
bien	ADV	bien
dernière	ADJ	dernier
une	DET	un
lisait	VERB	lire
pourtant	ADV	pourtant
,	PUNCT	,
à	ADP	à
folie	ADJ	foli
le	DET	le
destin	NOUN	destin
souhaitée	VERB	souhaiter
allure	NOUN	allure
de	ADP	de
ironie	VERB	ironie
elle	PRON	lui
Sans	ADP	sans
exaucé	VERB	exaucer
lettre	NOUN	lettre
qu'	SCONJ	que
morte	ADV	morte
défilait	VERB	défiler
une	DET	un
alors	ADV	alors
seconde	ADJ	second
son	DET	son
vœu	NOUN	vœu
avait	AUX	avoir
Rebecca	PROPN	Rebecca
sûr	ADJ	sûr
paysage	NOUN	paysage
pure	NOUN	pur
avec	ADP	avec
l'	PRON	l'
,	PUNCT	,
Le	DET	le
sa	DET	son
implacable	NOUN	implacable
.	PUNCT	.
.	PUNCT	.
avait	AUX	avoir
penser	VERB	penser
Malheureusement	ADV	malheureusement
,	PUNCT	,
,	PUNCT	,
en	ADP	en
vraiment	ADV	vraiment
une	DET	un
le	PRON	le
cheveux	ADJ	cheveux
,	PUNCT	,
le	DET	le
par	ADP	par
larmes	NOUN	larme
.	PUNCT	.
folle	ADJ	fou
,	PUNCT	,
.	PUNCT	.
dans	ADP	dans
yeux	NOUN	oeil
embués	VERB	embuer
une	DET	un
milieu	NOUN	milieu
du	ADP	de
Un	DET	un
Rebecca	PROPN	Rebecca
regard	NOUN	regard
en	ADP	en
le	DET	le
de	ADP	de
seconde	ADJ	second
visibilité	NOUN	visibilité
les	DET	le
mémoire	NOUN	mémoire
images	NOUN	image
épingle	VERB	épingle
à	ADP	à
virage	NOUN	virage
,	PUNCT	,
temps	NOUN	temps
la	DET	le
passé	NOUN	passé
de	ADP	de
elle	PRON	lui
la	DET	le
cachait	VERB	cacher
Minée	NOUN	minée
.	PUNCT	.
son	DET	son
d'	ADP	de
détacha	VERB	détacher
la	DET	le
essuyer	VERB	essuyer
ses	DET	son
remords	NOUN	remords
comme	ADP	comme
route	NOUN	route
Au	ADP	au
de	ADP	de
tard	ADV	tard
tournant	NOUN	tournant
hommes	NOUN	homme
le	DET	le
foin	NOUN	foin
lui	PRON	lui
du	ADP	de
les	DET	le
vers	ADP	vers
la	DET	le
la	DET	le
charrette	NOUN	charrette
quelques	DET	quelque
à	ADP	à
ca	AUX	ca
débouchaient	VERB	déboucher
terreur	NOUN	terreur
elle	PRON	lui
champs	NOUN	champ
souffle	NOUN	souffle
la	DET	le
mètres	NOUN	mètre
roulait	VERB	rouler
Rebec	PROPN	Rebec
et	CCONJ	et
-	PUNCT	-
!	PUNCT	!
Trop	ADV	trop
des	ADP	de
là	ADV	là
,	PUNCT	,
Elle	PRON	lui
leva	VERB	lever
de	ADP	de
,	PUNCT	,
tête	NOUN	tête
.	PUNCT	.
coupa	VERB	couper
qui	PRON	qui
,	PUNCT	,
le	DET	le
à	ADP	à
d'	ADP	de
camion	NOUN	camion
,	PUNCT	,
:	PUNCT	:
,	PUNCT	,
apercevoir	VERB	apercevoir
eux	PRON	lui
venait	VERB	venir
l'	DET	le
ouvert	ADJ	ouvert
,	PUNCT	,
fit	VERB	faire
perdu	VERB	perdre
moteur	NOUN	moteur
tombeau	NOUN	tombeau
arrière	NOUN	arrière
Une	DET	un
,	PUNCT	,
.	PUNCT	.
Rebecca	PROPN	Rebecca
voiture	NOUN	voiture
roues	NOUN	roue
ses	DET	son
contrôle	NOUN	contrôle
Le	DET	le
à	ADP	à
Et	CCONJ	et
un	DET	un
.	PUNCT	.
se	PRON	se
.	PUNCT	.
De	ADP	de
freina	VERB	freiner
toutes	ADJ	tout
ce	PRON	ce
fut	AUX	être
...	PUNCT	...
assourdissant	ADJ	assourdissant
dérapant	VERB	déraper
fatal	ADJ	fatal
forces	NOUN	force
avait	AUX	avoir
et	CCONJ	et
elle	PRON	lui
enchaînement	VERB	enchaînemer
malmené	VERB	malmener
tout	DET	tout
mit	VERB	mettre
sur	ADP	sur
la	DET	le
de	ADP	de
le	DET	le
gravillon	NOUN	gravillon
bruit	NOUN	bruit
...	PUNCT	...
l'	DET	le
des	ADP	de
chasser	VERB	chasser
Une	DET	un
mordit	VERB	mordre
fossé	NOUN	fossé
tonneau	NOUN	tonneau
Péniblement	PROPN	Péniblement
fit	VERB	faire
avant	ADP	avant
le	DET	le
sa	DET	son
Mercedes	NOUN	mercede
l'	PRON	l'
assourdissait	VERB	assourdir
tôles	NOUN	tôle
.	PUNCT	.
,	PUNCT	,
Rebecca	PROPN	Rebecca
et	CCONJ	et
terminer	VERB	terminer
de	ADP	de
dans	ADP	dans
nez	NOUN	nez
avant	ADP	avant
traversa	VERB	traverser
le	DET	le
du	ADP	de
bas-côté	NOUN	bas-côté
remuer	VERB	remuer
.	PUNCT	.
tenta	VERB	tenter
sinistre	NOUN	sinistre
...	PUNCT	...
fulgurante	ADJ	fulgurant
la	DET	le
...	PUNCT	...
froissement	NOUN	froissement
piqua	VERB	piquer
douleur	NOUN	douleur
un	DET	un
,	PUNCT	,
de	ADP	de
Un	DET	un
de	ADP	de
course	NOUN	course
hurlement	NOUN	hurlement
continu	ADJ	continu
un	DET	un
sur	ADP	sur
dans	ADP	dans
poitrine	NOUN	poitrine
sa	DET	son
elle	PRON	lui
sa	DET	son
forces	NOUN	force
brisé	VERB	briser
lui	PRON	lui
était	AUX	être
Et	CCONJ	et
ses	DET	son
.	PUNCT	.
cela	PRON	cela
aigu	ADJ	aigu
continuait	VERB	continuer
plus	ADV	plus
,	PUNCT	,
!	PUNCT	!
les	DET	le
S'	PRON	se
-elle	PROPN	-elle
.	PUNCT	.
la	DET	le
!	PUNCT	!
de	ADP	de
yeux	NOUN	oeil
...	PUNCT	...
mal	ADV	mal
oh	VERB	oh
Epuisée	PROPN	Epuisée
,	PUNCT	,
tympans	NOUN	tympan
?	PUNCT	?
.	PUNCT	.
les	DET	le
comme	SCONJ	comme
,	PUNCT	,
Assez	ADV	assez
faisait	VERB	faire
ferma	VERB	fermer
-elle	PRON	lui
vrillait	VERB	vriller
bruit!voulut	NOUN	bruit!voulut
Mais	CCONJ	mais
,	PUNCT	,
de	ADP	de
le	DET	le
hurlement	NOUN	hurlement
nuque	NOUN	nuque
tête	NOUN	tête
toutes	ADJ	tout
Loin	ADV	loin
crier	VERB	crier
milieu	NOUN	milieu
loin	ADV	loin
chose	NOUN	chose
s'	PRON	se
?	PUNCT	?
un	PRON	un
très	ADV	très
quelque	DET	quelque
leur	PRON	leur
brouillard	NOUN	brouillard
passe	VERB	passer
-t	PART	-t
,	PUNCT	,
des	DET	un
travers	NOUN	travers
Alma	PROPN	Alma
quelqu'	ADP	quelqu'
est	AUX	être
Un	DET	un
exclamait	VERB	exclamer
entendit	VERB	entendre
le	DET	le
route	NOUN	route
comme	ADP	comme
elle	PRON	lui
à	ADP	à
homme	NOUN	homme
au	ADP	au
.	PUNCT	.
—	PUNCT	—
!	PUNCT	!
la	DET	le
un	DET	un
-il	PRON	il
Bon	PROPN	Bon
,	PUNCT	,
de	ADP	de
qui	PRON	qui
demanda	ADJ	demanda
klaxon	NOUN	klaxon
—	PUNCT	—
sang	ADJ	sang
!	PUNCT	!
Que	SCONJ	que
se	PRON	se
:	PUNCT	:
,	PUNCT	,
Faites	PROPN	Faites
adressait	NOUN	adressait
coincé	VERB	coincer
Le	DET	le
.	PUNCT	.
route	NOUN	route
Alma	PROPN	Alma
de	ADP	de
rien	PRON	rien
signes	NOUN	signe
la	DET	le
pas	ADV	pas
—	PUNCT	—
et	CCONJ	et
les	DET	le
d'	ADP	de
.	PUNCT	.
ralentit	ADJ	ralentit
qui	PRON	qui
sais	VERB	savoir
camion	NOUN	camion
la	DET	le
.	PUNCT	.
en	PRON	en
œil	NOUN	œil
semblait	VERB	sembler
Land	PROPN	Land
n'	ADV	n'
Rover	PROPN	Rover
chaussée	NOUN	chaussée
.	PUNCT	.
jonchaient	VERB	joncher
jeta	VERB	jeter
avec	ADP	avec
ne	ADV	ne
.	PUNCT	.
balles	NOUN	balle
un	DET	un
Je	PRON	je
véhicule	NOUN	véhicule
,	PUNCT	,
foin	NOUN	foin
au	ADP	au
sa	DET	son
coup	NOUN	coup
travers	NOUN	travers
remorque	NOUN	remorque
,	PUNCT	,
Ken	PROPN	Ken
La	DET	le
de	ADP	de
endommagé	VERB	endommager
en	ADP	en
juré	VERB	jurer
On	PRON	on
l'	PRON	l'
-il	PRON	il
de	ADP	de
déclara	PART	déclarer
—	PUNCT	—
pressentiment	VERB	pressentimer
dans	ADP	dans
problèmes	NOUN	problème
de	ADP	de
grave	ADJ	grave
le	DET	le
air	NOUN	air
ont	VERB	avoir
produire	VERB	produire
,	PUNCT	,
Pourtant	ADV	pourtant
il	PRON	il
en	ADP	en
chargement	NOUN	chargement
bas-côté	NOUN	bas-côté
sentait	VERB	sentir
qu'	SCONJ	que
leur	DET	leur
ils	PRON	il
l'	PRON	l'
aurait	AUX	avoir
,	PUNCT	,
sa	DET	son
accablait	VERB	accabler
Il	PRON	il
quelques	DET	quelque
venait	VERB	venir
voiture	NOUN	voiture
avec	ADP	avec
.	PUNCT	.
-t	PART	-t
se	PRON	se
.	PUNCT	.
.	PUNCT	.
sur	ADP	sur
un	DET	un
Quelque	DET	quelque
chose	NOUN	chose
garant	VERB	garer
dirait	VERB	dire
curieux	NOUN	curieux
l'	DET	le
,	PUNCT	,
en	ADP	en
odeur	NOUN	odeur
,	PUNCT	,
caoutchouc	NOUN	caoutchouc
Instinctivement	ADV	instinctivement
,	PUNCT	,
une	DET	un
Oui	PROPN	Oui
Seigneur	NOUN	seigneur
fumée	NOUN	fumée
se	PRON	se
produire	VERB	produire
asphalte	NOUN	asphalte
Un	DET	un
de	ADP	de
Ken	PROPN	Ken
essence	NOUN	essence
traces	NOUN	trace
la	DET	le
brûlé	VERB	brûler
l'	DET	le
,	PUNCT	,
—	PUNCT	—
Etait	VERB	eter
de	ADP	de
-ce	PRON	-ce
route	NOUN	route
plus	ADV	plus
regarda	VERB	regarder
Et	CCONJ	et
un	DET	un
.	PUNCT	.
la	DET	le
.	PUNCT	.
sur	ADP	sur
,	PUNCT	,
avant	ADJ	avant
du	ADP	de
