tonnerre	NOUN	tonnerre
de	ADP	de
il	PRON	il
Il	PRON	il
bras	NOUN	bras
un	DET	un
contrarié	VERB	contrarier
vous	PRON	vous
grands	ADJ	grand
-il	PRON	il
Shelley	PROPN	Shelley
hésitation	NOUN	hésitation
ses	DET	son
,	PUNCT	,
de	ADP	de
l'	PRON	l'
semblait	VERB	sembler
entendue	ADJ	entendre
j'	PRON	je
mais	CCONJ	mais
l'	PRON	l'
m'	PRON	me
,	PUNCT	,
dans	ADP	dans
,	PUNCT	,
—	PUNCT	—
...	PUNCT	...
d'	ADP	de
ai	AUX	avoir
marmonna	NOUN	marmonna
bougon	ADJ	bougon
...	PUNCT	...
senti	VERB	sentir
ai	AUX	avoir
Sans	ADP	sans
.	PUNCT	.
moquait	VERB	moquer
ton	NOUN	ton
là	ADV	là
façon	NOUN	façon
lui	PRON	lui
ait	AUX	avoir
principal	NOUN	principal
le	DET	le
la	DET	le
à	ADP	à
,	PUNCT	,
savoir	VERB	savoir
moquait	VERB	moquer
.	PUNCT	.
émanation	NOUN	émanation
s'	SCONJ	s'
pu	VERB	pouvoir
c'	PRON	ce
vent	NOUN	vent
froide	ADJ	froid
qu'	SCONJ	que
soufflé	VERB	souffler
le	DET	le
de	ADP	de
maladroitement	VERB	maladroitemer
il	PRON	il
Que	SCONJ	que
avait	AUX	avoir
il	PRON	il
fût	VERB	être
était	AUX	être
ou	CCONJ	ou
,	PUNCT	,
Presque	ADV	presque
le	PRON	le
Le	DET	le
qu'	SCONJ	que
.	PUNCT	.
.	PUNCT	.
lui	PRON	lui
,	PUNCT	,
sueur	NOUN	sueur
elle	PRON	lui
une	DET	un
montée	VERB	monter
s'	PRON	se
en	PRON	en
,	PUNCT	,
dont	PRON	dont
jusqu'	ADP	jusque
comme	ADP	comme
soit	AUX	être
éteinte	VERB	éteindre
n'	ADV	n'
être	AUX	être
cheveux	ADJ	cheveux
lampe	NOUN	lampe
tapota	VERB	tapoter
il	PRON	il
doit	VERB	devoir
ai	AUX	avoir
tels	ADJ	tel
fait	AUX	faire
clignoter	VERB	clignoter
a	VERB	avoir
un	DET	un
habitude	NOUN	habitude
—	PUNCT	—
lui	PRON	lui
la	DET	le
s'	PRON	se
.	PUNCT	.
il	PRON	il
personne	ADJ	personn
j'	PRON	je
pas	ADV	pas
,	PUNCT	,
l'	DET	le
est	AUX	être
encore	ADV	encore
Elle	PRON	lui
Il	PRON	il
un	DET	un
...	PUNCT	...
de	ADP	de
la	DET	le
n'	ADV	n'
gestes	NOUN	geste
et	CCONJ	et
les	DET	le
.	PUNCT	.
dans	ADP	dans
faux	ADJ	faux
y	PRON	y
.	PUNCT	.
contact	NOUN	contact
qui	PRON	qui
—	PUNCT	—
avait	VERB	avoir
Ce	DET	ce
entendu	VERB	entendre
maison	NOUN	maison
autour	ADV	autour
...	PUNCT	...
il	PRON	il
...	PUNCT	...
partir	VERB	partir
de	ADP	de
bruit	NOUN	bruit
qu'	SCONJ	que
.	PUNCT	.
bruit	NOUN	bruit
de	ADP	de
la	PRON	le
,	PUNCT	,
Sans	ADP	sans
...	PUNCT	...
Shelley	PROPN	Shelley
sorte	NOUN	sorte
son	DET	son
instinctivement	VERB	instinctivemer
Alors	ADV	alors
une	DET	un
il	PRON	il
taille	NOUN	taille
,	PUNCT	,
...	PUNCT	...
dedans	VERB	dedans
les	DET	le
bras	NOUN	bras
noua	VERB	nouer
elle	PRON	lui
ne	ADV	ne
sa	DET	son
un	DET	un
laisser	VERB	laisser
se	PRON	se
bizarre	ADJ	bizarre
de	ADP	de
grattement	NOUN	grattement
,	PUNCT	,
resserra	VERB	resserrer
fût	AUX	être
redressait	VERB	redresser
.	PUNCT	.
pas	ADV	pas
pressé	VERB	presser
qu'	SCONJ	que
ici	ADV	ici
Heureuse	NOUN	heureux
—	PUNCT	—
étreinte	NOUN	étreinte
vibra	ADJ	vibra
une	DET	un
près	ADV	près
la	DET	le
plus	ADV	plus
Elle	PRON	lui
doute	NOUN	doute
De	ADP	de
son	DET	son
.	PUNCT	.
plus	ADV	plus
magnétiques	ADJ	magnétique
plongea	NOUN	plongea
.	PUNCT	.
-t	PART	-t
.	PUNCT	.
...	PUNCT	...
ses	DET	son
.	PUNCT	.
tête	NOUN	tête
lézard	NOUN	lézard
droit	ADJ	droit
de	ADP	de
,	PUNCT	,
un	DET	un
déclara	PRON	déclara
Une	DET	un
corde	NOUN	corde
Envoûtants	NOUN	envoûtant
lui	PRON	lui
,	PUNCT	,
tréfonds	NOUN	tréfonds
-il	PRON	il
,	PUNCT	,
répondre	VERB	répondre
Ou	CCONJ	ou
au	ADP	au
renversa	VERB	renverser
fluorescents	ADJ	fluorescent
dans	ADP	dans
ils	PRON	il
et	CCONJ	et
verts	PROPN	vert
étaient	AUX	être
encore	ADV	encore
pour	ADP	pour
souris	NOUN	souris
.	PUNCT	.
être	NOUN	être
yeux	NOUN	oeil
cet	DET	ce
avait	AUX	avoir
de	ADP	de
charpente	ADJ	charpent
,	PUNCT	,
sa	DET	son
Shelley	PROPN	Shelley
déferlement	NOUN	déferlement
tenait	VERB	tenir
de	ADP	de
corps	NOUN	corps
.	PUNCT	.
instant	NOUN	instant
la	DET	le
charme	NOUN	charme
n'	ADV	n'
admiré	VERB	admirer
avait	AUX	avoir
eut	VERB	avoir
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
la	DET	le
remarqué	VERB	remarquer
McLaren	PROPN	McLaren
le	DET	le
plus	ADV	plus
que	SCONJ	que
y	PRON	y
jusqu'	ADP	jusque
sensations	NOUN	sensation
qui	PRON	qui
indéniable	ADJ	indéniable
Soudain	ADV	soudain
à	ADP	à
Ian	PROPN	Ian
homme	NOUN	homme
magnifique	NOUN	magnifique
il	PRON	il
n'	ADV	n'
dans	ADP	dans
cet	DET	ce
éprouvé	VERB	éprouver
son	DET	son
propre	ADJ	propre
mais	CCONJ	mais
déjà	ADV	déjà
ce	DET	ce
et	CCONJ	et
pas	ADV	pas
.	PUNCT	.
qui	PRON	qui
Il	PRON	il
Ian	PROPN	Ian
,	PUNCT	,
pas	ADV	pas
féminité	NOUN	féminité
.	PUNCT	.
pas	ADV	pas
Ce	DET	ce
comme	ADP	comme
par	ADP	par
,	PUNCT	,
embrassée	VERB	embrasser
elle	PRON	lui
se	PRON	se
échappa	VERB	échapper
s'	PRON	se
et	CCONJ	et
.	PUNCT	.
n'	ADV	n'
sa	DET	son
avait	AUX	avoir
réveillait	VERB	réveiller
nouveau	ADJ	nouveau
en	ADP	en
l'	DET	le
embrassa	NOUN	embrassa
pencha	VERB	pencher
yeux	NOUN	oeil
hésita	VERB	hésiter
n'	ADV	n'
.	PUNCT	.
contrainte	ADJ	contraindre
s'	PRON	se
désir	NOUN	désir
Shelley	PROPN	Shelley
à	ADP	à
il	PRON	il
tête	NOUN	tête
.	PUNCT	.
assombrirent	VERB	assombrir
très	ADV	très
Puis	CCONJ	puis
,	PUNCT	,
Ses	DET	son
se	PRON	se
légèrement	ADV	légèrement
été	AUX	être
inclina	VERB	incliner
sexualité	NOUN	sexualité
le	DET	le
.	PUNCT	.
avait	AUX	avoir
il	PRON	il
quand	SCONJ	quand
depuis	ADP	depuis
embrasser	VERB	embrasser
fait	NOUN	fait
huit	NUM	huit
Shelley	PROPN	Shelley
découvre	VERB	découvrir
Jerry	PROPN	Jerry
elle	PRON	lui
mariage	NOUN	mariage
beaucoup	ADV	beaucoup
,	PUNCT	,
il	PRON	il
choses	NOUN	chose
sacrifié	VERB	sacrifier
tôt	ADV	tôt
prétendait	VERB	prétendre
le	DET	le
de	ADP	de
plus	ADV	plus
son	DET	son
concernant	VERB	concerner
la	DET	le
de	ADP	de
la	DET	le
C'	PRON	ce
principalement	ADV	principalement
,	PUNCT	,
qu'	SCONJ	que
coutume	NOUN	coutume
ans	NOUN	an
,	PUNCT	,
Jerry	PROPN	Jerry
détestait	VERB	détester
qu'	SCONJ	que
était	AUX	être
.	PUNCT	.
aimait	VERB	aimer
avant	ADP	avant
que	SCONJ	que
à	ADP	à
jour	NOUN	jour
pas	ADV	pas
qu'	SCONJ	que
n'	ADV	n'
qu'	SCONJ	que
une	DET	un
même	ADJ	même
mais	CCONJ	mais
ans	NOUN	an
mariant	VERB	marier
fût	VERB	être
du	ADP	de
pas	ADV	pas
cacher	VERB	cacher
épouse	NOUN	épouse
de	ADP	de
à	ADP	à
des	ADP	de
avait	AUX	avoir
Shelley	PROPN	Shelley
se	PRON	se
convaincre	NOUN	convaincre
beau	NOUN	beau
il	PRON	il
en	ADP	en
s'	PRON	se
était	AUX	être
.	PUNCT	.
homosexualité	NOUN	homosexualité
Il	PRON	il
se	PRON	se
dire	VERB	dire
eut	VERB	avoir
était	AUX	être
coup	VERB	coup
n'	ADV	n'
espéré	VERB	espérer
dix-huit	NOUN	dix-huit
parvenu	VERB	parvenir
son	DET	son
elle	PRON	lui
,	PUNCT	,
.	PUNCT	.
en	ADP	en
sa	DET	son
qu'	SCONJ	que
,	PUNCT	,
toute	ADJ	tout
jeune	ADJ	jeune
n'	ADV	n'
femme	NOUN	femme
ébranlant	NOUN	ébranlant
coupable	ADJ	coupable
davantage	ADV	davantage
l'	PRON	l'
de	ADP	de
mari	NOUN	mari
un	DET	un
elle	PRON	lui
conviction	NOUN	conviction
penchants	NOUN	penchant
son	DET	son
si	SCONJ	si
jamais	ADV	jamais
.	PUNCT	.
Depuis	ADV	depuis
sa	DET	son
devait	VERB	devoir
n'	ADV	n'
avait	AUX	avoir
la	DET	le
avait	AUX	avoir
laissé	VERB	laisser
manque	NOUN	manque
à	ADP	à
propre	ADJ	propre
car	CCONJ	car
,	PUNCT	,
échapper	VERB	échapper
elle	PRON	lui
un	DET	un
homme	NOUN	homme
jamais	ADV	jamais
attirance	NOUN	attirance
de	ADP	de
,	PUNCT	,
avait	AUX	avoir
,	PUNCT	,
lié	VERB	lier
pu	VERB	pouvoir
approcher	VERB	approcher
qu'	SCONJ	que
n'	ADV	n'
personne	ADJ	personn
consommer	VERB	consommer
à	ADP	à
à	ADP	à
leur	DET	leur
union	NOUN	union
d'	ADP	de
Jerry	PROPN	Jerry
empêcher	VERB	empêcher
elle	PRON	lui
contribué	VERB	contribuer
submergeaient	NOUN	submergeaient
la	DET	le
en	ADP	en
.	PUNCT	.
de	ADP	de
remettrait	NOUN	remettrait
déceler	VERB	déceler
et	CCONJ	et
pas	NOUN	pas
,	PUNCT	,
une	DET	un
béate	ADJ	béat
cramponnée	VERB	cramponner
toutes	ADJ	tout
un	DET	un
.	PUNCT	.
en	PRON	en
quasi-inconnu	NOUN	quasi-inconnu
émotions	NOUN	émotion
Et	CCONJ	et
s'	PRON	se
à	ADP	à
le	DET	le
répulsion	NOUN	répulsion
ne	ADV	ne
chez	ADP	chez
contradictoires	ADJ	contradictoire
la	DET	le
Ces	DET	ce
demeurait	VERB	demeurer
même	ADJ	même
prenant	VERB	prendre
autre	NOUN	autre
sensation	NOUN	sensation
là	ADV	là
elle	PRON	lui
,	PUNCT	,
pas	ADV	pas
sécurité	NOUN	sécurité
ce	DET	ce
temps	NOUN	temps
,	PUNCT	,
l'	PRON	l'
lui	PRON	lui
procurait	VERB	procurer
elle	PRON	lui
même	ADJ	même
effrayait	VERB	effrayer
sur	ADP	sur
qui	PRON	qui
son	DET	son
autres	ADJ	autre
toute	DET	tout
Le	DET	le
il	PRON	il
Ian	PROPN	Ian
les	DET	le
en	ADP	en
pression	NOUN	pression
était	AUX	être
demandait	VERB	demander
pas	ADV	pas
contenait	VERB	contenir
de	ADP	de
tendresse	NOUN	tendresse
ce	PRON	ce
de	ADP	de
inébranlable	ADJ	inébranlable
il	PRON	il
baiser	VERB	baiser
fort	NOUN	fort
la	DET	le
La	DET	le
.	PUNCT	.
le	DET	le
La	DET	le
considérait	VERB	considérer
comme	ADP	comme
qu'	PRON	qu'
il	PRON	il
chose	NOUN	chose
.	PUNCT	.
n'	ADV	n'
,	PUNCT	,
lui	PRON	lui
pas	ADV	pas
droit	NOUN	droit
.	PUNCT	.
prenait	VERB	prendre
détermination	NOUN	détermination
.	PUNCT	.
donna	VERB	donner
il	PRON	il
Il	PRON	il
ne	ADV	ne
qu'	SCONJ	que
terreurs	NOUN	terreur
montrait	VERB	montrer
virile	ADJ	viril
qu'	PRON	qu'
lèvres	NOUN	lèvre
bouche	NOUN	bouche
corps	NOUN	corps
toute	DET	tout
même	ADV	même
Et	CCONJ	et
sa	DET	son
propre	ADJ	propre
sentit	ADJ	sentit
toute	DET	tout
A	ADP	à
la	DET	le
protester	VERB	protester
dans	ADP	dans
jeune	ADJ	jeune
il	PRON	il
.	PUNCT	.
telle	ADJ	tel
empara	VERB	emparer
façon	NOUN	façon
résistance	NOUN	résistance
contre	ADP	contre
se	PRON	se
chez	ADP	chez
de	ADP	de
la	DET	le
de	ADP	de
ses	DET	son
s'	PRON	se
eût	DET	eût
l'	PRON	l'
elle	PRON	lui
femme	NOUN	femme
seconde	ADJ	second
-elle	PRON	lui
velléité	NOUN	velléité
,	PUNCT	,
de	ADP	de
où	PRON	où
une	DET	un
aurait	AUX	avoir
voulu	VERB	vouloir
que	SCONJ	que
trahie	VERB	trahir
.	PUNCT	.
,	PUNCT	,
anéantit	VERB	anéantir
son	DET	son
emportée	NOUN	emportée
autorité	NOUN	autorité
de	ADP	de
vague	NOUN	vague
la	DET	le
son	DET	son
tissu	NOUN	tissu
puissant	ADJ	puissant
une	DET	un
souffrir	VERB	souffrir
était	AUX	être
doigts	NOUN	doigt
le	DET	le
rideau	NOUN	rideau
près	ADV	près
de	ADP	de
.	PUNCT	.
qui	PRON	qui
dos	NOUN	dos
ses	DET	son
interceptait	VERB	intercepter
compagnon	NOUN	compagnon
au	ADP	au
,	PUNCT	,
Elle	PRON	lui
sensations	NOUN	sensation
cramponnèrent	VERB	cramponner
vertigineuses	ADJ	vertigineux
la	DET	le
peau	NOUN	peau
lui	PRON	lui
l'	PRON	l'
plus	ADV	plus
.	PUNCT	.
Ses	DET	son
de	ADP	de
attirant	VERB	attirer
se	PRON	se
Ian	PROPN	Ian
de	ADP	de
noir	ADJ	noir
et	CCONJ	et
cruelle	ADJ	cruel
plus	ADV	plus
impatientes	ADJ	impatient
frustration	NOUN	frustration
devant	ADP	devant
,	PUNCT	,
de	ADP	de
semblaient	VERB	sembler
submergée	VERB	submerger
mains	NOUN	main
mais	CCONJ	mais
.	PUNCT	.
autrefois	ADJ	autrefoi
imaginait	VERB	imaginer
dépit	NOUN	dépit
elle	PRON	lui
désir	NOUN	désir
,	PUNCT	,
alors	ADV	alors
avait	VERB	avoir
l'	PRON	l'
épouser	VERB	épouser
de	ADP	de
avait	VERB	avoir
elle	PRON	lui
objections	NOUN	objection
Comme	SCONJ	comme
Elle	PRON	lui
son	DET	son
pas	ADV	pas
.	PUNCT	.
désirer	VERB	désirer
d'	ADP	de
désirait	VERB	désirer
désiré	VERB	désirer
comme	ADP	comme
père	NOUN	père
,	PUNCT	,
de	ADP	de
il	PRON	il
,	PUNCT	,
appétit	NOUN	appétit
n'	ADV	n'
en	ADP	en
fût	AUX	être
jamais	ADV	jamais
son	DET	son
n'	ADV	n'
des	ADP	de
.	PUNCT	.
assez	ADV	assez
possible	ADJ	possible
convoité	VERB	convoiter
ardemment	ADV	ardemment
pour	ADP	pour
qu'	SCONJ	que
Elle	PRON	lui
Jerry	PROPN	Jerry
n'	ADV	n'
avait	AUX	avoir
dévorante	NOUN	dévorante
de	ADP	de
dont	PRON	dont
élan	NOUN	élan
voir	VERB	voir
à	ADP	à
rien	PRON	rien
homme	NOUN	homme
.	PUNCT	.
s'	PRON	se
cesse	NOUN	cesse
de	ADP	de
sur	ADP	sur
Ian	VERB	ian
voracité	NOUN	voracité
en	ADP	en
,	PUNCT	,
,	PUNCT	,
une	DET	un
qui	PRON	qui
elle	PRON	lui
le	DET	le
sienne	NOUN	sienne
avec	ADP	avec
d'	ADP	de
cette	DET	ce
faim	NOUN	faim
aussi	ADV	aussi
elle	PRON	lui
aurait	AUX	avoir
elle	PRON	lui
la	DET	le
qui	PRON	qui
le	PRON	le
fait	AUX	faire
emparait	VERB	emparer
que	SCONJ	que
cet	DET	ce
assouvir	VERB	assouvir
sol	NOUN	sol
n'	ADV	n'
culbuter	VERB	culbuter
à	ADP	à
avait	VERB	avoir
de	ADP	de
l'	PRON	l'
comparable	ADJ	comparable
cet	DET	ce
Mais	CCONJ	mais
offerte	VERB	offrir
se	PRON	se
arracha	VERB	arracher
!	PUNCT	!
un	DET	un
allait	VERB	aller
pu	VERB	pouvoir
s'	PRON	se
Chut	NOUN	chut
comprit	VERB	comprendre
,	PUNCT	,
Alors	ADV	alors
qu'	SCONJ	que
le	DET	le
il	PRON	il
,	PUNCT	,
de	ADP	de
ait	AUX	avoir
son	DET	son
,	PUNCT	,
son	NOUN	son
elle	PRON	lui
visage	NOUN	visage
Elle	PRON	lui
au	ADP	au
qu'	SCONJ	que
baiser	VERB	baiser
sa	DET	son
respiration	NOUN	respiration
frustration	NOUN	frustration
il	PRON	il
ordonna	VERB	ordonner
.	PUNCT	.
et	CCONJ	et
elle	PRON	lui
lui	PRON	lui
avant	ADP	avant
suspendit	ADJ	suspendit
émettre	VERB	émettre
hurler	ADJ	hurler
contre	ADP	contre
-t	PART	-t
pressa	VERB	presser
.	PUNCT	.
-il	PRON	il
.	PUNCT	.
,	PUNCT	,
violemment	ADV	violemment
—	PUNCT	—
qu'	SCONJ	que
torse	NOUN	torse
.	PUNCT	.
entendu	VERB	entendre
,	PUNCT	,
,	PUNCT	,
cette	DET	ce
broncherait	VERB	broncher
avait	AUX	avoir
terrifiée	VERB	terrifier
regardait	NOUN	regardait
fut	AUX	être
craquer	VERB	craquer
,	PUNCT	,
cheveux	ADJ	cheveux
Les	DET	le
Quand	SCONJ	quand
qui	PRON	qui
ne	ADV	ne
nouveau	ADJ	nouveau
sur	ADP	sur
il	PRON	il
elle	PRON	lui
.	PUNCT	.
la	DET	le
chose	NOUN	chose
qu'	SCONJ	que
.	PUNCT	.
sa	DET	son
nuque	NOUN	nuque
rampait	VERB	ramper
caressa	VERB	caresser
les	DET	le
un	DET	un
il	PRON	il
avec	ADP	avec
gentiment	VERB	gentimer
certain	ADJ	certain
Quelqu'	ADP	quelqu'
pas	ADV	pas
sensation	NOUN	sensation
De	ADP	de
nerfs	ADJ	nerf
les	DET	le
elle	PRON	lui
prêts	NOUN	prêt
à	ADP	à
lui	PRON	lui
quelque	DET	quelque
était	AUX	être
.	PUNCT	.
,	PUNCT	,
Allons	NOUN	allon
.	PUNCT	.
témoigner	VERB	témoigner
se	PRON	se
aurait	AUX	avoir
Quand	SCONJ	quand
regardait	VERB	regarder
pour	ADP	pour
,	PUNCT	,
près	ADV	près
éphémère	NOUN	éphémère
qu'	PRON	qu'
ne	ADV	ne
-il	PRON	il
juron	NOUN	juron
l'	PRON	l'
.	PUNCT	.
qu'	SCONJ	que
rêvée	VERB	rêver
détacha	VERB	détacher
oreille	NOUN	oreille
restait	VERB	rester
affaires	NOUN	affaire
lâcha	ADJ	lâcha
son	DET	son
un	DET	un
.	PUNCT	.
—	PUNCT	—
avoir	AUX	avoir
elle	PRON	lui
de	ADP	de
vos	DET	votre
tout	ADV	tout
elle	PRON	lui
,	PUNCT	,
de	ADP	de
chercher	VERB	chercher
il	PRON	il
cru	VERB	croire
plus	ADV	plus
cette	DET	ce
il	PRON	il
douloureux	NOUN	douloureu
passion	NOUN	passion
si	SCONJ	si
d'	ADP	de
Ian	VERB	ian
tiraillement	VERB	tiraillemer
dit	VERB	dire
un	DET	un
tout	ADV	tout
Dormez	PROPN	Dormez
disiez	VERB	dire
faut	VERB	falloir
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
vous	PRON	vous
au	ADP	au
.	PUNCT	.
avait	VERB	avoir
personne	ADJ	personn
qui	PRON	qui
,	PUNCT	,
nuit	NOUN	nuit
,	PUNCT	,
demain	ADV	demain
ici	ADV	ici
.	PUNCT	.
absolument	ADV	absolument
voir	VERB	voir
se	PRON	se
jusqu'	ADP	jusque
moi	PRON	moi
viendrai	VERB	venir
cette	DET	ce
J'	PRON	je
ai	VERB	avoir
personne	ADJ	personn
je	PRON	je
qu'	SCONJ	que
,	PUNCT	,
encore	ADV	encore
.	PUNCT	.
découvre	VERB	découvrir
Je	PRON	je
visité	NOUN	visité
il	PRON	il
Non	ADV	non
passe	VERB	passer
il	PRON	il
ce	PRON	ce
—	PUNCT	—
n'	ADV	n'
y	PRON	y
que	SCONJ	que
chez	ADP	chez
Mais	CCONJ	mais
grenier	NOUN	grenier
.	PUNCT	.
bouffée	NOUN	bouffée
disons	NOUN	dison
avait	AUX	avoir
il	PRON	il
allègue	VERB	alléguer
soi	ADV	soi
mais	CCONJ	mais
Shelley	PROPN	Shelley
en	ADP	en
court-circuit	NOUN	court-circuit
qu'	SCONJ	que
il	PRON	il
lanterne	NOUN	lanterne
.	PUNCT	.
risque	NOUN	risque
problème	NOUN	problème
en	ADP	en
lumière	NOUN	lumière
électricité	NOUN	électricité
faudra	VERB	falloir
dangereux	ADJ	dangereux
à	ADP	à
monta	NOUN	monta
...	PUNCT	...
assez	ADV	assez
Le	DET	le
.	PUNCT	.
Une	DET	un
d'	ADP	de
j'	PRON	je
perçu	VERB	percevoir
colère	ADJ	colèr
de	ADP	de
n'	ADV	n'
examine	VERB	examine
est	AUX	être
de	ADP	de
,	PUNCT	,
un	DET	un
la	DET	le
son	DET	son
votre	DET	votre
jour	NOUN	jour
hésitation	NOUN	hésitation
avant	ADP	avant
que	SCONJ	que
que	SCONJ	que
.	PUNCT	.
elle	PRON	lui
du	ADP	de
dérange	VERB	déranger
Qu'	PRON	qu'
mauvaise	ADJ	mauvais
cachez	VERB	cacher
une	DET	un
vous	PRON	vous
—	PUNCT	—
de	ADP	de
en	PRON	en
?	PUNCT	?
n'	ADV	n'
est	VERB	être
croisèrent	VERB	croiser
compte	NOUN	compte
,	PUNCT	,
.	PUNCT	.
que	SCONJ	que
il	PRON	il
impression	NOUN	impression
?	PUNCT	?
-ce	PRON	-ce
.	PUNCT	.
s'	PRON	se
-vous	PRON	vous
est	AUX	être
entendu	VERB	entendre
qui	PRON	qui
me	PRON	me
Une	DET	un
leurs	DET	leur
grâce	NOUN	grâce
Sans	ADP	sans
Ian	PROPN	Ian
qu'	ADV	qu'
regards	NOUN	regard
Qu'	PRON	qu'
.	PUNCT	.
me	PRON	me
intuition	NOUN	intuition
Enfin	ADV	enfin
.	PUNCT	.
se	PRON	se
,	PUNCT	,
—	PUNCT	—
Ce	PRON	ce
Longtemps	ADP	longtemps
avez	AUX	avoir
manifestement	ADV	manifestement
rendre	VERB	rendre
répondit	VERB	répondre
chercher	VERB	chercher
Shelley	PROPN	Shelley
cette	DET	ce
qu'	SCONJ	que
Ian	VERB	ian
fut	AUX	être
,	PUNCT	,
avoir	VERB	avoir
Abomination	NOUN	abomination
lui	PRON	lui
sommes	AUX	être
épiés	ADJ	épier
sais	VERB	savoir
Le	DET	le
nouveau	ADJ	nouveau
étreignit	NOUN	étreignit
ne	ADV	ne
n'	ADV	n'
.	PUNCT	.
un	DET	un
voix	NOUN	voix
...	PUNCT	...
.	PUNCT	.
nicha	NOUN	nicha
Sa	DET	son
de	ADP	de
—	PUNCT	—
Allons	NOUN	allon
brièvement	ADJ	brièvement
.	PUNCT	.
impression	NOUN	impression
affaires	NOUN	affaire
contre	ADP	contre
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
vos	DET	votre
plus	ADV	plus
l'	DET	le
Je	PRON	je
...	PUNCT	...
Je	PRON	je
pas	ADV	pas
que	SCONJ	que
nous	PRON	nous
soupir	NOUN	soupir
se	PRON	se
d'	ADP	de
.	PUNCT	.
arrête	VERB	arrête
endormir	VERB	endormir
l'	DET	le
se	PRON	se
les	DET	le
Ian	PROPN	Ian
bond	NOUN	bond
murmure	NOUN	murmure
elle	PRON	lui
terrible	ADJ	terrible
elle	PRON	lui
la	DET	le
nuit	NOUN	nuit
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
Elle	PRON	lui
un	DET	un
frénétiquement	ADV	frénétiquement
fini	VERB	finir
doigts	NOUN	doigt
d'	ADP	de
Scru-46	NOUN	scru-46
une	DET	un
du	ADP	de
redressa	VERB	redresser
sommeil	NOUN	sommeil
par	ADP	par
s'	PRON	se
avait	AUX	avoir
sur	ADP	sur
souvint	VERB	souvenir
malgré	ADP	malgré
et	CCONJ	et
chez	ADP	chez
le	DET	le
se	PRON	se
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
tant	ADV	tant
qu'	SCONJ	que
drap	NOUN	drap
ténèbres	NOUN	ténèbre
elle	PRON	lui
passait	VERB	passer
crispés	ADJ	crisper
extirpa	NOUN	extirpa
,	PUNCT	,
nervosité	NOUN	nervosité
les	DET	le
produits	VERB	produire
le	DET	le
oreille	NOUN	oreille
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
malgré	ADP	malgré
son	DET	son
.	PUNCT	.
tramait	VERB	tramer
de	ADP	de
son	DET	son
distinct	ADJ	distinct
étaient	AUX	être
drame	NOUN	drame
les	DET	le
eux	PRON	lui
une	DET	un
n'	ADV	n'
Un	DET	un
d'	ADP	de
que	SCONJ	que
cerveau	NOUN	cerveau
qu'	SCONJ	que
autour	ADV	autour
un	DET	un
étaient	AUX	être
pas	ADV	pas
mots	NOUN	mot
murmure	NOUN	murmure
.	PUNCT	.
son	DET	son
se	PRON	se
cerveau	NOUN	cerveau
,	PUNCT	,
tout	ADV	tout
par	ADP	par
Démon	PROPN	Démon
Mais	CCONJ	mais
si	SCONJ	si
A	ADP	à
aussi	ADV	aussi
chuchotait	VERB	chuchoter
l'	DET	le
intérieur	NOUN	intérieur
autre	ADJ	autre
pressentiment	NOUN	pressentiment
à	ADP	à
C'	PRON	ce
voix	NOUN	voix
qui	PRON	qui
mots	NOUN	mot
menton	NOUN	menton
Elle	PRON	lui
forçait	VERB	forcer
vocabulaire	NOUN	vocabulaire
des	DET	un
son	DET	son
.	PUNCT	.
jamais	ADV	jamais
.	PUNCT	.
Un	DET	un
lit	NOUN	lit
voyait	VERB	voir
n'	ADV	n'
porte	NOUN	porte
son	DET	son
le	DET	le
c'	PRON	ce
glissa	VERB	glisser
de	ADP	de
,	PUNCT	,
breloque	NOUN	breloque
,	PUNCT	,
partie	NOUN	partie
qui	PRON	qui
était	AUX	être
elle	PRON	lui
et	CCONJ	et
nouveau	ADJ	nouveau
.	PUNCT	.
la	DET	le
avaient	AUX	avoir
psychopathe	NOUN	psychopathe
dans	ADP	dans
fait	VERB	faire
battait	VERB	battre
.	PUNCT	.
sa	DET	son
tirant	VERB	tirer
C'	PRON	ce
le	DET	le
jusqu'	ADP	jusque
était	AUX	être
incroyable	ADJ	incroyable
de	ADP	de
étrangers	ADJ	étranger
à	ADP	à
Elle	PRON	lui
drap	NOUN	drap
avec	ADP	avec
maléfices	NOUN	maléfice
avec	ADP	avec
Divagations	NOUN	divagation
!	PUNCT	!
voix	NOUN	voix
des	DET	un
suggestionnée	VERB	suggestionner
et	CCONJ	et
et	CCONJ	et
.	PUNCT	.
Des	DET	un
,	PUNCT	,
autorité	NOUN	autorité
branchement	VERB	branchemer
content	ADV	content
des	DET	un
et	CCONJ	et
impressionner	VERB	impressionner
...	PUNCT	...
entendre	VERB	entendre
surmenée	VERB	surmener
carrure	NOUN	carrure
un	DET	un
croyait	VERB	croire
mauvais	NOUN	mauvais
le	DET	le
monde	NOUN	monde
d'	ADP	de
était	AUX	être
ses	DET	son
haute	NOUN	haute
électrique	ADJ	électrique
démons	NOUN	démon
simplement	ADV	simplement
elle	PRON	lui
sa	DET	son
.	PUNCT	.
Non	ADV	non
,	PUNCT	,
