fous	NOUN	fou
habituée	VERB	habituer
découvrir	VERB	découvrir
d'	ADP	de
Andrea	PROPN	Andrea
Bien	ADV	bien
.	PUNCT	.
nous	PRON	nous
appeler	VERB	appeler
a	AUX	avoir
cet	DET	ce
air	NOUN	air
lui	PRON	lui
hochement	NOUN	hochement
le	DET	le
condescendant	VERB	condescendre
autorisés	VERB	autoriser
Tia	PROPN	Tia
de	ADP	de
l'	PRON	l'
et	CCONJ	et
salua	VERB	saluer
étonnée	VERB	étonner
qu'	SCONJ	que
regard	NOUN	regard
tête	NOUN	tête
cette	DET	ce
de	ADP	de
sa	DET	son
un	DET	un
Elle	PRON	lui
lueur	NOUN	lueur
toute	DET	tout
à	ADP	à
mère	NOUN	mère
Andrea	PROPN	Andrea
nom	NOUN	nom
nom	NOUN	nom
auparavant	ADV	auparavant
est	AUX	être
,	PUNCT	,
le	DET	le
tourna	VERB	tourner
grande	ADJ	grand
elle	PRON	lui
avaient	AUX	avoir
—	PUNCT	—
Johnny	PROPN	Johnny
jouer	VERB	jouer
celui	PRON	celui
Quel	ADJ	quel
répondit	NOUN	répondit
cousin	NOUN	cousin
de	ADP	de
—	PUNCT	—
Marlowe	PROPN	Marlowe
se	PRON	se
plaisir	NOUN	plaisir
.	PUNCT	.
à	ADP	à
de	ADP	de
leur	DET	leur
du	ADP	de
,	PUNCT	,
que	SCONJ	que
Judy	PROPN	Judy
la	DET	le
choisi	VERB	choisir
Tia	PROPN	Tia
dame	NOUN	dame
.	PUNCT	.
votre	DET	votre
,	PUNCT	,
,	PUNCT	,
sa	DET	son
?	PUNCT	?
en	ADP	en
sœur	NOUN	sœur
et	CCONJ	et
famille	NOUN	famille
prenait	VERB	prendre
donnant	VERB	donner
vers	ADP	vers
Tia	PROPN	Tia
chez	ADP	chez
—	PUNCT	—
jeune	ADJ	jeune
te	VERB	te
vu	VERB	voir
s'	SCONJ	s'
.	PUNCT	.
la	DET	le
sauf	ADP	sauf
cheval	NOUN	cheval
n'	ADV	n'
avait	AUX	avoir
Le	DET	le
Judy	PROPN	Judy
seller	VERB	seller
de	ADP	de
,	PUNCT	,
Johnny	PROPN	Johnny
et	CCONJ	et
plaît	VERB	plaire
Tia	PROPN	Tia
regard	NOUN	regard
,	PUNCT	,
veux	ADJ	veux
pour	ADP	pour
bien	ADV	bien
d'	ADP	de
innocence	NOUN	innocence
sincérité	NOUN	sincérité
—	PUNCT	—
fille	NOUN	fille
femme	NOUN	femme
un	DET	un
jamais	ADV	jamais
Volontiers	PROPN	Volontiers
supplémentaire	ADJ	supplémentaire
aucune	DET	aucun
il	PRON	il
autant	ADV	autant
de	ADP	de
blonde	ADJ	blond
.	PUNCT	.
posa	VERB	poser
.	PUNCT	.
Il	PRON	il
?	PUNCT	?
Tu	PROPN	Tu
sur	ADP	sur
chez	ADP	chez
se	PRON	se
Très	ADV	très
elle	PRON	lui
,	PUNCT	,
une	DET	un
—	PUNCT	—
Marlowe	PROPN	Marlowe
quand	SCONJ	quand
hôtel	NOUN	hôtel
malgré	ADP	malgré
Dieu	PROPN	Dieu
devant	ADP	devant
Tia	PROPN	Tia
que	SCONJ	que
,	PUNCT	,
.	PUNCT	.
montez	VERB	monter
Tia	PROPN	Tia
Andrea	PROPN	Andrea
cheval	NOUN	cheval
seconde	ADJ	second
si	SCONJ	si
Judy	PROPN	Judy
Souriant	VERB	sourire
voulait	VERB	vouloir
protège	NOUN	protège
bien	ADV	bien
?	PUNCT	?
—	PUNCT	—
à	ADP	à
Burkhart	PROPN	Burkhart
Johnny	PROPN	Johnny
.	PUNCT	.
Que	SCONJ	que
.	PUNCT	.
.	PUNCT	.
les	DET	le
bien	ADV	bien
était	AUX	être
Vous	PRON	vous
et	CCONJ	et
vint	VERB	venir
Alors	ADV	alors
dans	ADP	dans
se	PRON	se
placer	VERB	placer
Judy	PROPN	Judy
le	DET	le
l'	DET	le
lui	PRON	lui
pénétraient	VERB	pénétrer
semblant	ADJ	semblant
remit	VERB	remettre
de	ADP	de
une	DET	un
auréole	NOUN	auréole
,	PUNCT	,
Johnny	PROPN	Johnny
charme	NOUN	charme
cavaliers	NOUN	cavalier
dû	VERB	devoir
encadré	VERB	encadrer
de	ADP	de
de	ADP	de
passaient	VERB	passer
Il	PRON	il
boucles	NOUN	boucle
chevaux	NOUN	cheval
Il	PRON	il
.	PUNCT	.
sorte	NOUN	sorte
des	ADP	de
Tia	PROPN	Tia
les	DET	le
chapeau	NOUN	chapeau
seller	VERB	seller
.	PUNCT	.
Tia	PROPN	Tia
faisait	VERB	faire
blondes	NOUN	blonde
attirance	NOUN	attirance
son	DET	son
observer	VERB	observer
aurait	AUX	avoir
cette	DET	ce
magnétique	ADJ	magnétique
aller	VERB	aller
d'	ADP	de
mais	CCONJ	mais
de	ADP	de
.	PUNCT	.
ravissant	VERB	ravir
émanait	VERB	émaner
sous	ADP	sous
petit	ADJ	petit
minois	NOUN	minois
d'	ADP	de
son	DET	son
le	DET	le
qui	PRON	qui
était	AUX	être
en	ADP	en
la	DET	le
moite	ADJ	moite
plisser	VERB	plisser
gens	NOUN	gens
lui	PRON	lui
dans	ADP	dans
front	NOUN	front
vieux	ADJ	vieux
d'	ADP	de
les	DET	le
visages	NOUN	visage
Johnny	PROPN	Johnny
vêtu	VERB	vêtir
le	DET	le
déambulaient	VERB	déambuler
tôle	NOUN	tôle
.	PUNCT	.
le	DET	le
les	DET	le
en	ADP	en
s'	PRON	se
Un	DET	un
rue	NOUN	rue
toit	NOUN	toit
;	PUNCT	;
trottoir	NOUN	trottoir
d'	ADP	de
sur	ADP	sur
.	PUNCT	.
de	ADP	de
.	PUNCT	.
reflet	NOUN	reflet
des	ADP	de
Elle	PRON	lui
un	DET	un
face	NOUN	face
fit	VERB	faire
qui	PRON	qui
éloigner	VERB	éloigner
sueur	NOUN	sueur
entendit	VERB	entendre
épongea	ADJ	épongea
en	ADP	en
scrutant	VERB	scruter
yeux	NOUN	oeil
grande	ADJ	grand
son	DET	son
Mexicain	PROPN	Mexicain
Elle	PRON	lui
diligence	NOUN	diligence
un	DET	un
blancs	NOUN	blanc
étrangement	ADV	étrangement
et	CCONJ	et
une	DET	un
d'	ADP	de
cheveux	ADJ	cheveux
avait	AUX	avoir
un	DET	un
une	DET	un
barbe	NOUN	barbe
d'	ADP	de
de	DET	de
et	CCONJ	et
épais	AUX	épais
d'	ADP	de
sombrero	ADJ	sombrero
.	PUNCT	.
familière	ADJ	familier
avançait	VERB	avancer
un	DET	un
leur	PRON	leur
trop	ADV	trop
poncho	NOUN	poncho
large	ADJ	large
Dans	ADP	dans
la	DET	le
sourcils	VERB	sourcils
Il	PRON	il
emmêlés	VERB	emmêler
marna	VERB	marner
d'	ADP	de
blanche	ADJ	blanc
était	AUX	être
grand	ADJ	grand
,	PUNCT	,
démarche	NOUN	démarche
d'	ADP	de
large	NOUN	large
.	PUNCT	.
coiffé	NOUN	coiffé
couvrait	VERB	couvrir
Il	PRON	il
avait	VERB	avoir
.	PUNCT	.
pantalon	NOUN	pantalon
ses	DET	son
avoué	VERB	avouer
qui	PRON	qui
s'	PRON	se
choses	NOUN	chose
par	ADP	par
.	PUNCT	.
Mexicain	PROPN	Mexicain
de	ADP	de
nombreuses	ADJ	nombreux
utilisés	VERB	utiliser
pensée	NOUN	pensée
au	ADP	au
.	PUNCT	.
Ce	DET	ce
garde	NOUN	garde
La	DET	le
son	DET	son
peut-être	ADV	peut-être
mort	NOUN	mort
ruses	NOUN	ruse
!	PUNCT	!
Elle	PRON	lui
la	DET	le
contre	ADP	contre
cette	DET	ce
y	PRON	y
de	ADP	de
compris	ADJ	compris
Son	DET	son
cœur	NOUN	cœur
papa	NOUN	papa
avait	AUX	avoir
papa	NOUN	papa
à	ADP	à
mensonge	NOUN	mensonge
vieux	ADJ	vieux
mises	VERB	mettre
sujet	NOUN	sujet
accéléra	NOUN	accéléra
papa	NOUN	papa
était	AUX	être
les	DET	le
pour	ADP	pour
en	ADP	en
les	DET	le
voyager	VERB	voyager
incognito	ADJ	incognito
les	PRON	le
,	PUNCT	,
déguisements	NOUN	déguisement
.	PUNCT	.
et	CCONJ	et
croyais	VERB	croire
le	DET	le
Johnny	PROPN	Johnny
prévienne	VERB	prévenir
connaissez	VERB	connaître
qu'	SCONJ	que
joie	NOUN	joie
de	ADP	de
parti	VERB	partir
son	DET	son
doux	NOUN	dou
!	PUNCT	!
brusquement	ADV	brusquement
Depuis	ADP	depuis
peur	NOUN	peur
vieil	NOUN	vieux
fallait	VERB	falloir
jeta	VERB	jeter
?	PUNCT	?
Andrea	PROPN	Andrea
Il	PRON	il
et	CCONJ	et
étiez	VERB	être
à	ADP	à
.	PUNCT	.
la	DET	le
—	PUNCT	—
Je	PRON	je
homme	NOUN	homme
Tia	PROPN	Tia
Brago	PROPN	Brago
vous	PRON	vous
dans	ADP	dans
Vous	PRON	vous
se	PRON	se
esprit	NOUN	esprit
que	SCONJ	que
elle	PRON	lui
ce	DET	ce
se	PRON	se
.	PUNCT	.
retourna	VERB	retourner
les	DET	le
—	PUNCT	—
Tout	DET	tout
!	PUNCT	!
disputait	NOUN	disputait
bras	NOUN	bras
...	PUNCT	...
dans	ADP	dans
peur	NOUN	peur
de	ADP	de
que	SCONJ	que
comment	ADV	comment
Johnny	PROPN	Johnny
vous	PRON	vous
combien	ADV	combien
dirait	VERB	dire
des	DET	un
—	PUNCT	—
un	DET	un
fantôme	NOUN	fantôme
Quelque	DET	quelque
aussi	ADV	aussi
-il	PRON	il
reconnaître	VERB	reconnaître
de	ADP	de
va	VERB	aller
expression	NOUN	expression
vous	PRON	vous
oublié	VERB	oublier
chose	NOUN	chose
dans	ADP	dans
l'	PRON	l'
ai	AUX	avoir
observait	VERB	observer
de	ADP	de
la	DET	le
l'	DET	le
à	ADP	à
vous	PRON	vous
surtout	ADV	surtout
?	PUNCT	?
.	PUNCT	.
califourchon	NOUN	califourchon
J'	PRON	je
,	PUNCT	,
demander	VERB	demander
savait	VERB	savoir
ne	ADV	ne
venez	VERB	venir
.	PUNCT	.
?	PUNCT	?
de	ADP	de
voir	VERB	voir
montiez	VERB	monter
temps	NOUN	temps
On	PRON	on
yeux	NOUN	oeil
pas	ADV	pas
avait	AUX	avoir
que	SCONJ	que
oblige	VERB	obliger
il	PRON	il
rétorqua	VERB	rétorquer
,	PUNCT	,
limpides	ADJ	limpide
m'	PRON	me
Tia	PROPN	Tia
Elle	PRON	lui
soleil	NOUN	soleil
brûlant	ADJ	brûlant
—	PUNCT	—
la	DET	le
fille	NOUN	fille
-elle	PRON	lui
rapidement	ADV	rapidement
aime	VERB	aime
Johnny	PROPN	Johnny
n'	ADV	n'
ressaisie	VERB	ressaisir
Je	PRON	je
.	PUNCT	.
de	ADP	de
était	AUX	être
cette	DET	ce
ne	ADV	ne
l'	PRON	l'
.	PUNCT	.
pas	ADV	pas
à	ADP	à
lâchée	ADJ	lâcher
.	PUNCT	.
,	PUNCT	,
dupe	ADV	dupe
s'	PRON	se
pas	ADV	pas
mais	CCONJ	mais
-t	PART	-t
n'	ADV	n'
rester	VERB	rester
.	PUNCT	.
qu'	SCONJ	que
sous	ADP	sous
le	DET	le
était	AUX	être
ceux	PRON	celui
on	PRON	on
leva	VERB	lever
pas	ADV	pas
que	PRON	que
.	PUNCT	.
où	PRON	où
le	DET	le
commençait	VERB	commencer
lui	PRON	lui
tête	NOUN	tête
endroit	NOUN	endroit
.	PUNCT	.
dans	ADP	dans
bras	NOUN	bras
.	PUNCT	.
Elle	PRON	lui
avait	AUX	avoir
elle	PRON	lui
en	PRON	en
noirs	ADJ	noir
délicieux	ADJ	délicieux
assez	ADV	assez
goût	NOUN	goût
yeux	NOUN	oeil
sentait	VERB	sentir
corps	NOUN	corps
désir	NOUN	désir
grands	ADJ	grand
qu'	PRON	qu'
des	DET	un
libertés	NOUN	liberté
avoir	VERB	avoir
ses	DET	son
sa	DET	son
son	DET	son
découvrit	ADJ	découvrit
Tia	PROPN	Tia
lèvres	NOUN	lèvre
ses	DET	son
prenait	VERB	prendre
rappela	PRON	rappela
à	ADP	à
un	DET	un
main	NOUN	main
.	PUNCT	.
à	ADP	à
serrait	VERB	serrer
son	DET	son
de	ADP	de
Le	DET	le
l'	DET	le
Il	PRON	il
picotement	NOUN	picotement
bras	NOUN	bras
les	DET	le
de	ADP	de
voilà	VERB	voilà
de	ADP	de
embrassée	VERB	embrasser
montré	VERB	montrer
voix	NOUN	voix
—	PUNCT	—
Tubac	PROPN	Tubac
.	PUNCT	.
La	DET	le
Ah	PROPN	Ah
devrais	VERB	devoir
indiscipline	NOUN	indiscipline
main	NOUN	main
avait	AUX	avoir
êtes	AUX	être
Johnny	PROPN	Johnny
que	SCONJ	que
l'	PRON	l'
!	PUNCT	!
.	PUNCT	.
signes	NOUN	signe
Johnny	PROPN	Johnny
d'	ADP	de
sur	ADP	sur
son	DET	son
de	ADP	de
recommençait	VERB	recommencer
Judy	PROPN	Judy
relâcha	VERB	relâcher
à	ADP	à
pression	NOUN	pression
.	PUNCT	.
quand	SCONJ	quand
se	PRON	se
et	CCONJ	et
la	DET	le
Vous	PRON	vous
fit	VERB	faire
—	PUNCT	—
!	PUNCT	!
sursauter	VERB	sursauter
Tia	PROPN	Tia
ça	PRON	cela
premiers	ADJ	premier
La	DET	le
Tu	PROPN	Tu
là	ADV	là
trop	ADV	trop
honte	ADJ	hont
à	ADP	à
,	PUNCT	,
indigne	ADJ	indigne
à	ADP	à
avoir	VERB	avoir
Quant	ADV	quant
ton	NOUN	ton
ai	AUX	avoir
ta	DET	ton
conduite	NOUN	conduite
ignorant	VERB	ignorer
!	PUNCT	!
Je	PRON	je
Tia	PROPN	Tia
était	AUX	être
sombre	NOUN	sombre
trop	ADV	trop
s'	PRON	se
Johnny	PROPN	Johnny
le	DET	le
subir	VERB	subir
Marlowe	PROPN	Marlowe
que	SCONJ	que
!	PUNCT	!
jeune	ADJ	jeune
et	CCONJ	et
est	AUX	être
-t	PART	-t
toi	NOUN	toi
pour	ADP	pour
t'	PRON	te
est	AUX	être
-elle	PRON	lui
dit	VERB	dire
innocente	ADJ	innocent
moi	PRON	moi
!	PUNCT	!
regard	NOUN	regard
Johnny	PROPN	Johnny
,	PUNCT	,
Johnny	PROPN	Johnny
Brago	PROPN	Brago
,	PUNCT	,
offusqua	VERB	offusquer
Tia	PROPN	Tia
.	PUNCT	.
manège	ADJ	manèg
de	ADP	de
furieux	ADJ	furieux
que	SCONJ	que
temps	NOUN	temps
la	DET	le
la	DET	le
prit	NOUN	prit
Avant	ADP	avant
le	DET	le
Tia	DET	tia
réplique	NOUN	réplique
fois	NOUN	fois
Johnny	PROPN	Johnny
entraîner	VERB	entraîner
à	ADP	à
trouver	VERB	trouver
du	ADP	de
la	DET	le
intérieur	NOUN	intérieur
,	PUNCT	,
main	NOUN	main
Judy	PROPN	Judy
à	ADP	à
.	PUNCT	.
ne	ADV	ne
,	PUNCT	,
puisse	VERB	pouvoir
l'	DET	le
air	NOUN	air
regard	NOUN	regard
Tia	PROPN	Tia
d'	ADP	de
7	NUM	7
une	DET	un
qui	PRON	qui
se	PRON	se
appropriée	VERB	approprier
.	PUNCT	.
par	ADP	par
suivait	VERB	suivre
l'	DET	le
entr'apercevoir	VERB	entr'apercevoir
laissa	ADJ	laissa
Elle	PRON	lui
une	DET	un
dernière	ADJ	dernier
et	CCONJ	et
Johnny	PROPN	Johnny
eut	VERB	avoir
disparut	ADJ	disparut
.	PUNCT	.
marron	ADJ	marron
intérieur	NOUN	intérieur
sortie	NOUN	sortie
tranquille	ADJ	tranquille
grande	ADJ	grand
sa	DET	son
l'	DET	le
la	DET	le
attendait	NOUN	attendait
Lorca	PROPN	Lorca
Un	DET	un
homme	NOUN	homme
dirigea	VERB	diriger
adossé	VERB	adosser
et	CCONJ	et
vêtu	ADJ	vêtir
de	ADP	de
le	DET	le
la	DET	le
et	CCONJ	et
avancer	VERB	avancer
lentement	ADV	lentement
l'	PRON	l'
l'	DET	le
à	ADP	à
hôtel	NOUN	hôtel
longue	ADJ	long
soutane	NOUN	soutane
de	ADP	de
.	PUNCT	.
de	ADP	de
prêtres	NOUN	prêtre
Mateo	NOUN	mateo
de	ADP	de
Il	PRON	il
continua	VERB	continuer
des	DET	un
démarche	NOUN	démarche
taille	NOUN	taille
vers	ADP	vers
la	DET	le
se	PRON	se
situé	VERB	situer
ville	NOUN	ville
.	PUNCT	.
chaloupée	VERB	chalouper
de	ADP	de
à	ADP	à
,	PUNCT	,
corral	NOUN	corral
aideront	VERB	aider
la	DET	le
nouveau	ADJ	nouveau
au	ADP	au
d'	ADP	de
lança	NOUN	lança
à	ADP	à
Du	ADP	de
pour	ADP	pour
Buenos	PROPN	Buenos
Je	PRON	je
suis	AUX	être
—	PUNCT	—
nos	DET	notre
.	PUNCT	.
de	ADP	de
,	PUNCT	,
,	PUNCT	,
nouvelles	ADJ	nouveau
fils	NOUN	fils
Esteban	PROPN	Esteban
Buenos	PROPN	Buenos
lutte	NOUN	lutte
en	ADP	en
,	PUNCT	,
bois	NOUN	bois
qui	PRON	qui
nous	PRON	nous
bonnes	ADJ	bon
son	DET	son
?	PUNCT	?
notre	DET	notre
—	PUNCT	—
heureux	ADJ	heureux
cousin	NOUN	cousin
dias	NOUN	dia
dans	ADP	dans
Mateo	PROPN	Mateo
apporter	VERB	apporter
dias	NOUN	dia
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
Oui	PROPN	Oui
.	PUNCT	.
de	ADP	de
barrière	NOUN	barrière
—	PUNCT	—
récupérer	VERB	récupérer
general	NOUN	general
qui	PRON	qui
.	PUNCT	.
Il	PRON	il
ne	ADV	ne
son	DET	son
que	SCONJ	que
terres	NOUN	terre
.	PUNCT	.
rivière	NOUN	rivière
avoir	AUX	avoir
et	CCONJ	et
laissa	ADJ	laissa
il	PRON	il
entre	ADP	entre
.	PUNCT	.
sur	ADP	sur
sachant	VERB	savoir
les	DET	le
torrent	NOUN	torrent
devait	VERB	devoir
et	CCONJ	et
fallait	VERB	falloir
une	DET	un
Lorca	PROPN	Lorca
Teresa	PROPN	Teresa
soupira	VERB	soupirer
de	ADP	de
tentes	NOUN	tente
le	DET	le
être	AUX	être
serra	VERB	serrer
comme	ADP	comme
Après	ADP	après
errer	VERB	errer
loin	ADV	loin
vu	VERB	voir
coulait	VERB	couler
Rita	PROPN	Rita
regard	NOUN	regard
que	SCONJ	que
rageusement	ADJ	rageusement
,	PUNCT	,
soient	AUX	être
les	DET	le
poings	NOUN	poing
pas	ADV	pas
Mateo	NOUN	mateo
bonnes	VERB	bonner
sale	ADJ	sale
nouvelles	ADJ	nouveau
pauvres	NOUN	pauvre
collines	NOUN	colline
passage	NOUN	passage
-	PROPN	-
continuait	VERB	continuer
Mara	PROPN	Mara
les	DET	le
son	DET	son
de	ADP	de
sa	DET	son
hommes	NOUN	homme
,	PUNCT	,
cette	DET	ce
oppresseurs	NOUN	oppresseur
.	PUNCT	.
lutter	VERB	lutter
de	ADP	de
qui	PRON	qui
pour	ADP	pour
Lorca	PROPN	Lorca
Mateo	PROPN	Mateo
laideur	NOUN	laideur
honteuses	ADJ	honteux
la	DET	le
,	PUNCT	,
ville	NOUN	ville
protéger	VERB	protéger
les	DET	le
farouchement	ADV	farouchement
été	AUX	être
.	PUNCT	.
pratiques	ADJ	pratique
Toute	ADJ	tout
il	PRON	il
victime	ADJ	victime
vie	NOUN	vie
peonesdes	ADJ	peonesde
Garcia	PROPN	Garcia
à	ADP	à
blafarde	NOUN	blafarde
Mais	CCONJ	mais
de	ADP	de
tout	ADV	tout
avec	ADP	avec
ses	DET	son
avait	AUX	avoir
entourant	VERB	entourer
sur	ADP	sur
leurs	DET	leur
dévorait	VERB	dévorer
le	DET	le
Car	ADV	car
il	PRON	il
oppression	NOUN	oppression
Avec	ADP	avec
de	ADP	de
.	PUNCT	.
,	PUNCT	,
homme	NOUN	homme
il	PRON	il
les	DET	le
gringos	NOUN	gringo
,	PUNCT	,
en	ADP	en
quiconque	SCONJ	quiconque
cousin	NOUN	cousin
joug	NOUN	joug
âge	NOUN	âge
Antonio	PROPN	Antonio
.	PUNCT	.
le	DET	le
à	ADP	à
jeune	ADJ	jeune
plus	ADV	plus
subi	VERB	subir
que	SCONJ	que
Amparo	PROPN	Amparo
,	PUNCT	,
,	PUNCT	,
ans	NOUN	an
avait	AUX	avoir
du	ADP	de
,	PUNCT	,
.	PUNCT	.
plus	ADV	plus
avait	AUX	avoir
père	NOUN	père
l'	DET	le
son	DET	son
l'	DET	le
appris	VERB	apprendre
tôt	ADV	tôt
seize	NUM	seize
à	ADP	à
connaître	VERB	connaître
Vingt-neuf	ADJ	vingt-neuf
,	PUNCT	,
ans	NOUN	an
déguisé	VERB	déguiser
de	ADP	de
granit	NOUN	granit
,	PUNCT	,
,	PUNCT	,
un	DET	un
Ils	PRON	il
Lorca	PROPN	Lorca
prêtre	NOUN	prêtre
fatigue	NOUN	fatigue
vers	ADP	vers
la	DET	le
vrai	NOUN	vrai
lit	NOUN	lit
Il	PRON	il
nord	NOUN	nord
retournaient	NOUN	retournaient
arrêtèrent	VERB	arrêter
-	PUNCT	-
midi	VERB	midi
un	DET	un
longue	ADJ	long
Garcia	PROPN	Garcia
était	AUX	être
regarda	VERB	regarder
s'	PRON	se
grandedes	ADJ	grandede
en	ADP	en
promontoire	NOUN	promontoire
de	ADP	de
sur	ADP	sur
de	ADP	de
ils	PRON	il
Mateo	PROPN	Mateo
à	ADP	à
.	PUNCT	.
chasse	NOUN	chasse
casa	NOUN	casa
.	PUNCT	.
après	ADP	après
s'	PRON	se
presque	ADV	presque
rêvaient	VERB	rêver
.	PUNCT	.
Morts	NOUN	mort
d'	ADP	de
un	DET	un
expédition	NOUN	expédition
ils	PRON	il
de	ADP	de
le	DET	le
.	PUNCT	.
de	ADP	de
plissant	VERB	plisser
de	ADP	de
.	PUNCT	.
la	DET	le
le	DET	le
en	ADP	en
barrière	ADJ	barrièr
heures	NOUN	heure
fumée	NOUN	fumée
fumait	VERB	fumer
-il	PRON	il
était	AUX	être
Curieusement	NOUN	curieusement
De	ADP	de
?	PUNCT	?
dans	ADP	dans
dressait	VERB	dresser
atteignirent	VERB	atteindre
L'	DET	le
lentement	ADV	lentement
né	VERB	naître
deux	NUM	deux
yeux	NOUN	oeil
élevait	VERB	élever
.	PUNCT	.
le	DET	le
bosquet	NOUN	bosquet
Ils	PRON	il
casa	VERB	caser
peupliers	NOUN	peuplier
en	ADP	en
la	DET	le
de	ADP	de
grandeoù	NOUN	grandeoù
s'	PRON	se
peupliers	NOUN	peuplier
ciel	NOUN	ciel
viande	NOUN	viande
se	PRON	se
.	PUNCT	.
il	PRON	il
cette	DET	ce
Son	DET	son
père	NOUN	père
imposante	NOUN	imposante
les	DET	le
lointaine	NOUN	lointaine
.	PUNCT	.
derrière	ADP	derrière
arrêta	VERB	arrêter
ils	PRON	il
se	PRON	se
des	ADP	de
.	PUNCT	.
le	DET	le
,	PUNCT	,
sans	ADP	sans
effrayé	VERB	effrayer
de	ADP	de
protestation	NOUN	protestation
d'	ADP	de
angoisse	NOUN	angoisse
le	DET	le
le	DET	le
dernier	ADJ	dernier
dessus	NOUN	dessus
Mateo	PROPN	Mateo
franchi	ADJ	franchir
arbres	NOUN	arbre
par	ADP	par
soudaine	ADJ	soudain
,	PUNCT	,
apercevaient	VERB	apercevoir
demeure	NOUN	demeure
pas	ADV	pas
,	PUNCT	,
Mateo	PROPN	Mateo
obstacle	NOUN	obstacle
Envahi	VERB	envahir
soucier	VERB	soucier
cheval	NOUN	cheval
toit	NOUN	toit
Antonio	PROPN	Antonio
d'	ADP	de
la	DET	le
son	DET	son
faîte	NOUN	faîte
Le	DET	le
,	PUNCT	,
des	ADP	de
une	DET	un
sa	DET	son
cris	NOUN	cri
de	ADP	de
.	PUNCT	.
n'	ADV	n'
monture	NOUN	monture
par	ADP	par
éperonna	VERB	éperonner
refusait	VERB	refuser
qui	PRON	qui
était	AUX	être
chaux	NOUN	chaux
dans	ADP	dans
à	ADP	à
spectacle	NOUN	spectacle
s'	PRON	se
évidence	NOUN	évidence
.	PUNCT	.
le	DET	le
dernier	ADJ	dernier
ruine	NOUN	ruine
A	NOUN	a
ses	DET	son
état	NOUN	état
blanchie	NOUN	blanchie
fumante	ADJ	fumant
,	PUNCT	,
n'	ADV	n'
demeure	ADJ	demeur
noire	ADJ	noir
l'	DET	le
offrait	VERB	offrir
splendide	NOUN	splendide
à	ADP	à
son	DET	son
esprit	NOUN	esprit
second	ADJ	second
plus	ADV	plus
effondré	ADV	effondré
admettre	NOUN	admettre
yeux	NOUN	oeil
kilomètre	NOUN	kilomètre
qu'	SCONJ	que
La	DET	le
d'	ADP	de
la	DET	le
un	DET	un
et	CCONJ	et
.	PUNCT	.
une	DET	un
Le	DET	le
Mateo	NOUN	mateo
parcourut	VERB	parcourir
était	VERB	être
s'	PRON	se
toit	NOUN	toit
.	PUNCT	.
.	PUNCT	.
Andrew	PROPN	Andrew
qu'	SCONJ	que
,	PUNCT	,
les	DET	le
gouvernement	NOUN	gouvernement
lui	PRON	lui
mesure	NOUN	mesure
noirci	NOUN	noirci
lieutenant	NOUN	lieutenant
fumante	ADJ	fumant
«	NOUN	«
Propriété	NOUN	propriété
,	PUNCT	,
colonel	NOUN	colonel
la	DET	le
Entrée	NOUN	entrée
âcre	ADJ	âcre
tronc	NOUN	tronc
par	ADP	par
narines	NOUN	narine
odeur	NOUN	odeur
fixée	NOUN	fixée
,	PUNCT	,
approchait	VERB	approcher
l'	DET	le
de	ADP	de
ordre	NOUN	ordre
de	ADP	de
interdite	VERB	interdire
Une	DET	un
attira	VERB	attirer
Roundtree	PROPN	Roundtree
ruine	NOUN	ruine
du	ADP	de
pancarte	NOUN	pancarte
,	PUNCT	,
R.	PROPN	R.
brûlait	VERB	brûler
.	PUNCT	.
au	ADP	au
son	DET	son
neuve	ADJ	neuf
un	DET	un
regard	NOUN	regard
.	PUNCT	.
.	PUNCT	.
il	PRON	il
arbre	NOUN	arbre
-	NOUN	-
d'	ADP	de
de	ADP	de
l'	DET	le
la	DET	le
du	ADP	de
ses	DET	son
»	PUNCT	»
de	ADP	de
à	ADP	à
de	ADP	de
territoire	NOUN	territoire
-il	PRON	il
advenu	VERB	advenir
la	DET	le
oncle	NOUN	oncle
Willcox	PROPN	Willcox
,	PUNCT	,
.	PUNCT	.
place	NOUN	place
ses	DET	son
gouvernement	NOUN	gouvernement
Mexique	PROPN	Mexique
colère	ADJ	colèr
et	CCONJ	et
Army	PROPN	Army
Nouveau	ADJ	nouveau
.	PUNCT	.
sœurs	NOUN	sœur
,	PUNCT	,
de	ADP	de
L'	DET	le
peur	NOUN	peur
tante	NOUN	tante
,	PUNCT	,
de	ADP	de
incrédulité	NOUN	incrédulité
du	ADP	de
sa	DET	son
Propriété	NOUN	propriété
parents	NOUN	parent
laissèrent	NOUN	laissèrent
.	PUNCT	.
et	CCONJ	et
à	ADP	à
Qu'	PRON	qu'
était	AUX	être
?	PUNCT	?
U.S.	NOUN	u.s.
peu	ADV	peu
son	DET	son
peu	ADV	peu
teint	NOUN	teint
des	ADP	de
chevaux	NOUN	cheval
la	DET	le
.	PUNCT	.
demeure	NOUN	demeure
,	PUNCT	,
de	ADP	de
venait	VERB	venir
les	DET	le
nombre	NOUN	nombre
de	ADP	de
La	DET	le
rejoindre	VERB	rejoindre
parcourut	VERB	parcourir
Mateo	PROPN	Mateo
la	DET	le
labourée	VERB	labourer
Mateo	PROPN	Mateo
recherche	NOUN	recherche
de	ADP	de
terre	NOUN	terre
Antonio	PROPN	Antonio
?	PUNCT	?
carbonisés	VERB	carboniser
Mateo	NOUN	mateo
!	PUNCT	!
