cicatrisante	ADJ	cicatrisant
C'	PRON	ce
.	PUNCT	.
Vraiment	ADV	vraiment
sa	DET	son
cheveux	ADJ	cheveux
est	AUX	être
faire	AUX	faire
-	PUNCT	-
On	PRON	on
hélicoptère	NOUN	hélicoptère
radio	ADJ	radio
radio	NOUN	radio
d'	ADP	de
Anna	PROPN	Anna
un	DET	un
appels	ADJ	appel
va	VERB	aller
vous	PRON	vous
sur	ADP	sur
l'	DET	le
répondit	NOUN	répondit
obligé	ADJ	obliger
là	ADV	là
près	ADV	près
enquit	VERB	enquérir
Anna	PROPN	Anna
camp	NOUN	camp
.	PUNCT	.
s'	PRON	se
LeFleur	ADJ	lefleur
on	PRON	on
dessous	NOUN	dessous
?	PUNCT	?
de	ADP	de
.	PUNCT	.
-	PUNCT	-
du	ADP	de
Trop	ADV	trop
pour	ADP	pour
qu'	SCONJ	que
où	PRON	où
aire	NOUN	aire
escarpé	ADJ	escarpé
êtes	VERB	être
dirait	VERB	dire
par	ADP	par
atterrissage	NOUN	atterrissage
.	PUNCT	.
obtenir	VERB	obtenir
,	PUNCT	,
deux	NUM	deux
un	DET	un
hélicoptère	NOUN	hélicoptère
-	PUNCT	-
en	ADP	en
autres	ADJ	autre
être	AUX	être
passa	VERB	passer
,	PUNCT	,
le	PRON	le
installé	VERB	installer
.	PUNCT	.
nord	NOUN	nord
Lindstrom	PROPN	Lindstrom
de	ADP	de
était	AUX	être
relativement	ADV	relativement
colline	NOUN	colline
s'	PRON	se
étendait	VERB	étendre
lancer	VERB	lancer
et	CCONJ	et
de	ADP	de
sud	NOUN	sud
.	PUNCT	.
pédiatrie	NOUN	pédiatrie
À	ADP	à
-	PUNCT	-
-elle	PRON	lui
dans	ADP	dans
était	AUX	être
en	ADP	en
dit	VERB	dire
haut	ADJ	haut
l'	DET	le
est	AUX	être
.	PUNCT	.
aurait	AUX	avoir
sur	ADP	sur
pente	NOUN	pente
la	DET	le
du	ADP	de
dû	VERB	devoir
,	PUNCT	,
la	DET	le
grommela	NOUN	grommela
au	ADP	au
la	DET	le
une	DET	un
se	PRON	se
Le	DET	le
crête	NOUN	crête
qui	PRON	qui
On	PRON	on
hisser	VERB	hisser
camp	NOUN	camp
douce	VERB	douce
.	PUNCT	.
à	ADP	à
végétation	NOUN	végétation
atterrissage	NOUN	atterrissage
incendie	NOUN	incendie
de	ADP	de
par	ADP	par
la	DET	le
d'	ADP	de
époque	NOUN	époque
car	CCONJ	car
un	DET	un
renfoncement	NOUN	renfoncement
mi-chemin	NOUN	mi-chemin
l'	DET	le
très	ADV	très
montagne	NOUN	montagne
ravagée	VERB	ravager
avait	AUX	avoir
Un	DET	un
quelque	DET	quelque
été	AUX	être
,	PUNCT	,
cette	DET	ce
était	AUX	être
avait	AUX	avoir
pas	ADV	pas
ruisseau	NOUN	ruisseau
,	PUNCT	,
.	PUNCT	.
auparavant	ADV	auparavant
pour	ADP	pour
à	ADP	à
dense	NOUN	dense
naturel	ADJ	naturel
.	PUNCT	.
elle	PRON	lui
sec	VERB	sec
un	DET	un
la	DET	le
on	PRON	on
les	DET	le
À	ADP	à
une	DET	un
hélicoptères	NOUN	hélicoptère
dans	ADP	dans
temps	NOUN	temps
n'	ADV	n'
aire	NOUN	aire
de	ADP	de
dégagé	VERB	dégager
du	ADP	de
,	PUNCT	,
dans	ADP	dans
vallée	NOUN	vallée
,	PUNCT	,
de	ADP	de
année	NOUN	année
abruptement	ADV	abruptement
San	PROPN	San
sablonneux	NOUN	sablonneu
Près	ADV	près
du	ADP	de
À	ADP	à
creusaient	VERB	creuser
large	ADJ	large
environ	ADV	environ
fond	NOUN	fond
,	PUNCT	,
kilomètre	NOUN	kilomètre
comme	ADP	comme
le	DET	le
l'	DET	le
les	DET	le
un	DET	un
coupait	VERB	couper
lit	NOUN	lit
et	CCONJ	et
demi	NOUN	demi
un	DET	un
ruban	NOUN	ruban
un	DET	un
,	PUNCT	,
et	CCONJ	et
fond	NOUN	fond
blanc	ADJ	blanc
qui	PRON	qui
camp	NOUN	camp
la	DET	le
à	ADP	à
ouest	NOUN	ouest
canyon	NOUN	canyon
.	PUNCT	.
pente	NOUN	pente
étroit	VERB	étroit
.	PUNCT	.
un	DET	un
formait	VERB	former
tombait	VERB	tomber
Juan	PROPN	Juan
la	DET	le
équipée	VERB	équiper
ligne	NOUN	ligne
couloir	VERB	couloir
face	NOUN	face
civière	NOUN	civière
pente	NOUN	pente
une	DET	un
le	DET	le
et	CCONJ	et
avait	AUX	avoir
tête	NOUN	tête
,	PUNCT	,
l'	DET	le
casque	NOUN	casque
Le	DET	le
l'	DET	le
la	DET	le
qu'	SCONJ	que
.	PUNCT	.
.	PUNCT	.
toute	ADJ	tout
arrêter	VERB	arrêter
jaune	ADJ	jaune
feu	NOUN	feu
presque	ADV	presque
.	PUNCT	.
Anna	PROPN	Anna
,	PUNCT	,
épaule	NOUN	épaule
nouvelle	ADJ	nouveau
.	PUNCT	.
paquetage	NOUN	paquetage
Jackknife	PROPN	Jackknife
la	DET	le
frontière	NOUN	frontière
brûlé	VERB	brûler
du	ADP	de
en	ADP	en
sur	ADP	sur
dès	ADP	dès
Stephen	NOUN	stephen
devait	VERB	devoir
aurait	AUX	avoir
partit	VERB	partir
en	ADP	en
La	DET	le
de	ADP	de
franchi	VERB	franchir
du	ADP	de
il	PRON	il
de	ADP	de
sur	ADP	sur
1800	NUM	1800
dire	VERB	dire
montagnes	NOUN	montagne
.	PUNCT	.
obligatoires	ADJ	obligatoire
À	ADP	à
sapins	NOUN	sapin
portait	VERB	porter
le	DET	le
flanc	NOUN	flanc
avait	VERB	avoir
.	PUNCT	.
feu	NOUN	feu
couvert	VERB	couvrir
secours	NOUN	secours
à	ADP	à
toutes	ADJ	tout
vrai	ADJ	vrai
de	ADP	de
aucune	DET	aucun
de	ADP	de
ligne	NOUN	ligne
trousse	NOUN	trousse
de	ADP	de
les	DET	le
espèces	NOUN	espèce
de	ADP	de
il	PRON	il
mètres	NOUN	mètre
et	CCONJ	et
,	PUNCT	,
des	ADP	de
n'	ADV	n'
la	DET	le
pins	NOUN	pin
À	ADP	à
était	AUX	être
piste	NOUN	piste
d'	ADP	de
y	PRON	y
parler	VERB	parler
altitude	VERB	altitude
,	PUNCT	,
,	PUNCT	,
la	DET	le
.	PUNCT	.
possibles	ADJ	possible
proprement	ADV	proprement
toute	ADJ	tout
quelques	NOUN	quelque
et	CCONJ	et
broussailles	NOUN	broussaille
vers	ADP	vers
,	PUNCT	,
Les	DET	le
,	PUNCT	,
soleil	NOUN	soleil
à	ADP	à
luisantes	ADJ	luisant
.	PUNCT	.
tordues	ADJ	tordre
l'	DET	le
presque	ADV	presque
ouest	NOUN	ouest
manzanita	NOUN	manzanita
d'	ADP	de
la	DET	le
épaisses	ADJ	épais
la	DET	le
,	PUNCT	,
du	ADP	de
dégagées	ADJ	dégagé
de	ADP	de
étaient	AUX	être
pente	NOUN	pente
absorbait	VERB	absorber
,	PUNCT	,
ont	VERB	avoir
des	DET	un
chaleur	NOUN	chaleur
infranchissables	ADJ	infranchissable
Orientée	VERB	orienter
des	DET	un
cause	NOUN	cause
la	DET	le
ces	DET	ce
l'	DET	le
couvertes	NOUN	couverte
feuilles	NOUN	feuille
branches	NOUN	branche
écorce	NOUN	écorce
vertes	NOUN	verte
et	CCONJ	et
qui	PRON	qui
zones	NOUN	zone
rouge	NOUN	rouge
de	ADP	de
une	DET	un
Anna	PROPN	Anna
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
chaque	DET	chaque
des	DET	un
après-midi	NOUN	après-midi
solide	NOUN	solide
d'	ADP	de
,	PUNCT	,
poussière	NOUN	poussière
soulevée	NOUN	soulevée
était	AUX	être
par	ADP	par
des	DET	un
venait	VERB	venir
,	PUNCT	,
combustible	NOUN	combustible
le	DET	le
des	DET	un
tombées	VERB	tomber
un	DET	un
finit	VERB	finir
aiguilles	NOUN	aiguille
branches	NOUN	branche
,	PUNCT	,
nez	NOUN	nez
d'	ADP	de
chatouiller	VERB	chatouiller
:	PUNCT	:
tellement	ADV	tellement
il	PRON	il
brindilles	NOUN	brindille
à	ADP	à
la	DET	le
des	DET	un
;	PUNCT	;
ronciers	NOUN	roncier
pas	ADV	pas
véritable	ADJ	véritable
sèche	ADJ	sec
montagne	NOUN	montagne
l'	DET	le
que	SCONJ	que
la	DET	le
céanothus	NOUN	céanothu
Des	DET	un
état	NOUN	état
ailleurs	ADV	ailleurs
à	ADP	à
la	DET	le
.	PUNCT	.
le	DET	le
lui	PRON	lui
dents	NOUN	dent
chaleur	NOUN	chaleur
couler	VERB	couler
par	ADP	par
en	PRON	en
grasses	NOUN	grasse
jura	VERB	jurer
entre	ADP	entre
dos	NOUN	dos
une	DET	un
cerfs	PROPN	cerf
craignant	VERB	craindre
la	DET	le
sans	ADP	sans
si	SCONJ	si
mordaient	VERB	mordre
dans	ADP	dans
,	PUNCT	,
d'	ADP	de
mouches	NOUN	mouche
molles	ADJ	mou
à	ADP	à
elle	PRON	lui
ouvrait	VERB	ouvrir
,	PUNCT	,
cuisses	NOUN	cuisse
tissu	NOUN	tissu
,	PUNCT	,
,	PUNCT	,
ses	DET	son
et	CCONJ	et
et	CCONJ	et
bouche	NOUN	bouche
,	PUNCT	,
,	PUNCT	,
apparemment	ADV	apparemment
protecteur	ADJ	protecteur
le	DET	le
laisser	VERB	laisser
.	PUNCT	.
Anna	PROPN	Anna
les	DET	le
Des	DET	un
rebuter	VERB	rebuter
avaler	VERB	avaler
se	PRON	se
auparavant	ADV	auparavant
Quoique	ADJ	quoiqu
battaient	VERB	battre
Les	DET	le
sur	ADP	sur
morsure	NOUN	morsure
.	PUNCT	.
se	PRON	se
des	ADP	de
justice	NOUN	justice
du	ADP	de
soleil	NOUN	soleil
jeunes	NOUN	jeune
alpins	ADJ	alpin
été	AUX	être
terres	NOUN	terre
pour	ADP	pour
des	ADP	de
,	PUNCT	,
arbres	NOUN	arbre
morsure	NOUN	morsure
pins	ADJ	pin
été	AUX	être
n'	ADV	n'
:	PUNCT	:
aurait	AUX	avoir
plusieurs	DET	plusieurs
années	NOUN	année
qui	PRON	qui
dru	PROPN	dru
pour	ADP	pour
avaient	AUX	avoir
que	SCONJ	que
,	PUNCT	,
et	CCONJ	et
poétique	ADJ	poétique
,	PUNCT	,
.	PUNCT	.
des	DET	un
formaient	NOUN	formaient
atteindre	VERB	atteindre
les	DET	le
épaisses	ADJ	épais
la	DET	le
lumière	NOUN	lumière
poussaient	ADV	poussaient
ce	PRON	ce
qui	PRON	qui
prés	NOUN	pré
broussailles	NOUN	broussaille
que	SCONJ	que
En	ADP	en
leur	DET	leur
sentait	VERB	sentir
c'	PRON	ce
Anna	PROPN	Anna
.	PUNCT	.
de	ADP	de
de	ADP	de
de	ADP	de
qui	PRON	qui
restait	VERB	rester
étés	VERB	éter
brûlé	VERB	brûler
poussière	NOUN	poussière
le	DET	le
,	PUNCT	,
avaient	AUX	avoir
discret	ADJ	discret
pas	ADV	pas
omniprésentes	ADJ	omniprésent
sans	ADP	sans
écorce	NOUN	écorce
de	ADP	de
fumée	NOUN	fumée
la	DET	le
de	ADP	de
vanille	ADV	vanille
parfum	NOUN	parfum
.	PUNCT	.
sève	NOUN	sève
l'	DET	le
et	CCONJ	et
,	PUNCT	,
De	DET	de
la	DET	le
répandait	VERB	répandre
ne	ADV	ne
était	AUX	être
pluie	NOUN	pluie
.	PUNCT	.
nombreux	ADJ	nombreux
les	DET	le
Tout	ADJ	tout
ce	PRON	ce
grand-chose	NOUN	grand-chose
dehors	ADP	dehors
végétaux	NOUN	végétal
bronze	NOUN	bronze
asséché	VERB	assécher
La	DET	le
pins	ADJ	pin
se	PRON	se
humer	VERB	humer
ne	ADV	ne
conifères	NOUN	conifère
des	DET	un
de	ADP	de
épaisse	NOUN	épaisse
milieu	NOUN	milieu
la	PRON	le
mer	VERB	mer
résine	NOUN	résine
végétation	NOUN	végétation
retrouver	VERB	retrouver
sentir	VERB	sentir
de	ADP	de
était	AUX	être
air	NOUN	air
le	DET	le
forêt	NOUN	forêt
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
une	DET	un
Se	PRON	se
salé	ADJ	saler
.	PUNCT	.
l'	DET	le
entêtant	VERB	entêter
trouver	VERB	trouver
sèche	ADJ	sec
au	ADP	au
et	CCONJ	et
de	ADP	de
d'	ADP	de
couche	NOUN	couche
sans	ADP	sans
pas	ADV	pas
c'	PRON	ce
au	ADP	au
la	DET	le
.	PUNCT	.
bord	NOUN	bord
de	ADP	de
parfum	NOUN	parfum
Jeffrey	PROPN	Jeffrey
Comme	ADP	comme
de	ADP	de
gênant	VERB	gêner
,	PUNCT	,
sous	ADP	sous
qu'	SCONJ	que
respiration	NOUN	respiration
les	DET	le
sa	DET	son
craquait	VERB	craquer
abrupte	ADJ	abrupt
et	CCONJ	et
ajoutant	VERB	ajouter
fesses	NOUN	fesse
,	PUNCT	,
Par	ADP	par
se	PRON	se
En	ADP	en
à	ADP	à
de	ADP	de
la	DET	le
chute	NOUN	chute
,	PUNCT	,
rauque	NOUN	rauque
endroits	NOUN	endroit
arrêta	VERB	arrêter
pieds	NOUN	pied
bruit	NOUN	bruit
.	PUNCT	.
.	PUNCT	.
Brusquement	ADV	brusquement
la	DET	le
devenait	VERB	devenir
Anna	PROPN	Anna
s'	PRON	se
y	PRON	y
préférant	VERB	préférer
assourdissant	ADV	assourdissant
le	DET	le
Stephen	PROPN	Stephen
propre	ADJ	propre
ronces	NOUN	ronce
,	PUNCT	,
glissait	VERB	glisser
.	PUNCT	.
était	AUX	être
sur	ADP	sur
les	DET	le
ça	PRON	cela
les	DET	le
tellement	ADV	tellement
elle	PRON	lui
pente	NOUN	pente
espoir	NOUN	espoir
la	DET	le
Il	PRON	il
...	PUNCT	...
Immobile	NOUN	immobile
un	DET	un
cogna	VERB	cogner
.	PUNCT	.
passer	VERB	passer
-	PUNCT	-
un	PRON	un
pin	ADV	pin
il	PRON	il
,	PUNCT	,
civière	NOUN	civière
une	DET	un
d'	ADP	de
taire	ADJ	tair
,	PUNCT	,
commença	PRON	commença
nom	NOUN	nom
la	DET	le
de	ADP	de
contre	ADP	contre
,	PUNCT	,
la	DET	le
dans	ADP	dans
l'	DET	le
statue	ADJ	statu
-elle	PRON	lui
désigna	VERB	désigner
réalisé	VERB	réaliser
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
Préviens	PROPN	Préviens
presque	ADV	presque
chien	NOUN	chien
comme	ADP	comme
fit	NOUN	fit
le	DET	le
mais	CCONJ	mais
-	PUNCT	-
pied	NOUN	pied
d'	ADP	de
-t	PART	-t
tête	NOUN	tête
Regarde	PROPN	Regarde
inaperçu	VERB	inaperçu
.	PUNCT	.
interrogation	NOUN	interrogation
tenait	VERB	tenir
son	DET	son
semblables	ADJ	semblable
queue	NOUN	queue
sombres	ADJ	sombre
se	PRON	se
par	ADP	par
première	ADJ	premier
.	PUNCT	.
.	PUNCT	.
Sa	DET	son
,	PUNCT	,
que	SCONJ	que
queue	NOUN	queue
était	AUX	être
et	CCONJ	et
du	ADP	de
en	ADP	en
à	ADP	à
immenses	ADJ	immense
se	PRON	se
La	DET	le
chat	NOUN	chat
yeux	NOUN	oeil
à	ADP	à
point	NOUN	point
d'	ADP	de
recourbée	VERB	recourber
d'	ADP	de
nez	NOUN	nez
-	PUNCT	-
zébrée	VERB	zébrer
longue	ADJ	long
un	DET	un
Ses	DET	son
.	PUNCT	.
,	PUNCT	,
rayée	ADJ	rayer
détachaient	VERB	détacher
et	CCONJ	et
lémurien	NOUN	lémurien
triangle	NOUN	triangle
ses	DET	son
oreilles	NOUN	oreille
ceux	PRON	celui
un	DET	un
formé	VERB	former
fois	NOUN	fois
petit	ADJ	petit
.	PUNCT	.
en	PRON	en
.	PUNCT	.
quand	SCONJ	quand
de	ADP	de
vu	VERB	voir
j'	PRON	je
farouches	ADJ	farouche
Repoussé	PROPN	Repoussé
.	PUNCT	.
en	PRON	en
voir	VERB	voir
Ils	PRON	il
l'	DET	le
chuchota	NOUN	chuchota
près	ADV	près
déjà	ADV	déjà
nuit	NOUN	nuit
en	ADP	en
elle	PRON	lui
avait	AUX	avoir
sortaient	VERB	sortir
-	PUNCT	-
un	PRON	un
en	PRON	en
,	PUNCT	,
plein	ADJ	plein
jour	NOUN	jour
et	CCONJ	et
au	ADP	au
C'	PRON	ce
.	PUNCT	.
Stephen	PROPN	Stephen
un	PRON	un
Texas	PROPN	Texas
Anna	VERB	anner
Anormal	PROPN	Anormal
deux	NUM	deux
si	ADV	si
la	DET	le
était	AUX	être
.	PUNCT	.
étaient	AUX	être
inhabituel	ADJ	inhabituel
d'	ADP	de
travaillait	VERB	travailler
vois	VERB	voir
terriblement	ADV	terriblement
par	ADP	par
et	CCONJ	et
et	CCONJ	et
,	PUNCT	,
citait	VERB	citer
dans	ADP	dans
D'	ADP	de
les	DET	le
incendie	NOUN	incendie
Anna	PROPN	Anna
la	DET	le
Les	DET	le
suffit	NOUN	suffit
.	PUNCT	.
dans	ADP	dans
cassée	VERB	casser
-	PUNCT	-
.	PUNCT	.
et	CCONJ	et
de	ADP	de
chat	NOUN	chat
leur	DET	leur
désertés	VERB	déserter
les	DET	le
avec	ADP	avec
Stephen	PROPN	Stephen
étaient	AUX	être
.	PUNCT	.
paraissait	VERB	paraître
paralysé	VERB	paralyser
Le	DET	le
glapissaient	ADV	glapissaient
Hamlet	PROPN	Hamlet
homme	NOUN	homme
«	PUNCT	«
-	PUNCT	-
en	ADP	en
tombeaux	NOUN	tombeau
un	DET	un
morts	NOUN	mort
accord	NOUN	accord
rues	NOUN	rue
.	PUNCT	.
hurlant	VERB	hurler
»	PUNCT	»
-	PUNCT	-
Ça	DET	ça
suaire	NOUN	suaire
dit	VERB	dire
.	PUNCT	.
jambe	NOUN	jambe
Rome	PROPN	Rome
le	DET	le
attendait	NOUN	attendait
ligne	NOUN	ligne
canyon	NOUN	canyon
deux	NUM	deux
fond	NOUN	fond
les	DET	le
la	DET	le
chaque	DET	chaque
route	NOUN	route
tranchée	NOUN	tranchée
d'	ADP	de
du	ADP	de
,	PUNCT	,
donc	ADV	donc
de	ADP	de
du	ADP	de
Anna	PROPN	Anna
qui	PRON	qui
,	PUNCT	,
mi-chemin	NOUN	mi-chemin
camp	NOUN	camp
De	ADP	de
ils	PRON	il
À	ADP	à
reprirent	VERB	reprendre
coupait	VERB	couper
durement	X	durement
large	NOUN	large
peut-être	ADV	peut-être
de	ADP	de
.	PUNCT	.
leur	DET	leur
environ	ADV	environ
un	DET	un
.	PUNCT	.
paysage	NOUN	paysage
du	ADP	de
mètres	NOUN	mètre
,	PUNCT	,
feu	NOUN	feu
kilomètre	NOUN	kilomètre
Lindstrom	PROPN	Lindstrom
,	PUNCT	,
une	DET	un
à	ADP	à
;	PUNCT	;
découvrirent	VERB	découvrir
côté	NOUN	côté
et	CCONJ	et
,	PUNCT	,
arbres	NOUN	arbre
hache	NOUN	hache
été	AUX	être
en	ADP	en
broussailles	NOUN	broussaille
les	DET	le
une	DET	un
plupart	NOUN	plupart
.	PUNCT	.
une	DET	un
lame	NOUN	lame
ces	DET	ce
pompiers	NOUN	pompier
et	CCONJ	et
de	ADP	de
les	DET	le
double	ADJ	double
de	ADP	de
arrachées	VERB	arracher
et	CCONJ	et
outils	NOUN	outil
la	DET	le
été	AUX	être
ronces	NOUN	ronce
abattus	VERB	abattre
l'	DET	le
autre	PRON	autre
houe	NOUN	houe
les	DET	le
d'	ADP	de
portaient	ADV	portaient
dégagés	VERB	dégager
tranchante	ADJ	tranchant
pulaskis	NOUN	pulaski
Les	DET	le
que	SCONJ	que
avaient	AUX	avoir
forme	NOUN	forme
à	ADP	à
un	DET	un
,	PUNCT	,
,	PUNCT	,
côté	NOUN	côté
et	CCONJ	et
par	ADP	par
avaient	AUX	avoir
avec	ADP	avec
des	ADP	de
utilisation	NOUN	utilisation
nom	NOUN	nom
À	ADP	à
était	AUX	être
puissant	ADJ	puissant
reconnut	VERB	reconnaître
le	DET	le
.	PUNCT	.
Il	PRON	il
et	CCONJ	et
dont	PRON	dont
scieur	NOUN	scieur
qu'	SCONJ	que
,	PUNCT	,
mesure	NOUN	mesure
Hayhurst	PROPN	Hayhurst
bien	ADV	bien
et	CCONJ	et
par	ADP	par
elle	PRON	lui
étaient	AUX	être
râblé	VERB	râbler
était	AUX	être
fur	NOUN	fur
,	PUNCT	,
corps	NOUN	corps
Joseph	PROPN	Joseph
ignorât	VERB	ignorer
son	DET	son
qu'	SCONJ	que
à	ADP	à
en	ADP	en
Au	ADP	au
,	PUNCT	,
Anna	PROPN	Anna
la	DET	le
le	DET	le
.	PUNCT	.
dos	NOUN	dos
,	PUNCT	,
absorbé	VERB	absorber
tandem	NOUN	tandem
tâche	NOUN	tâche
travail	NOUN	travail
avec	ADP	avec
un	DET	un
adaptés	VERB	adapter
gauche	NOUN	gauche
.	PUNCT	.
à	ADP	à
son	DET	son
leurs	DET	leur
les	DET	le
cheveux	NOUN	cheveu
loin	ADV	loin
hommes	NOUN	homme
les	PRON	le
que	SCONJ	que
ses	DET	son
mouchoirs	NOUN	mouchoir
en	ADP	en
.	PUNCT	.
Les	DET	le
.	PUNCT	.
dans	ADP	dans
étaient	AUX	être
caché	VERB	cacher
Joseph	PROPN	Joseph
l'	DET	le
moitié	NOUN	moitié
de	ADP	de
,	PUNCT	,
Anna	PROPN	Anna
des	DET	un
tombaient	ADJ	tombaient
transportables	ADJ	transportable
et	CCONJ	et
inférieure	ADJ	inférieur
de	ADP	de
la	DET	le
ligne	NOUN	ligne
et	CCONJ	et
derrière	ADP	derrière
débités	VERB	débiter
deux	NUM	deux
de	ADP	de
morceaux	NOUN	morceau
visages	NOUN	visage
tirait	VERB	tirer
avaient	AUX	avoir
reconnut	VERB	reconnaître
à	ADP	à
feu	NOUN	feu
grâce	NOUN	grâce
sa	DET	son
corpulence	NOUN	corpulence
la	DET	le
arbres	NOUN	arbre
à	ADP	à
,	PUNCT	,
Apache	NOUN	apache
sont	AUX	être
espoir	NOUN	espoir
de	ADP	de
de	ADP	de
a	VERB	avoir
Des	DET	un
l'	DET	le
été	AUX	être
à	ADP	à
la	DET	le
mais	CCONJ	mais
chaque	DET	chaque
les	DET	le
leurs	DET	leur
poussière	NOUN	poussière
codes	NOUN	code
.	PUNCT	.
les	DET	le
Les	DET	le
cochon	NOUN	cochon
passer	VERB	passer
peintres	NOUN	peintre
prêts	ADJ	prêt
empêcher	VERB	empêcher
de	ADP	de
la	DET	le
pompiers	NOUN	pompier
ne	ADV	ne
.	PUNCT	.
comme	ADP	comme
bien	ADV	bien
plus	ADV	plus
et	CCONJ	et
culture	NOUN	culture
en	PRON	en
suie	NOUN	suie
pas	ADV	pas
nez	NOUN	nez
ses	DET	son
ou	CCONJ	ou
meilleurs	NOUN	meilleur
portent	VERB	porter
,	PUNCT	,
filtres	ADJ	filtre
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
auraient	AUX	avoir
échanger	VERB	échanger
chirurgiens	NOUN	chirurgien
peu	ADV	peu
contre	ADP	contre
scie	NOUN	scie
Stetson	PROPN	Stetson
son	DET	son
troquer	VERB	troquer
bandanas	NOUN	bandana
la	DET	le
Anna	PROPN	Anna
Texans	PROPN	Texans
Il	PRON	il
désigna	NOUN	désigna
Joseph	PROPN	Joseph
Lindstrom	PROPN	Lindstrom
que	SCONJ	que
tendu	VERB	tendre
à	ADP	à
l'	DET	le
endroit	NOUN	endroit
contre	ADP	contre
prêts	ADJ	prêt
!	PUNCT	!
;	PUNCT	;
masques	NOUN	masque
sont	AUX	être
blancs	ADJ	blanc
situé	VERB	situer
un	DET	un
un	DET	un
parasol	NOUN	parasol
électrique	ADJ	électrique
haut	ADJ	haut
les	DET	le
de	ADP	de
.	PUNCT	.
ne	ADV	ne
plus	ADV	plus
leur	DET	leur
doigt	NOUN	doigt
Anna	VERB	anner
se	PRON	se
-	PUNCT	-
dès	ADP	dès
tut	VERB	taire
.	PUNCT	.
un	DET	un
des	DET	un
que	SCONJ	que
et	CCONJ	et
appela	NOUN	appela
et	CCONJ	et
vers	ADP	vers
était	AUX	être
et	CCONJ	et
Longtemps	ADV	longtemps
avoir	AUX	avoir
avancèrent	VERB	avancer
»	PUNCT	»
seraient	AUX	être
entrée	NOUN	entrée
un	DET	un
parc	NOUN	parc
,	PUNCT	,
,	PUNCT	,
à	ADP	à
que	SCONJ	que
Après	ADP	après
ce	DET	ce
herbe	NOUN	herbe
glissé	VERB	glisser
.	PUNCT	.
marcher	VERB	marcher
arbres	NOUN	arbre
nord	NOUN	nord
canyon	NOUN	canyon
,	PUNCT	,
aurait	AUX	avoir
repoussé	VERB	repousser
l'	DET	le
flanc	NOUN	flanc
une	DET	un
les	DET	le
l'	DET	le
.	PUNCT	.
de	ADP	de
du	ADP	de
que	SCONJ	que
dérapé	VERB	déraper
après	ADP	après
sur	ADP	sur
vraie	NOUN	vraie
colline	NOUN	colline
«	ADJ	«
promenade	NOUN	promenade
dans	ADP	dans
à	ADP	à
le	DET	le
amélioré	VERB	améliorer
revenus	VERB	revenir
sol	NOUN	sol
arbres	NOUN	arbre
tranchée	NOUN	tranchée
la	DET	le
de	ADP	de
on	PRON	on
s'	PRON	se
la	DET	le
et	CCONJ	et
et	CCONJ	et
montagne	NOUN	montagne
plus	ADV	plus
facile	ADJ	facile
fur	NOUN	fur
fumée	NOUN	fumée
de	ADP	de
de	ADP	de
et	CCONJ	et
mesure	NOUN	mesure
ouvrir	VERB	ouvrir
plus	ADV	plus
ravinant	VERB	raviner
et	CCONJ	et
poussière	NOUN	poussière
le	DET	le
se	PRON	se
flanc	NOUN	flanc
.	PUNCT	.
Les	DET	le
leur	PRON	leur
plus	ADV	plus
neige	NOUN	neige
la	DET	le
la	DET	le
qu'	SCONJ	que
,	PUNCT	,
,	PUNCT	,
empêchaient	VERB	empêcher
élargissant	VERB	élargir
venait	VERB	venir
à	ADP	à
emprunteraient	VERB	emprunter
au	ADP	au
la	DET	le
cette	DET	ce
route	NOUN	route
en	ADP	en
abîmerait	VERB	abîmer
pluie	NOUN	pluie
la	DET	le
que	SCONJ	que
Attends	PROPN	Attends
se	PRON	se
les	DET	le
entre	ADP	entre
-	PUNCT	-
sueur	NOUN	sueur
de	ADP	de
brûlaient	VERB	brûler
-elle	X	-elle
étouffant	VERB	étouffer
sur	ADP	sur
ses	DET	son
d'	ADP	de
Stephen	PROPN	Stephen
air	NOUN	air
mares	NOUN	mare
de	ADP	de
Des	DET	un
mouches	NOUN	mouche
les	DET	le
rigoles	NOUN	rigole
Anna	PROPN	Anna
dit	VERB	dire
et	CCONJ	et
Des	DET	un
l'	DET	le
.	PUNCT	.
-	PUNCT	-
à	ADP	à
et	CCONJ	et
yeux	NOUN	oeil
,	PUNCT	,
était	AUX	être
tempes	NOUN	tempe
les	DET	le
.	PUNCT	.
-moi	PRON	moi
coulaient	ADV	coulaient
petites	ADJ	petit
.	PUNCT	.
et	CCONJ	et
omoplates	NOUN	omoplate
salées	NOUN	salée
se	PRON	se
concentraient	VERB	concentrer
seins	NOUN	sein
disperser	VERB	disperser
lui	PRON	lui
à	ADP	à
gouttes	NOUN	goutte
foutre	VERB	foutre
Obéissant	PROPN	Obéissant
son	DET	son
cuir	NOUN	cuir
-t	PART	-t
gants	NOUN	gant
.	PUNCT	.
a	VERB	avoir
Anna	PROPN	Anna
le	DET	le
?	PUNCT	?
se	PRON	se
intérieur	NOUN	intérieur
Les	DET	le
arrêta	VERB	arrêter
.	PUNCT	.
ses	DET	son
casque	NOUN	casque
Va	VERB	aller
raide	ADJ	raide
enlevât	NOUN	enlevât
de	ADP	de
aimablement	ADV	aimablement
il	PRON	il
