crottin	NOUN	crottin
fierté	NOUN	fierté
à	ADP	à
...	PUNCT	...
et	CCONJ	et
,	PUNCT	,
que	SCONJ	que
posé	VERB	poser
victoire	NOUN	victoire
Doyle	NOUN	doyle
sur	ADP	sur
.	PUNCT	.
venir	VERB	venir
le	DET	le
n'	ADV	n'
.	PUNCT	.
Il	PRON	il
de	ADP	de
moins	ADV	moins
avait	AUX	avoir
avait	AUX	avoir
succès	NOUN	succès
années	NOUN	année
dans	ADP	dans
champagne	VERB	champagne
de	ADP	de
Cette	DET	ce
,	PUNCT	,
prise	VERB	prendre
de	ADP	de
accident	NOUN	accident
Elle	PRON	lui
jeune	ADJ	jeune
vainqueur	NOUN	vainqueur
Claude	PROPN	Claude
Claude	PROPN	Claude
jockeys	NOUN	jockey
avait	AUX	avoir
radieux	ADJ	radieux
qui	PRON	qui
lieu	NOUN	lieu
coureurs	NOUN	coureur
Jimmy	PROPN	Jimmy
Walker	PROPN	Walker
terrible	ADJ	terrible
vestiaire	NOUN	vestiaire
un	DET	un
des	ADP	de
de	ADP	de
nombreuses	ADJ	nombreux
eu	VERB	avoir
nus	CCONJ	nus
sur	ADP	sur
le	DET	le
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
montrait	VERB	montrer
avant	ADP	avant
entouré	VERB	entourer
scène	NOUN	scène
,	PUNCT	,
la	DET	le
dont	PRON	dont
une	DET	un
tête	NOUN	tête
du	ADP	de
torses	ADJ	tors
le	DET	le
bouteille	NOUN	bouteille
de	ADP	de
déversait	VERB	déverser
,	PUNCT	,
Doyle	NOUN	doyle
Tornade	NOUN	tornade
de	ADP	de
-	ADJ	-
la	DET	le
.	PUNCT	.
reconnut	VERB	reconnaître
haras	NOUN	haras
au	ADP	au
un	DET	un
superbe	NOUN	superbe
réalité	NOUN	réalité
Cavaliers	NOUN	cavalier
souvenirs	NOUN	souvenir
,	PUNCT	,
oublier	VERB	oublier
brutalement	VERB	brutalemer
comme	ADP	comme
sa	DET	son
en	PRON	en
le	DET	le
au	ADP	au
ainsi	ADV	ainsi
d'	ADP	de
ses	DET	son
l'	DET	le
ébène	NOUN	ébène
noir	VERB	noir
ici	ADV	ici
sur	ADP	sur
appartenait	VERB	appartenir
,	PUNCT	,
pur	ADJ	pur
.	PUNCT	.
point	NOUN	point
qui	PRON	qui
raison	NOUN	raison
sang	ADJ	sang
rattrapa	NOUN	rattrapa
un	DET	un
La	DET	le
lorsqu'	SCONJ	lorsque
cliché	NOUN	cliché
,	PUNCT	,
venue	NOUN	venue
effeuilla	VERB	effeuiller
il	PRON	il
des	ADP	de
,	PUNCT	,
d'	ADP	de
Vent	NOUN	vent
première	ADJ	premier
ans	NOUN	an
après	ADP	après
,	PUNCT	,
du	ADP	de
la	DET	le
poulain	NOUN	poulain
entrée	NOUN	entrée
avait	AUX	avoir
été	AUX	être
souvent	ADV	souvent
souriante	NOUN	souriante
fait	VERB	faire
victoire	NOUN	victoire
circuit	NOUN	circuit
tiercé	NOUN	tiercé
Vanessa	NOUN	vanessa
plus	ADV	plus
le	DET	le
dans	ADP	dans
du	ADP	de
Il	PRON	il
sur	ADP	sur
avait	AUX	avoir
se	PRON	se
tenait	VERB	tenir
.	PUNCT	.
,	PUNCT	,
place	NOUN	place
côté	NOUN	côté
une	DET	un
prise	VERB	prendre
se	PRON	se
remarquée	VERB	remarquer
un	DET	un
trois	NUM	trois
une	DET	un
le	DET	le
.	PUNCT	.
plaçant	VERB	placer
mais	CCONJ	mais
Cette	DET	ce
photographie	NOUN	photographie
tôt	ADV	tôt
.	PUNCT	.
boudant	VERB	bouder
,	PUNCT	,
,	PUNCT	,
que	PRON	que
rayonnante	ADJ	rayonnant
jeune	ADJ	jeune
son	DET	son
pas	ADV	pas
Samantha	PROPN	Samantha
et	CCONJ	et
la	DET	le
son	DET	son
autre	ADJ	autre
,	PUNCT	,
ne	ADV	ne
La	DET	le
.	PUNCT	.
De	ADP	de
suffi	DET	suffi
trouvaient	ADV	trouvaient
semblait	VERB	sembler
effacer	VERB	effacer
ex-époux	NOUN	ex-épou
se	PRON	se
victoire	NOUN	victoire
inspirer	VERB	inspirer
vitalité	NOUN	vitalité
,	PUNCT	,
.	PUNCT	.
l'	DET	le
aversion	NOUN	aversion
à	ADP	à
Keith	PROPN	Keith
femme	NOUN	femme
lui	PRON	lui
l'	DET	le
semblait	VERB	sembler
Wingate	PROPN	Wingate
côté	NOUN	côté
paraissait	VERB	paraître
et	CCONJ	et
avoir	AUX	avoir
ne	ADV	ne
...	PUNCT	...
.	PUNCT	.
avoir	AUX	avoir
Ou	CCONJ	ou
plutôt	ADV	plutôt
,	PUNCT	,
de	ADP	de
comblé	VERB	combler
compagnon	NOUN	compagnon
pas	ADV	pas
aux	ADP	à
maintien	NOUN	maintien
dernières	ADJ	dernier
de	ADP	de
qui	PRON	qui
très	ADV	très
Son	DET	son
des	ADP	de
y	PRON	y
,	PUNCT	,
Doyle	NOUN	doyle
lui-même	PRON	lui-même
être	AUX	être
pas	ADV	pas
raideur	NOUN	raideur
prêtait	VERB	prêter
détournait	VERB	détourner
d'	ADP	de
beaucoup	ADV	beaucoup
son	DET	son
se	PRON	se
venait	VERB	venir
n'	ADV	n'
d'	ADP	de
elle	PRON	lui
une	DET	un
d'	ADP	de
attention	NOUN	attention
pas	ADV	pas
.	PUNCT	.
frasques	NOUN	frasque
,	PUNCT	,
excessive	ADJ	excessif
,	PUNCT	,
Peut	ADV	peut
et	CCONJ	et
ragots	NOUN	ragot
légèrement	ADV	légèrement
ne	ADV	ne
-elle	PRON	lui
de	ADP	de
-	ADV	-
l'	DET	le
Keith	PROPN	Keith
?	PUNCT	?
mari	NOUN	mari
était	AUX	être
une	PRON	un
avait	AUX	avoir
apprendre	VERB	apprendre
allait	VERB	aller
.	PUNCT	.
ici	ADV	ici
.	PUNCT	.
bien	ADV	bien
sa	DET	son
échappé	VERB	échapper
D'	ADP	de
son	DET	son
!	PUNCT	!
il	PRON	il
y	PRON	y
...	PUNCT	...
!	PUNCT	!
...	PUNCT	...
demi-heure	NOUN	demi-heure
consulta	VERB	consulter
de	ADP	de
route	NOUN	route
Il	PRON	il
et	CCONJ	et
L'	DET	le
pour	ADP	pour
,	PUNCT	,
sursauta	ADJ	sursauta
Samantha	PROPN	Samantha
.	PUNCT	.
Il	PRON	il
de	ADP	de
8	NUM	8
à	ADP	à
prendre	VERB	prendre
Samantha	PROPN	Samantha
avait	VERB	avoir
h	NOUN	heure
Doyle	NOUN	doyle
en	ADP	en
montre	NOUN	montre
une	DET	un
heure	NOUN	heure
l'	DET	le
30	NUM	30
rendez-vous	NOUN	rendez-vous
auberge	NOUN	auberge
,	PUNCT	,
était	AUX	être
Alors	ADV	alors
!	PUNCT	!
grade	NOUN	grade
son	DET	son
sourire	ADJ	sourir
,	PUNCT	,
de	ADP	de
les	DET	le
dans	ADP	dans
.	PUNCT	.
Atterré	PROPN	Atterré
photographie	NOUN	photographie
ami	NOUN	ami
bond	NOUN	bond
Jimmy	PROPN	Jimmy
,	PUNCT	,
leurs	DET	leur
Obéissant	NOUN	obéissant
d'	ADP	de
vestiaire	NOUN	vestiaire
album	NOUN	album
son	DET	son
jockeys	NOUN	jockey
lourdes	NOUN	lourde
l'	DET	le
places	NOUN	place
son	DET	son
se	PRON	se
referma	VERB	refermer
leva	VERB	lever
.	PUNCT	.
Le	DET	le
des	ADP	de
retombaient	VERB	retomber
la	DET	le
de	ADP	de
un	DET	un
prise	NOUN	prise
lentement	ADV	lentement
et	CCONJ	et
béat	NOUN	béat
Comme	ADP	comme
le	DET	le
,	PUNCT	,
première	ADJ	premier
à	ADP	à
accrocha	VERB	accrocher
victoire	NOUN	victoire
de	ADP	de
pages	NOUN	page
il	PRON	il
la	DET	le
...	PUNCT	...
regard	NOUN	regard
avoir	VERB	avoir
une	DET	un
n'	ADV	n'
et	CCONJ	et
,	PUNCT	,
le	DET	le
à	ADP	à
Doyle	NOUN	doyle
photo	NOUN	photo
cliché	NOUN	cliché
collectionneur	NOUN	collectionneur
de	ADP	de
chaise	NOUN	chaise
son	DET	son
délivra	VERB	délivrer
n'	ADV	n'
qui	PRON	qui
l'	PRON	l'
pas	ADV	pas
remit	VERB	remettre
photo	NOUN	photo
où	PRON	où
une	DET	un
,	PUNCT	,
coins	NOUN	coin
Doyle	PROPN	Doyle
certain	ADJ	certain
d'	ADP	de
était	AUX	être
album	NOUN	album
étant	AUX	être
lui	PRON	lui
le	DET	le
souvenirs	NOUN	souvenir
sur	ADP	sur
des	ADP	de
chez	ADP	chez
retenaient	NOUN	retenaient
il	PRON	il
il	PRON	il
pas	ADV	pas
la	DET	le
trouvé	VERB	trouver
un	DET	un
grand	ADJ	grand
l'	DET	le
impulsion	NOUN	impulsion
.	PUNCT	.
de	ADP	de
avait	AUX	avoir
Comme	SCONJ	comme
.	PUNCT	.
le	DET	le
.	PUNCT	.
dehors	ADP	dehors
:	PUNCT	:
ami	NOUN	ami
traversa	VERB	traverser
pas	ADV	pas
il	PRON	il
et	CCONJ	et
se	PRON	se
il	PRON	il
temps	NOUN	temps
ainsi	ADV	ainsi
dans	ADP	dans
rappeler	VERB	rappeler
étroit	NOUN	étroit
nuit	NOUN	nuit
Photo	PROPN	Photo
le	PRON	le
dévala	VERB	dévaler
avait	VERB	avoir
c'	PRON	ce
se	PRON	se
était	AUX	être
tombante	ADJ	tombant
.	PUNCT	.
la	DET	le
la	DET	le
salon	NOUN	salon
n'	ADV	n'
qu'	SCONJ	que
retrouva	VERB	retrouver
main	NOUN	main
voulait	VERB	vouloir
il	PRON	il
heureux	ADJ	heureux
,	PUNCT	,
l'	DET	le
en	ADP	en
,	PUNCT	,
,	PUNCT	,
quelques	DET	quelque
foulées	NOUN	foulée
à	ADP	à
Et	CCONJ	et
puis	CCONJ	puis
le	DET	le
escalier	ADJ	escalier
comme	ADP	comme
passer	VERB	passer
de	ADP	de
gardait	VERB	garder
poche	NOUN	poche
qu'	PRON	qu'
de	ADP	de
omettre	NOUN	omettre
le	DET	le
,	PUNCT	,
Jimmy	PROPN	Jimmy
dans	ADP	dans
sa	DET	son
aux	ADP	à
se	PRON	se
.	PUNCT	.
blouson	NOUN	blouson
l'	DET	le
,	PUNCT	,
toujours	ADV	toujours
le	DET	le
voiture	NOUN	voiture
avait	VERB	avoir
lui	PRON	lui
attrapa	VERB	attraper
pour	ADP	pour
il	PRON	il
démarra	VERB	démarrer
Enfin	ADV	enfin
l'	DET	le
glisser	VERB	glisser
il	PRON	il
changer	VERB	changer
sa	DET	son
arrière	NOUN	arrière
il	PRON	il
s'	SCONJ	s'
il	PRON	il
portefeuille	ADJ	portefeuill
et	CCONJ	et
la	DET	le
de	ADP	de
,	PUNCT	,
photo	NOUN	photo
de	ADP	de
à	ADP	à
chez	ADP	chez
sans	ADP	sans
diable	NOUN	diable
enfila	NOUN	enfila
dans	ADP	dans
.	PUNCT	.
Mais	CCONJ	mais
,	PUNCT	,
Sa	DET	son
-t	PART	-t
trousses	NOUN	trousse
.	PUNCT	.
poussière	NOUN	poussière
bientôt	ADV	bientôt
Doyle	PROPN	Doyle
McCoy	ADJ	mccoy
lui	PRON	lui
Sa	DET	son
d'	ADP	de
dépassa	VERB	dépasser
songea	VERB	songer
Scott	PROPN	Scott
bosquet	NOUN	bosquet
en	ADP	en
,	PUNCT	,
réserverait	VERB	réserver
de	ADP	de
qui	PRON	qui
cas	NOUN	cas
risquait	VERB	risquer
d'	ADP	de
arbres	NOUN	arbre
le	DET	le
l'	DET	le
que	SCONJ	que
nuage	NOUN	nuage
être	AUX	être
?	PUNCT	?
accueil	NOUN	accueil
le	DET	le
un	DET	un
-il	PRON	il
voiture	NOUN	voiture
Samantha	PROPN	Samantha
fabriquait	VERB	fabriquer
que	PRON	que
une	DET	un
donc	ADV	donc
ici	ADV	ici
imaginant	VERB	imaginer
Ce	PRON	ce
demi-heure	NOUN	demi-heure
.	PUNCT	.
dans	ADP	dans
.	PUNCT	.
chez	ADP	chez
un	DET	un
,	PUNCT	,
s'	PRON	se
savait	VERB	savoir
visite	NOUN	visite
attendre	VERB	attendre
ne	ADV	ne
Et	CCONJ	et
-ce	PRON	-ce
que	ADV	que
Mieux	ADV	mieux
lire	VERB	lire
plan	NOUN	plan
que	SCONJ	que
ne	ADV	ne
prendre	VERB	prendre
obscurité	NOUN	obscurité
peut-être	ADV	peut-être
on	PRON	on
valait	VERB	valoir
personne	ADJ	personn
perturbait	VERB	perturber
,	PUNCT	,
le	DET	le
soit	AUX	être
totale	ADJ	total
l'	DET	le
-il	PRON	il
peu	ADV	peu
,	PUNCT	,
.	PUNCT	.
pour	ADP	pour
revenir	VERB	revenir
puis	CCONJ	puis
Ainsi	ADV	ainsi
jamais	ADV	jamais
assurer	VERB	assurer
donc	ADV	donc
...	PUNCT	...
.	PUNCT	.
précaution	NOUN	précaution
Ne	ADV	ne
serait	VERB	être
allait	VERB	aller
Jimmy	PROPN	Jimmy
d'	ADP	de
pourrait	VERB	pouvoir
la	DET	le
ses	DET	son
plaque	NOUN	plaque
.	PUNCT	.
fouillé	VERB	fouiller
placer	VERB	placer
avait	AUX	avoir
la	DET	le
trouvait	VERB	trouver
liasse	NOUN	liasse
être	AUX	être
tard	ADV	tard
pour	ADP	pour
,	PUNCT	,
billets	NOUN	billet
plan	NOUN	plan
preuve	NOUN	preuve
Doyle	PROPN	Doyle
ce	PRON	ce
A	NOUN	a
l'	DET	le
Si	SCONJ	si
il	PRON	il
la	DET	le
.	PUNCT	.
.	PUNCT	.
Le	DET	le
chacun	PRON	chacun
de	ADP	de
.	PUNCT	.
de	ADP	de
Il	PRON	il
,	PUNCT	,
devait	VERB	devoir
y	PRON	y
la	DET	le
modifié	VERB	modifier
pas	ADV	pas
déjà	ADV	déjà
la	DET	le
savait	VERB	savoir
était	AUX	être
maison	NOUN	maison
s'	PRON	se
donc	ADV	donc
trop	ADV	trop
intérieur	NOUN	intérieur
minéralogique	ADJ	minéralogique
y	PRON	y
de	ADP	de
qui	PRON	qui
l'	DET	le
un	DET	un
sa	DET	son
maintenant	ADV	maintenant
toujours	ADV	toujours
rien	PRON	rien
produisait	VERB	produire
de	ADP	de
fermette	NOUN	fermette
argent	NOUN	argent
,	PUNCT	,
il	PRON	il
il	PRON	il
Doyle	NOUN	doyle
Mais	CCONJ	mais
utile	ADJ	utile
à	ADP	à
avait	AUX	avoir
se	PRON	se
.	PUNCT	.
plus	ADV	plus
ne	ADV	ne
la	DET	le
froissement	NOUN	froissement
servait	VERB	servir
.	PUNCT	.
rendre	VERB	rendre
à	ADP	à
de	ADP	de
pourrait	VERB	pouvoir
visite	NOUN	visite
de	ADP	de
l'	DET	le
pouvait	VERB	pouvoir
témoigner	VERB	témoigner
ne	ADV	ne
intérieur	NOUN	intérieur
,	PUNCT	,
être	AUX	être
l'	PRON	l'
.	PUNCT	.
qu'	SCONJ	que
vu	VERB	voir
En	ADP	en
attendant	NOUN	attendant
Doyle	NOUN	doyle
petit	ADJ	petit
lors	ADV	lors
.	PUNCT	.
pas	ADV	pas
Doyle	PROPN	Doyle
quelque	DET	quelque
.	PUNCT	.
cela	PRON	cela
avait	VERB	avoir
-ce	PRON	-ce
tenait	VERB	tenir
rien	PRON	rien
étage	NOUN	étage
en	ADP	en
il	PRON	il
n'	ADV	n'
rapide	ADJ	rapide
peut-être	ADV	peut-être
main	NOUN	main
trace	NOUN	trace
est	AUX	être
rez-de-chaussée	NOUN	rez-de-chaussée
la	DET	le
pouvait	VERB	pouvoir
Qu'	PRON	qu'
examen	NOUN	examen
premier	ADJ	premier
à	ADP	à
.	PUNCT	.
la	DET	le
visite	NOUN	visite
de	ADP	de
de	ADP	de
être	AUX	être
En	ADP	en
Le	DET	le
,	PUNCT	,
y	PRON	y
?	PUNCT	?
sortant	NOUN	sortant
.	PUNCT	.
que	SCONJ	que
aucune	DET	aucun
du	ADP	de
tout	DET	tout
Un	DET	un
lui	PRON	lui
cas	NOUN	cas
,	PUNCT	,
bien	ADV	bien
chose	NOUN	chose
révéla	VERB	révéler
,	PUNCT	,
ne	ADV	ne
fenêtre	NOUN	fenêtre
Le	DET	le
ouvrages	NOUN	ouvrage
La	DET	le
Sur	ADP	sur
fouille	NOUN	fouille
...	PUNCT	...
d'	ADP	de
photos	NOUN	photo
ne	ADV	ne
la	DET	le
pièce	NOUN	pièce
,	PUNCT	,
ouvert	VERB	ouvrir
,	PUNCT	,
bergère	NOUN	bergère
de	ADP	de
,	PUNCT	,
près	ADV	près
table	NOUN	table
trace	NOUN	trace
de	ADP	de
album	NOUN	album
était	AUX	être
aucune	DET	aucun
désordonné	VERB	désordonner
de	ADP	de
la	DET	le
,	PUNCT	,
couverte	VERB	couvrir
étaient	AUX	être
un	DET	un
mais	CCONJ	mais
.	PUNCT	.
de	ADP	de
montrait	VERB	montrer
,	PUNCT	,
.	PUNCT	.
une	DET	un
papiers	NOUN	papier
disséminés	VERB	disséminer
dossiers	NOUN	dossier
des	DET	un
à	ADP	à
travers	NOUN	travers
était	AUX	être
bureau	NOUN	bureau
tas	NOUN	tas
était	AUX	être
et	CCONJ	et
alors	ADV	alors
Un	DET	un
qui	PRON	qui
cliché	NOUN	cliché
Non	ADV	non
enlevé	VERB	enlever
.	PUNCT	.
indice	NOUN	indice
bar	NOUN	bar
la	DET	le
la	DET	le
vérité	NOUN	vérité
-il	PRON	il
La	DET	le
découpait	VERB	découper
pourvu	VERB	pourvoir
avait	AUX	avoir
cette	DET	ce
non	ADV	non
.	PUNCT	.
Doyle	NOUN	doyle
vu	VERB	voir
au	ADP	au
vide	ADJ	vide
.	PUNCT	.
se	PRON	se
,	PUNCT	,
ou	CCONJ	ou
que	SCONJ	que
?	PUNCT	?
lui	PRON	lui
Installée	VERB	installer
sur	ADP	sur
?	PUNCT	?
Qu'	PRON	qu'
page	NOUN	page
...	PUNCT	...
un	DET	un
,	PUNCT	,
dans	ADP	dans
permettrait	VERB	permettre
avait	AUX	avoir
?	PUNCT	?
de	ADP	de
débusquer	VERB	débusquer
Pourquoi	ADV	pourquoi
espace	NOUN	espace
Un	DET	un
de	ADP	de
photographie	NOUN	photographie
maudit	NOUN	maudit
,	PUNCT	,
osait	VERB	oser
possible	ADJ	possible
...	PUNCT	...
plus	ADV	plus
Grange	PROPN	Grange
il	PRON	il
avait	AUX	avoir
son	DET	son
!	PUNCT	!
Vingt-deux	ADJ	vingt-deux
sauce	NOUN	sauce
pu	VERB	pouvoir
faire	AUX	faire
minutes	NOUN	minute
le	DET	le
manger	VERB	manger
elle	PRON	lui
en	ADP	en
vin	NOUN	vin
elle	PRON	lui
Comment	ADV	comment
tentait	VERB	tenter
de	ADP	de
de	ADP	de
attendait	VERB	attendre
ce	DET	ce
qu'	PRON	qu'
demandant	VERB	demander
encore	ADV	encore
.	PUNCT	.
durer	VERB	durer
minutes	NOUN	minute
à	ADP	à
verre	NOUN	verre
journaliste	ADJ	journalist
longtemps	ADV	longtemps
Vingt-deux	ADJ	vingt-deux
allait	VERB	aller
paraître	VERB	paraître
quelle	DET	quel
.	PUNCT	.
devant	ADP	devant
elle	PRON	lui
se	PRON	se
Samantha	PROPN	Samantha
S'	SCONJ	s'
-elle	PRON	lui
Doyle	PROPN	Doyle
déjà	ADV	déjà
assez	ADV	assez
y	PRON	y
était	AUX	être
salle	NOUN	salle
La	DET	le
être	AUX	être
n'	ADV	n'
champ	NOUN	champ
invitation	NOUN	invitation
,	PUNCT	,
dans	ADP	dans
propriétaires	NOUN	propriétaire
courses	NOUN	course
à	ADP	à
qu'	SCONJ	que
!	PUNCT	!
,	PUNCT	,
n'	ADV	n'
un	DET	un
ici	ADV	ici
,	PUNCT	,
un	DET	un
pour	ADP	pour
Surtout	ADV	surtout
céder	VERB	céder
avait	VERB	avoir
pas	ADV	pas
elle	PRON	lui
de	ADP	de
avait	VERB	avoir
sur	ADP	sur
son	DET	son
cette	DET	ce
rendez-vous	NOUN	rendez-vous
?	PUNCT	?
croisée	ADJ	croisé
Grange	PROPN	Grange
,	PUNCT	,
entraîneurs	NOUN	entraîneur
pas	ADV	pas
pour	ADP	pour
...	PUNCT	...
une	DET	un
personne	NOUN	personne
lieu	NOUN	lieu
faible	ADJ	faible
Il	PRON	il
de	ADP	de
éleveurs	NOUN	éleveur
la	DET	le
Connaissant	VERB	connaître
mauvaise	ADJ	mauvais
il	PRON	il
Elle	PRON	lui
demandait	VERB	demander
.	PUNCT	.
une	DET	un
compagnie	NOUN	compagnie
aux	ADP	à
le	PRON	le
regretter	VERB	regretter
repaire	NOUN	repaire
sa	DET	son
Doyle	PROPN	Doyle
de	ADP	de
se	PRON	se
il	PRON	il
préféré	ADJ	préférer
l'	PRON	l'
elle	PRON	lui
.	PUNCT	.
tenir	VERB	tenir
mépris	NOUN	mépris
,	PUNCT	,
que	SCONJ	que
rester	VERB	rester
à	ADP	à
loin	ADV	loin
attirée	VERB	attirer
plaisanterie	NOUN	plaisanterie
pour	ADP	pour
vouait	VERB	vouer
!	PUNCT	!
dans	ADP	dans
propriétaires	NOUN	propriétaire
maison	NOUN	maison
pourquoi	ADV	pourquoi
aurait	AUX	avoir
S'	SCONJ	s'
,	PUNCT	,
ce	DET	ce
agissait	VERB	agir
il	PRON	il
allait	VERB	aller
avait	AUX	avoir
le	DET	le
d'	ADP	de
à	ADP	à
s'	PRON	se
à	ADP	à
,	PUNCT	,
être	AUX	être
Vanessa	PROPN	Vanessa
-il	PRON	il
sûr	ADJ	sûr
mère	NOUN	mère
pour	ADP	pour
les	PRON	le
avait	AUX	avoir
Win	PROPN	Win
Kenney	PROPN	Kenney
,	PUNCT	,
?	PUNCT	?
de	ADP	de
de	ADP	de
Bien	ADV	bien
la	PRON	le
entretien	NOUN	entretien
ne	ADV	ne
.	PUNCT	.
mais	CCONJ	mais
-il	PRON	il
la	DET	le
éprouvée	ADJ	éprouvé
visite	NOUN	visite
,	PUNCT	,
et	CCONJ	et
leur	DET	leur
était	AUX	être
dupe	ADV	dupe
allait	VERB	aller
Kenney	PROPN	Kenney
avait	AUX	avoir
pas	ADV	pas
rudement	NOUN	rudement
qui	PRON	qui
,	PUNCT	,
tirées	VERB	tirer
Samantha	PROPN	Samantha
!	PUNCT	!
plainte	NOUN	plainte
trop	ADV	trop
Quelles	DET	quel
conclusions	NOUN	conclusion
s'	PRON	se
que	SCONJ	que
bien	ADV	bien
transmettre	VERB	transmettre
connaissait	VERB	connaître
de	ADP	de
hostilité	NOUN	hostilité
choses	NOUN	chose
rien	PRON	rien
l'	DET	le
n'	ADV	n'
L'	DET	le
les	DET	le
il	PRON	il
à	ADP	à
s'	SCONJ	s'
il	PRON	il
départ	NOUN	départ
aille	VERB	aller
visiblement	ADV	visiblement
sur	ADP	sur
Doyle	PROPN	Doyle
n'	ADV	n'
dos	NOUN	dos
de	ADP	de
de	ADP	de
du	ADP	de
qu'	SCONJ	que
il	PRON	il
égard	NOUN	égard
avait	AUX	avoir
à	ADP	à
partir	VERB	partir
le	DET	le
.	PUNCT	.
...	PUNCT	...
,	PUNCT	,
développée	VERB	développer
avait	VERB	avoir
Et	CCONJ	et
l'	DET	le
demain	ADV	demain
augurait	VERB	augurer
inspecteur	NOUN	inspecteur
journaliste	NOUN	journaliste
Après	ADP	après
le	DET	le
pas	ADV	pas
tout	ADV	tout
,	PUNCT	,
bon	ADJ	bon
qu'	PRON	qu'
arrangé	VERB	arranger
n'	ADV	n'
avait	AUX	avoir
Vingt-sept	NOUN	vingt-sept
s'	PRON	se
regard	NOUN	regard
Sam	PROPN	Sam
sa	DET	son
dédaigneux	ADJ	dédaigneux
pas	ADV	pas
le	DET	le
.	PUNCT	.
pour	ADP	pour
Puis	CCONJ	puis
elle	PRON	lui
femme	NOUN	femme
le	DET	le
C'	PRON	ce
avec	ADP	avec
sourire	ADJ	sourir
la	DET	le
lenteur	ADJ	lenteur
?	PUNCT	?
ce	DET	ce
détourna	VERB	détourner
retard	NOUN	retard
!	PUNCT	!
,	PUNCT	,
—	PUNCT	—
délibérée	NOUN	délibérée
.	PUNCT	.
une	DET	un
,	PUNCT	,
noisette	ADJ	noisette
de	ADP	de
est	VERB	être
consulta	VERB	consulter
la	DET	le
moi	PRON	moi
minutes	NOUN	minute
,	PUNCT	,
montre	NOUN	montre
légèrement	VERB	légèremer
de	ADP	de
jeune	ADJ	jeune
et	CCONJ	et
Doyle	PROPN	Doyle
.	PUNCT	.
Surprise	PROPN	Surprise
étonner	VERB	étonner
croisa	VERB	croiser
Elle	PRON	lui
tête	NOUN	tête
avec	ADP	avec
d'	ADP	de
partir	VERB	partir
,	PUNCT	,
ce	PRON	ce
est	AUX	être
considéra	NOUN	considéra
pour	ADP	pour
—	PUNCT	—
Ton	PROPN	Ton
—	PUNCT	—
Je	PRON	je
.	PUNCT	.
-je	PRON	je
.	PUNCT	.
je	PRON	je
ponctualité	NOUN	ponctualité
soit	VERB	être
,	PUNCT	,
Doyle	NOUN	doyle
la	DET	le
Que	SCONJ	que
.	PUNCT	.
air	NOUN	air
de	ADP	de
glacial	ADJ	glacial
fit	VERB	faire
-il	PRON	il
peux	VERB	pouvoir
,	PUNCT	,
,	PUNCT	,
sourire	NOUN	sourire
—	PUNCT	—
fais	VERB	faire
dit	VERB	dire
sens	NOUN	sens
un	DET	un
surprenant	ADJ	surprenant
que	PRON	que
ce	PRON	ce
d'	ADP	de
-elle	PRON	lui
arriver	VERB	arriver
ailleurs	ADV	ailleurs
.	PUNCT	.
McCoy	ADJ	mccoy
un	DET	un
ou	CCONJ	ou
Pourrais	PROPN	Pourrais
pour	ADP	pour
Mais	CCONJ	mais
quelle	DET	quel
l'	PRON	l'
n'	ADV	n'
être	AUX	être
Ton	NOUN	ton
savoir	VERB	savoir
je	PRON	je
que	SCONJ	que
tout	ADV	tout
Permets	PROPN	Permets
-moi	PRON	moi
effet	NOUN	effet
tu	PRON	tu
piqué	VERB	piquer
,	PUNCT	,
?	PUNCT	?
Mon	DET	mon
-elle	PRON	lui
a	AUX	avoir
heure	NOUN	heure
.	PUNCT	.
semble	VERB	semble
t'	PRON	te
l'	DET	le
a	AUX	avoir
sèchement	VERB	sèchemer
.	PUNCT	.
répondit	NOUN	répondit
été	AUX	être
ai	AUX	avoir
me	PRON	me
,	PUNCT	,
d'	ADP	de
du	ADP	de
à	ADP	à
il	PRON	il
départ	NOUN	départ
sceptique	ADJ	sceptique
—	PUNCT	—
dit	VERB	dire
meilleur	ADJ	meilleur
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
pas	ADV	pas
mouche	NOUN	mouche
comme	SCONJ	comme
si	SCONJ	si
article	NOUN	article
ses	DET	son
rentré	VERB	rentrer
cette	DET	ce
.	PUNCT	.
une	DET	un
plus	ADV	plus
étais	AUX	être
,	PUNCT	,
il	PRON	il
revêtu	VERB	revêtir
blouson	NOUN	blouson
caramel	ADJ	caramel
Je	PRON	je
atteignait	VERB	atteindre
tu	SCONJ	tu
blanche	ADJ	blanc
peu	ADV	peu
très	ADV	très
son	DET	son
—	PUNCT	—
un	DET	un
la	DET	le
,	PUNCT	,
toi	NOUN	toi
tenue	NOUN	tenue
,	PUNCT	,
jean	PROPN	jean
et	CCONJ	et
,	PUNCT	,
!	PUNCT	!
tenue	NOUN	tenue
ébouriffés	VERB	ébouriffer
aurais	AUX	avoir
sur	ADP	sur
Mais	CCONJ	mais
une	DET	un
cheveux	ADJ	cheveux
correcte	ADJ	correct
chemise	NOUN	chemise
trouve	NOUN	trouve
!	PUNCT	!
...	PUNCT	...
,	PUNCT	,
Avec	ADP	avec
son	DET	son
Correcte	PROPN	Correcte
chez	ADP	chez
moi	PRON	moi
n'	ADV	n'
correcte	ADJ	correct
?	PUNCT	?
pas	ADV	pas
