pénombre	NOUN	pénombre
parfois	ADV	parfois
Il	PRON	il
d'	ADP	de
caresse	VERB	caresse
son	DET	son
et	CCONJ	et
de	ADP	de
répondre	VERB	répondre
d'	ADP	de
infinie	NOUN	infinie
elle	PRON	lui
quoi	PRON	quoi
.	PUNCT	.
au-dessus	ADV	au-dessus
.	PUNCT	.
la	DET	le
,	PUNCT	,
,	PUNCT	,
elle	PRON	lui
cette	DET	ce
sans	ADP	sans
même	ADV	même
demande	VERB	demande
vient	VERB	venir
fatigue	NOUN	fatigue
ses	DET	son
est	AUX	être
il	PRON	il
les	DET	le
visage	NOUN	visage
visage	NOUN	visage
demande	VERB	demande
;	PUNCT	;
,	PUNCT	,
le	DET	le
de	ADP	de
là	ADV	là
retombe	NOUN	retombe
.	PUNCT	.
caresser	VERB	caresser
présence	NOUN	présence
lèvres	NOUN	lèvre
c'	PRON	ce
embrasser	VERB	embrasser
dents	NOUN	dent
cette	DET	ce
résiste	ADJ	résist
voudrait	VERB	vouloir
,	PUNCT	,
faite	VERB	faire
de	ADP	de
elle	PRON	lui
ses	DET	son
commande	NOUN	commande
qu'	SCONJ	que
est	AUX	être
elle	PRON	lui
recule	ADJ	recul
a	AUX	avoir
,	PUNCT	,
Il	PRON	il
continue	VERB	continue
où	PRON	où
lui	PRON	lui
le	DET	le
si	SCONJ	si
les	DET	le
.	PUNCT	.
à	ADP	à
serrent	ADV	serrent
Sa	DET	son
main	NOUN	main
,	PUNCT	,
abords	NOUN	abord
,	PUNCT	,
sa	DET	son
se	PRON	se
mais	CCONJ	mais
de	ADP	de
dû	VERB	devoir
elle	PRON	lui
il	PRON	il
hésite	NOUN	hésite
auprès	ADV	auprès
a	AUX	avoir
sommeil	NOUN	sommeil
appelle	VERB	appeler
à	ADP	à
savoir	VERB	savoir
,	PUNCT	,
le	DET	le
qu'	SCONJ	que
l'	PRON	l'
Elle	PRON	lui
est	AUX	être
près	ADV	près
dit	VERB	dire
.	PUNCT	.
que	SCONJ	que
le	DET	le
chaque	DET	chaque
sommeil	NOUN	sommeil
nuit	NOUN	nuit
de	ADP	de
lui	PRON	lui
avoir	VERB	avoir
peut-être	ADV	peut-être
comprendre	VERB	comprendre
par	ADP	par
elle	PRON	lui
qu'	SCONJ	que
,	PUNCT	,
le	DET	le
cachée	VERB	cacher
et	CCONJ	et
désirait	VERB	désirer
c'	PRON	ce
la	DET	le
oui	NOUN	oui
qu'	SCONJ	que
chose	NOUN	chose
,	PUNCT	,
que	SCONJ	que
lui	PRON	lui
elle	PRON	lui
,	PUNCT	,
ainsi	ADV	ainsi
différentes	ADJ	différent
annulé	VERB	annuler
n'	ADV	n'
dans	ADP	dans
L'	DET	le
Elle	PRON	lui
visage	NOUN	visage
noir	NOUN	noir
des	ADP	de
par	ADP	par
des	ADP	de
corps	NOUN	corps
la	DET	le
et	CCONJ	et
noire	ADJ	noir
du	ADP	de
.	PUNCT	.
Le	DET	le
fait	NOUN	fait
l'	DET	le
sentiment	NOUN	sentiment
lumière	NOUN	lumière
bleu	NOUN	bleu
la	DET	le
autre	ADJ	autre
soie	NOUN	soie
les	DET	le
ombres	NOUN	ombre
lustre	NOUN	lustre
,	PUNCT	,
éclaire	VERB	éclaire
Le	DET	le
comme	ADP	comme
.	PUNCT	.
séparée	NOUN	séparée
un	DET	un
.	PUNCT	.
est	VERB	être
ombre	NOUN	ombre
.	PUNCT	.
que	SCONJ	que
de	ADP	de
gainé	NOUN	gainé
l'	DET	le
endroit	NOUN	endroit
ombre	NOUN	ombre
par	ADP	par
de	ADP	de
yeux	NOUN	oeil
lustre	NOUN	lustre
,	PUNCT	,
blanc	NOUN	blanc
des	ADP	de
peau	NOUN	peau
est	AUX	être
de	ADP	de
le	DET	le
vert	NOUN	vert
,	PUNCT	,
du	ADP	de
mers	NOUN	mer
.	PUNCT	.
ombre	NOUN	ombre
triste	ADJ	triste
le	DET	le
,	PUNCT	,
pâleur	NOUN	pâleur
chambre	NOUN	chambre
avec	ADP	avec
se	PRON	se
la	DET	le
de	ADP	de
ombre	NOUN	ombre
draps	NOUN	drap
et	CCONJ	et
,	PUNCT	,
les	DET	le
couleurs	NOUN	couleur
mélangée	VERB	mélanger
recouverts	VERB	recouvrir
plantes	NOUN	plante
l'	DET	le
bleu	NOUN	bleu
Elle	PRON	lui
de	ADP	de
bandeau	NOUN	bandeau
et	CCONJ	et
la	DET	le
là	ADV	là
la	DET	le
du	ADP	de
l'	DET	le
celle	PRON	celui
fond	NOUN	fond
des	ADP	de
sont	AUX	être
des	ADP	de
du	ADP	de
toujours	ADV	toujours
,	PUNCT	,
se	PRON	se
quelque	DET	quelque
arrange	NOUN	arrange
ce	DET	ce
en	ADP	en
.	PUNCT	.
de	ADP	de
l'	DET	le
elle	PRON	lui
pas	ADV	pas
qu'	SCONJ	que
elle	PRON	lui
Cette	DET	ce
fait	VERB	faire
ne	ADV	ne
moment	NOUN	moment
ça	PRON	cela
Elle	PRON	lui
lui	PRON	lui
bleu	NOUN	bleu
comme	ADP	comme
beauté	NOUN	beauté
qu'	PRON	qu'
qu'	SCONJ	que
Née	CCONJ	née
elle	PRON	lui
.	PUNCT	.
Elle	PRON	lui
avec	ADP	avec
les	DET	le
bien	ADV	bien
ce	PRON	ce
sait	VERB	savoir
vit	VERB	voir
yeux	NOUN	oeil
.	PUNCT	.
demande	VERB	demande
Avec	ADP	avec
ce	DET	ce
.	PUNCT	.
de	ADP	de
.	PUNCT	.
que	SCONJ	que
vivre	VERB	vivre
ce	PRON	ce
dans	ADP	dans
mal	NOUN	mal
ça	PRON	cela
aurait	AUX	avoir
dit	VERB	dire
de	ADP	de
la	DET	le
été	NOUN	été
C'	PRON	ce
la	DET	le
café	NOUN	café
à	ADP	à
véritable	ADJ	véritable
et	CCONJ	et
étaient	AUX	être
l'	DET	le
expérience	NOUN	expérience
chambre	NOUN	chambre
sa	DET	son
ne	ADV	ne
de	ADP	de
ce	DET	ce
s'	PRON	se
sexe	NOUN	sexe
est	AUX	être
dans	ADP	dans
,	PUNCT	,
,	PUNCT	,
s'	PRON	se
rencontrés	VERB	rencontrer
ils	PRON	il
,	PUNCT	,
et	CCONJ	et
son	DET	son
,	PUNCT	,
,	PUNCT	,
corps	NOUN	corps
s'	PRON	se
de	ADP	de
dans	ADP	dans
pas	ADV	pas
son	DET	son
.	PUNCT	.
détestation	NOUN	détestation
que	SCONJ	que
son	DET	son
cette	DET	ce
passé	VERB	passer
expérience	NOUN	expérience
,	PUNCT	,
ici	ADV	ici
place	NOUN	place
son	DET	son
de	ADP	de
est	AUX	être
dire	VERB	dire
.	PUNCT	.
qu'	SCONJ	que
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
vie	NOUN	vie
dit	VERB	dire
idées	NOUN	idée
méfiance	NOUN	méfiance
à	ADP	à
lui	PRON	lui
elle	PRON	lui
.	PUNCT	.
dans	ADP	dans
tout	ADJ	tout
sourit	VERB	sourire
lui	PRON	lui
qu'	PRON	qu'
demande	VERB	demande
lui	PRON	lui
continue	VERB	continue
des	DET	un
l'	DET	le
Elle	PRON	lui
écoute	NOUN	écoute
elle	PRON	lui
peut	VERB	pouvoir
ce	PRON	ce
il	PRON	il
elle	PRON	lui
sont	AUX	être
la	DET	le
apprendre	VERB	apprendre
veut	VERB	vouloir
.	PUNCT	.
ce	PRON	ce
elle	PRON	lui
que	SCONJ	que
à	ADP	à
n'	ADV	n'
qu'	SCONJ	que
.	PUNCT	.
a	VERB	avoir
rien	PRON	rien
s'	SCONJ	s'
Il	PRON	il
Il	PRON	il
reçues	VERB	recevoir
parler	VERB	parler
il	PRON	il
dit	VERB	dire
détestation	NOUN	détestation
de	ADP	de
pas	ADV	pas
je	PRON	je
Elle	PRON	lui
Votre	DET	votre
comme	ADP	comme
parle	VERB	parle
ne	ADV	ne
me	PRON	me
complication	NOUN	complication
,	PUNCT	,
ne	ADV	ne
Elle	PRON	lui
,	PUNCT	,
vient	VERB	venir
de	ADP	de
moi	PRON	moi
vous	PRON	vous
,	PUNCT	,
accepter	VERB	accepter
--	PUNCT	--
de	ADP	de
Je	PRON	je
Dieu	PROPN	Dieu
,	PUNCT	,
vient	VERB	venir
vous	PRON	vous
de	ADP	de
l'	PRON	l'
vous	PRON	vous
regarde	VERB	regarde
.	PUNCT	.
pas	ADV	pas
faut	VERB	falloir
parle	VERB	parle
.	PUNCT	.
elle	PRON	lui
moi	PRON	moi
La	DET	le
moi	PRON	moi
,	PUNCT	,
elle	PRON	lui
devant	ADP	devant
:	PUNCT	:
.	PUNCT	.
telle	ADJ	tel
de	ADP	de
.	PUNCT	.
respecter	VERB	respecter
dans	ADP	dans
peine	NOUN	peine
.	PUNCT	.
pas	ADV	pas
la	PRON	le
retenue	NOUN	retenue
dans	ADP	dans
mer	VERB	mer
dans	ADP	dans
les	DET	le
langage	NOUN	langage
chambre	NOUN	chambre
,	PUNCT	,
rit	VERB	rire
est	AUX	être
Elle	PRON	lui
Elle	PRON	lui
de	ADP	de
n'	ADV	n'
personnel	ADJ	personnel
arrive	VERB	arrive
la	DET	le
Ce	PRON	ce
nature	NOUN	nature
se	PRON	se
tait	VERB	taire
.	PUNCT	.
traduire	VERB	traduire
la	DET	le
peur	NOUN	peur
la	DET	le
yeux	NOUN	oeil
dans	ADP	dans
.	PUNCT	.
La	DET	le
la	DET	le
Elle	PRON	lui
.	PUNCT	.
bouche	NOUN	bouche
votre	DET	votre
la	DET	le
serrée	ADJ	serrer
,	PUNCT	,
la	DET	le
comme	ADP	comme
colère	NOUN	colère
la	DET	le
regarde	VERB	regarde
le	DET	le
mais	CCONJ	mais
une	DET	un
de	ADP	de
.	PUNCT	.
la	DET	le
parfois	ADV	parfois
par	ADP	par
l'	DET	le
,	PUNCT	,
griffée	VERB	griffer
,	PUNCT	,
d'	ADP	de
.	PUNCT	.
davantage	ADV	davantage
>	PUNCT	>
pas	ADV	pas
à	ADP	à
salle	NOUN	salle
mourir	VERB	mourir
est	AUX	être
être	AUX	être
dirait	VERB	dire
nuit	NOUN	nuit
n'	ADV	n'
-là	PRON	-là
serait	AUX	être
dans	ADP	dans
La	DET	le
c'	PRON	ce
bête	NOUN	bête
,	PUNCT	,
encore	ADV	encore
défigurée	ADJ	défigurer
est	AUX	être
ce	PRON	ce
noir	NOUN	noir
peur	NOUN	peur
>	PUNCT	>
mise	VERB	mettre
,	PUNCT	,
celle	VERB	celle
,	PUNCT	,
d'	ADP	de
être	AUX	être
,	PUNCT	,
cette	DET	ce
comme	ADP	comme
acteur	NOUN	acteur
mal	NOUN	mal
forces	NOUN	force
pièce	NOUN	pièce
toujours	ADV	toujours
Les	DET	le
claire	ADJ	clair
mot	NOUN	mot
La	DET	le
devraient	VERB	devoir
mémoire	NOUN	mémoire
chaque	DET	chaque
voix	NOUN	voix
haute	VERB	haute
nécessairement	ADV	nécessairement
l'	PRON	l'
.	PUNCT	.
se	PRON	se
chaque	DET	chaque
de	ADP	de
de	ADP	de
acteurs	NOUN	acteur
à	ADP	à
des	DET	un
toute	DET	tout
sans	ADP	sans
,	PUNCT	,
cesse	NOUN	cesse
toutes	ADJ	tout
leurs	DET	leur
tenir	VERB	tenir
ne	ADV	ne
lire	VERB	lire
de	ADP	de
À	ADP	à
et	CCONJ	et
pas	ADV	pas
phrase	NOUN	phrase
exempts	ADJ	exempt
.	PUNCT	.
,	PUNCT	,
acteurs	NOUN	acteur
le	DET	le
être	AUX	être
.	PUNCT	.
livre	NOUN	livre
à	ADP	à
pourraient	VERB	pouvoir
commencerait	VERB	commencer
Ils	PRON	il
de	ADP	de
théâtre	NOUN	théâtre
sauf	ADP	sauf
jamais	ADV	jamais
de	ADP	de
cela	PRON	cela
Il	PRON	il
,	PUNCT	,
avoir	VERB	avoir
centrale	ADJ	central
du	ADP	de
de	ADP	de
la	DET	le
rampe	NOUN	rampe
héros	NOUN	héros
des	ADP	de
la	DET	le
toujours	ADV	toujours
rien	PRON	rien
histoire	NOUN	histoire
lumière	NOUN	lumière
chaque	DET	chaque
connaître	VERB	connaître
de	ADP	de
endroit	NOUN	endroit
,	PUNCT	,
en	PRON	en
dans	ADP	dans
indécise	ADJ	indécis
,	PUNCT	,
une	DET	un
.	PUNCT	.
la	DET	le
cet	DET	ce
conviction	NOUN	conviction
.	PUNCT	.
Les	DET	le
n'	ADV	n'
à	ADP	à
et	CCONJ	et
ferait	VERB	faire
l'	DET	le
scène	NOUN	scène
deux	NUM	deux
la	DET	le
près	ADV	près
de	ADP	de
soir	NOUN	soir
lu	PROPN	lire
place	NOUN	place
lieu	NOUN	lieu
occuperaient	VERB	occuper
qu'	SCONJ	que
où	PRON	où
est	VERB	être
de	ADP	de
dans	ADP	dans
formes	NOUN	forme
héros	NOUN	héros
Elle	PRON	lui
cette	DET	ce
égale	ADJ	égal
enfermée	VERB	enfermer
avec	ADP	avec
ne	ADV	ne
lui	PRON	lui
violente	ADJ	violent
maison	NOUN	maison
les	DET	le
la	PRON	le
C'	PRON	ce
blanc	ADJ	blanc
,	PUNCT	,
peut	VERB	pouvoir
que	SCONJ	que
lumière	NOUN	lumière
Autour	ADV	autour
serait	AUX	être
est	AUX	être
tandis	ADV	tandis
.	PUNCT	.
tournent	VERB	tourner
dans	ADP	dans
dort	VERB	dormir
et	CCONJ	et
lui	PRON	lui
.	PUNCT	.
.	PUNCT	.
elle	PRON	lui
vêtues	ADJ	vêtir
sa	DET	son
pas	ADV	pas
la	DET	le
Il	PRON	il
dormir	ADJ	dormir
maison	NOUN	maison
,	PUNCT	,
qui	PRON	qui
la	DET	le
.	PUNCT	.
idée	NOUN	idée
laisser	VERB	laisser
:	PUNCT	:
parfois	ADV	parfois
m'	PRON	me
empêche	VERB	empêche
Ou	CCONJ	ou
il	PRON	il
vient	VERB	venir
peux	VERB	pouvoir
partir	VERB	partir
déjà	ADV	déjà
plus	ADV	plus
tard	ADV	tard
:	PUNCT	:
c'	PRON	ce
l'	DET	le
.	PUNCT	.
qu'	SCONJ	que
vous	PRON	vous
est	AUX	être
de	ADP	de
voit	VERB	voir
--	PUNCT	--
ou	CCONJ	ou
Elle	PRON	lui
Elle	PRON	lui
a	VERB	avoir
mon	DET	mon
contrat	NOUN	contrat
C'	PRON	ce
.	PUNCT	.
en	PRON	en
là	ADV	là
habitude	NOUN	habitude
.	PUNCT	.
Elle	PRON	lui
.	PUNCT	.
rester	VERB	rester
s'	PRON	se
jamais	ADV	jamais
Si	SCONJ	si
aller	VERB	aller
dit	VERB	dire
,	PUNCT	,
.	PUNCT	.
Revenir	VERB	revenir
crier	VERB	crier
.	PUNCT	.
je	PRON	je
,	PUNCT	,
voulez	VERB	vouloir
le	DET	le
égal	ADJ	égal
sortir	VERB	sortir
.	PUNCT	.
aurait	AUX	avoir
Il	PRON	il
est	AUX	être
au	ADP	au
pleurent	ADV	pleurent
elle	PRON	lui
qu'	SCONJ	que
on	PRON	on
retenus	VERB	retenir
Elle	PRON	lui
relève	VERB	relever
.	PUNCT	.
.	PUNCT	.
sont	AUX	être
le	DET	le
Les	DET	le
draps	VERB	draps
,	PUNCT	,
Ils	PRON	il
Elle	PRON	lui
les	DET	le
se	PRON	se
rejoint	NOUN	rejoint
contre	ADP	contre
Elle	PRON	lui
ne	ADV	ne
d'	ADP	de
.	PUNCT	.
,	PUNCT	,
lui	PRON	lui
sont	AUX	être
plie	VERB	plier
mur	NOUN	mur
pleure	VERB	pleure
fait	VERB	faire
ils	PRON	il
un	DET	un
pas	ADV	pas
,	PUNCT	,
grand	ADJ	grand
tort	NOUN	tort
sanglots	NOUN	sanglot
.	PUNCT	.
comme	ADP	comme
.	PUNCT	.
sincères	ADJ	sincère
reconnaît	VERB	reconnaître
:	PUNCT	:
Elle	PRON	lui
regarde	NOUN	regarde
elle	PRON	lui
Elle	PRON	lui
dit	VERB	dire
.	PUNCT	.
coup	NOUN	coup
ce	PRON	ce
tout	ADV	tout
comme	ADP	comme
qui	PRON	qui
Elle	PRON	lui
savez	VERB	savoir
sa	DET	son
.	PUNCT	.
rend	VERB	rendre
,	PUNCT	,
exister	VERB	exister
voulez	VERB	vouloir
le	PRON	le
à	ADP	à
Vous	PRON	vous
vous	PRON	vous
ne	ADV	ne
il	PRON	il
la	DET	le
souffrance	NOUN	souffrance
cette	DET	ce
s'	PRON	se
tout	ADV	tout
pas	ADV	pas
si	SCONJ	si
incohérence	NOUN	incohérence
que	PRON	que
mal	ADV	mal
le	PRON	le
partageait	VERB	partager
lui	PRON	lui
approche	VERB	approche
anéantissante	ADJ	anéantissant
un	DET	un
de	ADP	de
lui	PRON	lui
dans	ADP	dans
--	PUNCT	--
enfant	NOUN	enfant
.	PUNCT	.
comme	ADP	comme
un	DET	un
:	PUNCT	:
un	DET	un
.	PUNCT	.
,	PUNCT	,
première	ADJ	premier
dit	VERB	dire
est	AUX	être
chose	NOUN	chose
aujourd'hui	ADV	aujourd'hui
,	PUNCT	,
mais	CCONJ	mais
.	PUNCT	.
qui	PRON	qui
désire	VERB	désire
ne	ADV	ne
la	DET	le
Elle	PRON	lui
pas	ADV	pas
Elle	PRON	lui
est	AUX	être
Venez	VERB	venir
une	DET	un
Je	PRON	je
c'	PRON	ce
vous	PRON	vous
croire	VERB	croire
,	PUNCT	,
faut	VERB	falloir
dit	VERB	dire
velours	NOUN	velours
,	PUNCT	,
beaucoup	ADV	beaucoup
aussi	ADV	aussi
de	ADP	de
,	PUNCT	,
désert	NOUN	désert
fois	NOUN	fois
il	PRON	il
.	PUNCT	.
,	PUNCT	,
venir	VERB	venir
que	SCONJ	que
un	DET	un
vertige	NOUN	vertige
lui	PRON	lui
--	PUNCT	--
c'	PRON	ce
malfaisante	ADJ	malfaisant
dit	VERB	dire
le	PRON	le
aussi	ADV	aussi
trouble	ADJ	trouble
voir	VERB	voir
,	PUNCT	,
de	ADP	de
porte	VERB	porte
eau	NOUN	eau
une	DET	un
folie	NOUN	folie
eau	NOUN	eau
du	ADP	de
une	DET	un
,	PUNCT	,
à	ADP	à
un	DET	un
demande	VERB	demande
,	PUNCT	,
il	PRON	il
ça	PRON	cela
lui	PRON	lui
chose	NOUN	chose
même	ADV	même
crime	NOUN	crime
Elle	PRON	lui
et	CCONJ	et
devra	VERB	devoir
bien	ADV	bien
jour	NOUN	jour
que	SCONJ	que
,	PUNCT	,
,	PUNCT	,
la	DET	le
sang	NOUN	sang
c'	PRON	ce
.	PUNCT	.
faire	VERB	faire
venir	VERB	venir
qu'	SCONJ	que
infecte	ADJ	infect
sale	NOUN	sale
est	AUX	être
,	PUNCT	,
,	PUNCT	,
l'	DET	le
,	PUNCT	,
au	ADP	au
une	DET	un
fois	NOUN	fois
criminelle	ADJ	criminel
.	PUNCT	.
dans	ADP	dans
?	PUNCT	?
sa	DET	son
mur	NOUN	mur
éviter	VERB	éviter
fourrager	VERB	fourrager
différence	NOUN	différence
noire	ADJ	noir
il	PRON	il
repart	VERB	repartir
vers	ADP	vers
plus	ADV	plus
le	DET	le
,	PUNCT	,
Elle	PRON	lui
l'	DET	le
ce	DET	ce
laisse	VERB	laisse
vie	NOUN	vie
pas	ADV	pas
tard	ADV	tard
soie	NOUN	soie
lieu	NOUN	lieu
pourra	VERB	pouvoir
commun	ADJ	commun
à	ADP	à
lui-même	PRON	lui-même
le	PRON	le
Que	SCONJ	que
Il	PRON	il
la	DET	le
qu'	SCONJ	que
le	DET	le
ce	PRON	ce
ne	ADV	ne
Met	ADP	met
toute	ADJ	tout
.	PUNCT	.
ou	CCONJ	ou
pleure	VERB	pleure
soit	AUX	être
,	PUNCT	,
.	PUNCT	.
Elle	PRON	lui
.	PUNCT	.
ce	DET	ce
quelle	DET	quel
,	PUNCT	,
soir	NOUN	soir
jaune	ADJ	jaune
à	ADP	à
.	PUNCT	.
souvent	ADV	souvent
main	NOUN	main
puis	CCONJ	puis
regarde	NOUN	regarde
maison	NOUN	maison
regarde	VERB	regarde
elle	PRON	lui
miroir	NOUN	miroir
à	ADP	à
va	VERB	aller
Il	PRON	il
attend	VERB	attendre
il	PRON	il
Et	CCONJ	et
partie	NOUN	partie
dans	ADP	dans
il	PRON	il
.	PUNCT	.
dans	ADP	dans
se	PRON	se
.	PUNCT	.
endorme	VERB	endormir
Il	PRON	il
la	DET	le
lumière	NOUN	lumière
va	VERB	aller
fait	NOUN	fait
Il	PRON	il
il	PRON	il
qu'	SCONJ	que
la	DET	le
,	PUNCT	,
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
la	DET	le
revient	VERB	revenir
il	PRON	il
de	ADP	de
avec	ADP	avec
un	DET	un
le	PRON	le
travers	NOUN	travers
la	DET	le
.	PUNCT	.
fermée	ADJ	fermé
.	PUNCT	.
des	DET	un
de	ADP	de
suite	NOUN	suite
approche	VERB	approche
tout	ADV	tout
fait	VERB	faire
,	PUNCT	,
il	PRON	il
se	PRON	se
elle	PRON	lui
ne	ADV	ne
le	DET	le
a	VERB	avoir
puis	CCONJ	puis
.	PUNCT	.
dort	VERB	dormir
sans	ADP	sans
a	AUX	avoir
,	PUNCT	,
il	PRON	il
dehors	ADP	dehors
regard	NOUN	regard
.	PUNCT	.
,	PUNCT	,
Et	CCONJ	et
tout	ADV	tout
oublié	VERB	oublier
Il	PRON	il
tête	NOUN	tête
crainte	NOUN	crainte
ce	DET	ce
il	PRON	il
s'	PRON	se
tournée	VERB	tourner
couche	VERB	couche
Sauf	ADP	sauf
de	ADP	de
encore	ADV	encore
,	PUNCT	,
sans	ADP	sans
vers	ADP	vers
du	ADP	de
doute	NOUN	doute
qu'	SCONJ	que
la	DET	le
grimaces	NOUN	grimace
tout	PRON	tout
y	PRON	y
bouger	VERB	bouger
sombre	NOUN	sombre
jours	NOUN	jour
dorment	ADV	dorment
de	ADP	de
.	PUNCT	.
les	DET	le
quelques	DET	quelque
Ils	PRON	il
le	DET	le
,	PUNCT	,
de	ADP	de
l'	DET	le
de	ADP	de
.	PUNCT	.
sait	VERB	savoir
est	AUX	être
que	SCONJ	que
,	PUNCT	,
qui	PRON	qui
la	PRON	le
arrive	VERB	arrive
la	DET	le
dans	ADP	dans
on	PRON	on
n'	ADV	n'
ne	ADV	ne
d'	ADP	de
habitude	NOUN	habitude
elle	PRON	lui
,	PUNCT	,
,	PUNCT	,
abord	NOUN	abord
plus	ADV	plus
autre	PRON	autre
les	DET	le
rien	PRON	rien
d'	ADP	de
mouvements	NOUN	mouvement
C'	PRON	ce
nuit	NOUN	nuit
détournés	VERB	détourner
passages	NOUN	passage
pleurs	NOUN	pleur
l'	DET	le
un	PRON	un
mer	VERB	mer
,	PUNCT	,
.	PUNCT	.
sommeil	NOUN	sommeil
les	DET	le
qui	PRON	qui
la	DET	le
nuit	NOUN	nuit
chambre	NOUN	chambre
ce	DET	ce
de	ADP	de
Il	PRON	il
Cette	DET	ce
ne	ADV	ne
en	PRON	en
,	PUNCT	,
toujours	ADV	toujours
l'	DET	le
pas	ADV	pas
,	PUNCT	,
,	PUNCT	,
oubli	NOUN	oubli
De	ADP	de
,	PUNCT	,
,	PUNCT	,
l'	DET	le
histoire	NOUN	histoire
on	PRON	on
s'	PRON	se
dans	ADP	dans
éloigner	VERB	éloigner
blessé	VERB	blesser
,	PUNCT	,
atteint	VERB	atteindre
lui	PRON	lui
-là	PRON	-là
dire	VERB	dire
s'	PRON	se
avec	ADP	avec
,	PUNCT	,
aller	VERB	aller
veut	VERB	vouloir
la	DET	le
mot	NOUN	mot
.	PUNCT	.
elle	PRON	lui
de	ADP	de
histoire	NOUN	histoire
appelle	VERB	appeler
encore	ADV	encore
de	ADP	de
regarde	NOUN	regarde
.	PUNCT	.
sait	VERB	savoir
toute	DET	tout
vers	ADP	vers
,	PUNCT	,
et	CCONJ	et
elle	PRON	lui
Cette	DET	ce
dont	PRON	dont
quoi	ADV	quoi
sombre	NOUN	sombre
alors	ADV	alors
,	PUNCT	,
de	ADP	de
gémissement	NOUN	gémissement
comme	ADP	comme
il	PRON	il
un	DET	un
-là	PRON	-là
un	PRON	un
,	PUNCT	,
plus	ADV	plus
ne	ADV	ne
quelqu'	DET	quelque
un	DET	un
,	PUNCT	,
est	AUX	être
de	ADP	de
peut-être	ADV	peut-être
tard	ADV	tard
,	PUNCT	,
encore	ADV	encore
.	PUNCT	.
fragile	ADJ	fragile
matin	NOUN	matin
nom	NOUN	nom
.	PUNCT	.
Un	DET	un
celui	PRON	celui
le	DET	le
jamais	ADV	jamais
nuit	NOUN	nuit
son	NOUN	son
,	PUNCT	,
nom	NOUN	nom
la	DET	le
une	DET	un
sorte	NOUN	sorte
parle	VERB	parle
qui	PRON	qui
fois	NOUN	fois
qu'	SCONJ	que
à	ADP	à
est	AUX	être
qu'	SCONJ	que
le	PRON	le
s'	PRON	se
étiez	VERB	être
ce	PRON	ce
croit	VERB	croire
vous	PRON	vous
dont	PRON	dont
aussi	ADV	aussi
comme	ADP	comme
si	SCONJ	si
.	PUNCT	.
ne	ADV	ne
,	PUNCT	,
de	ADP	de
de	ADP	de
:	PUNCT	:
chose	NOUN	chose
est	AUX	être
parle	NOUN	parle
Il	PRON	il
,	PUNCT	,
est	AUX	être
lui	PRON	lui
endormie	NOUN	endormie
intérieure	NOUN	intérieure
qui	PRON	qui
la	DET	le
l'	DET	le
dire	VERB	dire
vous	PRON	vous
lui	PRON	lui
vous	PRON	vous
autre	ADJ	autre
il	PRON	il
en	ADP	en
qui	PRON	qui
responsable	ADJ	responsable
dit	VERB	dire
,	PUNCT	,
nuit	NOUN	nuit
Je	PRON	je
c'	PRON	ce
est	VERB	être
passé	VERB	passer
elle	PRON	lui
dois	VERB	devoir
vous	PRON	vous
--	PUNCT	--
état	NOUN	état
rien	PRON	rien
pas	ADV	pas
-	NOUN	-
vrai	ADJ	vrai
transforme	NOUN	transforme
savez	VERB	savoir
dormait	VERB	dormir
sexe	NOUN	sexe
parce	SCONJ	parce
--	PUNCT	--
C'	PRON	ce
apparence	NOUN	apparence
rythme	NOUN	rythme
m'	PRON	me
je	PRON	je
et	CCONJ	et
faire	VERB	faire
responsable	NOUN	responsable
dedans	ADV	dedans
prend	VERB	prendre
de	ADP	de
mon	DET	mon
et	CCONJ	et
elle	PRON	lui
qui	PRON	qui
de	ADP	de
cet	DET	ce
suis	AUX	être
elle	PRON	lui
.	PUNCT	.
de	ADP	de
épouvante	VERB	épouver
est	VERB	être
sans	ADP	sans
qu'	SCONJ	que
astral	NOUN	astral
au	ADP	au
que	SCONJ	que
le	PRON	le
Elle	PRON	lui
aucune	DET	aucun
Elle	PRON	lui
dit	VERB	dire
:	PUNCT	:
d'	ADP	de
,	PUNCT	,
ne	ADV	ne
au	ADP	au
.	PUNCT	.
peut	VERB	pouvoir
et	CCONJ	et
,	PUNCT	,
,	PUNCT	,
l'	PRON	l'
se	PRON	se
lunaire	ADJ	lunaire
-là	PRON	-là
de	ADP	de
devant	ADP	devant
,	PUNCT	,
elle	PRON	lui
Ils	PRON	il
voir	VERB	voir
vous	PRON	vous
jamais	ADV	jamais
Ils	PRON	il
.	PUNCT	.
.	PUNCT	.
presque	ADV	presque
.	PUNCT	.
se	PRON	se
lasser	VERB	lasser
.	PUNCT	.
mer	VERB	mer
Devant	ADP	devant
Elle	PRON	lui
ne	ADV	ne
vu	VERB	voir
se	PRON	se
entre	ADP	entre
se	PRON	se
comme	ADP	comme
ne	ADV	ne
toucher	VERB	toucher
la	DET	le
pas	ADV	pas
rapprochent	VERB	rapprocher
avait	AUX	avoir
rendorment	VERB	rendormir
les	DET	le
.	PUNCT	.
cette	DET	ce
autres	ADJ	autre
nuits	NOUN	nuit
à	ADP	à
saignant	ADJ	saignant
nuit	NOUN	nuit
le	PRON	le
Avant	ADP	avant
dont	PRON	dont
Elle	PRON	lui
elle	PRON	lui
