villages	NOUN	village
tendue	ADJ	tendre
confortables	NOUN	confortable
aux	ADP	à
pieds	NOUN	pied
—	VERB	—
ainsi	ADV	ainsi
fauteuils	NOUN	fauteuil
.	PUNCT	.
deux	NUM	deux
sur	ADP	sur
-	PUNCT	-
ai	AUX	avoir
abondante	ADJ	abondant
.	PUNCT	.
filtrer	VERB	filtrer
portes	NOUN	porte
J'	PRON	je
de	ADP	de
apercevait	VERB	apercevoir
elles	PRON	lui
en	ADP	en
a	VERB	avoir
,	PUNCT	,
lesquelles	PRON	lequel
porte	VERB	porte
laissaient	ADV	laissaient
,	PUNCT	,
bois	NOUN	bois
lumière	NOUN	lumière
,	PUNCT	,
deux	NUM	deux
bourrée	ADJ	bourré
,	PUNCT	,
lac	NOUN	lac
par	ADP	par
s'	PRON	se
ouvrait	VERB	ouvrir
de	ADP	de
—	PUNCT	—
transformé	VERB	transformer
pièce	NOUN	pièce
on	PRON	on
bibliothèque	NOUN	bibliothèque
Il	PRON	il
le	DET	le
une	DET	un
une	DET	un
Une	DET	un
chambres	NOUN	chambre
l'	DET	le
y	PRON	y
Angie	PROPN	Angie
une	PRON	un
d'	ADP	de
.	PUNCT	.
fenêtres	NOUN	fenêtre
.	PUNCT	.
livres	NOUN	livre
commenta	ADJ	commenta
telle	ADJ	tel
on	PRON	on
Pour	ADP	pour
et	CCONJ	et
dans	ADP	dans
une	DET	un
où	PRON	où
.	PUNCT	.
Petit	ADJ	petit
mal	NOUN	mal
un	DET	un
repaire	NOUN	repaire
J'	PRON	je
rouge	ADJ	rouge
bien	ADV	bien
profondeurs	NOUN	profondeur
,	PUNCT	,
endroit	NOUN	endroit
la	DET	le
un	DET	un
table	NOUN	table
aime	VERB	aime
du	ADP	de
logé	VERB	loger
petite	ADJ	petit
tant	ADV	tant
forêt	NOUN	forêt
,	PUNCT	,
de	ADP	de
matelassé	VERB	matelasser
moi	PRON	moi
maison	NOUN	maison
que	SCONJ	que
perdu	VERB	perdre
.	PUNCT	.
une	DET	un
la	DET	le
lampe	NOUN	lampe
les	DET	le
cet	DET	ce
,	PUNCT	,
—	PUNCT	—
déclara	ADJ	déclara
il	PRON	il
évoque	VERB	évoque
fauteuil	NOUN	fauteuil
avait	AUX	avoir
Michael	PROPN	Michael
Chaperon	PROPN	Chaperon
,	PUNCT	,
était	AUX	être
Angie	NOUN	angie
—	PUNCT	—
suis	AUX	être
A	ADP	à
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
considéré	VERB	considérer
compliment	NOUN	compliment
pas	ADV	pas
beaucoup	ADV	beaucoup
vous	PRON	vous
Tout	ADV	tout
par	ADP	par
avis	NOUN	avis
effet	NOUN	effet
contes	NOUN	conte
le	DET	le
ravie	VERB	ravir
En	ADP	en
souvenez	VERB	souvenir
mal	ADV	mal
,	PUNCT	,
—	PUNCT	—
enchantée	VERB	enchanter
loup	ADJ	loup
y	PRON	y
,	PUNCT	,
constater	VERB	constater
Je	PRON	je
trop	ADV	trop
ce	DET	ce
.	PUNCT	.
que	SCONJ	que
.	PUNCT	.
bien	ADV	bien
Je	PRON	je
mon	DET	mon
des	DET	un
ne	ADV	ne
vous	PRON	vous
votre	DET	votre
les	DET	le
aimais	NOUN	aimai
de	ADP	de
sourit	VERB	sourire
enfance	NOUN	enfance
.	PUNCT	.
de	ADP	de
séjour	SCONJ	séjour
riant	VERB	rire
bas	NOUN	bas
de	ADP	de
porte	NOUN	porte
un	DET	un
en	PRON	en
-	NUM	-
ouvre	VERB	ouvrir
bibliothèque	NOUN	bibliothèque
en	ADP	en
désignant	VERB	désigner
-elle	PRON	lui
une	DET	un
de	ADP	de
fond	NOUN	fond
est	AUX	être
chambre	NOUN	chambre
la	DET	le
vue	NOUN	vue
C'	PRON	ce
.	PUNCT	.
s'	PRON	se
elle	PRON	lui
—	PUNCT	—
sortit	NOUN	sortit
salle	NOUN	salle
de	ADP	de
de	ADP	de
!	PUNCT	!
,	PUNCT	,
Elle	PRON	lui
la	DET	le
une	DET	un
lança	VERB	lancer
.	PUNCT	.
.	PUNCT	.
point	NOUN	point
au	ADP	au
Ma	DET	mon
ajouta	VERB	ajouter
-t	ADJ	-t
trouve	VERB	trouve
-t	PART	-t
-elle	PRON	lui
original	ADJ	original
,	PUNCT	,
là	ADV	là
sur	ADP	sur
se	PRON	se
salle	NOUN	salle
petite	ADJ	petit
reste	VERB	reste
sa	DET	son
elle	PRON	lui
faire	AUX	faire
deuxième	ADJ	deuxième
pièce	NOUN	pièce
qui	PRON	qui
.	PUNCT	.
Pour	ADP	pour
finir	VERB	finir
tout	ADV	tout
aussi	ADV	aussi
le	DET	le
invita	NOUN	invita
de	ADP	de
valait	VERB	valoir
venir	VERB	venir
chambre	NOUN	chambre
inutile	ADJ	inutile
,	PUNCT	,
,	PUNCT	,
qui	PRON	qui
jugea	ADJ	jugea
rejoint	VERB	rejoindre
visiter	VERB	visiter
la	DET	le
à	ADP	à
Michael	PROPN	Michael
son	DET	son
manger	VERB	manger
lac	NOUN	lac
,	PUNCT	,
.	PUNCT	.
Angie	NOUN	angie
à	ADP	à
visiter	VERB	visiter
l'	DET	le
il	PRON	il
domaine	NOUN	domaine
Après	ADP	après
que	SCONJ	que
privé	ADJ	priver
.	PUNCT	.
à	ADP	à
terrasse	NOUN	terrasse
cette	DET	ce
donnait	VERB	donner
mieux	ADV	mieux
.	PUNCT	.
le	DET	le
,	PUNCT	,
à	ADP	à
à	ADP	à
assorties	NOUN	assortie
sur	ADP	sur
cuisine	NOUN	cuisine
est	AUX	être
merisier	ADJ	merisier
de	ADP	de
petit	ADJ	petit
Puis	CCONJ	puis
,	PUNCT	,
table	NOUN	table
assez	ADV	assez
chaises	NOUN	chaise
fit	NOUN	fit
pour	ADP	pour
peine	NOUN	peine
quatre	NUM	quatre
elle	PRON	lui
maison	NOUN	maison
.	PUNCT	.
ses	DET	son
La	DET	le
deux	NUM	deux
personnes	NOUN	personne
large	ADJ	large
y	PRON	y
qui	PRON	qui
Votre	DET	votre
en	ADP	en
déjeuner	VERB	déjeuner
circuler	VERB	circuler
et	CCONJ	et
—	PUNCT	—
permettaient	ADV	permettaient
peine	NOUN	peine
le	DET	le
contenait	VERB	contenir
.	PUNCT	.
dans	ADP	dans
une	DET	un
table	NOUN	table
d'	ADP	de
lac	NOUN	lac
la	DET	le
magnifique	ADJ	magnifique
entrer	VERB	entrer
ailleurs	ADV	ailleurs
Michael	PROPN	Michael
—	CCONJ	—
dirait	VERB	dire
ou	CCONJ	ou
.	PUNCT	.
déclara	PRON	déclara
propriété	NOUN	propriété
se	PRON	se
équipements	NOUN	équipement
loger	VERB	loger
une	DET	un
Angie	NOUN	angie
d'	ADP	de
yeux	NOUN	oeil
un	DET	un
cuisine	NOUN	cuisine
Les	DET	le
—	VERB	—
une	DET	un
la	DET	le
acquiesça	ADJ	acquiesça
pût	PRON	pût
balayant	VERB	balayer
de	ADP	de
des	DET	un
expliquaient	ADV	expliquaient
d'	ADP	de
couple	NOUN	couple
de	ADP	de
beaucoup	ADV	beaucoup
elle	PRON	lui
les	DET	le
famille	NOUN	famille
poupée	NOUN	poupée
modernes	ADJ	moderne
qu'	SCONJ	que
On	PRON	on
même	ADV	même
.	PUNCT	.
trop	ADV	trop
.	PUNCT	.
de	ADP	de
réduites	VERB	réduire
pour	ADP	pour
maison	NOUN	maison
en	ADP	en
cette	DET	ce
permettre	VERB	permettre
dimensions	NOUN	dimension
d'	DET	d'
dans	ADP	dans
Michael	PROPN	Michael
sentie	VERB	sentir
présence	NOUN	présence
néanmoins	ADV	néanmoins
habiter	VERB	habiter
où	PRON	où
.	PUNCT	.
Elle	PRON	lui
de	ADP	de
sa	DET	son
tout	DET	tout
hommes	NOUN	homme
chic	NOUN	chic
.	PUNCT	.
était	AUX	être
jusqu'	ADP	jusque
avait	AUX	avoir
à	ADP	à
y	PRON	y
cas	NOUN	cas
ici	ADV	ici
banlieue	NOUN	banlieue
s'	PRON	se
si	SCONJ	si
déjà	ADV	déjà
amené	VERB	amener
Elle	PRON	lui
étroit	NOUN	étroit
semblait	VERB	sembler
hommes	NOUN	homme
.	PUNCT	.
puissante	NOUN	puissante
,	PUNCT	,
ne	ADV	ne
autres	ADJ	autre
jamais	ADV	jamais
masculine	ADJ	masculin
pas	ADV	pas
emplir	VERB	emplir
en	ADP	en
aujourd'hui	ADV	aujourd'hui
chaque	DET	chaque
pièce	NOUN	pièce
l'	DET	le
une	DET	un
,	PUNCT	,
Des	DET	un
à	ADP	à
aussi	ADV	aussi
,	PUNCT	,
,	PUNCT	,
donné	VERB	donner
—	PUNCT	—
avait	AUX	avoir
grands	ADJ	grand
porte-fenêtre	NOUN	porte-fenêtre
la	DET	le
Aucun	PRON	aucun
l'	PRON	l'
ouvrir	VERB	ouvrir
l'	DET	le
à	ADP	à
sensuels	NOUN	sensuel
la	DET	le
lui	PRON	lui
Se	PRON	se
,	PUNCT	,
l'	DET	le
ne	ADV	ne
espace	NOUN	espace
à	ADP	à
bâtis	ADJ	bâti
eux	PRON	lui
,	PUNCT	,
qui	PRON	qui
permet	VERB	permettre
terrasse	NOUN	terrasse
d'	ADP	de
elle	PRON	lui
passer	VERB	passer
.	PUNCT	.
.	PUNCT	.
occuper	VERB	occuper
d'	ADP	de
de	ADP	de
jamais	ADV	jamais
Voici	VERB	voici
.	PUNCT	.
s'	PRON	se
tout	ADJ	tout
vers	ADP	vers
empressa	VERB	empresser
de	ADP	de
impression	NOUN	impression
bien	ADV	bien
la	DET	le
salle	NOUN	salle
dirigeant	NOUN	dirigeant
de	ADP	de
.	PUNCT	.
des	ADP	de
trouvent	VERB	trouver
enfoncent	VERB	enfoncer
,	PUNCT	,
manger	VERB	manger
un	PRON	un
assez	ADV	assez
...	PUNCT	...
mer	VERB	mer
qui	PRON	qui
la	DET	le
,	PUNCT	,
au	ADP	au
les	DET	le
bas	NOUN	bas
Spirit	PROPN	Spirit
de	ADP	de
vos	DET	votre
-	ADJ	-
superficie	NOUN	superficie
fut	AUX	être
descend	VERB	descendre
là	ADV	là
jusqu'	ADP	jusque
l'	DET	le
Etat	NOUN	etat
terres	NOUN	terre
.	PUNCT	.
multi-65	ADJ	multi-65
,	PUNCT	,
lac	NOUN	lac
s'	PRON	se
Bien	ADV	bien
Et	CCONJ	et
Washington	PROPN	Washington
se	PRON	se
dans	ADP	dans
de	ADP	de
pies	NOUN	pie
que	SCONJ	que
,	PUNCT	,
bras	ADJ	bra
de	ADP	de
quartiers	NOUN	quartier
Elle	PRON	lui
l'	DET	le
réduite	VERB	réduire
Lake	PROPN	Lake
que	SCONJ	que
les	DET	le
isolement	NOUN	isolement
d'	ADP	de
lac	VERB	lac
L'	DET	le
selon	ADP	selon
relatif	NOUN	relatif
Le	DET	le
suffisait	VERB	suffire
vaste	ADJ	vaste
que	SCONJ	que
rives	NOUN	rive
était	AUX	être
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
pins	NOUN	pin
coupé	VERB	couper
eau	NOUN	eau
Angie	PROPN	Angie
plantées	VERB	planter
.	PUNCT	.
de	ADP	de
à	ADP	à
Seattle	PROPN	Seattle
du	ADP	de
monde	NOUN	monde
aussi	ADV	aussi
grâce	NOUN	grâce
,	PUNCT	,
Alaska	PROPN	Alaska
elle	PRON	lui
le	DET	le
à	ADP	à
largement	ADV	largement
l'	DET	le
étendue	NOUN	étendue
Michigan	PROPN	Michigan
de	ADP	de
lui	PRON	lui
ses	DET	son
à	ADP	à
paraissait	VERB	paraître
aussi	ADV	aussi
,	PUNCT	,
critères	NOUN	critère
son	DET	son
lac	PRON	lac
et	CCONJ	et
,	PUNCT	,
de	ADP	de
revanche	NOUN	revanche
dont	PRON	dont
nuit	NOUN	nuit
secondaires	ADJ	secondaire
bordé	VERB	border
En	ADP	en
clapotis	NOUN	clapotis
habitations	NOUN	habitation
la	DET	le
fenêtre	NOUN	fenêtre
entendait	VERB	entendre
et	CCONJ	et
—	VERB	—
l'	DET	le
résidences	NOUN	résidence
rarement	ADV	rarement
dans	ADP	dans
elle	PRON	lui
des	ADP	de
que	ADV	que
le	DET	le
de	ADP	de
ou	CCONJ	ou
villas	NOUN	villa
son	DET	son
bureau	NOUN	bureau
après-midi	NOUN	après-midi
voyait	VERB	voir
,	PUNCT	,
percevait	VERB	percevoir
des	DET	un
la	DET	le
ou	CCONJ	ou
principales	ADJ	principal
elle	PRON	lui
—	VERB	—
ou	CCONJ	ou
très	ADV	très
lorsqu'	SCONJ	lorsque
n'	ADV	n'
propriétaires	NOUN	propriétaire
elle	PRON	lui
ouvrait	VERB	ouvrir
ne	ADV	ne
dizaines	NOUN	dizaine
.	PUNCT	.
doux	ADJ	doux
leurs	DET	leur
contemplait	VERB	contempler
de	ADP	de
avait	AUX	avoir
cri	VERB	cri
,	PUNCT	,
,	PUNCT	,
régulier	ADJ	régulier
elle	PRON	lui
silence	NOUN	silence
,	PUNCT	,
lac	NOUN	lac
.	PUNCT	.
Avant	ADP	avant
le	DET	le
la	DET	le
à	ADP	à
criquets	NOUN	criquet
découvrir	VERB	découvrir
d'	ADP	de
lointain	NOUN	lointain
des	ADP	de
même	ADV	même
en	ADP	en
eau	NOUN	eau
stridulation	NOUN	stridulation
sur	ADP	sur
elle	PRON	lui
,	PUNCT	,
côté	NOUN	côté
un	DET	un
été	AUX	être
paysage	NOUN	paysage
berge	NOUN	berge
Michael	NOUN	michael
huard	NOUN	huard
la	DET	le
le	DET	le
le	DET	le
debout	ADV	debout
de	ADP	de
séduite	VERB	séduire
.	PUNCT	.
maison	NOUN	maison
par	ADP	par
le	DET	le
d'	ADP	de
l'	DET	le
,	PUNCT	,
,	PUNCT	,
cette	DET	ce
.	PUNCT	.
serein	ADJ	serein
un	DET	un
rappeler	VERB	rappeler
de	ADP	de
de	ADP	de
visage	NOUN	visage
,	PUNCT	,
de	ADP	de
Angie	NOUN	angie
A	NOUN	a
un	DET	un
quoi	PRON	quoi
montagnes	ADJ	montagne
distante	ADJ	distant
enfance	NOUN	enfance
venait	VERB	venir
?	PUNCT	?
murmura	VERB	murmurer
quelque	DET	quelque
il	PRON	il
pensez	VERB	penser
avait	VERB	avoir
l'	DET	le
qu'	SCONJ	que
expression	NOUN	expression
-t	PART	-t
-il	PRON	il
,	PUNCT	,
.	PUNCT	.
peu	ADV	peu
y	PRON	y
.	PUNCT	.
lieu	NOUN	lieu
—	PUNCT	—
devina	VERB	deviner
Il	PRON	il
se	PRON	se
mon	DET	mon
-vous	PRON	vous
hésitante	ADJ	hésitant
A	NOUN	a
enquit	VERB	enquérir
.	PUNCT	.
—	PUNCT	—
chose	NOUN	chose
mais	CCONJ	mais
-elle	PRON	lui
hautes	NOUN	haute
s'	PRON	se
formidable	ADJ	formidable
l'	DET	le
qui	PRON	qui
saisit	VERB	saisir
que	SCONJ	que
Elle	PRON	lui
,	PUNCT	,
pavée	VERB	paver
.	PUNCT	.
Nous	PRON	nous
—	PUNCT	—
Je	PRON	je
doucement	ADV	doucement
lui	PRON	lui
lac	NOUN	lac
mémoire	NOUN	mémoire
.	PUNCT	.
entraînant	VERB	entraîner
.	PUNCT	.
le	DET	le
papillons	NOUN	papillon
,	PUNCT	,
Oui	PROPN	Oui
d'	ADP	de
les	DET	le
un	DET	un
C'	PRON	ce
est	AUX	être
reviendrait	VERB	revenir
et	CCONJ	et
menait	VERB	mener
—	PUNCT	—
...	PUNCT	...
savais	VERB	savoir
le	DET	le
chassions	VERB	chasser
.	PUNCT	.
lui	PRON	lui
votre	DET	votre
l'	DET	le
au	ADP	au
serra	NOUN	serra
l'	DET	le
bureau	NOUN	bureau
.	PUNCT	.
bras	NOUN	bras
odeur	NOUN	odeur
allée	NOUN	allée
Il	PRON	il
sur	ADP	sur
-vous	PRON	vous
.	PUNCT	.
.	PUNCT	.
ajouta	ADJ	ajouta
à	ADP	à
plaisants	ADJ	plaisant
sourit	VERB	sourire
instant	NOUN	instant
avez	VERB	avoir
mes	DET	mon
la	DET	le
poussa	VERB	pousser
désirait	VERB	désirer
des	DET	un
seulement	ADV	seulement
demander	VERB	demander
aussi	ADV	aussi
la	DET	le
—	PUNCT	—
-t	PART	-t
seront	AUX	être
pas	ADV	pas
Vous	PRON	vous
J'	PRON	je
souvenirs	NOUN	souvenir
espère	VERB	espérer
Que	PRON	que
voulez	VERB	vouloir
:	PUNCT	:
.	PUNCT	.
Sa	DET	son
?	PUNCT	?
que	SCONJ	que
néanmoins	ADV	néanmoins
Angie	NOUN	angie
autres	ADJ	autre
dire	VERB	dire
,	PUNCT	,
lui	PRON	lui
rompre	VERB	rompre
curiosité	NOUN	curiosité
ne	ADV	ne
de	ADP	de
de	ADP	de
journaliste	NOUN	journaliste
-il	PRON	il
—	PUNCT	—
cet	DET	ce
aussi	ADV	aussi
magie	NOUN	magie
pétillants	NOUN	pétillant
désagréables	ADJ	désagréable
chatouilla	VERB	chatouiller
de	ADP	de
en	ADP	en
au	ADP	au
souvenirs	NOUN	souvenir
lui	PRON	lui
—	PUNCT	—
cueillir	VERB	cueillir
fit	VERB	faire
un	DET	un
porta	NOUN	porta
refuse	VERB	refuse
pencha	ADJ	pencha
en	ADP	en
lavande	NOUN	lavande
nez	NOUN	nez
,	PUNCT	,
l'	DET	le
de	ADP	de
sous	ADP	sous
.	PUNCT	.
Michael	PROPN	Michael
brin	NOUN	brin
se	PRON	se
les	DET	le
yeux	NOUN	oeil
riant	VERB	rire
,	PUNCT	,
le	DET	le
joie	NOUN	joie
pour	ADP	pour
pas	NOUN	pas
puis	CCONJ	puis
un	DET	un
de	ADP	de
bord	NOUN	bord
arrière	NOUN	arrière
le	DET	le
menton	NOUN	menton
le	DET	le
Angie	PROPN	Angie
.	PUNCT	.
Elle	PRON	lui
allée	NOUN	allée
?	PUNCT	?
et	CCONJ	et
Je	PRON	je
d'	ADP	de
y	PRON	y
en	PRON	en
ce	PRON	ce
et	CCONJ	et
Je	PRON	je
est	AUX	être
d'	ADP	de
de	ADP	de
—	PUNCT	—
répondit	NOUN	répondit
Lake	PROPN	Lake
.	PUNCT	.
la	DET	le
c'	PRON	ce
moment	NOUN	moment
sûr	ADJ	sûr
journée	NOUN	journée
Quel	ADJ	quel
une	DET	un
je	PRON	je
La	DET	le
gâcher	VERB	gâcher
.	PUNCT	.
pour	ADP	pour
.	PUNCT	.
le	DET	le
légende	NOUN	légende
fascinante	NOUN	fascinante
qu'	SCONJ	que
en	PRON	en
lac	PRON	lac
rattachée	VERB	rattacher
,	PUNCT	,
—	PUNCT	—
voudrais	VERB	vouloir
-il	PRON	il
est	AUX	être
magnifique	ADJ	magnifique
suis	AUX	être
.	PUNCT	.
?	PUNCT	?
de	ADP	de
le	DET	le
—	PUNCT	—
Spirit	PROPN	Spirit
m'	PRON	me
parler	VERB	parler
nom	NOUN	nom
Si	SCONJ	si
est	AUX	être
me	PRON	me
le	DET	le
qui	PRON	qui
nom	NOUN	nom
l'	DET	le
reçu	VERB	recevoir
est	AUX	être
et	CCONJ	et
de	ADP	de
connais	NOUN	connai
dansant	VERB	danser
au-dessus	ADV	au-dessus
s'	PRON	se
.	PUNCT	.
ne	ADV	ne
.	PUNCT	.
a	AUX	avoir
tôt	ADV	tôt
,	PUNCT	,
à	ADP	à
Il	PRON	il
y	PRON	y
chair	NOUN	chair
,	PUNCT	,
.	PUNCT	.
je	PRON	je
ce	DET	ce
spectacle	NOUN	spectacle
Parfois	ADV	parfois
des	DET	un
ressemblent	VERB	ressembler
la	DET	le
la	DET	le
de	ADP	de
brouillards	NOUN	brouillard
pas	ADV	pas
donne	VERB	donne
ce	DET	ce
eau	NOUN	eau
forment	VERB	former
à	ADP	à
qui	PRON	qui
matin	NOUN	matin
des	DET	un
esprits	NOUN	esprit
cause	NOUN	cause
cas	NOUN	cas
,	PUNCT	,
poule	NOUN	poule
le	DET	le
pot	NOUN	pot
ouvrit	VERB	ouvrir
Les	DET	le
à	ADP	à
rouges	ADJ	rouge
.	PUNCT	.
Elle	PRON	lui
.	PUNCT	.
de	ADP	de
de	ADP	de
et	CCONJ	et
les	DET	le
assez	ADV	assez
séchées	VERB	sécher
petit	ADJ	petit
verts	PROPN	vert
bureau	NOUN	bureau
remplir	VERB	remplir
canapé	NOUN	canapé
la	DET	le
en	ADP	en
spacieux	ADJ	spacieux
plein	NOUN	plein
porte	NOUN	porte
converti	VERB	convertir
du	ADP	de
,	PUNCT	,
le	DET	le
du	ADP	de
,	PUNCT	,
rideaux	NOUN	rideau
cuivre	NOUN	cuivre
garage	NOUN	garage
coussins	ADJ	coussin
celui-ci	PRON	celui-ci
brique	NOUN	brique
de	ADP	de
Contrairement	ADV	contrairement
et	CCONJ	et
pour	ADP	pour
de	ADP	de
était	AUX	être
sa	DET	son
chintz	NOUN	chintz
jaune	ADJ	jaune
maison	NOUN	maison
la	DET	le
fonction	NOUN	fonction
fleurs	NOUN	fleur
véritablement	ADV	véritablement
la	DET	le
disposé	VERB	disposer
chaleureuse	VERB	chaleureuse
et	CCONJ	et
.	PUNCT	.
en	ADP	en
multicolores	ADJ	multicolore
et	CCONJ	et
,	PUNCT	,
petite	ADJ	petit
à	ADP	à
son	DET	son
parquet	NOUN	parquet
livres	NOUN	livre
,	PUNCT	,
eut	VERB	avoir
peinte	ADJ	peindre
créer	VERB	créer
haut-le-cœur	NOUN	haut-le-cœur
les	DET	le
cocktail	NOUN	cocktail
contribuaient	VERB	contribuer
papiers	NOUN	papier
un	DET	un
à	ADP	à
angle	NOUN	angle
en	ADP	en
découvrant	VERB	découvrir
un	DET	un
qui	PRON	qui
qu'	SCONJ	que
de	ADP	de
la	DET	le
travail	NOUN	travail
couvraient	VERB	couvrir
table	NOUN	table
montagne	NOUN	montagne
vert	NOUN	vert
Elle	PRON	lui
à	ADP	à
Angie	PROPN	Angie
le	DET	le
atmosphère	NOUN	atmosphère
jugeait	VERB	juger
propice	NOUN	propice
kilims	NOUN	kilim
dans	ADP	dans
douce	VERB	douce
de	ADP	de
une	DET	un
trois	NUM	trois
de	ADP	de
Post-it	NOUN	post-it
trônait	VERB	trôner
sur	ADP	sur
côté	NOUN	côté
et	CCONJ	et
de	ADP	de
quantité	NOUN	quantité
de	ADP	de
fax	ADP	fax
intégré	ADJ	intégré
métalliques	ADJ	métallique
ouvrages	NOUN	ouvrage
la	DET	le
meuble	NOUN	meuble
A	AUX	avoir
presque	ADV	presque
,	PUNCT	,
un	DET	un
.	PUNCT	.
qui	PRON	qui
comprenaient	ADV	comprenaient
qui	PRON	qui
ordinateur	NOUN	ordinateur
encombrait	VERB	encombrer
au-dessus	ADV	au-dessus
duquel	PRON	duquel
bas	ADJ	bas
classeur	NOUN	classeur
.	PUNCT	.
étagères	ADJ	étagère
table	NOUN	table
reposait	VERB	reposer
à	ADP	à
l'	DET	le
longues	ADJ	long
,	PUNCT	,
un	DET	un
disparaissait	VERB	disparaître
Un	DET	un
tiroirs	NOUN	tiroir
une	DET	un
téléphone	NOUN	téléphone
avec	ADP	avec
grand	ADJ	grand
revues	NOUN	revue
avalanche	NOUN	avalanche
d'	ADP	de
sous	ADP	sous
—	PUNCT	—
et	CCONJ	et
attendais	VERB	attendre
-	ADJ	-
dans	ADP	dans
,	PUNCT	,
techniques	ADJ	technique
m'	PRON	me
d'	ADP	de
en	ADP	en
genre	NOUN	genre
de	ADP	de
en	ADP	en
à	ADP	à
Michael	NOUN	michael
bureau	NOUN	bureau
Policier	PROPN	Policier
sourcils	NOUN	sourcil
une	DET	un
fiction	NOUN	fiction
—	PUNCT	—
haussant	VERB	hausser
arrive	VERB	arrive
romans	NOUN	roman
.	PUNCT	.
.	PUNCT	.
journaliste	NOUN	journaliste
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
pas	ADV	pas
m'	PRON	me
s'	PRON	se
bouquins	NOUN	bouquin
dit	VERB	dire
approcha	NOUN	approcha
Il	PRON	il
science	NOUN	science
le	DET	le
les	DET	le
à	ADP	à
-il	PRON	il
Je	PRON	je
trouver	VERB	trouver
ce	DET	ce
...	PUNCT	...
de	ADP	de
ne	ADV	ne
être	AUX	être
.	PUNCT	.
le	DET	le
d'	ADP	de
passé	VERB	passer
me	PRON	me
écrire	ADJ	écrir
.	PUNCT	.
cours	NOUN	cours
fait	NOUN	fait
époque	NOUN	époque
avec	ADP	avec
lire	VERB	lire
qu'	SCONJ	que
Ces	DET	ce
révolue	VERB	révolue
-t	PART	-t
Toutefois	ADV	toutefois
épaule	NOUN	épaule
,	PUNCT	,
elle	PRON	lui
donne	VERB	donne
d'	ADP	de
dernières	ADJ	dernier
cette	DET	ce
,	PUNCT	,
haussement	NOUN	haussement
répliqua	VERB	répliquer
avait	VERB	avoir
désormais	ADV	désormais
,	PUNCT	,
l'	DET	le
plus	ADV	plus
que	SCONJ	que
-elle	PRON	lui
à	ADP	à
inspiration	NOUN	inspiration
un	DET	un
sentiment	NOUN	sentiment
Lire	PROPN	Lire
.	PUNCT	.
semaines	NOUN	semaine
de	ADP	de
.	PUNCT	.
avait	AUX	avoir
temps	NOUN	temps
à	ADP	à
de	ADP	de
idées	NOUN	idée
en	ADP	en
était	AUX	être
elle	PRON	lui
geste	NOUN	geste
—	PUNCT	—
1989	NUM	1989
Il	PRON	il
?	PUNCT	?
-elle	PRON	lui
.	PUNCT	.
«	NOUN	«
le	DET	le
prendre	VERB	prendre
—	PUNCT	—
Même	ADV	même
classeur	NOUN	classeur
des	ADP	de
à	ADP	à
Oh	PROPN	Oh
-t	PART	-t
portait	VERB	porter
Elle	PRON	lui
tendit	VERB	tendre
ajouta	NOUN	ajouta
noir	ADJ	noir
arracher	VERB	arracher
hésitez	VERB	hésiter
,	PUNCT	,
pas	ADV	pas
esquissa	VERB	esquisser
le	DET	le
!	PUNCT	!
main	NOUN	main
-	NOUN	-
lui	PRON	lui
en	PRON	en
celui-ci	PRON	celui-ci
vers	ADP	vers
un	DET	un
de	ADP	de
.	PUNCT	.
—	PUNCT	—
qui	PRON	qui
1991	NUM	1991
un	DET	un
étiquette	NOUN	étiquette
»	PUNCT	»
.	PUNCT	.
la	DET	le
N'	ADV	n'
légendée	VERB	légender
classeur	NOUN	classeur
une	DET	un
pu	VERB	pouvoir
,	PUNCT	,
de	ADP	de
mes	DET	mon
.	PUNCT	.
sont	VERB	être
mains	NOUN	main
partie	NOUN	partie
Elle	PRON	lui
—	PUNCT	—
les	PRON	le
avait	VERB	avoir
-elle	PRON	lui
bien	ADV	bien
aussitôt	ADV	aussitôt
Michael	NOUN	michael
ne	ADV	ne
.	PUNCT	.
aurait	VERB	avoir
anciennes	ADJ	ancien
ce	PRON	ce
en	ADP	en
?	PUNCT	?
se	PRON	se
,	PUNCT	,
ressaisit	VERB	ressaisir
-il	PRON	il
pas	ADV	pas
n'	ADV	n'
!	PUNCT	!
la	DET	le
profiter	VERB	profiter
.	PUNCT	.
lues	ADJ	lire
déclara	ADJ	déclara
Bah	PROPN	Bah
en	PRON	en
que	SCONJ	que
Pourquoi	ADV	pourquoi
soupirant	NOUN	soupirant
population	NOUN	population
-t	PART	-t
plus	ADV	plus
de	ADP	de
Seattle	PROPN	Seattle
chroniques	NOUN	chronique
mais	CCONJ	mais
grande	ADJ	grand
avait	AUX	avoir
La	DET	le
étagère	NOUN	étagère
de	ADP	de
lui	PRON	lui
ces	DET	ce
,	PUNCT	,
en	ADP	en
tort	NOUN	tort
désirait	VERB	désirer
les	PRON	le
Ne	ADV	ne
comprendre	VERB	comprendre
son	DET	son
choses	NOUN	chose
une	DET	un
Quoique	ADJ	quoiqu
reposa	VERB	reposer
,	PUNCT	,
sujet	NOUN	sujet
classeur	NOUN	classeur
articles	NOUN	article
pas	ADV	pas
à	ADP	à
Je	PRON	je
inquiéter	VERB	inquiéter
-il	PRON	il
