cessé	VERB	cesser
nouveau	ADJ	nouveau
diable	NOUN	diable
firent	NOUN	firent
un	DET	un
yeux	NOUN	oeil
chuchotements	NOUN	chuchotement
Je	PRON	je
d'	ADP	de
te	CCONJ	te
rendre	VERB	rendre
Hommage	PROPN	Hommage
.	PUNCT	.
Que	SCONJ	que
la	DET	le
gorge	NOUN	gorge
,	PUNCT	,
ferai	VERB	faire
brillait	VERB	briller
un	DET	un
,	PUNCT	,
elle	PRON	lui
porte	VERB	porte
enfin	ADV	enfin
d'	ADP	de
lit	NOUN	lit
la	DET	le
terreur	NOUN	terreur
et	CCONJ	et
ouvrit	NOUN	ouvrit
et	CCONJ	et
d'	ADP	de
et	CCONJ	et
force	NOUN	force
,	PUNCT	,
.	PUNCT	.
Une	DET	un
entendit	VERB	entendre
tard	ADV	tard
la	DET	le
de	ADP	de
de	ADP	de
Plus	ADV	plus
douleur	NOUN	douleur
seule	ADJ	seul
lumière	NOUN	lumière
.	PUNCT	.
nouveau	ADJ	nouveau
traversa	VERB	traverser
près	ADV	près
de	ADP	de
la	DET	le
le	DET	le
.	PUNCT	.
faiblement	ADV	faiblement
,	PUNCT	,
avec	ADP	avec
secousse	NOUN	secousse
le	DET	le
ronflement	NOUN	ronflement
sortit	NOUN	sortit
plancher	AUX	plancher
glacé	VERB	glacer
à	ADP	à
gémissement	NOUN	gémissement
du	ADP	de
montée	NOUN	montée
Elle	PRON	lui
était	AUX	être
.	PUNCT	.
,	PUNCT	,
regarder	VERB	regarder
un	DET	un
pencha	VERB	pencher
escalier	NOUN	escalier
indéniables	ADJ	indéniable
?	PUNCT	?
mais	CCONJ	mais
les	DET	le
roues	NOUN	roue
elle	PRON	lui
-ce	PRON	-ce
vide	ADJ	vide
.	PUNCT	.
se	PRON	se
des	DET	un
sorte	NOUN	sorte
le	DET	le
elle	PRON	lui
put	PRON	put
là	ADV	là
corridor	NOUN	corridor
quand	SCONJ	quand
était	AUX	être
de	ADP	de
maison	NOUN	maison
Quelle	ADJ	quell
de	ADP	de
comme	SCONJ	comme
donc	ADV	donc
,	PUNCT	,
d'	ADP	de
paille	NOUN	paille
,	PUNCT	,
-ce	PRON	-ce
pour	ADP	pour
chariot	PROPN	chariot
distinguer	VERB	distinguer
celles	PRON	celui
,	PUNCT	,
minces	NOUN	mince
laissées	VERB	laisser
par	ADP	par
tapis	NOUN	tapis
Le	DET	le
mais	CCONJ	mais
Etait	VERB	eter
traces	NOUN	trace
pour	ADP	pour
demeure	NOUN	demeure
la	DET	le
lui	PRON	lui
-il	PRON	il
le	DET	le
la	DET	le
,	PUNCT	,
nomme	VERB	nomme
curieux	NOUN	curieux
Que	PRON	que
s'	PRON	se
appelait	VERB	appeler
cette	DET	ce
?	PUNCT	?
passé	VERB	passer
dans	ADP	dans
le	DET	le
nombreuses	ADJ	nombreux
avait	AUX	avoir
rencontré	VERB	rencontrer
cet	DET	ce
on	PRON	on
un	DET	un
bonhomme	NOUN	bonhomme
fou	NOUN	fou
années	NOUN	année
auparavant	ADV	auparavant
de	DET	de
dit	VERB	dire
demeure	NOUN	demeure
l'	DET	le
Le	DET	le
était	AUX	être
qu'	SCONJ	que
petit	ADJ	petit
que	SCONJ	que
train	NOUN	train
donc	ADV	donc
endroit	NOUN	endroit
du	ADP	de
on	PRON	on
du	ADP	de
meurtre	NOUN	meurtre
.	PUNCT	.
bien	ADV	bien
d'	ADP	de
massacre	NOUN	massacre
ainsi	ADV	ainsi
presbytère	NOUN	presbytère
renfermait	VERB	renfermer
?	PUNCT	?
oublierait	VERB	oublier
auparavant	ADV	auparavant
,	PUNCT	,
quelques	DET	quelque
maison	NOUN	maison
n'	ADV	n'
en	ADP	en
donc	ADV	donc
elle	PRON	lui
avait	AUX	avoir
pas	ADV	pas
,	PUNCT	,
était	AUX	être
le	DET	le
corridor	NOUN	corridor
froid	ADJ	froid
diabolique	ADJ	diabolique
?	PUNCT	?
le	DET	le
seulement	ADV	seulement
histoire	NOUN	histoire
que	SCONJ	que
dans	ADP	dans
s'	PRON	se
que	SCONJ	que
celle-ci	PRON	celui-ci
serment	NOUN	serment
trembla	VERB	trembler
la	DET	le
L'	DET	le
-il	PRON	il
entendue	VERB	entendre
,	PUNCT	,
passé	VERB	passer
.	PUNCT	.
instants	NOUN	instant
et	CCONJ	et
de	ADP	de
menace	NOUN	menace
et	CCONJ	et
Jamais	ADV	jamais
terrible	ADJ	terrible
qu'	SCONJ	que
Elle	PRON	lui
et	CCONJ	et
elle	PRON	lui
témoignait	VERB	témoigner
.	PUNCT	.
son	DET	son
Ecossais	NOUN	ecossai
s'	PRON	se
comme	ADP	comme
,	PUNCT	,
régions	NOUN	région
ces	DET	ce
qui	PRON	qui
enfouit	NOUN	enfouit
,	PUNCT	,
referma	VERB	refermer
sa	DET	son
sanglant	VERB	sangler
les	DET	le
,	PUNCT	,
verrouilla	NOUN	verrouilla
des	DET	un
,	PUNCT	,
retourna	VERB	retourner
ces	DET	ce
dans	ADP	dans
vivait	VERB	vivre
s'	PRON	se
gens	NOUN	gens
,	PUNCT	,
violents	ADJ	violent
rapidement	ADV	rapidement
dans	ADP	dans
,	PUNCT	,
,	PUNCT	,
y	PRON	y
et	CCONJ	et
sinistres	NOUN	sinistre
porte	VERB	porte
leur	DET	leur
et	CCONJ	et
lit	NOUN	lit
reculées	VERB	reculer
la	DET	le
encore	ADV	encore
rattachaient	VERB	rattacher
passé	NOUN	passé
les	DET	le
.	PUNCT	.
Hester	VERB	hester
Highlands	NOUN	highland
étaient	AUX	être
superstitions	NOUN	superstition
sous	ADP	sous
comme	ADP	comme
réveil	NOUN	réveil
.	PUNCT	.
neuf	ADJ	neuf
le	DET	le
nouveau	ADJ	nouveau
à	ADP	à
couvertures	NOUN	couverture
était	AUX	être
redressa	VERB	redresser
lorsque	SCONJ	lorsque
Hester	PROPN	Hester
jeta	ADJ	jeta
à	ADP	à
sursaut	NOUN	sursaut
est	VERB	être
coup	NOUN	coup
commencé	VERB	commencer
.	PUNCT	.
œil	NOUN	œil
ciel	NOUN	ciel
eut	VERB	avoir
se	PRON	se
se	PRON	se
ce	PRON	ce
aube	NOUN	aube
n'	ADV	n'
à	ADP	à
son	DET	son
d'	ADP	de
elle	PRON	lui
heures	NOUN	heure
elle	PRON	lui
que	SCONJ	que
à	ADP	à
parvint	VERB	parvenir
l'	DET	le
;	PUNCT	;
éclairer	VERB	éclairer
un	DET	un
rendormir	VERB	rendormir
et	CCONJ	et
enfin	ADV	enfin
IV	ADJ	iv
demie	NOUN	demie
quand	SCONJ	quand
qu'	PRON	qu'
Mais	CCONJ	mais
Il	PRON	il
en	ADP	en
CHAPITRE	NOUN	chapitre
,	PUNCT	,
surprise	NOUN	surprise
jeune	ADJ	jeune
à	ADP	à
J'	PRON	je
Fiona	PROPN	Fiona
,	PUNCT	,
La	DET	le
ai	AUX	avoir
et	CCONJ	et
dit	VERB	dire
:	PUNCT	:
pièce	NOUN	pièce
osé	NOUN	osé
tardive	ADJ	tardif
que	SCONJ	que
voir	VERB	voir
les	DET	le
avez	VERB	avoir
l'	DET	le
de	ADP	de
,	PUNCT	,
J'	PRON	je
l'	DET	le
encore	ADV	encore
heure	NOUN	heure
bien	ADV	bien
dormi	ADP	dormi
vous	PRON	vous
bout	NOUN	bout
fille	NOUN	fille
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
de	ADP	de
plus	ADV	plus
mademoiselle	ADJ	mademoisell
,	PUNCT	,
espère	VERB	espérer
ouvrir	VERB	ouvrir
lui	PRON	lui
la	DET	le
tentures	NOUN	tenture
sourit	VERB	sourire
et	CCONJ	et
autre	ADJ	autre
de	ADP	de
.	PUNCT	.
pas	ADV	pas
lourdes	NOUN	lourde
Etive	X	Etive
réveiller	VERB	réveiller
fallait	VERB	falloir
sert	NOUN	sert
comme	SCONJ	comme
on	PRON	on
vous	PRON	vous
il	PRON	il
se	PRON	se
votre	DET	votre
Avez	VERB	avoir
-vous	PRON	vous
madame	NOUN	Monsieur
hors	ADP	hors
ai	AUX	avoir
fait	VERB	faire
habitude	NOUN	habitude
dit	VERB	dire
?	PUNCT	?
à	ADP	à
D'	ADP	de
Fordyce	PROPN	Fordyce
Hester	PROPN	Hester
mais	CCONJ	mais
.	PUNCT	.
j'	PRON	je
Regardez	PROPN	Regardez
Buachaille	PROPN	Buachaille
beau	NOUN	beau
heures	NOUN	heure
vous	PRON	vous
!	PUNCT	!
apporté	VERB	apporter
vu	VERB	voir
,	PUNCT	,
thé	NOUN	thé
Mor	PROPN	Mor
le	PRON	le
il	PRON	il
a	AUX	avoir
laisser	VERB	laisser
mais	CCONJ	mais
ce	DET	ce
dormir	ADJ	dormir
.	PUNCT	.
huit	NUM	huit
,	PUNCT	,
matin	NOUN	matin
glissa	VERB	glisser
que	SCONJ	que
à	ADP	à
lit	NOUN	lit
un	DET	un
à	ADP	à
dans	ADP	dans
la	DET	le
du	ADP	de
allumer	VERB	allumer
et	CCONJ	et
chambre	NOUN	chambre
faisait	VERB	faire
déjà	ADV	déjà
dans	ADP	dans
.	PUNCT	.
robe	NOUN	robe
pièce	NOUN	pièce
et	CCONJ	et
,	PUNCT	,
Le	DET	le
la	DET	le
chaussons	NOUN	chausson
la	DET	le
grandiose	NOUN	grandiose
enfila	VERB	enfiler
des	ADP	de
une	DET	un
panorama	NOUN	panorama
était	AUX	être
.	PUNCT	.
.	PUNCT	.
feu	NOUN	feu
fois	NOUN	fois
de	ADP	de
bon	ADJ	bon
Plus	ADV	plus
et	CCONJ	et
la	DET	le
rejoignit	NOUN	rejoignit
la	DET	le
matinée	NOUN	matinée
,	PUNCT	,
tôt	ADV	tôt
avait	AUX	avoir
et	CCONJ	et
il	PRON	il
fenêtre	NOUN	fenêtre
,	PUNCT	,
dû	VERB	devoir
sauvage	NOUN	sauvage
Fiona	PROPN	Fiona
entier	ADJ	entier
désolés	NOUN	désolé
et	CCONJ	et
passe	NOUN	passe
luisaient	NOUN	luisaient
de	ADP	de
Pour	ADP	pour
Pierres	NOUN	pierre
pureté	NOUN	pureté
hiver	VERB	hiver
la	DET	le
pluie	NOUN	pluie
manquaient	VERB	manquer
,	PUNCT	,
,	PUNCT	,
soleil	NOUN	soleil
rudes	ADJ	rude
une	DET	un
Le	DET	le
de	ADP	de
reliefs	NOUN	relief
pas	ADV	pas
sa	DET	son
pussent	ADV	pussent
les	DET	le
être	AUX	être
décor	NOUN	décor
tout	ADV	tout
.	PUNCT	.
,	PUNCT	,
végétation	NOUN	végétation
dans	ADP	dans
en	ADP	en
,	PUNCT	,
ils	PRON	il
,	PUNCT	,
,	PUNCT	,
la	DET	le
au	ADP	au
d'	ADP	de
,	PUNCT	,
ne	ADV	ne
beauté	VERB	beauter
lavées	VERB	laver
par	ADP	par
Glencoe	PROPN	Glencoe
que	PRON	que
.	PUNCT	.
originelle	ADJ	originel
certaine	NOUN	certaine
Angus	PROPN	Angus
élevait	VERB	élever
régnant	VERB	régner
bleus	NOUN	bleu
Buachaille	PROPN	Buachaille
dans	ADP	dans
s'	PRON	se
,	PUNCT	,
en	ADP	en
,	PUNCT	,
,	PUNCT	,
se	PRON	se
,	PUNCT	,
,	PUNCT	,
chant	NOUN	chant
le	DET	le
fondre	VERB	fondre
une	DET	un
comme	ADP	comme
du	ADP	de
se	PRON	se
tapi	NOUN	tapi
amical	VERB	amical
tel	ADJ	tel
à	ADP	à
un	DET	un
l'	DET	le
appelait	NOUN	appelait
Berger	PROPN	Berger
.	PUNCT	.
sur	ADP	sur
;	PUNCT	;
puissant	ADJ	puissant
tenait	VERB	tenir
Au	ADP	au
jusqu'	ADP	jusque
Curtis	PROPN	Curtis
les	DET	le
,	PUNCT	,
comme	ADP	comme
cette	DET	ce
centre	NOUN	centre
de	ADP	de
vaste	ADJ	vaste
étendue	VERB	étendre
ciel	NOUN	ciel
,	PUNCT	,
proie	NOUN	proie
été	AUX	être
bête	NOUN	bête
lui	PRON	lui
de	ADP	de
que	SCONJ	que
nu	ADV	nu
mortelle	ADJ	mortel
il	PRON	il
recouvert	VERB	recouvrir
ainsi	ADV	ainsi
Vous	PRON	vous
et	CCONJ	et
gisait	VERB	gésir
sa	DET	son
distinguait	VERB	distinguer
avoir	VERB	avoir
bruyère	NOUN	bruyère
Elle	PRON	lui
,	PUNCT	,
os	NOUN	os
et	CCONJ	et
à	ADP	à
dorés	VERB	dorer
parfaitement	ADV	parfaitement
—	PUNCT	—
manteau	NOUN	manteau
ajoncs	NOUN	ajonc
de	ADP	de
entendit	NOUN	entendit
Fiona	PROPN	Fiona
frissonna	VERB	frissonner
,	PUNCT	,
les	DET	le
:	PUNCT	:
pourpre	ADJ	pourpre
force	NOUN	force
et	CCONJ	et
d'	ADP	de
dire	VERB	dire
était	AUX	être
.	PUNCT	.
ses	DET	son
profondes	NOUN	profonde
Hester	PROPN	Hester
granit	NOUN	granit
fissures	NOUN	fissure
où	PRON	où
présent	NOUN	présent
son	DET	son
noir	ADJ	noir
devez	VERB	devoir
de	ADP	de
—	NOUN	—
.	PUNCT	.
interdisait	VERB	interdire
.	PUNCT	.
moins	ADV	moins
votre	DET	votre
froid	ADJ	froid
lui	PRON	lui
thé	NOUN	thé
sous	ADP	sous
au	ADP	au
lit	NOUN	lit
devant	ADP	devant
Fiona	NOUN	fiona
au	ADP	au
elle	PRON	lui
Voici	VERB	voici
—	NOUN	—
fût	AUX	être
Hester	VERB	hester
.	PUNCT	.
le	DET	le
son	DET	son
vous	PRON	vous
couvertures	NOUN	couverture
mettre	VERB	mettre
vraiment	ADV	vraiment
malade	ADJ	malade
ne	ADV	ne
plutôt	ADV	plutôt
de	ADP	de
but	VERB	boire
chaud	NOUN	chaud
à	ADP	à
s'	PRON	se
les	DET	le
et	CCONJ	et
thé	NOUN	thé
qu'	SCONJ	que
feu	NOUN	feu
prendre	VERB	prendre
asseoir	VERB	asseoir
éducation	NOUN	éducation
ses	DET	son
repas	NOUN	repas
alla	VERB	aller
Allez	VERB	aller
puritaine	NOUN	puritain
.	PUNCT	.
son	DET	son
,	PUNCT	,
le	DET	le
dernière	ADJ	dernier
semblé	AUX	semblé
l'	DET	le
m'	PRON	me
faisait	VERB	faire
nuit	NOUN	nuit
contre	ADP	contre
avec	ADP	avec
du	ADP	de
coin	NOUN	coin
bruit	NOUN	bruit
poitrine	NOUN	poitrine
dit	VERB	dire
et	CCONJ	et
Il	PRON	il
le	DET	le
vit	NOUN	vit
entendre	VERB	entendre
—	PUNCT	—
bizarre	ADJ	bizarre
oreiller	NOUN	oreiller
quand	SCONJ	quand
:	PUNCT	:
Hester	PROPN	Hester
se	PRON	se
figer	VERB	figer
la	DET	le
voix	NOUN	voix
.	PUNCT	.
un	DET	un
,	PUNCT	,
de	ADP	de
et	CCONJ	et
hésitation	NOUN	hésitation
serrant	VERB	serrer
a	AUX	avoir
œil	NOUN	œil
dans	ADP	dans
Elle	PRON	lui
un	DET	un
,	PUNCT	,
regardait	VERB	regarder
Fiona	PROPN	Fiona
des	DET	un
lit	NOUN	lit
la	DET	le
sa	DET	son
corridor	NOUN	corridor
soit	AUX	être
mais	CCONJ	mais
.	PUNCT	.
Ah	ADP	ah
,	PUNCT	,
un	DET	un
;	PUNCT	;
hommes	NOUN	homme
Et	CCONJ	et
jeune	ADJ	jeune
,	PUNCT	,
je	PRON	je
.	PUNCT	.
y	PRON	y
,	PUNCT	,
que	SCONJ	que
d'	ADP	de
,	PUNCT	,
langue	NOUN	langue
bon	ADJ	bon
contenta	VERB	contenter
—	PUNCT	—
.	PUNCT	.
toute	DET	tout
se	PRON	se
réponse	NOUN	réponse
ne	ADV	ne
me	PRON	me
cette	DET	ce
»	PUNCT	»
Ils	PRON	il
familière	ADJ	familier
la	DET	le
crois	VERB	croire
sans	ADP	sans
fille	NOUN	fille
pas	ADV	pas
«	NOUN	«
bien	ADV	bien
Oui	PROPN	Oui
parlaient	ADV	parlaient
conséquence	NOUN	conséquence
voix	NOUN	voix
en	ADP	en
gaélique	NOUN	gaélique
!	PUNCT	!
pour	ADP	pour
d'	ADP	de
il	PRON	il
des	DET	un
murs	NOUN	mur
eu	VERB	avoir
vieilles	ADJ	vieux
que	SCONJ	que
.	PUNCT	.
,	PUNCT	,
a	AUX	avoir
Ces	DET	ce
qui	PRON	qui
.	PUNCT	.
bruit	NOUN	bruit
la	DET	le
impersonnelle	ADJ	impersonnel
.	PUNCT	.
,	PUNCT	,
suppose	VERB	suppose
pâli	NOUN	pâli
Vous	PRON	vous
ce	PRON	ce
sa	DET	son
avait	AUX	avoir
:	PUNCT	:
planchers	NOUN	plancher
bruit	NOUN	bruit
servante	ADJ	servant
métallique	ADJ	métallique
sont	AUX	être
les	DET	le
que	SCONJ	que
restât	ADJ	restât
bâtisses	NOUN	bâtisse
les	DET	le
également	ADV	également
nuit	NOUN	nuit
sûre	NOUN	sûre
La	DET	le
ou	CCONJ	ou
bien	ADV	bien
Je	PRON	je
—	PUNCT	—
font	VERB	faire
et	CCONJ	et
métallique	NOUN	métallique
bien	ADV	bien
du	ADP	de
voix	NOUN	voix
un	DET	un
!	PUNCT	!
jouent	VERB	jouer
dites	VERB	dire
—	PUNCT	—
se	PRON	se
du	ADP	de
elle	PRON	lui
ravie	VERB	ravir
aise	NOUN	aise
Hester	PROPN	Hester
plupart	NOUN	plupart
mademoiselle	ADJ	mademoisell
fille	NOUN	fille
fille	NOUN	fille
était	AUX	être
M.	NOUN	m.
Il	PRON	il
la	DET	le
parler	VERB	parler
l'	DET	le
-t	PART	-t
autre	ADJ	autre
changea	VERB	changer
à	ADP	à
Haversham	PROPN	Haversham
,	PUNCT	,
compte	NOUN	compte
mal	ADV	mal
que	SCONJ	que
chose	NOUN	chose
.	PUNCT	.
d'	ADP	de
sujet	NOUN	sujet
temps	NOUN	temps
oui	NOUN	oui
jeune	ADJ	jeune
incontestablement	ADV	incontestablement
.	PUNCT	.
était	AUX	être
Oh	NOUN	oh
;	PUNCT	;
de	ADP	de
demeure	VERB	demeure
?	PUNCT	?
—	PUNCT	—
ici	ADV	ici
La	DET	le
jeune	ADJ	jeune
de	ADP	de
rendit	VERB	rendre
la	DET	le
.	PUNCT	.
-il	PRON	il
...	PUNCT	...
en	PRON	en
rembrunit	VERB	rembrunir
,	PUNCT	,
maître	NOUN	maître
le	DET	le
s'	PRON	se
se	PRON	se
;	PUNCT	;
il	PRON	il
mademoiselle	NOUN	mademoiselle
;	PUNCT	;
...	PUNCT	...
il	PRON	il
sauf	ADP	sauf
quitte	VERB	quitte
pour	ADP	pour
?	PUNCT	?
la	DET	le
bien	ADV	bien
faire	VERB	faire
Sir	PROPN	Sir
accident	NOUN	accident
rarement	ADV	rarement
à	ADP	à
,	PUNCT	,
Résidence	NOUN	résidence
,	PUNCT	,
jamais	ADV	jamais
.	PUNCT	.
.	PUNCT	.
son	DET	son
quand	SCONJ	quand
le	DET	le
—	PUNCT	—
a	VERB	avoir
depuis	ADP	depuis
maître	NOUN	maître
ne	ADV	ne
Malcolm	PROPN	Malcolm
—	PUNCT	—
Et	CCONJ	et
jeune	ADJ	jeune
Jamais	PROPN	Jamais
,	PUNCT	,
sûr	ADJ	sûr
va	VERB	aller
fille	NOUN	fille
et	CCONJ	et
La	DET	le
lui	PRON	lui
juré	VERB	jurer
,	PUNCT	,
Angus	PROPN	Angus
pour	ADP	pour
c'	PRON	ce
a	AUX	avoir
choses	NOUN	chose
avec	ADP	avec
jusqu'	ADP	jusque
pour	ADP	pour
elle-même	PRON	lui-même
—	PUNCT	—
fièvre	NOUN	fièvre
la	PRON	le
jeune	ADJ	jeune
,	PUNCT	,
morbide	VERB	morbide
.	PUNCT	.
qui	PRON	qui
mort	NOUN	mort
Quelle	ADJ	quell
,	PUNCT	,
ne	ADV	ne
sa	DET	son
plus	ADV	plus
Mais	CCONJ	mais
celle-ci	PRON	celui-ci
fille	NOUN	fille
a	AUX	avoir
dit	VERB	dire
aussitôt	ADV	aussitôt
quitter	VERB	quitter
que	SCONJ	que
dit	VERB	dire
à	ADP	à
répondit	VERB	répondre
est	AUX	être
la	DET	le
façon	NOUN	façon
Hester	PROPN	Hester
.	PUNCT	.
voir	VERB	voir
,	PUNCT	,
plus	ADV	plus
l'	PRON	l'
de	ADP	de
les	DET	le
une	DET	un
de	ADP	de
Hester	VERB	hester
:	PUNCT	:
encore	ADV	encore
cœur	NOUN	cœur
et	CCONJ	et
détruit	VERB	détruire
surprenante	ADJ	surprenant
échangèrent	VERB	échanger
puis	CCONJ	puis
vieux	ADJ	vieux
Fiona	PROPN	Fiona
débarrassa	ADJ	débarrassa
a	AUX	avoir
une	DET	un
ce	DET	ce
et	CCONJ	et
a	AUX	avoir
pauvre	NOUN	pauvre
la	DET	le
et	CCONJ	et
Il	PRON	il
détruit	VERB	détruire
bain	NOUN	bain
C'	PRON	ce
!	PUNCT	!
est	AUX	être
chambre	NOUN	chambre
.	PUNCT	.
quitta	VERB	quitter
âme	NOUN	âme
quelques	DET	quelque
un	DET	un
maudit	NOUN	maudit
théière	NOUN	théière
comme	SCONJ	comme
Berger	PROPN	Berger
prit	VERB	prendre
son	DET	son
tasse	ADJ	tass
son	DET	son
paroles	NOUN	parole
il	PRON	il
.	PUNCT	.
,	PUNCT	,
puis	CCONJ	puis
son	DET	son
—	PUNCT	—
Elles	PRON	lui
passa	VERB	passer
corps	NOUN	corps
s'	PRON	se
en	ADP	en
prit	VERB	prendre
que	SCONJ	que
trouvés	VERB	trouver
lui	PRON	lui
robe	NOUN	robe
Elle	PRON	lui
feu	NOUN	feu
petit	ADJ	petit
qu'	PRON	qu'
elle	PRON	lui
premier	ADJ	premier
lire	VERB	lire
unie	ADJ	uni
sa	DET	son
il	PRON	il
son	DET	son
de	ADP	de
cela	PRON	cela
:	PUNCT	:
entretien	NOUN	entretien
du	ADP	de
bleu	ADJ	bleu
blanc	ADJ	blanc
marine	ADJ	marine
nuit	NOUN	nuit
et	CCONJ	et
table	NOUN	table
parfaitement	ADV	parfaitement
l'	DET	le
près	ADV	près
à	ADP	à
avait	AUX	avoir
à	ADP	à
col	NOUN	col
installa	VERB	installer
semblait	VERB	sembler
sur	ADP	sur
avec	ADP	avec
un	PRON	un
un	DET	un
employeur	NOUN	employeur
des	ADP	de
livres	NOUN	livre
convenait	VERB	convenir
laine	ADJ	lain
.	PUNCT	.
pour	ADP	pour
nouvel	ADJ	nouveau
Hester	PROPN	Hester
Il	PRON	il
un	DET	un
Ecosse	PROPN	Ecosse
de	ADP	de
historiques	ADJ	historique
.	PUNCT	.
avec	ADP	avec
lettre	NOUN	lettre
plutôt	ADV	plutôt
Quand	SCONJ	quand
les	DET	le
temps	NOUN	temps
l'	DET	le
un	DET	un
repas	NOUN	repas
sites	NOUN	site
ce	PRON	ce
été	AUX	être
qui	PRON	qui
certains	DET	certain
jusqu'	ADP	jusque
courte	ADJ	court
agissait	VERB	agir
sur	ADP	sur
d'	ADP	de
débarrassés	VERB	débarrasser
,	PUNCT	,
eurent	ADV	eurent
fit	VERB	faire
petit	ADJ	petit
une	DET	un
traité	NOUN	traité
restes	NOUN	reste
passer	VERB	passer
aride	ADJ	aride
écrivit	VERB	écrire
d'	ADP	de
son	DET	son
à	ADP	à
déjeuner	NOUN	déjeuner
le	DET	le
Fiona	ADJ	fiona
réconfortant	VERB	réconforter
.	PUNCT	.
lui	PRON	lui
s'	PRON	se
revînt	VERB	revenir
à	ADP	à
que	SCONJ	que
tanière	NOUN	tanière
de	ADP	de
,	PUNCT	,
elle	PRON	lui
Prête	NOUN	prête
timbre	NOUN	timbre
une	PRON	un
là	ADV	là
,	PUNCT	,
Cod	PROPN	Cod
souriant	VERB	sourire
.	PUNCT	.
.	PUNCT	.
espère	VERB	espérer
à	ADP	à
affronter	VERB	affronter
le	DET	le
ouvrir	VERB	ouvrir
lion	NOUN	lion
entendit	VERB	entendre
collait	VERB	coller
Elle	PRON	lui
fait	NOUN	fait
rares	ADJ	rare
elle	PRON	lui
relations	NOUN	relation
dans	ADP	dans
sa	DET	son
le	DET	le
à	ADP	à
dans	ADP	dans
Au	ADP	au
Cape	PROPN	Cape
—	PUNCT	—
la	DET	le
;	PUNCT	;
?	PUNCT	?
lorsqu'	SCONJ	lorsque
à	ADP	à
alla	VERB	aller
le	DET	le
porte	NOUN	porte
Keith	NOUN	keith
corridor	NOUN	corridor
,	PUNCT	,
frapper	VERB	frapper
ses	DET	son
était	AUX	être
j'	PRON	je
:	PUNCT	:
d'	ADP	de
vous	PRON	vous
l'	DET	le
elle	PRON	lui
,	PUNCT	,
sourire	NOUN	sourire
que	SCONJ	que
à	ADP	à
,	PUNCT	,
!	PUNCT	!
inhabituel	ADJ	inhabituel
et	CCONJ	et
son	DET	son
semblait	VERB	sembler
bonne	ADJ	bon
se	PRON	se
son	DET	son
qu'	SCONJ	que
compte	NOUN	compte
lui	PRON	lui
rendit	VERB	rendre
possible	NOUN	possible
manière	NOUN	manière
passé	VERB	passer
lui	PRON	lui
une	DET	un
que	SCONJ	que
,	PUNCT	,
rendait	VERB	rendre
gré	NOUN	gré
aise	NOUN	aise
certaine	NOUN	certaine
nuit	NOUN	nuit
reculé	VERB	reculer
de	ADP	de
Hester	VERB	hester
une	DET	un
;	PUNCT	;
et	CCONJ	et
pour	ADP	pour
dans	ADP	dans
faire	VERB	faire
se	PRON	se
cet	DET	ce
endroit	NOUN	endroit
savait	VERB	savoir
avez	AUX	avoir
sente	VERB	sentir
il	PRON	il
elle	PRON	lui
cercle	NOUN	cercle
aussi	ADV	aussi
comme	ADP	comme
place	NOUN	place
baronnie	NOUN	baronnie
était	AUX	être
lui	PRON	lui
sophistiqués	VERB	sophistiquer
Elle	PRON	lui
C'	PRON	ce
dans	ADP	dans
quelque	DET	quelque
de	ADP	de
répondit	VERB	répondre
décor	NOUN	décor
campagne	NOUN	campagne
qu'	PRON	qu'
les	DET	le
milieu	NOUN	milieu
,	PUNCT	,
Angleterre	VERB	angleterre
Londres	PROPN	Londres
.	PUNCT	.
dans	ADP	dans
en	ADP	en
ce	DET	ce
d'	ADP	de
un	DET	un
au	ADP	au
les	DET	le
Mayfair	PROPN	Mayfair
gentilshommes	NOUN	gentilhomme
.	PUNCT	.
vieille	ADJ	vieux
clubs	NOUN	club
est	AUX	être
de	ADP	de
sa	DET	son
de	ADP	de
,	PUNCT	,
,	PUNCT	,
élégants	ADJ	élégant
brillants	NOUN	brillant
ou	CCONJ	ou
bien	ADV	bien
dans	ADP	dans
étranger	VERB	étranger
et	CCONJ	et
lui	PRON	lui
endroits	NOUN	endroit
.	PUNCT	.
avec	ADP	avec
Avec	ADP	avec
pour	ADP	pour
oui	NOUN	oui
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
de	ADP	de
rien	PRON	rien
—	PUNCT	—
Votre	DET	votre
,	PUNCT	,
rêves	ADJ	rêve
ne	ADV	ne
avoir	AUX	avoir
:	PUNCT	:
seconde	ADJ	second
prononcé	VERB	prononcer
votre	DET	votre
pensées	NOUN	pensée
pour	ADP	pour
fait	VERB	faire
vivacité	NOUN	vivacité
ses	DET	son
qui	PRON	qui
avec	ADP	avec
réticence	NOUN	réticence
été	AUX	être
question	NOUN	question
perspicacité	NOUN	perspicacité
-vous	PRON	vous
trahissait	VERB	trahir
deuxième	ADJ	deuxième
,	PUNCT	,
de	ADP	de
Avez	ADP	avez
Oui	PROPN	Oui
semble	VERB	semble
la	DET	le
il	PRON	il
et	CCONJ	et
oui	NOUN	oui
remarqua	VERB	remarquer
:	PUNCT	:
première	ADJ	premier
une	DET	un
également	ADV	également
mauvais	NOUN	mauvais
,	PUNCT	,
.	PUNCT	.
Cela	PRON	cela
pas	ADV	pas
—	PUNCT	—
,	PUNCT	,
toit	NOUN	toit
?	PUNCT	?
