propre	ADJ	propre
d'	ADP	de
—	PUNCT	—
Garçon	PROPN	Garçon
gentil	ADJ	gentil
lui	PRON	lui
,	PUNCT	,
,	PUNCT	,
voix	NOUN	voix
que	SCONJ	que
?	PUNCT	?
.	PUNCT	.
joli	ADJ	joli
non	ADV	non
est	AUX	être
la	DET	le
non	ADV	non
La	DET	le
doigt	NOUN	doigt
.	PUNCT	.
Je	PRON	je
Et	CCONJ	et
May	PROPN	May
.	PUNCT	.
femme	NOUN	femme
du	ADP	de
—	PUNCT	—
détendant	VERB	détendre
—	PUNCT	—
Hilary	VERB	hilary
celui-ci	PRON	celui-ci
joli	ADJ	joli
se	PRON	se
.	PUNCT	.
appelle	VERB	appeler
.	PUNCT	.
laissé	VERB	laisser
,	PUNCT	,
elle	PRON	lui
Song	PROPN	Song
du	ADP	de
entrant	VERB	entrer
très	ADV	très
était	AUX	être
la	DET	le
entendit	VERB	entendre
,	PUNCT	,
.	PUNCT	.
s'	PRON	se
le	DET	le
Oui	PROPN	Oui
dossier	NOUN	dossier
pièce	NOUN	pièce
.	PUNCT	.
dans	ADP	dans
petite	ADJ	petit
Ils	PRON	il
dame	NOUN	dame
fauteuil	NOUN	fauteuil
dit	VERB	dire
toux	ADV	toux
—	PUNCT	—
Cette	DET	ce
.	PUNCT	.
en	ADP	en
C'	PRON	ce
n'	ADV	n'
derrière	ADP	derrière
qui	PRON	qui
ont	VERB	avoir
rien	PRON	rien
une	DET	un
contre	ADP	contre
revenait	VERB	revenir
May	PROPN	May
Simon	PROPN	Simon
est	VERB	être
elle	PRON	lui
la	DET	le
inquiète	ADJ	inquiet
—	PUNCT	—
Elle	PRON	lui
et	CCONJ	et
de	ADP	de
est	AUX	être
peu	ADV	peu
avec	ADP	avec
douceur	NOUN	douceur
Chen	PROPN	Chen
avec	ADP	avec
Un	DET	un
-moi	PRON	moi
.	PUNCT	.
vint	VERB	venir
Chen	PROPN	Chen
beaucoup	ADV	beaucoup
moins	ADV	moins
.	PUNCT	.
Il	PRON	il
anglais	VERB	angler
du	ADP	de
.	PUNCT	.
.	PUNCT	.
Où	ADV	où
de	ADP	de
son	DET	son
vieille	ADJ	vieux
?	PUNCT	?
petit	ADJ	petit
:	PUNCT	:
mari	NOUN	mari
,	PUNCT	,
-il	PRON	il
s'	PRON	se
Parlez	VERB	parler
Simon	PROPN	Simon
et	CCONJ	et
,	PUNCT	,
agenouiller	VERB	agenouiller
lui	PRON	lui
demanda	VERB	demander
pour	ADP	pour
parle	VERB	parle
auprès	ADV	auprès
parti	VERB	partir
s'	PRON	se
-vous	PRON	vous
Américains	NOUN	américain
,	PUNCT	,
à	ADP	à
bras	NOUN	bras
de	ADP	de
les	DET	le
pas	ADV	pas
allés	VERB	aller
tête	NOUN	tête
lui	PRON	lui
tapotant	VERB	tapoter
lui	PRON	lui
Devinant	VERB	deviner
hocha	ADJ	hocha
Nous	PRON	nous
allait	VERB	aller
—	PUNCT	—
retrouverons	NOUN	retrouveron
Hilary	PROPN	Hilary
regard	NOUN	regard
partir	VERB	partir
sont	AUX	être
May	NOUN	may
Son	DET	son
Song	PROPN	Song
.	PUNCT	.
Savez	VERB	savoir
le	DET	le
—	PUNCT	—
lui	PRON	lui
ils	PRON	il
la	DET	le
le	DET	le
Eux	PROPN	Eux
.	PUNCT	.
où	PRON	où
Simon	PROPN	Simon
.	PUNCT	.
.	PUNCT	.
dit	VERB	dire
obliger	VERB	obliger
vous	PRON	vous
Simon	PROPN	Simon
en	ADP	en
.	PUNCT	.
?	PUNCT	?
inquiétez	VERB	inquiéter
?	PUNCT	?
Ne	ADV	ne
Il	PRON	il
doutes	NOUN	doute
.	PUNCT	.
Dites	PROPN	Dites
vieille	ADJ	vieux
:	PUNCT	:
les	DET	le
emmené	VERB	emmener
?	PUNCT	?
May	PROPN	May
dit	VERB	dire
enfin	ADV	enfin
l'	PRON	l'
Simon	PROPN	Simon
qui	PRON	qui
—	PUNCT	—
insista	ADJ	insista
—	PUNCT	—
est	AUX	être
-	PUNCT	-
Hilary	PROPN	Hilary
aiderons	NOUN	aideron
Chambers	PROPN	Chambers
les	DET	le
,	PUNCT	,
incertitudes	NOUN	incertitude
sculpteur	NOUN	sculpteur
?	PUNCT	?
Il	PRON	il
-nous	PRON	nous
Lui	NOUN	lui
pour	ADP	pour
tenaillaient	VERB	tenailler
la	DET	le
.	PUNCT	.
Song	PROPN	Song
travaille	VERB	travaille
—	PUNCT	—
.	PUNCT	.
.	PUNCT	.
sculpter	VERB	sculpter
Nous	PRON	nous
l'	PRON	l'
jade	ADJ	jade
,	PUNCT	,
Ie	PROPN	Ie
et	CCONJ	et
ont	AUX	avoir
demanda	ADJ	demanda
Ils	PRON	il
d'	ADP	de
—	PUNCT	—
aux	ADP	à
dire	VERB	dire
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
...	PUNCT	...
l'	PRON	l'
.	PUNCT	.
de	ADP	de
mes	DET	mon
ses	DET	son
de	ADP	de
.	PUNCT	.
que	SCONJ	que
partir	VERB	partir
du	ADP	de
panique	NOUN	panique
si	SCONJ	si
vouloir	VERB	vouloir
hommes	NOUN	homme
Hilary	VERB	hilary
obliger	VERB	obliger
pas	ADV	pas
lui	PRON	lui
s'	PRON	se
emparait	VERB	emparer
la	DET	le
pas	ADV	pas
enfants	NOUN	enfant
,	PUNCT	,
Souvent	ADV	souvent
enfants	NOUN	enfant
travailler	VERB	travailler
Chen	PROPN	Chen
elle	PRON	lui
Chambers	PROPN	Chambers
Sentant	VERB	sentir
faire	VERB	faire
...	PUNCT	...
,	PUNCT	,
à	ADP	à
aux	ADP	à
enfants	NOUN	enfant
Chen	PROPN	Chen
Chambers	PROPN	Chambers
moi	PRON	moi
entoura	VERB	entourer
mal	NOUN	mal
des	DET	un
bras	NOUN	bras
plus	ADV	plus
Dites	VERB	dire
—	PUNCT	—
comprends	VERB	comprendre
son	DET	son
sera	AUX	être
Ecoutez	VERB	ecouter
à	ADP	à
pour	ADP	pour
lui	PRON	lui
et	CCONJ	et
May	NOUN	may
regard	NOUN	regard
moi	PRON	moi
Je	PRON	je
promets	VERB	promettre
...	PUNCT	...
-moi	PRON	moi
—	PUNCT	—
je	PRON	je
—	PUNCT	—
jeta	VERB	jeter
.	PUNCT	.
un	DET	un
Chen	PROPN	Chen
avoir	VERB	avoir
parler	VERB	parler
est	AUX	être
jamais	ADV	jamais
.	PUNCT	.
suppliant	VERB	supplier
.	PUNCT	.
Chambers	PROPN	Chambers
Simon	PROPN	Simon
ennuis	NOUN	ennui
.	PUNCT	.
Si	SCONJ	si
vous	PRON	vous
obligé	ADJ	obliger
,	PUNCT	,
Chen	PROPN	Chen
de	ADP	de
travailler	VERB	travailler
où	PRON	où
et	CCONJ	et
ne	ADV	ne
,	PUNCT	,
que	SCONJ	que
jade	ADJ	jade
.	PUNCT	.
Après	ADP	après
Chen	PROPN	Chen
décida	VERB	décider
pas	ADV	pas
Song	PROPN	Song
.	PUNCT	.
Américains	NOUN	américain
Chambers	PROPN	Chambers
May	NOUN	may
Song	PROPN	Song
aide	NOUN	aide
eux	PRON	lui
retrouve	VERB	retrouve
.	PUNCT	.
peux	VERB	pouvoir
il	PRON	il
Des	DET	un
.	PUNCT	.
ne	ADV	ne
pas	ADV	pas
.	PUNCT	.
je	PRON	je
je	PRON	je
ne	ADV	ne
hommes	NOUN	homme
apporter	VERB	apporter
—	PUNCT	—
je	PRON	je
un	DET	un
Birmanie	NOUN	birmanie
pas	ADV	pas
se	PRON	se
ne	ADV	ne
,	PUNCT	,
en	ADP	en
aider	VERB	aider
enfin	ADV	enfin
,	PUNCT	,
long	ADJ	long
l'	DET	le
des	DET	un
silence	NOUN	silence
,	PUNCT	,
Si	SCONJ	si
Si	SCONJ	si
ennuis	NOUN	ennui
rencontrer	VERB	rencontrer
aura	VERB	avoir
Pas	ADV	pas
la	DET	le
Chen	PROPN	Chen
en	ADP	en
mourir	VERB	mourir
-t	PART	-t
à	ADP	à
—	PUNCT	—
prison	NOUN	prison
...	PUNCT	...
prendre	VERB	prendre
,	PUNCT	,
A	NOUN	a
—	PUNCT	—
l'	DET	le
prison	NOUN	prison
précisa	VERB	préciser
de	ADP	de
Chen	PROPN	Chen
levant	NOUN	levant
,	PUNCT	,
quel	DET	quel
en	ADP	en
.	PUNCT	.
jours	NOUN	jour
A	ADP	à
vieux	ADJ	vieux
.	PUNCT	.
.	PUNCT	.
doigts	NOUN	doigt
...	PUNCT	...
vivre	VERB	vivre
aube	NOUN	aube
lui	PRON	lui
.	PUNCT	.
trois	NUM	trois
pouvoir	VERB	pouvoir
-elle	PRON	lui
en	ADP	en
endroit	NOUN	endroit
si	SCONJ	si
—	PUNCT	—
frontière	NOUN	frontière
soldats	NOUN	soldat
le	DET	le
trois	NUM	trois
frontière	NOUN	frontière
?	PUNCT	?
.	PUNCT	.
la	DET	le
travailler	VERB	travailler
soldats	NOUN	soldat
de	ADP	de
Elle	PRON	lui
.	PUNCT	.
Simon	PROPN	Simon
Des	DET	un
promets	NOUN	promet
sera	AUX	être
L'	DET	le
pour	ADP	pour
protéger	VERB	protéger
frontière	NOUN	frontière
pas	ADV	pas
.	PUNCT	.
vraiment	ADV	vraiment
expliqua	VERB	expliquer
Song	PROPN	Song
le	PRON	le
patrouille	VERB	patrouille
,	PUNCT	,
.	PUNCT	.
ne	ADV	ne
demanda	ADJ	demanda
thaïlandaise	ADJ	thaïlandais
Hilary	PROPN	Hilary
force	NOUN	force
à	ADP	à
on	PRON	on
long	NOUN	long
faire	VERB	faire
il	PRON	il
—	PUNCT	—
Chen	PROPN	Chen
de	ADP	de
armée	NOUN	armée
,	PUNCT	,
.	PUNCT	.
Si	SCONJ	si
May	NOUN	may
tout	ADJ	tout
la	DET	le
je	PRON	je
mon	DET	mon
possible	ADJ	possible
le	DET	le
?	PUNCT	?
vous	PRON	vous
certainement	ADV	certainement
,	PUNCT	,
...	PUNCT	...
en	ADP	en
agent	ADV	agent
votre	DET	votre
May	PROPN	May
pour	ADP	pour
mis	VERB	mettre
d'	ADP	de
?	PUNCT	?
ce	PRON	ce
Les	DET	le
yeux	NOUN	oeil
et	CCONJ	et
Ne	ADV	ne
ferai	VERB	faire
s'	PRON	se
pouvoir	NOUN	pouvoir
Vous	PRON	vous
.	PUNCT	.
mari	NOUN	mari
mon	DET	mon
sauf	ADP	sauf
gouvernement	NOUN	gouvernement
.	PUNCT	.
en	ADP	en
Je	PRON	je
—	PUNCT	—
Vous	PRON	vous
agrandirent	VERB	agrandir
chez	ADP	chez
du	ADP	de
du	ADP	de
tout	ADJ	tout
de	ADP	de
lui	PRON	lui
qui	PRON	qui
agent	ADV	agent
que	SCONJ	que
Song	PROPN	Song
.	PUNCT	.
gouvernement	NOUN	gouvernement
sain	NOUN	sain
ma	DET	mon
américain	ADJ	américain
.	PUNCT	.
rentre	VERB	rentre
prison	NOUN	prison
parole	NOUN	parole
—	PUNCT	—
avez	VERB	avoir
cet	DET	ce
inquiétez	VERB	inquiéter
kilomètres	NOUN	kilomètre
-moi	PRON	moi
le	DET	le
,	PUNCT	,
vous	PRON	vous
Douze	NOUN	douze
épuisée	VERB	épuiser
rien	PRON	rien
qui	PRON	qui
retomba	VERB	retomber
.	PUNCT	.
—	PUNCT	—
ne	ADV	ne
du	ADP	de
Maintenant	ADV	maintenant
de	ADP	de
,	PUNCT	,
où	PRON	où
.	PUNCT	.
—	PUNCT	—
avait	AUX	avoir
.	PUNCT	.
moi	PRON	moi
Chen	PROPN	Chen
comme	ADP	comme
si	SCONJ	si
fauteuil	NOUN	fauteuil
fixé	VERB	fixer
,	PUNCT	,
l'	PRON	l'
risque	VERB	risque
contre	ADP	contre
le	DET	le
avec	ADP	avec
aveu	NOUN	aveu
dites	VERB	dire
dossier	NOUN	dossier
Est	NOUN	est
murmura	VERB	murmurer
rendez-vous	NOUN	rendez-vous
Sa	DET	son
la	DET	le
femme	NOUN	femme
est	AUX	être
pas	ADV	pas
.	PUNCT	.
.	PUNCT	.
Mae	PROPN	Mae
de	ADP	de
,	PUNCT	,
lasse	ADJ	las
ne	ADV	ne
et	CCONJ	et
reviennent	ADJ	reviennent
Parfait	PROPN	Parfait
voix	NOUN	voix
—	PUNCT	—
satisfait	ADJ	satisfait
vers	ADP	vers
la	DET	le
Rien	PROPN	Rien
sans	ADP	sans
un	DET	un
qu'	SCONJ	que
Américains	NOUN	américain
la	DET	le
ait	AUX	avoir
leur	PRON	leur
les	DET	le
,	PUNCT	,
.	PUNCT	.
Simon	PROPN	Simon
Si	SCONJ	si
d'	ADP	de
pris	VERB	prendre
congé	VERB	conger
Hilary	PROPN	Hilary
rien	PRON	rien
.	PUNCT	.
Song	PROPN	Song
ton	NOUN	ton
porte	NOUN	porte
.	PUNCT	.
.	PUNCT	.
May	PROPN	May
,	PUNCT	,
attendit	ADJ	attendit
répéta	VERB	répéter
Simon	PROPN	Simon
—	PUNCT	—
d'	ADP	de
se	PRON	se
dirigea	VERB	diriger
dites	PROPN	dire
déclara	PRON	déclara
une	DET	un
Soyez	PROPN	Soyez
vieille	NOUN	vieux
vers	ADP	vers
.	PUNCT	.
pour	ADP	pour
,	PUNCT	,
sortirent	ADV	sortirent
May	NOUN	may
inquiétude	NOUN	inquiétude
chance	NOUN	chance
En	ADP	en
le	PRON	le
garçon	NOUN	garçon
.	PUNCT	.
vous	PRON	vous
à	ADP	à
.	PUNCT	.
la	DET	le
,	PUNCT	,
souci	NOUN	souci
et	CCONJ	et
et	CCONJ	et
Adieu	PROPN	Adieu
faire	VERB	faire
.	PUNCT	.
sauvera	VERB	sauver
.	PUNCT	.
Chen	PROPN	Chen
se	PRON	se
dirigèrent	VERB	diriger
maison	NOUN	maison
de	ADP	de
vous	PRON	vous
voiture	NOUN	voiture
Je	PRON	je
Ils	PRON	il
ne	ADV	ne
sais	NOUN	sai
la	DET	le
Song	PROPN	Song
de	ADP	de
de	DET	de
et	CCONJ	et
pas	ADV	pas
—	PUNCT	—
pour	ADP	pour
joli	ADJ	joli
tâchez	ADP	tâchez
Simon	PROPN	Simon
Bonne	ADJ	bon
pensant	VERB	penser
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
pas	ADV	pas
si	SCONJ	si
Chambers	PROPN	Chambers
Simon	PROPN	Simon
dira	VERB	dire
May	NOUN	may
ils	PRON	il
n'	ADV	n'
d'	ADP	de
.	PUNCT	.
colère	NOUN	colère
nous	PRON	nous
semblé	VERB	sembler
demanda	ADJ	demanda
venus	VERB	venir
—	PUNCT	—
avait	AUX	avoir
ennuis	NOUN	ennui
leur	PRON	leur
bouillait	VERB	bouillir
lui	PRON	lui
de	ADP	de
ici	ADV	ici
.	PUNCT	.
sommes	AUX	être
n'	ADV	n'
—	PUNCT	—
ne	ADV	ne
.	PUNCT	.
apprennent	VERB	apprendre
aura	VERB	avoir
Song	PROPN	Song
Elle	PRON	lui
pitoyable	ADJ	pitoyable
que	SCONJ	que
?	PUNCT	?
A	ADP	à
pas	ADV	pas
-elle	PRON	lui
condition	NOUN	condition
qu'	SCONJ	que
Elle	PRON	lui
Hilary	PROPN	Hilary
à	ADP	à
pas	ADV	pas
-t	PART	-t
.	PUNCT	.
montèrent	VERB	monter
nous	PRON	nous
quelques	DET	quelque
d'	ADP	de
bout	NOUN	bout
Ils	PRON	il
,	PUNCT	,
Hilary	VERB	hilary
le	DET	le
?	PUNCT	?
demanda	ADJ	demanda
frais	ADJ	frais
lança	VERB	lancer
Simon	PROPN	Simon
ton	NOUN	ton
au	ADP	au
habitacle	NOUN	habitacle
se	PRON	se
secondes	NOUN	seconde
,	PUNCT	,
envahit	VERB	envahir
.	PUNCT	.
voiture	NOUN	voiture
et	CCONJ	et
.	PUNCT	.
voulait	VERB	vouloir
détaché	VERB	détacher
qui	PRON	qui
de	ADP	de
allons	VERB	aller
Exactement	NOUN	exactement
mit	VERB	mettre
Hilary	PROPN	Hilary
l'	DET	le
contact	NOUN	contact
—	PUNCT	—
de	ADP	de
un	DET	un
l'	DET	le
vers	ADP	vers
air	NOUN	air
—	PUNCT	—
la	DET	le
frontière	NOUN	frontière
,	PUNCT	,
en	ADP	en
Ainsi	ADV	ainsi
lui	PRON	lui
.	PUNCT	.
Enfin	ADV	enfin
regard	NOUN	regard
sais	VERB	savoir
Je	PRON	je
en	ADP	en
.	PUNCT	.
un	DET	un
Je	PRON	je
arrivèrent	VERB	arriver
attendait	VERB	attendre
.	PUNCT	.
Simon	PROPN	Simon
-elle	PRON	lui
la	DET	le
Elle	PRON	lui
fixement	NOUN	fixement
serrée	ADJ	serrer
certaine	NOUN	certaine
devant	ADP	devant
vous	PRON	vous
discussion	NOUN	discussion
avec	ADP	avec
ils	PRON	il
côté	NOUN	côté
une	DET	un
.	PUNCT	.
lui	PRON	lui
.	PUNCT	.
droit	ADJ	droit
,	PUNCT	,
.	PUNCT	.
quand	SCONJ	quand
s'	PRON	se
conduisait	VERB	conduire
insista	PRON	insista
à	ADP	à
,	PUNCT	,
—	PUNCT	—
regardant	VERB	regarder
une	DET	un
Le	DET	le
-t	PART	-t
.	PUNCT	.
silence	NOUN	silence
retomba	ADJ	retomba
accompagne	VERB	accompagne
de	ADP	de
—	PUNCT	—
dans	ADP	dans
agressivité	NOUN	agressivité
le	DET	le
principale	ADJ	principal
.	PUNCT	.
.	PUNCT	.
loin	ADV	loin
trois	NUM	trois
rue	NOUN	rue
demain	ADV	demain
y	PRON	y
May	NOUN	may
village	NOUN	village
akha	ADJ	akha
dire	ADV	dire
demain	ADV	demain
:	PUNCT	:
Mae	PROPN	Mae
de	ADP	de
.	PUNCT	.
.	PUNCT	.
C'	PRON	ce
parlé	VERB	parler
dimanche	NOUN	dimanche
Nous	PRON	nous
il	PRON	il
a	AUX	avoir
remarqua	VERB	remarquer
Je	PRON	je
connais	VERB	connaître
Sa	DET	son
-	ADV	-
Il	PRON	il
.	PUNCT	.
—	PUNCT	—
non	ADV	non
à	ADV	à
Song	PROPN	Song
buseh	NOUN	buseh
jours	NOUN	jour
de	ADP	de
matin	NOUN	matin
y	PRON	y
-	ADV	-
partons	VERB	partir
a	VERB	avoir
un	DET	un
est	ADV	est
,	PUNCT	,
donc	ADV	donc
coucherons	NOUN	coucheron
Nous	PRON	nous
Simon	PROPN	Simon
,	PUNCT	,
?	PUNCT	?
le	DET	le
qui	PRON	qui
aurai	VERB	avoir
soir	NOUN	soir
buseh	NOUN	buseh
passer	VERB	passer
dans	ADP	dans
calmer	VERB	calmer
l'	DET	le
.	PUNCT	.
nuit	NOUN	nuit
en	ADP	en
était	AUX	être
J'	PRON	je
est	AUX	être
d'	ADP	de
samedi	NOUN	samedi
.	PUNCT	.
—	PUNCT	—
de	ADP	de
j'	PRON	je
région	NOUN	région
irai	VERB	aller
elle	PRON	lui
.	PUNCT	.
emparée	VERB	emparer
inspecter	VERB	inspecter
Hilary	VERB	hilary
parlé	VERB	parler
repérage	NOUN	repérage
émotion	NOUN	émotion
le	DET	le
la	DET	le
avait	AUX	avoir
tout	ADJ	tout
s'	PRON	se
C'	PRON	ce
s'	PRON	se
coin	NOUN	coin
,	PUNCT	,
efforçait	VERB	efforcer
de	ADP	de
pour	ADP	pour
et	CCONJ	et
un	DET	un
la	DET	le
quoi	VERB	quoi
chef	NOUN	chef
ce	DET	ce
.	PUNCT	.
de	ADP	de
C'	PRON	ce
seule	ADJ	seul
dans	ADP	dans
empourprer	VERB	empourprer
Vous	PRON	vous
évidemment	ADV	évidemment
disait	VERB	dire
:	PUNCT	:
King	PROPN	King
quand	SCONJ	quand
ensemble	ADJ	ensembl
donc	ADV	donc
la	DET	le
sentait	VERB	sentir
ou	CCONJ	ou
dormir	NOUN	dormir
à	ADP	à
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
mais	CCONJ	mais
Pas	ADV	pas
moins	ADV	moins
le	DET	le
plus	ADV	plus
côté	NOUN	côté
Elle	PRON	lui
village	NOUN	village
,	PUNCT	,
—	PUNCT	—
de	ADP	de
,	PUNCT	,
du	ADP	de
pensée	NOUN	pensée
est	AUX	être
elle	PRON	lui
l'	DET	le
Simon	PROPN	Simon
visage	NOUN	visage
entendit	NOUN	entendit
qui	PRON	qui
à	ADP	à
village	NOUN	village
s'	PRON	se
comprendrez	VERB	comprendre
son	DET	son
A	AUX	avoir
y	PRON	y
l'	DET	le
d'	ADP	de
.	PUNCT	.
est	AUX	être
vous	PRON	vous
dans	ADP	dans
un	DET	un
hâte	VERB	hâter
pour	ADP	pour
le	DET	le
de	ADP	de
.	PUNCT	.
J'	PRON	je
villageois	NOUN	villageois
C'	PRON	ce
environ	ADV	environ
très	ADV	très
ici	ADV	ici
.	PUNCT	.
route	NOUN	route
emportez	VERB	emporter
.	PUNCT	.
arriver	VERB	arriver
—	PUNCT	—
hospitaliers	NOUN	hospitalier
...	PUNCT	...
sont	AUX	être
—	PUNCT	—
après-midi	NOUN	après-midi
,	PUNCT	,
ai	AUX	avoir
dîner	NOUN	dîner
Trois	NUM	Trois
d'	ADP	de
propos	NOUN	propos
loin	ADV	loin
Les	DET	le
,	PUNCT	,
et	CCONJ	et
heures	NOUN	heure
Nous	PRON	nous
nous	PRON	nous
arriverons	VERB	arriver
?	PUNCT	?
serez	VERB	être
partirons	VERB	partir
chandail	NOUN	chandail
.	PUNCT	.
à	ADP	à
fait	VERB	faire
un	DET	un
avez	VERB	avoir
hôtel	NOUN	hôtel
Vous	PRON	vous
Il	PRON	il
dans	ADP	dans
,	PUNCT	,
.	PUNCT	.
passer	VERB	passer
à	ADP	à
Si	SCONJ	si
vaut	VERB	valoir
les	DET	le
Quand	SCONJ	quand
?	PUNCT	?
ai	AUX	avoir
ne	ADV	ne
pas	ADV	pas
vous	PRON	vous
.	PUNCT	.
remarquer	VERB	remarquer
frais	ADJ	frais
Et	CCONJ	et
dans	ADP	dans
tient	VERB	tenir
pas	ADV	pas
on	PRON	on
bagages	NOUN	bagage
meublé	NOUN	meublé
faire	AUX	faire
montagnes	NOUN	montagne
votre	DET	votre
.	PUNCT	.
—	PUNCT	—
se	PRON	se
n'	ADV	n'
.	PUNCT	.
J'	PRON	je
,	PUNCT	,
—	PUNCT	—
une	DET	un
avant	ADP	avant
de	ADP	de
de	DET	de
plus	ADV	plus
chambre	NOUN	chambre
il	PRON	il
pris	VERB	prendre
Dans	ADP	dans
ne	ADV	ne
centre	NOUN	centre
ici	ADV	ici
fois	NOUN	fois
loin	ADV	loin
mieux	ADV	mieux
le	DET	le
je	PRON	je
.	PUNCT	.
pas	ADV	pas
la	DET	le
très	ADV	très
m'	PRON	me
l'	DET	le
j'	PRON	je
est	AUX	être
immeuble	NOUN	immeuble
vais	VERB	aller
?	PUNCT	?
chambre	NOUN	chambre
.	PUNCT	.
,	PUNCT	,
descendre	VERB	descendre
Votre	DET	votre
à	ADP	à
.	PUNCT	.
—	PUNCT	—
y	PRON	y
Non	ADV	non
.	PUNCT	.
cas	NOUN	cas
hôtel	NOUN	hôtel
première	ADJ	premier
,	PUNCT	,
—	PUNCT	—
ce	DET	ce
d'	ADP	de
que	SCONJ	que
L'	DET	le
Ce	PRON	ce
pas	ADV	pas
trouve	VERB	trouve
n'	ADV	n'
est	AUX	être
—	PUNCT	—
pas	ADV	pas
dans	ADP	dans
ne	ADV	ne
se	PRON	se
glaner	VERB	glaner
plus	ADV	plus
parages	NOUN	parage
.	PUNCT	.
J'	PRON	je
la	DET	le
étonne	VERB	étonne
les	DET	le
un	PRON	un
en	ADP	en
la	DET	le
montagne	NOUN	montagne
quartier	NOUN	quartier
mes	DET	mon
a	AUX	avoir
en	ADP	en
connaissiez	ADJ	connaissiez
Chambers	PROPN	Chambers
d'	ADP	de
—	PUNCT	—
vous	PRON	vous
général	ADJ	général
quand	ADP	quand
il	PRON	il
que	SCONJ	que
m'	PRON	me
essayer	VERB	essayer
de	ADP	de
train	NOUN	train
savais	VERB	savoir
,	PUNCT	,
renseignements	NOUN	renseignement
semblé	VERB	sembler
.	PUNCT	.
que	SCONJ	que
effet	NOUN	effet
quelques	DET	quelque
ville	NOUN	ville
étais	VERB	être
de	ADP	de
quelque	DET	quelque
le	DET	le
situé	VERB	situer
part	NOUN	part
dans	ADP	dans
Je	PRON	je
,	PUNCT	,
dans	ADP	dans
de	ADP	de
était	AUX	être
ce	PRON	ce
de	ADP	de
dans	ADP	dans
et	CCONJ	et
A	ADP	à
vu	VERB	voir
contacts	NOUN	contact
bas	NOUN	bas
bien	ADV	bien
me	PRON	me
leurs	DET	leur
traces	NOUN	trace
.	PUNCT	.
à	ADP	à
appelé	VERB	appeler
époque	NOUN	époque
avait	AUX	avoir
donc	ADV	donc
je	PRON	je
Jerry	PROPN	Jerry
il	PRON	il
Je	PRON	je
pouvaient	VERB	pouvoir
m'	PRON	me
qu'	SCONJ	que
a	AUX	avoir
me	PRON	me
demandais	VERB	demander
,	PUNCT	,
dans	ADP	dans
l'	DET	le
ils	PRON	il
pour	ADP	pour
.	PUNCT	.
un	DET	un
dire	VERB	dire
qu'	PRON	qu'
Hal	PROPN	Hal
l'	DET	le
suis	AUX	être
espoir	NOUN	espoir
bar	NOUN	bar
là	ADV	là
de	ADP	de
retrouver	VERB	retrouver
traîner	VERB	traîner
Bangkok	PROPN	Bangkok
-	ADJ	-
faire	VERB	faire
retourné	VERB	retourner
de	ADP	de
,	PUNCT	,
les	DET	le
,	PUNCT	,
que	SCONJ	que
Mais	CCONJ	mais
Bangkok	PROPN	Bangkok
avec	ADP	avec
Alors	ADV	alors
près	ADV	près
...	PUNCT	...
On	PRON	on
affaire	NOUN	affaire
vous	PRON	vous
Q.G.	NOUN	q.g.
ne	ADV	ne
.	PUNCT	.
,	PUNCT	,
occupe	VERB	occupe
tout	ADV	tout
Mai	PROPN	Mai
de	ADP	de
—	PUNCT	—
que	SCONJ	que
Chiang	NOUN	chiang
leur	DET	leur
pas	ADV	pas
que	ADV	que
s'	PRON	se
explique	VERB	explique
contrebandiers	NOUN	contrebandier
.	PUNCT	.
est	AUX	être
dirait	VERB	dire
.	PUNCT	.
de	ADP	de
drogue	NOUN	drogue
maintenant	ADV	maintenant
Chambers	PROPN	Chambers
jade	NOUN	jade
sur	ADP	sur
Cette	DET	ce
le	DET	le
la	DET	le
frontière	NOUN	frontière
s'	PRON	se
alors	ADV	alors
rendez-vous	NOUN	rendez-vous
,	PUNCT	,
et	CCONJ	et
obligatoirement	ADV	obligatoirement
qu'	SCONJ	que
sans	ADP	sans
autres	ADJ	autre
Etant	VERB	eter
bien	ADV	bien
pensez	VERB	penser
fabrique	VERB	fabrique
jade	NOUN	jade
?	PUNCT	?
jades	NOUN	jade
anciens	ADJ	ancien
sûrement	ADV	sûrement
Birmanie	NOUN	birmanie
le	DET	le
que	SCONJ	que
et	CCONJ	et
trafic	NOUN	trafic
objets	NOUN	objet
choses	NOUN	chose
scorpion	NOUN	scorpion
d'	ADP	de
du	ADP	de
a	AUX	avoir
Le	DET	le
volé	VERB	voler
doivent	VERB	devoir
être	AUX	être
les	DET	le
Il	PRON	il
doute	NOUN	doute
dans	ADP	dans
scorpion	NOUN	scorpion
.	PUNCT	.
s'	PRON	se
—	PUNCT	—
sculptés	VERB	sculpter
d'	DET	d'
donné	VERB	donner
un	DET	un
des	ADP	de
agit	VERB	agir
.	PUNCT	.
copies	NOUN	copie
des	ADP	de
.	PUNCT	.
il	PRON	il
Chen	PROPN	Chen
de	ADP	de
important	ADJ	important
-il	PRON	il
le	DET	le
,	PUNCT	,
moyen	NOUN	moyen
des	DET	un
l'	DET	le
—	PROPN	—
fraude	NOUN	fraude
tant	ADV	tant
couleur	ADJ	couleur
ont	AUX	avoir
rendez-vous	VERB	rendez-vous
ce	DET	ce
