rien	PRON	rien
tarder	VERB	tarder
la	DET	le
il	PRON	il
impressions	NOUN	impression
en	ADP	en
prie	VERB	prier
activité	NOUN	activité
,	PUNCT	,
que	ADV	que
sans	ADP	sans
choses	NOUN	chose
ma	DET	mon
les	DET	le
.	PUNCT	.
liberté	NOUN	liberté
au	ADP	au
Il	PRON	il
effacer	VERB	effacer
tirer	VERB	tirer
la	PRON	le
précise	VERB	précise
curiosité	NOUN	curiosité
clair	ADJ	clair
«	NOUN	«
et	CCONJ	et
me	PRON	me
les	DET	le
aversion	NOUN	aversion
plutôt	ADV	plutôt
Roi	PROPN	Roi
:	PUNCT	:
à	ADP	à
étaient	AUX	être
geste	NOUN	geste
fin	NOUN	fin
à	ADP	à
savoir	VERB	savoir
m'	PRON	me
son	DET	son
prestigieux	ADJ	prestigieux
marquise	NOUN	marquis
,	PUNCT	,
et	CCONJ	et
Elle	PRON	lui
qui	PRON	qui
Or	CCONJ	or
pour	ADP	pour
de	ADP	de
effet	NOUN	effet
poste	NOUN	poste
mot	VERB	mot
moyen	NOUN	moyen
entend	VERB	entendre
Poste	PRON	poste
»	PUNCT	»
le	DET	le
.	PUNCT	.
d'	ADP	de
ambassadeur	NOUN	ambassadeur
le	DET	le
l'	DET	le
de	ADP	de
.	PUNCT	.
la	DET	le
pense	NOUN	pense
histoire	NOUN	histoire
a	VERB	avoir
Rome	PROPN	Rome
le	DET	le
lui	PRON	lui
en	ADP	en
l'	DET	le
.	PUNCT	.
Choiseul	NOUN	choiseul
an	NOUN	an
dernier	ADJ	dernier
de	ADP	de
indifférentes	VERB	indifférenter
de	ADP	de
,	PUNCT	,
récompenser	VERB	récompenser
«	NOUN	«
est	AUX	être
fait	AUX	faire
deux	PRON	deux
à	ADP	à
France	PROPN	France
plus	ADV	plus
marquise	NOUN	marquis
avais	VERB	avoir
le	DET	le
projet	NOUN	projet
.	PUNCT	.
le	DET	le
assez	ADV	assez
temps	NOUN	temps
?	PUNCT	?
la	DET	le
la	DET	le
demande	VERB	demande
,	PUNCT	,
coupé	VERB	couper
règlement	NOUN	règlement
j'	PRON	je
en	ADP	en
a	AUX	avoir
ce	DET	ce
réflexion	NOUN	réflexion
.	PUNCT	.
Cela	PRON	cela
où	PRON	où
informer	VERB	informer
là	ADV	là
où	PRON	où
Ambassadeur	NOUN	ambassadeur
devient	VERB	devenir
jansénisme	NOUN	jansénisme
Jusques	PROPN	Jusques
en	ADP	en
Rome	PROPN	Rome
de	ADP	de
Choiseul	NOUN	choiseul
urgent	ADV	urgent
.	PUNCT	.
de	ADP	de
son	DET	son
et	CCONJ	et
stratégique	ADJ	stratégique
La	DET	le
mis	VERB	mettre
querelle	NOUN	querelle
à	ADP	à
suite	NOUN	suite
toute	ADJ	tout
je	PRON	je
l'	DET	le
,	PUNCT	,
de	ADP	de
régulièrement	ADV	régulièrement
de	ADP	de
sur	ADP	sur
me	PRON	me
divertissais	VERB	divertir
à	ADP	à
vie	NOUN	vie
et	CCONJ	et
et	CCONJ	et
objets	NOUN	objet
.	PUNCT	.
tenais	VERB	tenir
n'	ADV	n'
d'	ADP	de
la	DET	le
partie	NOUN	partie
m'	PRON	me
sortes	NOUN	sorte
instruire	NOUN	instruire
beaucoup	ADV	beaucoup
plus	ADV	plus
je	PRON	je
pas	ADV	pas
la	DET	le
dernière	ADJ	dernier
travailler	VERB	travailler
toute	ADJ	tout
songé	ADJ	songé
toutes	DET	tout
cette	DET	ce
mais	CCONJ	mais
après-midi	NOUN	après-midi
politique	NOUN	politique
matinée	NOUN	matinée
particulièrement	ADV	particulièrement
m'	PRON	me
;	PUNCT	;
je	PRON	je
avais	VERB	avoir
pour	ADP	pour
occupais	VERB	occuper
ma	DET	mon
Je	PRON	je
dont	PRON	dont
à	ADP	à
marié	ADJ	marier
enfant	NOUN	enfant
avait	AUX	avoir
épousé	VERB	épouser
qu'	SCONJ	que
étais	AUX	être
pas	ADV	pas
D'	ADP	de
fausse	NOUN	faux
couche	NOUN	couche
qui	PRON	qui
et	CCONJ	et
ambition	NOUN	ambition
une	DET	un
avais	VERB	avoir
trois	NUM	trois
maligne	ADJ	malin
que	SCONJ	que
j'	PRON	je
,	PUNCT	,
était	AUX	être
idée	NOUN	idée
,	PUNCT	,
d'	ADP	de
horrible	ADJ	horrible
,	PUNCT	,
fièvre	NOUN	fièvre
aimais	VERB	aimer
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
,	PUNCT	,
tendrement	ADV	tendrement
ailleurs10	NOUN	ailleurs10
elle	PRON	lui
une	DET	un
eu	VERB	avoir
depuis	ADP	depuis
avait	AUX	avoir
;	PUNCT	;
que	PRON	que
fait	VERB	faire
une	DET	un
j'	PRON	je
toute	DET	tout
j'	PRON	je
remise	VERB	remettre
ans	NOUN	an
une	DET	un
l'	PRON	l'
de	ADP	de
.	PUNCT	.
de	ADP	de
très	ADV	très
qui	PRON	qui
difficulté	NOUN	difficulté
.	PUNCT	.
de	ADP	de
voyage	NOUN	voyage
comme	ADP	comme
voulais	VERB	vouloir
On	PRON	on
un	DET	un
à	ADP	à
anéantissement	NOUN	anéantissement
et	CCONJ	et
âge	NOUN	âge
Je	PRON	je
d'	ADP	de
la	PRON	le
délicate	NOUN	délicat
laissée	VERB	laisser
et	CCONJ	et
dans	ADP	dans
,	PUNCT	,
avec	ADP	avec
son	DET	son
pouvais	VERB	pouvoir
lui	PRON	lui
aussi	ADV	aussi
état	NOUN	état
celui	PRON	celui
ni	CCONJ	ni
faiblesse	NOUN	faiblesse
santé	NOUN	santé
inquiétant	ADJ	inquiétant
Rome	PROPN	Rome
quitter	VERB	quitter
faire	AUX	faire
ne	ADV	ne
sentais	ADV	sentais
faire	VERB	faire
un	DET	un
ne	ADV	ne
avait	AUX	avoir
la	DET	le
»	PUNCT	»
je	PRON	je
ministre	NOUN	ministre
quand	ADV	quand
Choiseul	PROPN	Choiseul
bien	ADV	bien
,	PUNCT	,
sans	ADP	sans
peut	VERB	pouvoir
pousse	ADJ	pouss
le	DET	le
«	NOUN	«
de	ADP	de
l'	DET	le
je	PRON	je
des	ADP	de
proposition	NOUN	proposition
maréchal	NOUN	maréchal
Fontainebleau	PROPN	Fontainebleau
»	PUNCT	»
Noailles	PROPN	Noailles
déterminé	VERB	déterminer
à	ADP	à
prendrais	VERB	prendre
,	PUNCT	,
étudier	VERB	étudier
fus	VERB	être
la	DET	le
,	PUNCT	,
alors	ADV	alors
de	ADP	de
le	DET	le
à	ADP	à
État	NOUN	état
.	PUNCT	.
offre	NOUN	offre
parti	NOUN	parti
Je	PRON	je
d'	ADP	de
être	AUX	être
le	DET	le
.	PUNCT	.
considérer	VERB	considérer
que	SCONJ	que
le	DET	le
l'	DET	le
intérêt	NOUN	intérêt
sur	ADP	sur
même	ADV	même
monde	NOUN	monde
ministre	NOUN	ministre
Tout	ADJ	tout
souvent	ADV	souvent
étrangères	ADJ	étranger
informe	VERB	informe
ministre	NOUN	ministre
Rome	PROPN	Rome
-	PUNCT	-
Affaires	NOUN	affaire
Il	PRON	il
chose	NOUN	chose
et	CCONJ	et
prochain	ADJ	prochain
départ	NOUN	départ
insiste	ADJ	insist
blesse	VERB	blesse
Saint-Contest	PROPN	Saint-Contest
Je	PRON	je
marquise	NOUN	marquis
veut	VERB	vouloir
ai	AUX	avoir
.	PUNCT	.
la	DET	le
...	PUNCT	...
une	DET	un
monsieur	NOUN	Monsieur
sûr	ADJ	sûr
de	ADP	de
dit	VERB	dire
avoir	AUX	avoir
vous	PRON	vous
tout	ADJ	tout
ses	DET	son
qu'	SCONJ	que
,	PUNCT	,
pour	ADP	pour
le	DET	le
bien	ADV	bien
pensé	VERB	penser
premier	ADJ	premier
.	PUNCT	.
Choiseul	PROPN	Choiseul
proches	NOUN	proche
monde	NOUN	monde
céder	VERB	céder
de	ADP	de
son	DET	son
Si	SCONJ	si
,	PUNCT	,
.	PUNCT	.
qui	PRON	qui
bien	ADV	bien
sinon	ADV	sinon
,	PUNCT	,
fait	AUX	faire
Mal	PROPN	Mal
Son	DET	son
avec	ADP	avec
autrui	ADV	autrui
donc	ADV	donc
,	PUNCT	,
doit	VERB	devoir
Son	DET	son
absence	NOUN	absence
que	SCONJ	que
Aimant	PROPN	Aimant
fait	AUX	faire
,	PUNCT	,
liée	VERB	lier
sais	VERB	savoir
étemelle	ADJ	étemell
.	PUNCT	.
partie	NOUN	partie
je	PRON	je
Bon	ADJ	bon
comportement	NOUN	comportement
avoir	VERB	avoir
qui	PRON	qui
impassibilité	NOUN	impassibilité
,	PUNCT	,
Son	DET	son
tout	ADV	tout
souffrir	VERB	souffrir
Très	NOUN	trè
mal	ADV	mal
,	PUNCT	,
à	ADP	à
bien	ADV	bien
le	DET	le
le	DET	le
silence	NOUN	silence
ne	ADV	ne
mille	NUM	mille
coup	VERB	coup
.	PUNCT	.
morts	NOUN	mort
par	ADP	par
Voilà	VERB	voilà
un	DET	un
Qui	PRON	qui
ITnfiniment	VERB	itnfinimer
plus	ADV	plus
mon	DET	mon
le	DET	le
sont	AUX	être
que	SCONJ	que
démêlées	VERB	démêler
Je	PRON	je
,	PUNCT	,
choses	NOUN	chose
n'	ADV	n'
,	PUNCT	,
compliquées	VERB	compliquer
pour	ADP	pour
bonté	NOUN	bonté
plus	ADV	plus
Mon	DET	mon
un	DET	un
.	PUNCT	.
je	PRON	je
humain	ADJ	humain
l'	DET	le
difficile	ADJ	difficile
,	PUNCT	,
qui	PRON	qui
Amour	PROPN	Amour
est	AUX	être
?	PUNCT	?
.	PUNCT	.
Et	CCONJ	et
cerveau	NOUN	cerveau
n'	ADV	n'
plus	ADV	plus
abbé	VERB	abber
Dieu	PROPN	Dieu
être	AUX	être
était	AUX	être
c'	PRON	ce
chergrand	NOUN	chergrand
croyais	VERB	croire
par	ADP	par
et	CCONJ	et
compliquées	VERB	compliquer
que	SCONJ	que
que	SCONJ	que
—	CCONJ	—
trop	ADV	trop
amour	NOUN	amour
Pur	PROPN	Pur
les	DET	le
est	VERB	être
vois	VERB	voir
plus	ADV	plus
.	PUNCT	.
voilà	VERB	voilà
la	DET	le
ne	ADV	ne
versé	VERB	verser
là	ADV	là
Mais	CCONJ	mais
obtenir	VERB	obtenir
aider	VERB	aider
.	PUNCT	.
La	DET	le
humaine	ADJ	humain
accord	NOUN	accord
ni	CCONJ	ni
pas	ADV	pas
peu	ADV	peu
la	PRON	le
Saint-Contest	PROPN	Saint-Contest
théologie	NOUN	théologie
était	AUX	être
,	PUNCT	,
à	ADP	à
aurait	AUX	avoir
Il	PRON	il
su	VERB	savoir
a	VERB	avoir
le	DET	le
.	PUNCT	.
Mais	CCONJ	mais
que	SCONJ	que
mal	NOUN	mal
'	PUNCT	'
nomination	NOUN	nomination
la	DET	le
.	PUNCT	.
grand	ADJ	grand
dans	ADP	dans
vient	VERB	venir
il	PRON	il
les	DET	le
souffrance	NOUN	souffrance
bien	ADV	bien
choses	NOUN	chose
traînent	VERB	traîner
.	PUNCT	.
Il	PRON	il
.	PUNCT	.
l'	DET	le
connaissait	VERB	connaître
que	SCONJ	que
roi	NOUN	roi
un	DET	un
Rome	PROPN	Rome
l'	DET	le
ambassadeur	NOUN	ambassadeur
du	ADP	de
comme	ADP	comme
mes	DET	mon
Il	PRON	il
les	DET	le
démarches	NOUN	démarche
le	PRON	le
savaient	VERB	savoir
ulcéré	VERB	ulcérer
m'	PRON	me
aller	VERB	aller
,	PUNCT	,
fait	VERB	faire
,	PUNCT	,
d'	ADP	de
lui	PRON	lui
et	CCONJ	et
Choiseul	PROPN	Choiseul
moquait	VERB	moquer
est	AUX	être
faire	VERB	faire
et	CCONJ	et
avait	AUX	avoir
si	SCONJ	si
affront	NOUN	affront
famille	NOUN	famille
.	PUNCT	.
que	PRON	que
maintenant	ADV	maintenant
se	PRON	se
ma	DET	mon
à	ADP	à
on	PRON	on
refuse	VERB	refuse
.	PUNCT	.
on	PRON	on
le	DET	le
«	PUNCT	«
Avant	ADP	avant
mais	CCONJ	mais
.	PUNCT	.
prendra	NOUN	prendra
amis	NOUN	ami
il	PRON	il
l'	DET	le
j'	PRON	je
et	CCONJ	et
Rome	PROPN	Rome
m'	PRON	me
ambassade	NOUN	ambassade
,	PUNCT	,
blesse	NOUN	blesse
aversion	NOUN	aversion
que	SCONJ	que
Je	PRON	je
commençais	VERB	commencer
le	DET	le
Roi	NOUN	roi
la	DET	le
à	ADP	à
l'	DET	le
blessait	VERB	blesser
idée	NOUN	idée
;	PUNCT	;
pour	ADP	pour
refus	NOUN	refus
l'	DET	le
plutôt	ADV	plutôt
désir	NOUN	désir
de	ADP	de
d'	ADP	de
être	AUX	être
l'	DET	le
je	PRON	je
me	PRON	me
de	ADP	de
répugnance	NOUN	répugnance
à	ADP	à
sentis	VERB	sentir
du	ADP	de
objet	NOUN	objet
de	ADP	de
accoutumer	VERB	accoutumer
me	PRON	me
stimule	VERB	stimule
que	SCONJ	que
»	PUNCT	»
.	PUNCT	.
«	NOUN	«
mais	CCONJ	mais
avais	VERB	avoir
Me	NOUN	me
du	ADP	de
.	PUNCT	.
pouvait	VERB	pouvoir
c'	PRON	ce
tombées	VERB	tomber
amis	NOUN	ami
d'	ADP	de
prévenu	VERB	prévenir
;	PUNCT	;
étaient	AUX	être
des	DET	un
plaisait	VERB	plaire
madame	NOUN	Monsieur
de	ADP	de
espérances	NOUN	espérance
.	PUNCT	.
qui	PRON	qui
abandonner	VERB	abandonner
avais	VERB	avoir
succès	NOUN	succès
idée	NOUN	idée
et	CCONJ	et
J'	PRON	je
sur	ADP	sur
que	SCONJ	que
un	DET	un
.	PUNCT	.
état	NOUN	état
qui	PRON	qui
ne	ADV	ne
l'	DET	le
famille	NOUN	famille
,	PUNCT	,
procurer	VERB	procurer
me	PRON	me
Pompadour	PROPN	Pompadour
que	SCONJ	que
assez	ADV	assez
lui	PRON	lui
mes	DET	mon
en	PRON	en
le	DET	le
et	CCONJ	et
mes	DET	mon
cette	DET	ce
je	PRON	je
priai	VERB	prier
ma	DET	mon
était	AUX	être
demande	NOUN	demande
dégoûts	NOUN	dégoût
de	ADP	de
sont	AUX	être
avais	VERB	avoir
a	VERB	avoir
qu'	SCONJ	que
Mémoires	NOUN	mémoire
autant	ADV	autant
J'	PRON	je
y	PRON	y
m'	PRON	me
petit	ADJ	petit
sujet	NOUN	sujet
dans	ADP	dans
des	DET	un
souvent	ADV	souvent
sur	ADP	sur
monsieur	NOUN	Monsieur
d'	ADP	de
séduisants	NOUN	séduisant
Choiseul	PROPN	Choiseul
en	ADP	en
,	PUNCT	,
dédommagements	NOUN	dédommagement
et	CCONJ	et
mon	DET	mon
désagréable	ADJ	désagréable
parti	NOUN	parti
.	PUNCT	.
Elles	PRON	lui
de	ADP	de
genre	NOUN	genre
deux	NUM	deux
,	PUNCT	,
ce	DET	ce
les	DET	le
j'	PRON	je
événement	NOUN	événement
merveilleuses	NOUN	merveilleux
plus	ADV	plus
de	ADP	de
bien	ADV	bien
phrases	NOUN	phrase
avais	VERB	avoir
»	PUNCT	»
à	ADP	à
mon	DET	mon
tout	DET	tout
pris	VERB	prendre
Il	PRON	il
ont	AUX	avoir
.	PUNCT	.
ses	DET	son
.	PUNCT	.
dont	PRON	dont
en	PRON	en
grande	ADJ	grand
qu'	SCONJ	que
réconfortée	VERB	réconforter
considérable	ADJ	considérable
sentiment	NOUN	sentiment
m'	PRON	me
dissiper	VERB	dissiper
la	DET	le
a	AUX	avoir
moi	PRON	moi
qu'	SCONJ	que
;	PUNCT	;
et	CCONJ	et
sa	DET	son
sa	DET	son
fut	AUX	être
inclination	NOUN	inclination
eu	VERB	avoir
son	DET	son
première	ADJ	premier
par	ADP	par
dit	VERB	dire
vertu	NOUN	vertu
,	PUNCT	,
mais	CCONJ	mais
.	PUNCT	.
elle	PRON	lui
,	PUNCT	,
on	PRON	on
plus	ADV	plus
«	NOUN	«
épousa	VERB	épouser
agréments	NOUN	agrément
on	PRON	on
partie	NOUN	partie
de	ADP	de
m'	PRON	me
Elle	PRON	lui
un	DET	un
a	AUX	avoir
laissé	VERB	laisser
heureux	ADJ	heureux
La	DET	le
bien-fonds	ADJ	bien-fond
pour	ADP	pour
famille	NOUN	famille
m'	PRON	me
celui	NOUN	celui
évoque	NOUN	évoque
union	NOUN	union
la	DET	le
dans	ADP	dans
,	PUNCT	,
seconde	ADJ	second
mille	NUM	mille
,	PUNCT	,
m'	PRON	me
affligea	VERB	affliger
avantages	NOUN	avantage
le	DET	le
pour	ADP	pour
qui	PRON	qui
bonheur	NOUN	bonheur
fortune	NOUN	fortune
ensuivit	VERB	ensuivre
bien	ADV	bien
un	DET	un
de	ADP	de
répété	VERB	répéter
j'	PRON	je
mis	VERB	mettre
ai	VERB	avoir
;	PUNCT	;
je	PRON	je
s'	PRON	se
à	ADP	à
la	DET	le
suis	AUX	être
elle	PRON	lui
et	CCONJ	et
tous	ADJ	tout
ont	AUX	avoir
en	PRON	en
notre	DET	notre
fièvre	NOUN	fièvre
la	DET	le
fausse	NOUN	faux
les	DET	le
»	PUNCT	»
couche	NOUN	couche
qui	PRON	qui
supérieur	ADJ	supérieur
que	PRON	que
La	DET	le
fois	NOUN	fois
.	PUNCT	.
.	PUNCT	.
:	PUNCT	:
.	PUNCT	.
Mais	CCONJ	mais
effet	NOUN	effet
...	PUNCT	...
début	NOUN	début
explications	NOUN	explication
de	ADP	de
enfant	NOUN	enfant
accorde	NOUN	accorde
.	PUNCT	.
piquée	VERB	piquer
immixtion	NOUN	immixtion
épousé	VERB	épouser
déteste	VERB	déteste
tendrement	ADV	tendrement
demande	VERB	demande
«	PROPN	«
la	DET	le
aimais	VERB	aimer
,	PUNCT	,
tout	ADV	tout
J'	PRON	je
j'	PRON	je
avais	VERB	avoir
personnellement	ADV	personnellement
»	PUNCT	»
Choiseul	PROPN	Choiseul
elle	PRON	lui
Le	DET	le
sait	VERB	savoir
une	DET	un
En	ADP	en
aussi	ADV	aussi
que	SCONJ	que
Il	PRON	il
»	PUNCT	»
il	PRON	il
et	CCONJ	et
roi	NOUN	roi
est	AUX	être
roi	NOUN	roi
les	PRON	le
lui	PRON	lui
marquise	NOUN	marquis
«	NOUN	«
des	ADP	de
son	DET	son
au	ADP	au
continue	VERB	continue
ses	DET	son
,	PUNCT	,
.	PUNCT	.
travers	NOUN	travers
ou	CCONJ	ou
dans	ADP	dans
Choiseul	PROPN	Choiseul
à	ADP	à
refuse	VERB	refuse
la	DET	le
postérité	NOUN	postérité
dans	ADP	dans
nomination	NOUN	nomination
Il	PRON	il
Mémoires	PROPN	Mémoires
intérêt	NOUN	intérêt
.	PUNCT	.
Si	SCONJ	si
La	DET	le
marquer	VERB	marquer
la	DET	le
obstacle	NOUN	obstacle
amoureuses	ADJ	amoureux
lui	PRON	lui
.	PUNCT	.
le	DET	le
roi	NOUN	roi
.	PUNCT	.
met	VERB	mettre
qui	PRON	qui
faire	VERB	faire
se	PRON	se
à	ADP	à
son	DET	son
à	ADP	à
à	ADP	à
faveur	NOUN	faveur
ses	DET	son
balance	NOUN	balance
le	DET	le
poids	NOUN	poids
-elle	PRON	lui
rapporte	NOUN	rapporte
à	ADP	à
favorite	NOUN	favorite
affaires	NOUN	affaire
à	ADP	à
la	DET	le
Dit	NOUN	dit
avantage	NOUN	avantage
elle	PRON	lui
Choiseul	PROPN	Choiseul
à	ADP	à
le	DET	le
plus	ADV	plus
,	PUNCT	,
dit	VERB	dire
Roi	PROPN	Roi
va	VERB	aller
que	SCONJ	que
je	PRON	je
roi	NOUN	roi
force	NOUN	force
Elle	PRON	lui
exemple	NOUN	exemple
ne	ADV	ne
Il	PRON	il
ait	AUX	avoir
la	DET	le
pour	ADP	pour
cède	VERB	céder
au	ADP	au
quitte	VERB	quitte
Paris	PROPN	Paris
.	PUNCT	.
eu	VERB	avoir
l'	DET	le
qui	PRON	qui
»	PROPN	»
.	PUNCT	.
donner	VERB	donner
«	NOUN	«
suis	AUX	être
.	PUNCT	.
à	ADP	à
de	ADP	de
revenir	VERB	revenir
seul	ADJ	seul
.	PUNCT	.
«	NOUN	«
Le	DET	le
toujours	ADV	toujours
Je	PRON	je
crois	VERB	croire
Cour	NOUN	cour
le	DET	le
,	PUNCT	,
la	DET	le
cédait	VERB	céder
n'	ADV	n'
refuser	VERB	refuser
de	ADP	de
accorder	VERB	accorder
»	PUNCT	»
voulait	VERB	vouloir
de	ADP	de
pris	VERB	prendre
du	ADP	de
ministre	NOUN	ministre
mon	DET	mon
ambition	NOUN	ambition
cru	VERB	croire
.	PUNCT	.
à	ADP	à
monde	NOUN	monde
ne	ADV	ne
monde	NOUN	monde
méchant	ADJ	méchant
.	PUNCT	.
il	PRON	il
dans	ADP	dans
ça	PRON	cela
trois	NUM	trois
qu'	PRON	qu'
semaines	NOUN	semaine
.	PUNCT	.
Ce	PRON	ce
est	AUX	être
«	NOUN	«
mauvais	NOUN	mauvais
pas	ADV	pas
son	DET	son
.	PUNCT	.
On	PRON	on
ce	PRON	ce
est	AUX	être
pas	ADV	pas
Le	DET	le
le	DET	le
moyens	ADJ	moyen
a	AUX	avoir
j'	PRON	je
pour	ADP	pour
satisfaire	VERB	satisfaire
»	PUNCT	»
pendant	ADP	pendant
avais	VERB	avoir
tout	PRON	tout
que	PRON	que
à	ADP	à
en	PRON	en
je	PRON	je
que	SCONJ	que
que	SCONJ	que
Je	PRON	je
N'	ADV	n'
que	PRON	que
sur	ADP	sur
en	ADP	en
et	CCONJ	et
par	ADP	par
était	AUX	être
événement	NOUN	événement
maintenant	ADV	maintenant
n'	ADV	n'
«	NOUN	«
emploi	NOUN	emploi
pas	ADV	pas
l'	DET	le
.	PUNCT	.
pas	ADV	pas
public	NOUN	public
plus	ADV	plus
assez	ADV	assez
,	PUNCT	,
d'	DET	d'
explication	NOUN	explication
avais	VERB	avoir
de	ADP	de
pouvais	PRON	pouvais
au	ADP	au
;	PUNCT	;
conséquent	NOUN	conséquent
Rome	PROPN	Rome
voilà	VERB	voilà
donner	VERB	donner
pensais	VERB	penser
je	PRON	je
un	DET	un
prétendre	NOUN	prétendre
n'	ADV	n'
de	ADP	de
très	ADV	très
raisonnablement	ADJ	raisonnablement
ambassade	NOUN	ambassade
parlons	NOUN	parlon
ce	PRON	ce
un	DET	un
au-dessus	ADV	au-dessus
liaison	NOUN	liaison
me	PRON	me
:	PUNCT	:
s'	PRON	se
est	AUX	être
ne	ADV	ne
qui	PRON	qui
psychanalytique	ADJ	psychanalytique
Pompadour	PROPN	Pompadour
Six	NUM	Six
,	PUNCT	,
car	CCONJ	car
pour	ADP	pour
produite	NOUN	produite
.	PUNCT	.
vérité	NOUN	vérité
pour	ADP	pour
qui	PRON	qui
,	PUNCT	,
expliquer	VERB	expliquer
Mémoires	NOUN	mémoire
conclure	VERB	conclure
de	ADP	de
fort	ADV	fort
des	ADP	de
simple	ADJ	simple
que	SCONJ	que
ma	DET	mon
même	ADV	même
Et	CCONJ	et
«	NOUN	«
madame	NOUN	Monsieur
»	PUNCT	»
c'	PRON	ce
ces	DET	ce
pages	NOUN	page
avec	ADP	avec
pas	ADV	pas
la	DET	le
,	PUNCT	,
Je	PRON	je
mots	NOUN	mot
le	DET	le
dois	VERB	devoir
répéter	VERB	répéter
.	PUNCT	.
paraissait	VERB	paraître
déni	NOUN	déni
,	PUNCT	,
frôlent	VERB	frôler
en	ADP	en
abord	ADV	abord
vue	NOUN	vue
eu	VERB	avoir
Une	DET	un
n'	ADV	n'
d'	ADP	de
aucune	DET	aucun
Choiseul	PROPN	Choiseul
on	PRON	on
fortune	NOUN	fortune
.	PUNCT	.
,	PUNCT	,
un	DET	un
,	PUNCT	,
m'	PRON	me
,	PUNCT	,
dans	ADP	dans
fait	VERB	faire
,	PUNCT	,
vu	VERB	voir
ni	CCONJ	ni
de	ADP	de
le	DET	le
a	AUX	avoir
hasard	NOUN	hasard
penser	VERB	penser
qu'	SCONJ	que
a	AUX	avoir
dans	ADP	dans
d'	ADP	de
monsieur	NOUN	Monsieur
comme	SCONJ	comme
»	PUNCT	»
le	DET	le
l'	PRON	l'
effet	NOUN	effet
a	AUX	avoir
chose	NOUN	chose
même	ADV	même
ambition	NOUN	ambition
principe	NOUN	principe
suite	NOUN	suite
pour	ADP	pour
ma	DET	mon
ni	CCONJ	ni
par	ADP	par
,	PUNCT	,
avait	VERB	avoir
la	DET	le
seule	ADJ	seul
pour	ADP	pour
sais	VERB	savoir
moque	VERB	moque
Peut	ADV	peut
On	PRON	on
sentiment	NOUN	sentiment
Je	PRON	je
supporter	VERB	supporter
furieux	ADJ	furieux
de	ADP	de
Choiseul	PROPN	Choiseul
pour	ADP	pour
idée	NOUN	idée
aurait	AUX	avoir
être	ADV	être
.	PUNCT	.
ne	ADV	ne
sa	DET	son
bien	ADV	bien
trompé	VERB	tromper
qui	PRON	qui
pas	ADV	pas
.	PUNCT	.
être	AUX	être
Il	PRON	il
vanité	NOUN	vanité
était	AUX	être
que	SCONJ	que
vous	PRON	vous
,	PUNCT	,
ne	ADV	ne
été	AUX	être
.	PUNCT	.
trompe	VERB	trompe
d'	ADP	de
à	ADP	à
se	PRON	se
-	ADV	-
on	PRON	on
j'	PRON	je
une	DET	un
rien	PRON	rien
étais	VERB	être
madame	NOUN	Monsieur
que	SCONJ	que
moi	PRON	moi
.	PUNCT	.
l'	DET	le
sent	VERB	sentir
Benoît	PROPN	Benoît
il	PRON	il
est	AUX	être
peut-être	ADV	peut-être
.	PUNCT	.
tous	ADJ	tout
qu'	SCONJ	que
n'	ADV	n'
cardinal	NOUN	cardinal
serait	AUX	être
est	AUX	être
le	DET	le
.	PUNCT	.
ministre	NOUN	ministre
La	DET	le
la	DET	le
de	ADP	de
en	PRON	en
de	ADP	de
il	PRON	il
ignorée	VERB	ignorer
Il	PRON	il
au	ADP	au
cocu	NOUN	cocu
restée	VERB	rester
.	PUNCT	.
Choiseul	PROPN	Choiseul
,	PUNCT	,
nomination	NOUN	nomination
en	PRON	en
pas	ADV	pas
écrit	VERB	écrire
chose	NOUN	chose
pape	NOUN	pape
serait	AUX	être
-elle	PRON	lui
XIV	ADV	xiv
,	PUNCT	,
Apprenant	VERB	apprendre
y	PRON	y
content	ADV	content
moqué	VERB	moquer
un	DET	un
,	PUNCT	,
c'	PRON	ce
s'	PRON	se
fût	PRON	fût
qui	PRON	qui
-	NOUN	-
a	VERB	avoir
disons	VERB	dire
Tencin	NOUN	tencin
plus	ADV	plus
,	PUNCT	,
de	ADP	de
que	SCONJ	que
de	ADP	de
un	DET	un
J'	PRON	je
âme	ADJ	âm
.	PUNCT	.
Cependant	ADV	cependant
est	AUX	être
le	DET	le
avons	AUX	avoir
du	ADP	de
parce	SCONJ	parce
a	VERB	avoir
,	PUNCT	,
dans	ADP	dans
douleur	NOUN	douleur
,	PUNCT	,
»	PUNCT	»
«	NOUN	«
de	ADP	de
Nous	PRON	nous
nous	PRON	nous
ne	ADV	ne
pire	NOUN	pire
état	NOUN	état
grand	ADJ	grand
.	PUNCT	.
l'	DET	le
,	PUNCT	,
où	PRON	où
pénétrée	NOUN	pénétrée
mot	ADJ	mot
Rome	PROPN	Rome
peur	NOUN	peur
n'	ADV	n'
nombre	NOUN	nombre
elle	PRON	lui
besoin	NOUN	besoin
de	ADP	de
libertins	NOUN	libertin
l'	DET	le
:	PUNCT	:
d'	ADP	de
aimais	VERB	aimer
pas	ADV	pas
de	ADP	de
Lauzun	PROPN	Lauzun
oie	NOUN	oie
dans	ADP	dans
main	NOUN	main
Il	PRON	il
petit	ADJ	petit
l'	DET	le
,	PUNCT	,
n'	ADV	n'
,	PUNCT	,
à	ADP	à
,	PUNCT	,
peine	NOUN	peine
que	SCONJ	que
.	PUNCT	.
.	PUNCT	.
