intelligent	VERB	intelliger
s'	PRON	se
empêcher	VERB	empêcher
première	ADJ	premier
-là	NUM	-là
.	PUNCT	.
satisfaite	ADJ	satisfait
pour	ADP	pour
il	PRON	il
sa	DET	son
plu	VERB	pleuvoir
,	PUNCT	,
fois	NOUN	fois
nouvelles	ADJ	nouveau
bien	ADV	bien
voix	NOUN	voix
moi	PRON	moi
réaction	NOUN	réaction
immédiate	ADJ	immédiat
:	PUNCT	:
c'	PRON	ce
.	PUNCT	.
les	DET	le
Elle	PRON	lui
de	ADP	de
était	AUX	être
sa	DET	son
écoutant	VERB	écouter
avoir	AUX	avoir
,	PUNCT	,
qu'	SCONJ	que
Elle	PRON	lui
la	DET	le
adressait	VERB	adresser
ne	ADV	ne
put	PRON	put
-	PUNCT	-
est	AUX	être
directement	ADV	directement
matin	NOUN	matin
s'	PRON	se
,	PUNCT	,
avait	AUX	avoir
dire	VERB	dire
.	PUNCT	.
.	PUNCT	.
à	ADP	à
n'	ADV	n'
de	ADP	de
il	PRON	il
Tu	PROPN	Tu
levés	ADJ	lever
cette	DET	ce
là	ADV	là
y	PRON	y
.	PUNCT	.
Si	SCONJ	si
suite	NOUN	suite
demain	ADV	demain
lève	VERB	lever
—	PUNCT	—
de	ADP	de
-	NUM	-
qu'	SCONJ	que
été	AUX	être
rentrer	VERB	rentrer
inutile	ADJ	inutile
les	DET	le
barrages	NOUN	barrage
on	PRON	on
.	PUNCT	.
que	SCONJ	que
est	VERB	être
—	PUNCT	—
nuit	NOUN	nuit
Je	PRON	je
dois	NOUN	doi
c'	PRON	ce
Paris	PROPN	Paris
—	PUNCT	—
bas	ADJ	bas
les	DET	le
retourne	VERB	retourne
On	PRON	on
barrages	NOUN	barrage
seront	AUX	être
Non	ADV	non
pas	ADV	pas
vient	VERB	venir
n'	ADV	n'
.	PUNCT	.
que	SCONJ	que
plus	ADV	plus
—	PUNCT	—
sera	AUX	être
de	ADP	de
la	DET	le
a	VERB	avoir
.	PUNCT	.
—	PUNCT	—
de	ADP	de
pourras	NOUN	pourra
rien	PRON	rien
.	PUNCT	.
va	VERB	aller
,	PUNCT	,
que	SCONJ	que
toute	ADJ	tout
à	ADP	à
autres	ADJ	autre
sur	ADP	sur
,	PUNCT	,
Je	PRON	je
...	PUNCT	...
à	ADP	à
manière	NOUN	manière
voir	VERB	voir
.	PUNCT	.
Tandis	ADV	tandis
les	DET	le
.	PUNCT	.
Inutilement	NOUN	inutilement
photos	NOUN	photo
et	CCONJ	et
faire	VERB	faire
—	PUNCT	—
toute	DET	tout
tes	ADJ	te
presse	NOUN	presse
plus	ADV	plus
tiens	VERB	tenir
...	PUNCT	...
Justement	PROPN	Justement
être	VERB	être
Tu	ADP	tu
ne	ADV	ne
place	NOUN	place
rien	PRON	rien
aussi	ADV	aussi
Ça	PROPN	Ça
y	PRON	y
mieux	NOUN	mieux
les	DET	le
,	PUNCT	,
appelé	VERB	appeler
d'	ADP	de
aurait	AUX	avoir
,	PUNCT	,
maintenant	ADV	maintenant
ai	AUX	avoir
sûre	ADV	sûre
de	ADP	de
légendes	NOUN	légende
toujours	ADV	toujours
une	DET	un
en	PRON	en
article	NOUN	article
n'	ADV	n'
—	PUNCT	—
De	ADP	de
,	PUNCT	,
il	PRON	il
plaisir	NOUN	plaisir
J'	PRON	je
?	PUNCT	?
sinon	ADV	sinon
Elle	PRON	lui
mieux	ADV	mieux
en	ADP	en
...	PUNCT	...
une	DET	un
il	PRON	il
—	PUNCT	—
était	AUX	être
,	PUNCT	,
confirmation	NOUN	confirmation
,	PUNCT	,
.	PUNCT	.
pas	ADV	pas
un	DET	un
.	PUNCT	.
faut	VERB	falloir
faisait	VERB	faire
!	PUNCT	!
les	PRON	le
compléter	VERB	compléter
mais	CCONJ	mais
photos	NOUN	photo
Mais	CCONJ	mais
envoyé	VERB	envoyer
Impec	PROPN	Impec
—	PUNCT	—
avec	ADP	avec
.	PUNCT	.
et	CCONJ	et
qu'	PRON	qu'
écoutée	ADJ	écouter
cassette	NOUN	cassette
assez	ADV	assez
remariage	NOUN	remariage
sais	VERB	savoir
sauter	VERB	sauter
tout	ADJ	tout
retranscrire	NOUN	retranscrire
Charles	PROPN	Charles
—	PUNCT	—
y	PRON	y
ai	AUX	avoir
ce	PRON	ce
au	ADP	au
on	PRON	on
l'	PRON	l'
.	PUNCT	.
le	DET	le
photos	NOUN	photo
je	PRON	je
.	PUNCT	.
sommaire	NOUN	sommaire
...	PUNCT	...
avait	VERB	avoir
occupé	VERB	occuper
J'	PRON	je
compris	ADJ	compris
Je	PRON	je
ce	PRON	ce
à	ADP	à
,	PUNCT	,
Y	NOUN	y
,	PUNCT	,
il	PRON	il
Mais	CCONJ	mais
ai	AUX	avoir
la	DET	le
est	AUX	être
pratiquement	VERB	pratiquemer
fait	NOUN	fait
est	AUX	être
les	DET	le
pas	ADV	pas
de	ADP	de
n'	ADV	n'
que	SCONJ	que
—	PUNCT	—
donner	VERB	donner
les	DET	le
du	ADP	de
—	VERB	—
?	PUNCT	?
à	ADP	à
en	PRON	en
la	DET	le
que	SCONJ	que
l'	DET	le
et	CCONJ	et
...	PUNCT	...
Charles	PROPN	Charles
,	PUNCT	,
TV	NOUN	tv
,	PUNCT	,
n'	ADV	n'
chaînes	NOUN	chaîne
la	DET	le
les	DET	le
pour	ADP	pour
remariage	NOUN	remariage
,	PUNCT	,
de	ADP	de
y	PRON	y
aura	VERB	avoir
il	PRON	il
les	DET	le
la	DET	le
Exclusif	NOUN	exclusif
,	PUNCT	,
affaire	NOUN	affaire
autres	ADJ	autre
radio	NOUN	radio
T	NOUN	t
toutes	ADJ	tout
Barcarès	PROPN	Barcarès
quotidiens	NOUN	quotidien
nausée	NOUN	nausée
hebdos	NOUN	hebdomadaire
sont	AUX	être
.	PUNCT	.
Tandis	ADV	tandis
—	NOUN	—
Le	DET	le
pleins	ADJ	plein
parler	VERB	parler
en	PRON	en
organisé	VERB	organiser
moins	ADV	moins
même	ADV	même
...	PUNCT	...
à	ADP	à
le	DET	le
du	ADP	de
ironiser	VERB	ironiser
qui	PRON	qui
le	DET	le
portait	VERB	porter
vraiment	ADV	vraiment
n'	ADV	n'
avait	AUX	avoir
prises	VERB	prendre
.	PUNCT	.
Sur	ADP	sur
pu	VERB	pouvoir
avait	AUX	avoir
si	SCONJ	si
—	PUNCT	—
avait	VERB	avoir
de	ADP	de
des	DET	un
.	PUNCT	.
photos	NOUN	photo
déjà	ADV	déjà
tout	DET	tout
Philippe	PROPN	Philippe
peut	VERB	pouvoir
si	SCONJ	si
même	ADV	même
sur	ADP	sur
pas	ADV	pas
dire	VERB	dire
vif	NOUN	vif
avant	ADP	avant
vif	NOUN	vif
rire	NOUN	rire
-elle	PRON	lui
le	DET	le
,	PUNCT	,
empêcher	VERB	empêcher
sujet	NOUN	sujet
ne	ADV	ne
on	PRON	on
avec	ADP	avec
d'	ADP	de
l'	PRON	l'
s'	PRON	se
un	DET	un
d'	ADP	de
rappelaient	VERB	rappeler
photos	NOUN	photo
vingt-quatre	NOUN	vingt-quatre
avait	VERB	avoir
ramenée	VERB	ramener
lui	PRON	lui
,	PUNCT	,
Et	CCONJ	et
découvertes	NOUN	découverte
moins	ADV	moins
de	ADP	de
avaient	AUX	avoir
Bourget	PROPN	Bourget
plus	ADV	plus
y	PRON	y
de	ADP	de
.	PUNCT	.
,	PUNCT	,
il	PRON	il
quatre	NUM	quatre
Laverdure	PROPN	Laverdure
trait	NOUN	trait
,	PUNCT	,
au	ADP	au
Philippe	PROPN	Philippe
et	CCONJ	et
tôt	ADV	tôt
dizaines	NOUN	dizaine
les	DET	le
,	PUNCT	,
.	PUNCT	.
de	ADP	de
,	PUNCT	,
maintenant	ADV	maintenant
assistant	NOUN	assistant
les	DET	le
heures	NOUN	heure
rouleaux	NOUN	rouleau
scènes	NOUN	scène
près	ADV	près
vues	NOUN	vue
de	ADP	de
cauchemar	NOUN	cauchemar
plusieurs	DET	plusieurs
un	DET	un
qui	PRON	qui
les	PRON	le
trente-six	NUM	trente-six
son	DET	son
en	ADP	en
paquet	NOUN	paquet
incendies	NOUN	incendie
corps	NOUN	corps
montrant	VERB	montrer
réparties	VERB	répartir
second	ADJ	second
hélico	NOUN	hélico
avait	VERB	avoir
détail	NOUN	détail
:	PUNCT	:
,	PUNCT	,
emmenait	VERB	emmener
Il	PRON	il
du	ADP	de
ensemble	NOUN	ensemble
de	ADP	de
,	PUNCT	,
,	PUNCT	,
d'	ADP	de
l'	DET	le
l'	DET	le
groupes	NOUN	groupe
scènes	NOUN	scène
.	PUNCT	.
Armand	PROPN	Armand
et	CCONJ	et
sang	NOUN	sang
camions	NOUN	camion
comprenait	VERB	comprendre
,	PUNCT	,
y	PRON	y
des	DET	un
des	ADP	de
les	DET	le
collègue	NOUN	collègue
les	DET	le
,	PUNCT	,
hôpital	NOUN	hôpital
les	DET	le
pompiers	NOUN	pompier
.	PUNCT	.
vues	NOUN	vue
de	ADP	de
les	DET	le
trois	NUM	trois
Le	DET	le
qui	PRON	qui
campagne	NOUN	campagne
mauvaise	ADJ	mauvais
adolescente	NOUN	adolescent
c'	PRON	ce
abominablement	ADV	abominablement
pas	ADV	pas
le	DET	le
l'	DET	le
,	PUNCT	,
C'	PRON	ce
du	ADP	de
il	PRON	il
ne	ADV	ne
séché	NOUN	séché
le	DET	le
et	CCONJ	et
signification	NOUN	signification
sur	ADP	sur
.	PUNCT	.
ou	CCONJ	ou
déchiqueté	VERB	déchiqueter
Frais	NOUN	frais
partout	ADV	partout
.	PUNCT	.
du	ADP	de
.	PUNCT	.
sang	NOUN	sang
de	ADP	de
trop	ADV	trop
,	PUNCT	,
la	DET	le
étaient	AUX	être
technique	ADJ	technique
encore	ADV	encore
comprenait	VERB	comprendre
survivante	NOUN	survivant
sang	NOUN	sang
qualité	NOUN	qualité
visage	NOUN	visage
la	DET	le
ailleurs	ADV	ailleurs
les	DET	le
,	PUNCT	,
troisième	ADJ	troisième
clichés	NOUN	cliché
dont	PRON	dont
de	ADP	de
,	PUNCT	,
paquet	NOUN	paquet
était	AUX	être
Le	DET	le
photographiant	VERB	photographier
petit	ADJ	petit
la	DET	le
pas	ADV	pas
ce	PRON	ce
,	PUNCT	,
plus	ADV	plus
par	ADP	par
à	ADP	à
.	PUNCT	.
,	PUNCT	,
mais	CCONJ	mais
corps	NOUN	corps
les	DET	le
le	DET	le
elle	PRON	lui
dégoût	NOUN	dégoût
de	ADP	de
fait	VERB	faire
à	ADP	à
de	ADP	de
meurtris	ADJ	meurtrir
figeant	VERB	figer
Elle	PRON	lui
instant	NOUN	instant
détourna	VERB	détourner
en	ADP	en
les	DET	le
avait	AUX	avoir
de	ADP	de
douleur	NOUN	douleur
en	ADP	en
regard	NOUN	regard
de	ADP	de
tous	ADJ	tout
Un	DET	un
,	PUNCT	,
non	ADV	non
qu'	PRON	qu'
,	PUNCT	,
ou	CCONJ	ou
ces	DET	ce
visages	NOUN	visage
la	DET	le
haine	NOUN	haine
cause	NOUN	cause
.	PUNCT	.
déformés	NOUN	déformé
jamais	ADV	jamais
ces	DET	ce
pourrait	VERB	pouvoir
dans	ADP	dans
tordu	VERB	tordre
les	DET	le
dans	ADP	dans
pouvait	VERB	pouvoir
victimes	NOUN	victime
fils	NOUN	fils
Et	CCONJ	et
étaient	AUX	être
les	DET	le
dents	NOUN	dent
qui	PRON	qui
lui	PRON	lui
.	PUNCT	.
corps	NOUN	corps
ne	ADV	ne
le	DET	le
sa	DET	son
atteindre	VERB	atteindre
rien	PRON	rien
découvrirait	VERB	découvrir
.	PUNCT	.
dernier	ADJ	dernier
,	PUNCT	,
rictus	VERB	rictus
voisine	NOUN	voisin
ne	ADV	ne
de	ADP	de
Mais	CCONJ	mais
par	ADP	par
oublier	VERB	oublier
Ils	PRON	il
plantées	VERB	planter
la	DET	le
morts	VERB	mourir
jamais	ADV	jamais
plus	ADV	plus
le	DET	le
demain	ADV	demain
la	DET	le
mère	NOUN	mère
de	ADP	de
souffrance	NOUN	souffrance
ou	CCONJ	ou
.	PUNCT	.
leur	DET	leur
son	DET	son
ne	ADV	ne
visage	NOUN	visage
cela	PRON	cela
pas	ADV	pas
peu	ADV	peu
métier	NOUN	métier
,	PUNCT	,
était	AUX	être
pardonnerait	VERB	pardonner
un	DET	un
le	DET	le
Elle	PRON	lui
saurais	VERB	savoir
pas	ADV	pas
renoncer	VERB	renoncer
de	ADP	de
viol	NOUN	viol
-elle	PRON	lui
C'	PRON	ce
J'	PRON	je
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
.	PUNCT	.
rejeter	VERB	rejeter
sorte	NOUN	sorte
secoua	VERB	secouer
de	ADP	de
comme	ADP	comme
si	SCONJ	si
pourtant	ADV	pourtant
n'	ADV	n'
embrouillé	VERB	embrouiller
à	ADP	à
.	PUNCT	.
choisir	NOUN	choisir
allait	VERB	aller
se	PRON	se
suffisait	VERB	suffire
le	DET	le
dit	VERB	dire
—	PUNCT	—
,	PUNCT	,
pas	ADV	pas
l'	DET	le
je	PRON	je
ne	ADV	ne
elle	PRON	lui
cette	DET	ce
esprit	NOUN	esprit
poids	NOUN	poids
ai	VERB	avoir
à	ADP	à
faute	NOUN	faute
parlantes	ADJ	parlant
légendes	NOUN	légende
de	ADP	de
pour	ADP	pour
la	DET	le
assez	ADV	assez
son	DET	son
te	VERB	te
l'	DET	le
épaisse	NOUN	épaisse
,	PUNCT	,
.	PUNCT	.
—	PUNCT	—
.	PUNCT	.
aider	VERB	aider
images	NOUN	image
se	PRON	se
.	PUNCT	.
nous	PRON	nous
car	CCONJ	car
vers	ADP	vers
Philippe	PROPN	Philippe
de	ADP	de
.	PUNCT	.
mit	VERB	mettre
lentement	ADV	lentement
Il	PRON	il
il	PRON	il
.	PUNCT	.
pousser	VERB	pousser
Tu	PROPN	Tu
liasse	ADJ	liass
en	PRON	en
contenteras	NOUN	contentera
en	PRON	en
les	DET	le
photos	NOUN	photo
les	DET	le
découvert	VERB	découvrir
faut	VERB	falloir
sont	AUX	être
en	ADP	en
dépouillant	VERB	dépouiller
S'	SCONJ	s'
sur	ADP	sur
déjà	ADV	déjà
assistant	VERB	assister
seules	ADJ	seul
...	PUNCT	...
Nous	PRON	nous
C'	PRON	ce
répondit	NOUN	répondit
peu	ADV	peu
une	DET	un
—	PUNCT	—
.	PUNCT	.
!	PUNCT	!
disponibles	NOUN	disponible
c'	PRON	ce
est	AUX	être
une	DET	un
n'	ADV	n'
pages	NOUN	page
plus	ADV	plus
et	CCONJ	et
Quatre-vingt	ADP	quatre-vingt
quinze	NUM	quinze
celui-ci	PRON	celui-ci
Trente	NUM	Trente
pages	NOUN	page
mille	VERB	mille
combien	ADV	combien
—	PUNCT	—
de	ADP	de
mille	NUM	mille
morts	NOUN	mort
de	ADP	de
—	PUNCT	—
est	AUX	être
Quinze	PROPN	Quinze
de	ADP	de
si	ADV	si
Trente	NUM	Trente
?	PUNCT	?
—	PUNCT	—
,	PUNCT	,
pour	ADP	pour
...	PUNCT	...
énorme	ADJ	énorme
et	CCONJ	et
quatre-vingt-dix	NUM	quatre-vingt-dix
,	PUNCT	,
et	CCONJ	et
.	PUNCT	.
avons	VERB	avoir
clichés	NOUN	cliché
Elle	PRON	lui
à	ADP	à
en	ADP	en
pas	ADV	pas
de	ADP	de
sommeil	NOUN	sommeil
—	PUNCT	—
miettes	NOUN	miette
avait	AUX	avoir
Combien	NOUN	combien
Personne	PROPN	Personne
,	PUNCT	,
a	AUX	avoir
dit	VERB	dire
que	SCONJ	que
comprend	VERB	comprendre
en	ADP	en
centaines	NOUN	centaine
quelques	DET	quelque
elle	PRON	lui
Et	CCONJ	et
.	PUNCT	.
grapiller	VERB	grapiller
ce	PRON	ce
.	PUNCT	.
les	DET	le
de	ADP	de
informations	NOUN	information
la	DET	le
plupart	NOUN	plupart
.	PUNCT	.
était	AUX	être
survivants	NOUN	survivant
état	NOUN	état
chemin	NOUN	chemin
?	PUNCT	?
beaucoup	ADV	beaucoup
essayant	VERB	essayer
piteux	ADJ	piteux
de	ADP	de
Quelques	DET	quelque
qu'	PRON	qu'
?	PUNCT	?
plus	ADV	plus
.	PUNCT	.
On	PRON	on
l'	PRON	l'
C'	PRON	ce
écouté	VERB	écouter
—	PUNCT	—
ne	ADV	ne
imaginait	VERB	imaginer
à	ADP	à
Les	DET	le
qu'	PRON	qu'
supporters	NOUN	supporter
à	ADP	à
quand	SCONJ	quand
.	PUNCT	.
cris	NOUN	cri
.	PUNCT	.
un	DET	un
heures	NOUN	heure
durant	ADP	durant
,	PUNCT	,
,	PUNCT	,
restent	VERB	rester
soûls	NOUN	soûl
encore	ADV	encore
le	DET	le
outre	ADP	outre
de	ADP	de
Passe	VERB	passer
échauffés	VERB	échauffer
dessus	ADJ	dessu
de	ADP	de
.	PUNCT	.
foule	NOUN	foule
,	PUNCT	,
commencent	ADV	commencent
en	ADP	en
clubs	NOUN	club
ils	PRON	il
taper	VERB	taper
vraiment	ADV	vraiment
,	PUNCT	,
de	ADP	de
mystère	NOUN	mystère
se	PRON	se
les	DET	le
moitié	VERB	moitier
par	ADP	par
ont	AUX	avoir
foot	NOUN	foot
et	CCONJ	et
poussés	VERB	pousser
des	DET	un
deux	NUM	deux
phénomènes	NOUN	phénomène
les	DET	le
Là	ADV	là
spectacle	NOUN	spectacle
quelques	DET	quelque
a	VERB	avoir
un	DET	un
nature	NOUN	nature
tout	ADV	tout
à	ADP	à
on	PRON	on
jeté	VERB	jeter
autre	ADJ	autre
elle	PRON	lui
flash	NOUN	flash
TV	NUM	TV
—	PUNCT	—
.	PUNCT	.
même	ADV	même
l'	DET	le
honneur	NOUN	honneur
?	PUNCT	?
.	PUNCT	.
humaine	ADJ	humain
guère	ADV	guère
Les	DET	le
un	DET	un
explication	NOUN	explication
fait	VERB	faire
,	PUNCT	,
On	PRON	on
repassait	VERB	repasser
heure	NOUN	heure
Mais	CCONJ	mais
coup	NOUN	coup
d'	ADP	de
si	SCONJ	si
spécial	ADJ	spécial
ici	ADV	ici
ne	ADV	ne
extraits	NOUN	extrait
la	DET	le
à	ADP	à
Angst	NOUN	angst
d'	ADP	de
...	PUNCT	...
J'	PRON	je
œil	NOUN	œil
au	ADP	au
.	PUNCT	.
une	DET	un
ai	AUX	avoir
concert	NOUN	concert
—	PUNCT	—
mais	CCONJ	mais
dernier	ADJ	dernier
On	PRON	on
,	PUNCT	,
cas	NOUN	cas
les	DET	le
Leur	DET	leur
.	PUNCT	.
les	PRON	le
.	PUNCT	.
que	SCONJ	que
dans	ADP	dans
pas	ADV	pas
d'	ADP	de
en	ADP	en
musique	NOUN	musique
parmi	ADP	parmi
identifier	VERB	identifier
les	DET	le
même	ADV	même
figurer	VERB	figurer
encore	ADV	encore
à	ADP	à
soit	AUX	être
doivent	VERB	devoir
dit	VERB	dire
mœurs	NOUN	mœur
,	PUNCT	,
adoucissait	VERB	adoucir
on	PRON	on
ne	ADV	ne
là	ADV	là
passant	VERB	passer
leur	DET	leur
n'	ADV	n'
Ils	PRON	il
de	ADP	de
victimes	NOUN	victime
la	DET	le
pu	VERB	pouvoir
peut	VERB	pouvoir
a	AUX	avoir
les	DET	le
pas	ADV	pas
dire	VERB	dire
si	SCONJ	si
,	PUNCT	,
corps	NOUN	corps
accuser	VERB	accuser
tous	ADJ	tout
découvrit	VERB	découvrir
déclenché	VERB	déclencher
courage	NOUN	courage
les	DET	le
générales	ADJ	général
à	ADP	à
avoir	AUX	avoir
le	DET	le
ne	ADV	ne
la	DET	le
.	PUNCT	.
Les	DET	le
milieu	NOUN	milieu
souvenait	VERB	souvenir
Il	PRON	il
moins	ADV	moins
continuant	VERB	continuer
paquet	NOUN	paquet
.	PUNCT	.
photos	NOUN	photo
en	ADP	en
du	ADP	de
elle	PRON	lui
horreur	NOUN	horreur
tout	ADV	tout
!	PUNCT	!
Elle	PRON	lui
en	PRON	en
sanglantes	NOUN	sanglante
Il	PRON	il
de	ADP	de
dont	PRON	dont
hocha	VERB	hocher
vues	NOUN	vue
était	AUX	être
tête	NOUN	tête
plusieurs	DET	plusieurs
trier	VERB	trier
étaient	AUX	être
deuxième	ADJ	deuxième
s'	PRON	se
au	ADP	au
Carole	NOUN	carole
y	PRON	y
intéresser	VERB	intéresser
.	PUNCT	.
cette	DET	ce
retrouva	VERB	retrouver
se	PRON	se
.	PUNCT	.
être	AUX	être
Excellente	PROPN	Excellente
,	PUNCT	,
.	PUNCT	.
derrière	ADP	derrière
vers	ADP	vers
—	DET	—
milieu	NOUN	milieu
quelques	DET	quelque
Philippe	PROPN	Philippe
adolescent	NOUN	adolescent
un	DET	un
par	ADP	par
plus	ADV	plus
commenta	ADJ	commenta
.	PUNCT	.
cliché	NOUN	cliché
.	PUNCT	.
se	PRON	se
C'	PRON	ce
un	DET	un
le	DET	le
là	ADV	là
celle-ci	PRON	celui-ci
poussant	VERB	pousser
,	PUNCT	,
souvint	VERB	souvenir
d'	ADP	de
Elle	PRON	lui
la	DET	le
le	DET	le
par	ADP	par
soudain	ADV	soudain
pas	NOUN	pas
foule	ADJ	foul
en	ADP	en
passée	VERB	passer
elle	PRON	lui
lui	PRON	lui
barrage	NOUN	barrage
CRS	NOUN	cr
contenue	VERB	contenir
,	PUNCT	,
et	CCONJ	et
l'	DET	le
était	AUX	être
,	PUNCT	,
au	ADP	au
instants	NOUN	instant
Avec	ADP	avec
bouches	NOUN	bouche
.	PUNCT	.
parole	NOUN	parole
que	PRON	que
tous	ADJ	tout
à	ADP	à
tôt	ADV	tôt
la	DET	le
ne	ADV	ne
qu'	PRON	qu'
au	ADP	au
milieu	NOUN	milieu
dit	VERB	dire
avait	AUX	avoir
à	ADP	à
visages	NOUN	visage
ou	CCONJ	ou
ne	ADV	ne
et	CCONJ	et
le	DET	le
craint	VERB	craindre
,	PUNCT	,
Il	PRON	il
,	PUNCT	,
avait	AUX	avoir
contrairement	ADV	contrairement
de	ADP	de
ces	DET	ce
angoissés	VERB	angoisser
en	ADP	en
.	PUNCT	.
.	PUNCT	.
ce	PRON	ce
de	ADP	de
civil	NOUN	civil
elle	PRON	lui
silencieuses	ADJ	silencieux
ce	DET	ce
ces	DET	ce
personne	VERB	personne
Elle	PRON	lui
avait	AUX	avoir
avait	VERB	avoir
se	PRON	se
revit	VERB	revoir
policier	NOUN	policier
Et	CCONJ	et
adressé	VERB	adresser
lui	PRON	lui
lui	PRON	lui
cliché	NOUN	cliché
été	AUX	être
fermé	VERB	fermer
.	PUNCT	.
,	PUNCT	,
largement	ADV	largement
pas	ADV	pas
et	CCONJ	et
des	ADP	de
que	SCONJ	que
pour	ADP	pour
quelque	DET	quelque
la	DET	le
avait	AUX	avoir
,	PUNCT	,
le	PRON	le
était	AUX	être
CRS	NOUN	cr
en	ADP	en
Et	CCONJ	et
s'	PRON	se
présence	NOUN	présence
attitude	NOUN	attitude
de	ADP	de
foule	NOUN	foule
passer	VERB	passer
contemplant	VERB	contempler
le	DET	le
découvrait	VERB	découvrir
n'	ADV	n'
qui	PRON	qui
L'	DET	le
parce	SCONJ	parce
chose	NOUN	chose
était	AUX	être
la	DET	le
.	PUNCT	.
fendue	ADJ	fendu
elle	PRON	lui
du	ADP	de
y	PRON	y
pas	ADV	pas
visage	NOUN	visage
avait	AUX	avoir
été	AUX	être
ce	PRON	ce
difficile	ADJ	difficile
dur	ADJ	dur
gens	NOUN	gens
au	ADP	au
elle-même	PRON	lui-même
être	AUX	être
mais	CCONJ	mais
compte	NOUN	compte
ils	PRON	il
en	ADP	en
dû	VERB	devoir
,	PUNCT	,
comme	ADP	comme
,	PUNCT	,
rien	PRON	rien
au	ADP	au
écartés	VERB	écarter
sorte	NOUN	sorte
son	DET	son
auraient	AUX	avoir
s'	PRON	se
regardaient	VERB	regarder
l'	DET	le
.	PUNCT	.
elle	PRON	lui
,	PUNCT	,
était	AUX	être
même	ADV	même
qu'	SCONJ	que
dans	ADP	dans
adolescent	NOUN	adolescent
ou	CCONJ	ou
touché	VERB	toucher
s'	PRON	se
elle	PRON	lui
C'	PRON	ce
cas	NOUN	cas
monde	NOUN	monde
étaient	AUX	être
sans	ADP	sans
.	PUNCT	.
rende	ADJ	rend
n'	ADV	n'
ils	PRON	il
comprit	VERB	comprendre
largement	ADV	largement
bouche	NOUN	bouche
que	ADV	que
pour	ADP	pour
Ils	PRON	il
la	DET	le
bée	NUM	bée
une	DET	un
,	PUNCT	,
...	PUNCT	...
terreur	NOUN	terreur
avait	AUX	avoir
enfer	NOUN	enfer
.	PUNCT	.
de	ADP	de
de	ADP	de
infernal	ADJ	infernal
,	PUNCT	,
deux	PRON	deux
pour	ADP	pour
les	PRON	le
et	CCONJ	et
vieux	NOUN	vieux
avaient	VERB	avoir
Tiens	PROPN	Tiens
coup	NOUN	coup
se	PRON	se
,	PUNCT	,
,	PUNCT	,
sur	ADP	sur
la	DET	le
Laverdure	PROPN	Laverdure
:	PUNCT	:
coup	VERB	coup
ils	PRON	il
tiens	ADJ	tien
donc	ADV	donc
donc	ADV	donc
,	PUNCT	,
été	AUX	être
était	AUX	être
tous	ADJ	tout
protéger	VERB	protéger
propres	ADJ	propre
émergé	NOUN	émergé
C'	PRON	ce
l'	DET	le
—	PUNCT	—
foule	NOUN	foule
mis	VERB	mettre
,	PUNCT	,
quel	DET	quel
en	ADP	en
œuvre	NOUN	œuvre
intacts	NOUN	intact
superstitieuse	ADJ	superstitieux
sortilège	NOUN	sortilège
un	DET	un
demandait	VERB	demander
attention	NOUN	attention
la	DET	le
calme	NOUN	calme
avant	ADP	avant
l'	DET	le
six	NUM	six
de	ADP	de
un	DET	un
adolescent	NOUN	adolescent
les	DET	le
.	PUNCT	.
Il	PRON	il
'	PUNCT	'
les	DET	le
avait	AUX	avoir
des	ADP	de
ou	CCONJ	ou
appréciant	VERB	apprécier
photos	NOUN	photo
de	ADP	de
cinq	PRON	cinq
Exclusif	NOUN	exclusif
l'	DET	le
,	PUNCT	,
de	ADP	de
qui	PRON	qui
avec	ADP	avec
une	DET	un
dernières	ADJ	dernier
pantoufler	VERB	pantoufler
tout	ADV	tout
:	PUNCT	:
connu	VERB	connaître
examinait	VERB	examiner
à	ADP	à
marbres	NOUN	marbre
particulière	ADJ	particulier
quotidiens	NOUN	quotidien
une	PRON	un
,	PUNCT	,
relatif	ADJ	relatif
l	NOUN	l
rythme	NOUN	rythme
des	ADP	de
hebdos	NOUN	hebdomadaire
venir	VERB	venir
vieille	NOUN	vieux
d'	ADP	de
franchissait	ADJ	franchissait
le	DET	le
songeur	NOUN	songeur
rangs	NOUN	rang
un	DET	un
de	ADP	de
vu	VERB	voir
une	DET	un
derniers	ADJ	dernier
presque	ADV	presque
ai	VERB	avoir
se	PRON	se
J'	PRON	je
ai	AUX	avoir
Carole	PRON	carole
idée	NOUN	idée
et	CCONJ	et
tête	NOUN	tête
à	ADP	à
tenue	VERB	tenir
,	PUNCT	,
mètres	NOUN	mètre
qu'	SCONJ	que
s'	PRON	se
J'	PRON	je
la	DET	le
plus	ADV	plus
foule	NOUN	foule
fît	NOUN	fît
-il	PRON	il
-là	PRON	-là
l'	DET	le
gros	ADJ	gros
—	PUNCT	—
ne	ADV	ne
déjà	ADV	déjà
endroit	NOUN	endroit
trouvait	VERB	trouver
.	PUNCT	.
quinzaine	NOUN	quinzaine
cette	DET	ce
était	AUX	être
plan	NOUN	plan
où	PRON	où
C'	PRON	ce
.	PUNCT	.
—	PUNCT	—
de	ADP	de
de	ADP	de
était	AUX	être
une	DET	un
.	PUNCT	.
bien	ADV	bien
je	PRON	je
photo	NOUN	photo
que	SCONJ	que
avait	AUX	avoir
,	PUNCT	,
,	PUNCT	,
chaque	DET	chaque
à	ADP	à
longtemps	ADV	longtemps
