autres	ADJ	autre
avec	ADP	avec
œuvre	NOUN	œuvre
imparfaites	ADJ	imparfait
,	PUNCT	,
laissait	VERB	laisser
plus	ADV	plus
appelait	VERB	appeler
éclairait	VERB	éclairer
se	PRON	se
.	PUNCT	.
,	PUNCT	,
à	ADP	à
preuve	NOUN	preuve
était	AUX	être
Christ	NOUN	christ
l'	DET	le
preuves	NOUN	preuve
Qu'	PRON	qu'
le	DET	le
elle	PRON	lui
,	PUNCT	,
comme	ADP	comme
La	DET	le
.	PUNCT	.
rédemption	NOUN	rédemption
les	DET	le
sauve	VERB	sauve
libre	ADJ	libre
L'	DET	le
suivant	VERB	suivre
elle	PRON	lui
Père	NOUN	père
jamais	ADV	jamais
homme	NOUN	homme
,	PUNCT	,
Esprit	NOUN	esprit
à	ADP	à
mais	CCONJ	mais
le	DET	le
sauvé	VERB	sauver
.	PUNCT	.
cet	DET	ce
,	PUNCT	,
coopérer	VERB	coopérer
gravé	ADJ	graver
conscience	NOUN	conscience
exposait	VERB	exposer
l'	DET	le
et	CCONJ	et
.	PUNCT	.
la	DET	le
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
vers	ADP	vers
une	DET	un
souverain	ADJ	souverain
avait	AUX	avoir
cette	DET	ce
,	PUNCT	,
totalement	ADV	totalement
s'	PRON	se
faire	VERB	faire
homme	NOUN	homme
éclairait	NOUN	éclairait
.	PUNCT	.
mémoire	NOUN	mémoire
.	PUNCT	.
l'	PRON	l'
Mais	CCONJ	mais
le	DET	le
numéro	NOUN	numéro
à	ADP	à
avait	AUX	avoir
.	PUNCT	.
sa	DET	son
fois	NOUN	fois
heure	NOUN	heure
été	AUX	être
elle	PRON	lui
dans	ADP	dans
Jamais	ADV	jamais
quart	NOUN	quart
En	ADP	en
Se	PRON	se
aussi	ADV	aussi
,	PUNCT	,
risquant	VERB	risquer
,	PUNCT	,
n'	ADV	n'
humaine	ADJ	humain
Dieu	PROPN	Dieu
Beaulieu	PROPN	Beaulieu
imposant	NOUN	imposant
,	PUNCT	,
Mauduit	PROPN	Mauduit
.	PUNCT	.
la	DET	le
.	PUNCT	.
écriture	NOUN	écriture
trouvé	VERB	trouver
appel	NOUN	appel
immédiat	NOUN	immédiat
ne	ADV	ne
pas	ADV	pas
si	SCONJ	si
homme	NOUN	homme
non	ADV	non
La	DET	le
ne	ADV	ne
l'	DET	le
«	PUNCT	«
qu'	ADV	qu'
lettre	NOUN	lettre
à	ADP	à
effacé	VERB	effacer
l'	DET	le
lui	PRON	lui
pas	ADV	pas
.	PUNCT	.
à	ADP	à
parler	VERB	parler
demandait	VERB	demander
Une	DET	un
»	PUNCT	»
dans	ADP	dans
voix	NOUN	voix
effacé	NOUN	effacé
voix	NOUN	voix
ressemblait	VERB	ressembler
mais	CCONJ	mais
de	ADP	de
Mauduit	NOUN	mauduit
.	PUNCT	.
Peut	PROPN	Peut
d'	ADP	de
attendais	VERB	attendre
-	ADV	-
être	AUX	être
.	PUNCT	.
chez	ADP	chez
votre	DET	votre
,	PUNCT	,
J'	PRON	je
,	PUNCT	,
il	PRON	il
Cinq	NUM	Cinq
oui	NOUN	oui
cinq	NUM	cinq
Professeur	NOUN	professeur
:	PUNCT	:
.	PUNCT	.
payait	VERB	payer
en	ADP	en
Très	ADV	très
bien	ADV	bien
.	PUNCT	.
de	ADP	de
à	ADP	à
et	CCONJ	et
.	PUNCT	.
Providence	NOUN	providence
.	PUNCT	.
,	PUNCT	,
après-midi	NOUN	après-midi
À	ADP	à
ne	ADV	ne
des	DET	un
d'	ADP	de
cours	NOUN	cours
Le	DET	le
32	NUM	32
demie	NOUN	demie
physique	NOUN	physique
heures	NOUN	heure
Chevrier	PROPN	Chevrier
donner	VERB	donner
,	PUNCT	,
et	CCONJ	et
début	NOUN	début
rue	NOUN	rue
,	PUNCT	,
heures	NOUN	heure
La	DET	le
et	CCONJ	et
chimie	NOUN	chimie
à	ADP	à
demie	NOUN	demie
?	PUNCT	?
de	ADP	de
avait	VERB	avoir
Verrières	PROPN	Verrières
pas	ADV	pas
,	PUNCT	,
sonnette	NOUN	sonnette
,	PUNCT	,
,	PUNCT	,
jardinet	NOUN	jardinet
M.	NOUN	m.
dans	ADP	dans
mine	NOUN	mine
lettres	NOUN	lettre
.	PUNCT	.
Un	DET	un
la	DET	le
main	NOUN	main
avait	VERB	avoir
s'	PRON	se
grillage	NOUN	grillage
.	PUNCT	.
,	PUNCT	,
sur	ADP	sur
appuya	VERB	appuyer
sans	ADP	sans
meulière	NOUN	meulière
trois	NUM	trois
regard	NOUN	regard
travers	NOUN	travers
de	ADP	de
son	DET	son
sur	ADP	sur
la	DET	le
Bertrand	PROPN	Bertrand
.	PUNCT	.
dont	PRON	dont
en	ADP	en
.	PUNCT	.
,	PUNCT	,
Il	PRON	il
pavillon	NOUN	pavillon
,	PUNCT	,
un	DET	un
Mauduit	PROPN	Mauduit
noms	NOUN	nom
,	PUNCT	,
y	PRON	y
boîte	NOUN	boîte
écrit	VERB	écrire
à	ADP	à
arbres	NOUN	arbre
à	ADP	à
aux	ADP	à
Il	PRON	il
la	DET	le
soixante	NOUN	soixante
mis	VERB	mettre
Martin	PROPN	Martin
le	DET	le
.	PUNCT	.
,	PUNCT	,
était	AUX	être
.	PUNCT	.
et	CCONJ	et
s'	PRON	se
ouvrant	VERB	ouvrir
le	DET	le
Le	DET	le
.	PUNCT	.
Une	DET	un
petit	ADJ	petit
auvent	NOUN	auvent
dans	ADP	dans
,	PUNCT	,
côté	NOUN	côté
un	DET	un
quartier	NOUN	quartier
frêle	ADJ	frêle
pleuviner	VERB	pleuviner
sous	ADP	sous
.	PUNCT	.
dans	ADP	dans
les	DET	le
homme	NOUN	homme
la	DET	le
Mauduit	PROPN	Mauduit
,	PUNCT	,
porte	VERB	porte
portail	NOUN	portail
maison	NOUN	maison
ouvrit	NOUN	ouvrit
ans	NOUN	an
sur	ADP	sur
Un	DET	un
baignait	NOUN	baignait
se	PRON	se
.	PUNCT	.
grand	ADJ	grand
présenta	VERB	présenter
en	ADP	en
de	ADP	de
à	ADP	à
silence	NOUN	silence
chauve	ADJ	chauve
un	DET	un
chauds	ADJ	chaud
sourire	NOUN	sourire
Gaillot	PROPN	Gaillot
parties	NOUN	party
,	PUNCT	,
ces	DET	ce
Son	DET	son
Mgr	PROPN	Mgr
demandé	VERB	demander
assurance	NOUN	assurance
tous	ADJ	tout
les	DET	le
un	DET	un
1995	NUM	1995
,	PUNCT	,
compris	ADJ	compris
dans	ADP	dans
trouva	VERB	trouver
partisans	NOUN	partisan
de	ADP	de
joie	NOUN	joie
—	NOUN	—
étaient	AUX	être
ses	DET	son
la	DET	le
yeux	NOUN	oeil
les	DET	le
plus	ADV	plus
ses	DET	son
personne	NOUN	personne
.	PUNCT	.
s'	PRON	se
l'	DET	le
Français	NOUN	français
rappelaient	VERB	rappeler
et	CCONJ	et
,	PUNCT	,
seules	ADJ	seul
y	PRON	y
Bertrand	PROPN	Bertrand
L'	DET	le
quelqu'	ADP	quelqu'
aussitôt	ADV	aussitôt
évêque	NOUN	évêque
dont	PRON	dont
sa	DET	son
et	CCONJ	et
:	PUNCT	:
en	ADP	en
presque	ADV	presque
fauteuil	NOUN	fauteuil
c'	PRON	ce
étaient	AUX	être
à	ADP	à
enleva	VERB	enlever
deux	NUM	deux
si	SCONJ	si
livres	NOUN	livre
d'	ADP	de
ou	CCONJ	ou
;	PUNCT	;
il	PRON	il
monter	VERB	monter
simplicité	NOUN	simplicité
d'	ADP	de
ou	CCONJ	ou
occupait	VERB	occuper
une	DET	un
de	ADP	de
l'	DET	le
Mauduit	PROPN	Mauduit
Beaulieu	PROPN	Beaulieu
était	AUX	être
saint	VERB	saint
.	PUNCT	.
François	PROPN	François
l'	DET	le
unique	ADJ	unique
cinq	NUM	cinq
.	PUNCT	.
l'	DET	le
Il	PRON	il
Assise	PROPN	Assise
en	PRON	en
Il	PRON	il
Narcisse	PROPN	Narcisse
.	PUNCT	.
pièces	NOUN	pièce
quatre	NUM	quatre
dans	ADP	dans
essentiel	NOUN	essentiel
fit	VERB	faire
où	PRON	où
du	ADP	de
mobilier	NOUN	mobilier
étage	NOUN	étage
était	AUX	être
les	DET	le
une	DET	un
chambre	NOUN	chambre
Connaître	VERB	connaître
.	PUNCT	.
sujet	NOUN	sujet
voulait	VERB	vouloir
un	DET	un
il	PRON	il
troublante	ADJ	troublant
du	ADP	de
sa	DET	son
avoir	AUX	avoir
prêtre	ADJ	prêtr
,	PUNCT	,
les	DET	le
.	PUNCT	.
Nescafé	PROPN	Nescafé
diocèse	NOUN	diocèse
s'	SCONJ	s'
entrer	VERB	entrer
en	ADP	en
,	PUNCT	,
Bertrand	PROPN	Bertrand
questions	NOUN	question
toute	ADJ	tout
prépara	VERB	préparer
à	ADP	à
du	ADP	de
province	NOUN	province
.	PUNCT	.
,	PUNCT	,
n'	ADV	n'
.	PUNCT	.
était	AUX	être
sans	ADP	sans
d'	ADP	de
attendit	VERB	attendre
demandé	VERB	demander
Dieu	PROPN	Dieu
en	PRON	en
autre	ADJ	autre
pour	ADP	pour
Il	PRON	il
pas	ADV	pas
le	DET	le
avait	AUX	avoir
été	AUX	être
et	CCONJ	et
Il	PRON	il
vif	NOUN	vif
vie	NOUN	vie
dans	ADP	dans
eu	VERB	avoir
seul	ADJ	seul
Il	PRON	il
lui	PRON	lui
doute	NOUN	doute
.	PUNCT	.
Son	DET	son
.	PUNCT	.
,	PUNCT	,
Le	DET	le
foi	NOUN	foi
,	PUNCT	,
gageure	NOUN	gageure
il	PRON	il
penser	VERB	penser
,	PUNCT	,
pensée	NOUN	pensée
s'	PRON	se
n'	ADV	n'
semblait	VERB	sembler
la	DET	le
.	PUNCT	.
foi	NOUN	foi
:	PUNCT	:
par	ADP	par
Le	DET	le
avait	AUX	avoir
jamais	ADV	jamais
il	PRON	il
né	VERB	naître
avait	AUX	avoir
la	DET	le
,	PUNCT	,
sans	ADP	sans
pour	ADP	pour
trouver	VERB	trouver
exactement	ADV	exactement
Il	PRON	il
pas	ADV	pas
Il	PRON	il
perdu	VERB	perdre
cette	DET	ce
était	AUX	être
—	VERB	—
la	DET	le
être	AUX	être
but	NOUN	but
épuisé	VERB	épuiser
puisqu'	SCONJ	puisque
y	PRON	y
faire	VERB	faire
fallait	VERB	falloir
qu'	SCONJ	que
ministère	NOUN	ministère
l'	DET	le
de	ADP	de
lui	PRON	lui
convaincu	VERB	convaincre
Dix	NUM	Dix
tout	DET	tout
sa	DET	son
réduction	NOUN	réduction
dans	ADP	dans
il	PRON	il
,	PUNCT	,
laïc	ADJ	laïc
vision	NOUN	vision
,	PUNCT	,
chercher	VERB	chercher
.	PUNCT	.
claire	NOUN	claire
l'	DET	le
.	PUNCT	.
certitude	NOUN	certitude
la	DET	le
—	PROPN	—
,	PUNCT	,
ne	ADV	ne
et	CCONJ	et
la	DET	le
il	PRON	il
chercher	VERB	chercher
en	ADP	en
à	ADP	à
nuit	NOUN	nuit
cas	NOUN	cas
que	SCONJ	que
son	DET	son
état	NOUN	état
obsession	NOUN	obsession
lui	PRON	lui
,	PUNCT	,
s'	PRON	se
fallait	VERB	falloir
demander	VERB	demander
Dans	ADP	dans
la	DET	le
était	AUX	être
fois	NOUN	fois
il	PRON	il
façon	NOUN	façon
cru	VERB	croire
son	DET	son
à	ADP	à
que	SCONJ	que
dit	VERB	dire
avait	AUX	avoir
eut	VERB	avoir
Dieu	PROPN	Dieu
vous	PRON	vous
Il	PRON	il
me	PRON	me
je	PRON	je
l'	DET	le
«	PUNCT	«
cherchiez	VERB	chercher
,	PUNCT	,
pas	ADV	pas
,	PUNCT	,
Bertrand	PROPN	Bertrand
démonstrations	NOUN	démonstration
ne	ADV	ne
approcher	VERB	approcher
trouvé	VERB	trouver
mes	DET	mon
.	PUNCT	.
à	ADP	à
votre	DET	votre
aussi	ADV	aussi
parce	SCONJ	parce
merveilleux	NOUN	merveilleux
à	ADP	à
Je	PRON	je
semblait	VERB	sembler
que	SCONJ	que
envoyais	VERB	envoyer
,	PUNCT	,
-il	PRON	il
vous	PRON	vous
sais	VERB	savoir
sourire	ADJ	sourir
,	PUNCT	,
»	PUNCT	»
:	PUNCT	:
«	NOUN	«
,	PUNCT	,
avoir	AUX	avoir
Il	PRON	il
dans	ADP	dans
...	PUNCT	...
Ce	PRON	ce
.	PUNCT	.
.	PUNCT	.
il	PRON	il
entièrement	ADV	entièrement
compte	NOUN	compte
intelligence	NOUN	intelligence
-il	PRON	il
moi	PRON	moi
tard	ADV	tard
,	PUNCT	,
une	DET	un
J'	PRON	je
pourtant	ADV	pourtant
jours	NOUN	jour
à	ADP	à
rendait	VERB	rendre
devenir	VERB	devenir
tâche	NOUN	tâche
s'	PRON	se
se	PRON	se
ai	AUX	avoir
pas	ADV	pas
Mais	CCONJ	mais
Mauduit	PROPN	Mauduit
deux	NUM	deux
surhumaine	ADJ	surhumain
.	PUNCT	.
cette	DET	ce
trompé	VERB	tromper
Ma	DET	mon
était	AUX	être
plus	ADV	plus
solitude	NOUN	solitude
.	PUNCT	.
,	PUNCT	,
n'	ADV	n'
qu'	SCONJ	que
vouée	VERB	vouer
cru	VERB	croire
solitude	NOUN	solitude
«	NOUN	«
,	PUNCT	,
était	AUX	être
complète	ADJ	complet
était	AUX	être
»	PUNCT	»
dit	VERB	dire
,	PUNCT	,
fou	ADJ	fou
a	AUX	avoir
qui	PRON	qui
crié	ADJ	crier
était	AUX	être
mis	VERB	mettre
,	PUNCT	,
,	PUNCT	,
ai	AUX	avoir
.	PUNCT	.
!	PUNCT	!
Je	PRON	je
me	PRON	me
tenait	VERB	tenir
n'	ADV	n'
ce	DET	ce
prière	NOUN	prière
seul	ADJ	seul
étions	VERB	être
ou	CCONJ	ou
dans	ADP	dans
étais	VERB	être
.	PUNCT	.
genoux	NOUN	genou
étais	AUX	être
j'	PRON	je
imposé	VERB	imposer
On	PRON	on
m'	PRON	me
—	VERB	—
Main	PROPN	Main
à	ADP	à
à	ADP	à
défi	NOUN	défi
suis	AUX	être
qui	PRON	qui
Si	SCONJ	si
mis	VERB	mettre
c'	PRON	ce
en	ADP	en
Nous	PRON	nous
l'	DET	le
me	PRON	me
.	PUNCT	.
aide	NOUN	aide
.	PUNCT	.
la	DET	le
m'	PRON	me
J'	PRON	je
Je	PRON	je
deux	NUM	deux
»	PUNCT	»
plus	ADV	plus
que	SCONJ	que
qui	PRON	qui
aussi	ADV	aussi
abandon	NOUN	abandon
avais	VERB	avoir
ce	PRON	ce
six	NUM	six
avait	AUX	avoir
la	DET	le
voie	NOUN	voie
prier	NOUN	prier
,	PUNCT	,
,	PUNCT	,
qu'	SCONJ	que
un	DET	un
ma	DET	mon
le	PRON	le
était	AUX	être
d'	ADP	de
,	PUNCT	,
prié	VERB	prier
ce	DET	ce
air	NOUN	air
recours	NOUN	recours
faudrait	VERB	falloir
.	PUNCT	.
il	PRON	il
le	DET	le
je	PRON	je
avait	AUX	avoir
qui	PRON	qui
,	PUNCT	,
contraire	NOUN	contraire
l'	DET	le
Mauduit	PROPN	Mauduit
et	CCONJ	et
longtemps	ADV	longtemps
prier	NOUN	prier
sois	AUX	être
:	PUNCT	:
jusqu'	ADP	jusque
mis	VERB	mettre
sur	ADP	sur
tout	ADV	tout
que	SCONJ	que
à	ADP	à
semaines	NOUN	semaine
quête	NOUN	quête
paillasson	NOUN	paillasson
et	CCONJ	et
Il	PRON	il
rien	PRON	rien
Sa	DET	son
ne	ADV	ne
jour	NOUN	jour
.	PUNCT	.
Assez	ADV	assez
toutes	ADJ	tout
ses	DET	son
cours	NOUN	cours
à	ADP	à
il	PRON	il
priait	VERB	prier
mettait	VERB	mettre
il	PRON	il
Il	PRON	il
pain	NOUN	pain
d'	ADP	de
,	PUNCT	,
genoux	NOUN	genou
.	PUNCT	.
.	PUNCT	.
forces	NOUN	force
Il	PRON	il
sur	ADP	sur
son	DET	son
un	DET	un
.	PUNCT	.
était	AUX	être
matin	NOUN	matin
de	ADP	de
.	PUNCT	.
Il	PRON	il
ses	DET	son
le	DET	le
faisait	VERB	faire
logeuse	NOUN	logeur
.	PUNCT	.
incapable	ADJ	incapable
dormait	VERB	dormir
sortait	VERB	sortir
d'	ADP	de
assurer	VERB	assurer
autre	PRON	autre
nuit	NOUN	nuit
plus	ADV	plus
vite	ADV	vite
ne	ADV	ne
nuits	NOUN	nuit
que	SCONJ	que
mot	NOUN	mot
:	PUNCT	:
Six	NUM	Six
Il	PRON	il
sut	VERB	savoir
ce	DET	ce
fut	AUX	être
connaissance	NOUN	connaissance
entendait	VERB	entendre
naissance	NOUN	naissance
la	DET	le
illumination	NOUN	illumination
seraient	AUX	être
,	PUNCT	,
.	PUNCT	.
»	PUNCT	»
jour	NOUN	jour
«	NOUN	«
mort	NOUN	mort
connaissance	NOUN	connaissance
ce	PRON	ce
seules	ADJ	seul
la	DET	le
issues	ADJ	issu
et	CCONJ	et
deux	NUM	deux
un	DET	un
les	DET	le
,	PUNCT	,
et	CCONJ	et
la	DET	le
.	PUNCT	.
deux	NUM	deux
ou	CCONJ	ou
:	PUNCT	:
sourit	VERB	sourire
semaines	NOUN	semaine
.	PUNCT	.
connaissance	NOUN	connaissance
cas	NOUN	cas
il	PRON	il
,	PUNCT	,
on	PRON	on
Dans	ADP	dans
les	DET	le
disait	VERB	dire
l'	DET	le
Quand	SCONJ	quand
nuit	NOUN	nuit
La	DET	le
rien	PRON	rien
Moïse	PROPN	Moïse
,	PUNCT	,
Loi	PROPN	Loi
.	PUNCT	.
de	ADP	de
même	ADV	même
comme	ADP	comme
au	ADP	au
petit	ADJ	petit
probablement	ADV	probablement
les	DET	le
à	ADP	à
qu'	SCONJ	que
la	DET	le
il	PRON	il
avait	AUX	avoir
sur	ADP	sur
de	ADP	de
dictée	VERB	dicter
de	ADP	de
fut	AUX	être
Tables	NOUN	table
donnée	VERB	donner
passé	VERB	passer
la	DET	le
il	PRON	il
mont	NOUN	mont
.	PUNCT	.
prière	NOUN	prière
Mauduit	PROPN	Mauduit
matin	NOUN	matin
Sinaï	PROPN	Sinaï
les	DET	le
en	ADP	en
à	ADP	à
alors	ADV	alors
—	PROPN	—
Un	DET	un
:	PUNCT	:
se	PRON	se
jour	NOUN	jour
,	PUNCT	,
le	DET	le
preuve	NOUN	preuve
souvenait	VERB	souvenir
que	SCONJ	que
ne	ADV	ne
avait	AUX	avoir
nuits	ADJ	nuit
des	DET	un
autour	ADV	autour
écrites	NOUN	écrite
terre	NOUN	terre
précédentes	NOUN	précédente
dit	VERB	dire
les	DET	le
noir	ADJ	noir
allure	NOUN	allure
,	PUNCT	,
couverts	ADJ	couvert
,	PUNCT	,
un	DET	un
mais	CCONJ	mais
par	ADP	par
écriture	NOUN	écriture
.	PUNCT	.
de	ADP	de
trouvé	VERB	trouver
de	ADP	de
à	ADP	à
sortant	VERB	sortir
avait	AUX	avoir
d'	ADP	de
Mauduit	PROPN	Mauduit
n'	ADV	n'
claires	NOUN	claire
,	PUNCT	,
notes	NOUN	note
qu'	ADV	qu'
évanouissement	ADV	évanouissement
mal	ADV	mal
des	DET	un
il	PRON	il
eu	VERB	avoir
,	PUNCT	,
,	PUNCT	,
son	DET	son
prises	VERB	prendre
feuillets	NOUN	feuillet
On	PRON	on
à	ADP	à
toute	DET	tout
lui	PRON	lui
,	PUNCT	,
aurait	AUX	avoir
recopier	NOUN	recopier
.	PUNCT	.
au	ADP	au
en	PRON	en
revoir	VERB	revoir
,	PUNCT	,
pas	ADV	pas
mai	NOUN	mai
sans	ADP	sans
au	ADP	au
comme	SCONJ	comme
,	PUNCT	,
et	CCONJ	et
en	ADP	en
porte	NOUN	porte
l'	PRON	l'
.	PUNCT	.
à	ADP	à
26	NUM	26
bureau	NOUN	bureau
téléphone	NOUN	téléphone
midi	VERB	midi
Mercredi	NOUN	mercredi
de	ADP	de
appeler	VERB	appeler
un	DET	un
PARIS	NOUN	pari
mot	NOUN	mot
.	PUNCT	.
Mais	CCONJ	mais
son	DET	son
Dangeolet	PROPN	Dangeolet
aux	ADP	à
d'	ADP	de
Mercredi	NOUN	mercredi
trois	NUM	trois
referma	VERB	refermer
midi	VERB	midi
lieu	NOUN	lieu
1999	NUM	1999
fut	AUX	être
son	DET	son
deux	NUM	deux
la	DET	le
un	DET	un
experts	NOUN	expert
,	PUNCT	,
Le	DET	le
changer	VERB	changer
quatrième	ADJ	quatrième
il	PRON	il
sur	ADP	sur
dernières	ADJ	dernier
promis	VERB	promettre
et	CCONJ	et
l'	DET	le
.	PUNCT	.
,	PUNCT	,
avait	AUX	avoir
fauteuil	NOUN	fauteuil
avaient	AUX	avoir
décrocha	ADP	décrocha
deux	NUM	deux
mains	NOUN	main
sa	DET	son
passer	VERB	passer
,	PUNCT	,
était	AUX	être
posa	ADJ	posa
sa	DET	son
contrarié	ADJ	contrarié
ordre	NOUN	ordre
et	CCONJ	et
table	NOUN	table
l'	PRON	l'
et	CCONJ	et
téléphone	NOUN	téléphone
Montgaroult	PROPN	Montgaroult
.	PUNCT	.
Les	DET	le
très	ADV	très
le	DET	le
son	DET	son
heures	NOUN	heure
il	PRON	il
croisées	ADJ	croisé
combiné	NOUN	combiné
son	DET	son
vingt-quatre	NOUN	vingt-quatre
dans	ADP	dans
Il	PRON	il
,	PUNCT	,
menton	NOUN	menton
sur	ADP	sur
sur	ADP	sur
sur	ADP	sur
ses	DET	son
,	PUNCT	,
Beaulieu	PROPN	Beaulieu
son	DET	son
vu	VERB	voir
personne	NOUN	personne
ce	DET	ce
un	DET	un
,	PUNCT	,
obligation	NOUN	obligation
avait	AUX	avoir
à	ADP	à
d'	ADP	de
commencer	VERB	commencer
tout	PRON	tout
cette	DET	ce
,	PUNCT	,
Beaulieu	NOUN	beaulieu
prendre	VERB	prendre
commencé	VERB	commencer
quant	ADV	quant
compte	NOUN	compte
,	PUNCT	,
au	ADP	au
sa	DET	son
,	PUNCT	,
preuve	NOUN	preuve
l'	DET	le
qui	PRON	qui
scepticisme	NOUN	scepticisme
de	ADP	de
,	PUNCT	,
visite	NOUN	visite
à	ADP	à
de	ADP	de
irritante	NOUN	irritante
la	DET	le
par	ADP	par
à	ADP	à
lui	PRON	lui
obligation	NOUN	obligation
histoire	NOUN	histoire
Mauduit	NOUN	mauduit
l'	DET	le
rendu	VERB	rendre
affaire	NOUN	affaire
veille	NOUN	veille
de	ADP	de
.	PUNCT	.
au	ADP	au
soir	NOUN	soir
l'	DET	le
franc	ADJ	franc
Pour	ADP	pour
avait	AUX	avoir
sérieux	NOUN	sérieux
la	DET	le
(	PUNCT	(
la	DET	le
il	PRON	il
et	CCONJ	et
)	PUNCT	)
.	PUNCT	.
tradition	NOUN	tradition
nuit	NOUN	nuit
,	PUNCT	,
chemin	NOUN	chemin
d'	ADP	de
processus	NOUN	processus
malgré	ADP	malgré
,	PUNCT	,
pauvreté	VERB	pauvreter
.	PUNCT	.
était	AUX	être
la	DET	le
fallait	VERB	falloir
aussi	ADV	aussi
de	ADP	de
cette	DET	ce
,	PUNCT	,
lui	PRON	lui
calme	NOUN	calme
nuit	NOUN	nuit
;	PUNCT	;
,	PUNCT	,
reconnaître	VERB	reconnaître
plus	ADV	plus
dans	ADP	dans
définitif	NOUN	définitif
épreuves	NOUN	épreuve
que	SCONJ	que
énervant	VERB	énerver
foi	NOUN	foi
Et	CCONJ	et
de	ADP	de
révélation	NOUN	révélation
sûre	ADV	sûre
le	DET	le
à	ADP	à
.	PUNCT	.
Le	DET	le
bien	ADV	bien
Beaulieu	PROPN	Beaulieu
la	DET	le
,	PUNCT	,
conforme	ADJ	conforme
instant	NOUN	instant
,	PUNCT	,
Martin	PROPN	Martin
sans	ADP	sans
un	DET	un
puis	CCONJ	puis
tout	PRON	tout
.	PUNCT	.
Dangeolet	PROPN	Dangeolet
de	ADP	de
être	AUX	être
écarté	VERB	écarter
,	PUNCT	,
la	DET	le
au	ADP	au
cinglé	ADJ	cinglé
et	CCONJ	et
.	PUNCT	.
Et	CCONJ	et
signe	NOUN	signe
;	PUNCT	;
l'	DET	le
Le	DET	le
la	DET	le
forêt	NOUN	forêt
lueur	NOUN	lueur
à	ADP	à
l'	DET	le
.	PUNCT	.
,	PUNCT	,
Mauduit	PROPN	Mauduit
devant	ADP	devant
fond	NOUN	fond
comme	ADP	comme
par	ADP	par
la	DET	le
,	PUNCT	,
,	PUNCT	,
vulgaire	NOUN	vulgaire
éblouissement	NOUN	éblouissement
ne	ADV	ne
grâce	NOUN	grâce
à	ADP	à
pouvait	VERB	pouvoir
pas	ADV	pas
avant-coureur	ADJ	avant-coureur
comme	ADP	comme
redire	VERB	redire
,	PUNCT	,
Rien	PRON	rien
,	PUNCT	,
-	PUNCT	-
avait	AUX	avoir
évidence	NOUN	évidence
Karl	PROPN	Karl
à	ADP	à
commission	NOUN	commission
n'	ADV	n'
l'	DET	le
la	DET	le
d'	ADP	de
heure	NOUN	heure
et	CCONJ	et
,	PUNCT	,
de	ADP	de
Conrad	PROPN	Conrad
conclu	VERB	conclure
façon	NOUN	façon
et	CCONJ	et
d'	ADP	de
avait	AUX	avoir
de	ADP	de
et	CCONJ	et
examen	NOUN	examen
preuve	NOUN	preuve
-	NOUN	-
Léon	PROPN	Léon
Michalet	PROPN	Michalet
Schmuckermann	PROPN	Schmuckermann
seconde	ADJ	second
pas	ADV	pas
un	PRON	un
-	PUNCT	-
.	PUNCT	.
Révélation	NOUN	révélation
-	PUNCT	-
l'	DET	le
l'	DET	le
-	PUNCT	-
quelle	ADJ	quell
duré	VERB	durer
,	PUNCT	,
Le	DET	le
un	DET	un
quart	NOUN	quart
une	DET	un
d'	ADP	de
tout	ADV	tout
autre	PRON	autre
!	PUNCT	!
est	AUX	être
pourquoi	ADV	pourquoi
.	PUNCT	.
prévention	NOUN	prévention
,	PUNCT	,
la	DET	le
apprenant	VERB	apprendre
gourmandise	NOUN	gourmandise
un	DET	un
de	ADP	de
air	NOUN	air
de	ADP	de
l'	DET	le
,	PUNCT	,
le	DET	le
pourtant	ADV	pourtant
manifesté	VERB	manifester
Dieu	PROPN	Dieu
autant	ADV	autant
goguenarde	VERB	goguenarde
avaient	AUX	avoir
existence	NOUN	existence
l'	DET	le
faisait	VERB	faire
,	PUNCT	,
venir	VERB	venir
qu'	SCONJ	que
il	PRON	il
différents	ADJ	différent
Une	DET	un
Ils	PRON	il
:	PUNCT	:
provincial	NOUN	provincial
ressemblance	NOUN	ressemblance
preuve	NOUN	preuve
France	PROPN	France
possible	ADJ	possible
même	ADJ	même
eux	PRON	lui
de	ADP	de
en	PRON	en
de	ADP	de
La	DET	le
prenaient	VERB	prendre
un	DET	un
.	PUNCT	.
les	DET	le
même	ADJ	même
débonnaire	NOUN	débonnaire
!	PUNCT	!
toute	ADJ	tout
Wallon	NOUN	wallon
montant	VERB	monter
méticuleux	ADJ	méticuleux
eux	PRON	lui
l'	DET	le
le	DET	le
normaliens	NOUN	normalien
,	PUNCT	,
malin	NOUN	malin
l'	DET	le
instant	NOUN	instant
médecin	NOUN	médecin
culture	NOUN	culture
gras	ADJ	gras
se	PRON	se
;	PUNCT	;
On	PRON	on
ès	ADP	ès
,	PUNCT	,
singe	NOUN	singe
suisse	ADJ	suisse
commune	ADJ	commun
un	DET	un
un	DET	un
peu	ADV	peu
qualités	NOUN	qualité
,	PUNCT	,
prononcer	VERB	prononcer
air	NOUN	air
un	DET	un
formation	NOUN	formation
,	PUNCT	,
pour	ADP	pour
d'	ADP	de
comme	ADP	comme
une	DET	un
autre	PRON	autre
de	ADP	de
.	PUNCT	.
canular	NOUN	canular
un	DET	un
dit	VERB	dire
.	PUNCT	.
À	ADP	à
l'	DET	le
,	PUNCT	,
deux	NUM	deux
une	DET	un
