rude	ADJ	rude
attristait	VERB	attrister
profondément	ADV	profondément
de	ADP	de
trois	NUM	trois
Il	PRON	il
sa	DET	son
sur	ADP	sur
Miranda	PROPN	Miranda
.	PUNCT	.
Bien	ADV	bien
posé	VERB	poser
profil	NOUN	profil
était	AUX	être
épaules	NOUN	épaule
ouvrage	NOUN	ouvrage
.	PUNCT	.
7	NUM	7
heures	NOUN	heure
montre	NOUN	montre
elle	PRON	lui
rendait	VERB	rendre
s'	PRON	se
lisait	VERB	lire
.	PUNCT	.
le	DET	le
volumineux	ADJ	volumineux
Elle	PRON	lui
genoux	NOUN	genou
consulta	VERB	consulter
,	PUNCT	,
perplexe	ADJ	perplexe
vît	NOUN	vît
que	SCONJ	que
et	CCONJ	et
l'	PRON	l'
qu'	SCONJ	que
ses	DET	son
sa	DET	son
environ	ADV	environ
comprit	VERB	comprendre
herbeux	ADJ	herbeux
plus	ADV	plus
bond	NOUN	bond
lui	PRON	lui
Le	DET	le
avançait	VERB	avancer
heures	NOUN	heure
un	DET	un
dévisagèrent	VERB	dévisager
,	PUNCT	,
du	ADP	de
fourreau	NOUN	fourreau
son	DET	son
instants	NOUN	instant
à	ADP	à
tomba	NOUN	tomba
s'	PRON	se
Harald	PROPN	Harald
sur	ADP	sur
,	PUNCT	,
elle	PRON	lui
pied	NOUN	pied
se	PRON	se
.	PUNCT	.
qu'	SCONJ	que
Tout	ADV	tout
le	DET	le
sol	NOUN	sol
lourdement	ADJ	lourdement
brindille	NOUN	brindille
,	PUNCT	,
Ils	PRON	il
coup	NOUN	coup
.	PUNCT	.
craqua	ADJ	craqua
alors	ADV	alors
.	PUNCT	.
vers	ADP	vers
livre	ADJ	livr
.	PUNCT	.
tirant	VERB	tirer
sous	ADP	sous
redressa	VERB	redresser
son	DET	son
épée	NOUN	épée
une	DET	un
tôt	ADV	tôt
d'	ADP	de
quelques	DET	quelque
se	PRON	se
n'	ADV	n'
silence	NOUN	silence
.	PUNCT	.
d'	ADP	de
une	DET	un
la	DET	le
en	ADP	en
Miranda	PROPN	Miranda
mon	DET	mon
lentement	ADV	lentement
dit	VERB	dire
-il	PRON	il
ramassa	VERB	ramasser
.	PUNCT	.
Viking	PROPN	Viking
rauque	ADJ	rauque
secouant	VERB	secouer
et	CCONJ	et
Ici	ADV	ici
un	DET	un
en	ADP	en
l'	DET	le
...	PUNCT	...
puis	CCONJ	puis
épée	NOUN	épée
le	DET	le
,	PUNCT	,
ce	PRON	ce
.	PUNCT	.
dépité	NOUN	dépité
—	PUNCT	—
pas	ADV	pas
baissa	VERB	baisser
d'	ADP	de
.	PUNCT	.
son	DET	son
est	AUX	être
tête	NOUN	tête
voix	NOUN	voix
ouvrage	NOUN	ouvrage
Ici	PROPN	Ici
Il	PRON	il
tendit	NOUN	tendit
...	PUNCT	...
,	PUNCT	,
air	NOUN	air
,	PUNCT	,
à	ADP	à
monde	NOUN	monde
le	DET	le
arrivé	VERB	arriver
Non	ADV	non
agrippa	NOUN	agrippa
.	PUNCT	.
,	PUNCT	,
ton	ADJ	ton
—	PUNCT	—
l'	DET	le
?	PUNCT	?
,	PUNCT	,
—	PUNCT	—
Quel	DET	quel
livre	NOUN	livre
refoula	VERB	refouler
.	PUNCT	.
?	PUNCT	?
pas	ADV	pas
avança	VERB	avancer
...	PUNCT	...
Il	PRON	il
est	AUX	être
,	PUNCT	,
Pourquoi	ADV	pourquoi
répondit	NOUN	répondit
n'	ADV	n'
-elle	PRON	lui
je	PRON	je
suis	AUX	être
Comment	ADV	comment
de	ADP	de
par	ADP	par
?	PUNCT	?
Ici	ADV	ici
monde	NOUN	monde
nouveau	ADJ	nouveau
ce	PRON	ce
ici	ADV	ici
monde	ADJ	mond
ici	ADV	ici
s'	PRON	se
les	DET	le
le	DET	le
elle	PRON	lui
épaules	NOUN	épaule
.	PUNCT	.
lâcha	NOUN	lâcha
,	PUNCT	,
et	CCONJ	et
Miranda	PROPN	Miranda
vers	ADP	vers
la	DET	le
angoisse	NOUN	angoisse
.	PUNCT	.
chagrin	NOUN	chagrin
prendre	VERB	prendre
comprenait	VERB	comprendre
son	DET	son
passé	VERB	passer
-elle	DET	-elle
mal	ADV	mal
comment	ADV	comment
s'	PRON	se
devait	VERB	devoir
.	PUNCT	.
soudain	ADV	soudain
—	PUNCT	—
elle	PRON	lui
ce	PRON	ce
avec	ADP	avec
.	PUNCT	.
,	PUNCT	,
lui	PRON	lui
dit	VERB	dire
Elle	PRON	lui
lui	PRON	lui
avait	AUX	avoir
moi	PRON	moi
à	ADP	à
Reviens	NOUN	revien
sûr	ADJ	sûr
Mais	CCONJ	mais
,	PUNCT	,
très	ADV	très
y	PRON	y
,	PUNCT	,
pour	ADP	pour
maison	NOUN	maison
son	DET	son
.	PUNCT	.
expliquer	VERB	expliquer
elle	PRON	lui
elle	PRON	lui
s'	PRON	se
ne	ADV	ne
savait	VERB	savoir
Bien	ADV	bien
.	PUNCT	.
était	AUX	être
doucement	ADV	doucement
qui	PRON	qui
avait	AUX	avoir
vais	VERB	aller
à	ADP	à
vu	VERB	voir
exprimait	VERB	exprimer
J'	PRON	je
Je	PRON	je
peine	NOUN	peine
l'	DET	le
désigna	VERB	désigner
.	PUNCT	.
Harald	PROPN	Harald
rapides	NOUN	rapide
de	ADP	de
.	PUNCT	.
mieux	ADV	mieux
—	PUNCT	—
rugissent	VERB	rugir
mieux	NOUN	mieux
...	PUNCT	...
.	PUNCT	.
...	PUNCT	...
en	ADP	en
te	VERB	te
mer	VERB	mer
raconter	VERB	raconter
.	PUNCT	.
Il	PRON	il
en	ADP	en
.	PUNCT	.
en	PRON	en
,	PUNCT	,
Il	PRON	il
s'	PRON	se
Petits	ADJ	petit
la	DET	le
accompli	VERB	accomplir
ai	AUX	avoir
de	ADP	de
Ils	PRON	il
croire	VERB	croire
,	PUNCT	,
Miranda	PROPN	Miranda
ses	DET	son
oreilles	NOUN	oreille
bateaux	ADJ	bateal
tout	PRON	tout
avait	AUX	avoir
espace	NOUN	espace
!	PUNCT	!
immense	NOUN	immense
heures	NOUN	heure
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
la	DET	le
quelques	DET	quelque
chevaux	NOUN	cheval
Tout	PRON	tout
Il	PRON	il
ton	NOUN	ton
plus	ADV	plus
de	ADP	de
bien	ADV	bien
stupéfiants	ADJ	stupéfiant
s'	SCONJ	s'
vers	ADP	vers
—	PUNCT	—
éprouvait	VERB	éprouver
l'	DET	le
doigt	NOUN	doigt
là	ADV	là
—	PUNCT	—
des	DET	un
un	DET	un
progrès	NOUN	progrès
aussi	ADV	aussi
une	DET	un
il	PRON	il
apercevait	VERB	apercevoir
reprit	VERB	reprendre
.	PUNCT	.
.	PUNCT	.
agressif	ADJ	agressif
non	ADV	non
pointa	VERB	pointer
colère	ADJ	colèr
route	NOUN	route
comme	ADP	comme
.	PUNCT	.
-il	PRON	il
loin	ADV	loin
...	PUNCT	...
sur	ADP	sur
un	DET	un
on	PRON	on
,	PUNCT	,
sans	ADP	sans
va	VERB	aller
Chariots	PROPN	Chariots
comprendre	VERB	comprendre
Harald	PROPN	Harald
pas	ADV	pas
Je	PRON	je
Expliquer	PROPN	Expliquer
bras	NOUN	bras
,	PUNCT	,
connais	VERB	connaître
les	DET	le
posant	VERB	poser
»	PUNCT	»
.	PUNCT	.
Fais	NOUN	fai
.	PUNCT	.
-elle	PRON	lui
répéta	VERB	répéter
son	DET	son
.	PUNCT	.
-elle	PRON	lui
vais	VERB	aller
sur	ADP	sur
-moi	PRON	moi
ferma	VERB	fermer
déclara	PRON	déclara
main	NOUN	main
-t	PART	-t
.	PUNCT	.
Faire	AUX	faire
-t	PART	-t
t'	PRON	te
le	DET	le
Il	PRON	il
en	ADP	en
—	PUNCT	—
expliquer	VERB	expliquer
une	DET	un
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
confiance	NOUN	confiance
mot	NOUN	mot
...	PUNCT	...
Je	PRON	je
«	VERB	«
expliquer	VERB	expliquer
tout	PRON	tout
,	PUNCT	,
ne	ADV	ne
yeux	NOUN	oeil
—	PUNCT	—
—	PUNCT	—
expression	NOUN	expression
bras	NOUN	bras
—	PUNCT	—
l'	DET	le
visage	NOUN	visage
Une	DET	un
le	DET	le
amie	NOUN	amie
mêlées	VERB	mêler
du	ADP	de
Viking	PROPN	Viking
par	ADP	par
Harald	PROPN	Harald
de	ADP	de
,	PUNCT	,
son	DET	son
soudaine	ADJ	soudain
le	PRON	le
Faire	AUX	faire
sur	ADP	sur
une	DET	un
ton	ADJ	ton
souffrance	NOUN	souffrance
peignit	VERB	peindre
et	CCONJ	et
rassurer	VERB	rassurer
.	PUNCT	.
pour	ADP	pour
.	PUNCT	.
et	CCONJ	et
suis	AUX	être
fureur	NOUN	fureur
pour	ADP	pour
Jâ!Maintenant-	ADJ	jâ!maintenant-
se	PRON	se
Je	PRON	je
.	PUNCT	.
apaiser	VERB	apaiser
impulsion	NOUN	impulsion
caressa	VERB	caresser
Mue	PROPN	Mue
Miranda	PROPN	Miranda
la	DET	le
joue	NOUN	joue
comprendre	VERB	comprendre
de	ADP	de
tendit	VERB	tendre
,	PUNCT	,
,	PUNCT	,
plaît	VERB	plaire
Tu	SCONJ	tu
as	NOUN	as
.	PUNCT	.
Viens	NOUN	vien
les	DET	le
.	PUNCT	.
tu	PRON	tu
un	DET	un
Ton	PROPN	Ton
-t	PART	-t
-elle	PRON	lui
ami	ADV	ami
soupir	ADJ	soupir
frinn	VERB	frinn
moi	PRON	moi
rouvrit	VERB	rouvrir
.	PUNCT	.
s'	SCONJ	s'
—	PUNCT	—
Il	PRON	il
...	PUNCT	...
poussa	VERB	pousser
?	PUNCT	?
.	PUNCT	.
Vinur	PROPN	Vinur
il	PRON	il
te	ADV	te
,	PUNCT	,
ai	AUX	avoir
une	DET	un
Harald	PROPN	Harald
.	PUNCT	.
.	PUNCT	.
...	PUNCT	...
amie	NOUN	amie
.	PUNCT	.
yeux	NOUN	oeil
avec	ADP	avec
ici	ADV	ici
amie	NOUN	amie
pas	ADV	pas
Si	SCONJ	si
,	PUNCT	,
insista	ADJ	insista
J'	PRON	je
comprends	NOUN	comprend
,	PUNCT	,
profond	NOUN	profond
—	PUNCT	—
son	DET	son
lassitude	NOUN	lassitude
se	PRON	se
par	ADP	par
se	PRON	se
la	DET	le
de	ADP	de
Miranda	PROPN	Miranda
,	PUNCT	,
protester	VERB	protester
qu'	SCONJ	que
elle	PRON	lui
puis	CCONJ	puis
visites	NOUN	visite
suivit	NOUN	suivit
à	ADP	à
dans	ADP	dans
bureau	NOUN	bureau
hôpital	NOUN	hôpital
la	DET	le
entrèrent	VERB	entrer
montèrent	VERB	monter
Mais	CCONJ	mais
mais	CCONJ	mais
Ils	PRON	il
la	DET	le
pour	ADP	pour
voir	VERB	voir
l'	DET	le
du	ADP	de
rappela	PRON	rappela
.	PUNCT	.
sans	ADP	sans
devait	VERB	devoir
sous-sol	NOUN	sous-sol
.	PUNCT	.
père	NOUN	père
maison	NOUN	maison
rendre	VERB	rendre
au	ADP	au
tout	ADV	tout
,	PUNCT	,
Russell	PROPN	Russell
à	ADP	à
coup	VERB	coup
lucarne	NOUN	lucarne
,	PUNCT	,
.	PUNCT	.
les	DET	le
de	ADP	de
où	PRON	où
étant	AUX	être
-il	PRON	il
temps	NOUN	temps
autour	ADV	autour
amplement	ADV	amplement
n'	ADV	n'
-t	PART	-t
.	PUNCT	.
9	NUM	9
.	PUNCT	.
Elle	PRON	lui
Harald	PROPN	Harald
n'	ADV	n'
partir	VERB	partir
elle	PRON	lui
avait	AUX	avoir
Parle	PROPN	Parle
se	PRON	se
de	ADP	de
elle	PRON	lui
.	PUNCT	.
récit	NOUN	récit
qu'	SCONJ	que
,	PUNCT	,
à	ADP	à
demandant	VERB	demander
par	ADP	par
en	PRON	en
aux	ADP	à
d'	ADP	de
son	DET	son
de	ADP	de
regarda	VERB	regarder
questions	NOUN	question
heures	NOUN	heure
commencer	VERB	commencer
le	DET	le
d'	ADP	de
—	PUNCT	—
une	DET	un
de	ADP	de
s'	PRON	se
voix	NOUN	voix
ferme	ADJ	ferme
répondre	VERB	répondre
autorisées	VERB	autoriser
écria	VERB	écrier
Cela	PRON	cela
!	PUNCT	!
Continue	NOUN	continue
pas	ADV	pas
Scandinavie	PROPN	Scandinavie
fit	NOUN	fit
est	AUX	être
,	PUNCT	,
allait	VERB	aller
la	DET	le
est	AUX	être
une	DET	un
tu	NOUN	tu
ce	PRON	ce
et	CCONJ	et
globe	NOUN	globe
Elle	PRON	lui
carte	NOUN	carte
globe	NOUN	globe
Harald	PROPN	Harald
—	PUNCT	—
tourner	VERB	tourner
le	DET	le
désigna	NOUN	désigna
Ceci	PRON	ceci
facile	VERB	facile
sur	ADP	sur
.	PUNCT	.
Jâ	PROPN	Jâ
.	PUNCT	.
?	PUNCT	?
sur	ADP	sur
.	PUNCT	.
—	PUNCT	—
posa	VERB	poser
qu'	PRON	qu'
son	DET	son
main	NOUN	main
.	PUNCT	.
le	DET	le
une	DET	un
à	ADP	à
—	PUNCT	—
axe	NOUN	axe
pays	NOUN	pays
Sais	PROPN	Sais
-	PROPN	-
doucement	ADV	doucement
être	AUX	être
de	ADP	de
un	DET	un
les	DET	le
:	PUNCT	:
Le	DET	le
une	DET	un
d'	ADP	de
Ici	ADV	ici
le	DET	le
.	PUNCT	.
comme	ADP	comme
la	DET	le
une	DET	un
.	PUNCT	.
Regarde	PROPN	Regarde
Ce	DET	ce
,	PUNCT	,
,	PUNCT	,
il	PRON	il
examina	VERB	examiner
ton	NOUN	ton
a	VERB	avoir
un	DET	un
Il	PRON	il
monde	NOUN	monde
,	PUNCT	,
est	AUX	être
.	PUNCT	.
rond	ADJ	rond
la	DET	le
Scandinavie	PROPN	Scandinavie
y	PRON	y
perplexe	ADJ	perplexe
boule	ADJ	boul
Suède	PROPN	Suède
comme	ADP	comme
.	PUNCT	.
.	PUNCT	.
boule	ADJ	boul
la	DET	le
globe	NOUN	globe
,	PUNCT	,
...	PUNCT	...
?	PUNCT	?
—	PUNCT	—
...	PUNCT	...
—	PUNCT	—
Oui	PROPN	Oui
air	NOUN	air
monde	NOUN	monde
est	AUX	être
Norvège	PROPN	Norvège
monde	ADJ	mond
Ici	NOUN	ici
Danemark	NOUN	danemark
.	PUNCT	.
fixant	VERB	fixer
geste	NOUN	geste
yeux	NOUN	oeil
le	DET	le
Scandinavie	PROPN	Scandinavie
aux	ADP	à
Svîarîki	PROPN	Svîarîki
pièce	NOUN	pièce
d'	ADP	de
de	ADP	de
,	PUNCT	,
lentement	ADV	lentement
.	PUNCT	.
les	DET	le
occidentale	ADJ	occidental
Ici	NOUN	ici
un	DET	un
écarquilla	VERB	écarquiller
l'	DET	le
sommes	VERB	être
dit	VERB	dire
Il	PRON	il
-elle	PRON	lui
?	PUNCT	?
—	PUNCT	—
—	PUNCT	—
moment	NOUN	moment
Puis	CCONJ	puis
nous	PRON	nous
.	PUNCT	.
un	DET	un
les	DET	le
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
large	ADJ	large
Europe	PROPN	Europe
il	PRON	il
contours	NOUN	contour
de	ADP	de
balaya	VERB	balayer
la	DET	le
long	ADJ	long
,	PUNCT	,
la	DET	le
Etats-Unis	PROPN	Etats-Unis
et	CCONJ	et
que	SCONJ	que
-elle	PRON	lui
,	PUNCT	,
Etat	NOUN	etat
Island	PROPN	Island
sur	ADP	sur
répondit	VERB	répondre
côte	PROPN	côte
retrouvé	VERB	retrouver
et	CCONJ	et
jusqu'	ADP	jusque
à	ADP	à
lentement	ADV	lentement
—	PUNCT	—
le	DET	le
—	PUNCT	—
doigt	NOUN	doigt
le	DET	le
c'	PRON	ce
du	ADP	de
le	DET	le
son	DET	son
ai	AUX	avoir
faisant	AUX	faire
posant	VERB	poser
pivoter	VERB	pivoter
est	AUX	être
là	ADV	là
Et	CCONJ	et
.	PUNCT	.
vers	ADP	vers
t'	PRON	te
globe	NOUN	globe
Baffin	PROPN	Baffin
Elle	PRON	lui
en	ADP	en
je	PRON	je
l'	DET	le
.	PUNCT	.
doigt	NOUN	doigt
le	DET	le
glissa	VERB	glisser
de	ADP	de
Canada	PROPN	Canada
,	PUNCT	,
Maine	PROPN	Maine
en	ADP	en
la	DET	le
.	PUNCT	.
long	NOUN	long
.	PUNCT	.
?	PUNCT	?
visage	NOUN	visage
?	PUNCT	?
ombre	NOUN	ombre
,	PUNCT	,
Retrouvé	NOUN	retrouvé
Le	DET	le
avait	VERB	avoir
-	PUNCT	-
brusquement	ADV	brusquement
.	PUNCT	.
si	SCONJ	si
...	PUNCT	...
Que	PRON	que
tristesse	NOUN	tristesse
bas	NOUN	bas
ta	DET	ton
dans	ADP	dans
Pourquoi	ADV	pourquoi
-	ADJ	-
loin	ADV	loin
y	PRON	y
Oui	PROPN	Oui
là	ADV	là
.	PUNCT	.
ses	DET	son
yeux	NOUN	oeil
passa	VERB	passer
-	PUNCT	-
du	ADP	de
Il	PRON	il
faisais	NOUN	faisai
Une	DET	un
tu	SCONJ	tu
tu	NOUN	tu
—	PUNCT	—
Harald	PROPN	Harald
de	ADP	de
de	ADP	de
Viking	PROPN	Viking
navigué	VERB	naviguer
natale	ADJ	natal
s'	PRON	se
assombrit	VERB	assombrir
as	NOUN	as
—	PUNCT	—
?	PUNCT	?
une	DET	un
terre	NOUN	terre
glaciale	ADJ	glacial
.	PUNCT	.
—	PUNCT	—
mains	NOUN	main
...	PUNCT	...
porta	VERB	porter
tempête	VERB	tempête
...	PUNCT	...
les	DET	le
ai	AUX	avoir
.	PUNCT	.
Je	PRON	je
Je	PRON	je
,	PUNCT	,
.	PUNCT	.
seulement	ADV	seulement
Il	PRON	il
pas	ADV	pas
...	PUNCT	...
à	ADP	à
.	PUNCT	.
ne	ADV	ne
ferma	VERB	fermer
drakkara	ADJ	drakkara
Helluland	PROPN	Helluland
coulé	VERB	couler
l'	DET	le
eau	NOUN	eau
de	ADP	de
tempes	NOUN	tempe
Souvenir	PROPN	Souvenir
Elle	PRON	lui
J'	PRON	je
me	PRON	me
.	PUNCT	.
vu	VERB	voir
.	PUNCT	.
les	DET	le
souvenir	VERB	souvenir
peux	VERB	pouvoir
?	PUNCT	?
—	PUNCT	—
...	PUNCT	...
—	PUNCT	—
Jâ	PROPN	Jâ
ses	DET	son
Minn	ADJ	minn
me	PRON	me
yeux	NOUN	oeil
me	PRON	me
Canada	PROPN	Canada
à	ADP	à
,	PUNCT	,
englouti	ADV	englouti
terme	NOUN	terme
l'	PRON	l'
songeant	ADV	songeant
Skraelingar	PROPN	Skraelingar
les	DET	le
le	PRON	le
Skraelingar	PROPN	Skraelingar
était	AUX	être
...	PUNCT	...
de	ADP	de
avait	AUX	avoir
qui	PRON	qui
vagues	NOUN	vague
j'	PRON	je
les	DET	le
.	PUNCT	.
les	DET	le
Jâ	NOUN	jâ
,	PUNCT	,
effroi	NOUN	effroi
lorsque	SCONJ	lorsque
qui	PRON	qui
Inuits	PROPN	Inuits
du	ADP	de
désignait	VERB	désigner
J'	PRON	je
sur	ADP	sur
Ainsi	ADV	ainsi
dû	VERB	devoir
le	DET	le
ai	AUX	avoir
saisir	VERB	saisir
.	PUNCT	.
avaient	AUX	avoir
Scandinave	PROPN	Scandinave
...	PUNCT	...
le	DET	le
vu	VERB	voir
vu	VERB	voir
rivage	NOUN	rivage
.	PUNCT	.
—	PUNCT	—
l'	DET	le
les	DET	le
Inuits	NOUN	inuit
ai	AUX	avoir
un	DET	un
Island	PROPN	Island
Miranda	PROPN	Miranda
au	ADP	au
le	DET	le
avaient	AUX	avoir
Baffin	PROPN	Baffin
expliqua	VERB	expliquer
Ils	PRON	il
la	DET	le
ont	AUX	avoir
appelé	VERB	appeler
Ils	PRON	il
avaient	AUX	avoir
,	PUNCT	,
qui	PRON	qui
—	PROPN	—
pour	ADP	pour
la	DET	le
naufrage	NOUN	naufrage
Harald	PROPN	Harald
te	CCONJ	te
.	PUNCT	.
ou	CCONJ	ou
de	ADP	de
Helluland	PROPN	Helluland
mer	VERB	mer
sur	ADP	sur
chevauchait	VERB	chevaucher
drakkar	NOUN	drakkar
.	PUNCT	.
»	PUNCT	»
dans	ADP	dans
«	VERB	«
.	PUNCT	.
langue	NOUN	langue
dragon	NOUN	dragon
assisté	VERB	assister
dieu	NOUN	dieu
prenaient	VERB	prendre
Les	DET	le
—	PUNCT	—
dieu	NOUN	dieu
Skraelingar	NOUN	skraelingar
t'	PRON	te
du	ADP	de
—	PROPN	—
,	PUNCT	,
n'	ADV	n'
un	DET	un
grotte	NOUN	grotte
vu	VERB	voir
ton	ADJ	ton
tête	NOUN	tête
.	PUNCT	.
hochant	VERB	hocher
jamais	ADV	jamais
sorti	VERB	sortir
son	DET	son
écouta	NOUN	écouta
,	PUNCT	,
reprit	VERB	reprendre
croyait	VERB	croire
qu'	SCONJ	que
Harald	VERB	harald
t'	PRON	te
en	ADP	en
.	PUNCT	.
placé	VERB	placer
.	PUNCT	.
,	PUNCT	,
sur	ADP	sur
à	ADP	à
drakkar	NOUN	drakkar
attention	NOUN	attention
.	PUNCT	.
dans	ADP	dans
une	DET	un
ont	AUX	avoir
,	PUNCT	,
corps	VERB	corps
Voyant	ADV	voyant
l'	DET	le
-elle	PRON	lui
il	PRON	il
avec	ADP	avec
...	PUNCT	...
la	DET	le
Ils	PRON	il
parole	NOUN	parole
de	ADP	de
la	DET	le
Ils	PRON	il
l'	DET	le
eau	NOUN	eau
Manifestement	ADV	manifestement
de	ADP	de
ont	AUX	avoir
expression	NOUN	expression
—	PUNCT	—
,	PUNCT	,
ne	ADV	ne
l'	DET	le
de	ADP	de
ont	AUX	avoir
un	DET	un
il	PRON	il
est	AUX	être
,	PUNCT	,
grotte	NOUN	grotte
.	PUNCT	.
Ils	PRON	il
dont	PRON	dont
hache	NOUN	hache
mot	NOUN	mot
sur	ADP	sur
ouvrit	VERB	ouvrir
agissait	VERB	agir
lit	NOUN	lit
spéléologie	NOUN	spéléologie
elle	PRON	lui
il	PRON	il
épée	VERB	éper
pas	ADV	pas
,	PUNCT	,
le	DET	le
de	ADP	de
pierre	NOUN	pierre
un	DET	un
lui	PRON	lui
intérieur	NOUN	intérieur
ton	NOUN	ton
«	ADJ	«
t'	PRON	te
montra	VERB	montrer
»	PUNCT	»
avec	ADP	avec
livre	NOUN	livre
allongé	VERB	allonger
s'	PRON	se
de	ADP	de
ce	PRON	ce
—	PUNCT	—
la	DET	le
terre	NOUN	terre
et	CCONJ	et
connaissait	VERB	connaître
C'	PRON	ce
ta	DET	ton
.	PUNCT	.
écria	VERB	écrier
ton	NOUN	ton
Ils	PRON	il
?	PUNCT	?
—	PUNCT	—
la	DET	le
et	CCONJ	et
—	PUNCT	—
la	DET	le
Skraelingar	NOUN	skraelingar
étais	AUX	être
mort	NOUN	mort
.	PUNCT	.
par	ADP	par
Pourquoi	ADV	pourquoi
est	AUX	être
dans	ADP	dans
croire	VERB	croire
absurde	VERB	absurde
Elle	PRON	lui
moi	PRON	moi
Allait	PROPN	Allait
en	ADP	en
.	PUNCT	.
mis	VERB	mettre
—	PUNCT	—
!	PUNCT	!
s'	PRON	se
...	PUNCT	...
mordit	VERB	mordre
ont	AUX	avoir
-il	PRON	il
les	DET	le
.	PUNCT	.
la	DET	le
ont	AUX	avoir
-t	PART	-t
grotte	NOUN	grotte
C'	PRON	ce
-il	PRON	il
cru	VERB	croire
lèvre	NOUN	lèvre
réponse	NOUN	réponse
que	SCONJ	que
tu	PRON	tu
se	PRON	se
bouclier	ADJ	bouclier
?	PUNCT	?
saisissant	NOUN	saisissant
sa	DET	son
fois	NOUN	fois
épaules	NOUN	épaule
ne	ADV	ne
pas	ADV	pas
pas	ADV	pas
n'	ADV	n'
les	DET	le
Tu	ADP	tu
puis	CCONJ	puis
...	PUNCT	...
Je	PRON	je
ne	ADV	ne
-t	PART	-t
une	DET	un
Dis	ADP	dis
Elle	PRON	lui
Ce	PRON	ce
une	DET	un
et	CCONJ	et
facile	ADJ	facile
—	PUNCT	—
-elle	PRON	lui
,	PUNCT	,
Pourquoi	ADV	pourquoi
!	PUNCT	!
?	PUNCT	?
expira	VERB	expirer
plusieurs	DET	plusieurs
inspira	VERB	inspirer
Harald	PROPN	Harald
respirais	VERB	respirer
suite	NOUN	suite
la	DET	le
comprends	VERB	comprendre
,	PUNCT	,
vérité	ADJ	vérité
de	ADP	de
est	AUX	être
.	PUNCT	.
d'	ADP	de
plus	ADV	plus
répliqua	VERB	répliquer
émue	VERB	émouvoir
.	PUNCT	.
—	PUNCT	—
,	PUNCT	,
.	PUNCT	.
.	PUNCT	.
posa	VERB	poser
voix	NOUN	voix
cardiaque	ADJ	cardiaque
sur	ADP	sur
.	PUNCT	.
Ton	PROPN	Ton
Aujourd'hui	ADV	aujourd'hui
.	PUNCT	.
main	NOUN	main
dubitative	ADJ	dubitatif
forcément	VERB	forcémer
à	ADP	à
mort	NOUN	mort
?	PUNCT	?
les	DET	le
mort	NOUN	mort
Harald	PROPN	Harald
nous	PRON	nous
cœur	NOUN	cœur
il	PRON	il
qu'	SCONJ	que
cœur	ADJ	cœur
du	ADP	de
yeux	NOUN	oeil
pas	ADV	pas
poitrine	NOUN	poitrine
endroit	NOUN	endroit
de	ADP	de
un	DET	un
arrêt	NOUN	arrêt
savons	VERB	savoir
silencieux	ADJ	silencieux
—	PUNCT	—
signifie	VERB	signifier
,	PUNCT	,
—	PUNCT	—
.	PUNCT	.
l'	DET	le
ne	ADV	ne
—	PUNCT	—
,	PUNCT	,
,	PUNCT	,
J'	PRON	je
Plissant	VERB	plisser
une	DET	un
étais	AUX	être
...	PUNCT	...
était	AUX	être
la	DET	le
moue	NOUN	moue
la	DET	le
fit	VERB	faire
fait	NOUN	fait
...	PUNCT	...
cerveau	NOUN	cerveau
histoire	NOUN	histoire
,	PUNCT	,
.	PUNCT	.
complète	ADJ	complet
le	DET	le
fronça	VERB	froncer
?	PUNCT	?
,	PUNCT	,
lui	PRON	lui
est	AUX	être
sourcils	NOUN	sourcil
pas	ADV	pas
n'	ADV	n'
-il	PRON	il
,	PUNCT	,
pas	ADV	pas
!	PUNCT	!
-t	PART	-t
la	DET	le
Il	PRON	il
Mort	NOUN	mort
écria	VERB	écrier
et	CCONJ	et
tout	ADV	tout
à	ADP	à
est	AUX	être
Non	ADV	non
ne	ADV	ne
.	PUNCT	.
mort	ADJ	mort
aussi	ADV	aussi
,	PUNCT	,
s'	PRON	se
mort	NOUN	mort
Fausse	NOUN	faux
on	PRON	on
vérité	NOUN	vérité
s'	PRON	se
c'	PRON	ce
.	PUNCT	.
arrête	VERB	arrête
pas	ADV	pas
—	PUNCT	—
—	PUNCT	—
Si	SCONJ	si
les	DET	le
Harald	PROPN	Harald
,	PUNCT	,
Elle	PRON	lui
Tu	SCONJ	tu
...	PUNCT	...
le	DET	le
Le	DET	le
.	PUNCT	.
.	PUNCT	.
pas	ADV	pas
bout	NOUN	bout
.	PUNCT	.
—	PUNCT	—
cerveau	NOUN	cerveau
Il	PRON	il
crâne	NOUN	crâne
est	AUX	être
—	PUNCT	—
lentement	ADV	lentement
,	PUNCT	,
dans	ADP	dans
.	PUNCT	.
meurt	VERB	mourir
meurt	VERB	mourir
tapota	VERB	tapoter
doigt	NOUN	doigt
le	DET	le
très	ADV	très
froid	ADJ	froid
très	ADV	très
tête	NOUN	tête
comprends	NOUN	comprend
ne	ADV	ne
du	ADP	de
Si	SCONJ	si
.	PUNCT	.
du	ADP	de
il	PRON	il
cerveau	NOUN	cerveau
cerveau	NOUN	cerveau
plus	ADV	plus
?	PUNCT	?
Le	DET	le
le	DET	le
—	PUNCT	—
Continue	PROPN	Continue
la	DET	le
se	PRON	se
